Time,y1,y2,y3,y4,y5,y6,y7,trans_per2_cry,v1b,c,k1b,k1i,hill_coeff,trans_Bmal1,v4b,r,k4b,y5_y6_y7,k1d,k2b,q,k2d,k2t,k3t,k3d,k4d,k5b,k5d,k5t,k6t,k6d,k6a,k7a,k7d,Nucleus,Cytoplasm,per2_cry_transcription,per2_cry_mRNA_degradation,per2_cry_complex_formation,cytoplasmic_per2_cry_complex_degradation,per2_cry_nuclear_import,per2_cry_nuclear_export,nuclear_per2_cry_complex_degradation,Bmal1_transcription,Bmal1_mRNA_degradation,BMAL1_translation,cytoplasmic_BMAL1_degradation,BMAL1_nuclear_import,BMAL1_nuclear_export,nuclear_BMAL1_degradation,BMAL1_activation,BMAL1_deactivation,Active_BMAL1_degradation
1.93,0.4060217027390139,0.06333549252091795,0.8522934802937658,0.47036922058379455,0.6325664110957195,1.1282471208178826,1.0519950886187552,0.30982191878783666,9.0,0.01,1.0,0.56,8.0,0.20836074361881987,3.6,3.0,2.16,2.8128086205323575,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.30982191878783666,0.04872260432868167,0.049456086928526447,0.003166774626045898,0.01520051820502031,0.017045869605875317,0.1022752176352519,0.20836074361881987,0.3527769154378459,0.11288861294011068,0.03795398466574317,0.2846548849930738,0.06769482724907296,0.1353896544981459,0.10154224087360943,0.003155985265856266,0.09467955797568797
1.94,0.40864533837598643,0.06381923237413095,0.8512535823265563,0.4689268788595462,0.6311479921651619,1.1280760003557926,1.052032061713459,0.3126681420006142,9.0,0.01,1.0,0.56,8.0,0.2076429364762452,3.6,3.0,2.16,2.8112560542344136,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.3126681420006142,0.04903744060511837,0.050097303772927336,0.0031909616187065478,0.015316615769791427,0.017025071646531127,0.10215042987918675,0.2076429364762452,0.35169515914465965,0.11254245092629109,0.037868879529909714,0.28401659647432287,0.06768456002134755,0.1353691200426951,0.10152684003202132,0.003156096185140377,0.09468288555421131
1.95,0.411294374775995,0.06430781863191566,0.8502163052325037,0.46748817787324504,0.6297332372945732,1.1278989750805763,1.052068844071785,0.3155348159864818,9.0,0.01,1.0,0.56,8.0,0.2069283817935847,3.6,3.0,2.16,2.8097010564469347,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.3155348159864818,0.0493553249731194,0.050748918816712986,0.0032153909315957834,0.015433876471659759,0.017004326104650073,0.10202595662790044,0.2069283817935847,0.3506161334049338,0.1121971626895788,0.03778399423767439,0.28337995678255795,0.06767393850483458,0.13534787700966916,0.10151090775725187,0.0031562065322153546,0.09468619596646063
1.96,0.4139689862456119,0.06480134253508395,0.8491816569248148,0.46605312552536393,0.6283221307142491,1.127716079907096,1.0521054301190302,0.31842197375155723,9.0,0.01,1.0,0.56,8.0,0.2062170739663026,3.6,3.0,2.16,2.8081436407403753,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.31842197375155723,0.04967627834947343,0.051411096471965886,0.0032400671267541975,0.015552322208420146,0.016983633138496296,0.10190179883097777,0.2062170739663026,0.34953984414402295,0.11185275012608734,0.03769932784285495,0.2827449588214121,0.06766296479442575,0.1353259295888515,0.10149444719163864,0.003156316290357091,0.09468948871071271
1.97,0.41666934676283085,0.06529989651481272,0.8481496458304517,0.46462172415066705,0.6269146614263023,1.127527344464376,1.052141815225303,0.321329644906751,9.0,0.01,1.0,0.56,8.0,0.20550900772130623,3.6,3.0,2.16,2.8065838211159813,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.321329644906751,0.0500003216115397,0.05208400335952926,0.003264994825740636,0.015671975163555053,0.016962992916609035,0.1017779574996542,0.20550900772130623,0.34846629311300026,0.11150921379616009,0.03761487968557813,0.282111597641836,0.06765164066786256,0.1353032813357251,0.10147746100179385,0.003156425445675909,0.09469276337027727
1.98,0.41939563081129316,0.06580357461122703,0.8471202802845876,0.4631939814550847,0.625510813868577,1.1273328033614718,1.052177993885552,0.3242578567592006,9.0,0.01,1.0,0.56,8.0,0.2048041776996312,3.6,3.0,2.16,2.8050216111156008,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.3242578567592006,0.05032747569735518,0.05276780854308075,0.003290178730561352,0.015792857906694487,0.016942405605691754,0.10165443363415051,0.2048041776996312,0.34739548609131354,0.11116655554922034,0.03753064883211462,0.28147986624085963,0.0676399682016883,0.1352799364033766,0.10145995230253246,0.003156533981656656,0.09469601944969967
1.99,0.42214801249362116,0.0663124720951638,0.8460935691403849,0.46176989960450093,0.6241105772319904,1.1271324859465104,1.052213961534744,0.32720663305855785,9.0,0.01,1.0,0.56,8.0,0.2041025788737996,3.6,3.0,2.16,2.8034570247132446,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.32720663305855785,0.05065776149923454,0.05346268333569436,0.0033156236047581903,0.01591499330283931,0.0169218713828077,0.10153122829684619,0.2041025788737996,0.3463274247033757,0.11082477590508022,0.03744663463391942,0.2808497597543957,0.06762794915679061,0.13525589831358123,0.10144192373518593,0.003156641884604232,0.09469925653812694
2.0,0.4249266663529873,0.06682668588360684,0.8450695211674042,0.46034948611803256,0.622713936158621,1.12692642652622,1.052249712736805,0.33017599510128465,9.0,0.01,1.0,0.56,8.0,0.2034042061348669,3.6,3.0,2.16,2.801890075421646,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.33017599510128465,0.05099119996235848,0.0541688015333589,0.003341334294180342,0.01603840461206564,0.016901390423348085,0.1014083425400885,0.2034042061348669,0.3452621145885244,0.1104838766683278,0.03736283616951726,0.28022127127137947,0.0676155855915732,0.1352311711831464,0.10142337838735979,0.003156749138210415,0.09470247414631244
2.0100000000000002,0.42773176649604994,0.06734631416515992,0.8440481456576086,0.4589327430003379,0.6213208800249552,1.1267146541711914,1.0522852429909104,0.3331659604590689,9.0,0.01,1.0,0.56,8.0,0.2027090547055006,3.6,3.0,2.16,2.800320777187057,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.3331659604590689,0.05132781197952599,0.05488633922094941,0.003367315708257996,0.01616311539963838,0.01688096291315217,0.10128577747891303,0.2027090547055006,0.3441995572502534,0.11014385832008108,0.03727925280149731,0.2795943960112299,0.06760287925027149,0.13520575850054298,0.10140431887540723,0.003156855728972731,0.09470567186918194
2.02,0.4305634874021418,0.06787145681237189,0.8430294518277196,0.45751967759120077,0.6199313936742737,1.1264972028890303,1.0523205469293377,0.33617654409599157,9.0,0.01,1.0,0.56,8.0,0.20201711973135353,3.6,3.0,2.16,2.7987491434926417,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.33617654409599157,0.05166761848825701,0.055615475005168294,0.0033935728406185948,0.016289149634969254,0.016860589036554394,0.10116353421932635,0.20201711973135353,0.3431397581934006,0.10980472262188819,0.03719588362045642,0.2789691271534232,0.06758983217334182,0.13517966434668363,0.10138474826001273,0.003156961640788013,0.0947088492236404
2.0300000000000002,0.43342200305523654,0.06840221501084018,0.8420134494214384,0.456110291741784,0.6185454666653862,1.1262741014761977,1.0523556201148112,0.33920775707906337,9.0,0.01,1.0,0.56,8.0,0.2013283966898862,3.6,3.0,2.16,2.797175188256395,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.33920775707906337,0.052010640366628384,0.05635638981972403,0.0034201107505420093,0.016416531602601644,0.016840268988428768,0.10104161393057261,0.2013283966898862,0.342082718806338,0.10946647001802816,0.03711272799992317,0.27834545999942384,0.06757644608857186,0.1351528921771437,0.10136466913285778,0.0031570668603444338,0.09471200581033301
2.04,0.4363074877412413,0.0689386916684728,0.8410001481157665,0.45470459261998675,0.6171630840398246,1.1260453836443227,1.0523904572473417,0.3422596077082225,9.0,0.01,1.0,0.56,8.0,0.2006428809860491,3.6,3.0,2.16,2.7955989249314888,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.3422596077082225,0.05235689852894895,0.05710926715772202,0.00344693458342364,0.016545286000433472,0.016820002962315332,0.10092001777389198,0.2006428809860491,0.34102844446499003,0.10912910222879682,0.03702978504238947,0.27772338781792105,0.06756272301865936,0.1351254460373187,0.10134408452798904,0.003157171371742025,0.09471514115226075
2.05,0.43922011518839726,0.06948099104814284,0.8399895581194265,0.45330258193119044,0.6157842355355451,1.1258110779191015,1.0524250539525488,0.3453321002090063,9.0,0.01,1.0,0.56,8.0,0.19996056835686718,3.6,3.0,2.16,2.794020367407195,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.3453321002090063,0.05270641382260767,0.05787429287583269,0.0034740495524071425,0.016675437851554283,0.01679979116238853,0.10079874697433118,0.19996056835686718,0.33997693644839283,0.1087926196634857,0.0369470541321327,0.2771029059909953,0.06754866467514609,0.13509732935029217,0.10132299701271913,0.0031572751618576464,0.09471825485572939
2.06,0.44216005935318337,0.07002921917393416,0.838981689583166,0.45190426667884565,0.614408906389447,1.1255712177192947,1.0524594049975673,0.3484252358753435,9.0,0.01,1.0,0.56,8.0,0.1992814544714122,3.6,3.0,2.16,2.792439529106309,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.3484252358753435,0.053059207122382004,0.05865165542616319,0.0035014609586967085,0.0168070126017442,0.01677963379166332,0.10067780274997991,0.1992814544714122,0.33892820000913426,0.10845702400292295,0.03686453438336682,0.2764840078752512,0.06753427306315768,0.13506854612631536,0.10130140959473652,0.0031573782149927018,0.09472134644978106
2.07,0.44512749356855075,0.07058348346726523,0.8379765531943631,0.4505096484302364,0.6130370865155377,1.12532583130314,1.0524935060702674,0.3515390117443818,9.0,0.01,1.0,0.56,8.0,0.19860553533117015,3.6,3.0,2.16,2.790856423888945,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.3515390117443818,0.05341529922822609,0.05944154565918605,0.0035291741733632616,0.016940036032143654,0.016759531063887265,0.10055718638332357,0.19860553533117015,0.3378822363226773,0.10812231562325673,0.03678222519093226,0.27586668893199195,0.0675195498781884,0.1350390997563768,0.10127932481728259,0.0031574805182108022,0.09472441554632406
2.08,0.4481225913189433,0.07114389315016359,0.8369741595913293,0.4491187340317967,0.611668761343261,1.1250749517996055,1.0525273520043006,0.3546734217520302,9.0,0.01,1.0,0.56,8.0,0.19793280687428397,3.6,3.0,2.16,2.789271065147167,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.3546734217520302,0.05377471095827319,0.06024415705512139,0.0035571946575081795,0.01707453435603926,0.016739483191826585,0.1004368991509595,0.19793280687428397,0.33683905052384755,0.1077884961676312,0.036700125680595656,0.2752509426044675,0.06750449710797633,0.13500899421595267,0.10125674566196449,0.0031575820560129017,0.09472746168038705
2.09,0.45114552539576686,0.07171055888477523,0.835974519954087,0.4477315249203732,0.6103039209596585,1.124818607202725,1.052560938549153,0.35782845538998664,9.0,0.01,1.0,0.56,8.0,0.1972632653717252,3.6,3.0,2.16,2.7876834667115364,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.35782845538998664,0.05413746304749202,0.06105968552538675,0.0035855279442387616,0.017210534132346054,0.01671949039908174,0.10031694239449043,0.1972632653717252,0.3357986436902799,0.10745556598088957,0.036618235257579505,0.2746367644318463,0.0674891164321635,0.134978232864327,0.10123367464824526,0.003157682815647459,0.09473048446942377
2.1,0.4541964686620331,0.07228359317371147,0.834977645422684,0.446348027792812,0.6089425509839563,1.1245568303547135,1.0525942606043923,0.36100409887398593,9.0,0.01,1.0,0.56,8.0,0.19659690703578606,3.6,3.0,2.16,2.7860936419430624,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.36100409887398593,0.05450357623944397,0.06188832964351837,0.0036141796586855734,0.01734806236169075,0.01669955290845368,0.10019731745072208,0.19659690703578606,0.334761020844609,0.10712352667027487,0.03653655305903738,0.27402414794278035,0.0674734098212828,0.1349468196425656,0.10121011473192422,0.003157782781813177,0.0947334834543953
2.11,0.4572755932144632,0.07286311000285732,0.8339835476841332,0.44496824396316165,0.6075846416732915,1.1242896489886034,1.0526273139804936,0.364200333783076,9.0,0.01,1.0,0.56,8.0,0.19593372841207748,3.6,3.0,2.16,2.7845016046423883,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.364200333783076,0.05487307118573558,0.06273029044489176,0.0036431555001428663,0.017487146400685757,0.016679670953682665,0.10007802572209598,0.19593372841207748,0.3337261829723712,0.10679237855115879,0.03645507850039749,0.2734130887529812,0.0674573789393162,0.1349147578786324,0.1011860684089743,0.003157881941941481,0.09473645825824442
2.12,0.46038307113826177,0.07344922523883278,0.8329922383947488,0.4435921799861081,0.6062301788339712,1.1240170956628637,1.0526600936423443,0.3674171382405354,9.0,0.01,1.0,0.56,8.0,0.19527372599224896,3.6,3.0,2.16,2.7829073681391794,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.3674171382405354,0.05524596853659141,0.06358577165720934,0.003672461261941639,0.017627814057319866,0.016659844767894977,0.09995906860736985,0.19527372599224896,0.3326941349895811,0.10646212319666594,0.03637381073003827,0.2728035804752871,0.06744102573977181,0.13488205147954363,0.10116153860965772,0.003157980280927033,0.09473940842781098
2.13,0.4635190736752576,0.07404205627501134,0.8320037297632403,0.44221983706052315,0.6048791528903648,1.1237391978526767,1.0526925954607889,0.37065448553545494,9.0,0.01,1.0,0.56,8.0,0.19461689660183706,3.6,3.0,2.16,2.7813109462038303,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.37065448553545494,0.05562228884103091,0.06445497949823065,0.0037021028137505674,0.017770093506002723,0.016640074595264807,0.09984044757158883,0.19461689660183706,0.33166487779539233,0.10613276089452556,0.03629274917342189,0.2721956188006642,0.0674243518711606,0.1348487037423212,0.1011365278067409,0.003158077786382367,0.094742333591471
2.14,0.46668377196931066,0.07464172242613559,0.831018033977079,0.44085122160636236,0.6035315498332198,1.1234559878357417,1.0527248144654449,0.37391234531629164,9.0,0.01,1.0,0.56,8.0,0.1939632370171878,3.6,3.0,2.16,2.7797123521344065,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.37391234531629164,0.05600205263631728,0.06533812290585106,0.0037320861213067796,0.017914013382272543,0.01662036067954158,0.09972216407724947,0.1939632370171878,0.33063841620477175,0.10580429318552696,0.03621189298999319,0.2715891974249489,0.0674073592701445,0.134814718540289,0.10111103890521675,0.0031581744433963345,0.09474523330189004
2.15,0.4698773362398951,0.0752483445774543,0.8300351637817396,0.43948633471492754,0.6021873602513501,1.1231674928324922,1.0527567465869159,0.3771906821948262,9.0,0.01,1.0,0.56,8.0,0.19331274434918336,3.6,3.0,2.16,2.7781115996707584,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.3771906821948262,0.056385280348787405,0.06623541333356983,0.003762417228872715,0.01805960269858903,0.01660070327563479,0.09960421965380875,0.19331274434918336,0.32961475103619564,0.1054767203315826,0.03613124161508101,0.2709843121131076,0.06739004956994953,0.13478009913989905,0.1010850743549243,0.0031582702397607476,0.09474810719282242
2.16,0.4730999365186428,0.07586204557653083,0.8290551319111038,0.43812518267887735,0.6008465703173627,1.122873744842798,1.052788386918963,0.38048945695232,9.0,0.01,1.0,0.56,8.0,0.19266541566434078,3.6,3.0,2.16,2.7765087020791235,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.38048945695232,0.05677199238223713,0.06714706498018315,0.0037931022788265413,0.018206890938367398,0.016581102638222076,0.09948661582933245,0.19266541566434078,0.32859388700915804,0.10515004384293056,0.03605079421904176,0.2703809566428132,0.06737242469056787,0.13474484938113573,0.1010586370358518,0.003158365160756889,0.09475095482270667
2.17,0.4763517418277753,0.07648294988540374,0.8280779516628444,0.4367677664895394,0.5995091707818023,1.1225747708353992,1.0528197314513466,0.3838086251259368,9.0,0.01,1.0,0.56,8.0,0.19202124836444273,3.6,3.0,2.16,2.774903673068548,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.3838086251259368,0.057162209019333034,0.06807329458270664,0.0038241474942701872,0.018355907972496897,0.016561559033256887,0.09936935419954132,0.19202124836444273,0.32757582486715453,0.10482426395748945,0.03597055024690814,0.26977912685181105,0.06735448625012395,0.1347089725002479,0.10103172937518592,0.0031584591943540396,0.09475377583062118
2.18,0.47963292090828535,0.07711118396962481,0.8271036363328701,0.43541409231971456,0.5981751479966144,1.1222706025352454,1.052850775341391,0.38714813822747035,9.0,0.01,1.0,0.56,8.0,0.19138023981178698,3.6,3.0,2.16,2.773296525873251,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.38714813822747035,0.05755595050899424,0.06901432164570405,0.0038555591984812407,0.018506684152709955,0.016542072726657402,0.09925243635994441,0.19138023981178698,0.32656056923978594,0.10449938215673149,0.03589050887979686,0.2691788165984765,0.06733623615211472,0.13467247230422943,0.10100435422817208,0.0031585523260241727,0.09475656978072518
2.19,0.4829436414026287,0.07774687595334555,0.8261321997868507,0.4340641610683441,0.596844492871433,1.1219612666623902,1.0528815146374175,0.39050794231232905,9.0,0.01,1.0,0.56,8.0,0.1907423877047503,3.6,3.0,2.16,2.7716872741712404,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.39050794231232905,0.05795323696831544,0.06997036823136923,0.0038873437976672774,0.01865925022880293,0.016522643995737014,0.09913586397442208,0.1907423877047503,0.32554812080125806,0.10417539865640259,0.03581066957228598,0.26858002179214485,0.0673176759997434,0.1346353519994868,0.10097651399961512,0.003158644543912253,0.09475933631736758
2.2,0.48628407057528944,0.07839015600564811,0.8251636558987037,0.4327179787958348,0.5955171919350803,1.1216467946697402,1.0529119445597397,0.3938879792108142,9.0,0.01,1.0,0.56,8.0,0.19010768970715855,3.6,3.0,2.16,2.77007593116456,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.3938879792108142,0.05835408846903473,0.07094165918858192,0.0039195078002824055,0.018813637441355547,0.016503273117974074,0.09901963870784443,0.19010768970715855,0.3245384840968761,0.10385231491100035,0.03573103151610482,0.2679827363707862,0.06729880768018441,0.13459761536036882,0.10094821152027661,0.003158735833679219,0.09476207501037656
2.21,0.4896543744981438,0.07904115599833937,0.82419801911826,0.43137554631629,0.5941932362537119,1.121327213031623,1.0529420612146525,0.3972881850797743,9.0,0.01,1.0,0.56,8.0,0.18947614381981473,3.6,3.0,2.16,2.7684625104999876,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.3972881850797743,0.058758524939777255,0.07192842193955054,0.003952057799916969,0.01896987743960145,0.0164839603823652,0.09890376229419119,0.18947614381981473,0.3235316597372175,0.1035301311159096,0.03565159417522271,0.26738695631417037,0.06727963278189737,0.13455926556379474,0.10091944917284607,0.0031588261836439577,0.09476478550931872
2.22,0.49305471876472284,0.07970000988970115,0.8232353039137921,0.430036869585168,0.5928726125306102,1.1210025529317633,1.052971859884884,0.4007084916464174,9.0,0.01,1.0,0.56,8.0,0.18884774801396004,3.6,3.0,2.16,2.7668470253472575,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.4007084916464174,0.059166566251766736,0.07293088670884798,0.003985000494485058,0.019128002373528276,0.016464706078275843,0.09878823646965504,0.18884774801396004,0.322527652188876,0.10320884870044032,0.03557235675183661,0.26679267563877457,0.06726015317590579,0.13452030635181159,0.1008902297638587,0.0031589155796546524,0.09476746738963956
2.23,0.49648526767995393,0.08036685338515671,0.8222755253358266,0.42870194933937544,0.5915553119860076,1.120672840601621,1.0530013367341347,0.4041488247427513,9.0,0.01,1.0,0.56,8.0,0.18822250059879952,3.6,3.0,2.16,2.7652294893217633,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.4041488247427513,0.05957823212159447,0.07394928630697065,0.004018342669257836,0.01928804481243761,0.016445510506716533,0.09867306304029919,0.18822250059879952,0.3215264620045316,0.1028884678414501,0.035493318719160456,0.26619989039370345,0.06724037043609726,0.13448074087219453,0.1008605556541459,0.003159004010202404,0.09477012030607211
2.24,0.4999461849626921,0.08104182431778434,0.8213186984636957,0.4273707914369187,0.5902413214951884,1.1203381069586786,1.0530304871069613,0.4076091055619537,9.0,0.01,1.0,0.56,8.0,0.18760039985901397,3.6,3.0,2.16,2.7636099155608287,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.4076091055619537,0.05999354219552305,0.07498385635762511,0.004052091215889217,0.019450037836268242,0.016426373969273912,0.09855824381564347,0.18760039985901397,0.320528093577689,0.10256898994486048,0.0354144792897113,0.26560859467283476,0.06722028641752072,0.13444057283504143,0.10083042962628107,0.003159091461320884,0.09477274383962651
2.25,0.5034376329449988,0.08172506231239991,0.8203648389655254,0.4260433965449582,0.5889306324301732,1.1199983779942488,1.0530593072239218,0.41108924917567563,9.0,0.01,1.0,0.56,8.0,0.1869814444183322,3.6,3.0,2.16,2.7619883176483437,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.41108924917567563,0.06041251595339985,0.07603483507957899,0.004086253115619996,0.01961401495497598,0.016407296779310507,0.09844378067586304,0.1869814444183322,0.31953254740871867,0.10225041517078996,0.03533583794581039,0.2650187845935779,0.06719990267965492,0.13439980535930984,0.1007998540194824,0.0031591779216717654,0.09477533765015296
2.2600000000000002,0.5069597732607789,0.08241670916257539,0.8194139625487782,0.42471977043164955,0.5876232318358627,1.119653684362463,1.053087792490823,0.4145891658030315,9.0,0.01,1.0,0.56,8.0,0.18636563288104352,3.6,3.0,2.16,2.7603647086891487,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.4145891658030315,0.06083517279129347,0.0771024635113861,0.00412083545812877,0.01978001019901809,0.016388279250975565,0.09832967550585338,0.18636563288104352,0.31853982782373713,0.10193274490359588,0.035257393910151764,0.26443045432613826,0.06717922106174777,0.13435844212349554,0.10076883159262166,0.0031592633774724693,0.09477790132417407
2.27,0.5105127660545253,0.08311690849806518,0.8184660855164407,0.4233999137019558,0.5863191112337396,1.1193040518172834,1.0531159391845226,0.418108759310877,9.0,0.01,1.0,0.56,8.0,0.18575296419166223,3.6,3.0,2.16,2.7587391022355456,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.418108759310877,0.06126153192654304,0.07818698529139274,0.004155845424903259,0.01994805803953564,0.016369321710328816,0.09821593026197288,0.18575296419166223,0.31754993527646685,0.10161597928846938,0.03517914667402437,0.2638436000551828,0.06715824310903701,0.13431648621807402,0.1007373646635555,0.003159347817553568,0.09478043452660703
2.2800000000000002,0.5140967706565741,0.08382580615836904,0.817521224221544,0.42208383204168204,0.5850182578360972,1.118949510752239,1.053143742771523,0.42164792849543475,9.0,0.01,1.0,0.56,8.0,0.18514343728040397,3.6,3.0,2.16,2.757111511359859,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.42164792849543475,0.06169161247878889,0.07928864687985544,0.004191290307918452,0.02011819347800857,0.01635042448443088,0.09810254690658528,0.18514343728040397,0.31656287403126154,0.10130011969000369,0.03510109547016583,0.2632582160262437,0.06713697064513434,0.13427394129026868,0.1007054559677015,0.003159431228314569,0.09478293684943706
2.29,0.5177119448006764,0.08454354986337272,0.8165793956195552,0.42077152600120477,0.5837206633115725,1.1185900866867486,1.0531711995844195,0.4252065655657281,9.0,0.01,1.0,0.56,8.0,0.18453705141897467,3.6,3.0,2.16,2.7554819495827405,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.4252065655657281,0.06212543337608117,0.08040769733678958,0.004227177493168636,0.020290451967209452,0.016331587912391105,0.09798952747434661,0.18453705141897467,0.31557864450090356,0.10098516624028914,0.035023239798694344,0.2626742984902076,0.06711540520120492,0.13423081040240983,0.10067310780180737,0.0031595135987532584,0.09478540796259775
2.3000000000000003,0.5213584452864595,0.08527028958349271,0.815640616726872,0.41946300119148505,0.5824263150376989,1.1182258097564441,1.053198305149864,0.42878455743783733,9.0,0.01,1.0,0.56,8.0,0.18393380586998098,3.6,3.0,2.16,2.753850429944007,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.42878455743783733,0.06256301343437513,0.08154438854145425,0.004263514479174636,0.02046486950003825,0.016312812334537442,0.09787687400722464,0.18393380586998098,0.3145972508936138,0.10067112028595641,0.03494557890226194,0.26209184176696454,0.06709354858538664,0.1341870971707733,0.10064032287807997,0.003159594915449592,0.09478784746348774
