Cdh1_1_task1,CkiT_2_task1,CycAT_3_task1,CycDT_4_task1,CycE_5_task1,E2F_6_task1,Emi1T_7_task1,Rbpp_8_task1,time_task1
0.0005493510473055166,0.05385255581215,0.5420860355726683,0.9951724749783293,0.9520328220359664,0.6643055092577985,1.9488700780883434,0.9980131279618395,672.0
0.0005325274956630068,0.04955316111874995,0.5961111273912411,0.995614367087456,0.9152227445460082,0.6355970317510603,1.9384872636732078,0.9980316994773993,684.0
0.0005222104608105136,0.04605701930251791,0.6469760075409079,0.9960158100981377,0.8750228651945768,0.6055595289610219,1.926414883002903,0.9980418971184821,696.0
0.0005169183898143391,0.04317526893151333,0.6947610492529122,0.9963805062852815,0.8325479444298931,0.574850770060265,1.9127323255680029,0.9980454672475685,708.0
0.0005156733925909198,0.04076993162204345,0.7395442290212205,0.9967118202784935,0.7887825636385832,0.5440372687528541,1.8975101138467532,0.9980437955128105,720.0
0.0005178145712516837,0.038738637835100426,0.781401587124834,0.9970128073025815,0.7445766737376142,0.5135916691313949,1.8808183560021579,0.9980380015005217,732.0
0.0005228898215881263,0.03700437284500404,0.8204077692011251,0.9972862430483324,0.7006469426256984,0.48389589756860213,1.8627322915879114,0.9980289987691162,744.0
0.0005305935933624304,0.03550831776887511,0.8566366101349232,0.9975346495980753,0.657581525421381,0.4552471126436415,1.843336194793323,0.9980175355023505,756.0
0.0005407268070897991,0.03420545343640232,0.8901616967843649,0.9977603179941652,0.6158477895360167,0.42786572396639255,1.8227255112597678,0.9980042224272744,768.0
0.0005531712105831426,0.033060722226642664,0.9210569302512696,0.9979653295934812,0.5758032146157603,0.4019048285891416,1.8010082315180445,0.99798955406083,780.0
0.0005678707322941817,0.03204684913486101,0.9493970341553574,0.9981515752537603,0.537707272595569,0.377460085355158,1.7783049835886977,0.9979739247959049,792.0
0.0005848188458789165,0.03114248634450123,0.9752579912470475,0.9983207727183133,0.5017343019232244,0.3545794306893174,1.7547483327947495,0.9979576425205857,804.0
0.000604050011593581,0.030330773198305974,0.9987173911411859,0.9984744825215426,0.4679864811235803,0.3332723084229494,1.7304814507674355,0.9979409405322174,816.0
0.0006256317182064572,0.029598549450699688,1.0198546893699925,0.9986141223404711,0.43650609432827003,0.3135180052568677,1.705655844657229,0.997923988290141,828.0
0.0006496571017806543,0.028935132771136855,1.0387513126959582,0.9987409800791957,0.4072873517090611,0.29527303728193177,1.680428800675201,0.9979069020472645,840.0
0.0006762400548173434,0.028332181367736416,1.0554907000097598,0.9988562257699927,0.38028659858976277,0.2784774696402516,1.654960830338011,0.9978897539320793,852.0
0.0007055135664883935,0.027782904527398546,1.070158197831366,0.9989609223238284,0.3554316308781489,0.2630601803562794,1.6294122774672932,0.9978725800355779,864.0
0.0007376201290368369,0.02728188862670155,1.082840861085243,0.9990560353712149,0.3326295375792519,0.248943171029821,1.6039406576098552,0.9978553892355323,876.0
0.0007727096141146118,0.02682465620188342,1.0936271859987952,0.9991424421788444,0.31177346726336147,0.23604498055730302,1.5786978513139904,0.9978381695183893,888.0
0.0008109339322846171,0.026407533239043816,1.1026067604958971,0.9992209398105871,0.2927480613144313,0.22428334029286892,1.5538276435971345,0.9978208941182489,900.0
0.0008524409528211435,0.026027447186272114,1.1098699061172062,0.9992922521570099,0.27543367799516527,0.21357705723553405,1.5294637767068127,0.9978035263488505,912.0
0.0008973697219258036,0.025681793154272096,1.1155072781934667,0.9993570367592097,0.2597099580534329,0.20384750583691286,1.5057282160433505,0.9977860239792133,924.0
0.0009458418842163214,0.025368325238023154,1.119609454837782,0.9994158912370299,0.2454586346746708,0.19501968576525042,1.4827299400478382,0.9977683427535962,936.0
0.0009979562398837111,0.025085083079900476,1.1222666071847098,0.9994693583719547,0.23256525004967565,0.18702275854570938,1.4605644675493885,0.9977504389378995,948.0
0.001053778493189841,0.024830324516476848,1.1235681788682201,0.9995179313550887,0.2209205912407386,0.17979042366927023,1.439313554631353,0.9977322716521437,960.0
0.001113331314112129,0.024602479601210463,1.1236026692849572,0.9995620581192103,0.21042153766895427,0.17326105773391876,1.4190452459214358,0.9977138040701667,972.0
0.001176591807924398,0.02440011074479073,1.1224574428381529,0.9996021457062055,0.20097162518626213,0.1673777068784547,1.3998142639166757,0.9976950055025009,984.0
0.0012434698816775047,0.024221876517246742,1.1202186473479927,0.9996385638035714,0.19248125081567044,0.16208796486348956,1.3816627257114946,0.9976758514320528,996.0
0.0013138082888588185,0.024066513130641787,1.1169712269547518,0.9996716483416217,0.18486768407436385,0.1573437633619158,1.3646210764228155,0.9976563254201615,1008.0
0.0013873832350740924,0.02393280930995463,1.1127989233350697,0.9997017044276857,0.17805491013353944,0.1531011294976196,1.3487087857820261,0.9976364191382869,1020.0
0.0014638465408470809,0.023819585042247904,1.1077844613648278,0.9997290093048316,0.17197334559801605,0.1493198931062726,1.3339357555041722,0.9976161326871835,1032.0
0.0015428036805652746,0.023725664153881155,1.1020097522537182,0.9997538147829435,0.16655951306284864,0.14596339183859508,1.3203033413277057,0.997595477494392,1044.0
0.0016237847784004384,0.0236498783934986,1.0955557578007928,0.9997763496695129,0.16175559559960706,0.14299816724702485,1.3078045448737796,0.9975744721819149,1056.0
0.0017061198902084919,0.023591037463173543,1.088503022578898,0.9997968217402577,0.1575090351443883,0.1403936657532023,1.296426477553415,0.9975531494157345,1068.0
0.001789191007060376,0.023547915136890134,1.0809316392054182,0.9998154198702636,0.1537720511990806,0.1381219301793884,1.286149909257163,0.9975315506667319,1080.0
0.001872239095399741,0.023519248862210955,1.0729211321735708,0.9998323156203512,0.15050121585672124,0.1361573316797353,1.276950377304026,0.9975097293483498,1092.0
0.001954462445175692,0.0235037256480079,1.0645505267063424,0.9998476648330648,0.14765702882898044,0.13447630985901726,1.2687990562572038,0.9974877500610334,1104.0
0.002035028616994741,0.023499980089142482,1.0558981243492684,0.9998616090344113,0.14520351562815978,0.1330571329162645,1.2616630573012617,0.997465688345353,1116.0
0.002113103251990673,0.023506595735763542,1.0470411433436901,0.9998742769264849,0.14310778609693547,0.13187964018598014,1.255505898136541,0.9974436298669067,1128.0
0.0021878681156222886,0.02352210821788069,1.0380553247179793,0.9998857853286833,0.1413397505465592,0.1309250810882968,1.250287839197373,0.997421669715117,1140.0
0.002258567945219263,0.023545017906799387,1.0290143540445815,0.9998962402957817,0.13987177545265914,0.1301759218363395,1.2459660833951338,0.9973999102981281,1152.0
0.0023245030629446832,0.023573798047262538,1.0199892003227533,0.9999057382154842,0.13867835748143703,0.12961566869563132,1.242495354871637,0.9973784608151703,1164.0
0.002385074182059399,0.02360692204917112,1.0110474403393535,0.9999143667008721,0.137735853019669,0.1292287237120931,1.239827854932648,0.997357433045107,1176.0
0.0024398315050664166,0.023642876094995387,1.0022524963872308,0.9999222053547279,0.13702226129611295,0.12900027708799902,1.237913446320898,0.9973369399263247,1188.0
0.0024884457431807233,0.02368018872972346,0.9936629231775099,0.9999293264824504,0.1365170318969611,0.1289162155138961,1.2367000569258777,0.9973170936732225,1200.0
