Time,Cdh1,CkiT,CycAT,CycDT,CycE,E2F,Emi1T,Rbpp,E2FT,Myc,CycET,Comp1,Comp2,Rbp,CycECki,CycDCki,CycACki,Cdh1dp,EmiC,UbI,Rb,CycD,CycA,Cdh1p,Cdh1T,S,Ksm,Kdm,Kscycdm,Kscycds,Kdcycd,Kscyceb,Kscycem,Kscyce,Kdcyce,Kdcycea,Khcyce,Kscyca,Kdcyca,Kdcycac,Khcyca,Kse2fm,Kse2f,Kde2f,Kde2fa,Khe2f,RbT,Kase2f,Kdise2f,Kprb,Kdprbp,Kppeb,Kdprbpp,Kprbp,JpRb,JpRbp,JdpRb,JppRb,Kscki,Kdcki,Kascki,Kdiscki,Ksub1,Kdub1,Kdub1c,Ksemi1,Kdemi1,Kdemi1c,Khemi1,Kascdh1,Kdiscdh1,Kacdh1,Kicdh1e,Kicdh1a,JdpCdh1,JpCdh1,Kse2fb,Kdckic,compartment,reaction_for_Myc_production,reaction_for_Myc_decay,reaction_for_CycDT_production,reaction_CycDT_decay,reaction_for_CycET_production,reaction_CycET_decay,reaction_for_CycAT_production,reaction_CycAT_decay,reaction_for_E2FT_production,reaction_E2FT_decay,reaction_Comp1_production,reaction_Comp1_decay,reaction_for_Comp2_production,reaction_Comp2_decay,reactionfor_Rbp_production,reaction_for_Rbp_decay,reaction_for_CkiT_production,reaction_for_CkiT_decay,reaction_for_CycECki_production,reaction_for_CycECki_decay,reaction_for_CycDCki_production,reaction_for_CycDCki_decay,reaction_for_CycACki_production,reaction_for_CycACki_decay,reaction_for_Cdh1dp_production,reaction_for_Cdh1dp_decay,reaction_for_Emi1T_production,reaction_for_Emi1T_decay,reaction_for_EmiC_production,reaction_for_EmiC_decay,reaction_for_Cdh1_production,reaction_for_Cdh1_decay,reaction_for_UbI_production,reaction_for_UbI_decay,reaction_for_Rbpp_production,reaction_for_Rbpp_decay
324.0,0.770697650506406,0.18797716696346475,0.01688044778177387,0.921874464961704,0.4952985977161642,0.4673567161878001,0.2127460781103551,0.9943763771048373,0.4713585152052171,0.9999999999999909,0.5667723802347626,0.0002315577298090751,0.003770241287607904,0.0011610459569093606,0.07147378251859843,0.11501813909932054,0.0010295579425494206,0.9729926880698153,0.2079101302489585,0.025539332193413034,0.0004607779208363801,0.8068563258623834,0.01585088983922445,0.02139221924463547,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.09999999999999909,0.007999999999999964,0.0073749957196936325,0.002705993395706627,0.0006566108458649253,0.006589952357706482,0.0065723825135816935,0.002905993395706627,0.0014887900646086344,0.09165238451305933,0.09165331932349306,0.1455649869672874,0.14558093849862347,0.18148479423943278,0.18148888547061653,0.04,0.040049365634598565,0.02257013317010187,0.022457986298972273,0.03676742637234159,0.03692708154271388,0.0007223050826017612,0.000723164836484508,0.05745342760780701,0.05768932932249387,0.3706848201209896,0.37047502073027705,0.383050531165646,0.3828447368733939,0.4180134118235494,0.41840049876147994,0.004,0.003987699327780035,0.09523478191884,0.0952124539489674
336.0,0.7659242721547018,0.18738081556901803,0.017091015095191092,0.9290257350077537,0.5185847498743902,0.48442624614137686,0.2152568824196991,0.9946332116206108,0.48823438708206635,0.9999999999999973,0.5913826880152523,0.00022088794990458757,0.0035872529907848777,0.001113563571365281,0.07279793814086206,0.11311896228779267,0.0010197762767713992,0.9699834007301286,0.21037383451443406,0.025691415094435847,0.0004450838673344601,0.8159067727199609,0.016071238818419695,0.023701893330864116,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.09999999999999974,0.00799999999999999,0.007432205880062029,0.00273839288798034,0.0006864252121369734,0.0066311360838396125,0.006613575708965394,0.00293839288798034,0.0015431684755878056,0.08850331251059766,0.08850417177600911,0.14210848081948718,0.14212305679527026,0.17743488899155135,0.17743865096152273,0.04,0.04005003891416196,0.0230323641485302,0.022923836407757088,0.036237590683277913,0.036394450248846646,0.0007137861745326974,0.0007145554066511948,0.060013275008788086,0.06027981268235906,0.3730014047159782,0.3727923184711363,0.3855782393316752,0.38537300251605344,0.4211934721535561,0.42160300854685295,0.004,0.003986918511554891,0.09523408919997137,0.09521363101959668
348.0,0.7608415536491557,0.18677584776903147,0.017302819907726988,0.935522408642299,0.5419333457560022,0.5012074809129713,0.21777500948754952,0.9948673929301999,0.5048391258768532,0.9999999999999991,0.6160111747295234,0.00021133135272307545,0.003420313611158796,0.0010700608777897281,0.07407782897352119,0.11125356239525944,0.0010111302132987414,0.9665733440352869,0.21284653858480143,0.02585423005073059,0.0004309012281285365,0.8242688462470396,0.016291689694428246,0.026311907766042836,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.09999999999999992,0.007999999999999997,0.007484179269138392,0.0027688098489319335,0.0007163698037994595,0.006669344568392346,0.00665156347018418,0.0029688098489319336,0.0015967642014744806,0.08562355262883066,0.08562430770474336,0.13892663901534408,0.13893993911256983,0.17368413791325488,0.1736876100762419,0.04,0.04005080795855168,0.02348339102986434,0.023378621724053934,0.03571772761676379,0.03587176186356852,0.0007059615774293443,0.0007066316411073238,0.06256550285833071,0.06286837423144526,0.3751506319720695,0.3749395550264435,0.3879462930582247,0.38773894378685103,0.42402677898364227,0.42446560427769475,0.004,0.0039859029721415725,0.09523335732522781,0.09521470376640033
360.0,0.7553591757671784,0.18616086140648028,0.017518835088694756,0.9414243629952038,0.5653215653000301,0.5176891508227124,0.22033529764925106,0.9950816028219722,0.5211594167167014,0.9999999999999998,0.6406334512374441,0.0002027359726065039,0.0032675299213825756,0.0010300953908783013,0.07531188593741395,0.10942206127495263,0.001003741655870166,0.9626857055450699,0.21536263595662955,0.02603090834333667,0.0004180358931604156,0.8320023017202511,0.01651509343282459,0.02927818827619208,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.09999999999999998,0.008,0.007531394903961631,0.0027973894330428845,0.0007464346642712367,0.006704850167864429,0.006686581756853576,0.0029973894330428846,0.0016495482147548311,0.08298313513728409,0.0829838201354571,0.13598945187877817,0.13600164055410002,0.17020320667142777,0.1702064003555911,0.04,0.0400517156783832,0.023922856171182075,0.023821969492859495,0.03520805258434202,0.03535927260567681,0.000698873400729748,0.0006994326051841943,0.06510469126383943,0.06545104564593454,0.3771478219423741,0.37693163717935857,0.39017361627779823,0.38996107716148204,0.42649352318542055,0.42696989977314437,0.004,0.003984598910825424,0.09523278733468708,0.0952156846063515
372.0,0.749367644704643,0.1855338760870488,0.017742556846578383,0.9467860495296266,0.5887283248545765,0.5338616365526968,0.2229785596210422,0.9952781495873173,0.537183878504241,1.0,0.6652268524167456,0.00019497383969970002,0.0031272681118444555,0.0009932846613251044,0.07649852756216918,0.10762396580080617,0.0009977720511257324,0.9582246557264118,0.21796245528251948,0.02622532745746577,0.00040632379981344864,0.8391620837288205,0.01674478479545265,0.03266990001283751,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007574288396237013,0.0028242646490548424,0.0007766176572554931,0.006737894906606339,0.0067188192449656545,0.0030242646490548425,0.0017015019199241239,0.08055577903605962,0.08055639888488902,0.13327045956040043,0.13328167100755886,0.1669661746083922,0.16696912280178075,0.04,0.0400528176468958,0.024350431862647962,0.024253565817976858,0.034708639416328034,0.034857113422179536,0.0006925821707611759,0.000693015103061698,0.06762462397388706,0.06802361815384148,0.37900658849660657,0.37878154800991687,0.3922781920945019,0.39205676008296125,0.4285634910479561,0.42908765182244984,0.004,0.003982933028596758,0.09523231113930773,0.095216584215432
384.0,0.7427309929665697,0.1848921421673078,0.01797825434925693,0.9516569548402911,0.6121342141510897,0.5497167469895493,0.22575447476288493,0.9954590167598951,0.552902806696437,1.0,0.6897702027364107,0.00018793725854108006,0.002998122448346577,0.0009592976093646578,0.07763598858532098,0.10585813429379096,0.000993437879027886,0.9530686096956731,0.22069512492715831,0.026442408423701366,0.0003956259238525818,0.8457988205465001,0.016984816470229046,0.03657388210627194,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007613255638722329,0.002849557260412019,0.0008069264057375168,0.006768694198345994,0.0067484163697116035,0.0030495572604120193,0.0017526179470654462,0.07831857170368114,0.07831913539474092,0.13074660804398391,0.13075694832569235,0.16395028703313436,0.16395301569989376,0.04,0.04005418730850067,0.024765812296117597,0.02467312635440786,0.03421944786893103,0.03436530013615725,0.000687174098198462,0.0006874599250958673,0.07011865447727438,0.07058148223588169,0.3807390486569622,0.3805005853671449,0.39427759916807337,0.39404275603820643,0.43019365929783565,0.4307780843777838,0.004,0.0039808040698400635,0.09523191541459772,0.09521741175900315
396.0,0.7352809573900817,0.18423189738436005,0.018231233523780813,0.9560820044623952,0.6355214289363207,0.565247513753348,0.2287244538196107,0.9956259211531744,0.5683079229211823,1.0,0.7142435741455515,0.00018153476901637772,0.002878874398817851,0.0009278461018674045,0.07872214520923078,0.10412269344401118,0.0009910267654415605,0.9470650126030128,0.22362140873272773,0.026688459205717406,0.0003858235771240265,0.8519593110183841,0.017240206758339253,0.041097633877190565,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007648656035699162,0.00287337865724231,0.0008373806430863967,0.00679744007536928,0.006775464353978978,0.00307337865724231,0.0018029012296991817,0.07625138963300052,0.07625190411258265,0.1283976077398977,0.12840716782996964,0.1611354426601652,0.16113797099001126,0.04,0.040055920628608535,0.025168680073120994,0.02508037198459946,0.03374031206190351,0.033883732085733254,0.0006827672971174938,0.0006828785688916661,0.07257831842605328,0.07311944950303974,0.38235600423952204,0.3820983615299359,0.3961894955727578,0.395935549631656,0.4313250937988634,0.4319855595935011,0.004,0.003978080085620642,0.09523158022659291,0.09521817516298207
408.0,0.7268041282464294,0.1835480303066109,0.0185082946086974,0.9601020156867481,0.6588737053855114,0.580447935671782,0.2319671961559629,0.9957803597829501,0.5833920828409699,1.0,0.7386279876738657,0.00017568800968813958,0.002768459159499794,0.0008986782643629964,0.0797542822883543,0.10241490818421839,0.000990925272690698,0.9400183821933797,0.2268192097011093,0.02697169725270679,0.00037681478349900705,0.8576871075025297,0.017517369336006703,0.046376662052461326,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007680816125493985,0.002895830590883388,0.0008680161802938109,0.00682430387681287,0.006799985642635991,0.003095830590883388,0.0018523711943511847,0.07433641524082812,0.0743368819160945,0.12620543834371278,0.12621426842355274,0.1585038324942519,0.1585061596701099,0.04,0.04005814900420158,0.02555867044080372,0.025475000314072013,0.03327093180802689,0.03341218942281776,0.0006795242641939575,0.0006794234336584895,0.07499425424432393,0.07563144101664157,0.3838670930707239,0.3835828707989988,0.3980324235611686,0.3977520388630504,0.43187842713737523,0.4326345558871235,0.004,0.003974571576321448,0.09523123361530063,0.09521888133275162
420.0,0.7170376651596477,0.18283360798237308,0.018818198266741446,0.9637540522949837,0.682176298380969,0.5953127044485806,0.23558309085970253,0.9959236387357788,0.5981489798413802,1.0,0.7629050849758467,0.0001703296032695245,0.0026659457895299547,0.0008715741804525907,0.08072878659487773,0.10073098760926998,0.0009936485743200245,0.9316873526418691,0.23038792404979605,0.027302883255413357,0.0003685116909691107,0.8630230646857137,0.01782454969242142,0.05257441079055622,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.00771003241835987,0.0029170058314072944,0.0008988894809533765,0.006849438540556451,0.006821951266914774,0.0031170058314072945,0.001901064301670679,0.07255788585117237,0.07255830716016297,0.12415416419339746,0.12416230479213522,0.15603977075817782,0.1560419205992044,0.04,0.040061045087695285,0.025935333509936796,0.025856646222029527,0.03281085998225611,0.03295031899249481,0.0006776630059334343,0.0006773015461759887,0.07735318711611627,0.07811024246213633,0.38528091790630037,0.38496051701420897,0.3998263113479722,0.39951001549822684,0.4317508699063748,0.43262759934605854,0.004,0.003970044898828434,0.09523092317460094,0.09521953628847746
432.0,0.705639105605655,0.18207921864739754,0.019172674905307812,0.9670718019751132,0.7054159839336311,0.6098368803754608,0.23970767395915818,0.9960569045739245,0.6125727978989656,1.0,0.7870567212567292,0.00016540113401935063,0.002570516389485495,0.0008463401505936943,0.08164073732309811,0.09906577902780828,0.0009999001290785451,0.9217555995800489,0.23446176642472438,0.0276963784587822,0.0003608377519769648,0.868006022947305,0.018172774776229268,0.0598991279696206,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007736574415800906,0.0029369887093429452,0.0009300867665718892,0.006872980508455903,0.0068411852857459265,0.0031369887093429453,0.0019490398685995218,0.07090175750794031,0.07090215417735321,0.12222952767627485,0.1222372099312614,0.1537292822746042,0.1537313148027996,0.04,0.04006485476958062,0.026298060773795612,0.026224843039387775,0.03235945266819544,0.03249761622698845,0.0006774849824479468,0.0006767927422466331,0.07964260567064495,0.08054677107340319,0.38660515360064457,0.3862357521105363,0.4015942787409678,0.40122931224474634,0.4308049556248641,0.4318333787321236,0.004,0.003964122301751725,0.09523087692634272,0.0952201453112758
444.0,0.6922004894893364,0.18127205616145578,0.01958719390910263,0.9700858822057302,0.7285811325378502,0.6240155436238844,0.24451600699764986,0.9961811992583426,0.6266578143513736,1.0,0.8110644668923753,0.00016085017261314422,0.002481420554876033,0.0008228042202553094,0.08248333435452514,0.0974123716498553,0.001010625057585183,0.9098492610513632,0.2392140854788644,0.028171318311025328,0.0003537257939129671,0.8726735105558749,0.018576568851517445,0.06858542503179915,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007760687057645842,0.002955855588272775,0.0009617324160148303,0.006895051346555637,0.006857481381438105,0.003155855588272775,0.001996384963400518,0.06935492556940571,0.06935529370970556,0.12041805159041523,0.12042526282828309,0.15155988090726769,0.15156177831122142,0.04,0.04006990113956475,0.026646040718405456,0.026578949866982542,0.03191586064704696,0.032053386729913966,0.0006793917491406919,0.000678279655362913,0.08184306325050984,0.08292994566299854,0.38784663824375454,0.38741140086303244,0.40336272113884736,0.40293243976608717,0.42887286510454725,0.4300912004525899,0.004,0.003956382701512378,0.09523076186016463,0.09522071319619911
456.0,0.6762166089367303,0.18039484178950727,0.020082524729698854,0.9728240899584997,0.7516617411856359,0.637843299127178,0.2502444030565912,0.9962974424075146,0.6403979245852153,1.0,0.8349089734757595,0.0001566306140057367,0.0023979948440316194,0.0008008153920003121,0.08324723229012371,0.09576159958346109,0.001027096663282611,0.8955074762676711,0.2448788538694778,0.02875316910848463,0.00034711674244775753,0.8770624903750386,0.019055428066416243,0.0789045371937919,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007782592719667998,0.002973675117013237,0.0009940044523364872,0.006915758941029418,0.006870398484721288,0.003173675117013237,0.0020432243396138043,0.06790562046007778,0.06790596471334163,0.11870762742434154,0.11871441786465232,0.1495205774819049,0.1495223567691767,0.04,0.040076619271920605,0.026978136041387667,0.026918085413557617,0.03147893511889204,0.03161670345053091,0.0006839245667762319,0.0006822683353501726,0.08393477824981527,0.08524560242715451,0.38901144043290475,0.3884877238919671,0.40516396517927455,0.40464595248870616,0.425744457909627,0.42719810246573126,0.004,0.003946180440361735,0.09523069186842302,0.09522124417269426
468.0,0.6571026368641694,0.17942415799147818,0.020686628315435034,0.9753116531492967,0.7746495809932212,0.6513136856387227,0.2572060204131565,0.9964064815303006,0.653786007361552,1.0,0.858569097647849,0.00015270006214247503,0.0023196216606867575,0.0007802389600810277,0.08391951665462782,0.09410127817494866,0.0010510390789256602,0.8782047873305348,0.25176604393213425,0.02947609487332185,0.0003409577867890612,0.8812103749743481,0.019635589236509373,0.09113131920369638,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007802493225194373,0.002990508359149853,0.0010271541989735858,0.006935198419392711,0.006879365520212416,0.003190508359149853,0.0020897327569759454,0.0665426442674046,0.06654295732632944,0.117086550092397,0.11709284739535517,0.14760155763307045,0.1476032107889283,0.04,0.040085586246589144,0.02729277032512033,0.027241011997202306,0.031047163727180162,0.031186332798774204,0.0006918090971447189,0.0006894435287413944,0.0858951514487154,0.08747609536552636,0.39010491109084,0.3894627125442803,0.4070375123311413,0.4064020758609717,0.4211739300978293,0.4229148733749225,0.004,0.003932716122890287,0.09523049962678366,0.09522174213534321
480.0,0.6342130373496931,0.1783287148113778,0.02143697193727903,0.977571515293971,0.7975382212173058,0.6644183955906232,0.26581624256725744,0.9965090803129132,0.6668131574677291,1.0,0.8820208114084659,0.00014901999217205083,0.002245741884933772,0.0007609562021940055,0.0844825901911601,0.0924154523066807,0.0010847607131947987,0.857376723471497,0.26028663708471417,0.030385365190356832,0.0003352016077870271,0.8851560629872903,0.020352211224084232,0.10550032556559269,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007820572122351769,0.003006408702162975,0.0010615315499866984,0.006953452710433682,0.006883551429710051,0.003206408702162975,0.002136150694681005,0.06525562037546186,0.06525591779924464,0.11554390460493377,0.11554989156100641,0.14579427513603332,0.14579583168986138,0.04,0.04009755025635064,0.027587772243534748,0.027546006561597176,0.030618575030053226,0.030760658841159732,0.0007040065955025404,0.0007007103143668786,0.08770163753495978,0.08959968121505857,0.39113171496189464,0.39033150166437774,0.4090323067086889,0.408240348499482,0.4148898064387372,0.4169728722260212,0.004,0.003914929680051883,0.09523051598986423,0.09522221059132621
492.0,0.6068989939846001,0.17706711263228028,0.022383579828563142,0.9796245200377037,0.8203229909425949,0.6771463232597947,0.2766206011033324,0.9966059735711186,0.6794676840153528,1.0,0.9052357297328759,0.00014555299595985587,0.0021758077595982707,0.000742860753414296,0.08491273879028101,0.09068341631384967,0.0011313329817013544,0.8324861238396372,0.27098003072612414,0.03154059199907248,0.0003298049199089554,0.888941103723854,0.021252246846861788,0.12212097528927573,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.00783699616030163,0.003021421597743001,0.0010976186615616972,0.006970592826529316,0.006881820359178732,0.0032214215977430013,0.002182805201497656,0.06403408654474353,0.06403436756071683,0.11406843161045128,0.11407411035857071,0.14409116458842267,0.14409262623720495,0.04,0.04011345322394406,0.027860182373994898,0.027830685401257053,0.030190621917141884,0.030337572986824563,0.0007217784696371642,0.0007172575058090795,0.08933412267426231,0.09159054228990797,0.392095846492274,0.3910856492707221,0.4112088443079512,0.4102090252930388,0.4066197103530448,0.40909698148020524,0.004,0.0038914718947813077,0.09523051039022495,0.0952226529121179
504.0,0.5745878605407108,0.17558529549195845,0.023593348315727406,0.9814896018991255,0.8430007107874729,0.6894822404501811,0.2903345015924821,0.9966978518335002,0.6917338019872211,1.0,0.9281791503023825,0.00014226315944050163,0.0021092983775994776,0.0007258586909492482,0.08517843951490968,0.08887861822298215,0.001194833366139452,0.8031173400699809,0.28455291267881905,0.03301983384671348,0.0003247279385105734,0.8926109836761433,0.022398514949587955,0.1408592267804702,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007851916815193004,0.0030355839238421153,0.0011360774960418201,0.006986677648956586,0.006872599159125706,0.0032355839238421154,0.0022301395050111244,0.06286776388312845,0.06286803146081153,0.11264889788695037,0.11265431210617051,0.14248576577372982,0.14248714004068455,0.04,0.040134468378141386,0.02810601360022619,0.028091791753880106,0.02976004186696087,0.02991435102669209,0.0007467763167244814,0.0007406404851444306,0.09077842368474578,0.09341951917389564,0.39300061775380796,0.3917122605408521,0.41364209483686515,0.4123671724171464,0.39612657875838236,0.39903979156418623,0.004,0.0038605988047719967,0.09523053910675452,0.09522307226365136
516.0,0.5368760971642306,0.17381344451031147,0.02515656867868004,0.9831839619710755,0.8655691296310792,0.7014050726350292,0.30790245168645686,0.9967853915269709,0.7035898809828536,1.0,0.9508073916409768,0.00013911442258244026,0.0020456939252420296,0.0007098666892692013,0.08523826200989756,0.0869673025677313,0.0012806970976906365,0.769094353674221,0.3019370019196284,0.03492537673653282,0.0003199334359354528,0.8962166594033442,0.023875871580989402,0.16118690091614102,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007865471695768605,0.003048922988995233,0.0011778209434517314,0.007001753261469146,0.006853606479841553,0.003248922988995233,0.002278757859388863,0.06174602218347945,0.0617462793311885,0.11127342381456695,0.1112786159467254,0.1409726317432027,0.1409739251107897,0.04,0.04016206480984613,0.028319936171422658,0.02832492681116961,0.029322670739061692,0.029487499023805316,0.0007811775351772268,0.0007729035804549199,0.09202887607637504,0.09505613047417734,0.39384862095763945,0.3921914234747374,0.41642597491301186,0.41478661893604635,0.38325237754710967,0.38662587994262576,0.004,0.0038199707443330962,0.095230603038168,0.09522347174456994
