Time,S,U,T,STU,STUS,STUST,STUSU,SU,ST,SUST,SUSTU,k1,k1r,k2,k2r,k3,k3r,k4,k5,k5r,k6,k6r,k7,k7r,k8,k9,k9r,k10,k10r,k11,env,reaction1,reaction2,reaction3,reaction4,reaction5,reaction6,reaction7,reaction8,reaction9,reaction10,reaction11
2.8000000000000003,4.0,1.0,2.0,0.39865423026993,1.3526326467839653,2.4675365060665344,0.36393896644836293,0.00477548266770587,6.122897799449649,0.01376387729209245,0.007156847589729726,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.419842742957549,2.3772878750139625,2.4941539028720205,0.119596269080979,0.01547591502531376,0.006607029702362724,0.0005253081222668051,0.001432644800311761,0.11706631635597838,0.018101760004065066,1.8368693398348945
2.81,4.0,1.0,2.0,0.39838806812525457,1.3518881713210196,2.466368081572259,0.3649277464130358,0.004792679178813944,6.129289714908587,0.01385266322701752,0.007217776359449507,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.416641011799987,2.3740826106978012,2.4909002746420934,0.11951642043757636,0.01552305597054332,0.0066348868675680135,0.0005308430160257688,0.0014378037536441832,0.11694242981145017,0.0181509200106922,1.8387869144725761
2.82,4.0,1.0,2.0,0.39812272990363984,1.3511449673656426,2.4652001433254043,0.3659147974125503,0.00480989965859091,6.135629624972256,0.013941641774106237,0.007278928089155687,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.413459522489168,2.3708979140588085,2.487666670679208,0.11943681897109194,0.015570121064288093,0.00666271368495055,0.0005363997706514888,0.001442969897577273,0.11681875686593673,0.018199993351495476,1.8406888874916767
2.83,4.0,1.0,2.0,0.39785821028345764,1.3504030295279303,2.464032696787948,0.3669001224467168,0.004827144151258464,6.141917885927501,0.014030812471806984,0.007340302258527722,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.4102981160590016,2.367733622679129,2.484452935772822,0.11935746308503728,0.015617110528757706,0.0066905102132792625,0.000541978332572777,0.0014481432453775393,0.11669529683045719,0.018248980175695845,1.8425753657782504
2.84,4.0,1.0,2.0,0.39759450398532986,1.3496623524562166,2.462865747364032,0.36788372450724327,0.00484441270065975,6.148154851556444,0.014120174859005241,0.007401898348589543,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.407156634851029,2.3645895754840147,2.48125891609848,0.11927835119559896,0.015664024589497658,0.006718276510415698,0.0005475786483770498,0.0014533238101979249,0.11657204902025949,0.018297880632121212,1.844446455466933
2.85,4.0,1.0,2.0,0.3973316057713772,1.3489229308364252,2.461699300401102,0.36886560657780265,0.004861705350310217,6.154340873166377,0.01420972847496557,0.007463715841717735,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.404034922490837,2.361465612717481,2.478084459202588,0.11919948173141316,0.015710863475740258,0.006746012633247835,0.000553200664809168,0.0014585116050930649,0.1164490127547524,0.01834669486920883,1.846302261949913
2.86,4.0,1.0,2.0,0.39706951044446825,1.3481847593914218,2.4605333611910507,0.36984577163410004,0.0048790221434484695,6.160476299619662,0.014299472859273566,0.007525754221649658,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.400932823864512,2.358361575917929,2.474929413987373,0.11912085313334048,0.01575762742076025,0.006773718637623908,0.0005588443287702855,0.0014637066430345407,0.11632618735743717,0.01839542303500766,1.8481428898858985
2.87,4.0,1.0,2.0,0.3968082128474683,1.3474478328803634,2.4593679349713526,0.3708242226439408,0.004896363123087126,6.166561477363628,0.014389407551777849,0.007588012973491624,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.3978501850950984,2.3552773078937435,2.471793630696,0.11904246385424049,0.015804316662235092,0.006801394578286225,0.0005645095873167173,0.001468908936926138,0.1162035721558393,0.018444065277180823,1.8499684432090884
2.88,4.0,1.0,2.0,0.3965477078624883,1.3467121460980513,2.4582030269262067,0.3718009625672973,0.004913728332063671,6.172596750460468,0.014479532092532006,0.007650491583727026,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.394786853519017,2.3522126526989595,2.4686769608978714,0.11896431235874648,0.015850931442609746,0.0068290405088049805,0.000570196387658821,0.0014741184996191013,0.11608116648144026,0.018492621743007923,1.8517790251381405
2.89,4.0,1.0,2.0,0.3962879904101338,1.3459776938742816,2.4570386421876758,0.37277599435637676,0.0049311178130913074,6.178582460617137,0.014569846021736598,0.00771318954022451,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.391742677662535,2.3491674556088746,2.465579257474087,0.11888639712304014,0.01589747200946609,0.006856656481512088,0.0005759046771598943,0.0014793353439273922,0.11595896966960931,0.01854109257938756,1.853574738185141
2.9,4.0,1.0,2.0,0.39602905544875394,1.3452444710731968,2.455874785836826,0.37374932095568864,0.004948531608809811,6.1845189472152455,0.014660348879681085,0.007776106332246107,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.3887175072181908,2.3461415630956743,2.462500374603076,0.11880871663462618,0.01594393861589673,0.006884242547434978,0.0005816344033350855,0.001484559482642943,0.11583698105953524,0.01858947793283967,1.8553556841645735
2.91,4.0,1.0,2.0,0.39577089797369025,1.3445124725926365,2.454711462904866,0.3747209453021122,0.00496596976183639,6.190406547340963,0.014751040206685837,0.0078392414504554,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.385711193021244,2.343134822804071,2.4594401677463877,0.11873126939210707,0.015990331520883395,0.006911798756230436,0.000587385513850322,0.0014897909285509169,0.11571519999415805,0.018637777949508,1.857121964202289
2.92,4.0,1.0,2.0,0.3955135133433857,1.3437816936086036,2.453548677867695,0.37569087030905746,0.004983432258383995,6.19624558877185,0.014841919608376783,0.007902594376033235,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.3827235976493935,2.3401470934951227,2.45639849338178,0.11865405400301571,0.01603665053957839,0.006939325232343549,0.0005931579575011018,0.0014950296775151984,0.11559362584540749,0.018685992775401766,1.858873676631555
2.93,4.0,1.0,2.0,0.39525689829796884,1.3430521303390217,2.4523864330671983,0.3766590988169288,0.005000918852323483,6.202036368042476,0.01493298695937192,0.007966164546717084,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.379754628528536,2.3371782761084496,2.4533752081707276,0.11857706948939065,0.016082893636367564,0.006966822412654835,0.0005989516872507867,0.0015002756556970448,0.11547225809305572,0.018734122557135982,1.8606109104127428
2.94,4.0,1.0,2.0,0.39500104662845636,1.3423237767959566,2.451224735423422,0.37762563380390696,0.0050184298128189584,6.207779243776625,0.01502424153773452,0.00802995150110562,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.376804097178688,2.3342281816849137,2.4503701723166698,0.1185003139885369,0.016129062890632824,0.0069942900366289015,0.0006047666472610682,0.0015055289438456875,0.11535109598940033,0.018782167438770602,1.8623337731329874
2.95,4.0,1.0,2.0,0.39474595357182796,1.3415966280814249,2.4500635896227285,0.37859047817210073,0.005035965165437271,6.213474541997491,0.015115682903551874,0.008093954732178376,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.37387186205887,2.3312966654012115,2.4473832461703804,0.11842378607154838,0.016175158446278797,0.007021728171373498,0.0006106027860793332,0.0015107895496311813,0.11523013889953744,0.018830127565035788,1.8640423625992473
2.96,4.0,1.0,2.0,0.3944916144062303,1.3408706793338443,2.448903000295032,0.3795536348159399,0.005053524934607883,6.219122586411444,0.015207310618236996,0.008158173734092932,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.3709577829107698,2.3283835837265627,2.4444142912863627,0.11834748432186909,0.016221180443576302,0.0070491368841440645,0.0006164600524197329,0.0015160574803823647,0.11510938619258743,0.018878003080302217,1.8657367759234331
2.97,4.0,1.0,2.0,0.3942380244504929,1.3401459257275843,2.447742972014522,0.38051510662222987,0.005071109143627618,6.224723698432173,0.015299124244524018,0.008222608002184167,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.3680617207438726,2.325488794406464,2.4414631704089786,0.11827140733514786,0.0162671290191509,0.007076516242339851,0.0006223383951627584,0.0015213327430882854,0.11498883724164695,0.018925794128583664,1.867417109529652
2.98,4.0,1.0,2.0,0.393985179063644,1.3394223624725177,2.4465835093003916,0.381474896470206,0.005088717814665404,6.230278197204824,0.015391123346463503,0.008287257032963501,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.3651835378205828,2.3226121564464357,2.4385297474587233,0.1181955537190932,0.01631300430597414,0.007103866313500002,0.0006282377633548197,0.0015266153443996213,0.11486849142374146,0.018973500853539535,1.8690834591614471
2.99,4.0,1.0,2.0,0.393733073644427,1.3386999848135723,2.445424616617563,0.38243300723158813,0.005106350968767018,6.235786399630146,0.015483307489417838,0.008352120324118159,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.362323097641358,2.3197535300958165,2.4356138875186333,0.1181199220933281,0.016358806433357753,0.007131187165299679,0.0006341581062078324,0.0015319052906301053,0.11474834811977784,0.01902112339847742,1.8707359198890436
3.0,4.0,1.0,2.0,0.393481703630816,1.3379787880302827,2.4442662983774106,0.38338944177063494,0.005124008625859825,6.241248620388633,0.015575676240056542,0.008417197374510405,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.3594802649298146,2.316912776831547,2.432715456820822,0.1180445110892448,0.016404535526950544,0.007158478865546138,0.0006400993730988085,0.0015372025877579474,0.11462840671449652,0.01906866190635563,1.8723745861165897
3.0100000000000002,4.0,1.0,2.0,0.39323106449953205,1.3372587674363414,2.4431085589384907,0.38434420294419874,0.0051416908047575306,6.246665171964664,0.015668229166351664,0.008482487684176818,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.3566549056178676,2.314089759341922,2.4298343227331642,0.1179693193498596,0.016450191708738165,0.007185741482174846,0.0006460615135694559,0.001542507241427259,0.11450866659642421,0.019116116519785824,1.873999551589399
3.02,4.0,1.0,2.0,0.39298115176555914,1.3365399183791506,2.4419514026072644,0.3852972936017793,0.0051593975231649155,6.252036364670651,0.01576096583757309,0.008547990754327512,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.3538468868308584,2.311284341510369,2.4269703537460967,0.11789434552966774,0.016495775097045653,0.007212975083245577,0.000652044477325779,0.0015478192569494747,0.1143891271578261,0.019163487381035477,1.8756109094011952
3.0300000000000002,4.0,1.0,2.0,0.39273196098165997,1.335822236239374,2.4407948336388245,0.386248716585579,0.005177128797682588,6.257362506671178,0.015853885824283938,0.00861370608734542,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.351056076872659,2.3084963883992344,2.424123419459562,0.11781958829449798,0.016541285806542724,0.007240179736938518,0.0006580482142376914,0.0015531386393047763,0.11426978779465845,0.01921077463203053,1.8772087520013534
3.04,4.0,1.0,2.0,0.3924834877378924,1.3351057164304871,2.4396388562376203,0.38719847473055685,0.00519488464381172,6.262643904007143,0.01594698869833587,0.008679633186785512,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.3482823452108246,2.3057257662335395,2.421293390570067,0.1177450463213677,0.01658672394825192,0.007267355511550359,0.000664072674338627,0.001558465393143516,0.11415064790652088,0.01925797841435788,1.8787931712021426
3.0500000000000003,4.0,1.0,2.0,0.39223572766112497,1.3343903543983309,2.438483474558185,0.3881465708644831,0.005212665075958799,6.267880860619901,0.016040274032864486,0.008745771557374079,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.34552556246169,2.30297234238477,2.418480138857885,0.11767071829833749,0.016632089629559452,0.007294502475490407,0.0006701178078251645,0.0015637995227876396,0.11403170689660894,0.019305098869268036,1.88036425818597
3.06,4.0,1.0,2.0,0.3919886761453924,1.3336761456642883,2.4373286930268443,0.3890930077853214,0.005230470200773673,6.273073667231366,0.01613374131457978,0.008812120697299995,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.342785589172813,2.3002359830173233,2.4156835438731434,0.11759660284361771,0.016677383569131905,0.007321620617279784,0.0006761835607680799,0.0015691410602321019,0.11391296417716278,0.019352136134785113,1.8819221001694098
3.0700000000000003,4.0,1.0,2.0,0.39174232861547253,1.3329630857820365,2.43617451602754,0.39003778828352603,0.005248300125589424,6.278222612301049,0.016227390029804587,0.008878680105775909,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.340062286798535,2.2975165553653305,2.412903486345952,0.11752269858464176,0.016722606494813375,0.007348709924028678,0.000682269879330463,0.0015744900376768272,0.11379441916402736,0.01939909034855274,1.8834667836903147
3.08,4.0,1.0,2.0,0.39149668111590535,1.3322511702415485,2.435020947199552,0.3909809151917519,0.005266154754012837,6.283328006457346,0.016321219856557014,0.008945449299919075,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.3373555422207293,2.2948139328354493,2.4101398335084347,0.1174490043347716,0.01676775779567034,0.007375770556637939,0.0006883767191480303,0.001579846426203851,0.11367607126456725,0.019445961654165657,1.8849984019372037
3.09,4.0,1.0,2.0,0.39125172938222474,1.3315403946191058,2.4338679905452363,0.39192239130671686,0.005284034107818067,6.288390144088003,0.01641523036206836,0.00901242778816735,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.334665229097933,2.292127986929753,2.407392462185904,0.11737551881466741,0.01681283764255961,0.00740280257390101,0.0006945040305368871,0.0015852102323454201,0.11355791989657475,0.01949275019119592,1.8865170432264007
3.1,4.0,1.0,2.0,0.3910074691817382,1.330830754521536,2.4327156500237823,0.39286221941800187,0.005301938208615861,6.293409317493574,0.01650942111397777,0.009079615080051192,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.3319912220541674,2.289458590192897,2.404661250289632,0.11730224075452145,0.016857846208900473,0.007429806033926579,0.0007006517639342347,0.0015905814625847582,0.11343996448125351,0.019539456098864653,1.8880227952480721
3.11,4.0,1.0,2.0,0.3907638963129554,1.3301222455857789,2.4315639295520426,0.3938004023080979,0.0053198670778886094,6.2983858169079445,0.016603791680299095,0.00914701068619041,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.3293333966604273,2.2868056161951493,2.4019460768068805,0.11722916889388661,0.016902783670910033,0.007456780994108684,0.0007068198698967641,0.0015959601233665828,0.113322204443173,0.01958607951604376,1.8895157450723832
3.12,4.0,1.0,2.0,0.3905210066050167,1.3294148634784513,2.430412833005362,0.39473694275245336,0.005337820737025434,6.3033199305188505,0.016698341629387752,0.009214614118290932,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.326691629416155,2.2841689395154035,2.3992468217910385,0.117156301981505,0.016947650207841485,0.00748372751109682,0.0007130082990990628,0.00160134622110763,0.11320463921022247,0.019632620581257653,1.890995979155655
3.13,4.0,1.0,2.0,0.39027879591712195,1.3287086038954143,2.4292623642184097,0.3956718435195208,0.005355799207357237,6.3082119444883995,0.016793070529907587,0.009282424889141513,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.324065797730734,2.28154843572419,2.3965633663518804,0.11708363877513658,0.016992446002224836,0.007510645640766074,0.0007192170023320255,0.0016067397622071711,0.11308726821356539,0.01967907943268498,1.8924635833465198
3.14,4.0,1.0,2.0,0.39003726013795853,1.3280034625613373,2.4281125269860064,0.39660510737080434,0.005373802510191782,6.313062142973599,0.016887977950797727,0.00935044251261053,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.3214557799049675,2.278943981366684,2.3938955926459213,0.11701117804138755,0.017037171240110508,0.007537535438187198,0.0007254459305012843,0.0016121407530575345,0.11297009088759352,0.01972545620816033,1.8939186428920796
3.15,4.0,1.0,2.0,0.3897963951851304,1.3272994352292649,2.4269633250639573,0.39753673706090664,0.0053918306668487535,6.317870808146868,0.01698306346123942,0.00941866650364268,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.3188614551125664,2.276355453945726,2.391243383866899,0.1169389185555391,0.017081826111315375,0.007564396957596741,0.0007316950346256399,0.001617549200054626,0.11285310666988116,0.01977175104517602,1.8953612424440602
3.16,4.0,1.0,2.0,0.3895561970045864,1.326596517680182,2.4258147621698796,0.3984667353375758,0.00540988369869483,6.322638220216569,0.01707832663062294,0.009487096378255773,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.3162827033816367,2.2737827319048414,2.388606624236346,0.11686685910137591,0.017126410809671568,0.007591230252367168,0.000737964265835511,0.001622965109608449,0.1127363150011394,0.01981796408088376,1.8967914660649705
3.17,4.0,1.0,2.0,0.3893166615700488,1.32589470572258,2.424666841984035,0.3993951049417529,0.005427961627178746,6.327364657447524,0.017173767028514378,0.009555731653537432,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.313719405576151,2.2712256946112497,2.385985198994285,0.11679499847101463,0.017170925533277773,0.007618035374976946,0.0007442535753713873,0.0016283884881536238,0.11261971532517036,0.01986409545209647,1.898209397234257
3.18,4.0,1.0,2.0,0.3890777848824421,1.3251939951920224,2.4235195681501582,0.40032184860761866,0.005446064473866365,6.332050396181539,0.017269384224622562,0.009624571847641887,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.311171443377459,2.268684222338866,2.3833789943900134,0.11672333546473262,0.017215370484753155,0.007644812376980675,0.0007505629145823,0.0016338193421599095,0.11250330708882131,0.01991014529528999,1.8996151188544617
3.19,4.0,1.0,2.0,0.38883956296932115,1.3244943819507096,2.4223729442762862,0.4012469690626407,0.0054641922604757405,6.3366957108579225,0.01736517778876587,0.009693616479786683,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.3086386992657495,2.266158196251329,2.380787897673006,0.11665186889079635,0.01725974587149381,0.007671561308979188,0.0007568922349242949,0.0016392576781427222,0.11238708974193892,0.01995611374660485,1.9010087132573767
3.2,4.0,1.0,2.0,0.3886019932148828,1.3237958623168722,2.4212269722621818,0.4021704690055385,0.005482344801544669,6.341300865296315,0.01746114749488935,0.009762865074559523,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.3061211054265893,2.263647523715626,2.3782117886949545,0.11658059796446484,0.017304050338998612,0.007698282420329829,0.0007632414957188013,0.0016447034404634007,0.11227106278141029,0.020002000944408353,1.9023902595888944
3.21,4.0,1.0,2.0,0.38836507163720957,1.3230984321849721,2.4200816557237204,0.4030923511515073,0.0055005221287104805,6.345866130593306,0.017557292903573524,0.009832317153097197,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.3036185436386614,2.261152086462239,2.3756505570394295,0.11650952149116287,0.017348284173589308,0.007724975750476327,0.0007696106482538495,0.0016501566386131442,0.11215522566092187,0.02004780702404743,1.9037598391779917
3.22,4.0,1.0,2.0,0.3881287937953176,1.3224020873184623,2.4189369988522516,0.4040126182172031,0.005518724349295197,6.350391779182779,0.017653613501188395,0.009901972236022346,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.301130878628081,2.258671757846731,2.37310409632259,0.11643863813859529,0.017392448238151656,0.007751641265166049,0.0007759996411041551,0.001655617304788559,0.11203957782098609,0.020093532119611117,1.9051175337548336
3.23,4.0,1.0,2.0,0.38789315592082346,1.3217068237151066,2.4177930049914704,0.4049312729019983,0.0055369514698845376,6.354878077421234,0.017750108873493545,0.009971829847107767,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.298657999681872,2.256206424387429,2.3705722970399634,0.11636794677624704,0.01743654263822098,0.007778279026385778,0.0007824084267273812,0.0016610854409653613,0.11192411872641075,0.02013917636610822,1.9064634232263702
3.24,4.0,1.0,2.0,0.3876581542770462,1.3210126373996958,2.4166496774435524,0.4058483178986565,0.005555203496155994,6.359325289813217,0.017846778607408412,0.010041889511199022,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.296199797084892,2.253755973558391,2.368055050590771,0.11629744628311385,0.017480567475755198,0.00780488909620939,0.0007888369577245796,0.0016665610488467981,0.11180884784503675,0.020184739898235167,1.907797586943965
3.25,4.0,1.0,2.0,0.387423785158699,1.3203195244236996,2.4155070194696537,0.40676375589337443,0.005573480432872928,6.363733679030111,0.017943622291019437,0.010112150754212009,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.293756162110965,2.2513202937774537,2.3655522492675685,0.1162271355476097,0.017524522849069336,0.007831471536807428,0.0007952851868400435,0.0016720441298618783,0.11169376464770123,0.020230222850378145,1.9091201037090333
3.2600000000000002,4.0,1.0,2.0,0.3871900448915806,1.3196274808649164,2.414365034290411,0.4076775895658254,0.005591782283878682,6.3681035059289375,0.018040639513587246,0.010182613103130579,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.2913269870140596,2.248899274394219,2.363063786245965,0.11615701346747417,0.01756840885277191,0.007858026410456668,0.0008017530669611647,0.0016775346851636045,0.11157886860820036,0.020275625356615326,1.910431051778681
3.27,4.0,1.0,2.0,0.38695692983226654,1.3189365028271245,2.4132237250864406,0.4085898215892014,0.005610109052090672,6.372435029571145,0.018137829865553796,0.01025327608600412,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.2889121650194166,2.246492805678084,2.360589555574442,0.11608707894967996,0.017612225577702978,0.007884553779549677,0.0008082405511182905,0.0016830327156272017,0.1114641592032524,0.02032094755071901,1.9117305088713434
3.2800000000000002,4.0,1.0,2.0,0.3867244363678006,1.318246586439732,2.412083094998837,0.40950045463025636,0.005628460739494501,6.376728507241413,0.018235192938549583,0.010324139231945173,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.2865115903147046,2.2441007788062635,2.3581294521642526,0.11601733091034017,0.017655973110874093,0.00791105370660441,0.0008147475924845869,0.0016885382218483503,0.11134963591246037,0.020366189566157853,1.913018552172424
3.29,4.0,1.0,2.0,0.3864925609153862,1.317557727857428,2.4109431471296747,0.4104094913493485,0.005646837347138049,6.3809841944664445,0.018332728325400744,0.010395202071127008,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.2841251580411672,2.241723085851813,2.355683371779411,0.11594776827461585,0.017699651535409974,0.007937526254273736,0.0008212741443758978,0.0016940512041414147,0.11123529821827537,0.020411351536099027,1.9142952583399333
3.3000000000000003,4.0,1.0,2.0,0.386261299922078,1.3168699232598335,2.4098038845425056,0.41131693440048334,0.0056652388751255904,6.385202345033757,0.0184304356201363,0.01046646413478125,10.0,10.0,10.0,10.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.1,0.05,0.05,0.05,0.3,1.0,2.2817527642847857,2.2393596197716157,2.3532512110267714,0.1158783899766234,0.01774326093049202,0.007963971485355048,0.0008278201602506148,0.001699571662537677,0.11112114560595919,0.020456433593410414,1.915560703510127
