S,ST,STU,STUS,STUST,STUSU,SU,SUST,SUSTU,T,U,Time
4.0,4.726228520174632,0.4417271138331159,1.4600353420580177,2.6169581736256076,0.2231496147006395,0.00275003146431673,0.004239415986268498,0.0014248104220589415,2.0,1.0,1.53
4.0,4.7433593444690985,0.4412890112577813,1.459064213787981,2.6158067117789736,0.22438600504179404,0.002765374596185501,0.004298992731789333,0.0014528926555207019,2.0,1.0,1.54
4.0,4.76036074669526,0.4408530596256302,1.458095617367044,2.614654103254417,0.22562019301328926,0.0027807069949430845,0.004358856808021507,0.001481267142767591,2.0,1.0,1.55
4.0,4.7772337080524405,0.44041923992320453,1.4571295353774791,2.6135003736431157,0.2268521833329189,0.0027960296106913254,0.004419006559474837,0.0015099335259601242,2.0,1.0,1.56
4.0,4.79397920121758,0.43998753335117086,1.4561659505856814,2.612345548214538,0.2280819806969495,0.0028113433663513555,0.004479440368118387,0.001538891436344245,2.0,1.0,1.57
4.0,4.810598189405289,0.4395579214130003,1.455204846053154,2.6111896517277646,0.22930958977757893,0.002826649175239316,0.004540156645457633,0.0015681404840534882,2.0,1.0,1.58
4.0,4.827091627323107,0.43913038583576164,1.4542462050404283,2.610032708596037,0.23053501522542777,0.00284194792778059,0.004601153836979196,0.0015976802675577988,2.0,1.0,1.59
4.0,4.843460462867868,0.43870490842526083,1.4532900108300133,2.6088747431894257,0.23175826167399882,0.002857240466155611,0.004662430431431938,0.001627510390795204,2.0,1.0,1.6
4.0,4.859705635012908,0.43828147125862016,1.4523362469655228,2.6077157794275663,0.23297933373402097,0.00287252762097446,0.004723984945250357,0.0016576304408154816,2.0,1.0,1.61
4.0,4.875828074635406,0.43786005661640126,1.4513848971695729,2.606555840920362,0.23419823599560097,0.0028878102000739676,0.004785815926164621,0.0016880399959030114,2.0,1.0,1.62
4.0,4.89182870461727,0.437440646979083,1.450435945341049,2.6053949509732974,0.23541497302844597,0.0029030889891445266,0.004847921952069925,0.0017187386261687384,2.0,1.0,1.6300000000000001
4.0,4.9077084363394174,0.43702322520339815,1.44948937562134,2.604233132380379,0.23662954937424405,0.0029183647525768404,0.0049103016691746,0.0017497258486991515,2.0,1.0,1.6400000000000001
4.0,4.923468177943125,0.4366077741118534,1.4485451722355562,2.6030704079099602,0.2378419695646304,0.002933638233591095,0.004972953701995619,0.0017810012309695225,2.0,1.0,1.6500000000000001
4.0,4.939108828620625,0.43619427677896255,1.447603319600903,2.6019067999679257,0.23905223810877646,0.0029489101552180913,0.00503587671550652,0.0018125643182266673,2.0,1.0,1.6600000000000001
4.0,4.954631279676406,0.43578271647982864,1.4466638023055847,2.600742330659552,0.24026035949570038,0.0029641812208674894,0.005099069403547082,0.001844414646182068,2.0,1.0,1.67
4.0,4.970036414892254,0.4353730766734485,1.4457266051010185,2.5995770218103753,0.24146633819506438,0.0029794521149385136,0.00516253048481588,0.0018765517449321131,2.0,1.0,1.68
4.0,4.985325110632007,0.43496534099899686,1.4447917128990277,2.5984108949717277,0.24267017865740537,0.002994723503446524,0.0052262587016974095,0.001908975139598897,2.0,1.0,1.69
4.0,5.000498235946321,0.4345594932721108,1.4438591107690362,2.59724397142628,0.24387188531436604,0.0030099960346495935,0.005290252819089226,0.0019416843509710278,2.0,1.0,1.7
4.0,5.015556652677427,0.43415551748117376,1.4429287839352591,2.5960762721935766,0.24507146257892592,0.003025270339675083,0.005354511623229078,0.0019746788961444313,2.0,1.0,1.71
4.0,5.030501213667775,0.43375339785760847,1.4420007177900545,2.594907817964001,0.24626891484165583,0.003040547025037775,0.005419033949430599,0.0020079582650167635,2.0,1.0,1.72
4.0,5.0453327554680305,0.433353119160867,1.4410748979541421,2.5937386288250934,0.24746424645543727,0.003055826641635573,0.005483818793682191,0.0020415218267335936,2.0,1.0,1.73
4.0,5.060052124896692,0.4329546656421442,1.4401513100483776,2.592568725265735,0.24865746179117174,0.003071109798505422,0.005548864908140592,0.0020753691672207924,2.0,1.0,1.74
4.0,5.074660154396544,0.4325580220066242,1.4392299399018225,2.591398127247461,0.24984856518611204,0.0030863970576182555,0.0056141711772734505,0.0021094997746658596,2.0,1.0,1.75
4.0,5.089157669548263,0.4321631731205864,1.438310773485809,2.5902268544896785,0.25103756095963053,0.0031016889661881412,0.00567973650373039,0.0021439131345073045,2.0,1.0,1.76
4.0,5.103545489168514,0.4317701040079501,1.4373937969111878,2.589054926474954,0.2522244534134358,0.0031169860572703586,0.0057455598072717615,0.002178608729990576,2.0,1.0,1.77
4.0,5.117824425408047,0.43137879984681865,1.4364789964255793,2.5878823624543,0.25340924683178995,0.0031322888503594703,0.005811640023697388,0.0022135860427239906,2.0,1.0,1.78
4.0,5.131995283849794,0.43098924596602417,1.4355663584106222,2.5867091814524623,0.2545919454817255,0.0031475978519873967,0.005877976103775316,0.002248844553234664,2.0,1.0,1.79
4.0,5.146058863606969,0.4306014278416715,1.434655869379224,2.5855354022732087,0.25577255361326223,0.0031629135563214887,0.005944567012170561,0.002284383741524437,2.0,1.0,1.8
4.0,5.160015949276023,0.4302153314377871,1.4337475161692148,2.584361043044766,0.25695107544203666,0.0031782364081079143,0.00601141184944741,0.002320202988704248,2.0,1.0,1.81
4.0,5.1738673173183125,0.4298309429374041,1.43284128578908,2.5831861215798586,0.2581275151630869,0.0031935668323184413,0.006078509756053071,0.0023563016538631037,2.0,1.0,1.82
4.0,5.187613754602642,0.4294482479598913,1.4319371649704602,2.5820106564223155,0.25930187699089696,0.003208905320016591,0.006145859632549524,0.0023926792986293413,2.0,1.0,1.83
4.0,5.201256032787905,0.429067232643888,1.4310351407854767,2.5808346654005376,0.2604741651040863,0.0032242523100740094,0.00621346052710458,0.002429335375415834,2.0,1.0,1.84
4.0,5.214794917256017,0.42868788327060725,1.4301352004309482,2.579658166131577,0.26164438366470366,0.003239608230611694,0.006281311500925656,0.002466269335273801,2.0,1.0,1.85
4.0,5.228231167195503,0.4283101862609923,1.4292373312259898,2.5784811760256034,0.2628125368184131,0.0032549734995309825,0.006349411627407786,0.002503480628272498,2.0,1.0,1.86
4.0,5.241565535685077,0.42793412817287485,1.4283415206096122,2.5773037122903726,0.2639786286946794,0.003270348525044542,0.006417759991281637,0.002540968703878913,2.0,1.0,1.87
4.0,5.254798769777238,0.42755969569813196,1.427447756138322,2.5761257919356937,0.2651426634069538,0.0032857337062073572,0.006486355687761519,0.0025787330113374576,2.0,1.0,1.8800000000000001
4.0,5.267931610581843,0.4271868756598436,1.4265560254837217,2.574947431777901,0.2663046450528596,0.0033011294334477216,0.0065551978216934,0.002616773000049662,2.0,1.0,1.8900000000000001
4.0,5.280964781097795,0.42681565563036233,1.425666316910287,2.5737686474653994,0.26746457768713205,0.0033165359884172554,0.0066242857259666095,0.0026550879822335215,2.0,1.0,1.9000000000000001
4.0,5.293899009692127,0.42644602274281423,1.4247786183560467,2.572589455352419,0.26862246537383094,0.003331953736776175,0.006693618541969194,0.0026936773962856183,2.0,1.0,1.9100000000000001
4.0,5.306735022769607,0.42607796406398823,1.4238929177207527,2.5714098719111114,0.2697783121700394,0.003347383067799374,0.00676319535141859,0.0027325407238223296,2.0,1.0,1.92
4.0,5.319473536189109,0.42571146703073753,1.4230092032031652,2.5702299130435127,0.2709321221067748,0.0033628243236838774,0.006833015330620753,0.0027716773926336658,2.0,1.0,1.93
4.0,5.332115260016919,0.4253465192104811,1.422127463115638,2.5690495944591203,0.27208389919955933,0.0033782778384536635,0.0069030776660473575,0.0028110868295540847,2.0,1.0,1.94
4.0,5.344660898597046,0.4249831082990343,1.4212476858822365,2.5678689316783,0.27323364744857614,0.0033937439383814917,0.006973381553721555,0.00285076846069287,2.0,1.0,1.95
4.0,5.357111150621513,0.4246212221184393,1.4203698600368595,2.5666879400356923,0.2743813708388251,0.0034092229424107297,0.007043926198603712,0.0028907217116645,2.0,1.0,1.96
4.0,5.369466709200667,0.4242608486147957,1.4194939742213588,2.56550663468362,0.27552707334027937,0.003424715162577182,0.0071147108139771684,0.00293094600781902,2.0,1.0,1.97
4.0,5.3817282619334765,0.4239019758560916,1.4186200171836596,2.564325030595493,0.27667075890804127,0.0034402209044309146,0.007185734620833969,0.0029714407744724156,2.0,1.0,1.98
4.0,5.393896479812148,0.42354459221464447,1.417747978108673,2.5631431421576245,0.2778124314586879,0.003455740374196762,0.007256997022283338,0.003012205340201161,2.0,1.0,1.99
4.0,5.405972044368657,0.42318868591726017,1.416877845809412,2.5619609841707303,0.2789520949281665,0.003471273905350196,0.007328497178516084,0.003053239172137111,2.0,1.0,2.0
4.0,5.417955626445726,0.42283424539522135,1.4160096093599357,2.5607785710681936,0.28008975322653085,0.003486821781136626,0.007400234340058491,0.0030945416912859826,2.0,1.0,2.0100000000000002
4.0,5.429847890810307,0.42248125920700236,1.4151432579580612,2.5595959170869422,0.28122541024778486,0.0035023842729402237,0.0074722077759432435,0.0031361123121998293,2.0,1.0,2.02
4.0,5.441649496899948,0.42212971602492183,1.414278780903333,2.558413036295778,0.28235906987148085,0.003517961646352483,0.007544416762498024,0.003177950449076641,2.0,1.0,2.0300000000000002
4.0,5.453361098884786,0.42177960463311087,1.4134161675953913,2.5572299425984784,0.2834907359628579,0.0035335541615246963,0.007616860582861379,0.003220055515918618,2.0,1.0,2.04
4.0,5.464983345729548,0.42143091392548065,1.4125554075323403,2.5560466497368948,0.2846204123729801,0.003549162073520438,0.007689538526498636,0.0032624269266904762,2.0,1.0,2.05
4.0,5.476516881255551,0.4210836329036906,1.4116964903091147,2.554863171294055,0.2857481029388752,0.003564785632668038,0.00776244988871778,0.0033050640954777333,2.0,1.0,2.06
4.0,5.48796234312865,0.4207377507550682,1.4108394056439444,2.5536795205996787,0.2868738114812664,0.0035804250646698293,0.0078355939956584,0.00334796643016584,2.0,1.0,2.07
4.0,5.4993203595691265,0.42039325710010805,1.409984143464407,2.5524957104287034,0.28799754179720066,0.0035960805077752326,0.007908970283309322,0.003391133312376965,2.0,1.0,2.08
4.0,5.510591562401096,0.4200501410236577,1.4091306935660652,2.551311754184417,0.2891192976892849,0.0036117522579150723,0.007982577989003493,0.0034345641759744006,2.0,1.0,2.09
4.0,5.521776574698772,0.41970839199711224,1.4082790459356118,2.5501276647734685,0.29023908293800754,0.003627440535046884,0.008056416445396595,0.0034782584323233313,2.0,1.0,2.1
4.0,5.532876014608241,0.41936799959650467,1.4074291906508862,2.5489434549505847,0.2913569013103001,0.003643145554370322,0.008130484990812613,0.0035222154931298677,2.0,1.0,2.11
4.0,5.54389049540465,0.41902895350083186,1.4065811178793697,2.54775913732123,0.29247275655966565,0.0036588675265889175,0.008204782968873914,0.00356643477057031,2.0,1.0,2.12
4.0,5.554820625549391,0.418691243490381,1.4057348178766778,2.5465747243442722,0.29358665242630544,0.0036746066581718187,0.008279309728131288,0.003610915677420388,2.0,1.0,2.13
4.0,5.5656670087472895,0.4183548594450556,1.4048902809850539,2.5453902283346443,0.2946985926372474,0.0036903631516155455,0.008354064621694034,0.0036556576271845258,2.0,1.0,2.14
4.0,5.576430244003783,0.41801979134270206,1.4040474976318642,2.544205661466009,0.2958085809064732,0.003706137205705735,0.008429047006859999,0.0037006600342250773,2.0,1.0,2.15
4.0,5.5871109228509965,0.4176860293511806,1.4032064584422226,2.5430210355923495,0.29691662092879145,0.003721928980797579,0.00850425629365231,0.003745922297087919,2.0,1.0,2.16
4.0,5.597709631931659,0.4173535637430255,1.4023671541356233,2.5418363624122393,0.2980227163855474,0.0037377386302979328,0.008579691900800877,0.0037914438136287467,2.0,1.0,2.17
4.0,5.608226958613781,0.4170223847097494,1.4015295753003911,2.5406516538269472,0.29912687095702895,0.0037535663695955667,0.008655353159368466,0.003837224014128045,2.0,1.0,2.18
4.0,5.618663482828574,0.41669248263232916,1.4006937127235246,2.5394669214174184,0.30022908830443523,0.003769412374765475,0.008731239454366083,0.003883262312636041,2.0,1.0,2.19
4.0,5.629019779994162,0.41636384798461457,1.3998595572736283,2.5382821766302714,0.3013293720763375,0.003785276818249523,0.008807350174864646,0.003929558124115845,2.0,1.0,2.2
4.0,5.63929642106777,0.41603647133181987,1.3990270998996095,2.5370974307801446,0.3024277259087955,0.00380115986905642,0.00888368471371138,0.003976110864543014,2.0,1.0,2.21
4.0,5.649493972597909,0.41571034332901574,1.3981963316293713,2.535912695052038,0.3035241534254743,0.003817061692961699,0.008960242467246263,0.004022919951005147,2.0,1.0,2.22
4.0,5.659612996776563,0.4153854547196212,1.3973672435685103,2.5347279805036576,0.30461865823776046,0.0038329824527076942,0.009037022835018428,0.004069984801801447,2.0,1.0,2.23
4.0,5.669654051491369,0.415061796333895,1.39653982689901,2.5335432980677597,0.3057112439448792,0.00384892230820352,0.009114025219502607,0.0041173048365423185,2.0,1.0,2.24
4.0,5.679617685063991,0.4147393592827554,1.3957140730765267,2.5323586582113955,0.3068019141222288,0.0038648813678946194,0.009191249104149988,0.004164879441596244,2.0,1.0,2.25
4.0,5.689504446696712,0.4144181345741895,1.3948899734406217,2.5311740716093936,0.30789067234454365,0.0038808597844803908,0.009268693899873911,0.004212708037973815,2.0,1.0,2.2600000000000002
4.0,5.699314882683968,0.4140981132529219,1.3940675193569885,2.5299895488987216,0.3089775221774954,0.0038968577198211017,0.009346359001383892,0.004260790056381451,2.0,1.0,2.27
4.0,5.709049533240092,0.41377928651743134,1.3932467023366553,2.528805100472639,0.3100624671706606,0.003912875315507488,0.009424243834435544,0.004309124916293688,2.0,1.0,2.2800000000000002
4.0,5.718708934423047,0.41346164564964755,1.3924275139647353,2.52762073660388,0.31114551086178627,0.003928912710258942,0.009502347827957357,0.004357712038257513,2.0,1.0,2.29
4.0,5.728293618181015,0.41314518201364875,1.391609945899331,2.526436467446637,0.3122266567768948,0.003944970040072062,0.009580670413849659,0.004406550843955469,2.0,1.0,2.3000000000000003
4.0,5.7378041123989805,0.41282988705435947,1.3907939898704385,2.5252523030385414,0.3133059084303876,0.003961047438369199,0.009659211026783512,0.004455640756268711,2.0,1.0,2.31
4.0,5.747240940945328,0.41251575229624754,1.3899796376788522,2.5240682533026475,0.3143832693251493,0.003977145036147003,0.009737969103999662,0.004504981199340108,2.0,1.0,2.32
4.0,5.756604623718426,0.41220276934202205,1.3891668811950693,2.5228843280494138,0.3154587429526524,0.003993262962124973,0.009816944085107466,0.0045545715986373145,2.0,1.0,2.33
4.0,5.765895669701993,0.41189093009065597,1.3883557125275172,2.5217005366559633,0.3165323327778407,0.00400940129580207,0.009896135490983112,0.004604411343192283,2.0,1.0,2.34
4.0,5.775114594138742,0.4115802261987819,1.3875461236066504,2.5205168888586686,0.31760404227652006,0.0040255601829707706,0.009975542729791603,0.004654499878324282,2.0,1.0,2.35
4.0,5.784261904801567,0.41127064951154496,1.3867381065174875,2.5193333941192497,0.31867387490547294,0.004041739743076397,0.010055165252641713,0.004704836631175992,2.0,1.0,2.36
4.0,5.793338105260677,0.41096219196026695,1.385931653420515,2.5181500617754153,0.3197418341095739,0.004057940091058793,0.010135002516947478,0.00475542102820021,2.0,1.0,2.37
4.0,5.8023436952452885,0.4106548455512585,1.3851267565429617,2.5169669010573945,0.32080792332257946,0.004074161339623378,0.010215053982661943,0.0048062524969276835,2.0,1.0,2.38
4.0,5.811279170685133,0.4103486023646759,1.3843234081778244,2.5157839210896835,0.32187214596722163,0.004090403599355455,0.010295319112133652,0.004857330466002708,2.0,1.0,2.39
4.0,5.820145023751959,0.4100434545533787,1.383521600682897,2.514601130892793,0.3229345054553008,0.004106666978834497,0.010375797369963078,0.004908654365218672,2.0,1.0,2.4
4.0,5.828941742901033,0.409739394341786,1.3827213264797966,2.5134185393849955,0.3239950051877788,0.004122951584748446,0.010456488222859118,0.004960223625553653,2.0,1.0,2.41
4.0,5.837669811968176,0.40943641406180453,1.3819225780767888,2.5122361553320642,0.32505364855278773,0.004139257514914658,0.01053739114900351,0.005012037676217212,2.0,1.0,2.42
4.0,5.8463297078220515,0.4091345062454613,1.3811253481280135,2.511053987217449,0.32611043892045055,0.004155584840450291,0.010618505661959508,0.0050640959371254035,2.0,1.0,2.43
4.0,5.85492191041692,0.40883366323082165,1.3803296291802698,2.5098720437953257,0.3271653796650674,0.004171933681074891,0.010699831209745225,0.005116397850616573,2.0,1.0,2.44
4.0,5.863446893120611,0.40853387754209985,1.3795354139167846,2.508690333557438,0.3282184741437725,0.004188304132272382,0.010781367272476075,0.005168942850748821,2.0,1.0,2.45
4.0,5.871905125716097,0.40823514177233433,1.3787426950816588,2.5075088648978503,0.32926972570315943,0.0042046962876366115,0.010863113332422222,0.005221730372702596,2.0,1.0,2.46
4.0,5.880297074439149,0.4079374485823959,1.3779514654789913,2.506327646114484,0.3303191376793661,0.004221110238956707,0.010945068873903879,0.005274759852804084,2.0,1.0,2.47
4.0,5.8886232020159754,0.40764079069999604,1.3771617179720046,2.5051466854106508,0.33136671339815915,0.004237546076302415,0.011027233383186529,0.0053280307285485645,2.0,1.0,2.48
4.0,5.896883967700884,0.4073451609186953,1.3763734454821686,2.503965990896591,0.33241245617501847,0.004254003888109454,0.011109606348376221,0.005381542438623805,2.0,1.0,2.49
4.0,5.905079827313922,0.40705055209691154,1.375586640988326,2.5027855705910063,0.333456369315222,0.004270483761264858,0.011192187259314814,0.005435294422933416,2.0,1.0,2.5
4.0,5.9132112295306065,0.4067569572790262,1.3748012976523953,2.5016054322085868,0.33449845610557705,0.004286985755397213,0.011274975637568456,0.0054892861169006145,2.0,1.0,2.5100000000000002
4.0,5.921278620191801,0.40646436955521426,1.3740174086742105,2.5004255834054945,0.33553871982402644,0.00430350993236562,0.011357971002019856,0.0055435169580113335,2.0,1.0,2.52
4.0,5.929282448170844,0.40617278187054257,1.3732349670937631,2.4992460321137653,0.336577163752726,0.004320056396466522,0.011441172821956891,0.005597986394733857,2.0,1.0,2.5300000000000002
4.0,5.937223155354453,0.405882187351602,1.3724539661299764,2.4980667859685983,0.33761379115571477,0.004336625225303396,0.011524580597716487,0.005652693871194799,2.0,1.0,2.54
4.0,5.945101180359695,0.40559257918565245,1.3716743990555684,2.49688785251998,0.3386486052872002,0.00435321649519504,0.011608193831037564,0.005707638832817417,2.0,1.0,2.5500000000000003
4.0,5.952916958573288,0.4053039506195774,1.3708962591961198,2.4957092392343183,0.33968160939164604,0.004369830281272327,0.011692012024942966,0.005762820726347496,2.0,1.0,2.56
4.0,5.960670922190915,0.4050162949588383,1.3701195399291424,2.4945309534960685,0.3407128067038611,0.004386466657574961,0.011776034683621428,0.005818238999879276,2.0,1.0,2.57
4.0,5.968363500256526,0.40472960556642856,1.3693442346831484,2.4933530026093664,0.34174220044908743,0.004403125697148229,0.011860261312309531,0.005873893102881336,2.0,1.0,2.58
4.0,5.975995118701645,0.40444387586182834,1.3685703369367188,2.4921753937996565,0.3427697938430882,0.004419807472139761,0.011944691417173641,0.005929782486222502,2.0,1.0,2.59
4.0,5.983566200384682,0.4041590993199584,1.3677978402175721,2.490998134215323,0.3437955900922366,0.004436512053896281,0.012029324505191884,0.00598590660219776,2.0,1.0,2.6
4.0,5.991077165130237,0.40387526947013486,1.367026738101633,2.4898212309293197,0.3448195923936036,0.004453239513060366,0.012114160084036079,0.0060422649045541385,2.0,1.0,2.61
4.0,5.998528429768406,0.40359237989502306,1.3662570242121006,2.488644690940799,0.3458418039350468,0.004469989919667199,0.012199197661953714,0.006098856848516638,2.0,1.0,2.62
4.0,6.005920408174091,0.4033104242295924,1.3654886922185177,2.4874685211767447,0.34686222789529814,0.004486763343241325,0.012284436747649877,0.0061556818908141105,2.0,1.0,2.63
4.0,6.013253511306305,0.4030293961600701,1.364721735835839,2.486292728493597,0.34788086744405267,0.004503559852893405,0.012369876850169232,0.00621273948970518,2.0,1.0,2.64
4.0,6.0205281244539,0.4027492901904691,1.3639561495705463,2.4851173183753774,0.34889772569127986,0.004520379383198361,0.012455517645953526,0.006270029063332283,2.0,1.0,2.65
4.0,6.027744656607579,0.4024700999802648,1.363191927102867,2.483942297756535,0.3499128057972093,0.00453722202478476,0.012541358616901373,0.006327550079938987,2.0,1.0,2.66
4.0,6.034903517333895,0.4021918191234407,1.3624290620450712,2.48276767369881,0.350926110920814,0.004554087888024062,0.012627399220152135,0.006385302015544433,2.0,1.0,2.67
4.0,6.042005104617539,0.4019144415581766,1.3616675483402911,2.4815934526953445,0.351937644192728,0.004570977031305981,0.012713638977424814,0.006443284331670325,2.0,1.0,2.68
4.0,6.049049813603351,0.40163796127274,1.3609073799763638,2.480419641169999,0.35294740873472125,0.00458788951238057,0.01280007741107151,0.006501496491277344,2.0,1.0,2.69
4.0,6.056038036632724,0.4013623723045377,1.3601485509849947,2.479246245478815,0.35395540765978145,0.004604825388437882,0.012886714043980708,0.006559937958785752,2.0,1.0,2.7
4.0,6.062970163280005,0.4010876687391687,1.359391055440922,2.4780732719114833,0.3549616440721959,0.004621784716187611,0.01297354839948051,0.006618608200095969,2.0,1.0,2.71
4.0,6.069846580388897,0.4008138447094755,1.3586348874610796,2.476900726692802,0.3559661210676334,0.004638767551938749,0.013060580001241922,0.006677506682609183,2.0,1.0,2.72
4.0,6.0766676721088615,0.40054089439459717,1.3578800412037624,2.4757286159841465,0.356968841733226,0.004655773951679231,0.01314780837318208,0.006736632875247927,2.0,1.0,2.73
4.0,6.083433819931522,0.4002688120190206,1.3571265108677881,2.4745569458849275,0.3579698091476508,0.004672803971155589,0.013235233039367548,0.006795986248476686,2.0,1.0,2.74
4.0,6.090145402727065,0.39999759185163314,1.3563742906916638,2.4733857224340596,0.35896902638121175,0.004689857665952595,0.013322853523917539,0.006855566274322471,2.0,1.0,2.75
4.0,6.096802796780641,0.39972722820477485,1.3556233749527469,2.4722149516114227,0.35996649649592166,0.004706935091572923,0.01341066935090721,0.006915372426395435,2.0,1.0,2.7600000000000002
4.0,6.103406375828772,0.3994577154332902,1.3548737579664112,2.4710446393393273,0.36096222254558374,0.004724036303516786,0.013498680044270885,0.006975404179909439,2.0,1.0,2.77
4.0,6.109956511095748,0.39918904793358045,1.35412543408521,2.469874791483976,0.36195620757587377,0.0047411613573616,0.013586885127705351,0.007035661011702671,2.0,1.0,2.7800000000000002
4.0,6.11645351977397,0.39892122170229527,1.3533783991832722,2.4687054112872797,0.3629484545105512,0.004758310080615587,0.013675284431377778,0.0070961423016532256,2.0,1.0,2.79
4.0,6.122897799449649,0.39865423026993,1.3526326467839653,2.4675365060665344,0.36393896644836293,0.00477548266770587,0.01376387729209245,0.007156847589729726,2.0,1.0,2.8000000000000003
4.0,6.129289714908587,0.39838806812525457,1.3518881713210196,2.466368081572259,0.3649277464130358,0.004792679178813944,0.01385266322701752,0.007217776359449507,2.0,1.0,2.81
4.0,6.135629624972256,0.39812272990363984,1.3511449673656426,2.4652001433254043,0.3659147974125503,0.00480989965859091,0.013941641774106237,0.007278928089155687,2.0,1.0,2.82
4.0,6.141917885927501,0.39785821028345764,1.3504030295279303,2.464032696787948,0.3669001224467168,0.004827144151258464,0.014030812471806984,0.007340302258527722,2.0,1.0,2.83
4.0,6.148154851556444,0.39759450398532986,1.3496623524562166,2.462865747364032,0.36788372450724327,0.00484441270065975,0.014120174859005241,0.007401898348589543,2.0,1.0,2.84
4.0,6.154340873166377,0.3973316057713772,1.3489229308364252,2.461699300401102,0.36886560657780265,0.004861705350310217,0.01420972847496557,0.007463715841717735,2.0,1.0,2.85
4.0,6.160476299619662,0.39706951044446825,1.3481847593914218,2.4605333611910507,0.36984577163410004,0.0048790221434484695,0.014299472859273566,0.007525754221649658,2.0,1.0,2.86
4.0,6.166561477363628,0.3968082128474683,1.3474478328803634,2.4593679349713526,0.3708242226439408,0.004896363123087126,0.014389407551777849,0.007588012973491624,2.0,1.0,2.87
4.0,6.172596750460468,0.3965477078624883,1.3467121460980513,2.4582030269262067,0.3718009625672973,0.004913728332063671,0.014479532092532006,0.007650491583727026,2.0,1.0,2.88
4.0,6.178582460617137,0.3962879904101338,1.3459776938742816,2.4570386421876758,0.37277599435637676,0.0049311178130913074,0.014569846021736598,0.00771318954022451,2.0,1.0,2.89
4.0,6.1845189472152455,0.39602905544875394,1.3452444710731968,2.455874785836826,0.37374932095568864,0.004948531608809811,0.014660348879681085,0.007776106332246107,2.0,1.0,2.9
4.0,6.190406547340963,0.39577089797369025,1.3445124725926365,2.454711462904866,0.3747209453021122,0.00496596976183639,0.014751040206685837,0.0078392414504554,2.0,1.0,2.91
4.0,6.19624558877185,0.3955135133433857,1.3437816936086036,2.453548677867695,0.37569087030905746,0.004983432258383995,0.014841919608376783,0.007902594376033235,2.0,1.0,2.92
4.0,6.202036368042476,0.39525689829796884,1.3430521303390217,2.4523864330671983,0.3766590988169288,0.005000918852323483,0.01493298695937192,0.007966164546717084,2.0,1.0,2.93
4.0,6.207779243776625,0.39500104662845636,1.3423237767959566,2.451224735423422,0.37762563380390696,0.0050184298128189584,0.01502424153773452,0.00802995150110562,2.0,1.0,2.94
4.0,6.213474541997491,0.39474595357182796,1.3415966280814249,2.4500635896227285,0.37859047817210073,0.005035965165437271,0.015115682903551874,0.008093954732178376,2.0,1.0,2.95
4.0,6.219122586411444,0.3944916144062303,1.3408706793338443,2.448903000295032,0.3795536348159399,0.005053524934607883,0.015207310618236996,0.008158173734092932,2.0,1.0,2.96
4.0,6.224723698432173,0.3942380244504929,1.3401459257275843,2.447742972014522,0.38051510662222987,0.005071109143627618,0.015299124244524018,0.008222608002184167,2.0,1.0,2.97
4.0,6.230278197204824,0.393985179063644,1.3394223624725177,2.4465835093003916,0.381474896470206,0.005088717814665404,0.015391123346463503,0.008287257032963501,2.0,1.0,2.98
4.0,6.235786399630146,0.393733073644427,1.3386999848135723,2.445424616617563,0.38243300723158813,0.005106350968767018,0.015483307489417838,0.008352120324118159,2.0,1.0,2.99
4.0,6.241248620388633,0.393481703630816,1.3379787880302827,2.4442662983774106,0.38338944177063494,0.005124008625859825,0.015575676240056542,0.008417197374510405,2.0,1.0,3.0
4.0,6.246665171964664,0.39323106449953205,1.3372587674363414,2.4431085589384907,0.38434420294419874,0.0051416908047575306,0.015668229166351664,0.008482487684176818,2.0,1.0,3.0100000000000002
4.0,6.252036364670651,0.39298115176555914,1.3365399183791506,2.4419514026072644,0.3852972936017793,0.0051593975231649155,0.01576096583757309,0.008547990754327512,2.0,1.0,3.02
4.0,6.257362506671178,0.39273196098165997,1.335822236239374,2.4407948336388245,0.386248716585579,0.005177128797682588,0.015853885824283938,0.00861370608734542,2.0,1.0,3.0300000000000002
4.0,6.262643904007143,0.3924834877378924,1.3351057164304871,2.4396388562376203,0.38719847473055685,0.00519488464381172,0.01594698869833587,0.008679633186785512,2.0,1.0,3.04
4.0,6.267880860619901,0.39223572766112497,1.3343903543983309,2.438483474558185,0.3881465708644831,0.005212665075958799,0.016040274032864486,0.008745771557374079,2.0,1.0,3.0500000000000003
4.0,6.273073667231366,0.3919886761453924,1.3336761456642883,2.4373286930268443,0.3890930077853214,0.005230470200773673,0.01613374131457978,0.008812120697299995,2.0,1.0,3.06
4.0,6.278222612301049,0.39174232861547253,1.3329630857820365,2.43617451602754,0.39003778828352603,0.005248300125589424,0.016227390029804587,0.008878680105775909,2.0,1.0,3.0700000000000003
4.0,6.283328006457346,0.39149668111590535,1.3322511702415485,2.435020947199552,0.3909809151917519,0.005266154754012837,0.016321219856557014,0.008945449299919075,2.0,1.0,3.08
4.0,6.288390144088003,0.39125172938222474,1.3315403946191058,2.4338679905452363,0.39192239130671686,0.005284034107818067,0.01641523036206836,0.00901242778816735,2.0,1.0,3.09
4.0,6.293409317493574,0.3910074691817382,1.330830754521536,2.4327156500237823,0.39286221941800187,0.005301938208615861,0.01650942111397777,0.009079615080051192,2.0,1.0,3.1
