Time,GLC,G6P_F6P,F6P,FBP,G3P,DHAP,DHAP_G3P,Vgk,hGK,KeqGPI,KeqTPI,Vpfk,Vfba,Vgapdh,Sgk,Spfk,Sfba,Sgapdh,Xpfk,alpha,hx,hpfk,hact,dw_per_ml,min_to_sec,Vgk_min,Vpfk_min,Vfba_min,Vgapdh_min,Pfba,Qfba,KeqFBA,sigma,cell,vgk,vpfk,vfba,vgapdh
1.3900000000000001,10.0,3.741249599639212,0.8633652922244334,0.0006528183314322646,0.0001170325483151695,0.002574690316030569,0.0026917228643457383,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21584132305610834,1.0,0.03298086174809976,0.015915724605126306,0.01590361842645872,0.0317623446671657
1.4000000000000001,10.0,3.7414202334515023,0.8634046692580389,0.0006529394207618008,0.0001170520669259162,0.002575119721172945,0.002692171788098861,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21585116731450973,1.0,0.03298086174809976,0.0159183157571633,0.015906208218785568,0.03176752079464811
1.41,10.0,3.7415908414036227,0.863444040323913,0.0006530605238356772,0.00011707158702961907,0.0025755491591600275,0.0026926207461896467,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21586101008097824,1.0,0.03298086174809976,0.015920907088346235,0.01590879818860495,0.0317726972785543
1.42,10.0,3.7417614234955727,0.8634834054220552,0.0006531816406538938,0.00011709110862627806,0.002575978629991817,0.0026930697386180953,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2158708513555138,1.0,0.03298086174809976,0.015923498598681776,0.015911388335885245,0.03177787411887564
1.43,10.0,3.7419319797273523,0.8635227645524659,0.0006533027712164506,0.00011711063171589319,0.0025764081336683135,0.0026935187653842067,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21588069113811648,1.0,0.03298086174809976,0.015926090288176587,0.01591397866059481,0.03178305131560354
1.44,10.0,3.7421025100989618,0.8635621177151449,0.0006534239155233477,0.00011713015629846446,0.002576837670189516,0.0026939678264879807,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21589052942878623,1.0,0.03298086174809976,0.015928682156837355,0.015916569162702034,0.031788228868729375
1.45,10.0,3.742273014610401,0.8636014649100925,0.0006535450735745849,0.00011714968237399189,0.0025772672395554257,0.0026944169219294176,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21590036622752312,1.0,0.03298086174809976,0.015931274204670758,0.015919159842175283,0.031793406778244555
1.46,10.0,3.7424434932616695,0.8636408061373082,0.0006536662453701622,0.00011716920994247545,0.002577696841766042,0.0026948660517085174,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21591020153432705,1.0,0.03298086174809976,0.015933866431683468,0.015921750698982925,0.03179858504414045
1.47,10.0,3.742613946052768,0.8636801413967925,0.0006537874309100799,0.00011718873900391514,0.002578126476821365,0.00269531521582528,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21592003534919813,1.0,0.03298086174809976,0.01593645883788223,0.015924341733093345,0.03180376366640845
1.48,10.0,3.7427843729836963,0.8637194706885453,0.0006539086301943377,0.000117208269558311,0.0025785561447213947,0.002695764414279706,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21592986767213632,1.0,0.03298086174809976,0.01593905142327372,0.01592693294447491,0.031808942645039945
1.49,10.0,3.742954774054454,0.8637587940125662,0.0006540298432229358,0.000117227801605663,0.0025789858454661314,0.0026962136470717944,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21593969850314154,1.0,0.03298086174809976,0.015941644187864635,0.015929524333095985,0.031814121980026325
1.5,10.0,3.7431251492650417,0.8637981113688558,0.0006541510699958741,0.00011724733514597113,0.002579415579055574,0.0026966629142015455,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21594952784221394,1.0,0.03298086174809976,0.015944237131661723,0.015932115898924962,0.03181930167135897
1.51,10.0,3.743295498615459,0.8638374227574136,0.0006542723105131525,0.00011726687017923544,0.0025798453454897244,0.00269711221566896,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2159593556893534,1.0,0.03298086174809976,0.015946830254671685,0.015934707641930196,0.031824481719029275
1.52,10.0,3.743465822105706,0.8638767281782399,0.0006543935647747712,0.00011728640670545585,0.0025802751447685807,0.002697561551474037,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21596918204455998,1.0,0.03298086174809976,0.01594942355690127,0.015937299562080075,0.03182966212302861
1.53,10.0,3.7436361197357826,0.8639160276313345,0.00065451483278073,0.00011730594472463243,0.002580704976892144,0.0026980109216167766,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21597900690783361,1.0,0.03298086174809976,0.015952017038357184,0.01593989165934296,0.031834842883348376
1.54,10.0,3.743806391505689,0.8639553211166974,0.0006546361145310291,0.00011732548423676514,0.0025811348418604144,0.0026984603260971794,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21598883027917434,1.0,0.03298086174809976,0.015954610699046193,0.01594248393368724,0.03184002399997995
1.55,10.0,3.7439766374154253,0.8639946086343288,0.0006547574100256683,0.00011734502524185399,0.0025815647396733913,0.002698909764915245,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2159986521585822,1.0,0.03298086174809976,0.015957204538975048,0.015945076385081275,0.0318452054729147
1.56,10.0,3.7441468574649908,0.8640338901842286,0.0006548787192646479,0.00011736456773989901,0.0025819946703310747,0.0026993592380709737,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21600847254605715,1.0,0.03298086174809976,0.015959798558150502,0.01594766901349345,0.03185038730214405
1.57,10.0,3.744317051654386,0.8640731657663967,0.0006550000422479675,0.00011738411173090014,0.0025824246338334647,0.0026998087455643647,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21601829144159918,1.0,0.03298086174809976,0.01596239275657932,0.01595026181889214,0.031855569487659344
1.58,10.0,3.7444872199836117,0.8641124353808334,0.0006551213789756274,0.00011740365721485745,0.0025828546301805617,0.002700258287395419,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21602810884520834,1.0,0.03298086174809976,0.015964987134268267,0.015952854801245715,0.03186075202945199
1.59,10.0,3.7446573624526667,0.8641516990275384,0.0006552427294476275,0.00011742320419177088,0.0025832846593723652,0.002700707863564136,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2160379247568846,1.0,0.03298086174809976,0.015967581691224118,0.01595544796052255,0.03186593492751335
1.6,10.0,3.7448274790615512,0.8641909567065118,0.0006553640936639678,0.00011744275266164043,0.0025837147214088753,0.002701157474070516,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21604773917662795,1.0,0.03298086174809976,0.015970176427453665,0.01595804129669102,0.03187111818183481
1.61,10.0,3.7449975698102653,0.8642302084177534,0.0006554854716246483,0.00011746230262446617,0.0025841448162900924,0.0027016071189145587,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21605755210443836,1.0,0.03298086174809976,0.01597277134296369,0.01596063480971951,0.03187630179240776
1.62,10.0,3.7451676346988094,0.8642694541612637,0.000655606863329669,0.00011748185408024804,0.0025845749440160165,0.0027020567980962644,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21606736354031592,1.0,0.03298086174809976,0.015975366437760985,0.015963228499576387,0.03188148575922357
1.6300000000000001,10.0,3.745337673727183,0.8643086939370421,0.0006557282687790299,0.00011750140702898604,0.002585005104586647,0.002702506511615633,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21607717348426053,1.0,0.03298086174809976,0.01597796171185237,0.015965822366230023,0.031886670082273624
1.6400000000000001,10.0,3.7455076868953863,0.8643479277450891,0.0006558496879727311,0.00011752096147068018,0.002585435298001984,0.002702956259472664,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21608698193627227,1.0,0.03298086174809976,0.01598055716524463,0.015968416409648804,0.031891854761549314
1.6500000000000001,10.0,3.7456776742034195,0.8643871555854045,0.0006559711209107724,0.0001175405174053305,0.002585865524262028,0.0027034060416673586,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21609678889635112,1.0,0.03298086174809976,0.0159831527979446,0.015971010629801108,0.031897039797042
1.6600000000000001,10.0,3.745847635651282,0.8644263774579881,0.000656092567593154,0.00011756007483293693,0.0025862957833667787,0.0027038558581997155,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21610659436449703,1.0,0.03298086174809976,0.015985748609959095,0.015973605026655298,0.03190222518874307
1.67,10.0,3.7460175712389745,0.8644655933628402,0.0006562140280198757,0.0001175796337534995,0.002586726075316236,0.0027043057090697354,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21611639834071006,1.0,0.03298086174809976,0.01598834460129494,0.015976199600179763,0.031907410936643885
1.68,10.0,3.746187480966497,0.8645048032999607,0.0006563355021909376,0.00011759919416701822,0.0025871564001104,0.002704755594277418,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21612620082499018,1.0,0.03298086174809976,0.01599094077195897,0.015978794350342874,0.03191259704073585
1.69,10.0,3.7463573648338486,0.8645440072693497,0.0006564569901063397,0.0001176187560734931,0.0025875867577492707,0.002705205513822764,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21613600181733741,1.0,0.03298086174809976,0.01599353712195804,0.015981389277113015,0.031917783501010336
1.7,10.0,3.74652722284103,0.8645832052710068,0.0006565784917660821,0.00011763831947292411,0.002588017148232848,0.002705655467705772,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2161458013177517,1.0,0.03298086174809976,0.015996133651298976,0.015983984380458553,0.03192297031745869
1.71,10.0,3.7466970549880414,0.8646223973049325,0.0006567000071701647,0.00011765788436531126,0.0025884475715611324,0.0027061054559264436,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21615559932623313,1.0,0.03298086174809976,0.015998730359988653,0.015986579660347874,0.03192815749007233
1.72,10.0,3.7468668612748823,0.8646615833711266,0.0006568215363185874,0.00011767745075065457,0.002588878027734123,0.0027065554784847777,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21616539584278166,1.0,0.03298086174809976,0.016001327248033933,0.015989175116749355,0.03193334501884261
1.73,10.0,3.747036641701553,0.864700763469589,0.0006569430792113504,0.00011769701862895403,0.002589308516751821,0.002707005535380775,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21617519086739725,1.0,0.03298086174809976,0.016003924315441665,0.015991770749631373,0.031938532903760905
1.74,10.0,3.7472063962680533,0.86473993760032,0.0006570646358484536,0.00011771658800020961,0.0025897390386142253,0.002707455626614435,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21618498440008,1.0,0.03298086174809976,0.01600652156221874,0.015994366558962303,0.03194372114481858
1.75,10.0,3.7473761249743833,0.8647791057633193,0.000657186206229897,0.00011773615886442135,0.0025901695933213363,0.0027079057521857577,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21619477644082982,1.0,0.03298086174809976,0.016009118988372033,0.01599696254471053,0.03194890974200704
1.76,10.0,3.747545827820543,0.8648182679585867,0.0006573077903556805,0.00011775573122158923,0.0025906001808731543,0.0027083559120947434,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21620456698964668,1.0,0.03298086174809976,0.016011716593908407,0.01599955870684442,0.03195409869531762
1.77,10.0,3.7477155048065325,0.8648574241861229,0.0006574293882258043,0.00011777530507171323,0.0025910308012696785,0.0027088061063413917,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21621435604653072,1.0,0.03298086174809976,0.016014314378834806,0.016002155045332363,0.03195928800474171
1.78,10.0,3.7478851559323516,0.8648965744459272,0.0006575509998402683,0.0001177948804147934,0.00259146145451091,0.0027092563349257032,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2162241436114818,1.0,0.03298086174809976,0.016016912343158083,0.016004751560142735,0.0319644776702707
1.79,10.0,3.7480547811980003,0.864935718738,0.0006576726251990725,0.00011781445725082971,0.0025918921405968477,0.0027097065978476773,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2162339296845,1.0,0.03298086174809976,0.016019510486885172,0.016007348251243923,0.03196966769189593
1.8,10.0,3.748224380603479,0.8649748570623413,0.000657794264302217,0.00011783403557982217,0.0025923228595274924,0.0027101568951073147,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21624371426558534,1.0,0.03298086174809976,0.016022108810022997,0.016009945118604298,0.0319748580696088
1.81,10.0,3.748393954148787,0.8650139894189508,0.0006579159171497016,0.00011785361540177077,0.002592753611302844,0.0027106072267046146,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2162534973547377,1.0,0.03298086174809976,0.01602470731257845,0.016012542162192233,0.03198004880340067
1.82,10.0,3.748563501833925,0.8650531158078288,0.0006580375837415264,0.00011787319671667552,0.0025931843959229018,0.0027110575926395774,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2162632789519572,1.0,0.03298086174809976,0.016027305994558455,0.01601513938197612,0.03198523989326291
1.83,10.0,3.7487330236588927,0.8650922362289751,0.0006581592640776914,0.0001178927795245364,0.0025936152133876665,0.002711507992912203,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21627305905724378,1.0,0.03298086174809976,0.016029904855969973,0.016017736777924337,0.031990431339186866
1.84,10.0,3.74890251962369,0.86513135068239,0.0006582809581581967,0.0001179123638253534,0.002594046063697138,0.0027119584275224914,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2162828376705975,1.0,0.03298086174809976,0.01603250389681993,0.016020334350005258,0.03199562314116394
1.85,10.0,3.749071989728317,0.865170459168073,0.0006584026659830421,0.00011793194961912659,0.002594476946851316,0.002712408896470443,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21629261479201825,1.0,0.03298086174809976,0.01603510311711525,0.016022932098187274,0.03200081529918551
1.86,10.0,3.7492414339727738,0.8652095616860246,0.0006585243875522278,0.0001179515369058559,0.002594907862850201,0.002712859399756057,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21630239042150615,1.0,0.03298086174809976,0.016037702516862932,0.016025530022438755,0.032006007813242913
1.87,10.0,3.74941085235706,0.8652486582362446,0.0006586461228657536,0.00011797112568554136,0.002595338811693793,0.0027133099373793344,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21631216455906116,1.0,0.03298086174809976,0.016040302096069905,0.016028128122728084,0.03201120068332753
1.8800000000000001,10.0,3.749580244881176,0.8652877488187328,0.0006587678719236197,0.00011799071595818296,0.0025957697933820913,0.0027137605093402743,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2163219372046832,1.0,0.03298086174809976,0.01604290185474311,0.01603072639902365,0.03201639390943073
1.8900000000000001,10.0,3.7497496041355114,0.8653268317235795,0.0006588896413231083,0.00011801030800627942,0.002596200814130006,0.0027142111221362853,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21633170793089487,1.0,0.03298086174809976,0.016045501773495563,0.01603332499299024,0.03202158756643119
1.9000000000000001,10.0,3.749918937194701,0.8653659085833925,0.0006590114247651881,0.00011802990156010327,0.0025966318680035916,0.002714661769563695,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21634147714584812,1.0,0.03298086174809976,0.01604810187085427,0.01603592376929282,0.03202678158281732
1.9100000000000001,10.0,3.750088244242261,0.8654049794405217,0.0006591332220864629,0.0001180494966126578,0.002597062954848923,0.002715112451461581,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21635124486013044,1.0,0.03298086174809976,0.016050702147306684,0.016038522724389815,0.03203197595672566
1.92,10.0,3.7502575252781907,0.865444044294967,0.0006592550332869329,0.00011806909316394303,0.002597494074666,0.002715563167829943,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21636101107374175,1.0,0.03298086174809976,0.016053302602859865,0.016041121858249213,0.03203717068814757
1.93,10.0,3.7504267803024907,0.8654831031467286,0.0006593768583665978,0.00011808869121395897,0.0025979252274548224,0.0027160139186687814,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21637077578668215,1.0,0.03298086174809976,0.01605590323752092,0.016043721170839013,0.03204236577707437
1.94,10.0,3.7505960093151605,0.8655221559958063,0.0006594986973254578,0.00011810829076270557,0.0025983564132153903,0.002716464703978096,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21638053899895157,1.0,0.03298086174809976,0.01605850405129692,0.016046320662127214,0.03204756122349739
1.95,10.0,3.7507652123162005,0.8655612028422001,0.0006596205501635129,0.00011812789181018287,0.0025987876319477038,0.0027169155237578868,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21639030071055002,1.0,0.03298086174809976,0.016061105044194977,0.016048920332081808,0.03205275702740795
1.96,10.0,3.750934389305611,0.8656002436859102,0.000659742416880763,0.00011814749435639088,0.002599218883651763,0.0027173663780081536,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21640006092147754,1.0,0.03298086174809976,0.016063706216222197,0.016051520180670797,0.032057953188797395
1.97,10.0,3.751103540283391,0.8656392785269363,0.0006598642974772083,0.00011816709840132957,0.0025996501683275674,0.0027178172667288968,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21640981963173408,1.0,0.03298086174809976,0.016066307567385682,0.016054120207862174,0.032063149707657036
1.98,10.0,3.751272665249541,0.8656783073652786,0.0006599861919528486,0.00011818670394499895,0.002600081485975117,0.002718268189920116,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21641957684131966,1.0,0.03298086174809976,0.016068909097692548,0.016056720413623937,0.03206834658397822
