Time,EGF,R,Ra,R2,RP,PLCg,RPLCg,RPLCgP,PLCgP,Grb,RG,SOS,RGS,GS,Shc,RSh,RShP,ShP,RShG,ShG,RShGS,ShGS,PLCgl,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25
9.52,580.3469777080588,0.34697770805904865,9.753925898914899,7.280827689762526,0.8015114652890927,75.54099984513414,3.4369083898843003,9.50222484811881,3.065407804925122,52.213488982616504,0.6058543899680539,13.348182827803464,0.5865497046442085,2.574203516253565,87.97113641204128,1.0877994655774497,13.397754648005353,18.52340606785854,4.199819071880597,7.329020383338274,4.05029852338262,13.440765427916173,13.454459111937634,3e-12,5.660051603256078e-14,6.699238063169269e-13,2.1818437725328905e-11,2.1299375686481214e-11,8.836310911619204e-12,8.88539144243508e-12,8.507777092281113e-12,8.922706086004458e-14,2.857692320656076e-13,1.370327080936701e-13,2.493554938240492e-14,-1.9750264328209906e-13,1.7079627063126294e-11,1.716879454375313e-11,1.2017893032887914e-11,2.634956863268172e-13,5.03594591078466e-12,3.763976571252763e-12,1.4217694192535783e-12,1.4503509605509732e-12,6.505838812800491e-12,6.223992400134871e-12,1.0281995553037843e-12,4.099173524102008e-13,7.98532209470098e-12
9.53,580.3467894016683,0.34678940166848804,9.7496568933395,7.281335600483195,0.8017859661472206,75.51184359884425,3.4367452850696587,9.503480606101773,3.0668504364057636,52.173416906226585,0.6063503741062323,13.321598795797208,0.5869227855200869,2.5770035848481783,87.91509157913417,1.0875023956418843,13.396771652142444,18.54432802378287,4.199318024301758,7.342513491162594,4.051564162981736,13.462910670852827,13.48108007357856,3e-12,5.6384801910383314e-14,6.672736059903147e-13,2.181995322246517e-11,2.1306555147884643e-11,8.835933394540492e-12,8.88471376429371e-12,8.50887130796831e-12,8.926780308372971e-14,2.855346652163107e-13,1.3668059101212746e-13,2.4929279024736123e-14,-1.9691348221736734e-13,1.707454908083292e-11,1.716362422416828e-11,1.201694931563323e-11,2.6377790841811684e-13,5.030802766152185e-12,3.763490986333238e-12,1.4181384788078072e-12,1.4507911502290688e-12,6.504934567727024e-12,6.21838285057593e-12,1.0281788141148418e-12,4.1069896369426575e-13,7.98725410259522e-12
9.54,580.3466018126069,0.34660181260714845,9.74540480697732,7.281853534315329,0.8020608832194266,75.48268874182912,3.436583179081895,9.504730474243916,3.0682901454844465,52.13336775167923,0.606846750037743,13.295048732315816,0.5872947139668129,2.579798986556919,87.85906460369918,1.0872056324023343,13.395789112711682,18.565248853427804,4.198813561596133,7.356020669002672,4.05281884863248,13.485038718528003,13.50770745936064,3e-12,5.6169791901919846e-14,6.646313852611008e-13,2.1821498776449403e-11,2.131374541744e-11,8.835558252559599e-12,8.884039966109097e-12,8.50996022774643e-12,8.930846163704034e-14,2.853002023513737e-13,1.3632866492995172e-13,2.4922920232246435e-14,-1.9632560401198904e-13,1.706947597949222e-11,1.7158459342953917e-11,1.201600595973058e-11,2.6406008238457503e-13,5.02566433275361e-12,3.763002269062666e-12,1.4145119574976686e-12,1.4512273936210147e-12,6.504014312193935e-12,6.2127513603707855e-12,1.0281511743916477e-12,4.114801799628026e-13,7.989176765110882e-12
9.55,580.3464149423986,0.34641494239884213,9.741169622680566,7.282381485468488,0.8023362158226445,75.45353527257703,3.4364220612128293,9.505974472742349,3.0697269519522337,52.09334153974453,0.6073435166611629,13.268532669995619,0.5876654914620093,2.582589693723098,87.80305548296153,1.0869091749052224,13.394806990583533,18.5861685931408,4.198305684606773,7.369541928983116,4.05406262399527,13.507149520824036,13.534341241515559,3e-12,5.5955497050308114e-14,6.619971228944929e-13,2.1823074369930786e-11,2.1320946476930253e-11,8.83518547625948e-12,8.883370012727136e-12,8.511043869555827e-12,8.934903708583339e-14,2.8506584318582237e-13,1.359769303186984e-13,2.4916473466142068e-14,-1.9573900761104814e-13,1.7064407729114165e-11,1.7153299889988968e-11,1.2015062929850891e-11,2.643422087274318e-13,5.020530593392799e-12,3.7625104201102496e-12,1.4108898635845022e-12,1.4516597064704734e-12,6.503078077244877e-12,6.207097998287136e-12,1.0281166666171531e-12,4.1226098334066963e-13,7.9910901441203e-12
9.56,580.3462287853662,0.3462287853664242,9.736951260916285,7.282919389314995,0.8026119632586689,75.42438317721553,3.436261931410187,9.507212640833623,3.0711608642663224,52.053338313859456,0.6078406743766004,13.242050679700146,0.5880351184715448,2.5853756974148254,87.74706418891849,1.0866130205123479,13.393825324118785,18.607087270573093,4.197794413699084,7.3830772777649685,4.05529550086279,13.529243003550725,13.560981386274344,3e-12,5.5741901994149305e-14,6.593707789292785e-13,2.1824679809047225e-11,2.132815830774268e-11,8.834815047852923e-12,8.882703898105518e-12,8.512122268636725e-12,8.938952967583375e-14,2.848315873677998e-13,1.3562538913346364e-13,2.490993889488363e-14,-1.9515369256154456e-13,1.7059344296967895e-11,1.714814581088088e-11,1.2014120260426054e-11,2.64624287830437e-13,5.015401564108116e-12,3.762015457727422e-12,1.4072722199195718e-12,1.4520880930628963e-12,6.502125895246352e-12,6.201422856905827e-12,1.0280752936371824e-12,4.130413722256497e-13,7.992994268034277e-12
9.57,580.3460433391544,0.3460433391547025,9.73274967108571,7.283467208545539,0.8028881248419045,75.39523244761698,3.436102784755662,9.508445008786088,3.0725918960056693,52.01335810690052,0.6083382228869848,13.215602814263457,0.5884035959305608,2.588156980220928,87.69109070530544,1.0863171673711733,13.392844115963259,18.628004917299407,4.19727976015129,7.396626724324629,4.056517505647314,13.551319103937773,13.587627862835605,3e-12,5.552900352527868e-14,6.567523222369077e-13,2.182631498189136e-11,2.133538089159462e-11,8.834446953486211e-12,8.882041602949073e-12,8.513195452083288e-12,8.942993979735383e-14,2.845974345815707e-13,1.352740426447771e-13,2.4903316821028566e-14,-1.9456965812206008e-13,1.7054285651797385e-11,1.7142997071807736e-11,1.2013177953735423e-11,2.6490632013006035e-13,5.010277245616045e-12,3.7615173919818706e-12,1.4036590424526356e-12,1.4525125629401967e-12,6.501157797927992e-12,6.195726017907625e-12,1.0280270710605434e-12,4.1382133758420017e-13,7.994889180361805e-12
9.58,580.3458586014406,0.3458586014408241,9.72856480297586,7.284024906234623,0.8031646998906549,75.36608307573843,3.435944616317094,9.509671606656307,3.074020060727063,51.97340095157116,0.6088361618854259,13.18918912607706,0.5887709247804839,2.5909335247552607,87.63513501603934,1.0860216136425407,13.391863368437761,18.648921564872975,4.196761735098814,7.410190277521633,4.0577286648479385,13.573377759539289,13.614280640561113,3e-12,5.531679853516147e-14,6.541417219006356e-13,2.182797977770715e-11,2.134261421030564e-11,8.834081179392474e-12,8.881383107952837e-12,8.514263446799106e-12,8.947026784002334e-14,2.84363384515274e-13,1.3492289211656552e-13,2.4896607547813158e-14,-1.9398690354131302e-13,1.7049231762502676e-11,1.7137853639246935e-11,1.201223601176576e-11,2.6518830606227997e-13,5.005157638498622e-12,3.761016232812912e-12,1.4000503469558096e-12,1.4529331256754432e-12,6.500173816993415e-12,6.190007562908983e-12,1.0279720146352606e-12,4.1460087036020755e-13,7.996774924530688e-12
9.59,580.3456745699115,0.34567456991171913,9.724396606563298,7.28459244565509,0.803441687727035,75.33693505358258,3.4357874211815846,9.510892464349732,3.0754453719301096,51.93346688047299,0.6093344910599339,13.162809667210704,0.5891371059658532,2.5937053137149624,87.57919710513913,1.0857263574953424,13.390883083780995,18.669837244798558,4.196240349596077,7.423767946081668,4.05892900495083,13.595418908157681,13.640939688955996,3e-12,5.5105283932332277e-14,6.515389471556664e-13,2.182967408633346e-11,2.134985824579525e-11,8.833717711864884e-12,8.880728393892294e-12,8.515326279552313e-12,8.951051419180071e-14,2.841294368606796e-13,1.3457193881080479e-13,2.4889811378237462e-14,-1.934054280600997e-13,1.7044182598129926e-11,1.7132715479835586e-11,1.201129443642991e-11,2.6547024606221883e-13,5.0000427433076154e-12,3.7605119900871564e-12,1.3964461490702427e-12,1.453349790836992e-12,6.499173984124602e-12,6.1842675735368715e-12,1.0279101401615698e-12,4.153799615257694e-13,7.998651543784289e-12
9.6,580.3454912422637,0.34549124226401307,9.72024503201287,7.285169790276601,0.8037190876769438,75.30778837319755,3.4356311944554774,9.512107611621566,3.076867843057355,51.893555926106146,0.6098332100934463,13.136464489413036,0.5895021404343105,2.5964723298806236,87.52327695672513,1.085431397106473,13.389903264150789,18.690751988532423,4.195715614617213,7.437359738596199,4.060118552428717,13.617442487843345,13.667604977668052,3e-12,5.4894456642161194e-14,6.489439673881464e-13,2.1831397798199496e-11,2.135711298008218e-11,8.833356537256157e-12,8.880077441623197e-12,8.516383976976368e-12,8.955067923897712e-14,2.8389559131316556e-13,1.3422118398754362e-13,2.488292861506182e-14,-1.9282523091133605e-13,1.703913812787036e-11,1.7127582560369376e-11,1.2010353229567918e-11,2.6575214056414505e-13,4.994932560565078e-12,3.760004673599151e-12,1.392846464306921e-12,1.453762567988306e-12,6.498158330982123e-12,6.178506131429404e-12,1.027841463491206e-12,4.161586020813597e-13,8.00051908118194e-12
9.61,580.3453086162036,0.34530861620393866,9.716110029676441,7.285756903764112,0.8039968990700362,75.27864302667658,3.435475931264329,9.513317078077629,3.078287487494405,51.85366812086951,0.6103323186638543,13.110153644112279,0.5898660291365895,2.5992345561164565,87.4673745550183,1.0851367306607784,13.388923911625287,18.71166582748234,4.195187541056791,7.450965663522093,4.061297333740386,13.639448436894323,13.694276476487065,3e-12,5.468431360662141e-14,6.463567521341402e-13,2.1833150804320235e-11,2.136437839528364e-11,8.832997641978074e-12,8.879430232081342e-12,8.517436565570817e-12,8.95907633661803e-14,2.8366184757169477e-13,1.3387062890492668e-13,2.4875959560803324e-14,-1.922463113200978e-13,1.7034098321059264e-11,1.712245484780146e-11,1.2009412392948084e-11,2.6603399000147233e-13,4.989827090763887e-12,3.759494293072029e-12,1.3892513080474709e-12,1.4541714666877712e-12,6.497126889205331e-12,6.172723318236456e-12,1.0277660005266795e-12,4.1693678305599215e-13,8.00237757959938e-12
9.62,580.3451266894469,0.3451266894472483,9.711991550091634,7.28635374997635,0.8042751212396956,75.24949900615773,3.4353216267528848,9.514520893175208,3.079704318570048,51.81380349706107,0.6108318164440285,13.083877182416895,0.5902287730265059,2.6019919753704635,87.41148988433966,1.0848423563510035,13.387945028204165,18.73257879300754,4.1946561397305215,7.464585729181234,4.062465375330181,13.661436693855988,13.720954155344138,3e-12,5.447485178406064e-14,6.43777271078634e-13,2.183493299629186e-11,2.1371654473614598e-11,8.832641012500965e-12,8.878786746282373e-12,8.51848407170208e-12,8.96307669563784e-14,2.8342820533879276e-13,1.3352027481921767e-13,2.4868904517732306e-14,-1.9166866850366196e-13,1.7029063147175015e-11,1.7117332309241313e-11,1.2008471928268077e-11,2.6631579480676e-13,4.98472633436828e-12,3.758980858158149e-12,1.3856606955449556e-12,1.4545764964885184e-12,6.4960796904125855e-12,6.166919215620272e-12,1.0276837672205621e-12,4.1771449550738516e-13,8.004227081729172e-12
9.63,580.3449454597188,0.34494545971912555,9.707889543980567,7.286960292964289,0.804553753523005,75.22035630382362,3.4351682760850557,9.515719086223942,3.081118349556376,51.773962086878235,0.6113317031018459,13.057635155116259,0.5905903730609471,2.6047445706746064,87.35562292910963,1.0845482723777427,13.386966615809833,18.753490916418716,4.194121421375976,7.478219943760159,4.063622703627497,13.683407197520724,13.747637984311009,3e-12,5.4266068148959734e-14,6.412054940545297e-13,2.1836744266287178e-11,2.137894119738703e-11,8.832286635353208e-12,8.878146965321576e-12,8.519526521604232e-12,8.967069039088387e-14,2.8319466432052385e-13,1.3317012298482233e-13,2.486176378786878e-14,-1.9109230167154757e-13,1.702403257583803e-11,1.7112214911953602e-11,1.2007531837155996e-11,2.6659755541171313e-13,4.9796302918143936e-12,3.758464378439737e-12,1.3820746419246683e-12,1.4549776669382398e-12,6.495016766201454e-12,6.161093905256097e-12,1.0275947795747733e-12,4.184917305221286e-13,8.006067630081137e-12
9.64,580.3447649247538,0.34476492475409826,9.703803962248605,7.287576496969633,0.8048327952607204,75.19121491190118,3.4350158744438923,9.516911686386678,3.082529593668903,51.73414392241812,0.6118319783002153,13.03142761268134,0.5909508301998615,2.607492325144974,87.29977367384744,1.0842544769493891,13.385988676288655,18.77440222897797,4.193583396653302,7.491868315309666,4.064769345046282,13.705359886927576,13.774327933599356,3e-12,5.405795969170946e-14,6.386413910416617e-13,2.183858450705108e-11,2.1386238549009217e-11,8.831934497120764e-12,8.877510870373675e-12,8.520563941379774e-12,8.971053404935723e-14,2.8296122422646934e-13,1.3282017465431121e-13,2.485453767297892e-14,-1.9051721002555663e-13,1.7019006576809838e-11,1.7107102623357048e-11,1.2006592121171485e-11,2.668792722471827e-13,4.974538963510799e-12,3.757944863429545e-12,1.3784931621849237e-12,1.4553749875790096e-12,6.493938148148925e-12,6.155247468832797e-12,1.0274990536398539e-12,4.1926847921584864e-13,8.007899266982768e-12
9.65,580.3445850822957,0.34458508229594964,9.699734755983087,7.288202326423287,0.805112245797242,75.16207482266128,3.4348644170315614,9.518098722680328,3.0839380640666896,51.69434903567782,0.6123326416971041,13.00525460526534,0.5913101454062492,2.6102352219819567,87.24394210317035,1.0839609682820843,13.385011211412142,18.79531276189883,4.193042076145938,7.505530851744449,4.065905325984528,13.72729470136196,13.80102397356015,3e-12,5.385052341836905e-14,6.360849321658022e-13,2.1840453611895942e-11,2.1393546510985002e-11,8.831584584446633e-12,8.876878442692635e-12,8.52159635700041e-12,8.975029830981103e-14,2.82727884769704e-13,1.3247043107844182e-13,2.4847226474571523e-14,-1.8994339275981405e-13,1.7013985119992023e-11,1.7101995411023335e-11,1.2005652781806802e-11,2.671609457431663e-13,4.9694523498390186e-12,3.7574223225714834e-12,1.3749162711978425e-12,1.4557684679471016e-12,6.492843867811616e-12,6.149379988053456e-12,1.0273966055142444e-12,4.200447327333776e-13,8.009722034579655e-12
9.66,580.3444059300974,0.3444059300976311,9.695681876452058,7.288837745943836,0.8053921044805873,75.13293602841853,3.4347138990693202,9.519280223976741,3.0853437738524634,51.654577458554755,0.6128336929455648,12.9791161827044,0.5916683196461504,2.6129732444704055,87.1881282017931,1.0836677445996659,13.384034222878174,18.81622254634621,4.192497470361327,7.519207560842719,4.06703067282377,13.749211580355306,13.82772607468295,3e-12,5.3643756350441055e-14,6.33536087697676e-13,2.184235147469709e-11,2.140086506591304e-11,8.831236884030409e-12,8.87624966361145e-12,8.522623794307822e-12,8.97899835486136e-14,2.8249464566677357e-13,1.3212089350618133e-13,2.483983049389445e-14,-1.8937084906080898e-13,1.700896817542526e-11,1.7096893242675916e-11,1.2004713820487919e-11,2.6744257632880774e-13,4.964370451154078e-12,3.756896765241271e-12,1.3713439837101329e-12,1.4561581175728083e-12,6.491733956725988e-12,6.143491544636012e-12,1.0272874513435749e-12,4.208204822489177e-13,8.011535974835926e-12
9.67,580.344227465921,0.34422746592117387,9.691645275103033,7.289482720336023,0.8056723706623622,75.10379852153096,3.434564315797491,9.52045621900357,3.086746736072739,51.61482922284698,0.6133351316937603,12.95301239451824,0.5920253538886368,2.615706375979812,87.13233195452729,1.0833748041336182,13.3830577123122,18.837131613436377,4.191949589731635,7.532898450245827,4.068145411928584,13.77111046368476,13.85443420759524,3e-12,5.3437655524631866e-14,6.309948280520013e-13,2.1844277989888202e-11,2.1408194196486116e-11,8.830891382627754e-12,8.875624514541939e-12,8.523646279014465e-12,8.982959014049299e-14,2.822615066376728e-13,1.31771563184728e-13,2.483235003193111e-14,-1.8879957810743465e-13,1.700395571328834e-11,1.7091796086188933e-11,1.2003775238575594e-11,2.677241644323976e-13,4.959293267785003e-12,3.756368200747077e-12,1.367776314343871e-12,1.4565439459802605e-12,6.4906084464085464e-12,6.137582220313855e-12,1.0271716073199344e-12,4.2159571896621326e-13,8.013341129534645e-12
9.68,580.3440496875373,0.34404968753760157,9.687624903561709,7.29013721458923,0.8059530436977336,75.07466229439976,3.4344156624754394,9.521626736345127,3.0881469637179397,51.575104360253476,0.6138369575849915,12.926943289910845,0.5923812491057996,2.6184345999644707,87.07655334628059,1.0830821451230217,13.382081681268442,18.85803999423696,4.191398444614464,7.54660352745788,4.06924956964608,13.792991291372836,13.881148343061739,3e-12,5.3232217992624235e-14,6.284611237865014e-13,2.1846233052456758e-11,2.141553388549035e-11,8.83054806704991e-12,8.875002976974549e-12,8.524663836704315e-12,8.986911845854068e-14,2.8202846740582215e-13,1.314224413595339e-13,2.4824785389396856e-14,-1.8822957907102894e-13,1.6998947703897148e-11,1.7086703909586073e-11,1.200283703736647e-11,2.680057104813732e-13,4.954220800035367e-12,3.755836638330174e-12,1.364213277597273e-12,1.4569259626872444e-12,6.4894673683560824e-12,6.1316520968364385e-12,1.0270490896811483e-12,4.2237043411871774e-13,8.015137540278264e-12
9.69,580.3438725927266,0.34387259272684184,9.683620713630715,7.290801193875946,0.8062341229454019,75.04552733946896,3.4342679343815465,9.522791804443253,3.089544469722519,51.53540290237443,0.6143391702577222,12.900908917771133,0.5927360062727406,2.6211578999636487,87.0207923620563,1.0827897658145016,13.381106131231121,18.878947719766913,4.190844045293566,7.560322799845376,4.070343172305404,13.814854003687106,13.907868451983726,3e-12,5.30274408208431e-14,6.259349456009514e-13,2.1848216557939474e-11,2.142288411580452e-11,8.830206924163219e-12,8.874385032478152e-12,8.525676492833671e-12,8.990856887421559e-14,2.8179552769804557e-13,1.3107352927432574e-13,2.481713686673551e-14,-1.8766085111541478e-13,1.699394411770372e-11,1.7081616681039428e-11,1.2001899218094167e-11,2.682872149023191e-13,4.949153048183788e-12,3.755302087165572e-12,1.3606548878454673e-12,1.4573041772050226e-12,6.488310754045845e-12,6.125701255969903e-12,1.0269199147100632e-12,4.2314461896976306e-13,8.016925248489023e-12
9.7,580.3436961792775,0.34369617927763896,9.679632657288364,7.291474623550254,0.8065156077675724,75.0163936492252,3.434121126813185,9.52395145159819,3.090939266965082,51.4957248807116,0.6148417693456064,12.87490932667362,0.5930896263675614,2.623876259601758,86.96504898695251,1.0824976644621767,13.380131063615645,18.899854820996477,4.19028640197956,7.574056274636817,4.071426246217229,13.836698541139864,13.934594505398364,3e-12,5.282332109021981e-14,6.234162643362255e-13,2.1850228402417736e-11,2.1430244870399296e-11,8.829867940888625e-12,8.873770662699826e-12,8.526684272731929e-12,8.994794175734773e-14,2.815626872445484e-13,1.3072482817112674e-13,2.48094047641157e-14,-1.8709339339693987e-13,1.698894492529523e-11,1.7076534368868363e-11,1.2000961781930359e-11,2.685686781209671e-13,4.944090012484461e-12,3.7547645563626715e-12,1.3571011593412628e-12,1.4576785990381512e-12,6.4871386349357835e-12,6.119729779497663e-12,1.0267840987338124e-12,4.2391826481273255e-13,8.018704295409395e-12
9.71,580.3435204449872,0.34352044498746537,9.675660686687367,7.292157469146303,0.8067974975299287,74.98726121619735,3.4339752350866966,9.525105705969427,3.092331368268506,51.456070326668545,0.6153447544775144,12.848944564879087,0.5934421103713529,2.6265896625885206,86.90932320616157,1.0822058393276104,13.379156479769831,18.920761328847203,4.1897255248106475,7.587803958922344,4.0724988176732575,13.858524844487816,13.961326474478026,3e-12,5.2619855895961964e-14,6.209050509733325e-13,2.1852268482513013e-11,2.143761613233655e-11,8.82953110420118e-12,8.873159849364676e-12,8.527687201602342e-12,8.998723747614217e-14,2.813299457788947e-13,1.3037633929027795e-13,2.4801589381427384e-14,-1.8652720506451686e-13,1.698395009739305e-11,1.7071456941538422e-11,1.2000024729985865e-11,2.688501005621966e-13,4.939031693167663e-12,3.754224054965906e-12,1.3535521062159055e-12,1.4580492376843005e-12,6.485951042464748e-12,6.113737749221034e-12,1.0266416581230987e-12,4.2469136297122846e-13,8.020474722102497e-12
9.72,580.3433453876622,0.34334538766243455,9.671704754153591,7.292849696376783,0.8070797916016029,74.95813003295642,3.433830254537363,9.526254595576576,3.093720786400061,51.41643927155101,0.6158481252775578,12.823014680335271,0.5937934592681855,2.62929809271914,86.85361500496944,1.081914288679758,13.378182380975103,18.941667274191875,4.189161423853326,7.60156585965334,4.0735609129457115,13.880332854731726,13.988064330529589,3e-12,5.241704234732292e-14,6.184012766324802e-13,2.1854336695382303e-11,2.1444997884768566e-11,8.829196401129559e-12,8.872552574275603e-12,8.528685304522816e-12,9.00264563971828e-14,2.810973030379851e-13,1.30028063870459e-13,2.479369101827825e-14,-1.8596228525966353e-13,1.6978959604851714e-11,1.7066384367660126e-11,1.199908806331174e-11,2.691314826500343e-13,4.933978090440263e-12,3.753680591955386e-12,1.350007742479848e-12,1.4584161026340706e-12,6.484748008052703e-12,6.107725246959827e-12,1.0264926092914636e-12,4.2546390479924604e-13,8.02223656945252e-12
9.73,580.343171005117,0.3431710051172123,9.667764812184792,7.2935512711314106,0.8073624893551501,74.92900009211505,3.433686180519387,9.527398148300243,3.095107534071532,51.376831746567156,0.616351881365118,12.7971197206775,0.5941436740450987,2.632001533874469,86.79792436875496,1.0816230107949176,13.377208768447712,18.962572687854543,4.188594109103107,7.615341983642078,4.074612558286836,13.902122513116131,14.014808044993796,3e-12,5.221487756736365e-14,6.159049125721302e-13,2.185643293871358e-11,2.145239011093737e-11,8.828863818755577e-12,8.871948819313124e-12,8.529678606446681e-12,9.006559888543618e-14,2.808647587620348e-13,1.2968000314870916e-13,2.478570997399011e-14,-1.8539863311654223e-13,1.6973973418658022e-11,1.706131661598793e-11,1.199815178290036e-11,2.6941282480765524e-13,4.928929204486237e-12,3.753134176247545e-12,1.3464680820234946e-12,1.4587792033708142e-12,6.48352956310095e-12,6.101692354552944e-12,1.0263369686945659e-12,4.262358816813451e-13,8.023989878165155e-12
9.74,580.3429972951747,0.3429972951749295,9.663840813449355,7.2942621594754,0.8076455901665182,74.89987138632738,3.433543008405862,9.528536391882874,3.096491623939341,51.33724778282792,0.6168560223548706,12.77125973322939,0.5944927556920906,2.6346999700211806,86.74225128298929,1.0813320039566778,13.376235643339928,18.983477600610467,4.188023590485226,7.629132337561326,4.075653779928392,13.923893761128982,14.041557589444546,3e-12,5.201335869272328e-14,6.134159301880644e-13,2.1858557110721208e-11,2.1459792794173953e-11,8.828533344213684e-12,8.871348566435155e-12,8.530667132203467e-12,9.010466530425539e-14,2.80632312694551e-13,1.2933215836044793e-13,2.4777646547595387e-14,-1.8483624776199975e-13,1.6968991509930003e-11,1.7056253655419013e-11,1.1997215889686508e-11,2.696941274573823e-13,4.923885035467162e-12,3.752584816695787e-12,1.3429331386179598e-12,1.4591385493704525e-12,6.482295738992331e-12,6.095639153859001e-12,1.0261747528294468e-12,4.2700728503282277e-13,8.025734688768015e-12
9.75,580.3428242556669,0.34282425566709385,9.659932710785021,7.294982327647939,0.8079290934150218,74.87074390828873,3.4334007335887513,9.529669353929634,3.0978730686046663,51.297687411347304,0.6173605478568124,12.745434765003504,0.594840705202108,2.6373933852119347,86.6865957332352,1.0810412664558688,13.375263006741273,19.004382043186112,4.187449877855364,7.642936927943978,4.076684604081152,13.945646540501334,14.068312935588228,3e-12,5.1812482873388913e-14,6.109343010124515e-13,2.1860709110141368e-11,2.146720591789758e-11,8.828204964690506e-12,8.87075179767681e-12,8.531650906499683e-12,9.014365601538378e-14,2.8039996458231125e-13,1.2898453073949538e-13,2.4769501037833488e-14,-1.8427512831560688e-13,1.6964013849915984e-11,1.7051195454992208e-11,1.1996280384548472e-11,2.699753910206867e-13,4.9188455835227295e-12,3.7520325220911285e-12,1.3394029259158133e-12,1.4594941501012964e-12,6.481046567091454e-12,6.089565726756907e-12,1.0260059782338102e-12,4.2777810629988735e-13,8.027471041611058e-12
9.76,580.3426518844333,0.34265188443350203,9.656040457197651,7.29571174206067,0.808212998483314,74.84161765073526,3.433259351478862,9.530797061909269,3.0992518806135645,51.258150663042656,0.6178654574762876,12.719644862702022,0.5951875235710361,2.6400817635855494,86.63095770514649,1.0807507965905099,13.374290859679697,19.025286046259126,4.186872981000359,7.656755761182677,4.0777050569344,13.967380793207026,14.095074055263046,3e-12,5.161224727245517e-14,6.084599967129341e-13,2.186288883622751e-11,2.1474629465615024e-11,8.827878667424326e-12,8.870158495150197e-12,8.5326299539196e-12,9.01825713789589e-14,2.8016771417534144e-13,1.2863712151809244e-13,2.4761273743147253e-14,-1.837152738896981e-13,1.6959040409993635e-11,1.704614198388683e-11,1.1995345268309112e-11,2.702566159181883e-13,4.913810848771237e-12,3.7514773011628444e-12,1.3358774574518253e-12,1.4598460150238621e-12,6.479782078744898e-12,6.0834721551464716e-12,1.0258306614852857e-12,4.285483369598328e-13,8.02919897686702e-12
9.77,580.3424801793219,0.3424801793221523,9.652164005859946,7.296450369296168,0.8084973047573573,74.8124926064438,3.433118857505821,9.531919543154965,3.100628072457091,51.218637568735005,0.6183707508140143,12.69389007271742,0.5955332117976877,2.6427650893671677,86.57533718446729,1.08046059266576,13.373319203122815,19.046189640458312,4.1862929096389205,7.670588843529435,4.078715164655426,13.989096461462335,14.121840920438324,3e-12,5.1412649065901044e-14,6.059929890916993e-13,2.1865096188745785e-11,2.1482063420919842e-11,8.827554439704623e-12,8.86956864104422e-12,8.533604298926011e-12,9.022141175351611e-14,2.7993556122689344e-13,1.282899319269212e-13,2.4752964961679313e-14,-1.831566835894108e-13,1.6954071161668962e-11,1.7041093211421575e-11,1.1994410541736972e-11,2.705378025696555e-13,4.908780831310089e-12,3.750919162579111e-12,1.3323567466437063e-12,1.4601941535906935e-12,6.478502305281436e-12,6.077358520949007e-12,1.025648819200701e-12,4.293179685212129e-13,8.030918534531823e-12
9.78,580.3423091381889,0.3423091381891556,9.648303310110188,7.297198176106414,0.8087820116263977,74.78336876823147,3.4329792471180474,9.533036824865215,3.102001656571423,51.179148159149356,0.6188764274661098,12.668170441133116,0.5958777708837939,2.645443346868428,86.51973415703141,1.0801706529938662,13.372348037979096,19.067092856363605,4.185709673422347,7.684436181095259,4.079714953389023,14.010793487725673,14.148613503213843,3e-12,5.121368544234773e-14,6.035332500845722e-13,2.186733106797045e-11,2.1489507767491678e-11,8.827232268871586e-12,8.86898221762436e-12,8.534573965861029e-12,9.026017749599271e-14,2.7970350549342394e-13,1.2794296319512416e-13,2.474457499126857e-14,-1.8259935651272454e-13,1.6949106076575397e-11,1.7036049107053354e-11,1.1993476205547347e-11,2.7081895139400547e-13,4.903755531216278e-12,3.7503581149476584e-12,1.3288408067928426e-12,1.4605385752461793e-12,6.477207278012243e-12,6.071224906107903e-12,1.0254604680353552e-12,4.300869925240162e-13,8.032629754425023e-12
9.79,580.3421387588984,0.3421387588986487,9.644458323450987,7.297955129411274,0.8090671184829357,74.75424612895546,3.4328405157827326,9.534148934104687,3.1033726453379793,51.139682464915005,0.6193824870241186,12.642486013724172,0.596221201833993,2.6481165204876342,86.46414860876176,1.079880975894114,13.371377365099086,19.08799572450607,4.1851232819352395,7.698297779849772,4.080704449256984,14.032471814697251,14.175391775819156,3e-12,5.101535360283416e-14,6.010807517601088e-13,2.1869593374679332e-11,2.14969624890955e-11,8.826912142315626e-12,8.868399207232495e-12,8.535538978946856e-12,9.029886896173141e-14,2.794715467345721e-13,1.2759621655032465e-13,2.4736104129446526e-14,-1.8204329175050063e-13,1.694414512647282e-11,1.7031009640376214e-11,1.1992542260403387e-11,2.7110006280930477e-13,4.898734948546901e-12,3.749794166816406e-12,1.325329651085032e-12,1.460879289426371e-12,6.47589702823113e-12,6.06507139258924e-12,1.0252656246822787e-12,4.308554005398451e-13,8.034332676190214e-12
