T,DTC_T,FTC_H,GGB_GABAB,HCT_NA,HRE_NA,HRE_TS,HTC_K21,HTC_K22,HTC_NA,HTC_T,MA_AMPA,MB_GABAA,MCT_K,MCT_M,MCT_NA,MC_GABAA,MD_AMPA,ME_AMPA,MF_AMPA,MRE_K,MRE_NA,MRE_TS,MTC_K,MTC_K2,MTC_NA,MTC_T,RB_GABAB,STC_H,VCT,VRE,VTC
2920.0,0.78818476,0.11487395,4.155067,0.99924105,0.99999416,0.67157668,0.66074514,0.66036326,0.99661052,0.037523154,2.3639523e-05,8.6618286e-07,0.012212246,0.030441061,0.0036155854,8.6618286e-07,7.3369861e-06,2.3444099e-05,7.3369861e-06,0.00031537123,4.2988278e-05,0.0061469353,0.033692431,0.21661592,0.012865867,0.51023698,0.75736099,0.45107719,-70.571648,-89.632599,-64.663994
2925.0,0.78899944,0.11681693,4.1303892,0.9992395,0.99999416,0.6762343,0.65950358,0.659172,0.99654299,0.03720206,2.4002782e-05,8.6672725e-07,0.012229118,0.030182794,0.0036216262,8.6672725e-07,7.3512615e-06,2.3796831e-05,7.3512615e-06,0.00031557403,4.302138e-05,0.0061495751,0.034130048,0.21733008,0.013078817,0.51275921,0.75283051,0.45084891,-70.564117,-89.629379,-64.584648
2930.0,0.78986067,0.11872985,4.1058311,0.99923813,0.99999416,0.68078232,0.65819716,0.65790927,0.99647152,0.036867317,2.4385608e-05,8.6728238e-07,0.012244593,0.029951146,0.0036271715,8.6728238e-07,7.3642859e-06,2.4168563e-05,7.3642859e-06,0.00031577982,4.3054963e-05,0.0061522559,0.034589224,0.21807353,0.013303096,0.51537436,0.74832702,0.45061651,-70.55722,-89.626122,-64.502357
2935.0,0.79076815,0.12061222,4.0813961,0.99923688,0.99999416,0.68522316,0.65682536,0.65657544,0.99639583,0.036519174,2.4789098e-05,8.6784615e-07,0.012258825,0.029743401,0.003632277,8.6784615e-07,7.3761926e-06,2.4560328e-05,7.3761926e-06,0.00031598812,4.3088938e-05,0.0061549703,0.035071027,0.21884701,0.013539355,0.51808465,0.74385053,0.45037997,-70.550873,-89.622826,-64.417053
2940.0,0.79172152,0.12246351,4.0570879,0.99923569,0.99999416,0.6895594,0.6553877,0.65517068,0.99631572,0.036157843,2.5214475e-05,8.6841692e-07,0.012271954,0.029557126,0.0036369923,8.6841692e-07,7.387102e-06,2.4973278e-05,7.387102e-06,0.00031619851,4.3123258e-05,0.0061577116,0.035576653,0.2196513,0.013788317,0.52089268,0.7394008,0.45013916,-70.545021,-89.619499,-64.328644
2945.0,0.79272056,0.12428318,4.0329084,0.99923456,0.99999416,0.69379336,0.6538831,0.65369469,0.99623084,0.035783529,2.5663099e-05,8.6899377e-07,0.01228411,0.029390136,0.0036413632,8.6899377e-07,7.3971237e-06,2.5408695e-05,7.3971237e-06,0.00031641079,4.3157881e-05,0.0061604781,0.03610744,0.22048736,0.01405079,0.52380145,0.73497772,0.44989404,-70.539604,-89.616142,-64.237022
2950.0,0.79376525,0.12607065,4.0088596,0.99923354,0.99999416,0.69792742,0.65231055,0.65214694,0.99614084,0.035396393,2.6136497e-05,8.6957596e-07,0.012295411,0.029240472,0.0036454317,8.6957596e-07,7.4063569e-06,2.586801e-05,7.4063569e-06,0.00031662482,4.3192795e-05,0.006163267,0.036664862,0.22135626,0.014327674,0.52681428,0.7305811,0.44964451,-70.534561,-89.612762,-64.142067
2955.0,0.79485548,0.1278253,3.9849427,0.99923265,0.99999416,0.70196384,0.6506685,0.65052646,0.99604529,0.034996573,2.6636371e-05,8.7016309e-07,0.012305962,0.029106382,0.0036492357,8.7016309e-07,7.414892e-06,2.6352824e-05,7.414892e-06,0.00031684057,4.3227996e-05,0.0061660777,0.037250582,0.22225921,0.014619977,0.529935,0.72621071,0.4493905,-70.529854,-89.60936,-64.04364
2960.0,0.79599148,0.12954648,3.9611588,0.99923176,0.99999416,0.70590502,0.64895523,0.64883196,0.99594378,0.034584176,2.7164635e-05,8.7075517e-07,0.012315863,0.02898629,0.0036528106,8.7075517e-07,7.4228124e-06,2.6864926e-05,7.4228124e-06,0.00031705812,4.3263499e-05,0.0061689108,0.037866455,0.22319759,0.014928832,0.5331679,0.72186655,0.44913197,-70.525436,-89.605927,-63.941597
2965.0,0.79717332,0.13123348,3.9375086,0.99923092,0.9999941,0.70975304,0.64716882,0.64706171,0.99583584,0.034159273,2.7723441e-05,8.7135237e-07,0.012325202,0.028878788,0.0036561883,8.7135237e-07,7.4301925e-06,2.7406331e-05,7.4301925e-06,0.00031727759,4.3299322e-05,0.0061717685,0.038514558,0.22417293,0.015255511,0.5365178,0.71754831,0.44886881,-70.521263,-89.60247,-63.835758
2970.0,0.79840147,0.13288555,3.9139929,0.99923009,0.9999941,0.71351004,0.64530671,0.64521378,0.99572086,0.033721898,2.8315224e-05,8.7195497e-07,0.012334066,0.028782606,0.003659399,8.7195497e-07,7.4371023e-06,2.7979313e-05,7.4371023e-06,0.00031749922,4.3335505e-05,0.0061746528,0.039197247,0.22518699,0.015601459,0.53999031,0.71325594,0.44860101,-70.517303,-89.598984,-63.725925
2975.0,0.79967642,0.13450187,3.8906119,0.99922931,0.9999941,0.71717817,0.64336628,0.64328557,0.99559814,0.033272035,2.8942744e-05,8.7256353e-07,0.012342529,0.028696615,0.0036624705,8.7256353e-07,7.4436043e-06,2.8586441e-05,7.4436043e-06,0.00031772323,4.3372089e-05,0.0061775669,0.039917182,0.22624171,0.015968315,0.54359156,0.70898926,0.4483285,-70.513512,-89.595459,-63.611874
2980.0,0.80099875,0.13608156,3.8673656,0.9992286,0.9999941,0.72075945,0.64134425,0.64127415,0.99546707,0.032809637,2.9609151e-05,8.7317892e-07,0.012350666,0.028619798,0.0036654293,8.7317892e-07,7.449758e-06,2.9230638e-05,7.449758e-06,0.00031794995,4.3409134e-05,0.006180515,0.040677391,0.22733934,0.016357956,0.54732883,0.70474809,0.44805118,-70.509865,-89.591888,-63.493343
2985.0,0.80236936,0.13762368,3.844254,0.99922788,0.9999941,0.72425586,0.63923699,0.63917613,0.99532664,0.032334581,3.0318059e-05,8.7380192e-07,0.012358545,0.028551243,0.0036682999,8.7380192e-07,7.4556174e-06,2.9915249e-05,7.4556174e-06,0.00031817984,4.3446707e-05,0.0061835023,0.041481342,0.22848244,0.016772537,0.55121034,0.70053226,0.44776908,-70.506332,-89.588272,-63.370033
2990.0,0.80378938,0.13912718,3.8212771,0.99922723,0.9999941,0.72766936,0.63704026,0.63698745,0.99517602,0.031846698,3.1073636e-05,8.7443368e-07,0.012366233,0.028490137,0.0036711064,8.7443368e-07,7.4612331e-06,3.0644118e-05,7.4612331e-06,0.00031841331,4.3484888e-05,0.0061865347,0.042333025,0.22967389,0.017214552,0.55524558,0.69634169,0.44748205,-70.502876,-89.584602,-63.241596
2995.0,0.80526,0.14059091,3.7984347,0.99922651,0.9999941,0.73100185,0.63474917,0.63470328,0.99501389,0.03134574,3.1880736e-05,8.7507556e-07,0.012373793,0.02843575,0.0036738722,8.7507556e-07,7.4666536e-06,3.1421696e-05,7.4666536e-06,0.00031865094,4.3523767e-05,0.0061896192,0.04323709,0.23091701,0.01768692,0.55944562,0.69217616,0.44719011,-70.499474,-89.580864,-63.107632
3000.0,0.80678284,0.14201361,3.7757263,0.99922585,0.9999941,0.73425508,0.63235807,0.63231826,0.99483895,0.030831363,3.2745036e-05,8.7572914e-07,0.012381286,0.028387429,0.0036766198,8.7572914e-07,7.4719237e-06,3.2253178e-05,7.4719237e-06,0.00031889341,4.356345e-05,0.0061927643,0.04419896,0.23221567,0.01819307,0.56382334,0.68803555,0.44689316,-70.496094,-89.577057,-62.967663
3005.0,0.80835992,0.1433939,3.7531517,0.9992252,0.9999941,0.73743099,0.62986046,0.62982589,0.99464959,0.030303126,3.3673263e-05,8.7639609e-07,0.012388778,0.028344594,0.0036793726,8.7639609e-07,7.4770878e-06,3.3144675e-05,7.4770878e-06,0.0003191414,4.3604068e-05,0.0061959787,0.045225061,0.23357435,0.018737083,0.56839401,0.68391973,0.4465912,-70.492714,-89.573166,-62.821121
3010.0,0.80999345,0.14473023,3.7307103,0.99922454,0.9999941,0.74053121,0.62724864,0.6272186,0.99444377,0.029760459,3.4673452e-05,8.7707861e-07,0.012396331,0.028306725,0.0036821545,8.7707861e-07,7.4821887e-06,3.410345e-05,7.4821887e-06,0.0003193958,4.3645763e-05,0.0061992737,0.046323072,0.23499829,0.019323874,0.57317597,0.67982852,0.44628417,-70.489296,-89.569168,-62.667332
3015.0,0.8116864,0.14602081,3.7084014,0.99922383,0.9999941,0.74355751,0.62451357,0.62448752,0.99421918,0.029202623,3.5755325e-05,8.7777909e-07,0.012404012,0.028273359,0.0036849901,8.7777909e-07,7.4872696e-06,3.5138226e-05,7.4872696e-06,0.00031965767,4.3688709e-05,0.0062026619,0.047502283,0.23649371,0.019959433,0.57819122,0.67576182,0.445972,-70.485817,-89.565056,-62.505466
3020.0,0.81344217,0.14726368,3.6862247,0.99922317,0.99999404,0.74651146,0.6216445,0.62162185,0.9939729,0.028628683,3.6930815e-05,8.7850054e-07,0.012411893,0.028244089,0.0036879065,8.7850054e-07,7.4923728e-06,3.6259622e-05,7.4923728e-06,0.00031992822,4.3733115e-05,0.0062061595,0.048774112,0.23806812,0.020651175,0.58346695,0.67171937,0.44565469,-70.482239,-89.560814,-62.334511
3025.0,0.81526512,0.14845648,3.6641796,0.9992224,0.99999404,0.74939471,0.6186285,0.61860883,0.9937011,0.028037431,3.8214792e-05,8.7924627e-07,0.012420055,0.028218554,0.0036909338,8.7924627e-07,7.4975442e-06,3.7480753e-05,7.4975442e-06,0.0003202089,4.3779222e-05,0.0062097842,0.050152823,0.23973058,0.02140845,0.58903682,0.66770118,0.44533214,-70.478531,-89.556404,-62.153187
3030.0,0.81716043,0.14959656,3.6422656,0.99922168,0.99999404,0.75220883,0.61544979,0.61543268,0.99339908,0.027427312,3.9626157e-05,8.8002059e-07,0.012428585,0.028196437,0.0036941059,8.8002059e-07,7.5028306e-06,3.88181e-05,7.5028306e-06,0.00032050151,4.3827335e-05,0.0062135584,0.051656611,0.24149232,0.022243304,0.59494394,0.66370696,0.44500431,-70.474648,-89.551811,-61.959866
3035.0,0.81913483,0.15068072,3.6204817,0.99922085,0.99999404,0.75495523,0.61208868,0.61207384,0.99306065,0.026796294,4.118948e-05,8.8082845e-07,0.01243759,0.028177464,0.0036974633,8.8082845e-07,7.5082849e-06,4.0292809e-05,7.5082849e-06,0.00032080823,4.3877826e-05,0.0062175095,0.053309239,0.24336745,0.023171652,0.60124427,0.65973669,0.44467118,-70.470535,-89.546997,-61.752396
3040.0,0.82119691,0.1517051,3.5988276,0.99922001,0.99999404,0.75763541,0.60852033,0.60850745,0.99267733,0.026141671,4.2937598e-05,8.8167633e-07,0.012447196,0.028161401,0.0037010547,8.8167633e-07,7.5139651e-06,4.1932686e-05,7.5139651e-06,0.0003211319,4.3931173e-05,0.0062216725,0.055142682,0.24537422,0.024215195,0.6080128,0.65579015,0.44433269,-70.466141,-89.541924,-61.527874
3045.0,0.82335776,0.15266488,3.5773025,0.99921912,0.99999404,0.76025075,0.60471219,0.60470104,0.99223745,0.025459763,4.4915916e-05,8.8257224e-07,0.012457561,0.028148051,0.0037049421,8.8257224e-07,7.5199387e-06,4.3775421e-05,7.5199387e-06,0.00032147611,4.3987991e-05,0.0062260916,0.057201549,0.24753676,0.025404694,0.61535394,0.65186721,0.44398871,-70.461395,-89.536514,-61.28223
3050.0,0.82563257,0.15355395,3.5559056,0.99921811,0.99999404,0.76280248,0.60062063,0.60061091,0.99172378,0.024745384,4.7189991e-05,8.8352675e-07,0.012468889,0.028137265,0.0037092064,8.8352675e-07,7.5262869e-06,4.5874054e-05,7.5262869e-06,0.00032184567,4.4049109e-05,0.006230826,0.059551023,0.2498883,0.026785986,0.62341917,0.64796776,0.44363925,-70.456184,-89.530708,-61.009457
3055.0,0.82804263,0.15436406,3.5346363,0.99921697,0.99999404,0.76529193,0.59618384,0.59617543,0.99110967,0.023990925,4.9859984e-05,8.845542e-07,0.012481462,0.028128931,0.0037139589,8.845542e-07,7.5331104e-06,4.8306938e-05,7.5331104e-06,0.00032224733,4.4115688e-05,0.0062359581,0.062292315,0.25247675,0.028432028,0.63244218,0.64409161,0.44328412,-70.450386,-89.524391,-60.70013
3060.0,0.83061957,0.15508357,3.5134938,0.99921572,0.99999398,0.76772016,0.59130943,0.59130216,0.9903506,0.023184475,5.3091218e-05,8.8567498e-07,0.012495681,0.028122993,0.0037193622,8.8567498e-07,7.5405383e-06,5.1197523e-05,7.5405383e-06,0.00032269093,4.4189448e-05,0.0062416065,0.065596193,0.2553758,0.030470053,0.64281398,0.64023864,0.44292325,-70.443802,-89.517403,-60.338116
3065.0,0.83341479,0.15569443,3.4924777,0.99921429,0.99999398,0.7700882,0.58584601,0.58583963,0.98936254,0.022305619,5.7189089e-05,8.8691985e-07,0.012512162,0.028119465,0.0037256705,8.8691985e-07,7.5487446e-06,5.4758726e-05,7.5487446e-06,0.00032319207,4.4273147e-05,0.0062479577,0.069787875,0.25870982,0.033154,0.6552704,0.63640875,0.44255644,-70.436119,-89.509483,-59.891979
3070.0,0.83652353,0.15616445,3.4715869,0.99921256,0.99999398,0.77239674,0.57950717,0.57950169,0.98795509,0.021313755,6.2829509e-05,8.8834037e-07,0.012531957,0.028118467,0.0037333278,8.8834037e-07,7.5579787e-06,5.9411388e-05,7.5579787e-06,0.00032377863,4.4371813e-05,0.006255338,0.075619698,0.26272228,0.037116531,0.67148596,0.6326018,0.44218343,-70.426804,-89.50016,-59.286179
3075.0,0.84017539,0.15641786,3.4508212,0.99921042,0.99999398,0.77464616,0.57157975,0.57157499,0.98550987,0.020101434,7.2140399e-05,8.9003834e-07,0.012557152,0.028120307,0.0037432534,8.9003834e-07,7.5686216e-06,6.6207045e-05,7.5686216e-06,0.0003245117,4.4496916e-05,0.0062644384,0.085629605,0.26804566,0.044825792,0.69695187,0.62881756,0.44180414,-70.414742,-89.488358,-58.244072
3080.0,0.84601766,0.15575324,3.4301791,0.99920732,0.99999392,0.77683556,0.55635428,0.55635011,0.963166,0.017716112,0.00015241063,8.9233481e-07,0.012593399,0.028125776,0.0037581776,8.9233481e-07,7.5813186e-06,7.9666119e-05,7.5813186e-06,0.00032564756,4.4708391e-05,0.0062778629,0.15987462,0.28011134,0.2777549,0.82803154,0.62505597,0.44143182,-70.396599,-89.468155,-38.701885
3085.0,0.84279472,0.0036512881,3.543272,0.03156396,0.037308604,0.66898084,0.57265431,0.54106307,0.9353717,0.023348331,0.3570852,0.94697642,0.77795094,0.083145157,0.73121756,0.94697642,7.5973662e-06,0.59135932,7.5973662e-06,0.74392331,0.9275496,0.76947159,0.02783989,0.28084397,0.00079824461,0.17508216,0.89269865,0.44274589,-30.141169,-24.834135,-77.251259
3090.0,0.8177467,0.0081133358,3.744524,0.035283946,0.047878165,0.56226116,0.61016262,0.54167598,0.99764389,0.037915166,0.14518097,0.88634962,0.7237047,0.10391703,0.77550566,0.88634962,7.6206215e-06,0.24042948,7.6206215e-06,0.69679052,0.51463616,0.8703649,0.0041265883,0.21087946,0.00085434492,0.17995289,0.94027197,0.44429189,-28.438389,-44.031902,-76.963043
3095.0,0.80112195,0.011996143,3.945118,0.042247426,0.37887657,0.47452974,0.63601381,0.54644185,0.99925077,0.045433387,0.059029195,0.57413876,0.7086603,0.12244805,0.76123714,0.57413876,0.48191559,0.097752474,0.48191559,0.32364619,0.30905578,0.69446105,0.011814086,0.18475908,0.0046632932,0.32921857,0.95364797,0.44517514,-29.06086,-38.464527,-69.357964
3100.0,0.78973895,0.015518227,4.1295767,0.066397369,0.68927646,0.41334179,0.65477556,0.54954249,0.99938077,0.049294513,0.024003087,0.43729138,0.66976941,0.13926704,0.60360324,0.43729138,0.21024847,0.039747097,0.21024847,0.10390595,0.013795109,0.46785349,0.01044192,0.17504188,0.0031774472,0.30455738,0.96617287,0.44564849,-34.831249,-64.557869,-71.117126
3105.0,0.7817781,0.0188531,4.2811761,0.52073312,0.97525102,0.39910334,0.6676625,0.56481093,0.99900657,0.050701279,0.0097641805,0.17780413,0.20678516,0.14417647,0.10000905,0.17780413,0.10044352,0.016163915,0.10044352,0.0079181092,0.00071342377,0.14599293,0.015580992,0.17387979,0.0055320873,0.37195411,0.96039331,0.4459151,-53.148251,-77.867485,-68.599976
3110.0,0.77789861,0.021943364,4.4043069,0.64252418,0.99963033,0.40274,0.67375082,0.58446646,0.99840665,0.04953273,0.003977742,0.072292119,0.14181054,0.17876507,0.0084229335,0.072292119,0.06111636,0.0065782131,0.06111636,0.0013138367,0.00019942739,0.031560533,0.021475064,0.17927547,0.0078882203,0.42781559,0.95464826,0.44593823,-66.596481,-83.202583,-66.96962
3115.0,0.77638525,0.024878195,4.5034471,0.93733621,0.99997413,0.40896609,0.67572021,0.59820944,0.99775511,0.047497574,0.0016275608,0.029393313,0.034971345,0.1686689,0.011736606,0.029393313,0.73941213,0.0026834004,0.73941213,0.00093050819,0.00015157179,0.014662651,0.027364124,0.18652321,0.014592275,0.47453523,0.94893748,0.44584846,-65.121078,-84.348061,-63.700001
3120.0,0.78284925,0.027102338,4.5823765,0.9879061,0.99998039,0.41581538,0.66025019,0.59294385,0.99181831,0.040002156,0.00069540436,0.011951775,0.026296131,0.15899056,0.008413069,0.011951775,0.30072144,0.0011133159,0.30072144,0.00080958422,0.00012950056,0.011983539,0.064281814,0.20764498,0.026212724,0.63779581,0.94326091,0.44548675,-66.719475,-85.011314,-61.200867
3125.0,0.7867161,0.029558046,4.6442828,0.99710923,0.99998337,0.42309254,0.6531564,0.59471625,0.99391043,0.0370882,0.00030392452,0.0048604249,0.01904529,0.1487156,0.0056477976,0.0048604249,0.12227461,0.00048168932,0.12227461,0.00071278226,0.00011114284,0.010862191,0.044841029,0.21694703,0.016518604,0.55942535,0.93761832,0.44517708,-68.566093,-85.655891,-63.470509
3130.0,0.78854382,0.032161713,4.691855,0.99880445,0.99998593,0.43076777,0.65117598,0.6004371,0.99565411,0.036417987,0.00013963645,0.0019771566,0.014476327,0.13810217,0.0041406415,0.0019771566,0.049721994,0.00021407394,0.049721994,0.00062697235,9.536789e-05,0.0099446271,0.036648739,0.21936044,0.013499718,0.52344376,0.93200946,0.44492787,-69.975815,-86.299957,-64.445641
3135.0,0.78922874,0.034828924,4.7273622,0.99920952,0.99998796,0.43879178,0.6515618,0.60751069,0.99651724,0.036622778,7.0691327e-05,0.00080478512,0.011990422,0.12761985,0.0033750981,0.00080478512,0.020221893,0.00010196763,0.020221893,0.00055506901,8.2612067e-05,0.0091448473,0.032806884,0.21878648,0.012034961,0.50333983,0.92643416,0.4447197,-70.89296,-86.902786,-64.99379
3140.0,0.78926474,0.037520945,4.752718,0.99935281,0.99998957,0.44708857,0.65303576,0.61479157,0.99692339,0.037124839,4.1607964e-05,0.00032803544,0.010705392,0.11764294,0.0029949651,0.00032803544,0.0082265362,5.482354e-05,0.0082265362,0.00049790548,7.2766161e-05,0.0084793447,0.030881945,0.21713427,0.011302978,0.49237466,0.92089224,0.44453719,-71.425064,-87.434631,-65.291512
3145.0,0.78894776,0.040216897,4.7695374,0.99941432,0.9999907,0.45557389,0.65493679,0.62173432,0.99712241,0.037674181,2.9237875e-05,0.00013412647,0.010080995,0.10838956,0.0028178345,0.00013412647,0.0033487743,3.487532e-05,0.0033487743,0.00045384196,6.5347551e-05,0.0079466542,0.029860852,0.2153047,0.010908434,0.48625773,0.9153834,0.44436988,-71.695038,-87.884651,-65.459717
3150.0,0.78844136,0.04290621,4.7791815,0.99943948,0.9999916,0.4641692,0.6569469,0.62812167,0.99722856,0.038181301,2.3900642e-05,5.5230219e-05,0.0098239155,0.099949911,0.002751397,5.5230219e-05,0.0013652078,2.6345109e-05,0.0013652078,0.00042034604,5.9804384e-05,0.0075296713,0.02927451,0.21364698,0.010676972,0.48262876,0.90990758,0.44421187,-71.799881,-88.255234,-65.56118
3155.0,0.78783745,0.045583382,4.7828002,0.9994458,0.99999225,0.47280797,0.65891474,0.63388973,0.99729061,0.038623042,2.1542608e-05,2.3108876e-05,0.0097733252,0.092331581,0.002746616,2.3108876e-05,0.00055855251,2.263118e-05,0.00055855251,0.00039497644,5.5660224e-05,0.0072066691,0.02891192,0.2122623,0.010531316,0.48033625,0.90446448,0.44405985,-71.806557,-88.555214,-65.626152
3160.0,0.7871905,0.048245348,4.7813616,0.99944186,0.99999273,0.48143685,0.66076821,0.63904244,0.99732941,0.039000198,2.0462516e-05,1.0015561e-05,0.0098379916,0.085496418,0.0027760507,1.0015561e-05,0.00023051561,2.096682e-05,0.00023051561,0.00037573051,5.2547275e-05,0.0069573666,0.028676271,0.21115288,0.010435843,0.47882667,0.89905393,0.44391191,-71.758286,-88.795486,-65.669205
3165.0,0.78653461,0.050890211,4.7756839,0.99943233,0.99999309,0.49001426,0.6624735,0.64361209,0.99735463,0.03932035,1.9943429e-05,4.666545e-06,0.0099646794,0.079384752,0.0028237503,4.666545e-06,9.7139346e-05,2.0189122e-05,9.7139346e-05,0.0003610744,5.0194616e-05,0.0067649693,0.028520904,0.21028712,0.010373095,0.47782505,0.8936758,0.44376683,-71.681755,-88.986626,-65.697693
3170.0,0.78589213,0.053516705,4.7664561,0.99941999,0.99999332,0.49850854,0.66401637,0.64764166,0.99737078,0.03959164,1.9680965e-05,2.4721885e-06,0.010121853,0.073929474,0.0028802475,2.4721885e-06,4.2944594e-05,1.9806674e-05,4.2944594e-05,0.00034986591,4.8405953e-05,0.0066162939,0.028421663,0.20962624,0.010333813,0.47718564,0.8883298,0.44362366,-71.592949,-89.137985,-65.715584
3175.0,0.78527832,0.056123879,4.7542601,0.9994064,0.99999356,0.50689596,0.66539276,0.65117687,0.99738038,0.039820917,1.9544215e-05,1.5649931e-06,0.0102908,0.069063656,0.0029398976,1.5649931e-06,2.0963196e-05,1.9609828e-05,2.0963196e-05,0.00034126153,4.7039215e-05,0.0065012244,0.02836496,0.20913409,0.010312662,0.4768247,0.88301575,0.44348183,-71.501099,-89.257423,-65.725204
3180.0,0.78470373,0.058711,4.7395859,0.99939257,0.99999374,0.51515895,0.6666041,0.65426254,0.99738485,0.040013451,1.9475654e-05,1.1845877e-06,0.010460543,0.064724199,0.0029993677,1.1845877e-06,1.2088666e-05,1.9507683e-05,1.2088666e-05,0.00033463736,4.599091e-05,0.0064120591,0.028342513,0.20878017,0.010306317,0.47669014,0.87773353,0.44334072,-71.411354,-89.351395,-65.72802
3185.0,0.78417575,0.061277457,4.7228475,0.99937892,0.99999386,0.52328479,0.66765523,0.65694076,0.99738503,0.040173162,1.9449106e-05,1.0210098e-06,0.010624821,0.060853377,0.0030567455,1.0210098e-06,8.5465272e-06,1.9459751e-05,8.5465272e-06,0.00032952888,4.5184912e-05,0.0063429344,0.028348906,0.2085398,0.010312574,0.47674721,0.87248296,0.44319993,-71.326408,-89.425095,-65.725044
3190.0,0.78369957,0.063822724,4.7043934,0.99936593,0.99999392,0.53126448,0.66855234,0.6592505,0.99738151,0.040302955,1.9452036e-05,9.4762498e-07,0.010780257,0.057399265,0.0031109925,9.4762498e-07,7.1721697e-06,1.9447236e-05,7.1721697e-06,0.00032558758,4.4564655e-05,0.0062893727,0.028380403,0.20839357,0.010329896,0.47697139,0.86726373,0.44305906,-71.247528,-89.482704,-65.71698
3195.0,0.78327864,0.066346347,4.6845183,0.99935371,0.99999398,0.53909183,0.6693027,0.66122723,0.99737477,0.040404983,1.9477997e-05,9.1248501e-07,0.010925222,0.05431556,0.0031616082,9.1248501e-07,6.6768175e-06,1.9460866e-05,6.6768175e-06,0.00032254975,4.4087643e-05,0.0062479372,0.028434321,0.2083263,0.010357178,0.47734463,0.86207575,0.44291776,-71.175117,-89.52755,-65.704361
3200.0,0.78291535,0.068847902,4.6634693,0.99934226,0.99999404,0.54676288,0.66991371,0.66290295,0.99736506,0.040480893,1.952339e-05,8.9411731e-07,0.011059141,0.051561162,0.0032084188,8.9411731e-07,6.5353379e-06,1.9495707e-05,6.5353379e-06,0.00032021431,4.3721688e-05,0.0062159779,0.028508687,0.20832619,0.010393607,0.47785333,0.85691875,0.44277573,-71.109154,-89.562279,-65.687592
3205.0,0.78261113,0.071327001,4.6414561,0.99933177,0.9999941,0.55427551,0.67039293,0.66430646,0.99735266,0.040531971,1.9586021e-05,8.8352192e-07,0.01118206,0.049099691,0.0032514466,8.8352192e-07,6.5336781e-06,1.954889e-05,6.5336781e-06,0.0003184269,4.3442185e-05,0.0061914427,0.028602013,0.20838417,0.01043858,0.47848681,0.85179263,0.44263265,-71.049332,-89.589005,-65.666985
3210.0,0.78236693,0.073783293,4.6186547,0.99932206,0.99999416,0.5616287,0.67074752,0.66546345,0.99733764,0.040559269,1.9664456e-05,8.7683196e-07,0.011294384,0.046898942,0.0032908269,8.7683196e-07,6.5846243e-06,1.9618612e-05,6.5846243e-06,0.0003170683,4.3230208e-05,0.0061727352,0.028713176,0.20849316,0.010491642,0.47923672,0.84669721,0.44248831,-70.995247,-89.609375,-65.642784
3215.0,0.78218293,0.076216437,4.5952139,0.99931324,0.99999416,0.56882268,0.67098427,0.66639686,0.99732018,0.040563662,1.9757714e-05,8.7231393e-07,0.011396705,0.044930432,0.003326758,8.7231393e-07,6.6527514e-06,1.9703664e-05,6.6527514e-06,0.00031604597,4.3071115e-05,0.0061586094,0.028841319,0.20864767,0.010552459,0.48009634,0.84163225,0.44234246,-70.946449,-89.624733,-65.615204
3220.0,0.78205919,0.078626096,4.5712585,0.99930513,0.99999416,0.57585824,0.67110974,0.66712713,0.99730027,0.040545929,1.9865094e-05,8.6913769e-07,0.011489709,0.043168928,0.003359468,8.6913769e-07,6.7238134e-06,1.9803199e-05,6.7238134e-06,0.00031528785,4.2953528e-05,0.0061480897,0.028985798,0.20884342,0.010620788,0.48106021,0.83659762,0.44219488,-70.902458,-89.636116,-65.584404
3225.0,0.78199536,0.081011951,4.5468941,0.99929774,0.99999422,0.58273691,0.67112976,0.66767222,0.99727809,0.040506754,1.9986106e-05,8.6686765e-07,0.011574109,0.041592076,0.0033891967,8.6686765e-07,6.7922447e-06,1.9916622e-05,6.7922447e-06,0.00031473752,4.286856e-05,0.0061404104,0.029146135,0.20907706,0.010696457,0.48212385,0.83159304,0.44204536,-70.862839,-89.644356,-65.550522
3230.0,0.78199095,0.083373696,4.5222092,0.999291,0.99999422,0.58946049,0.67104995,0.6680482,0.99725354,0.040446784,2.0120413e-05,8.6525e-07,0.011650617,0.040180046,0.0034161834,8.6525e-07,6.8560403e-06,2.0043512e-05,6.8560403e-06,0.00031435082,4.2809257e-05,0.0061349706,0.029321985,0.20934597,0.010779358,0.48328367,0.82661843,0.4418937,-70.827164,-89.650116,-65.513657
3235.0,0.78204525,0.08571101,4.4972787,0.99928492,0.99999422,0.59603131,0.67087519,0.66826916,0.99722677,0.040366616,2.0267798e-05,8.641212e-07,0.011719916,0.038915224,0.0034406597,8.641212e-07,6.9146549e-06,2.0183586e-05,6.9146549e-06,0.00031409299,4.2770163e-05,0.0061312956,0.029513119,0.20964806,0.010869435,0.48453668,0.82167357,0.44173971,-70.795036,-89.653915,-65.473907
3240.0,0.78215748,0.088023596,4.4721661,0.99927938,0.99999422,0.60245174,0.67061007,0.6683476,0.99719769,0.040266819,2.0428146e-05,8.6336729e-07,0.011782651,0.037781958,0.0034628452,8.6336729e-07,6.9681346e-06,2.0336678e-05,6.9681346e-06,0.00031393667,4.2746989e-05,0.0061290129,0.029719407,0.20998169,0.010966677,0.48588043,0.81675833,0.44158325,-70.766106,-89.656166,-65.431351
