Time,x_Tumor_Cells,y_CD4_T_Cells,z_Cytokine,r,K,delta,m,beta,k,a,alpha,b,mu,I_1,I_2,compartment,Tumor_Growth,Tumor_Killing,CD4_Production,CD4_Death,CD4_Treatment,Cytokine_Production,Cytokine_Loss,Cytokine_Treatment
262.5,0.0460363554023417,501.14778398840014,0.3361406290804863,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001381027081689689,0.001479364401208014,0.04593058730148696,10.022955679768003,10.0,15.798132889049086,15.798609566782856,0.0
263.0,0.045987453881352267,501.1592027461954,0.33590360484978943,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013795601710631332,0.0014768199636897251,0.04588306690469042,10.023184054923908,10.0,15.78699751982581,15.787469427940103,0.0
263.5,0.04593908735684143,501.1704844512799,0.33566899381308485,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013781093087128274,0.0014743045188922593,0.04583606264316995,10.023409689025598,10.0,15.775975499684103,15.776442709214988,0.0
264.0,0.04589124971936632,501.1816306760469,0.335436771427361,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013766743113769655,0.0014718177101836773,0.045789568683129424,10.023632613520938,10.0,15.765065699523294,15.765528257085967,0.0
264.5,0.04584393474661286,501.1926430032113,0.3352069127089923,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013752549924077942,0.0014693591770523354,0.04574357907721407,10.023852860064226,10.0,15.754266957512453,15.754724897322637,0.0
265.0,0.04579713633167662,501.2035229922454,0.33497939304194924,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001373851168619413,0.0014669285656352166,0.04569808798821563,10.024070459844907,10.0,15.743578131860362,15.744031472971614,0.0
265.5,0.045750848483062836,501.2142721793789,0.3347541881777983,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013724626602877774,0.001464525528677226,0.04565308968913961,10.024285443587578,10.0,15.732998100997062,15.73344684435652,0.0
266.0,0.04570506532468638,501.22489207759895,0.33453127423570206,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013710892911507015,0.0014621497254912821,0.045608578563271045,10.024497841551979,10.0,15.72252576375203,15.722969889077996,0.0
266.5,0.04565978109587176,501.23538417665014,0.33431062770241915,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013697308884078612,0.0014598008219191903,0.04556454910423889,10.024707683533004,10.0,15.712160039529035,15.7125995020137,0.0
267.0,0.04561499015135317,501.2457499430345,0.3340922254323041,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013683872827207999,0.0014574784902932842,0.04552099591607913,10.024914998860691,10.0,15.701899868477708,15.702334595318293,0.0
267.5,0.04557068426978453,501.2559912297213,0.3338760382761988,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013670582274755913,0.0014551822994307761,0.045477911076642716,10.025119824594427,10.0,15.691743587832296,15.692173798981345,0.0
268.0,0.04552685746906965,501.2661095431374,0.33366204247994885,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013657435432295592,0.0014529119115692045,0.045435288854516385,10.025322190862749,10.0,15.681690046867034,15.682115996557595,0.0
268.5,0.04548350565361795,501.27610609686354,0.3334502188494119,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013644431071299424,0.0014506670676507276,0.04539312536394793,10.025522121937271,10.0,15.6717385268158,15.67216028592236,0.0
269.0,0.04544062331998325,501.28598231311554,0.3332405449522734,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001363156754092066,0.0014484474527146256,0.045351415337617655,10.025719646262312,10.0,15.661887977310611,15.66230561275685,0.0
269.5,0.04539820506024225,501.295739593894,0.3330329986767404,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013618843218965867,0.0014462527573292317,0.04531015359937724,10.025914791877879,10.0,15.652137364749583,15.652550937806799,0.0
270.0,0.04535624556199461,501.30537932098423,0.3328275582315413,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001360625651189494,0.0014440826775596659,0.04526933506430236,10.026107586419684,10.0,15.642485672439797,15.642895236882442,0.0
270.5,0.04531473960836285,501.31490285595606,0.33262420214592625,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013593805854821123,0.0014419369149361902,0.045228954738744276,10.02629805711912,10.0,15.63293190073749,15.633337500858534,0.0
271.0,0.04527368207799245,501.32431154016416,0.3324229092696668,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013581489711511064,0.001439815176423171,0.045189007720380425,10.026486230803284,10.0,15.623475067185742,15.623876735674338,0.0
271.5,0.04523306794505177,501.33360669474774,0.332223658773056,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013569306574384814,0.0014377171743886446,0.04514948919826382,10.026672133894955,10.0,15.614114206649594,15.614511962333632,0.0
272.0,0.045192891287659236,501.34278977813915,0.3320264260058559,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013557254667070889,0.001435642578531748,0.04511039348173412,10.026855795562783,10.0,15.604848140537715,15.605242022275227,0.0
272.5,0.045153144652670514,501.3518624869653,0.33183117984449284,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013545331753859545,0.001433590985248769,0.045071713378128805,10.027037249739307,10.0,15.595675328239082,15.596065452691164,0.0
273.0,0.04511382522799278,501.3608257755942,0.33163790846916114,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013533536991229824,0.001431562216526123,0.04503344623810458,10.027216515511885,10.0,15.586595305213669,15.586981698050574,0.0
273.5,0.04507492810032603,501.3696809271228,0.33144659120649106,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013521868905354835,0.0014295559931657383,0.04499558735247246,10.027393618542456,10.0,15.577607113370455,15.57798978670508,0.0
274.0,0.045036448434786665,501.3784292071497,0.3312572076321933,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013510326045929712,0.0014275720404320097,0.04495813208685885,10.027568584142994,10.0,15.568709808455496,15.569088758713084,0.0
274.5,0.044998381474907465,501.38707186377565,0.33106973757105895,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013498906986171631,0.0014256100880265083,0.04492107588174703,10.027741437275512,10.0,15.559902460164631,15.56027766583977,0.0
275.0,0.0449607225426376,501.39561012760345,0.33088416109695973,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013487610322819813,0.0014236698700631585,0.04488441425251773,10.02791220255207,10.0,15.551184152254084,15.551555571557108,0.0
275.5,0.04492346703834264,501.40404521173764,0.33070045853284774,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013476434676135567,0.001421751125043883,0.04484814278948888,10.028080904234754,10.0,15.542553982649157,15.542921551043843,0.0
276.0,0.04488661044080455,501.41237831178506,0.33051861045075565,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013465378689902308,0.0014198535958347023,0.0448122571579546,10.028247566235702,10.0,15.534011063550858,15.534374691185516,0.0
276.5,0.044850148307221685,501.42061060585434,0.3303385976717965,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001345444103142555,0.0014179770296422812,0.04477675309822333,10.028412212117088,10.0,15.525554521540668,15.525914090574437,0.0
277.0,0.044814073569059906,501.42874371683513,0.33016039929141916,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013443619580361015,0.0014161210877351262,0.044741623779171166,10.028574874336703,10.0,15.517182865414929,15.5175387666967,0.0
277.5,0.04477838341886993,501.4367785350845,0.32998399770860853,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013432913494574497,0.0014142855753901593,0.044706866538004465,10.02873557070169,10.0,15.508895595694614,15.5092478923046,0.0
278.0,0.04474307359250758,501.4447161958917,0.3298093744503922,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013422321494961922,0.0014124702508713158,0.04467247728478246,10.028894323917834,10.0,15.500691869022347,15.501040599168434,0.0
278.5,0.044708139767358185,501.45255784044883,0.32963651119291476,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013411842284879018,0.0014106748721340475,0.04463845187073656,10.029051156808977,10.0,15.49257082474576,15.492916026066993,0.0
279.0,0.04467357768745001,501.4603045944626,0.32946538985280327,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013401474587671984,0.0014088992009826371,0.04460478621074437,10.029206091889252,10.0,15.484531614245398,15.484873323081754,0.0
279.5,0.04463938316345424,501.46795756815476,0.32929599258716774,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013391217146677507,0.0014071430030499373,0.044571476283361965,10.029359151363096,10.0,15.476573401023535,15.476911651596884,0.0
280.0,0.044605552072685004,501.4755178562613,0.32912830179360086,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013381068725222788,0.0014054060477774802,0.04453851813085568,10.029510357125227,10.0,15.46869536079135,15.46903018429924,0.0
280.5,0.04457208035909933,501.48298653803323,0.32896230011017796,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013371028106625535,0.0014036881083959632,0.04450590785923304,10.029659730760665,10.0,15.460896681554535,15.461228105178364,0.0
281.0,0.0445389640332972,501.490364677236,0.3287979704154573,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013361094094194012,0.0014019889619061013,0.044473641638273345,10.029807293544721,10.0,15.453176563697411,15.453504609526492,0.0
281.5,0.04450619801225314,501.4976535425941,0.32863529110867423,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001335126516317749,0.0014003083339985626,0.04444171456763889,10.029953070851882,10.0,15.445533948207848,15.445858682107689,0.0
282.0,0.044473778298167885,501.5048541938216,0.3284742449729978,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013341540114363529,0.001398646002524812,0.044410122806154535,10.030097083876433,10.0,15.437968026862267,15.438289513730897,0.0
282.5,0.04444170155680819,501.51196756173573,0.32831481746027724,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013331917947591277,0.001397001777360954,0.044378863159894415,10.030239351234714,10.0,15.430478144000922,15.43079642063303,0.0
283.0,0.04440996393393187,501.51899467312865,0.32815699187642894,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013322397506710577,0.001395375444237114,0.04434793192549526,10.030379893462573,10.0,15.423063519221667,15.42337861819216,0.0
283.5,0.04437856163378199,501.525936540857,0.3280007517346676,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013312977653114793,0.0013937667921881374,0.0443173254555201,10.03051873081714,10.0,15.415723382931196,15.416035331529377,0.0
284.0,0.0443474909190868,501.5327941638423,0.32784608075550636,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013303657265740796,0.001392175613537187,0.044287040158484295,10.030655883276847,10.0,15.408456976417208,15.408765795508799,0.0
284.5,0.0443167481110598,501.5395685270704,0.32769296286675664,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013294435241068998,0.0013906017038796477,0.04425707249888101,10.030791370541408,10.0,15.401263551919268,15.401569254737563,0.0
285.0,0.044286329589399695,501.5462606015919,0.32754138220352813,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013285310493123359,0.0013890448620673228,0.04422741899720623,10.030925212031837,10.0,15.394142372698404,15.394444963565823,0.0
285.5,0.0442562317922904,501.55287134452186,0.32739132310822905,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013276281953471384,0.001387504890192928,0.04419807622998318,10.031057426890438,10.0,15.387092713105408,15.387392186086766,0.0
286.0,0.04422645076416629,501.5594017873002,0.32724276896942345,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013267348435565729,0.0013859815750850257,0.04416904038789988,10.031188035746004,10.0,15.38011375231179,15.380410141562901,0.0
286.5,0.04419698204933376,501.5658530564525,0.32709570194869797,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013258508602833445,0.001384474683988104,0.04414030717181713,10.03131706112905,10.0,15.373204549115062,15.373497991588804,0.0
287.0,0.044167823027536655,501.5722259177717,0.32695010897737853,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013249761669283698,0.0013829840600025705,0.04411187407497191,10.031444518355434,10.0,15.366364591377918,15.366655121936791,0.0
287.5,0.044138970259528336,501.5785212943669,0.3268059749411132,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013241106603249827,0.0013815095135254409,0.04408373778933928,10.031570425887338,10.0,15.35959317203929,15.35988082223232,0.0
288.0,0.04411042035749181,501.5847400967891,0.3266632849147326,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013232542388492308,0.0013800508578407254,0.04405589505613014,10.031694801935783,10.0,15.352889593748541,15.353174390992432,0.0
288.5,0.04408216998503971,501.59088322303074,0.32652202416225035,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013224068024198733,0.0013786079091060242,0.0440283426658123,10.031817664460615,10.0,15.346253168924155,15.346535135625766,0.0
289.0,0.04405421585721431,501.5969515585259,0.32638217813686243,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013215682524983854,0.0013771804863393728,0.044001077458130894,10.031939031170518,10.0,15.339683219811382,15.339962372432534,0.0
289.5,0.044026554740487514,501.60294597615024,0.3262437324809477,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013207384920889559,0.0013757684114063266,0.04397409632212859,10.032058919523005,10.0,15.33317907853888,15.33345542660454,0.0
290.0,0.04399918345276089,501.60886733622095,0.32610667302606744,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013199174257384912,0.0013743715090072859,0.04394739619616534,10.032177346724419,10.0,15.326740087174315,15.327013632225169,0.0
290.5,0.043972098863365616,501.614716486497,0.325970985792966,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013191049595366149,0.0013729896066650557,0.04392097406793766,10.03229432972994,10.0,15.320365597778947,15.320636332269403,0.0
291.0,0.04394529636035536,501.620494571351,0.32583665247742283,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013183009551384947,0.0013716224698850264,0.04389482547730348,10.03240989142702,10.0,15.314054610843993,15.314322666438873,0.0
291.5,0.04391877380897209,501.6262022332818,0.32570366210877333,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001317505348508376,0.0013702699696371864,0.04386894838294757,10.032524044665635,10.0,15.307806708928311,15.308072119112346,0.0
292.0,0.04389252816667851,501.6318402957182,0.325572001080462,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013167180483794894,0.001368931939076429,0.043843339856010057,10.032636805914363,10.0,15.301621258595212,15.301884050781716,0.0
292.5,0.04386655640226823,501.6374095776189,0.32544165585701706,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001315938963824929,0.001367608212442621,0.04381799697786232,10.032748191552377,10.0,15.295497627117326,15.295757825279802,0.0
293.0,0.0438408555295093,501.64291088668654,0.3253126130731373,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001315168005266872,0.0013662986264732751,0.043792916872987024,10.03285821773373,10.0,15.289435190458754,15.289692814437453,0.0
293.5,0.043815422607144244,501.64834501936747,0.3251848595336923,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.00131440508447658,0.001365003020392817,0.04376809670899468,10.032966900387349,10.0,15.28343333332193,15.28368839808354,0.0
294.0,0.04379025473889002,501.6537127608516,0.3250583822137225,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013136501145743977,0.0013637212359020538,0.0437435336966398,10.033074255217032,10.0,15.277491449193624,15.277743964044959,0.0
294.5,0.04376534907343805,501.6590148850726,0.32493316825843915,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013129030100297557,0.001362453117167833,0.043719225089836826,10.033180297701453,10.0,15.271608940390138,15.27185890814664,0.0
295.0,0.0437407028044542,501.664252154708,0.3248092049832243,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001312163686661171,0.0013611985108128934,0.043695168185675676,10.03328504309416,10.0,15.265785218101692,15.266032634211541,0.0
295.5,0.043716312306472604,501.6694255004391,0.3246864772656244,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013114320357153278,0.0013599572292269163,0.043671359480581644,10.033388510008782,10.0,15.260019498008068,15.260264431484346,0.0
296.0,0.043692174827931904,501.6745356697282,0.32456497265519607,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013107079746537212,0.0013587291224648403,0.043647796323624075,10.033490713394563,10.0,15.2543112006281,15.254553714794215,0.0
296.5,0.04366828799305325,501.6795833301544,0.3244446798700967,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.00130999143221031,0.0013575140570406651,0.04362447643016243,10.033591666603089,10.0,15.24865983379396,15.248899953894544,0.0
297.0,0.04364464908193514,501.68456921875963,0.32432558662429894,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013092823267962495,0.001356311885368464,0.043601397178813985,10.033691384375192,10.0,15.243064822334691,15.243302571342051,0.0
297.5,0.043621255413858306,501.6894940625309,0.32420768078446466,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013085805779980326,0.0013551224620301056,0.04357855598577974,10.033789881250618,10.0,15.237525598762694,15.23776099686984,0.0
298.0,0.04359810434728568,501.6943585784007,0.3240909503699445,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.00130788610657749,0.0013539456437664976,0.043555950304857705,10.033887171568013,10.0,15.232041603311819,15.232274667387392,0.0
298.5,0.04357519327986242,501.6991634732467,0.32397538355277805,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013071988344717912,0.0013527812894689934,0.04353357762745601,10.033983269464935,10.0,15.226612283974747,15.226843026980568,0.0
299.0,0.04355251964841592,501.70390944389203,0.32386096865769387,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001306518684793446,0.0013516292601709532,0.04351143548260568,10.03407818887784,10.0,15.221237096539744,15.221465526911611,0.0
299.5,0.043530080928955765,501.7085971771051,0.3237476941621095,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013058455818303024,0.0013504894190394588,0.04348952143697321,10.034171943542102,10.0,15.215915504626716,15.216141625619148,0.0
300.0,0.04350787414082566,501.71322745753946,0.32363554690725066,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013051794361714022,0.0013493616091714985,0.043467832610978835,10.03426454915079,10.0,15.210646862199052,15.210870704640781,0.0
300.5,0.0434858959175619,501.7178011523092,0.32352451235378904,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013045201468325444,0.0013482456567969086,0.043446365747903705,10.034356023046184,10.0,15.205430430202286,15.205652080628084,0.0
301.0,0.043464144612896466,501.72231875253794,0.3234145821797093,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001303867664430886,0.0013471414655070115,0.04342511926918129,10.03444637505076,10.0,15.200265875922387,15.200485362446338,0.0
301.5,0.043442617768033466,501.7267809247011,0.3233057451429543,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013032219152098476,0.0013460489028613732,0.04340409080276396,10.034535618494022,10.0,15.195152672788865,15.195370021718851,0.0
302.0,0.043421312960204794,501.7311883259063,0.3231979901427757,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001302582826493568,0.0013449678383782337,0.04338327801121281,10.034623766518127,10.0,15.190090301459977,15.19030553671046,0.0
302.5,0.0434002278029601,501.7355416038301,0.3230913062207799,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013019503266956025,0.0013438981435401607,0.04336267859199169,10.034710832076602,10.0,15.185078249923322,15.185291392376657,0.0
303.0,0.043379359946456766,501.7398413966546,0.3229856825619741,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001301324345327622,0.0013428396917998166,0.04334229027776094,10.034796827933091,10.0,15.180116013596052,15.180327080412782,0.0
303.5,0.04335870707774985,501.74408833300464,0.3228811084958124,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013007048130081118,0.001341792358585824,0.043322110836671084,10.034881766660092,10.0,15.17520309542461,15.175412099303184,0.0
304.0,0.04333826692108208,501.7482830318847,0.32277757349724234,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0013000916614710706,0.0013407560213087417,0.04330213807265628,10.034965660637694,10.0,15.170339005984058,15.17054595437039,0.0
304.5,0.04331803723817381,501.7524261026155,0.32267506718775046,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012994848235747091,0.0013397305593671363,0.04328236982572758,10.03504852205231,10.0,15.165523263576967,15.165728157824272,0.0
305.0,0.04329801582851299,501.756518144771,0.32257357933640873,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001298884233310149,0.0013387158541537608,0.04326280397226601,10.035130362895421,10.0,15.160755394331897,15.16095822881121,0.0
305.5,0.04327820052964514,501.76055974811544,0.32247309986092065,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012982898258101217,0.0013377117890618325,0.043243438425315646,10.03521119496231,10.0,15.156034932301443,15.156235693463271,0.0
306.0,0.04325858921746331,501.76455149254,0.3223736188286674,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012977015373576667,0.0013367182494914067,0.04322427113487623,10.0352910298508,10.0,15.15136141955988,15.151560084947366,0.0
306.5,0.04323917980649805,501.7684939479998,0.3222751264577537,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012971193053948312,0.0013357351228558522,0.04320530008819587,10.035369878959996,10.0,15.146734406300371,15.146930943514423,0.0
307.0,0.04321997025020738,501.7723876744506,0.3221776131180544,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012965430685313683,0.0013347622985884233,0.04318652331006347,10.035447753489013,10.0,15.142153450931806,15.142347816548556,0.0
307.5,0.043200958541266765,501.7762332217861,0.32208106933226016,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012959727665534362,0.001333799668148927,0.043167938863101094,10.035524664435721,10.0,15.137618120175206,15.137810258616227,0.0
308.0,0.04318213885062415,501.7800320082746,0.32198547583543374,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.001295408224605253,0.0013328469696317277,0.04314954108187009,10.035600640165493,10.0,15.13312707058887,15.133317364265386,0.0
308.5,0.04316351198675626,501.7837839408935,0.3218908305046715,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012948494669396769,0.0013319042088093774,0.043131330774496365,10.03567567881787,10.0,15.128680536208332,15.12886903371956,0.0
309.0,0.04314507593827568,501.78748956705874,0.3217971240095302,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012942964332209386,0.001330971278335539,0.04311330599836995,10.035749791341175,10.0,15.124278079661519,15.12446482844792,0.0
309.5,0.04312682869905705,501.79114943186084,0.32170434708615636,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012937490632711024,0.0013300480715110953,0.04309546481562065,10.035822988637218,10.0,15.119919263881078,15.12010431304935,0.0
310.0,0.04310876829371749,501.7947640722705,0.3216124906031897,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0012932072978344106,0.0013291344833058097,0.04307780531797883,10.03589528144541,10.0,15.115603658187437,15.115787058349916,0.0
