Time,S_a,I_a,S_h,I_h,R_h,r_a,K_a,beta_a,mu_a,delta_a,pi_h,beta_h,mu_h,gamma,delta_h,M_a,m_a,compartment,Avian_population,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11
7.97,96225.4047540288,1009.763265635412,999879.4392035536,13.201612820083334,7.8388039756228025,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-444.80582823752286,1.9432975788303486,0.3458035279495032,0.4039053062541648,30.0,6.057849166631308,39.09528607285895,0.0005161830612652584,4.547955616518708,1.3201612820083335,0.0003064972354468516
7.98,96220.93758128409,1009.7752011423078,999879.2876718774,13.20350104458235,7.852003485883502,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-444.7421949957164,1.9432303320048516,0.3458076153831947,0.4039100804569231,30.0,6.057919852961385,39.095280147970406,0.0005162568908431699,4.5486061098586195,1.320350104458235,0.00030701333629804494
7.99,96216.47104547889,1009.7871358881681,999879.1361395536,13.20538160261093,7.86520487457674,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-444.6785748171533,1.9431630944456197,0.34581170255626204,0.40391485435526725,30.0,6.057990534700173,39.09527422305655,0.0005163304206620874,4.549253962099464,1.320538160261093,0.0003075295105959506
8.0,96212.0051464825,1009.7990698730912,999878.9846065823,13.207254528632715,7.878408133938804,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-444.61496769826493,1.9430958661508617,0.3458157894687388,0.40391962794923647,30.0,6.058061211848266,39.09526829811737,0.0005164036520695392,4.54989918511397,1.3207254528632717,0.00030804575803700725
8.01,96207.53988416423,1009.8110030971754,999878.8330729634,13.209119856983714,7.891613256234698,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-444.55137363548397,1.9430286471187879,0.3458198761206587,0.4039244012388702,30.0,6.058131884406254,39.09526237315287,0.0005164765864080633,4.550541790730889,1.3209119856983715,0.0003085620783187767
8.02,96203.07525839348,1009.8229355605191,999878.6815386971,13.210977621873456,7.904820233757878,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-444.48779262524454,1.9429614373476092,0.3458239625120554,0.40392917422420765,30.0,6.0582025523747305,39.095256448163056,0.0005165492250152521,4.551181790735405,1.3210977621873456,0.000309078471139933
8.03,96198.61126903963,1009.8348672632204,999878.5300037834,13.212827857386168,7.918029058829997,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-444.4242246639816,1.9428942368355353,0.34582804864296246,0.40393394690528817,30.0,6.058273215754288,39.09525052314793,0.0005166215692237992,4.551819196869535,1.321282785738617,0.0003095949362002529
8.040000000000001,96194.1479159721,1009.8467982053775,999878.3784682225,13.214670597481934,7.931239723800637,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-444.36066974813156,1.9428270455807781,0.34583213451341355,0.403938719282151,30.0,6.058343874545514,39.0952445981075,0.0005166936203615436,4.552454020832526,1.3214670597481935,0.0003101114732006049
8.05,96189.68519906038,1009.8587283870887,999878.226932014,13.216505875997859,7.944452221047044,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-444.29712787413155,1.9427598635815497,0.3458362201234424,0.4039434913548355,30.0,6.058414528749004,39.09523867304175,0.0005167653797515163,4.553086274281262,1.321650587599786,0.0003106280818429394
8.06,96185.22311817398,1009.8706578084523,999878.0753951584,13.21833372664924,7.957666542973878,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-444.23359903842106,1.9426926908360622,0.3458403054730826,0.40394826312338095,30.0,6.0584851783653475,39.095232747950696,0.0005168368487119852,4.553715968830662,1.321833372664924,0.0003111447618302786
8.07,96180.76167318242,1009.8825864695663,999877.9238576555,13.220154183030727,7.970882682012939,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-444.1700832374396,1.942625527342528,0.34584439056236765,0.4039530345878265,30.0,6.058555823395135,39.095226822834334,0.0005169080285565015,4.554343116054085,1.3220154183030728,0.00031166151286670594
8.08,96176.30086395529,1009.8945143705288,999877.7723195055,13.221967278617488,7.984100630622909,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-444.10658046762825,1.9425583730991598,0.3458484753913313,0.40395780574821155,30.0,6.058626463838959,39.09522089769266,0.0005169789205939438,4.554967727483724,1.3221967278617488,0.0003121783346573558
8.09,96171.84069036221,1009.9064415114382,999877.6207807083,13.223773046766379,7.997320381289093,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-444.04309072542975,1.9424912281041726,0.34585255996000713,0.4039625766045753,30.0,6.05869709969741,39.095214972525696,0.0005170495261285654,4.555589814611017,1.322377304676638,0.00031269522690840357
8.1,96167.3811522728,1009.9183678923923,999877.469241264,13.225571520717102,8.01054192652315,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-443.97961400728747,1.9424240923557792,0.34585664426842866,0.4039673471569569,30.0,6.058767730971079,39.09520904733343,0.0005171198464600387,4.556209388887042,1.3225571520717103,0.00031321218932705517
8.11,96162.92224955696,1009.9302935134893,999877.3177011727,13.227362599459997,8.023765289033134,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-443.9161503096489,1.9423569658521982,0.34586072831662956,0.40397211740539574,30.0,6.058838357660555,39.095203122115855,0.000517189877638886,4.556826415513969,1.3227362599459997,0.0003137292228011956
8.120000000000001,96158.46398208427,1009.9422183748275,999877.1661604345,13.22914639273641,8.0369904441234,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-443.85269962895853,1.9422898485916427,0.3458648121046434,0.403976887349931,30.0,6.058908979766431,39.09519719687299,0.0005172596239559937,4.557440932297693,1.322914639273641,0.00031424632636522495
8.13,96154.00634972444,1009.9541424765047,999877.0146190492,13.23092297392978,8.050217375276185,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-443.78926196166265,1.9422227405723267,0.3458688956325038,0.4039816569906019,30.0,6.058979597289296,39.095191271604826,0.0005173290882806543,4.558052964518809,1.323092297392978,0.00031476349937329886
8.14,96149.54935234728,1009.966065818619,999876.863077017,13.232692375076152,8.06344607527392,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-443.7258373042102,1.9421556417924668,0.34587297890024427,0.40398642632744763,30.0,6.05905021022974,39.09518534631137,0.0005173982718654776,4.558662523213734,1.3232692375076152,0.0003152807415432103
8.15,96145.09298982262,1009.9779884012685,999876.7115343381,13.234454628083666,8.076676536927806,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-443.66242565305066,1.942088552250279,0.3458770619078984,0.4039911953605074,30.0,6.059120818588356,39.09517942099262,0.0005174671759580713,4.559269619374823,1.3234454628083667,0.0003157980525938772
8.16,96140.63726202029,1009.9899102245512,999876.5599910123,13.236209764733594,8.089908753077593,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-443.599027004635,1.9420214719439801,0.3458811446554998,0.40399596408982047,30.0,6.059191422365734,39.09517349564858,0.0005175358018010836,4.559874263950723,1.3236209764733595,0.0003163154322453339
8.17,96136.18216881022,1010.001831288565,999876.4084470398,13.23795781668136,8.103142716591337,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-443.5356413554154,1.9419544008717882,0.34588522714308195,0.404000732515426,30.0,6.05926202156246,39.09516757027926,0.0005176041506322412,4.560476467846728,1.323795781668136,0.00031683288021872133
8.18,96131.72771006233,1010.013751593408,999876.2569024204,13.2396988154576,8.116378420365178,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-443.47226870184494,1.9418873390319207,0.34588930937067847,0.4040055006373632,30.0,6.059332616179127,39.09516164488464,0.0005176722236843922,4.561076241925143,1.3239698815457601,0.0003173503962362785
8.19,96127.27388564659,1010.0256711391779,999876.1053571545,13.241432792469178,8.129615857323099,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-443.4089090403784,1.9418202864225953,0.34589339133832286,0.4040102684556712,30.0,6.0594032062163246,39.09515571946474,0.0005177400221855449,4.5616735970056315,1.3241432792469179,0.0003178679800213332
8.2,96122.820695433,1010.037589925973,999875.953811242,13.243159779000234,8.142855020416691,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-443.34556236747125,1.9417532430420315,0.3458974730460487,0.4040150359703892,30.0,6.059473791674642,39.09514979401956,0.0005178075473589092,4.56226854386558,1.3243159779000235,0.00031838563129829264
8.21,96118.36813929159,1010.049507953891,999875.8022646828,13.244879806213216,8.156095902624932,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-443.2822286795805,1.9416862088884486,0.3459015544938895,0.4040198031815564,30.0,6.05954437255467,39.0951438685491,0.0005178748004229368,4.5628610932404525,1.3244879806213217,0.00031890334979263485
8.22,96113.91621709245,1010.0614252230297,999875.6507174772,13.24659290514992,8.169338496953934,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-443.2189079731645,1.9416191839600654,0.34590563568187876,0.4040245700892119,30.0,6.0596149488569955,39.09513794305336,0.0005179417825913619,4.5634512558241465,1.324659290514992,0.0003194211352308988
8.23,96109.46492870571,1010.0733417334872,999875.499169625,13.248299106732519,8.182582796436732,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-443.1556002446828,1.9415521682551033,0.34590971661005,0.40402933669339486,30.0,6.059685520582209,39.095132017532336,0.0005180084950732415,4.564039042269353,1.324829910673252,0.0003199389873406762
8.24,96105.01427400149,1010.0852574853611,999875.3476211264,13.24999844176461,8.195828794133035,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-443.0923054905955,1.9414851617717819,0.34591379727843674,0.4040341029941445,30.0,6.059756087730903,39.095126091986046,0.0005180749390729963,4.564624463187908,1.3249998441764612,0.0003204569058506017
8.25,96100.56425284996,1010.0971724787496,999875.1960719815,13.251690940932239,8.209076483129,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-443.0290237073646,1.9414181645083228,0.3459178776870726,0.4040388689914999,30.0,6.059826650303663,39.095120166414475,0.0005181411157904505,4.565207529151156,1.325169094093224,0.0003209748904903439
8.26,96096.11486512136,1010.1090867137502,999875.0445221901,13.253376634804946,8.222325856536997,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-442.9657548914531,1.9413511764629474,0.3459219578359909,0.4040436346855001,30.0,6.059897208301079,39.09511424081764,0.0005182070264208734,4.565788250690304,1.3253376634804948,0.00032149294099059663
8.27,96091.66611068592,1010.1210001904608,999874.8929717524,13.255055553836794,8.235576907495377,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-442.90249903932494,1.9412841976338775,0.3459260377252252,0.4040484000761843,30.0,6.0599677617237395,39.095108315195525,0.0005182726721550187,4.566366638296775,1.3255055553836794,0.00032201105708306926
8.28,96087.21798941397,1010.1329129089793,999874.7414206685,13.256727728367416,8.248829629168235,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-442.83925614744606,1.9412172280193363,0.34593011735480905,0.40405316516359174,30.0,6.060038310572234,39.095102389548146,0.000518338054179166,4.566942702422574,1.3256727728367417,0.000322529238500478
8.290000000000001,96082.77050117578,1010.1448248694032,999874.5898689384,13.25839318862304,8.262084014745183,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-442.7760262122825,1.9411502676175454,0.3459341967247758,0.4040579299477613,30.0,6.060108854847151,39.09509646387549,0.0005184031736751609,4.567516453480637,1.325839318862304,0.00032304748497653666
8.3,96078.32364584174,1010.1567360718306,999874.4383165622,13.26005196471753,8.275340057441108,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-442.7128092303024,1.9410833164267294,0.34593827583515907,0.4040626944287322,30.0,6.060179394549079,39.09509053817759,0.0005184680318204555,4.568087901845189,1.326005196471753,0.0003235657962459473
8.31,96073.87742328223,1010.1686465163589,999874.2867635399,13.261704086653424,8.288597750495947,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-442.6496051979748,1.9410163744451117,0.34594235468599227,0.4040674586065436,30.0,6.0602499296786085,39.095084612454414,0.0005185326297881489,4.568657057852104,1.3261704086653425,0.0003240841720443916
8.32,96069.4318333677,1010.180556203086,999874.1352098713,13.263349584322965,8.301857087174458,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-442.5864141117697,1.9409494416709165,0.34594643327730884,0.4040722224812344,30.0,6.0603204602363245,39.09507868670597,0.000518596968747028,4.569223931799261,1.3263349584322965,0.0003246026121085213
8.33,96064.98687596858,1010.1924651321095,999873.9836555569,13.264988487509148,8.31511806076597,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-442.52323596815864,1.940882518102369,0.34595051160914225,0.4040769860528438,30.0,6.060390986222818,39.095072760932275,0.0005186610498616077,4.569788533946901,1.3264988487509148,0.00032512111617594944
8.34,96060.54255095539,1010.2043733035272,999873.8321005965,13.266620825886744,8.328380664584166,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-442.4600707636141,1.940815603737694,0.3459545896815259,0.4040817493214109,30.0,6.060461507638676,39.09506683513332,0.0005187248742921717,4.570350874517983,1.3266620825886744,0.0003256396839852409
8.35,96056.09885819866,1010.2162807174366,999873.6805449901,13.26824662902334,8.341644891966842,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-442.3969184946101,1.9407486985751172,0.34595866749449333,0.4040865122869747,30.0,6.060532024484486,39.09506090930911,0.0005187884431948126,4.57091096369854,1.3268246629023341,0.00032615831527590353
8.36,96051.65579756896,1010.2281873739354,999873.5289887378,13.269865926380383,8.354910736275677,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-442.3337791576216,1.940681802612865,0.3459627450480779,0.4040912749495742,30.0,6.060602536760836,39.095054983459654,0.000518851757721473,4.5714688116380415,1.3269865926380384,0.00032667700978837897
8.370000000000001,96047.21336893691,1010.2400932731213,999873.3774318397,13.271478747314207,8.368178190895996,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-442.2706527491248,1.9406149158491641,0.34596682234231313,0.40409603730924853,30.0,6.060673044468315,39.09504905758494,0.0005189148190199855,4.572024428449744,1.3271478747314207,0.00032719576726403346
8.38,96042.77157217312,1010.2519984150916,999873.2258742958,13.273085121077072,8.38144724923654,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-442.207539265597,1.940548038282241,0.3459708993772323,0.40410079936603666,30.0,6.06074354760751,39.09504313168497,0.0005189776282341135,4.572577824211051,1.3273085121077073,0.00032771458744514873
8.39,96038.33040714827,1010.2639027999444,999873.0743161062,13.274685076818201,8.394717904729234,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-442.1444387035167,1.9404811699103237,0.34597497615286893,0.40410556111997775,30.0,6.06081404617901,39.09503720575975,0.0005190401865035917,4.57312900896387,1.3274685076818202,0.00032823347007491306
8.4,96033.8898737331,1010.2758064277767,999872.9227572707,13.276278643584819,8.40799015082895,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-442.08135105936424,1.9404143107316403,0.34597905266925644,0.40411032257111074,30.0,6.060884540183399,39.09503127980929,0.0005191024949641665,4.57367799271497,1.327627864358482,0.0003287524148974119
8.41,96029.44997179833,1010.2877092986865,999872.7711977897,13.277865850323183,8.421263981013277,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-442.01827632962016,1.9403474607444189,0.3459831289264282,0.40411508371947463,30.0,6.060955029621268,39.09502535383358,0.0005191645547476365,4.5742247854363365,1.3277865850323183,0.00032927142165761915
8.42,96025.01070121475,1010.2996114127711,999872.6196376631,13.279446725879625,8.43453938878229,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.955214510767,1.940280619946889,0.3459872049244176,0.40411984456510847,30.0,6.0610255144932035,39.09501942783263,0.0005192263669818934,4.5747693970655305,1.3279446725879627,0.0003297904901013876
8.43,96020.57206185316,1010.311512770128,999872.4680768909,13.281021299001582,8.44781636765831,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.8921655992878,1.9402137883372792,0.34599128066325807,0.40412460510805126,30.0,6.061095994799791,39.095013501806434,0.0005192879327909619,4.575311837506044,1.3281021299001583,0.00033030961997543995
8.44,96016.13405358444,1010.3234133708547,999872.3165154732,13.28258959833864,8.461094911185674,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.8291295916675,1.9401469659138197,0.3459953561429829,0.40412936534834193,30.0,6.061166470541619,39.095007575755005,0.0005193492532950409,4.575852116627662,1.328258959833864,0.0003308288110273599
8.45,96011.69667627945,1010.3353132150488,999872.16495341,13.284151652443562,8.474375012930505,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.76610648439174,1.940080152674741,0.3459994313636256,0.40413412528601955,30.0,6.061236941719275,39.09500164967834,0.0005194103296105433,4.576390244266807,1.3284151652443563,0.00033134806300558277
8.46,96007.25992980912,1010.3472123028076,999872.0133907014,13.285707489773332,8.487656666480476,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.7030962739476,1.940013348618274,0.3460035063252195,0.4041388849211231,30.0,6.061307408333344,39.094995723576424,0.0005194711628501373,4.5769262302269125,1.3285707489773333,0.0003318673756593866
8.47,96002.82381404442,1010.3591106342286,999871.8618273473,13.287257138690183,8.500939865444572,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.64009895682324,1.9399465537426492,0.34600758102779794,0.4041436442536915,30.0,6.061377870384414,39.09498979744928,0.0005195317541227862,4.577460084278767,1.3287257138690185,0.0003323867487388828
8.48,95998.38832885631,1010.3710082094092,999871.7102633481,13.28880062746264,8.51422460345287,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.577114529508,1.9398797680460986,0.3460116554713943,0.40414840328376367,30.0,6.061448327873072,39.09498387129691,0.0005195921045337892,4.577991816160879,1.328880062746264,0.0003329061819950072
8.49,95993.95347411586,1010.3829050284468,999871.5586987034,13.290337984266557,8.527510874156293,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.5141429884927,1.939812991526855,0.3460157296560419,0.40415316201137874,30.0,6.0615187807999025,39.094977945119304,0.0005196522151848224,4.5785214355798285,1.3290337984266558,0.0003334256751795111
8.5,95989.51924969409,1010.3948010914387,999871.4071334135,13.291869237186148,8.540798671226385,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.45118433026875,1.9397462241831498,0.3460198035817741,0.4041579204365755,30.0,6.061589229165493,39.09497201891647,0.0005197120871739784,4.579048952210628,1.329186923718615,0.00033394522804495167
8.51,95985.08565546211,1010.4066963984824,999871.2555674785,13.293394414215026,8.55408798835507,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.38823855132927,1.9396794660132166,0.34602387724862427,0.404162678559393,30.0,6.061659672970432,39.09496609268841,0.0005197717215958076,4.579574375697076,1.3293394414215027,0.00033446484034468325
8.52,95980.65269129106,1010.4185909496751,999871.1040008982,13.294913543257238,8.567378819254428,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.3253056481686,1.9396127170152893,0.3460279506566257,0.40416743637987007,30.0,6.061730112215302,39.09496016643512,0.000519831119541358,4.580097715652118,1.3294913543257239,0.0003349845118328481
8.53,95976.22035705211,1010.4304847451143,999870.9524336729,13.296426652128305,8.580671157656454,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.26238561728184,1.9395459771876014,0.34603202380581183,0.40417219389804576,30.0,6.061800546900691,39.09495424015661,0.0005198902820982168,4.580618981658201,1.3296426652128306,0.00033550424226436735
8.540000000000001,95971.78865261645,1010.4423777848972,999870.8008658024,13.297933768556256,8.593964997312833,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.1994784551657,1.9394792465283877,0.3460360966962159,0.4041769511139589,30.0,6.061870977027185,39.094948313852875,0.0005199492103505496,4.58113818326763,1.3297933768556256,0.0003360240313949318
8.55,95967.35757785532,1010.4542700691211,999870.6492972871,13.299434920182662,8.607260331994693,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.1365841583179,1.9394125250358827,0.3460401693278712,0.40418170802764847,30.0,6.06194140259537,39.09494238752393,0.0005200079053791422,4.581655330002927,1.3299434920182662,0.0003365438789809925
8.56,95962.92713264,1010.4661615978832,999870.4977281267,13.300930134563677,8.620557155492392,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.07370272323755,1.9393458127083223,0.3460442417008111,0.4041864646391533,30.0,6.062011823605832,39.09493646116976,0.0005200663682614398,4.582170431357186,1.3300930134563678,0.00033706378477975254
8.57,95958.49731684178,1010.4780523712808,999870.3461583214,13.30241943917107,8.633855461615264,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.01083414642414,1.939279109543941,0.34604831381506884,0.40419122094851234,30.0,6.062082240059154,39.094930534790365,0.0005201246000715888,4.582683496794433,1.3302419439171072,0.0003375837485491568
8.58,95954.06813033225,1010.4899423894112,999870.1945878713,13.303902694207673,8.647155281799343,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.94797842438305,1.9392124155409816,0.34605238567067775,0.40419597695576454,30.0,6.062152651955924,39.09492460838577,0.00052018259534352,4.583194478154543,1.3303902694207674,0.00033810377151835433
8.59,95949.63957298269,1010.5018316523714,999870.0430167762,13.305379975390114,8.660456599001428,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.88513555361516,1.9391457306976774,0.3460564572676711,0.4042007326609486,30.0,6.062223059296726,39.09491868195595,0.0005202403570377535,4.583703401521894,1.3305379975390115,0.0003386238530209559
8.6,95945.2116446644,1010.5137201602588,999869.8914450364,13.306851404004593,8.673759385927568,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.82230553062266,1.9390790550122643,0.3460605286060822,0.40420548806410356,30.0,6.062293462082147,39.09491275550092,0.0005202978898965796,4.584210308679582,1.3306851404004594,0.0003391439919897679
8.61,95940.78434524883,1010.5256079131705,999869.7398726519,13.308317006115027,8.687063636703812,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.7594883519102,1.9390123884829793,0.34606459968594433,0.4042102431652682,30.0,6.062363860312771,39.09490682902069,0.0005203551949390975,4.584715208606626,1.330831700611503,0.00033966418819511904
8.620000000000001,95936.35767460747,1010.5374949112036,999869.5882996226,13.309776807680702,8.70036934547975,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.69668401398417,1.9389457311080611,0.3460686705072908,0.40421499796448146,30.0,6.062434253989183,39.09490090251525,0.0005204122731803154,4.585218110246002,1.3309776807680702,0.00034018444140825825
8.63,95931.93163261184,1010.5493811544553,999869.4367259488,13.311230834557051,8.71367650642833,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.6338925133521,1.9388790828857483,0.3460727410701548,0.40421975246178216,30.0,6.062504643111968,39.0948949759846,0.0005204691256311808,4.585719022504904,1.3311230834557053,0.0003407047514013477
