data_generator_T,data_generator_V1
1870.0,-55.040276
1880.0,-55.329746
1890.0,-56.341087
1900.0,-61.575161
1910.0,-62.317333
1920.0,-62.272167
1930.0,-62.207127
1940.0,-62.137764
1950.0,-62.063953
1960.0,-61.985359
1970.0,-61.901539
1980.0,-61.812042
1990.0,-61.716225
2000.0,-61.613476
2010.0,-61.502853
2020.0,-61.383049
2030.0,-61.25259
2040.0,-61.109356
2050.0,-60.949905
2060.0,-60.768589
2070.0,-60.56041
2080.0,-60.306705
2090.0,-59.975494
2100.0,-59.476101
2110.0,-58.372871
2120.0,-54.65192
2130.0,-27.577665
2140.0,-25.658094
2150.0,-25.680576
2160.0,-25.704506
2170.0,-25.730722
2180.0,-25.759481
2190.0,-25.788244
2200.0,-25.818274
2210.0,-25.846628
2220.0,-25.863905
2230.0,-25.8876
2240.0,-25.91391
2250.0,-25.94544
2260.0,-25.981297
2270.0,-25.998869
2280.0,-26.019138
2290.0,-26.050783
2300.0,-26.080954
2310.0,-26.114801
2320.0,-26.135212
2330.0,-26.152115
2340.0,-26.187046
2350.0,-26.227503
2360.0,-26.266249
2370.0,-26.273335
2380.0,-26.282269
2390.0,-26.334648
2400.0,-26.36227
2410.0,-26.389688
2420.0,-26.426146
2430.0,-26.455635
2440.0,-26.48135
2450.0,-26.507534
2460.0,-26.547577
2470.0,-26.584457
2480.0,-26.60383
2490.0,-26.633345
2500.0,-26.672283
2510.0,-26.692488
2520.0,-26.728687
2530.0,-26.771509
2540.0,-26.803776
2550.0,-26.830893
2560.0,-26.878279
2570.0,-26.940233
2580.0,-26.941923
2590.0,-26.978825
2600.0,-27.026213
2610.0,-27.05168
2620.0,-27.086224
2630.0,-27.136072
2640.0,-27.207296
2650.0,-27.209797
2660.0,-27.248121
2670.0,-27.310373
2680.0,-27.341398
2690.0,-27.383566
2700.0,-27.42037
2710.0,-27.447094
2720.0,-27.511288
2730.0,-27.564686
2740.0,-27.613909
2750.0,-27.670835
2760.0,-27.714296
2770.0,-27.771099
2780.0,-27.820568
2790.0,-27.882528
2800.0,-27.935329
2810.0,-27.996708
2820.0,-28.060806
2830.0,-28.123798
2840.0,-28.191824
2850.0,-28.264444
2860.0,-28.339191
2870.0,-28.418907
2880.0,-28.504789
2890.0,-28.596684
2900.0,-28.696672
2910.0,-28.807274
2920.0,-28.931637
2930.0,-29.075445
2940.0,-29.248734
2950.0,-29.47204
2960.0,-29.797352
2970.0,-30.342163
2980.0,-31.905672
2990.0,-43.881802
3000.0,-60.16877
3010.0,-60.845558
3020.0,-60.315941
3030.0,-59.629902
3040.0,-58.941242
3050.0,-58.290337
3060.0,-57.695274
3070.0,-57.161846
3080.0,-56.69146
3090.0,-56.262814
3100.0,-55.881042
3110.0,-55.550549
3120.0,-55.240383
3130.0,-54.96925
3140.0,-54.716038
3150.0,-54.489418
3160.0,-54.28754
3170.0,-54.094887
3180.0,-53.923527
3190.0,-53.770649
3200.0,-53.619564
3210.0,-53.493217
3220.0,-53.364803
3230.0,-53.259556
3240.0,-53.149765
3250.0,-53.054005
3260.0,-52.970493
3270.0,-52.884792
3280.0,-52.811077
3290.0,-52.741692
3300.0,-52.678581
3310.0,-52.619381
3320.0,-52.565407
3330.0,-52.515991
3340.0,-52.469898
3350.0,-52.427963
3360.0,-52.389343
3370.0,-52.353828
3380.0,-52.321419
3390.0,-52.291676
3400.0,-52.264557
3410.0,-52.239803
3420.0,-52.217304
3430.0,-52.196865
3440.0,-52.178383
3450.0,-52.161697
3460.0,-52.146729
3470.0,-52.13335
3480.0,-52.121521
3490.0,-52.111179
3500.0,-52.102394
3510.0,-52.095257
3520.0,-52.089081
3530.0,-52.084267
3540.0,-52.078884
3550.0,-52.068981
3560.0,-52.066208
3570.0,-52.066265
3580.0,-52.068306
3590.0,-52.054821
3600.0,-52.055634
3610.0,-52.059452
3620.0,-52.056812
3630.0,-52.048763
3640.0,-52.05109
3650.0,-52.05648
3660.0,-52.048817
3670.0,-52.058071
3680.0,-52.050163
3690.0,-52.051434
3700.0,-52.045193
3710.0,-52.051292
3720.0,-52.057426
3730.0,-52.038906
3740.0,-52.040276
3750.0,-52.046745
3760.0,-52.036461
3770.0,-52.044987
3780.0,-52.035831
3790.0,-52.027462
3800.0,-52.036266
3810.0,-52.025955
3820.0,-52.011196
3830.0,-52.014584
3840.0,-52.003704
3850.0,-52.000618
3860.0,-51.983833
3870.0,-51.985012
3880.0,-51.967533
3890.0,-51.961975
3900.0,-51.943737
3910.0,-51.938351
3920.0,-51.937447
3930.0,-51.911503
3940.0,-51.897854
3950.0,-51.882923
3960.0,-51.880402
3970.0,-51.848766
3980.0,-51.828148
3990.0,-51.82943
4000.0,-51.784973
4010.0,-51.777378
4020.0,-51.746403
4030.0,-51.72073
4040.0,-51.694466
4050.0,-51.67836
4060.0,-51.63641
4070.0,-51.617855
4080.0,-51.579865
4090.0,-51.570591
4100.0,-51.520668
4110.0,-51.479221
4120.0,-51.457466
4130.0,-51.410194
4140.0,-51.381435
4150.0,-51.32769
4160.0,-51.297871
4170.0,-51.253838
4180.0,-51.199677
4190.0,-51.161488
4200.0,-51.1152
4210.0,-51.0672
4220.0,-51.015385
4230.0,-50.957825
4240.0,-50.926613
4250.0,-50.845463
4260.0,-50.802807
4270.0,-50.729939
4280.0,-50.679253
4290.0,-50.604656
4300.0,-50.545952
4310.0,-50.469563
4320.0,-50.409237
4330.0,-50.325581
4340.0,-50.260963
4350.0,-50.173122
4360.0,-50.09597
4370.0,-50.008137
4380.0,-49.92337
4390.0,-49.827248
4400.0,-49.737694
4410.0,-49.631428
4420.0,-49.534485
4430.0,-49.418007
4440.0,-49.303894
4450.0,-49.18671
4460.0,-49.062847
4470.0,-48.920193
4480.0,-48.778831
4490.0,-48.635296
4500.0,-48.45937
4510.0,-48.29071
4520.0,-48.086456
4530.0,-47.879162
4540.0,-47.629284
4550.0,-47.354755
4560.0,-47.021111
4570.0,-46.602707
4580.0,-46.024261
4590.0,-45.028984
4600.0,-41.875362
4610.0,-25.764105
4620.0,-25.654387
4630.0,-25.679651
4640.0,-25.706068
4650.0,-25.716146
4660.0,-25.758404
4670.0,-25.785379
4680.0,-25.828577
4690.0,-25.838337
4700.0,-25.859842
4710.0,-25.882662
4720.0,-25.893511
4730.0,-25.93638
4740.0,-25.96468
4750.0,-26.001459
4760.0,-26.016384
4770.0,-26.038467
4780.0,-26.053858
4790.0,-26.094009
4800.0,-26.12476
4810.0,-26.152489
4820.0,-26.174171
4830.0,-26.188665
4840.0,-26.228662
4850.0,-26.262753
4860.0,-26.289165
4870.0,-26.306141
4880.0,-26.332804
4890.0,-26.374687
4900.0,-26.407656
4910.0,-26.422604
4920.0,-26.429056
4930.0,-26.484938
4940.0,-26.514158
4950.0,-26.538347
4960.0,-26.574379
4970.0,-26.620947
4980.0,-26.633236
4990.0,-26.63693
5000.0,-26.697149
5010.0,-26.730078
5020.0,-26.759916
5030.0,-26.792198
5040.0,-26.828602
5050.0,-26.856031
5060.0,-26.886246
5070.0,-26.932022
5080.0,-26.971754
5090.0,-26.993362
5100.0,-27.021917
5110.0,-27.072777
5120.0,-27.12731
5130.0,-27.14362
5140.0,-27.162386
5150.0,-27.223967
5160.0,-27.272049
5170.0,-27.301268
5180.0,-27.342096
5190.0,-27.367399
5200.0,-27.43272
5210.0,-27.480247
5220.0,-27.523762
5230.0,-27.570808
5240.0,-27.622778
5250.0,-27.672853
5260.0,-27.716976
5270.0,-27.772535
5280.0,-27.822433
5290.0,-27.880871
5300.0,-27.936016
5310.0,-27.995905
5320.0,-28.064541
5330.0,-28.122284
5340.0,-28.190329
5350.0,-28.263548
5360.0,-28.338505
5370.0,-28.419144
5380.0,-28.50668
5390.0,-28.601112
5400.0,-28.70507
5410.0,-28.821812
5420.0,-28.956121
5430.0,-29.116961
5440.0,-29.32258
5450.0,-29.618578
5460.0,-30.091192
5470.0,-31.39183
5480.0,-41.410625
5490.0,-59.286186
5500.0,-59.984383
5510.0,-59.459873
5520.0,-58.810196
5530.0,-58.190689
5540.0,-57.630917
5550.0,-57.132946
5560.0,-56.677822
5570.0,-56.287975
5580.0,-55.924694
5590.0,-55.611698
5600.0,-55.326443
5610.0,-55.078789
5620.0,-54.837826
5630.0,-54.635529
5640.0,-54.437923
5650.0,-54.268719
5660.0,-54.107372
5670.0,-53.962616
5680.0,-53.830379
5690.0,-53.709057
5700.0,-53.600037
5710.0,-53.495491
5720.0,-53.402256
5730.0,-53.318325
5740.0,-53.237473
5750.0,-53.165661
5760.0,-53.100235
5770.0,-53.038475
5780.0,-52.983444
5790.0,-52.932625
5800.0,-52.885857
5810.0,-52.843929
5820.0,-52.805172
5830.0,-52.770145
5840.0,-52.738468
5850.0,-52.709721
5860.0,-52.683899
5870.0,-52.660667
5880.0,-52.639946
5890.0,-52.621494
5900.0,-52.605228
5910.0,-52.590946
5920.0,-52.578598
5930.0,-52.56802
5940.0,-52.559212
5950.0,-52.552094
5960.0,-52.546791
5970.0,-52.542496
5980.0,-52.539597
5990.0,-52.539162
6000.0,-52.54055
6010.0,-52.534538
6020.0,-52.531609
6030.0,-52.534546
6040.0,-52.541164
6050.0,-52.551647
6060.0,-52.545441
6070.0,-52.541763
6080.0,-52.549953
6090.0,-52.55619
6100.0,-52.549465
6110.0,-52.556141
6120.0,-52.565594
6130.0,-52.57711
6140.0,-52.578773
6150.0,-52.576267
6160.0,-52.590961
6170.0,-52.588085
6180.0,-52.594551
6190.0,-52.589695
6200.0,-52.597279
6210.0,-52.609428
6220.0,-52.60265
6230.0,-52.612392
6240.0,-52.630901
6250.0,-52.610588
6260.0,-52.620022
6270.0,-52.615498
6280.0,-52.629597
6290.0,-52.610226
6300.0,-52.61377
6310.0,-52.614979
6320.0,-52.606594
6330.0,-52.610714
6340.0,-52.600269
6350.0,-52.605949
6360.0,-52.593792
6370.0,-52.58321
6380.0,-52.583652
6390.0,-52.561268
6400.0,-52.558174
6410.0,-52.540401
6420.0,-52.539574
6430.0,-52.51532
6440.0,-52.504311
6450.0,-52.477631
6460.0,-52.465118
6470.0,-52.444897
6480.0,-52.441948
6490.0,-52.39827
6500.0,-52.382977
6510.0,-52.352352
6520.0,-52.33263
6530.0,-52.30151
6540.0,-52.276028
6550.0,-52.240284
6560.0,-52.215538
6570.0,-52.172573
6580.0,-52.145603
6590.0,-52.103119
6600.0,-52.078461
6610.0,-52.026245
6620.0,-51.999413
6630.0,-51.948544
6640.0,-51.912189
6650.0,-51.853779
6660.0,-51.818218
6670.0,-51.761795
6680.0,-51.732491
6690.0,-51.666016
6700.0,-51.607727
6710.0,-51.573975
6720.0,-51.501442
6730.0,-51.439228
6740.0,-51.402287
6750.0,-51.322926
6760.0,-51.255146
6770.0,-51.195427
6780.0,-51.123352
6790.0,-51.058731
6800.0,-50.984241
6810.0,-50.918285
6820.0,-50.830837
6830.0,-50.756943
6840.0,-50.681034
6850.0,-50.587345
6860.0,-50.508892
6870.0,-50.426205
6880.0,-50.319813
6890.0,-50.224159
6900.0,-50.131233
6910.0,-50.020496
6920.0,-49.917423
6930.0,-49.804573
6940.0,-49.67907
6950.0,-49.557903
6960.0,-49.434326
6970.0,-49.286163
6980.0,-49.151562
6990.0,-48.984188
7000.0,-48.827919
7010.0,-48.638
7020.0,-48.452446
7030.0,-48.22757
7040.0,-47.999119
7050.0,-47.715267
7060.0,-47.407589
7070.0,-47.005257
7080.0,-46.495434
7090.0,-45.670918
7100.0,-43.720936
7110.0,-28.18186
7120.0,-25.612738
7130.0,-25.629837
7140.0,-25.658596
7150.0,-25.685394
7160.0,-25.686964
7170.0,-25.740479
7180.0,-25.765095
7190.0,-25.7932
7200.0,-25.817608
7210.0,-25.839142
7220.0,-25.859358
7230.0,-25.887323
7240.0,-25.913776
7250.0,-25.943117
7260.0,-25.976624
7270.0,-25.999874
7280.0,-26.017994
7290.0,-26.042831
7300.0,-26.068457
7310.0,-26.103535
7320.0,-26.130795
7330.0,-26.151922
7340.0,-26.175522
7350.0,-26.193386
7360.0,-26.241585
7370.0,-26.26878
7380.0,-26.288908
7390.0,-26.303049
7400.0,-26.345663
7410.0,-26.381987
7420.0,-26.400894
7430.0,-26.404245
7440.0,-26.463661
7450.0,-26.491428
7460.0,-26.50029
7470.0,-26.547001
7480.0,-26.589634
7490.0,-26.613865
7500.0,-26.633228
7510.0,-26.661615
7520.0,-26.703859
7530.0,-26.74106
7540.0,-26.766588
7550.0,-26.796341
7560.0,-26.837261
7570.0,-26.861813
7580.0,-26.898582
7590.0,-26.951962
7600.0,-26.974277
7610.0,-27.006073
7620.0,-27.038923
7630.0,-27.072229
7640.0,-27.117271
7650.0,-27.157852
7660.0,-27.188782
7670.0,-27.19611
7680.0,-27.275091
7690.0,-27.352198
7700.0,-27.358442
7710.0,-27.401091
7720.0,-27.440607
7730.0,-27.480324
7740.0,-27.530928
7750.0,-27.563761
7760.0,-27.618046
7770.0,-27.674034
7780.0,-27.708342
7790.0,-27.777122
7800.0,-27.832226
7810.0,-27.88349
7820.0,-27.94659
7830.0,-28.006794
7840.0,-28.0651
7850.0,-28.136433
7860.0,-28.205444
7870.0,-28.277884
7880.0,-28.356421
7890.0,-28.439388
7900.0,-28.528416
7910.0,-28.625809
7920.0,-28.733273
7930.0,-28.854277
7940.0,-28.994249
7950.0,-29.16201
7960.0,-29.373003
7970.0,-29.70352
7980.0,-30.319187
7990.0,-32.375793
8000.0,-50.096561
8010.0,-59.905094
8020.0,-59.897827
8030.0,-59.297928
8040.0,-58.650303
8050.0,-58.043034
8060.0,-57.495537
8070.0,-57.011406
8080.0,-56.573544
8090.0,-56.200184
8100.0,-55.845665
8110.0,-55.548111
8120.0,-55.259468
8130.0,-55.017994
8140.0,-54.787197
8150.0,-54.58078
8160.0,-54.398949
8170.0,-54.225128
8180.0,-54.084583
8190.0,-53.933903
8200.0,-53.802044
8210.0,-53.681152
8220.0,-53.57785
8230.0,-53.475605
8240.0,-53.381844
8250.0,-53.301552
8260.0,-53.223007
8270.0,-53.150688
8280.0,-53.088428
8290.0,-53.02948
8300.0,-52.973125
8310.0,-52.92466
8320.0,-52.880051
8330.0,-52.837566
8340.0,-52.801216
8350.0,-52.766239
8360.0,-52.735752
8370.0,-52.707478
8380.0,-52.682777
8390.0,-52.660027
8400.0,-52.640251
8410.0,-52.622257
8420.0,-52.606865
8430.0,-52.592991
8440.0,-52.581493
8450.0,-52.571259
8460.0,-52.563301
8470.0,-52.555935
8480.0,-52.550541
8490.0,-52.546505
8500.0,-52.544151
8510.0,-52.544086
8520.0,-52.546185
8530.0,-52.541431
8540.0,-52.53793
8550.0,-52.541191
8560.0,-52.547661
8570.0,-52.544716
8580.0,-52.550671
8590.0,-52.555336
8600.0,-52.555763
8610.0,-52.568218
8620.0,-52.56609
8630.0,-52.569462
8640.0,-52.582767
8650.0,-52.573635
8660.0,-52.582005
8670.0,-52.594242
8680.0,-52.590691
8690.0,-52.60508
8700.0,-52.602638
8710.0,-52.608517
8720.0,-52.607494
8730.0,-52.619148
8740.0,-52.615055
8750.0,-52.62064
8760.0,-52.616898
8770.0,-52.622475
8780.0,-52.635139
8790.0,-52.628761
8800.0,-52.628696
8810.0,-52.626297
8820.0,-52.634914
8830.0,-52.627689
8840.0,-52.616894
8850.0,-52.621883
8860.0,-52.61388
8870.0,-52.60886
8880.0,-52.601837
8890.0,-52.595181
8900.0,-52.584675
8910.0,-52.58437
8920.0,-52.561317
8930.0,-52.555763
8940.0,-52.536221
8950.0,-52.530167
8960.0,-52.514065
8970.0,-52.489422
8980.0,-52.477142
8990.0,-52.44894
9000.0,-52.434505
9010.0,-52.406609
9020.0,-52.391777
9030.0,-52.359921
9040.0,-52.33728
9050.0,-52.301563
9060.0,-52.279625
9070.0,-52.245655
9080.0,-52.22998
9090.0,-52.176338
9100.0,-52.151432
9110.0,-52.106251
9120.0,-52.081268
9130.0,-52.032368
9140.0,-52.005917
9150.0,-51.951397
9160.0,-51.904114
9170.0,-51.85981
9180.0,-51.819782
9190.0,-51.759117
9200.0,-51.722069
9210.0,-51.661533
9220.0,-51.620396
9230.0,-51.549561
9240.0,-51.508755
9250.0,-51.436527
9260.0,-51.387836
9270.0,-51.313931
9280.0,-51.257374
9290.0,-51.182228
9300.0,-51.127563
9310.0,-51.046513
9320.0,-50.987503
9330.0,-50.90522
9340.0,-50.825924
9350.0,-50.756748
9360.0,-50.661018
9370.0,-50.5938
9380.0,-50.493874
9390.0,-50.403301
9400.0,-50.320328
9410.0,-50.208275
9420.0,-50.124672
9430.0,-50.006226
9440.0,-49.898186
9450.0,-49.788548
9460.0,-49.6595
9470.0,-49.535355
9480.0,-49.404205
9490.0,-49.271927
9500.0,-49.112572
9510.0,-48.968765
9520.0,-48.785667
9530.0,-48.620232
9540.0,-48.409657
9550.0,-48.184204
9560.0,-47.939037
9570.0,-47.661388
9580.0,-47.325256
9590.0,-46.913509
9600.0,-46.35461
9610.0,-45.425655
9620.0,-42.74514
9630.0,-25.896629
9640.0,-25.612711
9650.0,-25.637234
9660.0,-25.661983
9670.0,-25.673805
9680.0,-25.708998
9690.0,-25.739546
9700.0,-25.767942
9710.0,-25.793762
9720.0,-25.836864
9730.0,-25.840731
9740.0,-25.864216
9750.0,-25.885738
9760.0,-25.917063
9770.0,-25.94595
9780.0,-25.978197
9790.0,-25.999945
9800.0,-26.019035
9810.0,-26.045942
9820.0,-26.07321
9830.0,-26.103603
9840.0,-26.142395
9850.0,-26.15486
9860.0,-26.145317
9870.0,-26.207891
9880.0,-26.238873
9890.0,-26.274279
9900.0,-26.29096
9910.0,-26.288469
9920.0,-26.348816
9930.0,-26.387257
9940.0,-26.404636
9950.0,-26.430544
9960.0,-26.463253
9970.0,-26.494781
9980.0,-26.515678
9990.0,-26.53771
10000.0,-26.584332
