Time,x,y,k,alpha,n,a,k1,beta,fy,gamma,cytoplasm,ER,extracellular,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004
2.67,3.1915042152037083,0.34432992980434035,0.01,5.0,4.0,3.0,2.0,1.0,0.0001735156749148571,1.0,1.0,1.0,1.0,1.0,-0.6567448174566436,0.34432992980434035,0.002768880039473414
2.68,3.1980437865221325,0.3443469741693092,0.01,5.0,4.0,3.0,2.0,1.0,0.00017355002767397982,1.0,1.0,1.0,1.0,1.0,-0.6567135104733971,0.3443469741693092,0.0027751029382675767
2.69,3.204582984332984,0.34436422069142897,0.01,5.0,4.0,3.0,2.0,1.0,0.0001735847930692001,1.0,1.0,1.0,1.0,1.0,-0.6566826115395281,0.34436422069142897,0.0027813343710426036
2.7,3.21112181262462,0.3443816633642328,0.01,5.0,4.0,3.0,2.0,1.0,0.0001736199591741049,1.0,1.0,1.0,1.0,1.0,-0.6566521086022195,0.3443816633642328,0.0027875741900548214
2.71,3.2176602752917307,0.3443992963221928,0.01,5.0,4.0,3.0,2.0,1.0,0.00017365551434124051,1.0,1.0,1.0,1.0,1.0,-0.6566219898914682,0.3443992963221928,0.002793822250405815
2.72,3.224198376141445,0.34441711383153784,0.01,5.0,4.0,3.0,2.0,1.0,0.00017369144718360938,1.0,1.0,1.0,1.0,1.0,-0.6565922439016613,0.34441711383153784,0.0028000784097952547
2.73,3.230736118899438,0.3444351102810714,0.01,5.0,4.0,3.0,2.0,1.0,0.0001737277465561621,1.0,1.0,1.0,1.0,1.0,-0.6565628593731484,0.3444351102810714,0.002806342528270002
2.74,3.237273507216036,0.34445328017298926,0.01,5.0,4.0,3.0,2.0,1.0,0.000173764401537284,1.0,1.0,1.0,1.0,1.0,-0.6565338252738182,0.34445328017298926,0.0028126144679694945
2.75,3.2438105446693637,0.34447161811814603,0.01,5.0,4.0,3.0,2.0,1.0,0.0001738014014192515,1.0,1.0,1.0,1.0,1.0,-0.6565051307895984,0.34447161811814603,0.0028188940930104047
2.76,3.250347234238151,0.3444901196288402,0.01,5.0,4.0,3.0,2.0,1.0,0.00017383873730820545,1.0,1.0,1.0,1.0,1.0,-0.6564767669152989,0.3444901196288402,0.0028251812950658905
2.77,3.2568835787823773,0.34450878039602834,0.01,5.0,4.0,3.0,2.0,1.0,0.00017387640066654102,1.0,1.0,1.0,1.0,1.0,-0.6564487250042329,0.34450878039602834,0.0028314759703432133
2.78,3.26341958139076,0.34452759576677616,0.01,5.0,4.0,3.0,2.0,1.0,0.0001739143822581465,1.0,1.0,1.0,1.0,1.0,-0.6564209957196447,0.34452759576677616,0.002837778002733565
2.79,3.269955245066551,0.3445465612167602,0.01,5.0,4.0,3.0,2.0,1.0,0.00017395267310176056,1.0,1.0,1.0,1.0,1.0,-0.6563935699828549,0.3445465612167602,0.0028440872790122455
2.8,3.276490572731571,0.3445656723441894,0.01,5.0,4.0,3.0,2.0,1.0,0.0001739912644587873,1.0,1.0,1.0,1.0,1.0,-0.6563664389610631,0.3445656723441894,0.002850403688684311
2.81,3.2830255672302586,0.34458492486372616,0.01,5.0,4.0,3.0,2.0,1.0,0.00017403014782110682,1.0,1.0,1.0,1.0,1.0,-0.6563395940551497,0.34458492486372616,0.002856727123827775
2.82,3.289560231333708,0.3446043146004073,0.01,5.0,4.0,3.0,2.0,1.0,0.0001740693148988805,1.0,1.0,1.0,1.0,1.0,-0.6563130268874775,0.3446043146004073,0.002863057478934307
2.83,3.296094567743713,0.3446238374835655,0.01,5.0,4.0,3.0,2.0,1.0,0.00017410875760835346,1.0,1.0,1.0,1.0,1.0,-0.6562867292896939,0.3446238374835655,0.0028693946507475036
2.84,3.3026285790968095,0.3446434895407504,0.01,5.0,4.0,3.0,2.0,1.0,0.00017414846805964947,1.0,1.0,1.0,1.0,1.0,-0.6562606932905327,0.3446434895407504,0.0028757385380986313
2.85,3.3091622679683175,0.34466326689164956,0.01,5.0,4.0,3.0,2.0,1.0,0.00017418843854455986,1.0,1.0,1.0,1.0,1.0,-0.656234911103616,0.34466326689164956,0.002882089041739878
2.86,3.3156956368763817,0.3446831657420098,0.01,5.0,4.0,3.0,2.0,1.0,0.00017422866152432708,1.0,1.0,1.0,1.0,1.0,-0.6562093751152558,0.3446831657420098,0.002888446064175116
2.87,3.3222286930418425,0.34470317522433985,0.01,5.0,4.0,3.0,2.0,1.0,0.0001742691151543341,1.0,1.0,1.0,1.0,1.0,-0.6561840635182613,0.34470317522433985,0.002894809273383709
2.88,3.3287614271909156,0.3447233092802841,0.01,5.0,4.0,3.0,2.0,1.0,0.0001743098277457298,1.0,1.0,1.0,1.0,1.0,-0.656159004288659,0.3447233092802841,0.002901179154901391
2.89,3.335293848559434,0.34474355401154033,0.01,5.0,4.0,3.0,2.0,1.0,0.00017435077132086393,1.0,1.0,1.0,1.0,1.0,-0.6561341695374863,0.34474355401154033,0.0029075552753903503
2.9,3.341825959159959,0.34476390638439636,0.01,5.0,4.0,3.0,2.0,1.0,0.0001743919398617293,1.0,1.0,1.0,1.0,1.0,-0.6561095531771931,0.34476390638439636,0.002913937558490947
2.91,3.3483577609748565,0.3447843634106087,0.01,5.0,4.0,3.0,2.0,1.0,0.0001744333274386222,1.0,1.0,1.0,1.0,1.0,-0.6560851492114689,0.3447843634106087,0.0029203259285088953
2.92,3.3548892559562926,0.3448049221474027,0.01,5.0,4.0,3.0,2.0,1.0,0.00017447492821016732,1.0,1.0,1.0,1.0,1.0,-0.6560609517352425,0.3448049221474027,0.0029267203104301792
2.93,3.3614204460262367,0.34482557969747246,0.01,5.0,4.0,3.0,2.0,1.0,0.000174516736423345,1.0,1.0,1.0,1.0,1.0,-0.6560369549346825,0.34482557969747246,0.002933120629936018
2.94,3.3679513330764603,0.34484633320898067,0.01,5.0,4.0,3.0,2.0,1.0,0.00017455874641352122,1.0,1.0,1.0,1.0,1.0,-0.6560131530871968,0.34484633320898067,0.002939526813417873
2.95,3.374481918968538,0.344867179875559,0.01,5.0,4.0,3.0,2.0,1.0,0.00017460095260448113,1.0,1.0,1.0,1.0,1.0,-0.6559895405614325,0.344867179875559,0.002945938787992521
2.96,3.3810122055338447,0.34488811693630766,0.01,5.0,4.0,3.0,2.0,1.0,0.0001746433495084636,1.0,1.0,1.0,1.0,1.0,-0.6559661118172769,0.34488811693630766,0.002952356481517143
2.97,3.3875421945735598,0.3449091416757957,0.01,5.0,4.0,3.0,2.0,1.0,0.00017468593172619966,1.0,1.0,1.0,1.0,1.0,-0.6559428614058559,0.3449091416757957,0.002958779822604487
2.98,3.394071887858663,0.344930251424061,0.01,5.0,4.0,3.0,2.0,1.0,0.0001747286939469525,1.0,1.0,1.0,1.0,1.0,-0.6559197839695353,0.344930251424061,0.002965208740638058
2.99,3.4006012870363183,0.3449514436973559,0.01,5.0,4.0,3.0,2.0,1.0,0.00017477163123374935,1.0,1.0,1.0,1.0,1.0,-0.6558968745243486,0.3449514436973559,0.002971643170554624
3.0,3.407130393385955,0.3449727165648511,0.01,5.0,4.0,3.0,2.0,1.0,0.00017481473976686696,1.0,1.0,1.0,1.0,1.0,-0.6558741291958426,0.3449727165648511,0.002978083065357744
3.01,3.413659208441355,0.34499406771339547,0.01,5.0,4.0,3.0,2.0,1.0,0.00017485801494908557,1.0,1.0,1.0,1.0,1.0,-0.6558515433423774,0.34499406771339547,0.00298452836450361
3.02,3.420187733738956,0.34501549482591454,0.01,5.0,4.0,3.0,2.0,1.0,0.00017490145217210343,1.0,1.0,1.0,1.0,1.0,-0.6558291123144395,0.34501549482591454,0.0029909790066607943
3.03,3.426715970778386,0.34503699564074525,0.01,5.0,4.0,3.0,2.0,1.0,0.00017494504693681427,1.0,1.0,1.0,1.0,1.0,-0.6558068315737067,0.34503699564074525,0.002997434931734779
3.04,3.4332439210224597,0.34505856795163614,0.01,5.0,4.0,3.0,2.0,1.0,0.0001749887948533818,1.0,1.0,1.0,1.0,1.0,-0.6557846966930477,0.34505856795163614,0.0030038960808870963
3.05,3.439771585897182,0.3450802096077474,0.01,5.0,4.0,3.0,2.0,1.0,0.00017503269164131558,1.0,1.0,1.0,1.0,1.0,-0.655762703356523,0.3450802096077474,0.0030103623965545023
3.06,3.4462989667917463,0.34510191851365046,0.01,5.0,4.0,3.0,2.0,1.0,0.0001750767331295483,1.0,1.0,1.0,1.0,1.0,-0.6557408473593834,0.34510191851365046,0.003016833822468183
3.07,3.4528260650585327,0.3451236926293283,0.01,5.0,4.0,3.0,2.0,1.0,0.00017512091525651542,1.0,1.0,1.0,1.0,1.0,-0.6557191246080712,0.3451236926293283,0.0030233103036730147
3.08,3.459352882013114,0.3451455299701755,0.01,5.0,4.0,3.0,2.0,1.0,0.00017516523407023723,1.0,1.0,1.0,1.0,1.0,-0.6556975311202199,0.3451455299701755,0.0030297917865468845
3.09,3.4658794189342474,0.345167428606998,0.01,5.0,4.0,3.0,2.0,1.0,0.00017520968572840107,1.0,1.0,1.0,1.0,1.0,-0.6556760630246535,0.345167428606998,0.003036278218820014
3.1,3.472405677063883,0.3451893866660134,0.01,5.0,4.0,3.0,2.0,1.0,0.00017525426649844664,1.0,1.0,1.0,1.0,1.0,-0.655654716561388,0.3451893866660134,0.0030427695495943642
3.11,3.478931657607156,0.3452114023288506,0.01,5.0,4.0,3.0,2.0,1.0,0.00017529897275765175,1.0,1.0,1.0,1.0,1.0,-0.6556334880816297,0.3452114023288506,0.0030492657293630454
3.12,3.485457361732392,0.34523347383255015,0.01,5.0,4.0,3.0,2.0,1.0,0.0001753438009932204,1.0,1.0,1.0,1.0,1.0,-0.6556123740477764,0.34523347383255015,0.0030557667100297977
3.13,3.491982790571105,0.345255599469564,0.01,5.0,4.0,3.0,2.0,1.0,0.00017538874780237204,1.0,1.0,1.0,1.0,1.0,-0.655591371033417,0.345255599469564,0.0030622724449284947
3.14,3.498507945202812,0.34527777761055695,0.01,5.0,4.0,3.0,2.0,1.0,0.00017543380993876437,1.0,1.0,1.0,1.0,1.0,-0.6555704757690858,0.34527777761055695,0.003068782889639836
3.15,3.505032826584093,0.3453000068109145,0.01,5.0,4.0,3.0,2.0,1.0,0.00017547898452909894,1.0,1.0,1.0,1.0,1.0,-0.655549685355988,0.3453000068109145,0.00307529800575067
3.16,3.5115574356962838,0.3453222855889965,0.01,5.0,4.0,3.0,2.0,1.0,0.0001755242686227004,1.0,1.0,1.0,1.0,1.0,-0.6555289968210302,0.3453222855889965,0.0030818177531359773
3.17,3.5180817734968914,0.3453446124990801,0.01,5.0,4.0,3.0,2.0,1.0,0.00017556965933973785,1.0,1.0,1.0,1.0,1.0,-0.6555084072631913,0.3453446124990801,0.00308834209251095
3.18,3.524605840905049,0.3453669861532039,0.01,5.0,4.0,3.0,2.0,1.0,0.00017561515391570506,1.0,1.0,1.0,1.0,1.0,-0.6554879138973573,0.3453669861532039,0.0030948709862136663
3.19,3.5311296388015108,0.3453894052211676,0.01,5.0,4.0,3.0,2.0,1.0,0.00017566074970152095,1.0,1.0,1.0,1.0,1.0,-0.6554675140543201,0.3453894052211676,0.003101404398225671
3.2,3.537653168028657,0.3454118684305327,0.01,5.0,4.0,3.0,2.0,1.0,0.00017570644416363317,1.0,1.0,1.0,1.0,1.0,-0.6554472051807788,0.3454118684305327,0.003107942294192636
3.21,3.544176429390489,0.34543437456662174,0.01,5.0,4.0,3.0,2.0,1.0,0.00017575223488412156,1.0,1.0,1.0,1.0,1.0,-0.6554269848393386,0.34543437456662174,0.0031144846414450224
3.22,3.5506994236526346,0.34545692247251863,0.01,5.0,4.0,3.0,2.0,1.0,0.00017579811956080197,1.0,1.0,1.0,1.0,1.0,-0.6554068507085109,0.34545692247251863,0.0031210314090187826
3.23,3.5572221515423412,0.345479511049069,0.01,5.0,4.0,3.0,2.0,1.0,0.00017584409600733363,1.0,1.0,1.0,1.0,1.0,-0.6553868005827146,0.345479511049069,0.003127582567676127
3.24,3.5637446137484847,0.3455021392548793,0.01,5.0,4.0,3.0,2.0,1.0,0.00017589016215332362,1.0,1.0,1.0,1.0,1.0,-0.6553668323722738,0.3455021392548793,0.003134138089926273
3.25,3.570266810921561,0.34552480610631797,0.01,5.0,4.0,3.0,2.0,1.0,0.000175936316044436,1.0,1.0,1.0,1.0,1.0,-0.6553469441034203,0.34552480610631797,0.003140697950046282
3.26,3.5767887436736907,0.3455475106775142,0.01,5.0,4.0,3.0,2.0,1.0,0.00017598255584249853,1.0,1.0,1.0,1.0,1.0,-0.6553271339182916,0.3455475106775142,0.0031472621241018773
3.27,3.5833104125786193,0.34557025210035913,0.01,5.0,4.0,3.0,2.0,1.0,0.00017602887982561322,1.0,1.0,1.0,1.0,1.0,-0.655307400074932,0.34557025210035913,0.0031538305899683518
3.28,3.5898318181717133,0.34559302956450483,0.01,5.0,4.0,3.0,2.0,1.0,0.00017607528638826454,1.0,1.0,1.0,1.0,1.0,-0.6552877409472925,0.34559302956450483,0.003160403327351444
3.29,3.5963529610340648,0.3456158421907963,0.01,5.0,4.0,3.0,2.0,1.0,0.00017612177378348477,1.0,1.0,1.0,1.0,1.0,-0.6552681547712519,0.3456158421907963,0.003166980313244036
3.3,3.602873842487584,0.3456386879851656,0.01,5.0,4.0,3.0,2.0,1.0,0.00017616833799032966,1.0,1.0,1.0,1.0,1.0,-0.6552486375454554,0.3456386879851656,0.0031735614840993523
3.31,3.6093944633561668,0.34566156570305306,0.01,5.0,4.0,3.0,2.0,1.0,0.00017621497651280354,1.0,1.0,1.0,1.0,1.0,-0.6552291867725445,0.34566156570305306,0.00318014680292875
3.32,3.615914824255639,0.3456844744130456,0.01,5.0,4.0,3.0,2.0,1.0,0.0001762616874915337,1.0,1.0,1.0,1.0,1.0,-0.6552098005835348,0.3456844744130456,0.0031867362437447574
3.33,3.6224349257772155,0.3457074132207758,0.01,5.0,4.0,3.0,2.0,1.0,0.00017630846914125852,1.0,1.0,1.0,1.0,1.0,-0.6551904771837794,0.3457074132207758,0.0031933297816380463
3.34,3.6289547684874988,0.3457303812689216,0.01,5.0,4.0,3.0,2.0,1.0,0.0001763553197508971,1.0,1.0,1.0,1.0,1.0,-0.6551712148529681,0.3457303812689216,0.0031999273927907777
3.35,3.635474352928481,0.34575337773720616,0.01,5.0,4.0,3.0,2.0,1.0,0.0001764022376836189,1.0,1.0,1.0,1.0,1.0,-0.6551520119451275,0.34575337773720616,0.0032065290544899525
3.36,3.641993679617542,0.34577640184239833,0.01,5.0,4.0,3.0,2.0,1.0,0.00017644922137691532,1.0,1.0,1.0,1.0,1.0,-0.6551328668886213,0.34577640184239833,0.0032131347451408105
3.37,3.6485127490474505,0.34579945283831226,0.01,5.0,4.0,3.0,2.0,1.0,0.00017649626934267024,1.0,1.0,1.0,1.0,1.0,-0.65511377818615,0.34579945283831226,0.0032197444442802255
3.38,3.6550315616863633,0.34582253001580754,0.01,5.0,4.0,3.0,2.0,1.0,0.00017654338016723174,1.0,1.0,1.0,1.0,1.0,-0.6550947444147515,0.34582253001580754,0.003226358132590132
3.39,3.6615501179778263,0.34584563270278923,0.01,5.0,4.0,3.0,2.0,1.0,0.00017659055251148382,1.0,1.0,1.0,1.0,1.0,-0.6550757642258002,0.34584563270278923,0.0032329757919109655
3.4,3.668068418340774,0.34586876026420776,0.01,5.0,4.0,3.0,2.0,1.0,0.0001766377851109187,1.0,1.0,1.0,1.0,1.0,-0.6550568363450078,0.34586876026420776,0.0032395974052551253
3.41,3.6745864631695286,0.345891912102059,0.01,5.0,4.0,3.0,2.0,1.0,0.00017668507677570948,1.0,1.0,1.0,1.0,1.0,-0.6550379595724227,0.345891912102059,0.0032462229568204545
3.42,3.6811042528338023,0.34591508765538415,0.01,5.0,4.0,3.0,2.0,1.0,0.0001767324263907828,1.0,1.0,1.0,1.0,1.0,-0.6550191327824303,0.34591508765538415,0.003252852432003737
3.43,3.687621787678695,0.3459382864002701,0.01,5.0,4.0,3.0,2.0,1.0,0.0001767798329158929,1.0,1.0,1.0,1.0,1.0,-0.6550003549237532,0.3459382864002701,0.00325948581741423
3.44,3.694139068056553,0.3459615078018971,0.01,5.0,4.0,3.0,2.0,1.0,0.00017682729528767537,1.0,1.0,1.0,1.0,1.0,-0.6549816249232286,0.3459615078018971,0.00326612309910487
3.45,3.700656094824565,0.3459847505655997,0.01,5.0,4.0,3.0,2.0,1.0,0.0001768748108883981,1.0,1.0,1.0,1.0,1.0,-0.6549629401829538,0.3459847505655997,0.003272764234675464
3.46,3.707172868575945,0.34600801379402607,0.01,5.0,4.0,3.0,2.0,1.0,0.00017692237791071014,1.0,1.0,1.0,1.0,1.0,-0.6549442989022927,0.34600801379402607,0.0032794091961726233
3.47,3.7136893897175964,0.34603129687025025,0.01,5.0,4.0,3.0,2.0,1.0,0.0001769699951193792,1.0,1.0,1.0,1.0,1.0,-0.6549256998433245,0.34603129687025025,0.0032860579658660666
3.48,3.7202056586412944,0.34605459920011633,0.01,5.0,4.0,3.0,2.0,1.0,0.00017701766132476515,1.0,1.0,1.0,1.0,1.0,-0.6549071418138197,0.34605459920011633,0.0032927105266991976
3.49,3.726721675723688,0.3460779202122382,0.01,5.0,4.0,3.0,2.0,1.0,0.00017706537538286372,1.0,1.0,1.0,1.0,1.0,-0.6548886236672395,0.3460779202122382,0.0032993668622973487
3.5,3.7332374413263,0.3461012593579998,0.01,5.0,4.0,3.0,2.0,1.0,0.00017711313619535207,1.0,1.0,1.0,1.0,1.0,-0.6548701443027366,0.3461012593579998,0.003306026956976063
3.51,3.739752955795524,0.34612461611155515,0.01,5.0,4.0,3.0,2.0,1.0,0.00017716094270963384,1.0,1.0,1.0,1.0,1.0,-0.654851702665155,0.34612461611155515,0.003312690795749373
3.52,3.7462682194626296,0.34614798996982804,0.01,5.0,4.0,3.0,2.0,1.0,0.00017720879391888345,1.0,1.0,1.0,1.0,1.0,-0.6548332977450297,0.34614798996982804,0.0033193583643380776
3.53,3.7527832326437567,0.3461713804525124,0.01,5.0,4.0,3.0,2.0,1.0,0.00017725668886209233,1.0,1.0,1.0,1.0,1.0,-0.6548149285785873,0.3461713804525124,0.003326029649178057
3.54,3.7592979956399204,0.3461947871020721,0.01,5.0,4.0,3.0,2.0,1.0,0.00017730462662411415,1.0,1.0,1.0,1.0,1.0,-0.654796594247745,0.3461947871020721,0.003332704637428584
3.55,3.765812508737008,0.34621820948374094,0.01,5.0,4.0,3.0,2.0,1.0,0.0001773526063357103,1.0,1.0,1.0,1.0,1.0,-0.6547782938801118,0.34621820948374094,0.003339383316980641
3.56,3.77232677220578,0.3462416471855227,0.01,5.0,4.0,3.0,2.0,1.0,0.00017740062717359567,1.0,1.0,1.0,1.0,1.0,-0.6547600266489876,0.3462416471855227,0.0033460656764652554
3.57,3.778840786301869,0.3462650998181912,0.01,5.0,4.0,3.0,2.0,1.0,0.00017744868836048504,1.0,1.0,1.0,1.0,1.0,-0.6547417917733637,0.3462650998181912,0.003352751705261853
3.58,3.7853545512657836,0.3462885670152901,0.01,5.0,4.0,3.0,2.0,1.0,0.00017749678916513848,1.0,1.0,1.0,1.0,1.0,-0.6547235885179223,0.3462885670152901,0.003359441393506601
3.59,3.7918680901611337,0.34631201404587325,0.01,5.0,4.0,3.0,2.0,1.0,0.00017754485839722357,1.0,1.0,1.0,1.0,1.0,-0.6547053471901352,0.34631201404587325,0.0033661334156430455
3.6,3.798381352214899,0.346335517354317,0.01,5.0,4.0,3.0,2.0,1.0,0.0001775930528007981,1.0,1.0,1.0,1.0,1.0,-0.654687221186485,0.346335517354317,0.0033728307002073373
3.61,3.8048943672236155,0.34635903207221486,0.01,5.0,4.0,3.0,2.0,1.0,0.00017764128041520088,1.0,1.0,1.0,1.0,1.0,-0.6546691204721935,0.34635903207221486,0.003379531536190943
3.62,3.8114071352862875,0.34638255804625334,0.01,5.0,4.0,3.0,2.0,1.0,0.00017768954094151952,1.0,1.0,1.0,1.0,1.0,-0.6546510447396439,0.34638255804625334,0.003386235921051262
3.63,3.8179196565019176,0.34640609512311904,0.01,5.0,4.0,3.0,2.0,1.0,0.00017773783408059652,1.0,1.0,1.0,1.0,1.0,-0.6546329936812189,0.34640609512311904,0.0033929438522019295
3.64,3.824431930969509,0.3464296431494985,0.01,5.0,4.0,3.0,2.0,1.0,0.00017778615953302826,1.0,1.0,1.0,1.0,1.0,-0.6546149669893019,0.3464296431494985,0.0033996553270127625
3.65,3.8309439587880645,0.34645320197207813,0.01,5.0,4.0,3.0,2.0,1.0,0.00017783451699916476,1.0,1.0,1.0,1.0,1.0,-0.6545969643562756,0.34645320197207813,0.0034063703428097183
3.66,3.8374557400565874,0.3464767714375448,0.01,5.0,4.0,3.0,2.0,1.0,0.00017788290617911019,1.0,1.0,1.0,1.0,1.0,-0.6545789854745238,0.3464767714375448,0.0034130888968748685
3.67,3.8439672748740805,0.3465003513925847,0.01,5.0,4.0,3.0,2.0,1.0,0.00017793132677272052,1.0,1.0,1.0,1.0,1.0,-0.6545610300364286,0.3465003513925847,0.00341981098644632
3.68,3.850478563339547,0.3465239416838847,0.01,5.0,4.0,3.0,2.0,1.0,0.00017797977847960542,1.0,1.0,1.0,1.0,1.0,-0.6545430977343739,0.3465239416838847,0.0034265366087182095
3.69,3.8569896055519894,0.3465475421581311,0.01,5.0,4.0,3.0,2.0,1.0,0.00017802826099912617,1.0,1.0,1.0,1.0,1.0,-0.6545251882607424,0.3465475421581311,0.0034332657608406314
3.7,3.863500401610412,0.34657115266201066,0.01,5.0,4.0,3.0,2.0,1.0,0.00017807677403039644,1.0,1.0,1.0,1.0,1.0,-0.6545073013079172,0.34657115266201066,0.003439998439919616
3.71,3.8700109516138173,0.34659477304220976,0.01,5.0,4.0,3.0,2.0,1.0,0.0001781253172722809,1.0,1.0,1.0,1.0,1.0,-0.6544894365682814,0.34659477304220976,0.003446734643017065
3.72,3.876521255661208,0.3466184031454151,0.01,5.0,4.0,3.0,2.0,1.0,0.00017817389042339596,1.0,1.0,1.0,1.0,1.0,-0.654471593734218,0.3466184031454151,0.003453474367150727
3.73,3.8830313138515873,0.3466420428183131,0.01,5.0,4.0,3.0,2.0,1.0,0.00017822249318210848,1.0,1.0,1.0,1.0,1.0,-0.6544537724981103,0.3466420428183131,0.003460217609294141
3.74,3.889541126285307,0.3466656919055601,0.01,5.0,4.0,3.0,2.0,1.0,0.00017827112524236043,1.0,1.0,1.0,1.0,1.0,-0.6544359725482671,0.3466656919055601,0.003466964366296598
3.75,3.8960506932551198,0.34668934996206585,0.01,5.0,4.0,3.0,2.0,1.0,0.00017831978570182193,1.0,1.0,1.0,1.0,1.0,-0.6544181929915805,0.34668934996206585,0.0034737146235234383
3.76,3.9025600150219466,0.34671301659067844,0.01,5.0,4.0,3.0,2.0,1.0,0.00017836847375605255,1.0,1.0,1.0,1.0,1.0,-0.6544004330311374,0.34671301659067844,0.0034804683681043105
3.77,3.9090690917193003,0.34673669158611614,0.01,5.0,4.0,3.0,2.0,1.0,0.00017841718899479515,1.0,1.0,1.0,1.0,1.0,-0.6543826922550393,0.34673669158611614,0.003487225594654973
3.78,3.915577923480691,0.3467603747430971,0.01,5.0,4.0,3.0,2.0,1.0,0.00017846593100745323,1.0,1.0,1.0,1.0,1.0,-0.6543649702513873,0.3467603747430971,0.00349398629773106
3.79,3.922086510439632,0.34678406585633953,0.01,5.0,4.0,3.0,2.0,1.0,0.0001785146993830906,1.0,1.0,1.0,1.0,1.0,-0.6543472666082828,0.34678406585633953,0.0035007504718280284
3.8,3.928594852729635,0.3468077647205615,0.01,5.0,4.0,3.0,2.0,1.0,0.0001785634937104313,1.0,1.0,1.0,1.0,1.0,-0.6543295809138266,0.3468077647205615,0.0035075181113811047
3.81,3.9351029504842114,0.34683147113048146,0.01,5.0,4.0,3.0,2.0,1.0,0.00017861231357785927,1.0,1.0,1.0,1.0,1.0,-0.6543119127561208,0.34683147113048146,0.003514289210765226
3.82,3.9416108038368733,0.3468551848808174,0.01,5.0,4.0,3.0,2.0,1.0,0.0001786611585734171,1.0,1.0,1.0,1.0,1.0,-0.6542942617232661,0.3468551848808174,0.0035210637642949685
3.83,3.9481184129211337,0.34687890576628755,0.01,5.0,4.0,3.0,2.0,1.0,0.00017871002828480652,1.0,1.0,1.0,1.0,1.0,-0.6542766274033638,0.34687890576628755,0.003527841766224506
3.84,3.9546257778705036,0.3469026335816101,0.01,5.0,4.0,3.0,2.0,1.0,0.00017875892229938777,1.0,1.0,1.0,1.0,1.0,-0.6542590093845152,0.3469026335816101,0.0035346232107475463
3.85,3.961132898818495,0.3469263681215033,0.01,5.0,4.0,3.0,2.0,1.0,0.00017880784020417908,1.0,1.0,1.0,1.0,1.0,-0.6542414072548216,0.3469263681215033,0.0035414080919972703
3.86,3.9676397758986197,0.3469501091806852,0.01,5.0,4.0,3.0,2.0,1.0,0.00017885678158585623,1.0,1.0,1.0,1.0,1.0,-0.6542238206023842,0.3469501091806852,0.0035481964040462747
3.87,3.97414640924439,0.34697385655387414,0.01,5.0,4.0,3.0,2.0,1.0,0.0001789057460307529,1.0,1.0,1.0,1.0,1.0,-0.6542062490153043,0.34697385655387414,0.0035549881409065267
3.88,3.980652798989318,0.34699761003578816,0.01,5.0,4.0,3.0,2.0,1.0,0.000178954733124859,1.0,1.0,1.0,1.0,1.0,-0.6541886920816832,0.34699761003578816,0.003561783296529282
3.89,3.9871589452669154,0.34702136942114564,0.01,5.0,4.0,3.0,2.0,1.0,0.00017900374245382204,1.0,1.0,1.0,1.0,1.0,-0.6541711493896222,0.34702136942114564,0.0035685818648050582
3.9,3.9936648482106936,0.3470451345046646,0.01,5.0,4.0,3.0,2.0,1.0,0.000179052773602945,1.0,1.0,1.0,1.0,1.0,-0.6541536205272223,0.3470451345046646,0.003575383839563545
3.91,4.000170507954166,0.34706890508106336,0.01,5.0,4.0,3.0,2.0,1.0,0.00017910182615718732,1.0,1.0,1.0,1.0,1.0,-0.654136105082585,0.34706890508106336,0.0035821892145735733
3.92,4.0066759246308425,0.34709268094506,0.01,5.0,4.0,3.0,2.0,1.0,0.00017915089970116404,1.0,1.0,1.0,1.0,1.0,-0.6541186026438116,0.34709268094506,0.003588997983543044
3.93,4.013181098324718,0.3471164619658618,0.01,5.0,4.0,3.0,2.0,1.0,0.0001791999939729387,1.0,1.0,1.0,1.0,1.0,-0.6541011129484765,0.3471164619658618,0.003595810143160505
3.94,4.019686028940675,0.3471402482820977,0.01,5.0,4.0,3.0,2.0,1.0,0.00017924910926673043,1.0,1.0,1.0,1.0,1.0,-0.6540836362747887,0.3471402482820977,0.003602625701097684
3.95,4.026190716557242,0.3471640397711986,0.01,5.0,4.0,3.0,2.0,1.0,0.00017929824533749445,1.0,1.0,1.0,1.0,1.0,-0.6540661723768247,0.3471640397711986,0.003609444654364115
3.96,4.032695161277189,0.34718783627411975,0.01,5.0,4.0,3.0,2.0,1.0,0.0001793474018646259,1.0,1.0,1.0,1.0,1.0,-0.6540487209354676,0.34718783627411975,0.0036162669984355616
3.97,4.039199363203294,0.3472116376318167,0.01,5.0,4.0,3.0,2.0,1.0,0.00017939657852725346,1.0,1.0,1.0,1.0,1.0,-0.6540312816316005,0.3472116376318167,0.00362309272874066
3.98,4.04570332243833,0.34723544368524495,0.01,5.0,4.0,3.0,2.0,1.0,0.00017944577500423857,1.0,1.0,1.0,1.0,1.0,-0.6540138541461066,0.34723544368524495,0.003629921840660845
3.99,4.05220703908507,0.34725925427535986,0.01,5.0,4.0,3.0,2.0,1.0,0.0001794949909741753,1.0,1.0,1.0,1.0,1.0,-0.6539964381598691,0.34725925427535986,0.0036367543295303217
4.0,4.0587105132462895,0.3472830692431169,0.01,5.0,4.0,3.0,2.0,1.0,0.0001795442261153902,1.0,1.0,1.0,1.0,1.0,-0.6539790333537709,0.3472830692431169,0.003643590190636016
