Time,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p21,p21_mRNA,p21step1,p21step2,p53_P,Mdm2_P,p21_basal,p38,p38_P,GADD45,IR,damDNA,ROS,basalROS,Sink,Source,ksynMdm2,kdegMdm2,ksynp53,kdegp53,kdegp53mdm2ind,kbinMdm2p53,krelMdm2p53,ksynMdm2mRNA,kdegMdm2mRNA,kactATM,kdegATMMdm2,kinactATM,kphosp53,kdephosp53,kphosMdm2,kdephosMdm2,kphosp38,kdephosp38,kdam,krepair,kGADD45,kdegGADD45,ksynp53mRNA,kdegp53mRNA,ksynp21mRNAp53P,ksynp21mRNAp53,kdegp21mRNA,ksynp21step1,ksynp21step2,ksynp21step3,kdegp21,kremROS,kgenROSp38,kdamROS,kdamBasalROS,kp38ROS,cell,p53mRNASynthesis,p53mRNADegradation,Mdm2Synthesis,Mdm2mRNASynthesis1,Mdm2mRNASynthesis2,Mdm2mRNADegradation,Mdm2Degradation,p53Synthesis,p53Degradation,p53Mdm2IndepDegradation1,p53Mdm2IndepDegradation2,P53_Mdm2Binding,P53_Mdm2Release,DNAdamage,DNArepair,ATMactivation,p53phoshorylation,p53dephosorylation,Mdm2phoshorylation,Mdm2dephosorylation,Mdm2Pdegradation,ATMInactivation,p21mRNASynthesis1,p21mRNASynthesis2,p21mRNADegradation,p21Synthesis1,p21Synthesis2,p21Synthesis3,p21degradation,GADD45activation2,GADD45degradation,p38activation,p38inactivation,ROSgenerationP38,ROSremoval,ROSDNAdamage,basalROSDNAdamage
5.74,5.29183135948504,5.171379958319775,94.7237841700762,9.997180750503551,10.0,6.582464679464287e-10,199.99999999934184,2.0164217751234042e-11,0.9998640013304393,0.0022955803099713817,2.6352850892155683e-07,2.1626608482925442e-11,7.347001073975898e-09,7.0,100.0,9.691881969419815e-17,1.1575104298377392e-16,0.0,5.7390116854613796e-08,4.225566534497745e-20,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004948604471499258,0.0005171379958319775,2.1626608482925443e-15,0.0009997180750503552,0.0022913629786570225,0.06,0.07814712194031287,1.784195199841349e-17,4.266388465613815e-06,0.03160781158371262,0.000109405970716438,0.0,3.4434070112768277e-12,2.2956046741769976e-10,2.0424255551837645e-11,1.0813304241462721e-11,6.966658602698351e-09,3.673500536987949e-09,2.9388004295903594e-12,3.2912323397321435e-13,3.1028279749918646e-07,1.2975965089755265e-16,2.3996736031930542e-05,0.0003999456005321757,9.182321239885527e-08,1.0541140356862275e-11,3.831201372734468e-15,8.065687100493617e-17,1.1575104298377393e-21,9.260083438701914e-17,9.691881969419816e-18,4.3613468862389164e-20,1.6183919827126363e-23,4.225566534497746e-25,1e-08
5.75,5.292324392590507,5.171664908162296,94.72331770827331,9.997175924847651,10.0,6.605407749650783e-10,199.99999999933954,2.0269774474513894e-11,0.9998637644660209,0.0022995788464711432,2.644474351577947e-07,2.172283882135893e-11,7.379945503557896e-09,7.0,100.0,9.775072558843874e-17,1.1655970998821993e-16,0.0,5.7490082390554015e-08,4.2693507031356905e-20,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004948602082799587,0.0005171664908162297,2.172283882135893e-15,0.0009997175924847653,0.0022915764619916893,0.06,0.07814673710932549,1.792134202762112e-17,4.266623549233894e-06,0.03161249823705627,0.00010940543195305567,0.0,3.449404943433241e-12,2.299603295614567e-10,2.0496573277783344e-11,1.0861419410679464e-11,6.9915921112966415e-09,3.689972751778948e-09,2.9519782014231585e-12,3.302703874825392e-13,3.102998944897377e-07,1.3033703292815357e-16,2.3996730347184503e-05,0.0003999455057864084,9.198315385884573e-08,1.0577897406311789e-11,3.85125715015764e-15,8.107909789805557e-17,1.1655970998821994e-21,9.324776799057595e-17,9.775072558843874e-18,4.398782651479743e-20,1.6351613193009694e-23,4.26935070313569e-25,1e-08
5.76,5.292817372818651,5.1719498111319355,94.72285129718905,9.997171099481502,10.0,6.628390691224631e-10,199.99999999933723,2.037569888719056e-11,0.9998635276018303,0.002303577380424033,2.653679604402328e-07,2.181931123633383e-11,7.412974436187711e-09,7.0,100.0,9.858828299776512e-17,1.173726065321773e-16,0.0,5.759004786651493e-08,4.3135103315484484e-20,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004948599694243343,0.0005171949811131936,2.181931123633383e-15,0.0009997171099481502,0.002291789922430476,0.06,0.07814635232018097,1.8000931769975412e-17,4.266858594183847e-06,0.03161718461251956,0.00010940489324825336,0.0,3.455402871990896e-12,2.3036019146529636e-10,2.0569022390152745e-11,1.0909655618166915e-11,7.01657228086863e-09,3.7064872180938555e-09,2.9651897744750845e-12,3.3141953456123156e-13,3.103169886679161e-07,1.3091586741800298e-16,2.399672466244393e-05,0.0003999454110407321,9.214309521696134e-08,1.0614718417609313e-11,3.871382788566206e-15,8.150279554876223e-17,1.173726065321773e-21,9.389808522574182e-17,9.858828299776512e-18,4.4364727348994305e-20,1.6520744569830556e-23,4.313510331548449e-25,1e-08
5.7700000000000005,5.2933103001729025,5.172234667231472,94.72238493682023,9.997166274405059,10.0,6.651413503962482e-10,199.99999999933493,2.0481991628182977e-11,0.9998632907378674,0.0023075759118300542,2.662900847672128e-07,2.1916025831160404e-11,7.446087915566607e-09,7.0,100.0,9.943152015173374e-17,1.1818974733557664e-16,0.0,5.769001328249659e-08,4.358047967823218e-20,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004948597305830504,0.0005172234667231472,2.1916025831160407e-15,0.000999716627440506,0.0022920033599748667,0.06,0.07814596757287669,1.8080721310707335e-17,4.2670936004659645e-06,0.03162187071000771,0.00010940435460202736,0.0,3.4614007969497956e-12,2.30760053129219e-10,2.064160290677179e-11,1.0958012915580202e-11,7.041599122246749e-09,3.7230439577833035e-09,2.978435166226643e-12,3.325706751981241e-13,3.1033408003388834e-07,1.3149615498696244e-16,2.399671897770882e-05,0.000399945316295147,9.230303647320218e-08,1.0651603390688513e-11,3.891578409354766e-15,8.19279665127319e-17,1.1818974733557665e-21,9.455179786846131e-17,9.943152015173374e-18,4.4744184068280184e-20,1.6691323716762925e-23,4.358047967823218e-25,1e-08
5.78,5.29380317465669,5.172519476463688,94.72191862716365,9.997161449618272,10.0,6.674476187640986e-10,199.99999999933263,2.0588653336408185e-11,0.9998630538741323,0.0023115744406892076,2.6721380813707626e-07,2.2012982708811405e-11,7.479285985285748e-09,7.0,100.0,1.0028046536948815e-16,1.1901114714390363e-16,0.0,5.7789978638499004e-08,4.4029661727608555e-20,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004948594917561044,0.0005172519476463689,2.2012982708811407e-15,0.0009997161449618272,0.0022922167746263467,0.06,0.07814558286741001,1.816071073476941e-17,4.2673285680825434e-06,0.03162655652942597,0.000109403816014374,0.0,3.46739871830994e-12,2.311599145532247e-10,2.0714314845459667e-11,1.1006491354405703e-11,7.066672646260867e-09,3.739642992642874e-09,2.9917143941142994e-12,3.337238093820493e-13,3.1035116858782125e-07,1.3207789625286842e-16,2.3996713292979175e-05,0.00039994522154965294,9.246297762756831e-08,1.0688552325483052e-11,3.911844133917555e-15,8.235461334563274e-17,1.1901114714390364e-21,9.520891771512291e-17,1.0028046536948816e-17,4.512620941626967e-20,1.6863360441674076e-23,4.402966172760856e-25,1e-08
5.79,5.294295996273444,5.1728042388313655,94.72145236821609,9.997156625121097,10.0,6.697578742036801e-10,199.99999999933033,2.0695684650781368e-11,0.999862817010625,0.0023155729670014955,2.681391305481648e-07,2.2110181971923745e-11,7.512568688826738e-09,7.0,100.0,1.0113514705987425e-16,1.1983682072819932e-16,0.0,5.788994393452223e-08,4.448267519916191e-20,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004948592529434943,0.0005172804238831366,2.2110181971923747e-15,0.0009997156625121096,0.0022924301663864014,0.06,0.07814519820377827,1.824090012683709e-17,4.2675634970358766e-06,0.03163124207067963,0.00010940327748528958,0.0,3.4733966360713337e-12,2.315597757373136e-10,2.0787158224028884e-11,1.1055090985961873e-11,7.091792863738313e-09,3.756284344413369e-09,3.0050274755306953e-12,3.3487893710184004e-13,3.103682543298819e-07,1.3266109183154249e-16,2.3996707608255e-05,0.00039994512680425,9.262291868005983e-08,1.0725565221926594e-11,3.93218008364846e-15,8.278273860312546e-17,1.1983682072819932e-21,9.586945658255946e-17,1.0113514705987425e-17,4.551081617694341e-20,1.703686460127901e-23,4.448267519916191e-25,1e-08
5.8,5.294788765026596,5.173088954337287,94.72098615997437,9.997151800913484,10.0,6.72072116692658e-10,199.99999999932803,2.0803086210215826e-11,0.9998625801473453,0.0023195714907669196,2.690660519988202e-07,2.220762372280007e-11,7.545936069562127e-09,7.0,100.0,1.0199559372155466e-16,1.206667828850598e-16,0.0,5.798990917056629e-08,4.4939545956383536e-20,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004948590141452175,0.0005173088954337288,2.220762372280007e-15,0.0009997151800913485,0.0022926435352565162,0.06,0.07814481358197886,1.8321289571310058e-17,4.267798387328262e-06,0.031635927333674034,0.00010940273901477039,0.0,3.4793945502339774e-12,2.3195963668148582e-10,2.0860133060285216e-11,1.1103811861400034e-11,7.116959785503858e-09,3.7729680347810636e-09,3.018374427824851e-12,3.36036058346329e-13,3.103853372602372e-07,1.332457423368004e-16,2.399670192353629e-05,0.00039994503205893815,9.278285963067679e-08,1.0762642079952808e-11,3.952586379941007e-15,8.32123448408633e-17,1.2066678288505982e-21,9.653342630804785e-17,1.0199559372155467e-17,4.5898017174699597e-20,1.7211846101294893e-23,4.493954595638354e-25,1e-08
5.8100000000000005,5.295281480919579,5.173373622984237,94.72052000243528,9.997146976995387,10.0,6.743903462086982e-10,199.9999999993257,2.091085865362299e-11,0.9998623432842932,0.0023235700119854825,2.6999457248738404e-07,2.230530806341037e-11,7.57938817075594e-09,7.0,100.0,1.0286183394312345e-16,1.2150104843663623e-16,0.0,5.808987434663124e-08,4.540029999111175e-20,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.0049485877536127165,0.0005173373622984238,2.2305308063410373e-15,0.0009997146976995386,0.0022928568812381777,0.06,0.0781444290020091,1.8401879152313556e-17,4.268033238961996e-06,0.03164061231831453,0.00010940220060281274,0.0,3.4853924607978745e-12,2.3235949738574156e-10,2.0933239372027723e-11,1.1152654031705185e-11,7.142173422379726e-09,3.78969408537797e-09,3.0317552683023764e-12,3.3719517310434913e-13,3.104024173790542e-07,1.3383184838046224e-16,2.399669623882304e-05,0.0003999449373137173,9.294280047941931e-08,1.0799782899495363e-11,3.973063144188369e-15,8.364343461449196e-17,1.2150104843663624e-21,9.720083874930899e-17,1.0286183394312346e-17,4.628782527440555e-20,1.73883148965958e-23,4.540029999111175e-25,1e-08
5.82,5.295774143955825,5.173658244775001,94.72005389559561,9.99714215336676,10.0,6.767125627294661e-10,199.99999999932336,2.101900261991239e-11,0.9998621064214689,0.002327568530657185,2.709246920121979e-07,2.2403235095393562e-11,7.61292503556418e-09,7.0,100.0,1.0373389640322028e-16,1.2233963223063447e-16,0.0,5.818983946271709e-08,4.586496342393619e-20,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004948585365916546,0.0005173658244775002,2.2403235095393564e-15,0.000999714215336676,0.002293070204332872,0.06,0.07814404446386639,1.8482668953699688e-17,4.268268051939376e-06,0.03164529702450654,0.00010940166224941293,0.0,3.4913903677630254e-12,2.3275935785008092e-10,2.1006477177048736e-11,1.1201617547696781e-11,7.1674337851855814e-09,3.80646251778209e-09,3.045170014225672e-12,3.3835628136473305e-13,3.104194946865e-07,1.3441941057236136e-16,2.3996690554115255e-05,0.00039994484256858755,9.310274122628742e-08,1.0836987680487915e-11,3.993610497783354e-15,8.407601047964956e-17,1.2233963223063449e-21,9.787170578450758e-17,1.0373389640322028e-17,4.6680253381449126e-20,1.756628099136756e-23,4.586496342393619e-25,1e-08
5.83,5.2962667541387685,5.173942819712364,94.71958783945217,9.997137330027554,10.0,6.790387662326278e-10,199.99999999932103,2.11275187479917e-11,0.9998618695588721,0.00233156704678203,2.718564105716034e-07,2.2501404920059088e-11,7.646546707035358e-09,7.0,100.0,1.046118098706452e-16,1.231825491403155e-16,0.0,5.828980451882389e-08,4.6333562504603027e-20,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004948582978363639,0.0005173942819712364,2.250140492005909e-15,0.0009997137330027554,0.0022932835045420866,0.06,0.07814365996754805,1.856365905904875e-17,4.2685028262627e-06,0.031649981452155515,0.00010940112395456725,0.0,3.4973882711294334e-12,2.3315921807450405e-10,2.107984649313388e-11,1.1250702460029544e-11,7.192740884738547e-09,3.823273353517679e-09,3.058618682814143e-12,3.395193831163139e-13,3.104365691827418e-07,1.3500842952035453e-16,2.3996684869412933e-05,0.00039994474782354886,9.326268187128121e-08,1.0874256422864137e-11,4.014228562118423e-15,8.451007499196679e-17,1.2318254914031551e-21,9.85460393122524e-17,1.046118098706452e-17,4.7075314441790334e-20,1.774575443926296e-23,4.633356250460303e-25,1e-08
5.84,5.2967593114718445,5.174227347799113,94.71912183400175,9.997132506977723,10.0,6.813689566958492e-10,199.9999999993187,2.123640767676671e-11,0.999861632696503,0.002335565560360019,2.7278972816394224e-07,2.2599817638388482e-11,7.680253228110997e-09,7.0,100.0,1.0549560320447256e-16,1.2402981406449496e-16,0.0,5.838976951495167e-08,4.6806123612420266e-20,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.0049485805909539726,0.0005174227347799113,2.259981763838848e-15,0.0009997132506977724,0.0022934967818673086,0.06,0.07814327551305145,1.8644849551670498e-17,4.2687375619342685e-06,0.03165466560116694,0.00010940058571827202,0.0,3.5033861708971004e-12,2.3355907805901113e-10,2.1153347338062075e-11,1.1299908819194241e-11,7.21809473185319e-09,3.840126614055498e-09,3.0721012912443988e-12,3.406844783479246e-13,3.1045364086794677e-07,1.355989058303309e-16,2.3996679184716072e-05,0.0003999446530786012,9.342262241440078e-08,1.0911589126557691e-11,4.034917458585675e-15,8.494563070706683e-17,1.2402981406449497e-21,9.922385125159597e-17,1.0549560320447257e-17,4.7473021442012653e-20,1.792674534355696e-23,4.680612361242027e-25,1e-08
5.8500000000000005,5.2972518159584885,5.174511829038036,94.71865587924115,9.997127684217219,10.0,6.837031340967966e-10,199.99999999931637,2.1345670045141344e-11,0.9998613958343613,0.002339564071391155,2.7372464478755615e-07,2.2698473351036957e-11,7.714044641626137e-09,7.0,100.0,1.0638530535416528e-16,1.248814419275433e-16,0.0,5.848973445110049e-08,4.728267325666385e-20,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004948578203687523,0.0005174511829038037,2.269847335103696e-15,0.000999712768421722,0.0022937100363100258,0.06,0.07814289110037395,1.872624051460549e-17,4.26897225895638e-06,0.03165934947144633,0.00010940004754052352,0.0,3.5093840670660294e-12,2.339589378036023e-10,2.1226979729605517e-11,1.1349236675518479e-11,7.243495337341531e-09,3.8570223208130685e-09,3.085617856650455e-12,3.418515670483983e-13,3.1047070974228216e-07,1.3619084010622174e-16,2.399667350002467e-05,0.00039994455833374453,9.35825628556462e-08,1.0948985791502247e-11,4.055677308576856e-15,8.538268018056537e-17,1.248814419275433e-21,9.990515354203465e-17,1.0638530535416529e-17,4.787338740937437e-20,1.8109263857302254e-23,4.7282673256663855e-25,1e-08
5.86,5.297744267602138,5.174796263431922,94.71818997516716,9.997122861745996,10.0,6.860412984131357e-10,199.99999999931404,2.145530649201762e-11,0.9998611589724471,0.002343562579875438,2.746611604407866e-07,2.279737215833492e-11,7.747920990309841e-09,7.0,100.0,1.072809453596885e-16,1.2573744767938536e-16,0.0,5.8589699327270354e-08,4.776323807698398e-20,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004948575816564268,0.0005174796263431922,2.279737215833492e-15,0.0009997122861745997,0.0022939232678717255,0.06,0.07814250672951291,1.880783203062631e-17,4.269206917331336e-06,0.03166403306289927,0.00010939950942131806,0.0,3.5153819596362214e-12,2.3435879730827765e-10,2.1300743685529674e-11,1.139868607916746e-11,7.268942712013034e-09,3.8739604951549206e-09,3.0991683961239366e-12,3.4302064920656785e-13,3.104877758059153e-07,1.3678423295000953e-16,2.399666781533873e-05,0.00039994446358897884,9.374250319501752e-08,1.0986446417631466e-11,4.076508233483348e-15,8.582122596807048e-17,1.2573744767938536e-21,1.0058995814350829e-16,1.072809453596885e-17,4.8276425411859824e-20,1.8293320183484862e-23,4.776323807698398e-25,1e-08
5.87,5.298236666406229,5.175080650983561,94.71772412177657,9.997118039564008,10.0,6.883834496225333e-10,199.9999999993117,2.1565317656295707e-11,0.9998609221107605,0.002347561085812871,2.755992751219753e-07,2.2896514160289576e-11,7.78188231678571e-09,7.0,100.0,1.0818255235162399e-16,1.2659784629550073e-16,0.0,5.8689664143461305e-08,4.8247844843812394e-20,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004948573429584184,0.0005175080650983561,2.2896514160289576e-15,0.0009997118039564007,0.002294136476553897,0.06,0.07814212240046567,1.88896241822389e-17,4.269441537061438e-06,0.031668716375431345,0.00010939897136065193,0.0,3.5213798486076785e-12,2.347586565730373e-10,2.1374639223593332e-11,1.1448257080144788e-11,7.294436866674622e-09,3.890941158392855e-09,3.1127529267142843e-12,3.4419172481126666e-13,3.105048390590136e-07,1.3737908496173745e-16,2.3996662130658254e-05,0.0003999443688443042,9.390244343251484e-08,1.1023971004879013e-11,4.097410354696185e-15,8.626127062518282e-17,1.2659784629550073e-21,1.0127827703640058e-16,1.08182552351624e-17,4.868214855823079e-20,1.8478924575180145e-23,4.824784484381239e-25,1e-08
5.88,5.298729012374202,5.1753649916957425,94.71725831906616,9.997113217671204,10.0,6.907295877026557e-10,199.99999999930935,2.1675704176873883e-11,0.9998606852493013,0.0023515595892034556,2.7653898882946394e-07,2.2995899456586453e-11,7.81592866357237e-09,7.0,100.0,1.0909015555128351e-16,1.2746265277692345e-16,0.0,5.8789628899673384e-08,4.8736520458769726e-20,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004948571042747246,0.0005175364991695742,2.299589945658645e-15,0.0009997113217671205,0.0022943496623580293,0.06,0.07814173811322958,1.8971617051683826e-17,4.269676118148988e-06,0.03167339940894822,0.00010939843335852142,0.0,3.5273777339804032e-12,2.351585155978815e-10,2.1448666361548548e-11,1.1497949728293226e-11,7.319977812130665e-09,3.907964331786185e-09,3.1263714654289478e-12,3.4536479385132785e-13,3.1052189950174453e-07,1.3797539673951873e-16,2.399665644598323e-05,0.0003999442740997205,9.406238356813823e-08,1.1061559553178558e-11,4.1183837936060376e-15,8.670281670749553e-17,1.2746265277692347e-21,1.0197012222153875e-16,1.0909015555128352e-17,4.909056999807758e-20,1.8666087335708804e-23,4.873652045876973e-25,1e-08
5.89,5.299221305509496,5.175649285571259,94.71679256703274,9.99710839606754,10.0,6.930797126311693e-10,199.999999999307,2.1786466692648554e-11,0.9998604483880695,0.0023555580900471943,2.774803015615942e-07,2.309552814659093e-11,7.850060073083976e-09,7.0,100.0,1.1000378427082262e-16,1.2833188215024192e-16,0.0,5.888959359590663e-08,4.9229291955073585e-20,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.0049485686560534325,0.0005175649285571259,2.309552814659093e-15,0.0009997108396067541,0.002294562825285612,0.06,0.07814135386780201,1.9053810720937517e-17,4.269910660596289e-06,0.031678082163355575,0.00010939789541492281,0.0,3.533375615754398e-12,2.355583743828103e-10,2.152282511714067e-11,1.1547764073295464e-11,7.3455655591829825e-09,3.925030036541988e-09,3.140024029233591e-12,3.4653985631558463e-13,3.1053895713427553e-07,1.3857316887954558e-16,2.399665076131367e-05,0.00039994417935522783,9.422232360188778e-08,1.1099212062463768e-11,4.1394286716032254e-15,8.714586677059421e-17,1.2833188215024193e-21,1.0266550572019354e-16,1.1000378427082263e-17,4.9501702921870176e-20,1.8854818818793182e-23,4.922929195507359e-25,1e-08
5.9,5.2997135458155515,5.175933532612903,94.7163268656731,9.997103574752968,10.0,6.954338243857412e-10,199.99999999930463,2.189760584251426e-11,0.9998602115270652,0.0023595565883440892,2.784232133167077e-07,2.319540032934979e-11,7.884276587630718e-09,7.0,100.0,1.1092346791335425e-16,1.292055494675989e-16,0.0,5.898955823216108e-08,4.9726186497947136e-20,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004948566269502719,0.0005175933532612903,2.319540032934979e-15,0.0009997103574752968,0.002294775965338134,0.06,0.0781409696641803,1.9136205271713577e-17,4.270145164405645e-06,0.031682764638559124,0.00010939735752985243,0.0,3.539373493929665e-12,2.35958232927824e-10,2.1597115508108342e-11,1.1597700164674894e-11,7.371200118630852e-09,3.942138293815359e-09,3.1537106350522876e-12,3.477169121928706e-13,3.1055601195677414e-07,1.3917240197609873e-16,2.3996645076649566e-05,0.0003999440846108261,9.438226353376357e-08,1.113692853266831e-11,4.160545110077709e-15,8.759042337005703e-17,1.292055494675989e-21,1.0336443957407914e-16,1.1092346791335426e-17,4.9915560561009415e-20,1.9045129428713752e-23,4.972618649794714e-25,1e-08
