AbDim,AbP,Abeta,Nep,Sink,Source,Time
-3.590584601992183e-12,1.7041969979731875e-17,4.761472728584774e-05,999.9999995392,1.0,1.0,2.56
-3.618690060907341e-12,1.7242738190138603e-17,4.780071732343677e-05,999.9999995374,1.0,1.0,2.57
-3.6469050837664854e-12,1.7445074806392356e-17,4.798670732218704e-05,999.9999995356,1.0,1.0,2.58
-3.67522967049975e-12,1.7648985930522102e-17,4.817269728209852e-05,999.9999995338,1.0,1.0,2.59
-3.703663821037272e-12,1.785447766455685e-17,4.8358687203171253e-05,999.999999532,1.0,1.0,2.6
-3.732207535309184e-12,1.8061556110525572e-17,4.854467708540523e-05,999.9999995302,1.0,1.0,2.61
-3.760860813245626e-12,1.8270227370457282e-17,4.8730666928800464e-05,999.9999995283999,1.0,1.0,2.62
-3.789623654776729e-12,1.8480497546380944e-17,4.891665673335695e-05,999.9999995265999,1.0,1.0,2.63
-3.818496059832632e-12,1.8692372740325568e-17,4.910264649907472e-05,999.9999995247999,1.0,1.0,2.64
-3.8474780283434694e-12,1.890585905432013e-17,4.9288636225953756e-05,999.9999995229999,1.0,1.0,2.65
-3.876569560239377e-12,1.9120962590393632e-17,4.947462591399409e-05,999.9999995211999,1.0,1.0,2.66
-3.905770655450491e-12,1.9337689450575054e-17,4.966061556319571e-05,999.9999995194,1.0,1.0,2.67
-3.9350813139069455e-12,1.95560457368934e-17,4.9846605173558635e-05,999.9999995176,1.0,1.0,2.68
-3.964501535538877e-12,1.9776037551377638e-17,5.003259474508287e-05,999.9999995158,1.0,1.0,2.69
-3.994031320276423e-12,1.9997670996056783e-17,5.0218584277768426e-05,999.999999514,1.0,1.0,2.7
-4.0236706680497154e-12,2.02209521729598e-17,5.04045737716153e-05,999.9999995122,1.0,1.0,2.71
-4.053419578788893e-12,2.0445887184115706e-17,5.0590563226623525e-05,999.9999995104,1.0,1.0,2.72
-4.083278052424091e-12,2.067248213155347e-17,5.0776552642793076e-05,999.9999995086,1.0,1.0,2.73
-4.113246088885443e-12,2.0900743117302098e-17,5.096254202012399e-05,999.9999995068,1.0,1.0,2.74
-4.143323688103087e-12,2.1130676243390556e-17,5.114853135861626e-05,999.999999505,1.0,1.0,2.75
-4.1735108500071556e-12,2.1362287611847853e-17,5.133452065826989e-05,999.9999995032,1.0,1.0,2.76
-4.203807574527789e-12,2.159558332470299e-17,5.1520509919084904e-05,999.9999995014,1.0,1.0,2.77
-4.234213861595119e-12,2.183056948398493e-17,5.170649914106129e-05,999.9999994996,1.0,1.0,2.78
-4.2647297111392834e-12,2.2067252191722685e-17,5.189248832419908e-05,999.9999994978,1.0,1.0,2.79
-4.295355123090416e-12,2.2305637549945226e-17,5.2078477468498256e-05,999.999999496,1.0,1.0,2.8
-4.326090097378654e-12,2.254573166068157e-17,5.226446657395885e-05,999.9999994942,1.0,1.0,2.81
-4.3569346339341326e-12,2.278754062596067e-17,5.245045564058085e-05,999.9999994924,1.0,1.0,2.82
-4.387888732686988e-12,2.3031070547811556e-17,5.263644466836428e-05,999.9999994906,1.0,1.0,2.83
-4.418952393567354e-12,2.3276327528263186e-17,5.2822433657309135e-05,999.9999994888,1.0,1.0,2.84
-4.4501256165053685e-12,2.3523317669344572e-17,5.300842260741544e-05,999.999999487,1.0,1.0,2.85
-4.4814084014311645e-12,2.3772047073084684e-17,5.319441151868318e-05,999.9999994852,1.0,1.0,2.86
-4.512800748274881e-12,2.4022521841512536e-17,5.3380400391112376e-05,999.9999994834,1.0,1.0,2.87
-4.544302656966651e-12,2.4274748076657094e-17,5.3566389224703034e-05,999.9999994816,1.0,1.0,2.88
-4.575914127436612e-12,2.452873188054737e-17,5.375237801945517e-05,999.9999994798,1.0,1.0,2.89
-4.607635159614897e-12,2.4784479355212336e-17,5.3938366775368775e-05,999.999999478,1.0,1.0,2.9
-4.639465753431644e-12,2.5041996602680994e-17,5.412435549244388e-05,999.9999994762,1.0,1.0,2.91
-4.671405908816988e-12,2.5301289724982324e-17,5.431034417068046e-05,999.9999994743999,1.0,1.0,2.92
-4.7034556257010656e-12,2.556236482414533e-17,5.449633281007856e-05,999.9999994725999,1.0,1.0,2.93
-4.735614904014009e-12,2.5825228002198986e-17,5.4682321410638165e-05,999.9999994707999,1.0,1.0,2.94
-4.767883743685959e-12,2.60898853611723e-17,5.4868309972359294e-05,999.9999994689999,1.0,1.0,2.95
-4.800262144647047e-12,2.635634300309424e-17,5.505429849524194e-05,999.9999994671999,1.0,1.0,2.96
-4.832750106827411e-12,2.6624607029993823e-17,5.524028697928613e-05,999.9999994653999,1.0,1.0,2.97
-4.865347630157185e-12,2.6894683543900014e-17,5.5426275424491856e-05,999.9999994636,1.0,1.0,2.98
-4.898054714566506e-12,2.7166578646841823e-17,5.5612263830859146e-05,999.9999994618,1.0,1.0,2.99
-4.930871359985508e-12,2.7440298440848216e-17,5.579825219838798e-05,999.99999946,1.0,1.0,3.0
-4.963797566344328e-12,2.77158490279482e-17,5.598424052707838e-05,999.9999994582,1.0,1.0,3.01
-4.996833333573102e-12,2.799323651017078e-17,5.617022881693037e-05,999.9999994564,1.0,1.0,3.02
-5.029978661601965e-12,2.827246698954491e-17,5.635621706794393e-05,999.9999994546,1.0,1.0,3.03
-5.0632335503610535e-12,2.855354656809962e-17,5.654220528011909e-05,999.9999994528,1.0,1.0,3.04
-5.096597999780501e-12,2.8836481347863855e-17,5.672819345345584e-05,999.999999451,1.0,1.0,3.05
-5.130072009790446e-12,2.9121277430866656e-17,5.6914181587954205e-05,999.9999994492,1.0,1.0,3.06
-5.16365558032102e-12,2.9407940919136964e-17,5.710016968361418e-05,999.9999994474,1.0,1.0,3.07
-5.197348711302364e-12,2.969647791470381e-17,5.728615774043578e-05,999.9999994456,1.0,1.0,3.08
-5.231151402664609e-12,2.9986894519596145e-17,5.747214575841901e-05,999.9999994438,1.0,1.0,3.09
-5.265063654337894e-12,3.0279196835843e-17,5.765813373756388e-05,999.999999442,1.0,1.0,3.1
-5.299085466252352e-12,3.057339096547333e-17,5.784412167787039e-05,999.9999994402,1.0,1.0,3.11
-5.333216838338121e-12,3.086948301051616e-17,5.8030109579338576e-05,999.9999994384,1.0,1.0,3.12
-5.3674577705253335e-12,3.116747907300044e-17,5.82160974419684e-05,999.9999994366,1.0,1.0,3.13
-5.401808262744129e-12,3.1467385254955197e-17,5.8402085265759914e-05,999.9999994348,1.0,1.0,3.14
-5.43626831492464e-12,3.176920765840939e-17,5.85880730507131e-05,999.999999433,1.0,1.0,3.15
-5.470837926997005e-12,3.207295238539204e-17,5.877406079682797e-05,999.9999994312,1.0,1.0,3.16
-5.505517098891357e-12,3.2378625537932106e-17,5.896004850410454e-05,999.9999994294,1.0,1.0,3.17
-5.540305830537833e-12,3.26862332180586e-17,5.914603617254281e-05,999.9999994276,1.0,1.0,3.18
-5.575204121866567e-12,3.29957815278005e-17,5.9332023802142786e-05,999.9999994258,1.0,1.0,3.19
-5.610211972807698e-12,3.330727656918681e-17,5.95180113929045e-05,999.999999424,1.0,1.0,3.2
-5.645329383291358e-12,3.3620724444246503e-17,5.970399894482792e-05,999.9999994222,1.0,1.0,3.21
-5.680556353247686e-12,3.393613125500859e-17,5.9889986457913085e-05,999.9999994204,1.0,1.0,3.22
-5.715892882606814e-12,3.4253503103502036e-17,6.0075973932159994e-05,999.9999994185999,1.0,1.0,3.23
-5.751338971298881e-12,3.457284609175586e-17,6.026196136756865e-05,999.9999994167999,1.0,1.0,3.24
-5.78689461925402e-12,3.4894166321799014e-17,6.044794876413907e-05,999.9999994149999,1.0,1.0,3.25
-5.822559826402368e-12,3.521746989566051e-17,6.063393612187125e-05,999.9999994131999,1.0,1.0,3.26
-5.8583345926740615e-12,3.554276291536936e-17,6.0819923440765215e-05,999.9999994113999,1.0,1.0,3.27
-5.894218917999234e-12,3.5870051482954515e-17,6.100591072082095e-05,999.9999994095999,1.0,1.0,3.28
-5.930212802308023e-12,3.6199341700445e-17,6.119189796203848e-05,999.9999994078,1.0,1.0,3.29
-5.9663162455305624e-12,3.653063966986977e-17,6.137788516441782e-05,999.999999406,1.0,1.0,3.3
-6.002529247596991e-12,3.6863951493257845e-17,6.156387232795897e-05,999.9999994042,1.0,1.0,3.31
-6.03885180843744e-12,3.719928327263819e-17,6.174985945266192e-05,999.9999994024,1.0,1.0,3.32
-6.075283927982049e-12,3.753664111003982e-17,6.19358465385267e-05,999.9999994006,1.0,1.0,3.33
-6.111825606300362e-12,3.7876001745628904e-17,6.21218335855533e-05,999.9999993987999,1.0,1.0,3.34
-6.148476843038356e-12,3.8217431129509424e-17,6.230782059374175e-05,999.9999993969999,1.0,1.0,3.35
-6.185237638271256e-12,3.856090480541338e-17,6.249380756309204e-05,999.9999993951999,1.0,1.0,3.36
-6.222107991929202e-12,3.8906428875354893e-17,6.267979449360421e-05,999.9999993934,1.0,1.0,3.37
-6.259087903942324e-12,3.9254009441340825e-17,6.286578138527822e-05,999.9999993916,1.0,1.0,3.38
-6.296177374240763e-12,3.9603652605370876e-17,6.30517682381141e-05,999.9999993898,1.0,1.0,3.39
-6.333376402754651e-12,3.99553644694375e-17,6.323775505211188e-05,999.999999388,1.0,1.0,3.4
-6.370684989414127e-12,4.030915113552597e-17,6.342374182727153e-05,999.9999993862,1.0,1.0,3.41
-6.4081031341493235e-12,4.066501870561433e-17,6.360972856359308e-05,999.9999993844,1.0,1.0,3.42
-6.4456308368903796e-12,4.1022973281673446e-17,6.379571526107653e-05,999.9999993826,1.0,1.0,3.43
-6.483268097567429e-12,4.1383020965666924e-17,6.39817019197219e-05,999.9999993808,1.0,1.0,3.44
-6.52101491611061e-12,4.174516785955123e-17,6.416768853952918e-05,999.999999379,1.0,1.0,3.45
-6.558871292450056e-12,4.2109420065275566e-17,6.435367512049839e-05,999.9999993772,1.0,1.0,3.46
-6.5968372265159054e-12,4.2475783684781963e-17,6.453966166262954e-05,999.9999993754,1.0,1.0,3.47
-6.634912718238292e-12,4.284426482000521e-17,6.472564816592263e-05,999.9999993736,1.0,1.0,3.48
-6.673097767547354e-12,4.321486957287295e-17,6.491163463037767e-05,999.9999993718,1.0,1.0,3.49
-6.711392374373225e-12,4.3587604045305516e-17,6.509762105599468e-05,999.99999937,1.0,1.0,3.5
-6.749796538646043e-12,4.396247433921614e-17,6.528360744277364e-05,999.9999993682,1.0,1.0,3.51
-6.7883102602959465e-12,4.433948655651079e-17,6.546959379071459e-05,999.9999993664,1.0,1.0,3.52
-6.826933539253067e-12,4.471864679908824e-17,6.565558009981751e-05,999.9999993646,1.0,1.0,3.53
-6.865666375447545e-12,4.5099961168840064e-17,6.584156637008243e-05,999.9999993627999,1.0,1.0,3.54
-6.904508768809514e-12,4.548343576765059e-17,6.602755260150936e-05,999.9999993609999,1.0,1.0,3.55
-6.943460719269111e-12,4.586907669739699e-17,6.621353879409828e-05,999.9999993591999,1.0,1.0,3.56
-6.982522226756473e-12,4.625689005994919e-17,6.639952494784923e-05,999.9999993573999,1.0,1.0,3.57
-7.0216932912017375e-12,4.664688195716995e-17,6.658551106276219e-05,999.9999993555999,1.0,1.0,3.58
-7.060973912535037e-12,4.703905849091475e-17,6.677149713883719e-05,999.9999993537999,1.0,1.0,3.59
-7.1003640906865136e-12,4.743342576303197e-17,6.695748317607423e-05,999.9999993519999,1.0,1.0,3.6
-7.139863825586299e-12,4.7829989875362665e-17,6.714346917447331e-05,999.9999993501999,1.0,1.0,3.61
-7.1794731171645325e-12,4.822875692974078e-17,6.732945513403446e-05,999.9999993483999,1.0,1.0,3.62
-7.2191919653513485e-12,4.862973302799297e-17,6.751544105475765e-05,999.9999993465999,1.0,1.0,3.63
-7.259020370076886e-12,4.9032924271938776e-17,6.770142693664293e-05,999.9999993447999,1.0,1.0,3.64
-7.29895833127128e-12,4.9438336763390424e-17,6.78874127796903e-05,999.9999993429999,1.0,1.0,3.65
-7.339005848864669e-12,4.984597660415304e-17,6.807339858389973e-05,999.9999993411999,1.0,1.0,3.66
-7.379162922787187e-12,5.0255849896024445e-17,6.825938434927127e-05,999.9999993393999,1.0,1.0,3.67
-7.419429552968975e-12,5.066796274079533e-17,6.844537007580492e-05,999.9999993376,1.0,1.0,3.68
-7.459805739340164e-12,5.108232124024912e-17,6.863135576350066e-05,999.9999993358,1.0,1.0,3.69
-7.500291481830897e-12,5.14989314961621e-17,6.881734141235855e-05,999.999999334,1.0,1.0,3.7
-7.540886780371305e-12,5.191779961030324e-17,6.900332702237854e-05,999.9999993322,1.0,1.0,3.71
-7.58159163489153e-12,5.233893168443443e-17,6.918931259356069e-05,999.9999993304,1.0,1.0,3.72
-7.622406045321705e-12,5.276233382031025e-17,6.937529812590496e-05,999.9999993286,1.0,1.0,3.73
-7.66333001159197e-12,5.318801211967816e-17,6.95612836194114e-05,999.9999993268,1.0,1.0,3.74
-7.704363533632461e-12,5.3615972684278296e-17,6.974726907407999e-05,999.999999325,1.0,1.0,3.75
-7.745506611373313e-12,5.404622161584371e-17,6.993325448991075e-05,999.9999993232,1.0,1.0,3.76
-7.786759244744668e-12,5.44787650161002e-17,7.011923986690368e-05,999.9999993214,1.0,1.0,3.77
-7.828121433676657e-12,5.4913608986766313e-17,7.03052252050588e-05,999.9999993196,1.0,1.0,3.78
-7.869593178099423e-12,5.5350759629553447e-17,7.049121050437611e-05,999.9999993178,1.0,1.0,3.79
-7.911174477943098e-12,5.579022304616575e-17,7.067719576485562e-05,999.999999316,1.0,1.0,3.8
-7.952865333137823e-12,5.623200533830023e-17,7.086318098649734e-05,999.9999993142,1.0,1.0,3.81
-7.994665743613733e-12,5.667611260764655e-17,7.104916616930128e-05,999.9999993124,1.0,1.0,3.82
-8.036575709300967e-12,5.712255095588737e-17,7.123515131326744e-05,999.9999993106,1.0,1.0,3.83
-8.078595230129659e-12,5.757132648469793e-17,7.142113641839583e-05,999.9999993087999,1.0,1.0,3.84
-8.120724306029951e-12,5.802244529574643e-17,7.160712148468647e-05,999.9999993069999,1.0,1.0,3.85
-8.162962936931978e-12,5.847591349069374e-17,7.179310651213934e-05,999.9999993051999,1.0,1.0,3.86
-8.205311122765879e-12,5.893173717119361e-17,7.197909150075448e-05,999.9999993033999,1.0,1.0,3.87
-8.247768863461786e-12,5.938992243889253e-17,7.216507645053187e-05,999.9999993015999,1.0,1.0,3.88
-8.290336158949845e-12,5.985047539542983e-17,7.235106136147154e-05,999.9999992997999,1.0,1.0,3.89
-8.333013009160186e-12,6.031340214243755e-17,7.253704623357349e-05,999.9999992979999,1.0,1.0,3.9
-8.375799414022952e-12,6.077870878154063e-17,7.272303106683773e-05,999.9999992961999,1.0,1.0,3.91
-8.418695373468277e-12,6.12464014143567e-17,7.290901586126426e-05,999.9999992943999,1.0,1.0,3.92
-8.461700887426301e-12,6.171648614249627e-17,7.30950006168531e-05,999.9999992925999,1.0,1.0,3.93
-8.504815955827157e-12,6.218896906756257e-17,7.328098533360425e-05,999.9999992907999,1.0,1.0,3.94
-8.54804057860099e-12,6.266385629115169e-17,7.346697001151773e-05,999.9999992889999,1.0,1.0,3.95
-8.591374755677932e-12,6.314115391485245e-17,7.365295465059351e-05,999.9999992871999,1.0,1.0,3.96
-8.634818486988124e-12,6.36208680402465e-17,7.383893925083166e-05,999.9999992853999,1.0,1.0,3.97
-8.678371772461701e-12,6.410300476890827e-17,7.402492381223212e-05,999.9999992836,1.0,1.0,3.98
-8.722034612028806e-12,6.458757020240499e-17,7.421090833479496e-05,999.9999992818,1.0,1.0,3.99
-8.765807005619568e-12,6.507457044229666e-17,7.439689281852015e-05,999.99999928,1.0,1.0,4.0
-8.809688953164132e-12,6.556401159013611e-17,7.45828772634077e-05,999.9999992782,1.0,1.0,4.01
-8.853680454592635e-12,6.605589974746894e-17,7.476886166945763e-05,999.9999992764,1.0,1.0,4.02
-8.897781509835216e-12,6.655024101583358e-17,7.495484603666996e-05,999.9999992746,1.0,1.0,4.03
-8.941992118822008e-12,6.704704149676113e-17,7.514083036504467e-05,999.9999992728,1.0,1.0,4.04
-8.986312281483153e-12,6.754630729177561e-17,7.532681465458177e-05,999.999999271,1.0,1.0,4.05
-9.030741997748788e-12,6.804804450239381e-17,7.551279890528129e-05,999.9999992692,1.0,1.0,4.06
-9.075281267549054e-12,6.855225923012534e-17,7.569878311714323e-05,999.9999992674,1.0,1.0,4.07
-9.119930090814083e-12,6.905895757647246e-17,7.588476729016758e-05,999.9999992656,1.0,1.0,4.08
-9.164688467474017e-12,6.956814564293034e-17,7.607075142435438e-05,999.9999992638,1.0,1.0,4.09
-9.209556397458994e-12,7.007982953098697e-17,7.62567355197036e-05,999.999999262,1.0,1.0,4.1
-9.254533880699156e-12,7.059401534212309e-17,7.644271957621529e-05,999.9999992602,1.0,1.0,4.11
-9.299620917124633e-12,7.111070917781216e-17,7.662870359388942e-05,999.9999992584,1.0,1.0,4.12
-9.344817506665569e-12,7.162991713952053e-17,7.681468757272601e-05,999.9999992566,1.0,1.0,4.13
-9.390123649252099e-12,7.215164532870732e-17,7.700067151272508e-05,999.9999992548,1.0,1.0,4.14
-9.43553934481437e-12,7.267589984682448e-17,7.718665541388665e-05,999.9999992529999,1.0,1.0,4.15
-9.481064593282508e-12,7.32026867953166e-17,7.737263927621068e-05,999.9999992511999,1.0,1.0,4.16
-9.526699394586656e-12,7.373201227562125e-17,7.755862309969721e-05,999.9999992493999,1.0,1.0,4.17
-9.572443748656957e-12,7.426388238916868e-17,7.774460688434625e-05,999.9999992475999,1.0,1.0,4.18
-9.618297655423548e-12,7.479830323738202e-17,7.793059063015781e-05,999.9999992457999,1.0,1.0,4.19
-9.664261114816562e-12,7.533528092167705e-17,7.811657433713189e-05,999.9999992439999,1.0,1.0,4.2
-9.710334126766143e-12,7.587482154346248e-17,7.830255800526848e-05,999.9999992421999,1.0,1.0,4.21
-9.756516691202426e-12,7.641693120413973e-17,7.848854163456761e-05,999.9999992403999,1.0,1.0,4.22
-9.802808808055557e-12,7.696161600510314e-17,7.867452522502931e-05,999.9999992385999,1.0,1.0,4.23
-9.849210477255666e-12,7.750888204773961e-17,7.886050877665353e-05,999.9999992367999,1.0,1.0,4.24
-9.895721698732893e-12,7.805873543342904e-17,7.904649228944032e-05,999.9999992349999,1.0,1.0,4.25
-9.942342472417381e-12,7.861118226354404e-17,7.923247576338968e-05,999.9999992331999,1.0,1.0,4.26
-9.989072798239266e-12,7.916622863945003e-17,7.941845919850162e-05,999.9999992313999,1.0,1.0,4.27
-1.0035912676128691e-11,7.972388066250528e-17,7.960444259477614e-05,999.9999992295999,1.0,1.0,4.28
-1.0082862106015787e-11,8.028414443406066e-17,7.979042595221326e-05,999.9999992278,1.0,1.0,4.29
-1.01299210878307e-11,8.084702605546003e-17,7.997640927081297e-05,999.999999226,1.0,1.0,4.3
-1.0177089621503564e-11,8.141253162803996e-17,8.016239255057528e-05,999.9999992242,1.0,1.0,4.31
-1.0224367706964524e-11,8.19806672531299e-17,8.034837579150024e-05,999.9999992224,1.0,1.0,4.32
-1.0271755344143712e-11,8.25514390320519e-17,8.05343589935878e-05,999.9999992206,1.0,1.0,4.33
-1.0319252532971369e-11,8.312485304552805e-17,8.072034215683796e-05,999.9999992188,1.0,1.0,4.34
-1.0366859273378076e-11,8.370091529920626e-17,8.09063252812508e-05,999.999999217,1.0,1.0,4.35
-1.0414575565294058e-11,8.427963188200432e-17,8.10923083668263e-05,999.9999992152,1.0,1.0,4.36
-1.0462401408649445e-11,8.48610088948309e-17,8.127829141356445e-05,999.9999992134,1.0,1.0,4.37
-1.0510336803374352e-11,8.544505243858673e-17,8.146427442146521e-05,999.9999992116,1.0,1.0,4.38
-1.0558381749398961e-11,8.603176861416547e-17,8.165025739052874e-05,999.9999992098,1.0,1.0,4.39
-1.0606536246653387e-11,8.662116352245288e-17,8.18362403207549e-05,999.999999208,1.0,1.0,4.4
-1.0654800295067773e-11,8.721324326432605e-17,8.202222321214374e-05,999.9999992062,1.0,1.0,4.41
-1.070317389457226e-11,8.780801394065694e-17,8.220820606469527e-05,999.9999992044,1.0,1.0,4.42
-1.0751657045097003e-11,8.840548165230685e-17,8.23941888784095e-05,999.9999992026,1.0,1.0,4.43
-1.0800249746572145e-11,8.900565250013276e-17,8.258017165328651e-05,999.9999992008,1.0,1.0,4.44
-1.0848951998927789e-11,8.960853258498099e-17,8.276615438932615e-05,999.999999199,1.0,1.0,4.45
-1.0897763802094128e-11,9.021412800769233e-17,8.295213708652859e-05,999.9999991971999,1.0,1.0,4.46
-1.0946685156001253e-11,9.08224448690989e-17,8.313811974489368e-05,999.9999991953999,1.0,1.0,4.47
-1.099571606057937e-11,9.143348927002653e-17,8.332410236442159e-05,999.9999991935999,1.0,1.0,4.48
-1.1044856515758544e-11,9.204726731129154e-17,8.351008494511227e-05,999.9999991917999,1.0,1.0,4.49
-1.1094106521468981e-11,9.266378509370358e-17,8.369606748696566e-05,999.99999919,1.0,1.0,4.5
-1.1143466077640772e-11,9.328304871806598e-17,8.38820499899818e-05,999.9999991882,1.0,1.0,4.51
-1.1192935184204098e-11,9.390506428517298e-17,8.406803245416075e-05,999.9999991864,1.0,1.0,4.52
-1.1242513841089074e-11,9.452983789581097e-17,8.425401487950255e-05,999.9999991846,1.0,1.0,4.53
-1.1292202048225856e-11,9.51573756507592e-17,8.443999726600703e-05,999.9999991828,1.0,1.0,4.54
-1.1341999805544586e-11,9.578768365079024e-17,8.462597961367437e-05,999.999999181,1.0,1.0,4.55
-1.1391907112975392e-11,9.642076799666797e-17,8.481196192250444e-05,999.9999991792,1.0,1.0,4.56
-1.1441923970448456e-11,9.705663478914838e-17,8.499794419249745e-05,999.9999991774,1.0,1.0,4.57
-1.1492050377893868e-11,9.769529012898196e-17,8.518392642365322e-05,999.9999991756,1.0,1.0,4.58
-1.154228633524177e-11,9.833674011690892e-17,8.536990861597181e-05,999.9999991738,1.0,1.0,4.59
-1.1592631842422355e-11,9.898099085366317e-17,8.555589076945328e-05,999.999999172,1.0,1.0,4.6
-1.1643086899365727e-11,9.96280484399719e-17,8.574187288409754e-05,999.9999991702,1.0,1.0,4.61
-1.1693651506002027e-11,1.0027791897655247e-16,8.592785495990473e-05,999.9999991684,1.0,1.0,4.62
-1.1744325662261399e-11,1.009306085641167e-16,8.611383699687472e-05,999.9999991666,1.0,1.0,4.63
-1.179510936807401e-11,1.015861233033681e-16,8.629981899500763e-05,999.9999991648,1.0,1.0,4.64
-1.1846002623369962e-11,1.0224446929500235e-16,8.648580095430342e-05,999.999999163,1.0,1.0,4.65
-1.1897005428079437e-11,1.0290565263970759e-16,8.667178287476206e-05,999.9999991612,1.0,1.0,4.66
-1.1948117782132537e-11,1.0356967943816447e-16,8.68577647563836e-05,999.9999991594,1.0,1.0,4.67
-1.1999339685459432e-11,1.0423655579104696e-16,8.704374659916807e-05,999.9999991576,1.0,1.0,4.68
-1.2050671137990276e-11,1.0490628779901954e-16,8.722972840311547e-05,999.9999991558,1.0,1.0,4.69
-1.2102112139655184e-11,1.0557888156274039e-16,8.741571016822574e-05,999.999999154,1.0,1.0,4.7
-1.2153662690384312e-11,1.0625434318286059e-16,8.760169189449897e-05,999.9999991522,1.0,1.0,4.71
-1.2205322790107764e-11,1.0693267876002135e-16,8.778767358193508e-05,999.9999991504,1.0,1.0,4.72
-1.2257092438755758e-11,1.0761389439485955e-16,8.797365523053425e-05,999.9999991486,1.0,1.0,4.73
-1.2308971636258359e-11,1.0829799618800142e-16,8.81596368402963e-05,999.9999991468,1.0,1.0,4.74
-1.236096038254576e-11,1.0898499024006767e-16,8.83456184112213e-05,999.999999145,1.0,1.0,4.75
-1.241305867754808e-11,1.0967488265167032e-16,8.853159994330929e-05,999.9999991432,1.0,1.0,4.76
-1.246526652119547e-11,1.103676795234143e-16,8.871758143656026e-05,999.9999991413999,1.0,1.0,4.77
-1.2517583913418088e-11,1.1106338695589705e-16,8.890356289097421e-05,999.9999991395999,1.0,1.0,4.78
-1.2570010854146023e-11,1.1176201104970733e-16,8.908954430655113e-05,999.9999991377999,1.0,1.0,4.79
-1.2622547343309494e-11,1.1246355790542836e-16,8.92755256832911e-05,999.999999136,1.0,1.0,4.8
-1.267519338083858e-11,1.1316803362363314e-16,8.946150702119403e-05,999.9999991342,1.0,1.0,4.81
-1.2727948966663448e-11,1.1387544430488951e-16,8.964748832026e-05,999.9999991324,1.0,1.0,4.82
-1.2780814100714253e-11,1.1458579604975665e-16,8.983346958048901e-05,999.9999991306,1.0,1.0,4.83
-1.2833788782921097e-11,1.1529909495878624e-16,9.001945080188103e-05,999.9999991288,1.0,1.0,4.84
-1.2886873013214176e-11,1.1601534713252168e-16,9.020543198443609e-05,999.999999127,1.0,1.0,4.85
-1.2940066791523605e-11,1.1673455867150005e-16,9.039141312815421e-05,999.9999991252,1.0,1.0,4.86
-1.2993370117779526e-11,1.1745673567625016e-16,9.05773942330354e-05,999.9999991234,1.0,1.0,4.87
-1.3046782991912067e-11,1.1818188424729174e-16,9.07633752990796e-05,999.9999991216,1.0,1.0,4.88
-1.3100305413851411e-11,1.1891001048514176e-16,9.094935632628694e-05,999.9999991198,1.0,1.0,4.89
-1.315393738352766e-11,1.1964112049030338e-16,9.113533731465733e-05,999.999999118,1.0,1.0,4.9
-1.3207678900870995e-11,1.2037522036327623e-16,9.132131826419077e-05,999.9999991162,1.0,1.0,4.91
-1.326152996581152e-11,1.2111231620455085e-16,9.150729917488737e-05,999.9999991144,1.0,1.0,4.92
-1.33154905782794e-11,1.2185241411461147e-16,9.169328004674705e-05,999.9999991126,1.0,1.0,4.93
-1.3369560738204794e-11,1.2259552019393285e-16,9.187926087976986e-05,999.9999991108,1.0,1.0,4.94
-1.3423740445517789e-11,1.2334164054298307e-16,9.206524167395576e-05,999.999999109,1.0,1.0,4.95
-1.347802970014862e-11,1.2409078126222307e-16,9.225122242930486e-05,999.9999991072,1.0,1.0,4.96
-1.353242850202731e-11,1.2484294845210594e-16,9.243720314581696e-05,999.9999991054,1.0,1.0,4.97
-1.3586936851084107e-11,1.2559814821307686e-16,9.262318382349233e-05,999.9999991036,1.0,1.0,4.98
-1.3641554747249112e-11,1.2635638664557391e-16,9.280916446233081e-05,999.9999991018,1.0,1.0,4.99
-1.369628219045247e-11,1.271176698500261e-16,9.299514506233244e-05,999.9999991,1.0,1.0,5.0
-1.3751119180624306e-11,1.2788200392685734e-16,9.318112562349724e-05,999.9999990982,1.0,1.0,5.01
-1.3806065717694804e-11,1.2864939497648203e-16,9.336710614582522e-05,999.9999990964,1.0,1.0,5.02
-1.386112180159408e-11,1.2941984909930787e-16,9.355308662931642e-05,999.9999990946,1.0,1.0,5.03
-1.3916287432252261e-11,1.3019337239573432e-16,9.373906707397075e-05,999.9999990928,1.0,1.0,5.04
-1.3971562609599556e-11,1.309699709661533e-16,9.392504747978832e-05,999.999999091,1.0,1.0,5.05
-1.402694733356604e-11,1.3174965091095043e-16,9.41110278467691e-05,999.9999990892,1.0,1.0,5.06
-1.408244160408187e-11,1.3253241833050188e-16,9.429700817491311e-05,999.9999990873999,1.0,1.0,5.07
-1.4138045421077213e-11,1.3331827932517829e-16,9.448298846422031e-05,999.9999990855999,1.0,1.0,5.08
-1.4193758784482211e-11,1.3410723999533924e-16,9.466896871469077e-05,999.9999990837999,1.0,1.0,5.09
-1.424958169422698e-11,1.3489930644134118e-16,9.485494892632444e-05,999.9999990819999,1.0,1.0,5.1
-1.4305514150241689e-11,1.356944847635295e-16,9.504092909912141e-05,999.9999990802,1.0,1.0,5.11
-1.4361556152456492e-11,1.3649278106224447e-16,9.52269092330816e-05,999.9999990784,1.0,1.0,5.12
-1.4417707700801466e-11,1.372942014378161e-16,9.541288932820506e-05,999.9999990766,1.0,1.0,5.13
