Time,Abeta,AbDim,AbP,Source,Sink,Nep,kprod,kdeg,kdimer,kdedimer,kdisagg,kpf,kpg,kpghalf,kdegNep,cell,Abetaproduction,AbetaDegradation,AbetaDimerisation,AbetaDedimerisation,AbetaPlaqueFormation,AbetaPlaqueGrowth,AbetaDisaggregation,NepDegradation
4.56,8.481196192250444e-05,-1.1391907112975392e-11,9.642076799666797e-17,1.0,1.0,999.9999991792,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.7810511989107065e-09,-4.996272957010981e-12,-9.643818966489318e-17,1.5863230654998948e-17,2.828721504843072e-40,5.241143685994881e-21,1.79999999852256e-07
4.57,8.499794419249745e-05,-1.1441923970448456e-11,9.705663478914838e-17,1.0,1.0,999.9999991774,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.7849568265741407e-09,-5.007228241815781e-12,-9.686160737183141e-17,1.593287912903178e-17,2.872438834962351e-40,5.275707497233739e-21,1.79999999851932e-07
4.58,8.518392642365322e-05,-1.1492050377893868e-11,9.769529012898196e-17,1.0,1.0,999.9999991756,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.7888624534219793e-09,-5.018183520257206e-12,-9.728595247406054e-17,1.6002680151401118e-17,2.9167339586379547e-40,5.310422885541073e-21,1.79999999851608e-07
4.59,8.536990861597181e-05,-1.154228633524177e-11,9.833674011690892e-17,1.0,1.0,999.9999991738,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.792768079454223e-09,-5.029138792335261e-12,-9.77112249709892e-17,1.607263372200968e-17,2.96161322510155e-40,5.3452901825348186e-21,1.79999999851284e-07
4.6,8.555589076945328e-05,-1.1592631842422355e-11,9.898099085366317e-17,1.0,1.0,999.999999172,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.796673704670873e-09,-5.040094058049952e-12,-9.813742486202645e-17,1.6142739840760268e-17,3.007083039274505e-40,5.380309719832569e-21,1.7999999985096e-07
4.61,8.574187288409754e-05,-1.1643086899365727e-11,9.96280484399719e-17,1.0,1.0,999.9999991702,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.8005793290719277e-09,-5.051049317401277e-12,-9.856455214658056e-17,1.6212998507555543e-17,3.053149862133369e-40,5.415481829051553e-21,1.79999999850636e-07
4.62,8.592785495990473e-05,-1.1693651506002027e-11,1.0027791897655247e-16,1.0,1.0,999.9999991684,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.8044849526573896e-09,-5.062004570389247e-12,-9.899260682406016e-17,1.6283409722298237e-17,3.0998202110767922e-40,5.450806841808463e-21,1.79999999850312e-07
4.63,8.611383699687472e-05,-1.1744325662261399e-11,1.009306085641167e-16,1.0,1.0,999.9999991666,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.8083905754272561e-09,-5.072959817013856e-12,-9.942158889387388e-17,1.6353973484891065e-17,3.147100660294481e-40,5.4862850897196916e-21,1.79999999849988e-07
4.64,8.629981899500763e-05,-1.179510936807401e-11,1.015861233033681e-16,1.0,1.0,999.9999991648,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.8122961973815305e-09,-5.083915057275113e-12,-9.985149835543053e-17,1.642468979523679e-17,3.1949978411373497e-40,5.5219169044011805e-21,1.7999999984966398e-07
4.65,8.648580095430342e-05,-1.1846002623369962e-11,1.0224446929500235e-16,1.0,1.0,999.999999163,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.8162018185202107e-09,-5.094870291173021e-12,-1.0028233520813842e-16,1.649555865323808e-17,3.243518442489435e-40,5.557702617468443e-21,1.7999999984934e-07
4.66,8.667178287476206e-05,-1.1897005428079437e-11,1.0290565263970759e-16,1.0,1.0,999.9999991612,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.820107438843297e-09,-5.105825518707578e-12,-1.0071409945140648e-16,1.6566580058797707e-17,3.29266921114145e-40,5.593642560536585e-21,1.79999999849016e-07
4.67,8.68577647563836e-05,-1.1948117782132537e-11,1.0356967943816447e-16,1.0,1.0,999.9999991594,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.8240130583507902e-09,-5.1167807398787905e-12,-1.01146791084643e-16,1.663775401181835e-17,3.3424569521659208e-40,5.629737065220306e-21,1.79999999848692e-07
4.68,8.704374659916807e-05,-1.1999339685459432e-11,1.0423655579104696e-16,1.0,1.0,999.9999991576,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.8279186770426907e-09,-5.1277359546866626e-12,-1.0158041010725682e-16,1.6709080512202758e-17,3.3928885292939784e-40,5.66598646313394e-21,1.79999999848368e-07
4.69,8.722972840311547e-05,-1.2050671137990276e-11,1.0490628779901954e-16,1.0,1.0,999.9999991558,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.8318242949189985e-09,-5.1386911631311974e-12,-1.0201495651865669e-16,1.6780559559853677e-17,3.4439708652935494e-40,5.7023910858913054e-21,1.7999999984804398e-07
4.7,8.741571016822574e-05,-1.2102112139655184e-11,1.0557888156274039e-16,1.0,1.0,999.999999154,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.8357299119797131e-09,-5.149646365212394e-12,-1.0245043031825097e-16,1.685219115467379e-17,3.4957109423495535e-40,5.73895126510588e-21,1.7999999984772e-07
4.71,8.760169189449897e-05,-1.2153662690384312e-11,1.0625434318286059e-16,1.0,1.0,999.9999991522,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.8396355282248353e-09,-5.160601560930259e-12,-1.028868315054484e-16,1.692397529656584e-17,3.5481158024454755e-40,5.775667332390753e-21,1.79999999847396e-07
4.72,8.778767358193508e-05,-1.2205322790107764e-11,1.0693267876002135e-16,1.0,1.0,999.9999991504,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.843541143654364e-09,-5.171556750284791e-12,-1.0332416007965727e-16,1.69959119854325e-17,3.6011925477464183e-40,5.812539619358481e-21,1.7999999984707198e-07
4.73,8.797365523053425e-05,-1.2257092438755758e-11,1.0761389439485955e-16,1.0,1.0,999.9999991486,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.847446758268303e-09,-5.1825119332760044e-12,-1.0376241604028687e-16,1.70680012211766e-17,3.6549483409843723e-40,5.84956845762138e-21,1.79999999846748e-07
4.74,8.81596368402963e-05,-1.2308971636258359e-11,1.0829799618800142e-16,1.0,1.0,999.9999991468,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.8513523720666481e-09,-5.1934671099038884e-12,-1.0420159938674515e-16,1.7140243003700743e-17,3.709390405844287e-40,5.886754178791193e-21,1.7999999984642398e-07
4.75,8.83456184112213e-05,-1.236096038254576e-11,1.0898499024006767e-16,1.0,1.0,999.999999145,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.8552579850494016e-09,-5.204422280168453e-12,-1.0464171011844114e-16,1.7212637332907735e-17,3.764526027352597e-40,5.9240971144793585e-21,1.799999998461e-07
4.76,8.853159994330929e-05,-1.241305867754808e-11,1.0967488265167032e-16,1.0,1.0,999.9999991432,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.8591635972165634e-09,-5.2153774440697e-12,-1.0508274823478327e-16,1.728518420870026e-17,3.8203625522668034e-40,5.961597596296843e-21,1.79999999845776e-07
4.77,8.871758143656026e-05,-1.246526652119547e-11,1.103676795234143e-16,1.0,1.0,999.9999991413999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.863069208568134e-09,-5.226332601607633e-12,-1.0552471373518026e-16,1.7357883630981066e-17,3.876907389467032e-40,5.9992559558542316e-21,1.7999999984545198e-07
4.78,8.890356289097421e-05,-1.2517583913418088e-11,1.1106338695589705e-16,1.0,1.0,999.9999991395999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.8669748191041135e-09,-5.237287752782256e-12,-1.0596760661904083e-16,1.743073559965288e-17,3.934168010349113e-40,6.037072524761696e-21,1.79999999845128e-07
4.79,8.908954430655113e-05,-1.2570010854146023e-11,1.1176201104970733e-16,1.0,1.0,999.9999991377999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.8708804288245004e-09,-5.248242897593567e-12,-1.0641142688577317e-16,1.7503740114618358e-17,3.992151949219248e-40,6.075047634628942e-21,1.7999999984480397e-07
4.8,8.92755256832911e-05,-1.2622547343309494e-11,1.1246355790542836e-16,1.0,1.0,999.999999136,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.874786037729298e-09,-5.2591980360415765e-12,-1.0685617453478654e-16,1.757689717578034e-17,4.050866803690659e-40,6.11318161706537e-21,1.7999999984448e-07
4.81,8.946150702119403e-05,-1.267519338083858e-11,1.1316803362363314e-16,1.0,1.0,999.9999991342,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.8786916458185035e-09,-5.27015316812628e-12,-1.07301849565489e-16,1.7650206783041443e-17,4.110320235081312e-40,6.151474803679827e-21,1.79999999844156e-07
4.82,8.964748832026e-05,-1.2727948966663448e-11,1.1387544430488951e-16,1.0,1.0,999.9999991324,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.8825972530921186e-09,-5.281108293847687e-12,-1.0774845197728942e-16,1.772366893630444e-17,4.17051996881404e-40,6.1899275260808795e-21,1.79999999843832e-07
4.83,8.983346958048901e-05,-1.2780814100714253e-11,1.1458579604975665e-16,1.0,1.0,999.9999991306,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.8865028595501436e-09,-5.292063413205798e-12,-1.0819598176959651e-16,1.7797283635472064e-17,4.231473794817689e-40,6.228540115876623e-21,1.79999999843508e-07
4.84,9.001945080188103e-05,-1.2833788782921097e-11,1.1529909495878624e-16,1.0,1.0,999.9999991288,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.890408465192578e-09,-5.303018526200613e-12,-1.0864443894181856e-16,1.7871050880446982e-17,4.29318956793029e-40,6.267312904674744e-21,1.79999999843184e-07
4.85,9.020543198443609e-05,-1.2886873013214176e-11,1.1601534713252168e-16,1.0,1.0,999.999999127,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.8943140700194214e-09,-5.313973632832138e-12,-1.0909382349336462e-16,1.7944970671131994e-17,4.3556752083037485e-40,6.306246224082481e-21,1.7999999984286e-07
4.86,9.039141312815421e-05,-1.2940066791523605e-11,1.1673455867150005e-16,1.0,1.0,999.9999991252,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.898219674030676e-09,-5.324928733100378e-12,-1.0954413542364308e-16,1.8019043007429786e-17,4.418938701810439e-40,6.345340405706729e-21,1.79999999842536e-07
4.87,9.05773942330354e-05,-1.2993370117779526e-11,1.1745673567625016e-16,1.0,1.0,999.9999991234,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.90212527722634e-09,-5.335883827005334e-12,-1.0999537473206257e-16,1.809326788924308e-17,4.482988100451165e-40,6.38459578115393e-21,1.79999999842212e-07
4.88,9.07633752990796e-05,-1.3046782991912067e-11,1.1818188424729174e-16,1.0,1.0,999.9999991216,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.906030879606414e-09,-5.346838914547004e-12,-1.1044754141803161e-16,1.8167645316474583e-17,4.547831522764901e-40,6.424012682030037e-21,1.79999999841888e-07
4.89,9.094935632628694e-05,-1.3100305413851411e-11,1.1891001048514176e-16,1.0,1.0,999.9999991198,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.9099364811708995e-09,-5.357793995725402e-12,-1.1090063548095914e-16,1.824217528902707e-17,4.613477154240784e-40,6.4635914399408504e-21,1.79999999841564e-07
4.9,9.113533731465733e-05,-1.315393738352766e-11,1.1964112049030338e-16,1.0,1.0,999.999999118,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.913842081919795e-09,-5.368749070540522e-12,-1.1135465692025342e-16,1.8316857806803207e-17,4.6799332477304284e-40,6.5033323864914214e-21,1.7999999984124e-07
4.91,9.132131826419077e-05,-1.3207678900870995e-11,1.2037522036327623e-16,1.0,1.0,999.9999991162,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.9177476818531012e-09,-5.379704138992368e-12,-1.1180960573532341e-16,1.8391692869705773e-17,4.7472081238636095e-40,6.543235853286607e-21,1.7999999984091599e-07
4.92,9.150729917488737e-05,-1.326152996581152e-11,1.2111231620455085e-16,1.0,1.0,999.9999991144,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.9216532809708185e-09,-5.3906592010809485e-12,-1.1226548192557742e-16,1.846668047763744e-17,4.815310171464422e-40,6.583302171930771e-21,1.79999999840592e-07
4.93,9.169328004674705e-05,-1.33154905782794e-11,1.2185241411461147e-16,1.0,1.0,999.9999991126,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.9255588792729472e-09,-5.401614256806261e-12,-1.1272228549042427e-16,1.8541820630500962e-17,4.884247847969767e-40,6.623531674027936e-21,1.79999999840268e-07
4.94,9.187926087976986e-05,-1.3369560738204794e-11,1.2259552019393285e-16,1.0,1.0,999.9999991108,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.929464476759487e-09,-5.4125693061683115e-12,-1.1318001642927268e-16,1.8617113328199075e-17,4.954029679849103e-40,6.6639246911816086e-21,1.79999999839944e-07
4.95,9.206524167395576e-05,-1.3423740445517789e-11,1.2334164054298307e-16,1.0,1.0,999.999999109,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.9333700734304384e-09,-5.423524349167101e-12,-1.1363867474153086e-16,1.8692558570634443e-17,5.02466426302636e-40,6.704481554994931e-21,1.7999999983962e-07
4.96,9.225122242930486e-05,-1.347802970014862e-11,1.2409078126222307e-16,1.0,1.0,999.9999991072,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.9372756692858024e-09,-5.434479385802637e-12,-1.1409826042660815e-16,1.8768156357709913e-17,5.096160263303336e-40,6.74520259707066e-21,1.7999999983929598e-07
4.97,9.243720314581696e-05,-1.353242850202731e-11,1.2484294845210594e-16,1.0,1.0,999.9999991054,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.9411812643255755e-09,-5.445434416074912e-12,-1.145587734839122e-16,1.8843906689328034e-17,5.1685264167847305e-40,6.786088149011123e-21,1.79999999838972e-07
4.98,9.262318382349233e-05,-1.3586936851084107e-11,1.2559814821307686e-16,1.0,1.0,999.9999991036,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.945086858549763e-09,-5.456389439983941e-12,-1.1502021391285252e-16,1.891980956539168e-17,5.241771530305051e-40,6.82713854241822e-21,1.79999999838648e-07
4.99,9.280916446233081e-05,-1.3641554747249112e-11,1.2635638664557391e-16,1.0,1.0,999.9999991018,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.948992451958362e-09,-5.467344457529722e-12,-1.1548258171283737e-16,1.899586498580352e-17,5.3159044818571936e-40,6.868354108893462e-21,1.7999999983832399e-07
5.0,9.299514506233244e-05,-1.369628219045247e-11,1.271176698500261e-16,1.0,1.0,999.9999991,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.952898044551373e-09,-5.478299468712257e-12,-1.159458768832754e-16,1.9072072950466282e-17,5.390934221022625e-40,6.90973518003787e-21,1.79999999838e-07
5.01,9.318112562349724e-05,-1.3751119180624306e-11,1.2788200392685734e-16,1.0,1.0,999.9999990982,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.9568036363287964e-09,-5.48925447353155e-12,-1.1641009942357508e-16,1.914843345928266e-17,5.466869769403725e-40,6.951282087452185e-21,1.7999999983767598e-07
5.02,9.336710614582522e-05,-1.3806065717694804e-11,1.2864939497648203e-16,1.0,1.0,999.9999990964,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.9607092272906324e-09,-5.500209471987604e-12,-1.1687524933314536e-16,1.9224946512155437e-17,5.5437202210572e-40,6.992995162736634e-21,1.79999999837352e-07
5.03,9.355308662931642e-05,-1.386112180159408e-11,1.2941984909930787e-16,1.0,1.0,999.9999990946,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.9646148174368827e-09,-5.511164464080424e-12,-1.173413266113947e-16,1.9301612108987296e-17,5.621494742929813e-40,7.034874737491078e-21,1.79999999837028e-07
5.04,9.373906707397075e-05,-1.3916287432252261e-11,1.3019337239573432e-16,1.0,1.0,999.9999990928,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.968520406767544e-09,-5.522119449810008e-12,-1.1780833125773152e-16,1.9378430249680947e-17,5.700202575295501e-40,7.07692114331493e-21,1.7999999983670398e-07
5.05,9.392504747978832e-05,-1.3971562609599556e-11,1.309699709661533e-16,1.0,1.0,999.999999091,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.972425995282619e-09,-5.5330744291763655e-12,-1.1827626327156503e-16,1.9455400934139202e-17,5.779853032194439e-40,7.119134711807195e-21,1.7999999983638e-07
5.06,9.41110278467691e-05,-1.402694733356604e-11,1.3174965091095043e-16,1.0,1.0,999.9999990892,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.976331582982108e-09,-5.544029402179494e-12,-1.1874512265230333e-16,1.9532524162264692e-17,5.8604555018738745e-40,7.161515774566533e-21,1.7999999983605598e-07
5.07,9.429700817491311e-05,-1.408244160408187e-11,1.3253241833050188e-16,1.0,1.0,999.9999990873999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.9802371698660106e-09,-5.554984368819401e-12,-1.192149093993551e-16,1.960979993396016e-17,5.942019447230348e-40,7.20406466319109e-21,1.7999999983573199e-07
5.08,9.448298846422031e-05,-1.4138045421077213e-11,1.3331827932517829e-16,1.0,1.0,999.9999990855999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.9841427559343267e-09,-5.565939329096085e-12,-1.1968562351212915e-16,1.9687228249128356e-17,6.0245544062542846e-40,7.246781709278716e-21,1.79999999835408e-07
5.09,9.466896871469077e-05,-1.4193758784482211e-11,1.3410723999533924e-16,1.0,1.0,999.9999990837999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.988048341187056e-09,-5.576894283009554e-12,-1.2015726499003416e-16,1.9764809107672015e-17,6.108069992475513e-40,7.289667244426656e-21,1.7999999983508398e-07
5.1,9.485494892632444e-05,-1.424958169422698e-11,1.3489930644134118e-16,1.0,1.0,999.9999990819999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.991953925624199e-09,-5.587849230559804e-12,-1.2062983383247852e-16,1.9842542509493815e-17,6.1925758954117315e-40,7.332721600231983e-21,1.7999999983476e-07
5.11,9.504092909912141e-05,-1.4305514150241689e-11,1.356944847635295e-16,1.0,1.0,999.9999990802,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.995859509245758e-09,-5.598804171746848e-12,-1.2110333003887103e-16,1.992042845449652e-17,6.278081881017343e-40,7.375945108291173e-21,1.79999999834436e-07
5.12,9.52269092330816e-05,-1.4361556152456492e-11,1.3649278106224447e-16,1.0,1.0,999.9999990784,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,1.9997650920517304e-09,-5.6097591065706805e-12,-1.2157775360862043e-16,1.9998466942582876e-17,6.36459779213528e-40,7.419338100200423e-21,1.79999999834112e-07
5.13,9.541288932820506e-05,-1.4417707700801466e-11,1.372942014378161e-16,1.0,1.0,999.9999990766,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.0036706740421168e-09,-5.620714035031307e-12,-1.220531045411348e-16,2.0076657973655503e-17,6.452133548949612e-40,7.46290090755537e-21,1.79999999833788e-07
5.14,9.55988693844918e-05,-1.447396879520683e-11,1.3809875199056925e-16,1.0,1.0,999.9999990748,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.007576255216918e-09,-5.631668957128732e-12,-1.2252938283582344e-16,2.0155001547617237e-17,6.540699149440883e-40,7.506633861951373e-21,1.79999999833464e-07
5.15,9.578484940194184e-05,-1.4530339435602716e-11,1.3890643882082016e-16,1.0,1.0,999.999999073,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.0114818355761348e-09,-5.642623872862958e-12,-1.230065884920948e-16,2.0233497664370784e-17,6.630304669842397e-40,7.550537294983321e-21,1.7999999983314e-07
5.16,9.597082938055511e-05,-1.4586819621919237e-11,1.3971726802887674e-16,1.0,1.0,999.9999990712,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.0153874151197656e-09,-5.653578782233985e-12,-1.234847215093573e-16,2.0312146323818826e-17,6.720960265098661e-40,7.594611538245653e-21,1.79999999832816e-07
5.17,9.615680932033175e-05,-1.4643409354086562e-11,1.4053124571504138e-16,1.0,1.0,999.9999990694,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.0192929938478124e-09,-5.664533685241822e-12,-1.239637818870198e-16,2.0390947525864132e-17,6.812676169325879e-40,7.638856923332505e-21,1.79999999832492e-07
5.18,9.634278922127161e-05,-1.4700108632034795e-11,1.4134837797960625e-16,1.0,1.0,999.9999990676,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.0231985717602737e-09,-5.675488581886464e-12,-1.2444376962449057e-16,2.046990127040936e-17,6.905462696273444e-40,7.683273781837457e-21,1.79999999832168e-07
5.19,9.652876908337489e-05,-1.4756917455694155e-11,1.4216867092285874e-16,1.0,1.0,999.9999990658,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.027104148857152e-09,-5.686443472167925e-12,-1.2492468472117887e-16,2.054900755735735e-17,6.999330239788294e-40,7.727862445353833e-21,1.79999999831844e-07
5.2,9.671474890664137e-05,-1.4813835824994693e-11,1.4299213064507562e-16,1.0,1.0,999.999999064,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.0310097251384435e-09,-5.697398356086194e-12,-1.254065271764926e-16,2.0628266386610694e-17,7.094289274279877e-40,7.772623245474375e-21,1.7999999983152e-07
5.21,9.69007286910713e-05,-1.4870863739866642e-11,1.438187632465293e-16,1.0,1.0,999.9999990622,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,2.0349153006041533e-09,-5.708353233641288e-12,-1.2588929698984108e-16,2.0707677758072237e-17,7.190350355188192e-40,7.817556513791594e-21,1.79999999831196e-07
