Time,HMP,Fru16P2,ATP,Glc,Tre6P,ADP,lambda1,lambda2,lambda3,R,T,L,KRHMP,gR,c1,L0,KRATP,gT,c2,KiATP,ci,cell,HK,PFK,lower,ATPase
2.56,10.68642688125994,6.26106519635462,2.576482471093211,10.0,114.19971948851506,2.423517528906789,10.68642688125994,42.94137451822019,0.2576482471093211,4643.526391097068,44.176162661145696,8087.118782316493,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.4496392792722,17.117864973066975,16.56218856822775,31.417799471714662
2.57,10.689725648878708,6.266601447252394,2.579103959708148,10.0,114.27023444829533,2.420896040291852,10.689725648878708,42.9850659951358,0.2579103959708148,4649.660416513486,44.220160139203706,8095.603206216912,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.443061791553788,17.115070223188724,16.563493183258917,31.434988580017148
2.58,10.692986866289946,6.272096900535854,2.5816996291067213,10.0,114.33996812264928,2.4183003708932787,10.692986866289946,43.02832715177869,0.2581699629106721,4655.734685142034,44.26372431376803,8104.004963007046,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.43656213393433,17.1123009603484,16.564785283462736,31.451992483399266
2.59,10.696211052090687,6.277551933274928,2.5842697950157234,10.0,114.40893087086697,2.4157302049842766,10.696211052090687,43.07116325026206,0.25842697950157234,4661.749898140905,44.30686048198003,8112.325044982152,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.430139182405963,17.109556869204184,16.566065036776454,31.468813741398822
2.6,10.699398715618582,6.28296691709804,2.5868147681808185,10.0,114.47713287578055,2.4131852318191815,10.699398715618582,43.11357946968031,0.25868147681808185,4667.706746221471,44.34957385743993,8120.564429192291,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.423791833960596,17.10683763947426,16.567332607918146,31.485454867438424
2.61,10.702550356951901,6.288342218192108,2.5893348543665344,10.0,114.54458414309127,2.4106651456334656,10.702550356951901,43.15558090610891,0.25893348543665345,4673.605909574486,44.39186957020296,8128.724077414628,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.417519006537447,17.10414296582949,16.568588158451146,31.501918329221258
2.62,10.705666466909529,6.293678197302548,2.591830354356268,10.0,114.61129450071115,2.408169645643732,10.705666466909529,43.19717257260447,0.2591830354356268,4679.448057797871,44.433752666775845,8136.804936126539,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.411319638971566,17.101472547788354,16.569831846847265,31.518206549117583
2.63,10.708747527050965,6.298975209733272,2.5943015639522837,10.0,114.67727359812017,2.4056984360477163,10.708747527050965,43.23835939920473,0.2594301563952284,4685.233849826001,44.47522811011324,8144.807936479411,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.405192690943196,17.09882608961456,16.571063828548958,31.53432190454222
2.64,10.711794009676332,6.304233605346686,2.596748773975713,10.0,114.74253090573775,2.403251226024287,10.711794009676332,43.279146232928554,0.25967487739757134,4690.963933860506,44.51630077961429,8152.7339942731915,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.39913714292808,17.09620330021671,16.57228425603034,31.550266728323
2.65,10.714806308821824,6.309453688675401,2.5991722390889698,10.0,114.80707423556797,2.4008277609110302,10.714806308821824,43.3195373181495,0.259917223908897,4696.638861144478,44.55697494717979,8160.583908938554,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.39315214212283,17.093603885739952,16.573493273128864,31.566043106187347
2.66,10.717785088592157,6.3146359202769045,2.6015723351790823,10.0,114.87091720524839,2.3984276648209177,10.717785088592157,43.35953891965137,0.2601572335179082,4702.259520820951,44.5972569220363,8168.358873322654,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.387236265527,17.091027586375468,16.574691044018646,31.581653901202706
2.67,10.72073069900664,6.319780579061531,2.6039492954256565,10.0,114.93406672062342,2.3960507045743435,10.72073069900664,43.39915492376094,0.26039492954256566,4707.826410643858,44.6371506153615,8176.059618746334,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.38138875578621,17.08847411452369,16.575877704649244,31.59710103613547
2.68,10.72364359513981,6.32488800457803,2.606303399676713,10.0,114.99653195558308,2.393696600323287,10.72364359513981,43.43838999461189,0.2606303399676713,4713.340160078802,44.676660722733914,8183.6870283858225,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.37560863430032,17.085943198937244,16.57705339774658,31.612386726739825
2.69,10.72652422316193,6.3299585311389235,2.60863492295959,10.0,115.05832191007963,2.39136507704041,10.72652422316193,43.47724871599317,0.260863492295959,4718.801388024522,44.71579185885902,8191.241970478737,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.369894942329537,17.083434572630978,16.578218263344603,31.627513146754726
2.7,10.729373020489515,6.334992487907513,2.610944135548946,10.0,115.11944541280829,2.389055864451054,10.729373020489515,43.515735592482436,0.2610944135548946,4724.210702940336,44.754548558709054,8198.725298522771,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.364246740631845,17.080947972810957,16.579372438852097,31.64248242866498
2.71,10.73219041593586,6.339990198984892,2.613231303034776,10.0,115.17991112390551,2.386768696965224,10.73219041593586,43.5538550505796,0.2613231303034776,4729.568702975415,44.792935278663016,8206.137851475203,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.358663109101933,17.07848314080592,16.5805160591181,31.65729666445278
2.72,10.734976829861555,6.344951983496953,2.6154966863904137,10.0,115.23972753766445,2.3845033136095863,10.734976829861555,43.59161143984023,0.2615496686390414,4734.875976099829,44.830956397646666,8213.480453952947,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.35314314641149,17.076039822001185,16.581649256495883,31.67195790633986
2.73,10.737732674325018,6.349878155681402,2.6177405420405457,10.0,115.2989029852671,2.3822594579594543,10.737732674325018,43.629009034009094,0.2617740542040546,4740.133100237343,44.868616218272706,8220.753916433408,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.347685969650886,17.07361776577493,16.582772160905556,31.686468167520502
2.74,10.740458353302149,6.354769025013803,2.6199631219632886,10.0,115.35744563901791,2.3800368780367114,10.740458353302149,43.66605203272148,0.26199631219632885,4745.340643491721,44.905918968553415,8227.959035566319,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.342290713827357,17.071216725436788,16.583884899899587,31.700829423105848
2.75,10.74315428733985,6.359624910128222,2.622164685832434,10.0,115.4153640415886,2.377835314167566,10.74315428733985,43.7027447638739,0.26221646858324343,4750.499196836525,44.942869005906836,8235.096633522891,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.336956480192892,17.06883645817816,16.58498760022571,31.715043688764663
2.76,10.74582089160682,6.364446126427412,2.6243454901954624,10.0,115.4726666344936,2.3756545098045376,10.74582089160682,43.73909150325771,0.2624345490195462,4755.609344950955,44.97947063533132,8242.167522904416,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.331682382231925,17.06647672507206,16.586080386476596,31.729112950899033
2.77,10.748458557835093,6.36923297588959,2.6265057795688027,10.0,115.52936136949845,2.3734942204311973,10.748458557835093,43.775096326146716,0.2626505779568803,4760.671642152254,45.015727959789054,8249.17247785049,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.326467583427835,17.064137290994257,16.587163380043943,31.743039109499698
2.78,10.751067671328771,6.373985756673072,2.628645794812979,10.0,115.58545607349065,2.371354205187021,10.751067671328771,43.810763246882985,0.26286457948129793,4765.686634916236,45.05164502091855,8256.112261172148,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.32131126158753,17.06181792455781,16.58823670022424,31.756824032524115
2.79,10.753648611159047,6.378704763228414,2.630765773222554,10.0,115.6409584522829,2.369234226777446,10.753648611159047,43.8460962203759,0.26307657732225537,4770.654862081447,45.08722580054397,8262.987624627902,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.316212608400168,17.059518398065318,16.589300464273876,31.770469556710335
2.8,10.756201750359228,6.383390286410536,2.6328659486160637,10.0,115.69587609443091,2.3671340513839363,10.756201750359228,43.88109914360106,0.2632865948616064,4775.5768550548455,45.12247422218428,8269.799309200305,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.31117082899704,17.05723848746327,16.59035478746297,31.783977488383037
2.81,10.758727456119775,6.388042613590869,2.634946551425959,10.0,115.75021647506549,2.365053448574041,10.758727456119775,43.91577585709932,0.2634946551425959,4780.453138018983,45.15739415256267,8276.54804537302,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.3061851415127,17.05497797229839,16.591399783127972,31.797349604251973
2.82,10.761226089983309,6.392662028769487,2.637007808788543,10.0,115.80398695973744,2.362992191211457,10.761226089983309,43.950130146475715,0.2637007808788543,4785.284228140624,45.19198940311591,8283.234553408445,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.301254776647344,17.052736635675924,16.59243556272302,31.81058765220304
2.83,10.763698008039652,6.397248812687237,2.6390499446339124,10.0,115.85719480827677,2.3609500553660876,10.763698008039652,43.984165743898544,0.2639049944633912,4790.070635780805,45.226263731504005,8289.85954362581,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.296378977230145,17.05051426421984,16.593462235870142,31.823693352082252
2.84,10.766143561120856,6.401803242937882,2.641073179775893,10.0,115.90984717866407,2.358926820224107,10.766143561120856,44.01788632959821,0.2641073179775893,4794.812864706255,45.260220843119555,8296.423716679732,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.29155699778388,17.048310648034832,16.594479910408285,31.836668396472664
2.85,10.768563094996217,6.406325594080235,2.643077732001982,10.0,115.96195113091451,2.356922267998018,10.768563094996217,44.05129553336637,0.2643077732001982,4799.51141230217,45.29386439259756,8302.927763839263,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.286788104090558,17.04612558067023,16.59548869244122,31.849514451464522
2.86,10.770956950567307,6.41081613775029,2.6450638161632845,10.0,116.01351363097417,2.3549361838367155,10.770956950567307,44.084396936054745,0.26450638161632845,4804.166769786291,45.327197985325014,8309.372367267377,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.282071572758138,17.04395885908551,16.596488686384298,31.862233157418878
2.87,10.773325464063001,6.415275142773362,2.647031644264454,10.0,116.06454155462828,2.352968355735546,10.773325464063001,44.11719407107423,0.26470316442644537,4808.77942242427,45.360225178950714,8315.7582003009,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.27740669078826,17.04181028361764,16.597479995010186,31.874826129724703
2.88,10.775668967234505,6.419702875276223,2.648981425553631,10.0,116.11504169142076,2.351018574446369,10.775668967234505,44.14969042589385,0.2648981425553631,4813.349849746276,45.39294948489513,8322.085927730845,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.27279275514498,17.039679657950018,16.59846271949346,31.88729495954983
2.89,10.777987787550384,6.424099598799231,2.65091336661238,10.0,116.1650207485852,2.34908663338762,10.777987787550384,44.18188944353967,0.265091336661238,4817.878525764808,45.42537436986013,8328.35620608317,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.2682290723245,17.03756678908311,16.59943695945422,31.899641214585756
2.9,10.780282245600016,6.42846557273572,2.652827671086779,10.0,116.21448529479893,2.347172328913221,10.780282245600016,44.213794518112984,0.2652827671086779,4822.36591730592,45.4575032512629,8334.569682735115,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.263714964103727,17.035471484535396,16.60040281252288,31.91186643749566
2.91,10.782552648988908,6.432801048669217,2.6547245389675242,10.0,116.26344162821772,2.3452754610324758,10.782552648988908,44.24540898279207,0.26547245389675245,4826.8124799618045,45.48933948503307,8340.726993567516,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.25924978103913,17.033393546063873,16.601360373309817,31.923972141488672
2.92,10.784799309007806,6.437106280357157,2.6566041687976143,10.0,116.31189613557524,2.3433958312023857,10.784799309007806,44.27673614662691,0.26566041687976144,4831.218669448263,45.52088640298104,8346.828770120386,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.25483286557301,17.031332785993033,16.602309736269316,31.93595982457389
2.93,10.787022533986104,6.441381519743404,2.658466756882798,10.0,116.35985514872398,2.341533243117202,10.787022533986104,44.307779281379965,0.2658466756882798,4835.584937206649,45.552147299416525,8352.875637020945,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.250463566759752,17.029289020399535,16.603250994562956,31.947830964658365
2.94,10.78922262856763,6.4456270165195475,2.6603124972633467,10.0,116.40732492879582,2.3396875027366533,10.78922262856763,44.33854162105578,0.2660312497263347,4839.91173000545,45.58312543065786,8358.868211882653,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.246141241873975,17.027262068177837,16.604184239941233,31.95958701950995
2.95,10.79139989389101,6.449843018228263,2.662141581802106,10.0,116.45431166987089,2.337858418197894,10.79139989389101,44.369026363368434,0.2662141581802106,4844.199490154275,45.61382401651023,8364.807105582,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.241865256017114,17.025251751005104,16.605109562779322,31.97122942745767
2.96,10.793554627770009,6.45402977036664,2.6639542002725505,10.0,116.50082150265537,2.3360457997274495,10.793554627770009,44.399236671209174,0.266395420027255,4848.448655718836,45.64424624174405,8370.69292253566,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.237634981724675,17.02325789330741,16.606027052111994,31.982759608087314
2.97,10.795687124873913,6.458187516489547,2.665750540446837,10.0,116.54686049816837,2.334249459553163,10.795687124873913,44.42917567411396,0.26657505404468373,4852.65966073692,45.67439525757329,8376.526260977898,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.233449798574306,17.021280322227394,16.606936795667664,31.994178962932022
2.98,10.79779767690786,6.462316498312958,2.6675307881838575,10.0,116.59243467143679,2.3324692118161425,10.79779767690786,44.45884646973096,0.2667530788183857,4856.832935435281,45.70427418313384,8382.30771323836,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.22930909279465,17.019318867593057,16.60783887990158,32.00548887615816
2.99,10.799886572793223,6.4664169558173175,2.669295127517292,10.0,116.63754998519936,2.330704872482708,10.799886572793223,44.4882521252882,0.26692951275172916,4860.968906447478,45.73388610696207,8388.037866020104,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.22521225687488,17.017373361887888,16.608733390028203,32.01669071524663
3.0,10.80195409884795,6.470489127350872,2.671043740743662,10.0,116.68221235361804,2.328956259256338,10.80195409884795,44.51739567906103,0.2671043740743662,4865.067997032603,45.76323408847319,8393.717300677961,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.221158689174967,17.01544364022219,16.6096204100528,32.0277858316697
3.01,10.804000538966928,6.47453324973302,2.6727768085103856,10.0,116.72642764599767,2.3272231914896144,10.804000538966928,44.54628014183976,0.26727768085103853,4869.130627294892,45.79232115943995,8399.346593497145,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.21714779353665,17.013529540305562,16.610500022802185,32.03877556156341
3.02,10.806026174802343,6.4785495583576616,2.6744945099038273,10.0,116.77020169051335,2.3255054900961727,10.806026174802343,44.57490849839712,0.26744945099038275,4873.157214404187,45.82115032547107,8404.926315972172,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.2131789788951,17.011630902420567,16.611372309954774,32.049661226395756
3.03,10.808031285944036,6.482538287296541,2.6761970225373553,10.0,116.8135402779451,2.3238029774626447,10.808031285944036,44.60328370895592,0.26761970225373555,4877.148172817236,45.849724567490014,8410.457035086018,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.20925165889117,17.00974756939752,16.612237352069794,32.06044413363076
3.04,10.810016150099855,6.486499669402592,2.6778845226393915,10.0,116.85644916541969,2.3221154773606085,10.810016150099855,44.63140871065653,0.26778845226393916,4881.1039144998,45.87804684321353,8415.939313589532,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.205365251484416,17.007879386590332,16.61309522861582,32.07112557738852
3.05,10.811981041388465,6.490433935424363,2.679557184325858,10.0,116.8989340393436,2.320442815674142,10.811981041388465,44.65928640543097,0.2679557184325858,4885.024846821391,45.90612007492039,8421.373707631185,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.201519182530312,17.00602620151433,16.61394601790186,32.081706833943244
3.06,10.81392616534066,6.4943412799612235,2.681215151524654,10.0,116.94099910943936,2.318784848475346,10.81392616534066,44.68691919207757,0.2681215151524654,4888.911292354132,45.93394667751007,8426.760675526126,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.197713022231337,17.004187852082055,16.614789793793868,32.092188984384265
3.07,10.81585174234678,6.498221905191398,2.6828585740430393,10.0,116.98264891242587,2.3171414259569607,10.81585174234678,44.71430956738399,0.26828585740430394,4892.763591731965,45.96152916477628,8432.100694921262,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.19394630982214,17.00236418147816,16.615626630069347,32.1025731430678
3.08,10.817758017676251,6.502076026130196,2.684487611907161,10.0,117.02388852899881,2.315512388092839,10.817758017676251,44.74146019845268,0.2684487611907161,4896.582116059672,45.9888702223537,8437.394276898372,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.190218532575898,17.00055503995343,16.616456600903934,32.112860484965076
3.09,10.81964523300548,6.505903855721958,2.686102423069499,10.0,117.0647229680982,2.313897576930501,10.81964523300548,44.768373717824986,0.2686102423069499,4900.36723180556,46.01597250108422,8442.641926031078,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.18652918559644,16.998760279664438,16.617279779422013,32.1230521679777
3.1,10.821513626495113,6.5097056048893815,2.6877031634523725,10.0,117.10515716841941,2.3122968365476275,10.821513626495113,44.79505272420621,0.26877031634523724,4904.119300896346,46.04283861774674,8447.84414052008,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.1828777716465,16.996979754632555,16.6180962377201,32.133149333311145
3.11,10.823363432867298,6.513481482582858,2.689289986991442,10.0,117.14519599992899,2.310710013008558,10.823363432867298,44.8214997831907,0.2689289986991442,4907.838680812616,46.069471155786964,8453.00141232858,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.179263800976198,16.99521332070372,16.618906046889695,32.143153105845215
3.12,10.825194883482942,6.5172316958298,2.6908630456792166,10.0,117.18484426538527,2.3091369543207834,10.825194883482942,44.84771742798694,0.26908630456792165,4911.5257246848005,46.09587266604735,8458.114227317888,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.175686791152025,16.993460835509048,16.619709277039654,32.15306459450173
3.13,10.82700820641897,6.520956449783974,2.692422489608559,10.0,117.22410670186372,2.307577510391441,10.82700820641897,44.873708160142655,0.2692422489608559,4915.180781389705,46.12204566749702,8463.183065383215,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.1721462668862,16.991722158426107,16.620505997318084,32.16288489260956
3.14,10.82880362654559,6.524655947774832,2.6939684670161905,10.0,117.2629879822869,2.3060315329838095,10.82880362654559,44.89947445026984,0.26939684670161906,4918.804195647547,46.14799264796166,8468.208400589612,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.16864175986637,16.989997150541015,16.621296275933737,32.17261507826683
3.15,10.830581365603539,6.528330391356845,2.695501124326193,10.0,117.30149271695862,2.304498875673807,10.830581365603539,44.925018738769886,0.2695501124326193,4922.3963081194825,46.173716064853444,8473.190701308104,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.16517280858577,16.988285674611216,16.622080180176948,32.182256214700644
3.16,10.832341642281364,6.5319799803588285,2.697020606193521,10.0,117.3396254551029,2.302979393806479,10.832341642281364,44.95034343655868,0.2697020606193521,4925.957455505673,46.199218345901166,8478.130430352003,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.161738958173647,16.986587595028976,16.62285777644012,32.19180935062422
3.17,10.834084672292665,6.535604912933281,2.698527055547498,10.0,117.37739068640686,2.301472944452502,10.834084672292665,44.975450925791634,0.2698527055547498,4929.487970643785,46.22450188988007,8483.028045113319,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.158339760226106,16.984902777785546,16.623629130237727,32.20127552059148
3.18,10.835810668453357,6.539205385605711,2.7000206136353286,10.0,117.41479284256759,2.2999793863646714,10.835810668453357,45.00034356058881,0.2700020613635329,4932.988182607987,46.24956906734199,8487.88399769939,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.15497477263732,16.983231090436025,16.624394306225916,32.21065574534932
3.19,10.837519840758938,6.542781593323967,2.7015014200656005,10.0,117.45183629884365,2.2984985799343995,10.837519840758938,45.02502366776001,0.27015014200656007,4936.4584168084175,46.27442222134539,8492.69873506963,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.15164355943102,16.981572402064888,16.625153368221664,32.219951032187446
3.2,10.839212396461738,6.546333729507575,2.7029696128517893,10.0,117.48852537560981,2.2970303871482107,10.839212396461738,45.04949354752982,0.27029696128517894,4939.8989950910745,46.299063668185404,8497.472699172436,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.148345690592382,16.979926583252077,16.625906379221476,32.229162375285895
3.21,10.840888536491223,6.549861981094936,2.704425325220791,10.0,117.5248642606268,2.295574674779209,10.840888536491223,45.073755420346515,0.27044253252207906,4943.310228287274,46.323495643831286,8502.20631656263,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.145080749003544,16.97829350975785,16.62665340071593,32.23829073577991
3.22,10.842548452896336,6.553366524988557,2.7058686833255754,10.0,117.56085695340474,2.2941313166744246,10.842548452896336,45.09781138875959,0.2705868683325575,4946.692410863716,46.34772026553714,8506.899990956168,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.141848335390012,16.97667306515061,16.62739449221683,32.24733702754936
3.23,10.844192341697527,6.556847545578114,2.707299817589311,10.0,117.59650754373129,2.292700182410689,10.844192341697527,45.12166362648851,0.2707299817589311,4950.045847398372,46.37173972223087,8511.554140114464,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.138648043338446,16.975065127782177,16.628129713737437,32.256302188419646
3.24,10.845820396472453,6.56030522591044,2.708718857006412,10.0,117.63182007253788,2.291281142993588,10.845820396472453,45.1453142834402,0.2708718857006412,4953.370839284861,46.39555617886868,8516.169177310188,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.13547947174178,16.973469577368054,16.628859124549898,32.265187144462864
3.25,10.847432808112625,6.563739747300292,2.71012592890242,10.0,117.66679852651815,2.28987407109758,10.847432808112625,45.168765481707,0.271012592890242,4956.667684171955,46.41917177240516,8520.745510542436,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.13234222525525,16.971886295281582,16.629582783141103,32.27399280855928
3.26,10.849029764887964,6.567151289362302,2.71152115896627,10.0,117.701446839425,2.28847884103373,10.849029764887964,45.192019316104506,0.271152115896627,4959.936676039089,46.44258861233485,8525.283542637688,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.129235914154506,16.970315164535425,16.630300747227647,32.28272008066551
3.27,10.850611452511345,6.570540030042931,2.7129046712825544,10.0,117.73576889337035,2.2870953287174456,10.850611452511345,45.21507785470924,0.27129046712825544,4963.178105272223,46.46580878123375,8529.783671350886,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.126160154194004,16.968756069763426,16.631013073770546,32.29136984808084
3.28,10.852178054203153,6.5739061456524155,2.714276588363786,10.0,117.76976852012852,2.285723411636214,10.852178054203153,45.237943139396435,0.2714276588363786,4966.39225874008,46.488834335300865,8534.246289466644,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.123114566465702,16.967208897203044,16.631719818989502,32.2999429857117
3.29,10.853729750755837,6.57724981089672,2.715637031182662,10.0,117.80344950244238,2.284362968817338,10.853729750755837,45.2606171863777,0.27156370311826616,4969.57941987072,46.51166730489975,8538.671784900534,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.12009877725797,16.96567353467828,16.632421038376975,32.30844035633436
3.3,10.855266720598463,6.580571198909481,2.71698611920433,10.0,117.83681557533251,2.28301388079567,10.855266720598463,45.283101986738835,0.271698611920433,4972.73986872846,46.53430969510019,8543.060540800507,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.11711241791481,16.964149871583043,16.633116786711813,32.31686281085601
3.31,10.856789139861261,6.5838704812839675,2.718323970418651,10.0,117.86987042740942,2.281676029581349,10.856789139861261,45.305399506977516,0.2718323970418651,4975.873882091131,46.556763486219666,8547.41293564842,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.114155124695273,16.962637798864982,16.633807118072653,32.325211188574066
3.32,10.858297182440184,6.58714782810502,2.7196507013724647,10.0,117.90261770218844,2.2803492986275353,10.858297182440184,45.327511689541076,0.27196507013724647,4978.981733527665,46.57903063436508,8551.729343361636,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.11122653863322,16.961137209009845,16.634492085850948,32.33348631743387
3.33,10.859791020061458,6.590403407981011,2.720966427201851,10.0,117.93506099940748,2.279033572798149,10.859791020061458,45.34944045336419,0.2720966427201851,4982.063693475988,46.60111307197435,8556.010133394766,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.108326305397178,16.959647996026174,16.635171742763767,32.341689014284725
3.34,10.86127082234613,6.593637388075786,2.722271261664398,10.0,117.96720387634738,2.277728738335602,10.86127082234613,45.37118769440663,0.2722271261664398,4985.120029321238,46.623012708358026,8560.255670841458,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.10545407515059,16.95817005543052,16.63584614086622,32.34982008513453
3.35,10.862736756874632,6.59684993414062,2.723565317171462,10.0,117.9990498491552,2.276434682828538,10.862736756874632,45.39275528619104,0.27235653171714624,4988.151005474292,46.64473143024104,8564.466316536333,1.0,10.0,0.0005,1000.0,0.06,1.0,1.0,10.0,10.0,1.0,17.10260950241216,16.956703284233054,16.636515331563665,32.35788032540265
