Ag,Ifn_Prot,Ifn_mRNA,Rec_Prot,Rec_mRNA,Tbet_Prot,Tbet_mRNA,Time
0.9999999999993003,0.20033493201267988,0.004787241892419336,0.17507761770882188,0.00138527364348866,44.38778546365146,0.05328772454369883,2.07
0.9999999999992657,0.20312920177807378,0.0048359341313865024,0.17628825407206525,0.0013873618656395478,44.39676046773979,0.05344707098962884,2.08
0.9999999999992297,0.20594420637822133,0.004884804134158935,0.17749975879511964,0.0013894325455514587,44.405886567286345,0.05360801629765141,2.09
0.999999999999192,0.20877991571653473,0.004933850577904619,0.17871211359111266,0.001391485912054113,44.41516520923028,0.05377056023066948,2.1
0.9999999999991527,0.21163629868123138,0.004983072142978617,0.17992530041928365,0.0013935221922173606,44.42459783873969,0.05393470237596218,2.11
0.9999999999991117,0.21451332315865937,0.005032467513026857,0.18113930148298765,0.0013955416113680286,44.43418589903828,0.05410044214601104,2.12
0.9999999999990689,0.21741095604659058,0.0050820353750877425,0.18235409922771723,0.0013975443931065377,44.44393083123301,0.05426777877936357,2.13
0.9999999999990242,0.22032916326748342,0.005131774419691687,0.18356967633914342,0.0013995307593232937,44.45383407414281,0.054436711341533564,2.14
0.9999999999989777,0.22326790978170985,0.00518168334095853,0.1847860157411743,0.0014015009302148526,44.46389706412841,0.05460723872593744,2.15
0.9999999999989291,0.22622715960074835,0.0052317608366929435,0.18600310059403208,0.0014034551242998673,44.47412123492323,0.05477935965486589,2.16
0.9999999999988785,0.22920687580033786,0.005282005608477788,0.18722091429234758,0.001405393558434812,44.48450801746551,0.054953072680490135,2.17
0.9999999999988257,0.2322070205335946,0.00533241636176551,0.18843944046327257,0.0014073164478294923,44.495058839731534,0.05512837618590213,2.18
0.9999999999987708,0.2352275550440863,0.005382991805967545,0.18965866296460887,0.0014092240060623409,44.50577512657018,0.055305268386187885,2.19
0.9999999999987134,0.2382684396788664,0.005433730654541829,0.19087856588295515,0.0014111164450955037,44.51665829953864,0.0554837473295334,2.2
0.9999999999986537,0.24132963390146264,0.005484631625078376,0.1920991335318699,0.001412993975289714,44.52770977673947,0.055663810898362184,2.21
0.9999999999985916,0.24441109630482272,0.005535693439383006,0.1933203504500516,0.0014148568054189643,44.53893097265896,0.055845456810504,2.22
0.9999999999985268,0.2475127846242114,0.00558691482355921,0.19454220139953476,0.001416705142684972,44.5503232980068,0.056028682620393754,2.23
0.9999999999984593,0.25063465575006183,0.005638294508088215,0.19576467136390266,0.001418539192731446,44.5618881595572,0.05621348572030012,2.24
0.9999999999983892,0.25377666574077595,0.005689831227907232,0.19698774554651524,0.001420359159658152,44.57362695999131,0.05639986334158291,2.25
0.9999999999983162,0.2569387698354765,0.005741523722485976,0.19821140936875387,0.0014221652460347863,44.585541097741164,0.056587812555978674,2.2600000000000002
0.9999999999982402,0.2601209224667048,0.005793370735901402,0.19943564846828024,0.00142395765291465,44.597631966835024,0.05677733027691361,2.27
0.9999999999981611,0.26332307727306886,0.005845371016910783,0.20066044869731203,0.0014257365798481388,44.60990095674421,0.056968413260843245,2.2800000000000002
0.9999999999980789,0.26654518711183434,0.005897523319023044,0.20188579612091231,0.0014275022248960378,44.62234945223147,0.057161058108617956,2.29
0.9999999999979933,0.2697872040714631,0.005949826400568486,0.20311167701529514,0.0014292547846426345,44.634978833200805,0.057355261266873826,2.3000000000000003
0.9999999999979043,0.27304907948409324,0.0060022790247668285,0.20433807786614466,0.0014309944542086463,44.647790474548934,0.05755101902944787,2.31
0.9999999999978118,0.27633076393796396,0.006054879959793679,0.20556498536694967,0.001432721427263966,44.66078574601829,0.05774832753881707,2.32
0.9999999999977156,0.27963220728978067,0.006107627978845387,0.20679238641735204,0.0014344358960402296,44.673966012051594,0.05794718278756047,2.33
0.9999999999976157,0.2829533586770207,0.006160521860202333,0.2080202681215091,0.0014361380513432053,44.68733263164808,0.05814758061984346,2.34
0.9999999999975118,0.2862941665301806,0.006213560387290706,0.20924861778647055,0.001437828082565011,44.70088695822136,0.058349516732923816,2.35
0.9999999999974039,0.28965457858495963,0.006266742348742719,0.21047742292056848,0.001439506177696156,44.71463033945891,0.0585529866786784,2.36
0.9999999999972917,0.29303454189438394,0.006320066538455371,0.21170667123182144,0.001441172523337418,44.728564117183275,0.05875798586515018,2.37
0.9999999999971753,0.2964340028408652,0.0063735317556476954,0.21293635062635138,0.0014428273047115462,44.742689627214965,0.0589645095581145,2.38
0.9999999999970542,0.29985290714819796,0.006427136804916601,0.21416644920681455,0.0014444707056748053,44.75700819923699,0.059172552882664216,2.39
0.9999999999969287,0.3032911998934902,0.006480880496291239,0.21539695527084438,0.0014461029087283524,44.77152115666125,0.059382110824812706,2.4
0.9999999999967983,0.3067488255190307,0.006534761645286002,0.21662785730950843,0.0014477240950294555,44.786229816496565,0.05959317823311426,2.41
0.9999999999966629,0.3102257278440883,0.0065887790729520996,0.21785914400577677,0.001449334444402552,44.801135489218495,0.059805749820300964,2.42
0.9999999999965224,0.3137218500766465,0.006642931605927805,0.219090804233004,0.0014509341353501524,44.81623947864097,0.06001982016493559,2.43
0.9999999999963767,0.3172371348250684,0.006697218076487318,0.2203228270534226,0.001452523345063589,44.83154308178966,0.06023538371307955,2.44
0.9999999999962254,0.32077152410969584,0.006751637322588338,0.2215552017166494,0.0014541022494336125,44.84704758877715,0.06045243477997551,2.45
0.9999999999960685,0.32432495937437744,0.006806188187918303,0.22278791765820313,0.0014556710230608392,44.86275428267998,0.06067096755174364,2.46
0.9999999999959057,0.3278973814979298,0.006860869521939365,0.22402096449803469,0.0014572298392660514,44.87866443941745,0.0608909760870912,2.47
0.9999999999957369,0.331488730805526,0.0069156801799320775,0.22525433203906836,0.0014587788701003505,44.89477932763227,0.061112454319034386,2.48
0.9999999999955618,0.3350989470800167,0.006970619023037863,0.2264880102657553,0.001460318286355169,44.91110020857312,0.061335396056632185,2.49
0.9999999999953804,0.3387279695731772,0.007025684918300218,0.22772198934263743,0.0014618482575721383,44.92762833597894,0.061559794986731205,2.5
0.9999999999951922,0.3423757370168857,0.007080876738704745,0.22895625961292382,0.0014633689520528212,44.94436495596524,0.06178564467572107,2.5100000000000002
0.9999999999949971,0.34604218763422695,0.007136193363217957,0.23019081159707677,0.001464880536868303,44.961311306912165,0.06201293857129957,2.52
0.999999999994795,0.3497272591505263,0.0071916336768249435,0.23142563599141022,0.0014663831778686512,44.978468619354466,0.062241670004247095,2.5300000000000002
0.9999999999945857,0.3534308888043079,0.007247196570565842,0.2326607236666976,0.0014678770396922385,44.995838115873404,0.06247183219020949,2.54
0.9999999999943686,0.3571530133581822,0.0073028809415712145,0.2338960656667915,0.0014693622857749383,45.0134210109905,0.06270341823148896,2.5500000000000003
0.9999999999941439,0.36089356910965775,0.007358685693096259,0.23513165320725285,0.0014708390783591888,45.0312185110632,0.06293642111884211,2.56
0.9999999999939111,0.3646524919018804,0.007414609734553956,0.23636747767399144,0.00147230757850293,45.04923181418248,0.06317083373328479,2.57
0.99999999999367,0.36842971713429723,0.007470651981547099,0.23760353062191583,0.0014737679460884168,45.06746211007226,0.06340664884790295,2.58
0.9999999999934203,0.37222517977324526,0.007526811355899262,0.23883980377359362,0.001475220339830907,45.08591057999088,0.0636438591296689,2.59
0.9999999999931618,0.37603881436246717,0.00758308678568473,0.24007628901792213,0.0014766649172872311,45.10457839663434,0.06388245714126253,2.6
0.9999999999928941,0.37987055503354844,0.007639477205257358,0.24131297840880808,0.0014781018348642375,45.123466724041556,0.06412243534289676,2.61
0.9999999999926171,0.38372033551628243,0.007695981555278442,0.24254986416385788,0.0014795312478271256,45.14257671750154,0.06436378609414665,2.62
0.9999999999923305,0.3875880891489562,0.00775259878274355,0.2437869386630766,0.0014809533103076588,45.16190952346243,0.06460650165578169,2.63
0.9999999999920338,0.39147374888856296,0.0078093278410083945,0.24502419444757734,0.0014823681753122668,45.1814662794425,0.0648505741916006,2.64
0.9999999999917268,0.3953772473209358,0.007866167689813693,0.24626162421829884,0.0014837759947300337,45.2012481139431,0.06509599577026819,2.65
0.9999999999914093,0.39929851667080735,0.007923117295309106,0.24749922083473355,0.0014851769193405767,45.22125614636348,0.06534275836715363,2.66
0.9999999999910808,0.40323748881178956,0.007980175630076181,0.24873697731366354,0.0014865710988218167,45.24149148691755,0.0655908538661696,2.67
0.9999999999907411,0.4071940952762802,0.008037341673150419,0.24997488682790642,0.0014879586817576407,45.26195523655261,0.06584027406161197,2.68
0.9999999999903898,0.41116826726528866,0.008094614410042368,0.2512129427050694,0.0014893398156454606,45.28264848686991,0.06609101065999912,2.69
0.9999999999900265,0.4151599356581879,0.008151992832757858,0.25245113842631256,0.0014907146469036686,45.30357232004722,0.06634305528191085,2.7
0.9999999999896508,0.4191690310223857,0.008209475939817305,0.2536894676251204,0.0014920833208789906,45.324727808763235,0.06659639946382591,2.71
0.9999999999892626,0.4231954836229217,0.008267062736274184,0.2549279240860824,0.00149344598185374,45.34611601612396,0.06685103465995801,2.72
0.9999999999888612,0.42723922343198406,0.00832475223373259,0.2561665017436812,0.0014948027730529725,45.36773799559093,0.06710695224408963,2.73
0.9999999999884465,0.43130018013835103,0.008382543450363994,0.2574051946810902,0.0014961538366515467,45.38959479091144,0.06736414351140334,2.74
0.9999999999880178,0.43537828315675214,0.008440435410923122,0.2586439971289782,0.0014974993137810866,45.41168743605053,0.06762259968030968,2.75
0.9999999999875748,0.43947346163715467,0.008498427146763047,0.2598829034643231,0.0014988393445368542,45.434016955124996,0.06788231189427194,2.7600000000000002
0.9999999999871173,0.44358564447396903,0.00855651769584944,0.261121908209233,0.0015001740679845272,45.45658436233922,0.06814327122362654,2.77
0.9999999999866446,0.44771476031517954,0.00861470610277405,0.2623610060297755,0.00150150362216689,45.47939066192288,0.06840546866739927,2.7800000000000002
0.9999999999861563,0.45186073757139456,0.008672991418767359,0.2636001917348148,0.0015028281441104325,45.502436848070566,0.06866889515511633,2.79
0.999999999985652,0.4560235044248213,0.008731372701710515,0.26483946027485633,0.0015041477698318655,45.52572390488325,0.06893354154861035,2.8000000000000003
0.9999999999851312,0.46020298883816024,0.008789849016146455,0.26607880674089907,0.0015054626343445484,45.54925280631161,0.06919939864382045,2.81
0.9999999999845935,0.4643991185634244,0.008848419433290308,0.2673182263632957,0.0015067728716648338,45.5730245161012,0.06946645717258633,2.82
0.9999999999840384,0.46861182115067895,0.008907083031039053,0.2685577145106199,0.0015080786148183299,45.5970399877395,0.06973470780443569,2.83
0.9999999999834653,0.4728410239567031,0.008965838893980432,0.26979726668854054,0.0015093799958460813,45.62130016440476,0.07000414114836478,2.84
0.9999999999828738,0.4770866541535761,0.009024686113401185,0.27103687853870456,0.0015106771458106712,45.6458059789167,0.07027474775461169,2.85
0.9999999999822634,0.48134863873718325,0.009083623787294534,0.2722765458376252,0.0015119701948022445,45.67055835368902,0.07054651811642176,2.86
0.9999999999816334,0.4856269045356468,0.009142651020367024,0.27351626449557886,0.0015132592719444558,45.69555820068369,0.07081944267180526,2.87
0.9999999999809833,0.4899213782176768,0.009201766924044633,0.2747560305555079,0.0015145445054003403,45.720806421367115,0.07109351180528634,2.88
0.9999999999803125,0.4942319863008476,0.00926097061647825,0.2759958401919313,0.0015158260223781133,45.74630390666798,0.07136871584964347,2.89
0.9999999999796206,0.49855865515979375,0.009320261222548464,0.27723568970986096,0.0015171039491368942,45.77205153693697,0.07164504508764068,2.9
0.9999999999789069,0.5029013110343323,0.009379637873869725,0.2784755755437264,0.0015183784109923627,45.79805018190819,0.07192248975374943,2.91
0.9999999999781707,0.507259880037505,0.009439099708793839,0.2797154942563042,0.001519649532322343,45.82430070066236,0.07220104003586068,2.92
0.9999999999774115,0.5116342881635458,0.009498645872412868,0.2809554425376561,0.0015209174365723205,45.850803941591806,0.07248068607698707,2.93
0.9999999999766286,0.5160244612957704,0.009558275516561363,0.2821954172040718,0.0015221822462608905,45.87756074236707,0.07276141797695454,2.94
0.9999999999758215,0.5204303252143901,0.00961798779981804,0.2834354151970198,0.0015234440829851434,45.904571929905345,0.07304322579408355,2.95
0.9999999999749892,0.5248518056042484,0.009677781887506806,0.2846754335821032,0.0015247030674259818,45.931838320340546,0.07332609954685916,2.96
0.9999999999741312,0.5292888280624821,0.009737656951697236,0.285915469548023,0.0015259593193533776,45.959360718995136,0.07361002921559014,2.97
0.999999999973247,0.5337413181061057,0.009797612171204428,0.28715552040554704,0.0015272129576315648,45.98713992035357,0.07389500474405634,2.98
0.9999999999723355,0.538209201179521,0.00985764673158833,0.2883955835864854,0.001528464100224172,46.01517670803745,0.07418101604114467,2.99
0.9999999999713962,0.5426924026619487,0.009917759825152452,0.28963565664267144,0.0015297128641992969,46.043471854782304,0.07446805298247276,3.0
0.9999999999704283,0.5471908478747883,0.009977950650942088,0.2908757372449498,0.0015309593657345192,46.072026122416034,0.07475610541200071,3.0100000000000002
0.9999999999694311,0.5517044620888982,0.010038218414741921,0.2921158231821694,0.0015322037201218593,46.10084026183898,0.07504516314363015,3.02
0.9999999999684036,0.5562331705318049,0.010098562329073158,0.2933559123601831,0.0015334460417726781,46.12991501300559,0.07533521596279082,3.0300000000000002
0.9999999999673452,0.5607768983948337,0.010158981613190086,0.2945960028008528,0.0015346864442225242,46.15925110490769,0.07562625362801408,3.04
0.999999999966255,0.5653355708401684,0.010219475493076152,0.29583609264106064,0.0015359250401359254,46.18884925555932,0.07591826587249355,3.0500000000000003
0.9999999999651321,0.5699091130078329,0.010280043201439484,0.29707618013172576,0.0015371619413111284,46.218710171983176,0.07621124240563214,3.06
0.9999999999639758,0.5744974500226019,0.010340683977707968,0.29831626363682684,0.0015383972586847864,46.24883455019859,0.07650517291457591,3.0700000000000003
0.999999999962785,0.5791005070008349,0.010401397068023776,0.29955634163243017,0.0015396311023365959,46.27922307521101,0.07680004706573394,3.08
0.9999999999615589,0.5837182090572394,0.010462181725237442,0.3007964127057236,0.0015408635814938836,46.30987642100308,0.07709585450628463,3.09
0.9999999999602966,0.5883504813115579,0.010523037208901458,0.3020364755540556,0.0015420948045361464,46.340795250527165,0.07739258486566776,3.1
0.9999999999589971,0.5929972488951828,0.010583962785263365,0.30327652898398,0.0015433248789995413,46.37198021569936,0.07769022775706239,3.11
0.9999999999576594,0.5976584369576999,0.010644957727258451,0.30451657191030634,0.0015445539115813308,46.403431957395036,0.07798877277885052,3.12
0.9999999999562826,0.6023339706733565,0.01070602131450191,0.30575660335515514,0.0015457820081442816,46.43515110544579,0.07828820951606616,3.13
0.9999999999548657,0.6070237752474595,0.01076715283328063,0.30699662244701903,0.0015470092737210192,46.46713827863788,0.07858852754182975,3.14
0.9999999999534075,0.6117277759227,0.010828351576544486,0.30823662841982846,0.001548235812518339,46.49939408471206,0.07888971641876788,3.15
0.999999999951907,0.616445897985407,0.010889616843897238,0.3094766206120235,0.0015494617279214742,46.53191912036481,0.07919176570041804,3.16
0.9999999999503633,0.6211780667717286,0.010950947941586974,0.31071659846563005,0.0015506871224983216,46.56471397125102,0.07949466493261839,3.17
0.999999999948775,0.6259242076737436,0.011012344182496168,0.3119565615253415,0.0015519120980036288,46.597779211988005,0.07979840365488243,3.18
0.9999999999471412,0.6306842461454994,0.011073804886131291,0.3131965094376056,0.0015531367553831374,46.6311154061609,0.08010297140175832,3.19
0.9999999999454605,0.6354581077089836,0.01113532937861206,0.31443644194971604,0.0015543611947776918,46.6647231063294,0.08040835770417301,3.2
0.999999999943732,0.64024571796002,0.011196916992660236,0.31567635890890916,0.0015555855155273055,46.6986028540358,0.08071455209076082,3.21
0.9999999999419543,0.6450470025740997,0.0112585670675881,0.316916260261466,0.0015568098161751935,46.73275517981441,0.08102154408917664,3.22
0.9999999999401263,0.6498618873121383,0.011320278949286474,0.3181561460518184,0.0015580341944717658,46.76718060320221,0.08132932322739327,3.23
0.9999999999382466,0.6546902980261672,0.011382051990212427,0.31939601642166093,0.001559258747378586,46.801879632750804,0.08163787903498348,3.24
0.9999999999363139,0.6595321606649523,0.01144388554937656,0.32063587160906676,0.0015604835710722965,46.83685276603963,0.08194720104438598,3.25
0.999999999934327,0.6643874012795482,0.011505778992329978,0.32187571194760917,0.0015617087609485062,46.8721004896904,0.0822572787921558,3.2600000000000002
0.9999999999322845,0.6692559460287791,0.011567731691150851,0.323115537865487,0.0015629344116256478,46.907623279382854,0.08256810182019869,3.27
0.999999999930185,0.6741377211846568,0.011629743024430674,0.3243553498846556,0.0015641606169488021,46.94342159987155,0.08287965967698976,3.2800000000000002
0.999999999928027,0.6790326531377258,0.011691812377260132,0.3255951486199615,0.0015653874699934893,46.97949590500405,0.08319194191877602,3.29
0.9999999999258091,0.6839406684023458,0.011753939141214685,0.3268349347782831,0.0015666150630694305,47.01584663774012,0.08350493811076304,3.3000000000000003
0.9999999999235301,0.6888616936219029,0.011816122714339754,0.3280747091576741,0.0015678434877242776,47.05247423017218,0.08381863782828554,3.31
0.9999999999211882,0.6937956555739576,0.011878362501135642,0.3293144726465135,0.0015690728347473155,47.089379103546875,0.08413303065796199,3.3200000000000003
0.9999999999187819,0.6987424811753233,0.011940657912542082,0.3305542262226584,0.0015703031941731332,47.12656166828773,0.08444810619883301,3.33
0.9999999999163096,0.7037020974870818,0.012003008365922512,0.33179397095260266,0.0015715346552852682,47.16402232401898,0.08476385406348394,3.34
0.9999999999137699,0.7086744317195303,0.01206541328504801,0.33303370799063925,0.001572767306619823,47.20176145959045,0.085080263879151,3.35
0.9999999999111611,0.7136594112370643,0.012127872100080938,0.3342734385780268,0.0015740012359690538,47.2397794531035,0.08539732528881158,3.36
0.9999999999084813,0.7186569635629968,0.012190384247558292,0.33551316404216186,0.0015752365303849346,47.27807667193806,0.08571502795225834,3.37
0.9999999999057291,0.7236670163843094,0.01225294917037474,0.33675288579575374,0.0015764732761826944,47.316653472780644,0.08603336154715717,3.38
0.9999999999029026,0.7286894975563433,0.0123155663177654,0.3379926053360053,0.0015777115589443301,47.35551020165348,0.08635231577008923,3.39
0.9999999999,0.7337243351074223,0.01237823514528831,0.339232324243797,0.001578951463522094,47.39464719394454,0.08667188033757663,3.4
0.9999999998970196,0.7387714572434161,0.012440955114806642,0.34047204418287585,0.001580193074041959,47.43406477443865,0.08699204498709233,3.41
0.9999999998939595,0.7438307923522364,0.012503725694470617,0.3417117668990482,0.0015814364739070595,47.47376325734948,0.08731279947805377,3.42
0.9999999998908178,0.7489022690082742,0.012566546358699195,0.3429514942193771,0.0015826817458011108,47.513742946352565,0.08763413359280071,3.43
0.9999999998875925,0.7539858159767706,0.012629416588161455,0.3441912280513835,0.0015839289716918041,47.55400413461922,0.08795603713755679,3.44
0.9999999998842818,0.7590813622181293,0.012692335869757761,0.34543097038225234,0.0015851782328341836,47.59454710485138,0.08827849994337546,3.45
0.9999999998808835,0.7641888368921634,0.012755303696600639,0.34667072327804166,0.0015864296097739987,47.63537212931737,0.0886015118670697,3.46
0.9999999998773957,0.7693081693622851,0.01281831956799545,0.347910488882897,0.0015876831823510395,47.67647946988851,0.08892506279212618,3.47
0.9999999998738163,0.7744392891996296,0.012881382989420763,0.34915026941826915,0.0015889390297024492,47.717869378076635,0.08924914262960322,3.48
0.9999999998701431,0.7795821261871232,0.012944493472508565,0.3503900671821365,0.0015901972302660194,47.75954209507245,0.08957374131901334,3.49
0.9999999998663739,0.784736610323487,0.013007650535024163,0.3516298845482307,0.001591457861783465,47.801497851784696,0.08989884882918976,3.5
0.9999999998625065,0.7899026718271832,0.013070853700845918,0.3528697239652674,0.0015927210013036816,47.8437368688802,0.09022445515913753,3.5100000000000002
0.9999999998585387,0.7950802411403006,0.013134102499944707,0.35410958795618,0.001593986725185984,47.88625935682465,0.09055055033886879,3.52
0.9999999998544682,0.800269248932382,0.013197396468363216,0.3553494791173583,0.0015952551091033287,47.92906551592423,0.09087712443022268,3.5300000000000002
0.9999999998502925,0.8054696261041909,0.013260735148194966,0.35658940011789014,0.0015965262280455172,47.972155536367936,0.09120416752766959,3.54
0.9999999998460094,0.8106813037914226,0.01332411808756318,0.357829353698808,0.0015978001563223853,48.01552959827077,0.09153166975910021,3.5500000000000003
0.9999999998416161,0.8159042133683536,0.013387544840599399,0.3590693426723386,0.001599076967566974,48.05918787171752,0.09185962128659902,3.56
0.9999999998371105,0.8211382864514377,0.013451014967421935,0.36030936992115736,0.001600356734738686,48.10313051680742,0.09218801230720272,3.5700000000000003
0.9999999998324899,0.8263834549028402,0.01351452803411409,0.36154943839764586,0.0016016395301264252,48.147357683699376,0.09251683305364324,3.58
0.9999999998277516,0.8316396508339186,0.013578083612702222,0.3627895511231538,0.0016029254253517242,48.19186951265799,0.09284607379507588,3.59
0.999999999822893,0.8369068066086458,0.013641681281133586,0.36402971118726446,0.0016042144913718543,48.236666134100176,0.09317572483779236,3.6
0.9999999998179113,0.8421848548469753,0.013705320623254006,0.3652699217470641,0.001605506798482923,48.281747668642495,0.09350577652591877,3.61
0.999999999812804,0.8474737284281539,0.013769001228785382,0.3665101860264153,0.0016068024163229569,48.327114227149096,0.0938362192420989,3.62
0.999999999807568,0.8527733604939758,0.013832722693302978,0.36775050731523384,0.001608101413874972,48.3727659107803,0.09416704340816268,3.63
0.9999999998022008,0.858083684451984,0.01389648461821259,0.36899088896876997,0.0016094038594700304,48.41870281104181,0.09449823948578003,3.64
0.9999999997966991,0.8634046339786153,0.013960286610727492,0.3702313344068924,0.0016107098207902835,48.46492500983447,0.09482979797710003,3.65
0.9999999997910599,0.8687361430222926,0.01402412828384527,0.37147184711337694,0.0016120193648720053,48.51143257950466,0.09516170942537583,3.66
0.9999999997852805,0.8740781458064613,0.014088009256324441,0.37271243063519854,0.0016133325581086102,48.558225582895226,0.09549396441557485,3.67
0.9999999997793576,0.8794305768325748,0.014151929152660963,0.3739530885818273,0.0016146494662536625,48.60530407339699,0.09582655357497513,3.68
0.999999999773288,0.8847933708830235,0.01421588760306455,0.37519382462452755,0.0016159701544238717,48.652668095000735,0.09615946757374712,3.69
0.9999999997670685,0.890166463024015,0.014279884243434874,0.37643464249566144,0.0016172946871020784,48.70031768234982,0.09649269712552173,3.7
0.999999999760696,0.8955497886083977,0.014343918715337585,0.37767554598799546,0.0016186231281402285,48.74825286079317,0.09682623298794417,3.71
0.999999999754167,0.9009432832784361,0.014407990665980218,0.37891653895401145,0.0016199555407623379,48.7964736464389,0.09716006596321414,3.72
0.999999999747478,0.906346882968531,0.014472099748187932,0.3801576253052202,0.001621291987567445,48.84498004620827,0.09749418689861215,3.73
0.9999999997406257,0.9117605239078924,0.014536245620379147,0.3813988090114796,0.0016226325305325558,48.89377205789027,0.09782858668701237,3.74
0.9999999997336065,0.9171841426231568,0.014600427946541006,0.3826400941003161,0.0016239772310155762,48.942849670196495,0.09816325626738173,3.75
0.9999999997264168,0.9226176759409589,0.014664646396204755,0.3838814846562496,0.0016253261497582389,48.99221286281657,0.0984981866252659,3.7600000000000002
0.9999999997190531,0.9280610609904484,0.014728900644420943,0.3851229848201221,0.0016266793468890164,49.041861606473944,0.09883336879326177,3.77
0.9999999997115113,0.9335142352057616,0.014793190371734563,0.3863645987884299,0.001628036881926029,49.09179586298212,0.09916879385147698,3.7800000000000002
0.9999999997037878,0.9389771363284392,0.014857515264160001,0.3876063308126594,0.0016293988137799412,49.14201558530126,0.09950445292797615,3.79
0.9999999996958787,0.9444497024097989,0.014921875013155941,0.38884818519862663,0.0016307652007568516,49.192520717595215,0.09984033719921448,3.8000000000000003
0.9999999996877801,0.9499318718132562,0.014986269315600096,0.39009016630581966,0.001632136100561173,49.24331119528885,0.10017643789045826,3.81
0.9999999996794878,0.9554235832166003,0.015050697873763874,0.3913322785467455,0.0016335115702985062,49.2943869451258,0.10051274627619293,3.8200000000000003
0.999999999670998,0.9609247756142176,0.015115160395286898,0.39257452638627954,0.0016348916664785033,49.345747885226544,0.10084925368051847,3.83
0.9999999996623062,0.9664353883192727,0.015179656593151467,0.3938169143410195,0.001636276445017726,49.397393925146794,0.10118595147753238,3.84
0.9999999996534084,0.9719553609658383,0.015244186185656875,0.3950594469786421,0.0016376659612424948,49.4493249659362,0.10152283109170038,3.85
0.9999999996443,0.9774846335109801,0.015308748896393646,0.39630212891726324,0.001639060269891731,49.50154090019739,0.10185988399821477,3.86
0.9999999996349768,0.9830231462367955,0.015373344454217687,0.3975449648248025,0.001640459425119793,49.554041612145305,0.10219710172334107,3.87
0.9999999996254342,0.9885708397524045,0.01543797259322433,0.3987879594183498,0.001641863480499303,49.60682697766678,0.10253447584475231,3.88
0.9999999996156678,0.9941276549958975,0.015502633052722307,0.400031117463537,0.0016432724890239698,49.6598968643804,0.10287199799185189,3.89
0.9999999996056727,0.9996935332362352,0.0155673255772076,0.40127444377391125,0.0016446865031114024,49.713251131696644,0.10320965984608448,3.9
0.9999999995954443,1.0052684160751062,0.01563204991633726,0.40251794321031364,0.00164610557460592,49.76688963087826,0.10354745314123555,3.91
0.9999999995849777,1.0108522454487363,0.015696805824903105,0.40376162068025956,0.0016475297547813527,49.82081220510086,0.10388536966371938,3.92
0.999999999574268,1.0164449636296586,0.015761593062805345,0.40500548113732376,0.0016489590943438376,49.875018689513716,0.10422340125285587,3.93
0.9999999995633102,1.0220465132284342,0.015826411395026153,0.40624952958052785,0.001650393643434609,49.92950891130086,0.10456153980113606,3.94
0.9999999995520993,1.0276568371953347,0.01589126059160315,0.4074937710537322,0.0016518334516327825,49.984282689742244,0.10489977725447677,3.95
0.9999999995406299,1.0332758788219771,0.0159561404276028,0.4087382106450301,0.0016532785679581323,50.03933983627522,0.10523810561246418,3.96
0.999999999528897,1.038903581742919,0.016021050683093792,0.4099828534861463,0.001654729040873865,50.094680154556116,0.10557651692858679,3.97
0.999999999516895,1.0445398899372096,0.01608599114312028,0.41122770475183834,0.0016561849182893853,50.150303440521995,0.10591500331045758,3.98
0.9999999995046185,1.0501847477299002,0.01615096159767515,0.4124727696593013,0.0016576462475630588,50.20620948245259,0.10625355692002586,3.99
0.999999999492062,1.0558380997935104,0.01621596184167314,0.41371805346757595,0.0016591130755049671,50.26239806103234,0.10659216997377846,4.0
0.9999999994792197,1.0614998911494569,0.016280991674923962,0.4149635614769608,0.0016605854483796598,50.31886894941263,0.10693083474293094,4.01
0.999999999466086,1.0671700671694377,0.01634605090210537,0.41620929902842646,0.0016620634119088999,50.375621913274074,0.1072695435536086,4.0200000000000005
0.9999999994526548,1.0728485735767765,0.016411139332736104,0.4174552715030337,0.0016635470112744044,50.43265671088897,0.10760828878701723,4.03
0.9999999994389204,1.0785353564477291,0.016476256781148894,0.4187014843213556,0.0016650362911205811,50.48997309318384,0.1079470628796045,4.04
0.9999999994248766,1.0842303622127465,0.01654140306646332,0.419947942942902,0.0016665312955572598,50.547570803802046,0.10828585832321123,4.05
0.9999999994105172,1.089933537657702,0.016606578012558694,0.4211946528655476,0.0016680320681624176,50.60544957916654,0.10862466766521318,4.0600000000000005
0.9999999993958358,1.0956448299250738,0.01667178144804683,0.4224416196249633,0.001669538651984901,50.663609148542605,0.10896348350865326,4.07
0.9999999993808264,1.1013641865150965,0.016737013206244857,0.4236888487940514,0.0016710510895471442,50.72204923410077,0.10930229851236468,4.08
0.999999999365482,1.1070915552868659,0.016802273125147937,0.4249363459823831,0.0016725694228478796,50.78076955097968,0.10964110539108461,4.09
0.9999999993497963,1.1128268844594116,0.016867561047401947,0.42618411683564,0.001674093693364847,50.83976980734905,0.10997989691555883,4.1
0.9999999993337625,1.1185701226127291,0.016932876820276156,0.42743216703505865,0.0016756239420574978,50.899049704472695,0.11031866591263749,4.11
0.9999999993173737,1.1243212186887728,0.016998220295635837,0.4286805022968779,0.0016771602093696922,50.95860893677151,0.11065740526536187,4.12
0.999999999300623,1.1300801219924173,0.017063591329914887,0.4299291283717905,0.0016787025352323962,51.01844719188656,0.11099610791304275,4.13
