EmptySet,u,v,z,Time
1.0,0.000736044732296037,0.05540575462568571,0.05466970989338968,3.77
1.0,0.0007385783435887917,0.05554838151600092,0.05480980317241213,3.7800000000000002
1.0,0.0007411123377578766,0.05569098306790157,0.05494987073014369,3.79
1.0,0.00074364670952484,0.05583355927754694,0.0550899125680221,3.8000000000000003
1.0,0.0007461814536683228,0.05597611014114365,0.055229928687475324,3.81
1.0,0.0007487165650231305,0.05611863565494475,0.05536991908992162,3.8200000000000003
1.0,0.0007512520384793008,0.056261135815248796,0.05550988377676949,3.83
1.0,0.0007537878689811745,0.05640361061839893,0.05564982274941775,3.84
1.0,0.000756324051526465,0.05654606006078195,0.055789736009255485,3.85
1.0,0.0007588605811653276,0.056688484138827405,0.05592962355766208,3.86
1.0,0.0007613974547793051,0.05683088285083923,0.05606948539605992,3.87
1.0,0.0007639346688103135,0.05697325619465752,0.056209321525847206,3.88
1.0,0.000766472216347091,0.057115604164658836,0.056349131948311745,3.89
1.0,0.0007690100927354398,0.05725792675753247,0.05648891666479703,3.9
1.0,0.0007715482933740586,0.05740022397001116,0.056628675676637104,3.91
1.0,0.0007740868137137307,0.0575424957988702,0.05676840898515647,3.92
1.0,0.0007766256492565128,0.057684742240926706,0.056908116591670194,3.93
1.0,0.0007791647955549222,0.0578269632930388,0.05704779849748388,3.94
1.0,0.0007817042482111264,0.0579691589521048,0.05718745470389367,3.95
1.0,0.0007842440028761301,0.05811132921506243,0.057327085212186296,3.96
1.0,0.0007867840552489643,0.05825347407888802,0.05746669002363906,3.97
1.0,0.0007893244010758739,0.058395593540595724,0.05760626913951985,3.98
1.0,0.0007918650361495068,0.058537687597236696,0.057745822561087186,3.99
1.0,0.0007944059563081009,0.05867975624589829,0.05788535028959019,4.0
1.0,0.0007969471574346738,0.058821799483703294,0.05802485232626862,4.01
1.0,0.0007994886354562102,0.05896381730780912,0.05816432867235291,4.0200000000000005
1.0,0.0008020303863428498,0.05910580971540696,0.05830377932906411,4.03
1.0,0.0008045724061070762,0.05924777670372105,0.058443204297613974,4.04
1.0,0.0008071146908029054,0.059389718270007844,0.05858260357920494,4.05
1.0,0.0008096572365250735,0.05953163441155524,0.058721977175030166,4.0600000000000005
1.0,0.0008122000398392172,0.05967352512610449,0.05886132508626528,4.07
1.0,0.000814743100902964,0.05981539041491207,0.05900064731400911,4.08
1.0,0.0008172864124981985,0.05995723027199041,0.059139943859492214,4.09
1.0,0.0008198299709738332,0.06009904469484262,0.05927921472386879,4.1
1.0,0.0008223737727208262,0.06024083368100452,0.05941845990828369,4.11
1.0,0.0008249178141714956,0.060382597228043934,0.05955767941387244,4.12
1.0,0.0008274620917988349,0.060524335333560095,0.05969687324176126,4.13
1.0,0.0008300066021158256,0.06066604799518291,0.059836041393067085,4.14
1.0,0.0008325513416747531,0.06080773521057229,0.05997518386889754,4.15
1.0,0.0008350963070665189,0.060949396977417476,0.06011430067035096,4.16
1.0,0.0008376414949199568,0.061091033293436396,0.06025339179851644,4.17
1.0,0.0008401869019011459,0.061232644156374944,0.0603924572544738,4.18
1.0,0.0008427325247127255,0.06137422956400636,0.060531497039293634,4.19
1.0,0.0008452783600932086,0.061515789514130476,0.060670511154037265,4.2
1.0,0.0008478244048162968,0.06165732400457311,0.06080949959975682,4.21
1.0,0.0008503706556901941,0.061798833033185396,0.060948462377495204,4.22
1.0,0.0008529171095569218,0.061940316597843055,0.061087399488286134,4.23
1.0,0.0008554637632916314,0.062081774696445734,0.0612263109331541,4.24
1.0,0.0008580106138019201,0.062223207326916365,0.061365196713114446,4.25
1.0,0.0008605576580271446,0.06236461448720047,0.06150405682917333,4.26
1.0,0.0008631048929377354,0.0625059961752655,0.06164289128232777,4.2700000000000005
1.0,0.0008656523198100337,0.06264735239326154,0.061781700073451504,4.28
1.0,0.0008681999336368543,0.06278868313721452,0.06192048320357766,4.29
1.0,0.0008707477304845887,0.0629299884041869,0.06205924067370231,4.3
1.0,0.0008732957075630801,0.06307126819234579,0.06219797248478271,4.3100000000000005
1.0,0.0008758438621162914,0.06321252249988304,0.062336678637766756,4.32
1.0,0.0008783921914217685,0.06335375132501493,0.062475359133593165,4.33
1.0,0.0008809406927901034,0.06349495466598143,0.06261401397319133,4.34
1.0,0.0008834893635643981,0.06363613252104582,0.06275264315748141,4.3500000000000005
1.0,0.0008860382011197266,0.06377728488849407,0.06289124668737435,4.36
1.0,0.0008885872028625999,0.06391841176663436,0.06302982456377176,4.37
1.0,0.0008911363662304283,0.06405951315379654,0.06316837678756612,4.38
1.0,0.0008936856886909852,0.06420058904833159,0.0633069033596406,4.39
1.0,0.0008962351677418702,0.06434163944861111,0.06344540428086924,4.4
1.0,0.0008987848009099719,0.06448266435302674,0.06358387955211676,4.41
1.0,0.0009013345857509327,0.06462366375998968,0.06372232917423874,4.42
1.0,0.0009038845198486109,0.06476463766793017,0.06386075314808155,4.43
1.0,0.0009064346008145443,0.06490558607529691,0.06399915147448236,4.44
1.0,0.0009089848262874134,0.06504650898055657,0.06413752415426915,4.45
1.0,0.0009115351939325056,0.06518740638219322,0.06427587118826072,4.46
1.0,0.0009140857014411774,0.0653282782787079,0.06441419257726672,4.47
1.0,0.0009166363485186118,0.06546912467058223,0.06455248832206362,4.48
1.0,0.0009191871339679117,0.06560994555739783,0.06469075842342992,4.49
1.0,0.0009217380534964732,0.06575074093566909,0.06482900288217261,4.5
1.0,0.0009242891049930052,0.06589151080405656,0.06496722169906355,4.51
1.0,0.0009268402863748783,0.06603225516124026,0.06510541487486537,4.5200000000000005
1.0,0.0009293915955877103,0.06617297400591918,0.06524358241033147,4.53
1.0,0.0009319430306049527,0.06631366733681106,0.0653817243062061,4.54
1.0,0.0009344945894274759,0.06645433515265181,0.06551984056322434,4.55
1.0,0.0009370462700831552,0.0665949774521952,0.06565793118211204,4.5600000000000005
1.0,0.000939598070626456,0.06673559423421238,0.06579599616358592,4.57
1.0,0.0009421499891380203,0.06687618549749154,0.06593403550835351,4.58
1.0,0.0009447020237242521,0.06701675124083746,0.06607204921711321,4.59
1.0,0.0009472541725169032,0.06715729146307112,0.06621003729055422,4.6000000000000005
1.0,0.0009498064336726583,0.06729780616302923,0.06634799972935657,4.61
1.0,0.000952358805372722,0.06743829533956397,0.06648593653419124,4.62
1.0,0.0009549112858224036,0.06757875899154238,0.06662384770571997,4.63
1.0,0.0009574638732507032,0.06771919711784614,0.06676173324459544,4.64
1.0,0.0009600165659098972,0.06785960971737104,0.06689959315146114,4.65
1.0,0.000962569362075124,0.06799999678902659,0.06703742742695146,4.66
1.0,0.0009651222600439703,0.06814035833173566,0.0671752360716917,4.67
1.0,0.0009676752584773349,0.06828069434477772,0.06731301908630039,4.68
1.0,0.0009702283579212975,0.06842100482932142,0.06745077647140013,4.69
1.0,0.0009727815547771003,0.06856128978235214,0.06758850822757503,4.7
1.0,0.0009753348474869415,0.06870154920290135,0.06772621435541441,4.71
1.0,0.0009778882345165862,0.06884178309001501,0.06786389485549843,4.72
1.0,0.0009804417143550266,0.06898199144275328,0.06800154972839825,4.73
1.0,0.0009829952855141429,0.0691221742601901,0.06813917897467596,4.74
1.0,0.0009855489465283632,0.06926233154141292,0.06827678259488457,4.75
1.0,0.0009881026959543244,0.06940246328552238,0.06841436058956805,4.76
1.0,0.0009906565323705321,0.06954256949163194,0.06855191295926141,4.7700000000000005
1.0,0.0009932104543770202,0.06968265015886754,0.06868943970449053,4.78
1.0,0.0009957644605950128,0.0698227052863673,0.06882694082577229,4.79
1.0,0.0009983185496665833,0.06996273487328115,0.06896441632361457,4.8
1.0,0.0010008727202543155,0.07010273891877057,0.06910186619851626,4.8100000000000005
1.0,0.001003426971040963,0.0702427174220081,0.06923929045096715,4.82
1.0,0.0010059813007291106,0.07038267038217723,0.06937668908144812,4.83
1.0,0.001008535708040834,0.07052259779847184,0.069514062090431,4.84
1.0,0.00101109019171736,0.07066249967009604,0.06965140947837868,4.8500000000000005
1.0,0.001013644750518727,0.07080237599626373,0.069788731245745,4.86
1.0,0.0010161993832234458,0.07094222677619832,0.06992602739297488,4.87
1.0,0.0010187540886281593,0.07108205200913238,0.07006329792050423,4.88
1.0,0.001021308868423796,0.0712218516971843,0.07020054282876051,4.89
1.0,0.0010238637198005827,0.07136162583796203,0.07033776211816145,4.9
1.0,0.0010264186410337706,0.07150137443014974,0.07047495578911597,4.91
1.0,0.0010289736310351,0.07164109747305929,0.07061212384202419,4.92
1.0,0.001031528688733773,0.07178079496601103,0.07074926627727726,4.93
1.0,0.001034083813076095,0.07192046690833352,0.07088638309525742,4.94
1.0,0.0010366390030251132,0.07206011329936308,0.07102347429633797,4.95
1.0,0.0010391942575602572,0.07219973413844351,0.07116053988088325,4.96
1.0,0.0010417495756769798,0.07233932942492573,0.07129757984924875,4.97
1.0,0.0010443049563863967,0.0724788991581674,0.071434594201781,4.98
1.0,0.001046860398714926,0.07261844333753256,0.07157158293881763,4.99
1.0,0.0010494159017039293,0.07275796196239132,0.07170854606068738,5.0
1.0,0.0010519714644093513,0.07289745503211945,0.07184548356771009,5.01
1.0,0.00105452708590136,0.07303692254609812,0.07198239546019676,5.0200000000000005
1.0,0.0010570827652639863,0.07317636450371337,0.07211928173844938,5.03
1.0,0.0010596385015947654,0.07331578090435598,0.07225614240276121,5.04
1.0,0.0010621942940043753,0.07345517174742094,0.07239297745341657,5.05
1.0,0.0010647501416162788,0.0735945370323072,0.07252978689069092,5.0600000000000005
1.0,0.0010673060435663609,0.07373387675841722,0.07266657071485086,5.07
1.0,0.0010698619990025721,0.07387319092515672,0.07280332892615415,5.08
1.0,0.0010724180070845661,0.07401247953193425,0.07294006152484969,5.09
1.0,0.0010749740669833414,0.07415174257816091,0.07307676851117757,5.1000000000000005
1.0,0.0010775301778808797,0.0742909800632499,0.07321344988536901,5.11
1.0,0.0010800863389697879,0.07443019198661624,0.07335010564764645,5.12
1.0,0.0010826425494529376,0.07456937834767637,0.07348673579822343,5.13
1.0,0.001085198808543104,0.07470853914584787,0.07362334033730476,5.14
1.0,0.0010877551154626086,0.07484767438054901,0.0737599192650864,5.15
1.0,0.001090311469442956,0.07498678405119844,0.07389647258175548,5.16
1.0,0.0010928678697244764,0.07512586815721486,0.0740330002874904,5.17
1.0,0.0010954243155559655,0.07526492669801664,0.07416950238246067,5.18
1.0,0.0010979808064478598,0.07540395967327194,0.07430597886682408,5.19
1.0,0.0011005373542194938,0.0755429670948006,0.0744424297405811,5.2
1.0,0.0011030939471571132,0.07568194895116466,0.07457885500400754,5.21
1.0,0.0011056505846641924,0.07582090524190055,0.07471525465723636,5.22
1.0,0.0011082072661551035,0.07595983596654683,0.07485162870039173,5.23
1.0,0.0011107639910548058,0.07609874112464375,0.07498797713358894,5.24
1.0,0.0011133207587985371,0.07623762071573313,0.07512429995693459,5.25
1.0,0.0011158775688315037,0.07637647473935791,0.07526059717052641,5.26
1.0,0.0011184344206085703,0.0765153031950619,0.07539686877445334,5.2700000000000005
1.0,0.0011209913135939492,0.0766541060823895,0.07553311476879555,5.28
1.0,0.0011235482472608928,0.07679288340088533,0.07566933515362444,5.29
1.0,0.0011261052210913818,0.07693163515009399,0.07580552992900261,5.3
1.0,0.0011286622345758166,0.07707036132955976,0.07594169909498394,5.3100000000000005
1.0,0.0011312192872127058,0.07720906193882618,0.07607784265161348,5.32
1.0,0.0011337763785083587,0.07734773697743591,0.07621396059892756,5.33
1.0,0.001136333507976574,0.07748638644493032,0.07635005293695374,5.34
1.0,0.0011388906751383305,0.07762501034084922,0.0764861196657109,5.3500000000000005
1.0,0.0011414478795214763,0.0777636086647305,0.07662216078520903,5.36
1.0,0.001144005120660421,0.07790218141610997,0.07675817629544955,5.37
1.0,0.0011465623980958235,0.07804072859452084,0.07689416619642502,5.38
1.0,0.0011491197113742842,0.07817925019949365,0.07703013048811937,5.39
1.0,0.0011516770600480343,0.07831774623055578,0.07716606917050774,5.4
1.0,0.0011542344436746255,0.07845621668723123,0.0773019822435566,5.41
1.0,0.0011567918618166212,0.0785946615690403,0.07743786970722367,5.42
1.0,0.001159349314041286,0.0787330808754993,0.07757373156145801,5.43
1.0,0.0011619067999202768,0.07887147460612023,0.07770956780619996,5.44
1.0,0.001164464319029331,0.07900984276041047,0.07784537844138113,5.45
1.0,0.001167021870947959,0.07914818533787248,0.07798116346692452,5.46
1.0,0.0011695794552591331,0.07928650233800351,0.07811692288274437,5.47
1.0,0.001172137071548978,0.0794247937602953,0.07825265668874633,5.48
1.0,0.0011746947194064608,0.07956305960423372,0.07838836488482727,5.49
1.0,0.0011772524028779898,0.07970129987366788,0.07852404747078989,5.5
1.0,0.0011798101335163597,0.07983951457980046,0.0786597044462841,5.51
1.0,0.0011823678972963732,0.07997770370873886,0.07879533581144248,5.5200000000000005
1.0,0.0011849256940024216,0.08011586726012614,0.07893094156612371,5.53
1.0,0.0011874835234269006,0.08025400523360463,0.07906652171017772,5.54
1.0,0.0011900413853700026,0.08039211762881567,0.07920207624344566,5.55
1.0,0.0011925992796395083,0.08053020444539943,0.07933760516575993,5.5600000000000005
1.0,0.001195157206050579,0.08066826568299472,0.07947310847694414,5.57
1.0,0.0011977151644255498,0.0808063013412387,0.07960858617681316,5.58
1.0,0.0012002731545937206,0.08094431141976681,0.0797440382651731,5.59
1.0,0.0012028311763911492,0.08108229591821246,0.07987946474182131,5.6000000000000005
1.0,0.0012053892296604424,0.08122025483620686,0.08001486560654641,5.61
1.0,0.0012079473142505505,0.08135818817337881,0.08015024085912825,5.62
1.0,0.0012105054300165564,0.08149609592935451,0.08028559049933796,5.63
1.0,0.0012130635768194708,0.08163397810375739,0.08042091452693792,5.64
1.0,0.0012156217545260225,0.08177183469620777,0.08055621294168175,5.65
1.0,0.0012181799630084512,0.08190966570632284,0.08069148574331439,5.66
1.0,0.0012207382021443003,0.0820474711337163,0.080826732931572,5.67
1.0,0.0012232964718162079,0.08218525097799825,0.08096195450618204,5.68
1.0,0.0012258547719117008,0.08232300523877498,0.08109715046686328,5.69
1.0,0.0012284131023229845,0.08246073391564868,0.0812323208133257,5.7
1.0,0.0012309714629467373,0.08259843700821733,0.08136746554527059,5.71
1.0,0.0012335298536839021,0.08273611451607447,0.08150258466239058,5.72
1.0,0.0012360882744394783,0.08287376643880902,0.08163767816436954,5.73
1.0,0.0012386467251223133,0.08301139277600494,0.08177274605088262,5.74
1.0,0.0012412052056448963,0.08314899352724126,0.08190778832159636,5.75
1.0,0.0012437637159231504,0.08328656869209163,0.08204280497616848,5.76
1.0,0.001246322255876223,0.08342411827012433,0.08217779601424811,5.7700000000000005
1.0,0.0012488808254262798,0.08356164226090187,0.0823127614354756,5.78
1.0,0.0012514394244982968,0.08369914066398099,0.0824477012394827,5.79
1.0,0.001253998053019852,0.08383661347891223,0.08258261542589238,5.8
1.0,0.0012565567176970013,0.08397406071201761,0.08271750399432061,5.8100000000000005
1.0,0.0012591154217385767,0.08411148236611236,0.08285236694437378,5.82
1.0,0.0012616741572413627,0.08424887843288845,0.08298720427564708,5.83
1.0,0.0012642329242885378,0.0843862489120174,0.08312201598772886,5.84
1.0,0.0012667917229701397,0.08452359380316897,0.08325680208019882,5.8500000000000005
1.0,0.001269350553382939,0.08466091310601093,0.08339156255262799,5.86
1.0,0.001271909415630315,0.08479820682020905,0.08352629740457874,5.87
1.0,0.0012744683098221304,0.08493547494542691,0.08366100663560479,5.88
1.0,0.0012770272360746059,0.08507271748132579,0.08379569024525119,5.89
1.0,0.0012795861945101958,0.08520993442756457,0.08393034823305437,5.9
1.0,0.0012821451852574619,0.08534712578379956,0.0840649805985421,5.91
1.0,0.0012847042084509499,0.08548429154968445,0.0841995873412335,5.92
1.0,0.0012872632642310629,0.08562143172487016,0.0843341684606391,5.93
1.0,0.0012898223527439377,0.08575854630900467,0.08446872395626073,5.94
1.0,0.0012923814741413182,0.08589563530173294,0.08460325382759162,5.95
1.0,0.0012949406285804315,0.08603269870269681,0.08473775807411638,5.96
1.0,0.001297499816223863,0.08616973651153484,0.08487223669531098,5.97
1.0,0.0013000590372394304,0.08630674872788223,0.0850066896906428,5.98
1.0,0.0013026182918000587,0.0864437353513706,0.08514111705957055,5.99
1.0,0.0013051775800836563,0.08658069638162803,0.08527551880154438,6.0
1.0,0.0013077369022729888,0.08671763181827878,0.0854098949160058,6.01
1.0,0.0013102962585555549,0.0868545416609433,0.08554424540238774,6.0200000000000005
1.0,0.0013128556491234596,0.08699142590923793,0.08567857026011447,6.03
1.0,0.0013154150741732913,0.08712828456277504,0.08581286948860174,6.04
1.0,0.0013179745339059958,0.08726511762116264,0.08594714308725664,6.05
1.0,0.0013205340285267506,0.08740192508400446,0.08608139105547771,6.0600000000000005
1.0,0.0013230935582448406,0.08753870695089971,0.08621561339265488,6.07
1.0,0.0013256531232735333,0.087675463221443,0.08634981009816947,6.08
1.0,0.001328212723829953,0.08781219389522421,0.08648398117139426,6.09
1.0,0.0013307723601349564,0.08794889897182842,0.08661812661169346,6.1000000000000005
1.0,0.0013333320324130065,0.08808557845083566,0.08675224641842265,6.11
1.0,0.0013358917456058185,0.08822223233624488,0.08688634059063906,6.12
1.0,0.001338451498546635,0.08835886062631379,0.08702040912776715,6.13
1.0,0.0013410112891976981,0.08849546331847422,0.08715445202927652,6.140000000000001
1.0,0.0013435711178655804,0.08863204041234983,0.08728846929448425,6.15
1.0,0.0013461309848623042,0.08876859190756106,0.08742246092269876,6.16
1.0,0.0013486908905052549,0.088905117803725,0.08755642691321974,6.17
1.0,0.0013512508351170944,0.08904161810045526,0.08769036726533816,6.18
1.0,0.0013538108190256748,0.08917809279736201,0.08782428197833633,6.19
1.0,0.0013563708425639507,0.08931454189405173,0.08795817105148779,6.2
1.0,0.001358930906069894,0.08945096539012728,0.08809203448405739,6.21
1.0,0.0013614910098864058,0.08958736328518775,0.08822587227530135,6.22
1.0,0.0013640511543612315,0.08972373557882833,0.0883596844244671,6.23
1.0,0.0013666113398468722,0.08986008227064027,0.08849347093079339,6.24
1.0,0.0013691715667004994,0.08999640336021081,0.08862723179351031,6.25
1.0,0.0013717318352838683,0.09013269884712309,0.08876096701183922,6.26
1.0,0.0013742921459632307,0.09026896873095601,0.08889467658499278,6.2700000000000005
1.0,0.0013768524991092483,0.09040521301128421,0.08902836051217496,6.28
1.0,0.0013794128950969063,0.09054143168767795,0.08916201879258104,6.29
1.0,0.0013819733343054274,0.09067762475970303,0.08929565142539761,6.3
1.0,0.0013845338171181842,0.09081379222692074,0.08942925840980255,6.3100000000000005
1.0,0.0013870943439226121,0.09094993408888766,0.08956283974496504,6.32
1.0,0.001389654915110125,0.09108605034515575,0.08969639543004562,6.33
1.0,0.0013922155310760259,0.09122214099527212,0.08982992546419609,6.34
1.0,0.0013947761922194224,0.09135820603877903,0.08996342984655961,6.3500000000000005
1.0,0.0013973368989431381,0.09149424547521372,0.09009690857627058,6.36
1.0,0.0013998976516536284,0.09163025930410838,0.09023036165245475,6.37
1.0,0.0014024584507608912,0.09176624752499013,0.09036378907422923,6.38
1.0,0.0014050192966783828,0.0919022101373808,0.09049719084070242,6.390000000000001
1.0,0.001407580189822929,0.09203814714079687,0.09063056695097395,6.4
1.0,0.0014101411306146397,0.09217405853474954,0.0907639174041349,6.41
1.0,0.0014127021194768228,0.09230994431874442,0.0908972421992676,6.42
1.0,0.0014152631588178787,0.09244580449423127,0.0910305413354134,6.43
1.0,0.0014178242476873561,0.09258163905934713,0.09116381481165978,6.44
1.0,0.0014203853862471008,0.09271744801331455,0.09129706262706745,6.45
1.0,0.0014229465749541128,0.0928532313556378,0.0914302847806837,6.46
1.0,0.001425507814268931,0.09298898908581603,0.09156348127154709,6.47
1.0,0.001428069104655561,0.09312472120334313,0.09169665209868756,6.48
1.0,0.0014306304465813988,0.0932604277077077,0.0918297972611263,6.49
1.0,0.0014331918405171573,0.09339610859839301,0.09196291675787585,6.5
1.0,0.001435753286936791,0.09353176387487683,0.09209601058794004,6.51
1.0,0.0014383147863174224,0.09366739353663148,0.09222907875031405,6.5200000000000005
1.0,0.0014408763391392655,0.09380299758312362,0.09236212124398435,6.53
1.0,0.0014434379458855531,0.09393857601381429,0.09249513806792874,6.54
1.0,0.0014459996070424622,0.09407412882815881,0.09262812922111635,6.55
1.0,0.0014485613230990379,0.09420965602560664,0.09276109470250761,6.5600000000000005
1.0,0.0014511230945471194,0.09434515760560139,0.09289403451105427,6.57
1.0,0.0014536849218812669,0.0944806335675807,0.09302694864569944,6.58
1.0,0.0014562468055986843,0.09461608391097617,0.0931598371053775,6.59
1.0,0.0014588087461991479,0.09475150863521334,0.09329269988901419,6.6000000000000005
1.0,0.001461370744184928,0.09488690773971148,0.09342553699552655,6.61
1.0,0.0014639328000607174,0.09502228122388372,0.093558348423823,6.62
1.0,0.0014664949143335562,0.09515762908713676,0.09369113417280321,6.63
1.0,0.001469057087512756,0.095292951328871,0.09382389424135824,6.640000000000001
1.0,0.0014716193201098255,0.09542824794848027,0.09395662862837045,6.65
1.0,0.001474181612638398,0.09556351894535191,0.0940893373327135,6.66
1.0,0.0014767439656141542,0.09569876431886663,0.09422202035325247,6.67
1.0,0.0014793063795547489,0.09583398406839844,0.09435467768884369,6.68
1.0,0.0014818688549797362,0.09596917819331457,0.09448730933833484,6.69
1.0,0.001484431392410495,0.09610434669297545,0.09461991530056495,6.7
1.0,0.0014869939923701542,0.09623948956673453,0.09475249557436438,6.71
1.0,0.0014895566553835182,0.09637460681393833,0.09488505015855482,6.72
1.0,0.0014921193824056456,0.09650969843434998,0.09501757905194433,6.73
1.0,0.0014946821791908514,0.09664476443246743,0.09515008225327658,6.74
1.0,0.0014972450413053022,0.09677980480271019,0.09528255976140489,6.75
1.0,0.0014998079693127168,0.09691481954442864,0.09541501157511592,6.76
1.0,0.0015023709637786065,0.0970498086569663,0.0955474376931877,6.7700000000000005
1.0,0.0015049340252701912,0.09718477213965969,0.0956798381143895,6.78
1.0,0.0015074971543563194,0.09731970999183834,0.09581221283748202,6.79
1.0,0.0015100603516073853,0.09745462221282462,0.09594456186121723,6.8
1.0,0.001512623617595246,0.09758950880193376,0.09607688518433852,6.8100000000000005
1.0,0.0015151869528931404,0.09772436975847364,0.0962091828055805,6.82
1.0,0.001517750358075607,0.09785920508174484,0.09634145472366923,6.83
1.0,0.001520313833718401,0.09799401477104044,0.09647370093732205,6.84
1.0,0.0015228773803984143,0.09812879882564608,0.09660592144524767,6.8500000000000005
1.0,0.00152544099869359,0.09826355724483972,0.09673811624614613,6.86
1.0,0.0015280046891828437,0.09839829002789165,0.0968702853387088,6.87
1.0,0.00153056845244598,0.09853299717406443,0.09700242872161845,6.88
1.0,0.00153313228906361,0.09866767868261274,0.09713454639354913,6.890000000000001
1.0,0.00153569619961707,0.09880233455278332,0.09726663835316625,6.9
1.0,0.0015382601846883393,0.09893696478381495,0.09739870459912661,6.91
1.0,0.0015408242448599577,0.09907156937493827,0.09753074513007831,6.92
1.0,0.0015433883807149439,0.09920614832537579,0.09766275994466085,6.93
1.0,0.0015459525928367135,0.09934070163434174,0.09779474904150502,6.94
1.0,0.0015485168818089963,0.09947522930104201,0.09792671241923301,6.95
1.0,0.0015510812482157543,0.09960973132467411,0.09805865007645836,6.96
1.0,0.001553645692641101,0.09974420770442702,0.09819056201178591,6.97
1.0,0.0015562102156692177,0.09987865843948117,0.09832244822381195,6.98
1.0,0.0015587748178842718,0.10001308352900831,0.09845430871112404,6.99
1.0,0.001561339499870335,0.10014748297217146,0.09858614347230113,7.0
1.0,0.0015639042622113018,0.10028185676812482,0.09871795250591352,7.01
1.0,0.0015664691054908064,0.1004162049160137,0.09884973581052289,7.0200000000000005
1.0,0.001569034030292141,0.10055052741497442,0.09898149338468228,7.03
1.0,0.0015715990371981735,0.1006848242641342,0.09911322522693604,7.04
1.0,0.0015741641267912661,0.1008190954626112,0.09924493133581994,7.05
1.0,0.0015767292996531936,0.10095334100951428,0.09937661170986109,7.0600000000000005
1.0,0.0015792945563650586,0.10108756090394302,0.09950826634757796,7.07
1.0,0.0015818598975072134,0.10122175514498762,0.0996398952474804,7.08
1.0,0.0015844253236591747,0.10135592373172878,0.0997714984080696,7.09
1.0,0.0015869908353995437,0.10149006666323772,0.09990307582783818,7.1000000000000005
1.0,0.001589556433305922,0.10162418393857593,0.10003462750527001,7.11
1.0,0.0015921221179548315,0.10175827555679527,0.10016615343884044,7.12
1.0,0.0015946878899216312,0.10189234151693778,0.10029765362701615,7.13
1.0,0.001597253749780436,0.10202638181803564,0.1004291280682552,7.140000000000001
1.0,0.0015998196981040324,0.10216039645911103,0.10056057676100699,7.15
1.0,0.0016023857354637997,0.10229438543917613,0.10069199970371233,7.16
1.0,0.0016049518624296256,0.102428348757233,0.10082339689480338,7.17
1.0,0.0016075180795698252,0.10256228641227352,0.1009547683327037,7.18
1.0,0.0016100843874510583,0.10269619840327926,0.1010861140158282,7.19
1.0,0.0016126507866382471,0.10283008472922144,0.10121743394258319,7.2
1.0,0.0016152172890696822,0.1029639453999354,0.10134872811086572,7.21
1.0,0.0016177838996339797,0.1030977804185084,0.10147999651887442,7.22
1.0,0.0016203506055915287,0.10323158977116652,0.10161123916557499,7.23
1.0,0.0016229174076053561,0.10336537345693993,0.10174245604933457,7.24
1.0,0.0016254843063386692,0.10349913147485026,0.10187364716851159,7.25
1.0,0.0016280513024547903,0.10363286382391058,0.1020048125214558,7.26
1.0,0.0016306183966170924,0.10376657050312527,0.10213595210650818,7.2700000000000005
1.0,0.0016331855894889332,0.1039002515114899,0.10226706592200097,7.28
1.0,0.0016357528817335933,0.10403390684799135,0.10239815396625776,7.29
1.0,0.0016383202740142089,0.1041675365116076,0.10252921623759338,7.3
1.0,0.001640887766993708,0.10430114050130769,0.10266025273431398,7.3100000000000005
1.0,0.0016434553613347465,0.10443471881605165,0.10279126345471691,7.32
1.0,0.001646023057699642,0.10456827145479052,0.10292224839709087,7.33
1.0,0.0016485908567503114,0.10470179841646612,0.10305320755971581,7.34
1.0,0.001651158759148204,0.10483529970001122,0.10318414094086302,7.3500000000000005
1.0,0.0016537267655542375,0.1049687753043492,0.10331504853879496,7.36
1.0,0.0016562948766287347,0.10510222522839421,0.10344593035176548,7.37
1.0,0.001658863093031357,0.10523564947105102,0.10357678637801966,7.38
1.0,0.0016614314154210412,0.10536904803121493,0.10370761661579389,7.390000000000001
1.0,0.0016639998444559338,0.10550242090777172,0.10383842106331578,7.4
1.0,0.0016665683807933268,0.10563576809959764,0.10396919971880432,7.41
1.0,0.001669137025089593,0.1057690896055593,0.1040999525804697,7.42
1.0,0.001671705778000122,0.10590238542451358,0.10423067964651346,7.43
1.0,0.0016742746401792546,0.10603565555530763,0.10436138091512837,7.44
1.0,0.0016768436122802178,0.10616889999677871,0.10449205638449849,7.45
1.0,0.001679412694955062,0.10630211874775428,0.10462270605279922,7.46
1.0,0.0016819818888545949,0.10643531180705175,0.10475332991819715,7.47
1.0,0.001684551194628317,0.1065684791734786,0.10488392797885028,7.48
1.0,0.001687120612924357,0.10670162084583212,0.10501450023290777,7.49
1.0,0.0016896901443894075,0.10683473682289953,0.10514504667851012,7.5
1.0,0.0016922597896686605,0.10696782710345779,0.10527556731378912,7.51
1.0,0.0016948295494057426,0.10710089168627362,0.10540606213686789,7.5200000000000005
1.0,0.0016973994242426486,0.10723393057010336,0.10553653114586072,7.53
1.0,0.0016999694148196803,0.10736694375369296,0.10566697433887329,7.54
1.0,0.0017025395217753793,0.10749993123577788,0.1057973917140025,7.55
1.0,0.001705109745746463,0.10763289301508307,0.1059277832693366,7.5600000000000005
1.0,0.0017076800873677598,0.10776582909032284,0.10605814900295508,7.57
1.0,0.001710250547272145,0.10789873946020087,0.10618848891292873,7.58
1.0,0.001712821126090476,0.10803162412341011,0.10631880299731963,7.59
