Time,T,I,F_1,F_2,R,A,N,E,V,d,beta,rho,psi_1,delta,mu_1,s_1,s_2,mu_2,s_1_prime,s_2_prime,psi_2,p_1,delta_1,p_2,p_3,delta_2,q_1,q_2,r_e,alpha,p,s_3,s_4,c,k,d_a,q,compartment,Uninfected_Death,Uninfected_Infection,Refractory_To_Uninfected,Uninfected_To_Refractory_IFN,Infected_Death,Infected_Killing_Immune,IFN_AB_Production_Infected,IFN_AB_Degradation,IFN_G_Production_CTLs,IFN_G_Production_NK,IFN_G_Degradation,NK_Cells_Proliferaton,NK_Cells_Production_IFN,HBV_S_CTL_Proliferation,HBV_S_CTL_Proliferation_Antigen,Infected_To_Refractory,Virus_Production,Virus_Clearance_Natural,Virus_Clearance_Antibodies,Antibody_Turnover,Antibody_Production_Virus
2.31,0.14318730227191068,0.0014092926087614101,0.0013343615782690661,0.39740728676128156,0.15511603529785228,0.7213713792645854,0.6632707320723719,0.5722451498560868,0.010888353040896269,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002570438093184268,0.010913517286770641,0.7755801764892614,0.7993263730087319,0.0007892038609063897,0.006000416749891976,0.0014092926087614101,0.006538371733518424,0.2861225749280434,1.9898121962171156,2.050621599688213,0.22334266804855177,0.15886120759732436,0.12239031916113578,0.0008064608600917486,0.011761326189912607,0.020137416221588295,0.0072951965374005,0.06283637000824867,0.09250470208415766,0.054441765204481345
2.34,0.1422109333244641,0.0011962659967265203,0.0011881467926016776,0.4041868330729332,0.15619303935218798,0.7238957640907593,0.6747602409441706,0.5759351808953502,0.009476656005643297,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025733672000266077,0.00943378866750195,0.7809651967609399,0.8070825592628897,0.0006699089581668514,0.0051965729588877374,0.0011962659967265203,0.00582191928374822,0.2879675904476751,2.024280722832512,2.0856040586563354,0.2194588581851354,0.16427889429529455,0.12211692415119522,0.0006889716732236449,0.01015381425932429,0.017014084935187083,0.006349359523781009,0.054880889121843496,0.09166660632186792,0.047383280028216485
2.37,0.14121005355080796,0.001012836967382614,0.0010564088902489815,0.41100519238660926,0.15729103352163382,0.726420751058254,0.6862934504970836,0.5796135329639357,0.008229741144665988,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002576369839347576,0.008134855314233002,0.786455167608169,0.8146213709555157,0.0005671887017342638,0.004488009083934817,0.001012836967382614,0.00517640356222001,0.28980676648196785,2.0588803514912506,2.120786792714904,0.21529475030189069,0.16982210819507407,0.12183084268450016,0.0005870540129811154,0.008741906305342583,0.014337998127887067,0.005513926566926212,0.047826037946586256,0.09082831064865968,0.04114870572332994
2.4,0.14018878948606017,0.0008553865680081075,0.0009379421417124451,0.41786008051591295,0.158406326251431,0.7289440987217289,0.6978656826848524,0.5832802671929614,0.007131290857025987,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025794336315418196,0.006998089229036371,0.792031631257155,0.8219510296973934,0.00047901647808454024,0.003865592202857671,0.0008553865680081075,0.0045959164943909815,0.2916401335964807,2.093597048054557,2.1561580154621107,0.2108491716156573,0.175489772320027,0.12153219854813448,0.0004989301059410392,0.007506069903782063,0.01205232740463411,0.004777964874207411,0.041586499091978514,0.089990559224386,0.03565645428512994
2.43,0.13915102091547074,0.0007206503073653213,0.0008316096178096591,0.4247491490929453,0.15953544042435955,0.7314637040871137,0.7094721971057711,0.5869353979838791,0.006166158006160456,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002582546937253588,0.006006190271783317,0.7976772021217977,0.8290799587921504,0.00040356417212457997,0.0033207090739828917,0.0007206503073653213,0.00407488712726733,0.29346769899193953,2.1284165913173134,2.1917056093195977,0.20612139863968096,0.18128063033761257,0.12122111828869228,0.0004229751749606696,0.006428007701786784,0.010106143060108567,0.0041313258641275065,0.03608256620138031,0.08915405024307825,0.03083079003080228
2.46,0.13810036808603607,0.0006056973998620471,0.0007363434997903016,0.43166998844130783,0.16067512814420654,0.7339776052752737,0.7211081974468424,0.5905788966747249,0.00532035157935517,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025856988957418917,0.005143197580192506,0.8033756407210326,0.8360166304531769,0.0003391905439227464,0.0028452903298571038,0.0006056973998620471,0.003608083148972478,0.2952894483373624,2.163324592340527,2.2274171403571486,0.20111116502180815,0.1871932470211548,0.12089773173859476,0.0003577121021292774,0.005490689181544981,0.008454019075324533,0.003564635558167964,0.031240151291501022,0.08831943504860915,0.026601757896775848
2.49,0.1370401858221307,0.000507909078289655,0.0006511447812090907,0.438620131869355,0.1618223742816702,0.7364839849675553,0.7327688407536774,0.5942106964881511,0.004581005616405414,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002588879442533608,0.004394473026470956,0.8091118714083511,0.8427694432992504,0.00028442908384220683,0.0024318249024673916,0.000507909078289655,0.0031906094279245444,0.29710534824407553,2.1983065222610323,2.263279880445872,0.19581866677418916,0.19322601022187094,0.12056217233360875,0.00030180500716315076,0.004678362084838072,0.007055630001710207,0.0030692737629916273,0.026990698172232087,0.08748731699077164,0.022905028082027067
2.52,0.1359735642628649,0.00042495916190144346,0.0005750821309174968,0.44559705973380914,0.16297439422096896,0.7389811705812644,0.7444492458551558,0.5978306966057825,0.003936338729809759,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025920793072114054,0.0037466660506673384,0.8148719711048448,0.8493466296580087,0.00023797713066480835,0.0020733790262490795,0.00042495916190144346,0.0028179024414957342,0.29891534830289124,2.2333477375654676,2.2992808282264554,0.1902445662008456,0.19937713261139844,0.12021457740081368,0.00025405363178854944,0.003976571614054766,0.0058753849640882354,0.0026373469489725386,0.023271041618873466,0.08665825136702021,0.019681693649048794
2.55,0.13490333091950782,0.0003547900631890057,0.000507290590080872,0.4525982037956688,0.1641286332355233,0.741467633003846,0.7561445022212436,0.601438766316356,0.003375610755979472,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025952900072414766,0.003187667944085441,0.8206431661776165,0.8557561663079517,0.0001986824353858432,0.00176358680722504,0.0003547900631890057,0.002485723891396273,0.300719383158178,2.268433506663731,2.335406731585651,0.1843899939818313,0.20564465410175756,0.11985508834410787,0.00021338449790569755,0.003372124251801812,0.004882004558311626,0.002261659206506246,0.02002324893742738,0.08583274584272313,0.01687805377989736
2.58,0.13383205736549614,0.00029559113607817146,0.0004469696471601175,0.4596209517210354,0.16528276042909973,0.7439419836526332,0.76784967885493,0.605034748798252,0.0028890714325319256,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0025985038279035116,0.0027065526158414014,0.8264138021454986,0.8620057102240207,0.00016553103620377605,0.0014966438083454073,0.00029559113607817146,0.002190151271084576,0.302517374399126,2.30354903656479,2.371644110880543,0.17825654953731085,0.21202644450442043,0.11948385077244404,0.0001788429087640464,0.0028530574649755763,0.004048137801505446,0.0019356778597963903,0.017194412259455644,0.08501126142732578,0.014445357162659628
2.61,0.13276206854490147,0.0002457759814025272,0.00039338089848812,0.46666265189808304,0.16643466104867563,0.7464029700260817,0.7795598335653816,0.6086184647743894,0.0024679037397217804,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026017137943652956,0.002293508038186132,0.8321733052433782,0.8681025505662738,0.00013763454958541527,0.001267287137151043,0.0002457759814025272,0.001927566402591788,0.3043092323871947,2.338679500696145,2.4079792837941087,0.17184629945689614,0.21852020670511207,0.11910101455502736,0.000149583800479625,0.002408583896337303,0.003349972357965665,0.001653495505613593,0.014736405448534488,0.08419421395134088,0.012339518698608902
2.64,0.1316954534464632,0.00020396182645540507,0.0003458455815904547,0.47372061806060967,0.16758242776675406,0.7488494705192775,0.7912700216438466,0.612189715653495,0.0021041686688083494,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026049136396606104,0.001939766128765895,0.8379121388337702,0.8740535705036913,0.00011421862281502684,0.0010707771768541981,0.00020396182645540507,0.001694643349793228,0.3060948578267475,2.37381006493154,2.444398389192746,0.1651617744915931,0.2251234800162374,0.11870673385079397,0.00012486333254190193,0.002029039372273731,0.0027668811347216363,0.0014097930081015942,0.012605644748163084,0.08338197578759987,0.010520843344041747
2.67,0.13063407784644945,0.0001689478153718604,0.00030374182725062044,0.480792134221577,0.16872435073706435,0.7512804881161635,0.8029753049513046,0.6157482866195891,0.001790746049941411,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026080977664606517,0.001637527212238877,0.8436217536853218,0.8798652257271569,9.461077660824184e-05,0.0009028649030882591,0.0001689478153718604,0.0014883349535280402,0.30787414330979457,2.408925914853914,2.4808874125833373,0.15820596458966396,0.23183364410594606,0.11830116707231472,0.00010402932784334574,0.0017058043952189043,0.0022810618571989225,0.0011997998534607455,0.0107628205319366,0.08257487794543371,0.008953730249707055
2.7,0.12957959821894158,0.00013969584211026255,0.00026650165043047233,0.4878744596618649,0.16985890584573252,0.7536951434712381,0.8146707608689872,0.6192939493626379,0.0015212742491989325,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026112612053431753,0.0013798827419441379,0.8492945292286626,0.8855435349747719,7.822967158174704e-05,0.0007597633462169271,0.00013969584211026255,0.0013058580871093146,0.30964697468131896,2.4440122826069617,2.517432211855223,0.1509823122541327,0.23864792323862966,0.11788447682273219,8.651278977000401e-05,0.001431234703217624,0.0018772191058761196,0.0010192537469632848,0.009172616108072715,0.08177321236754895,0.007606371245994663
2.73,0.12853347642641458,0.00011531165772895192,0.00023360783845688234,0.49496483403744934,0.17098474271476544,0.7560926674495853,0.8263514912635493,0.6228264646096878,0.0012900900700065453,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026143995707207566,0.0011607383312079648,0.8549237135738272,0.8910940815735563,6.457452832821308e-05,0.0006381118915661558,0.00011531165772895192,0.0011446784084387235,0.3114132323048439,2.479054473790648,2.5540185436332385,0.14349470415005747,0.24556339098646066,0.11745682979574255,7.181915211160551e-05,0.0011985795261382707,0.001542257463352662,0.0008643603469043854,0.007803421138251768,0.0809772344067377,0.006450450350032727
2.76,0.12749699451335944,9.502817156813584e-05,0.00020459075556317834,0.5020604824892736,0.17210067213830943,0.7584723935045873,0.8380126312416557,0.6263455843513822,0.0010921700052697939,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026175090164599216,0.0009747387521867706,0.8605033606915471,0.8965220220284865,5.3215776078156076e-05,0.0005349440169166637,9.502817156813584e-05,0.0010024947022595739,0.3131727921756911,2.514037893724967,2.590632089644652,0.13574746112109248,0.25257697529389256,0.11701839665745388,5.952047565068744e-05,0.0010019076830190066,0.0012650112809507884,0.000731753903530762,0.006627046384087186,0.08018716535647702,0.00546085002634897
2.79,0.1264712691444817,7.819042684835725e-05,0.00017902522470485965,0.5091586206218867,0.17320565385754363,0.7608337501005689,0.8496493574795484,0.6298510537689549,0.0009230749284157238,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002620586192566555,0.0008171972039853173,0.8660282692877181,0.9018320989059336,4.3786639035080065e-05,0.00044765661172049126,7.819042684835725e-05,0.0008772236010538123,0.31492552688447745,2.548948072438645,2.6272584824089353,0.12774532681413897,0.25968546385365,0.116569351917546,4.924832274508219e-05,0.0008360379274788683,0.001036003250677386,0.000618460202038535,0.005618452475282794,0.07940319496661115,0.004615374642078619
2.82,0.1254572664249573,6.423999772698391e-05,0.00015652735907599997,0.5162564597188939,0.1742987845930617,0.7631762528216952,0.8612568967851646,0.6333426131095358,0.0007788950373262427,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002623628200725128,0.0006840262955044085,0.8714939229653085,0.9070286638720846,3.597439872711099e-05,0.0003739685874231,6.423999772698391e-05,0.0007669840594724,0.3166713065547679,2.583770690355494,2.6638833321494926,0.11949345452515293,0.26688551007970573,0.11610987376456033,4.068592802655863e-05,0.0006964505897765326,0.0008472013484152856,0.0005218596750085826,0.004755473567424451,0.07862548406319719,0.0038944751866312136
2.85,0.12445581585807322,5.270331297746644e-05,0.00013675138627457128,0.5233512118168114,0.17537928542757858,0.7654994968230089,0.8728305342003054,0.6368199992085064,0.0006561975159757626,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026266325524257803,0.000571673180503632,0.876896427137893,0.9121157017324951,2.951385526738121e-05,0.00031189478787108495,5.270331297746644e-05,0.0006700817927453994,0.3184099996042532,2.6184916026009164,2.700492252974747,0.11099739276791488,0.27417363929909455,0.11564014390829215,3.3562523728595846e-05,0.0005792291969838726,0.0006918335153096476,0.00043965233570376097,0.004018550946367637,0.07785416705476106,0.0032809875798788133
2.88,0.12346762361606678,4.3179645045375744e-05,0.00011938666347206591,0.5304400947509792,0.1764464907108427,0.7678031495093781,0.8843656208755433,0.640282946894753,0.0005519783814734231,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026295971291517995,0.0004770602133357643,0.8822324535542135,0.9170968570010107,2.418060122541042e-05,0.00025971199581486815,4.3179645045375744e-05,0.000584994651013123,0.3201414734473765,2.65309686262663,2.737070888915053,0.10226306948895814,0.2815462554076516,0.11516034740526196,2.76471903755226e-05,0.00048098851519283795,0.0005642026726836177,0.0003698255155871935,0.0033904859180510657,0.07708935436288647,0.0027598919073671155
2.91,0.12249328505109175,3.5330935531514706e-05,0.00010415476111410603,0.5375203371440221,0.17749983716776607,0.7700869435159922,0.8958575816617111,0.6437311902050691,0.00046361702038341456,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026325201448467246,0.0003975298028265439,0.8874991858388304,0.9219754619233791,1.9785323897648236e-05,0.00021592989297964676,3.5330935531514706e-05,0.0005103583294591196,0.32186559510253454,2.6875727449851334,2.773604939663154,0.09329677504094169,0.288999647862627,0.11467067248111713,2.2743625180760526e-05,0.0003988130239487834,0.00045953040599598096,0.00031062340365688775,0.002856203313512441,0.07633113475269061,0.002318085101917073
2.94,0.12153329646239348,2.8873104011140375e-05,9.080665687509593e-05,0.5445891833144477,0.1785388533682261,0.7723506700317995,0.9073019223897171,0.6471644634347132,0.0003888337257099542,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026354001106128197,0.00033079371122899396,0.8926942668411306,0.926754565776456,1.616893824623861e-05,0.00017926586952005553,2.8873104011140375e-05,0.0004449526186879701,0.3235822317173566,2.7219057671691513,2.8100801859025504,0.0841051440176409,0.2965299990037855,0.11417131035098647,1.8685646865064326e-05,0.00033020358279678083,0.00037382391303176403,0.0002605185962256693,0.0024025279086643523,0.07557957754944258,0.001944168628549771
2.97,0.12058806576270086,2.3567749233630452e-05,7.912012816818172e-05,0.5516438980871098,0.17956315057548555,0.7745941725829821,0.918694236811821,0.650582502074049,0.0003256514261059753,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026382358027118974,0.0002748877291088927,0.8978157528774278,0.9314369624467562,1.3197939570833055e-05,0.00014861768350723177,2.3567749233630452e-05,0.00038768862802409043,0.3252912510370245,2.756082710435463,2.8464825141294865,0.07469513606056671,0.3041333917316323,0.11366245503455952,1.5332765264669052e-05,0.0002730211061839673,0.00030375147893053753,0.00021818645549100346,0.0020179815756402085,0.07483473470244993,0.0016282571305298765
3.0,0.1196579224311115,1.9215571146567247e-05,6.889724617950552e-05,0.5586817714911063,0.18057241366953897,0.7768173411970463,0.9300302131922963,0.6539850435982048,0.0002723599459279406,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026410262327066654,0.00022813017698231064,0.9028620683476949,0.9360252184933695,1.076071984207766e-05,0.00012304263973029285,1.9215571146567247e-05,0.0003375965062795771,0.3269925217991024,2.790090639576889,2.8827979408941085,0.06507401574178821,0.3118058174443562,0.11314430317402949,1.2566696134052187e-05,0.00022544317589592915,0.00024654329927863936,0.00018248116377172021,0.0016925914323545127,0.07409664272258064,0.001361799729639703
3.03,0.1187431264221959,1.5650283499565465e-05,5.9962068418218464e-05,0.5657001233233415,0.18156639324090434,0.7790201070549467,0.9413056405119172,0.657371828159989,0.00022748411308629545,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026437706207334123,0.0001890852235947296,0.9078319662045218,0.9405216988202849,8.764158759756661e-06,0.00010173637854055008,1.5650283499565465e-05,0.0002938141352492705,0.3286859140799945,2.823916921535752,2.9190126363484423,0.05524933165236648,0.3195431842601042,0.11261705385079146,1.028805547533146e-05,0.00018592071342073824,0.00019990117411345347,0.00015241435576781795,0.0014177175850382839,0.07336532445775769,0.0011374205654314773
3.06,0.11784387630261513,1.2733455722868083e-05,5.2158474264519846e-05,0.5726963075736456,0.18254489821817402,0.7812024375505972,0.952516414303342,0.6607425991870209,0.0001897546361370229,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026464683710921547,0.00015652995308145347,0.9127244910908701,0.9449285913964748,7.130735204806127e-06,8.401443771877198e-05,1.2733455722868083e-05,0.00025557652389614726,0.33037129959351047,2.857549242910026,2.9551129470800115,0.04522889478604614,0.3273413254671933,0.11208090840330037,8.413536630960704e-06,0.0001531404645779202,0.00016192239764801434,0.00012713560621180534,0.0011858942742941512,0.07264079073320175,0.0009487731806851145
3.09,0.11696031650621344,1.0350140094487593e-05,4.534816862813911e-05,0.5796677166881691,0.1835077892311596,0.7833643318123896,0.9636585420714154,0.6640971038894348,0.00015808209718812198,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026491190504813597,0.00012942532484762118,0.917538946155798,0.9492479296781325,5.796078452913053e-06,6.92962050666979e-05,1.0350140094487593e-05,0.00022220602627788164,0.3320485519447174,2.8909756262142463,2.9910854181109525,0.03502075636420948,0.33519600816980505,0.11153607024755002,6.873498061599131e-06,0.00012599248359546015,0.00013103559560135472,0.00010591500511604174,0.0009906870114821953,0.07192304183828664,0.0007904104859406099
3.12,0.11609254384604374,8.405078734973777e-06,3.940884414899214e-05,0.5866117856641099,0.1844549726355406,0.7855058166346729,0.9747281483098239,0.6674350936976944,0.00013153367420368393,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026517223684618687,0.00010689055187805686,0.9222748631777029,0.9534816132909757,4.706844091585315e-06,5.709036168614227e-05,8.405078734973777e-06,0.0001931033363300615,0.3337175468488472,2.924184444929472,3.0269168140268072,0.02463318520232584,0.34310294209800574,0.11098274469922215,5.609844513013721e-06,0.0001035408831527785,0.00010594556172573399,8.812756171646824e-05,0.0008265637293625901,0.0712120688772886,0.0006576683710184197
3.15,0.11524061328938244,6.819484617151841e-06,3.423249879809797e-05,0.5935259959620369,0.18538639517395525,0.7876269428194852,0.9857214790958924,0.6707563246353545,0.00010931248160240588,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002654278160131853,8.818066194031913e-05,0.9269319758697763,0.9576314265281761,3.8189113856050315e-06,4.69821409736807e-05,6.819484617151841e-06,0.00016773924411068008,0.33537816231767725,2.957164437287677,3.0625941391641107,0.0140746447448986,0.3510577885404157,0.11042113879851272,4.574212437708106e-06,8.499836938619957e-05,8.5586750355171e-05,7.323936267361195e-05,0.0006887796455721133,0.07050785498393092,0.0005465624080120293
3.18,0.11440454309188212,5.528321948901642e-06,2.9723898838718787e-05,0.6004078792282986,0.18630203918650667,0.7897277818938512,0.9966349062654499,0.6740605576362964,9.073924934547271e-05,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002656786370724354,7.266687653308419e-05,0.9315101959325334,0.96169905497323,3.0958602913849196e-06,3.862225040943854e-05,5.528321948901642e-06,0.00014564710430972207,0.3370302788181482,2.9899047187963497,3.098104656818021,0.003353769878707765,0.35905616936154616,0.10985146113767078,3.726423775669617e-06,6.970420919765708e-05,6.908423130342921e-05,6.079529706146672e-05,0.000573274448930506,0.06981037641124141,0.00045369624672736354
3.21,0.1135843193245865,4.477996644124905e-06,2.5799183914765377e-05,0.6072550208162752,0.18720191836875066,0.7918084231862149,1.0074649311587573,0.6773475588139753,7.523620722971525e-05,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026592470420262406,5.981957370725518e-05,0.9360095918437533,0.9656861001003765,2.507678120709947e-06,3.171714722398845e-05,4.477996644124905e-06,0.00012641600118235035,0.3386737794069877,3.022394793476272,3.13343590741198,-0.007520656355962335,0.3670936760639244,0.10927392169136178,3.033160095275178e-06,5.7105004852208875e-05,5.5720771058036533e-05,5.040825884390922e-05,0.0004765813009045771,0.06911960350217665,0.0003761810361485763
3.24,0.11277989987294945,3.6244224130983544e-06,2.2384602245800784e-05,0.6140650631014476,0.18808607399098962,0.7938689712287472,1.0182081879423028,0.6806170996888516,6.231291451954646e-05,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0026616603003811515,4.919350982214275e-05,0.9404303699549481,0.9695940921136067,2.0296765513350786e-06,2.60206876861177e-05,3.6244224130983544e-06,0.00010968455100442385,0.3403085498444258,3.0546245638269083,3.16857572560347,-0.018539726050445057,0.3751658788557529,0.10868873164999371,2.466843870850271e-06,4.673825473391638e-05,4.4909428339406004e-05,4.174965272809613e-05,0.0003957463147511777,0.06843550155205592,0.0003115645725977323
3.27,0.11199121794915125,2.931388636410541e-06,1.9415370839322168e-05,0.6208357085809582,0.18895457156391554,0.7959095434646365,1.0288614465016857,0.683868957379937,5.155389292420596e-05,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002664026346152546,4.0415082810213695e-05,0.9447728578195778,0.9734245010186628,1.641577636389903e-06,2.1326859810288528e-05,2.931388636410541e-06,9.513531711267862e-05,0.3419344786899685,3.086584339505057,3.2035122562777443,-0.029694429595855314,0.38326833568352303,0.10809610325600745,2.004685690457472e-06,3.821812556545424e-05,3.617058691804672e-05,3.4541108259217997e-05,0.00032825788304903617,0.06775803156974068,0.00025776946462102983
