F_1_1_task1,_1_task1
-1.3233892739469664e-18,27.06
-1.3873101510798702e-18,27.09
-1.4461903846629424e-18,27.12
-1.4996645592627256e-18,27.15
-1.5473576283533944e-18,27.18
-1.5888848142483371e-18,27.21
-1.623851508031795e-18,27.24
-1.6518531694904895e-18,27.27
-1.6724752270452115e-18,27.3
-1.6852929776824588e-18,27.33
-1.6898714868860514e-18,27.36
-1.6857654885687405e-18,27.39
-1.6725192850038326e-18,27.42
-1.6496666467568081e-18,27.45
-1.6167307126169268e-18,27.48
-1.5732238895288603e-18,27.51
-1.5186477525243092e-18,27.54
-1.4524929446535922e-18,27.57
-1.374239076917304e-18,27.6
-1.2833546281979195e-18,27.63
-1.179296845191371e-18,27.66
-1.0615116423387324e-18,27.69
-9.294335017578083e-19,27.72
-7.824853731746999e-19,27.75
-6.200785738555141e-19,27.78
-4.416126885379429e-19,27.81
-4.0234762498205016e-19,27.84
-3.779207207070806e-19,27.87
-3.5198662274692915e-19,27.9
-3.2462857835098605e-19,27.93
-2.9593531578421255e-19,27.96
-2.6600113126793597e-19,27.99
-2.349259759206595e-19,28.02
-2.0281554269888641e-19,28.05
-1.6978135333792716e-19,28.08
-1.359408452926986e-19,28.11
-1.0141745867855537e-19,28.14
-6.63407232120921e-20,28.17
-3.084634515195753e-20,28.2
4.9237057603466365e-21,28.23
4.0821109359631956e-20,28.26
7.669110811622065e-20,28.29
1.123724201951488e-19,28.32
1.4769715251532737e-19,28.35
1.8249071380874727e-19,28.38
2.165717276796744e-19,28.41
2.4975194566381657e-19,28.44
2.8183616028752424e-19,28.47
3.126221181269879e-19,28.5
3.419004328674056e-19,28.53
3.6945449836218234e-19,28.56
3.950604016921273e-19,28.59
4.1848683622462244e-19,28.62
4.394950146728219e-19,28.65
4.578385821548466e-19,28.68
4.73263529252957e-19,28.71
4.855081050727505e-19,28.74
4.943027303023534e-19,28.77
4.993699102715986e-19,28.8
5.004241480112219e-19,28.83
4.971718573120476e-19,28.86
4.8931127578417615e-19,28.89
4.765323779161733e-19,28.92
4.58516788134261e-19,28.95
4.349376938614955e-19,28.98
4.0545975857696933e-19,29.01
3.697390348749953e-19,29.04
3.2742287752427978e-19,29.07
2.7814985652713556e-19,29.1
2.2154967017866154e-19,29.13
1.5724305812590684e-19,29.16
8.484171442709945e-20,29.19
9.800883784430931e-20,29.22
1.1180342052484197e-19,29.25
1.2529940094763062e-19,29.28
1.3847231355477245e-19,29.31
1.5129790747876e-19,29.34
1.6375216185716113e-19,29.37
1.7581130114731238e-19,29.4
1.8745181044101345e-19,29.43
1.9865045077920675e-19,29.46
2.0938427446667127e-19,29.49
2.196306403867161e-19,29.52
2.293672293158614e-19,29.55
2.3857205923853157e-19,29.58
2.4722350066174795e-19,29.61
2.553002919298112e-19,29.64
2.6278155453899496e-19,29.67
2.6964680845223304e-19,29.7
2.75875987413812e-19,29.73
2.814494542640556e-19,29.76
2.8634801625401623e-19,29.79
2.9055294036016613e-19,29.82
2.940459685990829e-19,29.85
2.968093333421406e-19,29.88
2.9882577263019983e-19,29.91
3.0007854548829495e-19,29.94
3.005514472403245e-19,29.97
3.002288248237404e-19,30.0
