Time,cpd_C00080_CY,cpd_C00369_CS,cpd_C00369Glc_CS,cpd_C00369db_CS,cpd_C00208_CY,cpd_C00208_CS,cpd_C01835_CS,cpd_G00343_CS,cpd_C00031_CS,cpd_C00031_CY,cpd_C00569_CY,cpd_C00569Glc_CY,cpd_C00002tot_CY,cpd_C00008tot_CY,cpd_C00009tot_CY,cpd_C00051_CY,cpd_C00660tot_CY,cpd_C03339tot_CY,cpd_C00103tot_CY,cpd_C00092tot_CY,ec_3_2_1_2_CS,ec_3_2_1_68_CS,ec_2_4_1_25_CS,ec_2_4_1_25_CY,ec_2_4_1_1_CY,ec_2_7_1_1_CY,tc_2_A_84_1_2_CIMS,tc_2_A_1_1_17_CIMS,C00369_MW,N_Glc_Starch,f_bamylase,f_G2,f_G3,conv_gm_umole,ec_3_2_1_2_MW,G00343_MW,C01835_MW,C00208_MW,R05196CS_kcat,R05196CS_Keq,R05196CS_G3_KM,R05196CS_Glc_KM,R05196CS_G5_KM,R05196CS_G3_Ki,R05196CS_Glc_Ki,R05196CS_G5_Ki,AT2G40840CY_kcat,AT2G40840CY_Keq,AT2G40840CY_Glc_KM,AT2G40840CY_G2_KM,AT2G40840CY_AG_KM,AT2G40840CY_GlcAG_KM,AT2G40840CY_Glc_Ki,AT2G40840CY_G2_Ki,AT2G40840CY_AG_Ki,AT2G40840CY_GlcAG_Ki,R06050CY_kcat,R06050CY_GlcAG_KM,R06050CY_GlcAG_Ki,R06050CY_AG_KM,R06050CY_Pi_KM,R06050CY_G1P_KM,R06050CY_G1P_Ki,R06050CY_Keq,TC_2_A_84_1_2_kcat,TC_2_A_84_1_2_KM,TC_2_A_1_1_17_kcat,TC_2_A_1_1_17_KM,R02112CS_Gn_KM,R02112CS_G5_KM,R02112CS_G2C_KM,R02112CS_Keq,R02112CS_Gn_kcat,R02112CS_G5_kcat,ec_3_2_1_68_CS_kcat,R00299CY_kfor,R00299CY_krev,R00299CY_Keq,R00299CY_MgATP_KM,R00299CY_MgATP_Ki,R00299CY_Glc_KM,R00299CY_Glc_Ki,R00299CY_G6P_KM,R00299CY_G6P_Ki,R00299CY_MgADP_KM,R00299CY_MgADP_Ki,R00299CY_G6P_Kip,R00299CY_BPG_Kip,R00299CY_G16P_Kip,R00299CY_GSH_Kip,Cell,Cytosol,Chloroplast,ChloroplastOuterMembrane,ChloroplastIntermembraneSpace,ChloroplastInnerMembrane,ChloroplastStroma,rn_R02112CS_G2,rn_R02112CS_G3,rn_R02112CS_G5,tr_TC_2_A_84_1_2,tr_TC_2_A_1_1_17,rn_R00299CY,rn_R06050CY,rn_AT2G40840CY,rn_R05196CS
5.32,0.09999999999999999,0.16196760647870426,1000.0,0.0012429648000001376,12.697206801936428,15.08384032815203,102.69754827759847,998.427186133394,2.7173628921647066,35.48013345710207,12.490479016962226,19987.50952098304,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.878532788357358e-17,4.894541897768109e-18,9.133496413400444e-17,1.5833563141661722e-14,2.3907806821669415e-13,-5.199657890423517e-12,-1.1732689232097848e-12,-1.1984227572385247e-12,9.77092427377878e-15
5.33,0.09999999999999999,0.16196760647870426,1000.0,0.0012453012000001383,12.70489633149251,15.093330748228576,102.70239775792372,998.424341416563,2.7108825117387427,35.506952345587095,12.490638111587657,19987.509361888417,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8785931508943655e-17,4.894658730897036e-18,9.133479798250946e-17,1.5843487821698482e-14,2.385079937333879e-13,-5.193673506701457e-12,-1.1742114664103317e-12,-1.1993255015925244e-12,9.780218851350751e-15
5.34,0.09999999999999999,0.16196760647870426,1000.0,0.0012476376000001388,12.712591633730195,15.102820923671596,102.70724671002279,998.4214969681387,2.70441850588862,35.53372407598902,12.490796955837622,19987.509203044163,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.878653512997761e-17,4.89477556388746e-18,9.13346318463491e-17,1.585341219899212e-14,2.3793935932861294e-13,-5.18770236079775e-12,-1.1751525262769865e-12,-1.2002266530948754e-12,9.789492850799185e-15
5.35,0.09999999999999999,0.16196760647870426,1000.0,0.0012499740000001393,12.720292698405421,15.112310854490582,102.71209513508227,998.4186527875278,2.697970832535229,35.56044875342649,12.490955548526175,19987.509044451475,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8787138746675487e-17,4.894892396739379e-18,9.133446572548873e-17,1.5863336273556515e-14,2.373721613035874e-13,-5.181744413106188e-12,-1.1760920957836848e-12,-1.201126215312031e-12,9.798746325167164e-15
5.36,0.09999999999999999,0.16196760647870426,1000.0,0.00125231040000014,12.72799951527413,15.121800540695041,102.71694303428873,998.4158088741368,2.691539449599463,35.587126483018125,12.49111388846737,19987.508886111536,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8787742359037337e-17,4.8950092294527945e-18,9.133429961989389e-17,1.587326004540557e-14,2.3680639595951257e-13,-5.175799624109329e-12,-1.1770301679044152e-12,-1.2020241918103353e-12,9.807979327496814e-15
5.37,0.09999999999999999,0.16196760647870426,1000.0,0.0012546468000001405,12.735712074092257,15.131289982294469,102.7217904088288,998.4129652273724,2.685124315002215,35.61375736988256,12.491271974475259,19987.508728025525,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.87883459670632e-17,4.895126062027707e-18,9.133413352952995e-17,1.5883183514553176e-14,2.3624205959757256e-13,-5.169867954378114e-12,-1.1779667356131792e-12,-1.202920586156026e-12,9.817191910829334e-15
5.38,0.09999999999999999,0.16196760647870426,1000.0,0.001256983200000141,12.743430364615747,15.140779179298365,102.72663725988902,998.4101218466411,2.6787253866643774,35.64034151913843,12.491429805363898,19987.508570194637,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8788949570753134e-17,4.8952428944641156e-18,9.133396745436235e-17,1.5893106681013227e-14,2.356791485189341e-13,-5.1639493645715055e-12,-1.178901791883944e-12,-1.2038154019152327e-12,9.826384128204935e-15
5.39,0.09999999999999999,0.16196760647870426,1000.0,0.0012593196000001414,12.751154376600535,15.150268131716231,102.73148358865603,998.4072787313497,2.672342622506842,35.66687903590436,12.49158737994734,19987.508412620053,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.878955317010718e-17,4.8953597267620214e-18,9.133380139435654e-17,1.5903029544799623e-14,2.3511765902474735e-13,-5.158043815436103e-12,-1.1798353296906996e-12,-1.2047086426539785e-12,9.83555603266291e-15
5.4,0.09999999999999999,0.16196760647870426,1000.0,0.0012616560000001421,12.758884099802568,15.159756839557565,102.73632939631638,998.4044358809045,2.6659759804505003,35.69337002529898,12.491744697039637,19987.508255302964,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.879015676512538e-17,4.895476558921424e-18,9.133363534947795e-17,1.5912952105926242e-14,2.34557587416145e-13,-5.152151267805776e-12,-1.180767342007392e-12,-1.2056003119381804e-12,9.844707677241567e-15
5.41,0.09999999999999999,0.16196760647870426,1000.0,0.0012639924000001426,12.766619524265407,15.169245302831825,102.74117468401829,998.4015932947316,2.6596254197722513,35.71981458862997,12.491901756098544,19987.508098243903,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.87907603558078e-17,4.895593390942324e-18,9.133346931969311e-17,1.592287436440695e-14,2.3399893011353093e-13,-5.146271683448428e-12,-1.1816978256215928e-12,-1.20649041320448e-12,9.853839113278855e-15
5.42,0.09999999999999999,0.16196760647870426,1000.0,0.0012663288000001433,12.774360641835473,15.178733521548207,102.74601945266949,998.3987509723769,2.653290908248281,35.74621280331843,12.492058560616439,19987.507941439388,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.879136394215447e-17,4.895710222824722e-18,9.133330330497566e-17,1.5932796320255313e-14,2.334416842849733e-13,-5.140405029524272e-12,-1.1826268012236103e-12,-1.2073789490798042e-12,9.862950381460095e-15
5.43,0.09999999999999999,0.16196760647870426,1000.0,0.0012686652000001438,12.782107442946504,15.188221495716112,102.75086370336612,998.3959089132923,2.646972406994886,35.77256476550253,12.49221511092425,19987.507784889076,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.879196752416544e-17,4.895827054568617e-18,9.133313730529362e-17,1.5942717973485122e-14,2.328858465126559e-13,-5.134551269111881e-12,-1.1835542707740392e-12,-1.2082659228253714e-12,9.87204153081633e-15
5.44,0.09999999999999999,0.16196760647870426,1000.0,0.0012710016000001445,12.789859917672223,15.197709225345,102.75570743725238,998.3930671169055,2.640669875431122,35.798870576090444,12.492371406547203,19987.507628593456,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.879257110184076e-17,4.8959438861740116e-18,9.13329713206137e-17,1.5952639324110226e-14,2.3233141322944056e-13,-5.128710364313244e-12,-1.1844802314601121e-12,-1.2091513378639654e-12,9.88111261250478e-15
5.45,0.09999999999999999,0.16196760647870426,1000.0,0.001273338000000145,12.797618056086355,15.207196710444315,102.76055065547244,998.3902255826445,2.634383272976046,35.82513033599031,12.492527447010541,19987.507472552996,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8793174675180486e-17,4.896060717640903e-18,9.133280535090255e-17,1.5962560372144462e-14,2.3177838086817266e-13,-5.1228822773142e-12,-1.1854046804692254e-12,-1.2100351976182655e-12,9.890163677681716e-15
5.46,0.09999999999999999,0.16196760647870426,1000.0,0.0012756744000001453,12.805381848262627,15.216683951023516,102.76539335917057,998.3873843099368,2.628112559048713,35.8513441461103,12.492683231839495,19987.507316768166,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8793778244184655e-17,4.8961775489692945e-18,9.133263939612686e-17,1.5972481117601672e-14,2.312267458616813e-13,-5.117066970384078e-12,-1.1863276149886663e-12,-1.210917505510846e-12,9.899194777502533e-15
5.47,0.09999999999999999,0.16196760647870426,1000.0,0.001278010800000146,12.813151284274765,15.226170947092058,102.77023554949089,998.3845432982105,2.6218576930681796,35.87751210735857,12.492838760559302,19987.507161239442,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.879438180885331e-17,4.8962943801591836e-18,9.133247345625329e-17,1.5982401560495712e-14,2.306765046427795e-13,-5.111264405875351e-12,-1.1872490322057546e-12,-1.2117982649641787e-12,9.908205963121658e-15
5.48,0.09999999999999999,0.16196760647870426,1000.0,0.001280347200000147,12.820926354196494,15.235657698659391,102.77507722757761,998.3817025468934,2.6156186344535013,35.90363432064328,12.492994032695195,19987.50700596731,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8794985369186513e-17,4.896411211210572e-18,9.133230753124852e-17,1.599232170084041e-14,2.301276536442642e-13,-5.105474546223295e-12,-1.1881689293077876e-12,-1.2126774794006271e-12,9.917197285692606e-15
5.49,0.09999999999999999,0.16196760647870426,1000.0,0.0012826836000001472,12.828707048101538,15.245144205734968,102.77991839457495,998.3788620554129,2.6093953426237344,35.92971088687256,12.49314904777241,19987.50685095223,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.87955889251843e-17,4.89652804212346e-18,9.133214162107921e-17,1.600224153864961e-14,2.29580189298916e-13,-5.099697353945639e-12,-1.189087303482107e-12,-1.2135551522424535e-12,9.926168796367988e-15
5.5,0.09999999999999999,0.16196760647870426,1000.0,0.0012850200000001477,12.836493356063626,15.254630468328246,102.78475905162708,998.3760218231974,2.6031877769979364,35.9557419069546,12.493303805316186,19987.50669619469,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.879619247684672e-17,4.896644872897848e-18,9.133197572571206e-17,1.6012161073937157e-14,2.290341080394999e-13,-5.093932791642216e-12,-1.1900041519160225e-12,-1.2144312869118163e-12,9.935120546299458e-15
