Time,c,vca,vk,Cm,gk,gcal,gsk,ga,gf,vn,va,vm,vh,vf,sn,sa,sm,sh,sf,taun,tauh,lambda,kc,ks,ff,alpha,phik,phia,phih,phif,phical,cinf,ica,isk,ibk,ikdr,ia,ik,n,h,V,cell,reaction_0000004
2.39,0.2991150145796394,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0036290318784145585,0.01606125595651724,0.5573237124190102,0.0006431502650928103,0.03139236876824384,0.26355744772999495,-6.978620098448061,6.204771306788103,0.0,5.250460160776729,0.0,11.455231467564833,0.09478417006185016,0.14843182883761508,-61.15153733648084,1.0,-0.0003739047218507022
2.4,0.29911127539031185,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003627414055009003,0.01605418514522024,0.5575445216377733,0.000642636827744085,0.03138103092188125,0.2635525950287795,-6.976380535246422,6.202651981470574,0.0,5.2475857416531335,0.0,11.450237723123706,0.09476290281827872,0.14863627944675065,-61.15601257035118,1.0,-0.0003739323325958027
2.41,0.2991075359253054,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003625797944946485,0.01604712174367144,0.5577651722749969,0.0006421241155440873,0.031369704009967435,0.2635477419665004,-6.9741430272914355,6.200533955147265,0.0,5.2447133812229,0.0,11.445247336370166,0.09474164015947742,0.14884073815537388,-61.16048505072706,1.0,-0.00037395991207111713
2.42,0.299103796184948,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0036241835461158487,0.016040065742891987,0.557985664352109,0.0006416121272628213,0.03135838802061633,0.2635428885435835,-6.971907572502586,6.198417227185661,0.0,5.2418430780086025,0.0,11.440260305194263,0.09472038208479393,0.14904520487794065,-61.16495477890891,1.0,-0.000373987460308378
2.43,0.2991000561695676,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0036225708564088907,0.016033017133915254,0.558205997890834,0.0006411008616726892,0.03134708294195604,0.2635380347604551,-6.969674168801608,6.196301796953272,0.0,5.2389748305336035,0.0,11.435276627486875,0.09469912859357595,0.1492496795289069,-61.16942175619714,1.0,-0.00037401497733928403
2.44,0.29909631587949204,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003620959873720363,0.016025975907786875,0.5584261729131912,0.0006405903175484883,0.03133578876212884,0.263533180617541,-6.967442814112483,6.194187663817622,0.0,5.236108637322063,0.0,11.430296301139684,0.09467787968517116,0.14945416202272852,-61.17388598389217,1.0,-0.0003740424631955
2.45,0.29909257531504935,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.00361935059594796,0.01601894205556468,0.558646189441494,0.0006400804936674058,0.03132450546929117,0.2635283261152672,-6.96521350636144,6.192074827146262,0.0,5.233244496898932,0.0,11.425319324045194,0.0946566353589273,0.1496586522738615,-61.178347463294415,1.0,-0.0003740699179086574
2.46,0.2990888344765674,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003617743020992303,0.01601191556831863,0.5588660474983504,0.0006395713888090101,0.03131323305161358,0.26352347125405984,-6.96298624347695,6.189963286306755,0.0,5.230382407789945,0.0,11.4203456940967,0.09463539561419201,0.14986315019676172,-61.1828061957043,1.0,-0.0003740973415103537
2.47,0.29908509336437417,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0036161371467569614,0.016004896437130912,0.5590857471066601,0.0006390630017552513,0.031301971497280756,0.26351861603434473,-6.960761023389727,6.18785304066669,0.0,5.227522368521635,0.0,11.415375409188325,0.09461416045031301,0.15006765570588512,-61.18726218242224,1.0,-0.0003741247340321528
2.48,0.29908135197879754,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0036145329711484253,0.015997884653095838,0.5593052882896157,0.000638555331290451,0.031290720794491446,0.26351376045654795,-6.9585378440327155,6.185744089593674,0.0,5.224664377621322,0.0,11.410408467214996,0.09459292986663799,0.1502721687156876,-61.191715424748644,1.0,-0.00037415209550558537
2.49,0.29907761032016544,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0036129304920761154,0.015990880207319844,0.5595246710707003,0.0006380483762012994,0.03127948093145848,0.26350890452109554,-6.956316703341097,6.183636432455337,0.0,5.221808433617119,0.0,11.405444866072457,0.09457170386251464,0.15047668914062515,-61.19616592398393,1.0,-0.00037417942596214824
2.5,0.29907386838880584,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0036113297074523588,0.015983883090921434,0.5597438954736885,0.0006375421352768492,0.03126825189640871,0.2635040482284135,-6.95409759925228,6.181530068619322,0.0,5.218954535037923,0.0,11.400484603657246,0.09455048243729065,0.15068121689515362,-61.20061368142853,1.0,-0.00037420672543330514
2.5100000000000002,0.29907012618391365,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0036097306151923994,0.01597689329503122,0.559962961522645,0.000637036607308508,0.03125703367758301,0.2634991915774575,-6.951880529705896,6.179424997418811,0.0,5.2161026803476345,0.0,11.395527677766445,0.09452926558912157,0.15088575206057395,-61.205058698382864,1.0,-0.0003742339939486734
2.52,0.2990663837019436,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003608133213214377,0.015969910810791795,0.5601818692419251,0.0006365317910900332,0.031245826263236118,0.26349433456362664,-6.949665492643779,6.177321218103647,0.0,5.213252867851964,0.0,11.390574085955611,0.09450805331327962,0.15109029512171518,-61.20950097614741,1.0,-0.00037426123153345314
2.5300000000000002,0.29906264094774104,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0036065374994393735,0.01596293562935797,0.5604006186561672,0.0006360276854175405,0.031234629641637108,0.26348947719320986,-6.947452486010046,6.17521873017912,0.0,5.210405096344596,0.0,11.385623826523716,0.09448684561386572,0.15129484532780496,-61.213940516022525,1.0,-0.000374288438226235
2.54,0.2990588979216209,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003604943471791355,0.015955967741896535,0.5606192097902993,0.0006355242890894824,0.031223443801068843,0.2634846194666163,-6.945241507751004,6.173117533012575,0.0,5.207559364356867,0.0,11.380676897369442,0.09446564249021404,0.1514994025951943,-61.21837731930862,1.0,-0.00037431561405832834
2.5500000000000003,0.29905515462389826,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003603351128197171,0.015949007139586215,0.5608376426695366,0.0006350216009066485,0.031212268729828144,0.2634797613842552,-6.943032555815176,6.171017625971387,0.0,5.204715670420905,0.0,11.37573329639229,0.09444444394165871,0.15170396684023432,-61.222811387306116,1.0,-0.00037434275906100963
2.56,0.2990514110548882,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003601760466586572,0.015942053813617782,0.5610559173193806,0.0006345196196721567,0.031201104416225693,0.26347490294653597,-6.940825628153284,6.168919008422941,0.0,5.201874013069619,0.0,11.37079302149256,0.09442324996753391,0.15190853797927603,-61.227242721315434,1.0,-0.00037436987326552195
2.57,0.29904766721490583,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0036001714848921925,0.01593510775519397,0.5612740337656171,0.0006340183441914551,0.031189950848586185,0.263470044153868,-6.938620722718282,6.166821679734661,0.0,5.199034390836716,0.0,11.365856070571377,0.09440206056717378,0.15211311592867052,-61.231671322636984,1.0,-0.00037439695670307514
2.58,0.29904392310426614,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035985841810495366,0.015928168955529416,0.5614919920343167,0.0006335177732723115,0.031178808015248135,0.26346518500666044,-6.936417837465318,6.164725639273973,0.0,5.196196802256684,0.0,11.360922441530658,0.09438087573991245,0.15231770060476885,-61.23609719257119,1.0,-0.0003744240094048461
2.59,0.29904017872328426,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035969985529969964,0.015921237405850736,0.5617097921518336,0.000633017905724809,0.031167675904563923,0.2634603255053228,-6.934216970351745,6.1626308864083335,0.0,5.193361245864801,0.0,11.355992132273133,0.0943596954850841,0.15252229192392205,-61.24052033241846,1.0,-0.0003744510314019786
2.6,0.2990364340722752,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035954145986758293,0.015914313097396444,0.5619274341448046,0.0006325187403613437,0.03115655450489981,0.2634554656502642,-6.93201811933712,6.160537420505216,0.0,5.1905277201971325,0.0,11.35106514070235,0.09433851980202287,0.15272688980248122,-61.244940743479226,1.0,-0.00037447802272558354
2.61,0.299032689151554,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035938323160301633,0.015907396021416952,0.5621449180401488,0.0006320202759966166,0.031145443804635888,0.263450605441894,-6.929821282383206,6.158445240932121,0.0,5.1876962237905335,0.0,11.346141464722654,0.09431734869006292,0.1529314941567974,-61.24935842705389,1.0,-0.0003745049834067383
2.62,0.29902894396143576,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035922517030069745,0.0159004861691745,0.5623622438650667,0.0006315225114476287,0.031134343792166,0.2634457448806216,-6.927626457453945,6.156354347056558,0.0,5.18486675518264,0.0,11.3412211022392,0.0942961821485384,0.15313610490322166,-61.25377338444289,1.0,-0.000374531913476488
2.63,0.2990251985022355,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035906727575561116,0.015893583531943246,0.5625794116470391,0.000631025445533679,0.031123254455897822,0.26344088396685633,-6.9254336425154825,6.15426473824607,0.0,5.182039312911878,0.0,11.33630405115795,0.09427502017678344,0.15334072195810503,-61.258185616946626,1.0,-0.00037455881296584464
2.64,0.29902145277426834,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035890954776302718,0.015886688101009173,0.5627964214138262,0.0006305290770763558,0.031112175784252818,0.2634360227010074,-6.923242835536158,6.152176413868213,0.0,5.1792138955174645,0.0,11.331390309385679,0.09425386277413222,0.15354534523779861,-61.26259512586552,1.0,-0.00037458568190578697
2.65,0.29901770677784933,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003587519861184988,0.015879799867670016,0.5630132731934681,0.0006300334048995332,0.031101107765666172,0.26343116108348436,-6.9210540344864935,6.150089373290571,0.0,5.176390501539394,0.0,11.326479874829964,0.09423270993991889,0.15374997465865342,-61.2670019125,1.0,-0.00037461252032726155
2.66,0.2990139605132935,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003585945906178654,0.015872918823235407,0.5632299670142822,0.0006295384278293666,0.031090050388586785,0.2634262991146963,-6.91886723733919,6.148003615880742,0.0,5.173569129518452,0.0,11.321572745399195,0.09421156167347759,0.15395461013702055,-61.27140597815047,1.0,-0.0003746393282611817
2.67,0.2990102139809159,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003584373610572488,0.015866044959026684,0.5634465029048639,0.0006290441446942863,0.031079003641477296,0.26342143679505264,-6.916682442069138,6.145919141006347,0.0,5.170749777996206,0.0,11.316668919002552,0.09419041797414247,0.15415925158925103,-61.27580732411735,1.0,-0.00037466610573842833
2.68,0.2990064671810316,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003582802972330542,0.015859178266376957,0.5636628808940851,0.0006285505543249932,0.031067967512814043,0.26341657412496267,-6.914499646653409,6.143835948035029,0.0,5.167932445515013,0.0,11.311768393550043,0.0941692788412477,0.15436389893169597,-61.28020595170106,1.0,-0.0003746928527898494
2.69,0.2990027201139557,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003581233989419704,0.015852318736631097,0.5638791010110941,0.0006280576555544555,0.031056941991086988,0.26341171110483586,-6.912318849071238,6.141754036334455,0.0,5.165117130618009,0.0,11.306871166952465,0.09414814427412742,0.15456855208070636,-61.284601862202024,1.0,-0.0003747195694462605
2.7,0.2989989727800032,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035796666598096765,0.01584546636114568,0.564095163285314,0.000627565447217899,0.031045927064799764,0.26340684773508144,-6.91014004730404,6.139673405272305,0.0,5.162303831849118,0.0,11.301977237121424,0.09412701427211578,0.15477321095263333,-61.288995056920655,1.0,-0.00037474625573844455
2.71,0.2989952251794892,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003578100981472993,0.015838621131289008,0.5643110677464417,0.0006270739281528083,0.0310349227224697,0.26340198401610865,-6.907963239335412,6.1375940542162875,0.0,5.159492547753049,0.0,11.297086601969337,0.09410588883454693,0.1549778754638279,-61.29338553715736,1.0,-0.0003747729116971516
2.72,0.29899147731272874,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003576536952384985,0.01583178303844102,0.5645268144244497,0.0006265830971989157,0.031023928952627604,0.26339711994832704,-6.905788423151089,6.135515982534128,0.0,5.156683276875289,0.0,11.292199259409417,0.09408476796075503,0.15518254553064115,-61.29777330421258,1.0,-0.0003747995373530997
2.73,0.29898772918003685,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035749745705238103,0.015824952073993377,0.5647424033495811,0.0006260929531982024,0.031012945743818014,0.26339225553214574,-6.903615596739002,6.1334391895935765,0.0,5.1538760177621175,0.0,11.287315207355693,0.09406365165007424,0.1553872210694241,-61.302158359386716,1.0,-0.00037482613273697395
2.74,0.2989839807817287,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035734138338704277,0.015818128229349377,0.5649578345523524,0.0006256034949948883,0.031001973084598986,0.2633873907679743,-6.90144475808923,6.131363674762406,0.0,5.15107076896059,0.0,11.282434443722996,0.09404253990183868,0.15559190199652786,-61.30654070398018,1.0,-0.00037485269787942754
2.75,0.29898023211811925,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035718547404085844,0.015811311495923894,0.5651731080635518,0.0006251147214354286,0.03099101096354207,0.2633825256562219,-6.899275905193999,6.129289437408402,0.0,5.148267529018545,0.0,11.277556966426946,0.09402143271538255,0.15579658822830345,-61.31092033929341,1.0,-0.0003748792328110808
2.7600000000000002,0.29897648318952363,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035702972881248352,0.01580450186514346,0.5653882239142378,0.0006246266313685108,0.030980059369232437,0.26337766019729797,-6.897109036047712,6.127216476899376,0.0,5.145466296484606,0.0,11.27268277338398,0.09400033009003995,0.15600127968110197,-61.315297266626814,1.0,-0.00037490573756252215
2.77,0.2989727339962568,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003568741475008531,0.015797699328446223,0.5656031821357379,0.0006241392236450499,0.030969118290268764,0.2633727943916118,-6.894944148646916,6.125144792603168,0.0,5.142667069908182,0.0,11.26781186251135,0.09397923202514508,0.15620597627127442,-61.3196714872808,1.0,-0.00037493221216430714
2.7800000000000002,0.2989689845386339,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035671872990517954,0.015790903877281843,0.5658179827596502,0.000623652497118178,0.03095818771526319,0.2633679282395728,-6.892781240990308,6.123074383887626,0.0,5.139869847839456,0.0,11.262944231727083,0.09395813852003206,0.15641067791517194,-61.3240430025558,1.0,-0.0003749586566469597
2.79,0.29896523481696996,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035656347582495454,0.01578411550311157,0.5660326258178403,0.0006231664506432473,0.03094726763284135,0.2633630617415902,-6.890620311078733,6.1210052501206285,0.0,5.1370746288293985,0.0,11.258079878950028,0.09393704957403504,0.1566153845291455,-61.32841181375222,1.0,-0.000374985071040971
2.8000000000000003,0.2989614848315801,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035640838505994633,0.015777334197408163,0.566247111342442,0.0006226810830778183,0.030936358031642314,0.2633581948980735,-6.888461356915179,6.118937390670072,0.0,5.1342814114297575,0.0,11.25321880209983,0.09391596518648819,0.15682009602954625,-61.332777922170486,1.0,-0.0003750114553768005
2.81,0.2989577345827793,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.00356253457410202,0.01577055995165594,0.5664614393658557,0.0006221963932816599,0.030925458900318593,0.263353327709432,-6.886304376504771,6.116870804903876,0.0,5.131490194193064,0.0,11.248360999096938,0.09389488535672566,0.1570248123327252,-61.33714132911102,1.0,-0.00037503780968487535
2.82,0.29895398407088264,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035609869267604452,0.015763792757350705,0.5666756099207475,0.0006217123801167435,0.030914570227536194,0.263348460176075,-6.884149367854795,6.114805492189981,0.0,5.128700975672632,0.0,11.243506467862613,0.0938738100840816,0.15722953335503337,-61.34150203587423,1.0,-0.0003750641339955903
2.83,0.2989502332962052,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003559440906580732,0.01575703260599971,0.5668896230400495,0.0006212290424472347,0.03090369200197441,0.2633435922984119,-6.881996328974648,6.11274145189635,0.0,5.125913754422552,0.0,11.238655206318903,0.09385273936789015,0.1574342590128219,-61.34586004376053,1.0,-0.00037509042833930854
2.84,0.298946482259062,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035578965115716354,0.0157502794891217,0.5671034787569585,0.0006207463791394933,0.030892824212325982,0.26333872407685205,-6.879845257875873,6.1106786833909625,0.0,5.123128528997696,0.0,11.233807212388658,0.09383167320748549,0.15763898922244182,-61.35021535407035,1.0,-0.00037511669274636113
2.85,0.29894273095976814,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035563537397446665,0.015743533398246877,0.5673171771049348,0.0006202643890620652,0.030881966847297007,0.26333385551180477,-6.8776961525721445,6.108617186041827,0.0,5.120345297953715,0.0,11.228962483995542,0.09381061160220174,0.15784372390024418,-61.3545679681041,1.0,-0.0003751429272470469
2.86,0.2989389793986387,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035548125891140827,0.015736794324916828,0.5675307181177022,0.0006197830710856793,0.030871119895606897,0.2633289866036796,-6.875549011079255,6.106556959216969,0.0,5.117564059847041,0.0,11.224121019064011,0.09378955455137307,0.15804846296258004,-61.3589178871622,1.0,-0.00037516913187163315
2.87,0.2989352275759887,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035532730576968885,0.01573006226068457,0.5677441018292468,0.0006193024240832411,0.030860283345988414,0.26332411735288563,-6.873403831415134,6.104498002284431,0.0,5.114784813234881,0.0,11.219282815519312,0.09376850205433362,0.15825320632580048,-61.36326511254507,1.0,-0.00037519530665035494
2.88,0.29893147548883703,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003551735143642301,0.015723337197680688,0.5679573282558629,0.0006188224469702305,0.030849457188099075,0.26331924775555443,-6.87126061178027,6.102440314676905,0.0,5.112007556615812,0.0,11.214447871292716,0.09374745410681222,0.158457954474186,-61.3676096451873,1.0,-0.00037522145160543525
2.89,0.2989277231354026,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003550198845054943,0.015716619127840146,0.5681703974206486,0.0006183431386494749,0.030838641411276763,0.263314377809375,-6.869119350311394,6.100383895803688,0.0,5.109232288510932,0.0,11.20961618431462,0.09372641070585015,0.1586627076852663,-61.37195148615665,1.0,-0.0003752475667619733
2.9,0.29892397052072545,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.0035486641597743136,0.01570990804193799,0.5683833093841137,0.0006178644979424063,0.03082783600298687,0.2633095075208888,-6.866980044774013,6.098328744940311,0.0,5.1064590075650225,0.0,11.204787752505332,0.09370537185594985,0.15886746506126787,-61.37629063727795,1.0,-0.00037527365216155054
2.91,0.29892021764510474,50.0,-75.0,10.0,4.0,2.0,1.7,0.0,0.0,-5.0,-20.0,-20.0,-60.0,-20.0,10.0,10.0,12.0,5.0,5.6,30.0,20.0,0.7,0.16,0.5,0.01,0.0015,0.003547131085828946,0.015703203931575274,0.5685960641812018,0.0006173865237307693,0.030817040952019457,0.2633046368904846,-6.864842693195363,6.096274861455235,0.0,5.103687712338134,0.0,11.19996257379337,0.09368433755642801,0.15907222652128436,-61.38062709984986,1.0,-0.0003752997078342372
