Time,C,B,z,Tumour,y1,y2,C_bar,B_bar,alpha1,beta1,alpha2,beta2,k1,k2,g11,g21,g12,g22,gamma,gammaT,LT,r11,r21,r12,r22,Compartment
2.44,15.09747734501685,443.5489786244115,98.24608917842744,1.0574303315653848,10.103667383443245,127.64748995199284,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.45,15.095491466782956,444.05634232471215,98.2393503050225,1.0576708828030335,10.10168150520935,128.15485365229347,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.46,15.09348937471749,444.56352264420974,98.2326161671256,1.0579114767315014,10.099679413143885,128.66203397179106,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.47,15.091471106062944,445.070518982196,98.22588677567612,1.0581521133556286,10.097661144489336,129.16903030977733,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.48,15.089436698017913,445.5773307395594,98.21916214158173,1.0583927926802545,10.095626736444306,129.6758420671407,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.49,15.08738618773706,446.0839573187833,98.21244227571852,1.058633514710219,10.093576226163453,130.1824686463646,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.5,15.08531961233107,446.5903981239437,98.20572718893094,1.058874279450362,10.091509650757462,130.68890945152503,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.5100000000000002,15.08323700886661,447.09665256070747,98.19901689203192,1.0591150869055233,10.089427047293004,131.1951638882888,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.52,15.081138414366288,447.6027200363298,98.19231139580288,1.0593559370805428,10.087328452792683,131.70123136391112,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.5300000000000002,15.079023865808619,448.10859995965245,98.18561071099376,1.0595968299802603,10.085213904235012,132.20711128723377,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.54,15.076893400127979,448.61429174110157,98.17891484832312,1.0598377656095157,10.083083438554372,132.7128030686829,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.5500000000000003,15.074747054214571,449.1197947926855,98.1722238184781,1.060078743973149,10.080937092640966,133.21830612026685,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.56,15.072584864914385,449.62510852799295,98.16553763211454,1.0603197650760001,10.07877490334078,133.72361985557427,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.57,15.07040686902916,450.13023236219055,98.15885629985696,1.060560828922909,10.076596907455553,134.22874368977187,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.58,15.068213103316351,450.63516571202103,98.15217983229867,1.0608019355187157,10.074403141742746,134.73367703960236,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.59,15.066003604489088,451.139907995801,98.14550824000175,1.0610430848682602,10.072193642915483,135.23841932338235,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.6,15.063778409216141,451.644458633419,98.13884153349713,1.0612842769763826,10.069968447642534,135.7429699610003,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.61,15.06153755412189,452.148817046333,98.13217972328462,1.061525511847923,10.067727592548284,136.24732837391434,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.62,15.059281075786279,452.652982657569,98.12552281983298,1.0617667894877214,10.065471114212674,136.75149398515032,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.63,15.057009010744796,453.15695489171816,98.1188708335799,1.062008109900618,10.063199049171189,137.25546621929948,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.64,15.054721395488427,453.6607331749353,98.11222377493212,1.0622494730914531,10.060911433914821,137.7592445025166,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.65,15.05241826646363,454.1643169349363,98.1055816542654,1.0624908790650667,10.058608304890022,138.26282826251764,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.66,15.050099660072297,454.66770560099667,98.09894448192462,1.062732327826299,10.056289698498691,138.766216928578,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.67,15.047765612671729,455.1708986039486,98.09231226822382,1.0629738193799902,10.053955651098121,139.26940993152994,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.68,15.045416160574597,455.67389537617964,98.0856850234462,1.0632153537309805,10.05160619900099,139.77240670376096,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.69,15.043051340048914,456.17669535163003,98.07906275784421,1.0634569308841102,10.049241378475308,140.27520667921135,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.7,15.040671187318004,456.6792979657909,98.07244548163955,1.0636985508442196,10.046861225744397,140.77780929337223,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.71,15.038275738560472,457.1817026557021,98.06583320502325,1.0639402136161489,10.044465776986865,141.28021398328343,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.72,15.035865029910171,457.6839088599501,98.05922593815572,1.0641819192047386,10.042055068336566,141.78242018753144,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.73,15.03343909745618,458.18591601866575,98.05262369116673,1.0644236676148289,10.039629135882574,142.28442734624707,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.74,15.030997977242764,458.6877235735224,98.04602647415552,1.0646654588512603,10.037188015669159,142.78623490110374,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.75,15.02854170526936,459.1893309677336,98.03943429719084,1.0649072929188732,10.034731743695755,143.28784229531493,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.7600000000000002,15.026070317490536,459.69073764605116,98.03284717031093,1.065149169822508,10.032260355916929,143.78924897363248,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.77,15.023583849815969,460.1919430547628,98.02626510352364,1.065391089567005,10.029773888242364,144.29045438234414,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.7800000000000002,15.021082338110421,460.6929466416904,98.01968810680643,1.0656330521572046,10.027272376536814,144.79145796927173,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.79,15.018565818193707,461.1937478561875,98.01311619010642,1.0658750575979474,10.0247558566201,145.2922591837688,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.8000000000000003,15.016034325840673,461.69434614913746,98.00654936334044,1.066117105894074,10.022224364267068,145.79285747671878,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.81,15.013487896781168,462.1947409729512,97.99998763639509,1.0663591970504247,10.019677935207561,146.29325230053252,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.82,15.01092656670002,462.6949317815652,97.99343101912673,1.0666013310718403,10.017116605126414,146.7934431091465,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.83,15.008350371237011,463.1949180304393,97.98687952136157,1.0668435079631613,10.014540409663404,147.2934293580206,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.84,15.005759345986856,463.69469917655465,97.98033315289571,1.0670857277292283,10.01194938441325,147.79321050413597,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.85,15.003153526499174,464.1942746784116,97.97379192349517,1.0673279903748816,10.009343564925569,148.29278600599292,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.86,15.000532948278467,464.6936439960275,97.96725584289592,1.0675702959049622,10.006722986704862,148.79215532360882,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.87,14.9978976467841,465.19280659093465,97.96072492080398,1.0678126443243106,10.004087685210493,149.29131791851597,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.88,14.995247657430273,465.69176192617823,97.95419916689539,1.0680550356377674,10.001437695856666,149.79027325375955,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.89,14.992583015586005,466.1905094663141,97.9476785908163,1.0682974698501735,9.9987730540124,150.28902079389542,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.9,14.989903756575108,466.6890486774066,97.94116320218299,1.0685399469663694,9.996093795001503,150.78756000498794,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.91,14.98720991567617,467.18737902702685,97.93465301058195,1.0687824669911958,9.993399954102564,151.28589035460817,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.92,14.984501528122529,467.68549998425004,97.9281480255699,1.0690250299294937,9.990691566548922,151.78401131183136,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.93,14.981778629102259,468.1834110196538,97.92164825667379,1.0692676357861037,9.987968667528651,152.28192234723514,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.94,14.979041253758147,468.68111160531583,97.91515371339092,1.0695102845658666,9.98523129218454,152.77962293289715,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.95,14.976289437187674,469.17860121481186,97.90866440518894,1.0697529762736233,9.982479475614067,153.27711254239318,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.96,14.973523214442995,469.67587932321345,97.90218034150591,1.0699957109142144,9.979713252869388,153.77439065079477,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.97,14.970742620530922,470.1729454070861,97.89570153175032,1.070238488492481,9.976932658957317,154.27145673466742,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.98,14.967947690412908,470.6697989444869,97.88922798530116,1.0704813090132639,9.974137728839302,154.76831027206822,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
2.99,14.965138459005026,471.16643941496244,97.88275971150796,1.0707241724814038,9.971328497431418,155.26495074254376,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.0,14.96231496117795,471.6628662995468,97.8762967196908,1.070967078901742,9.968504999604345,155.76137762712813,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.0100000000000002,14.95947723175695,472.15907908075945,97.86983901914041,1.071210028279119,9.965667270183342,156.25759040834077,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.02,14.956625305521857,472.65507724260294,97.86338661911817,1.071453020618376,9.96281534394825,156.75358857018426,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.0300000000000002,14.953759217207066,473.15086027056094,97.85693952885616,1.071696055924354,9.959949255633461,157.24937159814226,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.04,14.950879001501505,473.6464276515961,97.85049775755722,1.071939134201894,9.957069039927898,157.74493897917745,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.0500000000000003,14.94798469304863,474.141778874148,97.84406131439498,1.072182255455837,9.954174731475025,158.2402902017293,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.06,14.945076326446406,474.6369134281307,97.83763020851391,1.0724254196910237,9.9512663648728,158.73542475571202,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.0700000000000003,14.942153936247294,475.1318308049311,97.83120444902936,1.0726686269122954,9.948343974673687,159.23034213251242,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.08,14.939217556958235,475.6265304974065,97.82478404502758,1.0729118771244932,9.94540759538463,159.72504182498784,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.09,14.936267223040641,476.1210119998826,97.81836900556584,1.0731551703324582,9.942457261467034,160.21952332746395,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.1,14.933302968910377,476.6152748081514,97.81195933967237,1.0733985065410314,9.939493007336772,160.71378613573273,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.11,14.930324828937753,477.10931841946893,97.80555505634648,1.073641885755054,9.936514867364146,161.20782974705025,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.12,14.927332837447505,477.6031423325533,97.79915616455857,1.073885307979367,9.933522875873898,161.70165366013464,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.13,14.92432702871879,478.0967460475825,97.79276267325018,1.0741287732188118,9.930517067145185,162.1952573751638,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.14,14.921307436985172,478.5901290661923,97.78637459133405,1.0743722814782293,9.927497475411567,162.6886403937736,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.15,14.918274096434608,479.08329089147406,97.77999192769413,1.0746158327624609,9.924464134861001,163.18180221905538,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.16,14.915227041209443,479.5762310279729,97.77361469118564,1.0748594270763476,9.921417079635837,163.6747423555542,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.17,14.912166305406394,480.06894898168514,97.76724289063513,1.0751030644247308,9.918356343832787,164.16746030926646,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.18,14.909091923076545,480.56144426005653,97.76087653484049,1.0753467448124516,9.915281961502938,164.65995558763785,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.19,14.906003928225331,481.05371637197993,97.75451563257103,1.0755904682443513,9.912193966651724,165.15222769956125,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.2,14.902902354812536,481.54576482779333,97.74816019256748,1.0758342347252714,9.909092393238929,165.64427615537465,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.21,14.899787236752278,482.03758913927766,97.7418102235421,1.076078044260053,9.905977275178671,166.13610046685898,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.22,14.896658607913004,482.5291888196547,97.73546573417865,1.0763218968535375,9.902848646339397,166.627700147236,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.23,14.893516502117482,483.02056338358483,97.72912673313245,1.076565792510566,9.899706540543875,167.11907471116615,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.24,14.89036095314279,483.5117123471652,97.72279322903047,1.0768097312359803,9.896550991569185,167.61022367474652,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.25,14.887191994720315,484.0026352279273,97.71646523047134,1.0770537130346214,9.893382033146707,168.10114655550865,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.2600000000000002,14.884009660535735,484.4933315448352,97.7101427460254,1.0772977379113307,9.890199698962128,168.59184287241652,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.27,14.880813984229025,484.98380081828293,97.7038257842347,1.0775418058709496,9.887004022655418,169.08231214586425,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.2800000000000002,14.877604999394443,485.4740425700929,97.69751435361312,1.0777859169183197,9.883795037820835,169.5725538976742,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.29,14.874382739580524,485.9640563235133,97.69120846264634,1.0780300710582824,9.880572778006918,170.06256765109464,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.3000000000000003,14.871147238290076,486.4538416032165,97.68490811979198,1.0782742682956792,9.87733727671647,170.55235293079784,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.31,14.86789852898018,486.94339793529645,97.67861333347952,1.0785185086353515,9.874088567406574,171.04190926287777,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.3200000000000003,14.864636645062175,487.4327248472668,97.67232411211043,1.0787627920821408,9.87082668348857,171.53123617484812,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.33,14.861361619901658,487.92182186805877,97.6660404640582,1.0790071186408885,9.86755165832805,172.0203331956401,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
3.34,14.858073486818483,488.4106885280191,97.65976239766835,1.0792514883164361,9.864263525244876,172.5091998556004,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
