Time,IR,IRins,IRp,IRiP,IRi,IRS,IRSiP,X,Xp,k1a,k1aBasic,k1b,k1c,k1d,k1e,k1f,k1g,k1r,k21,k22,km2,km23,k3,km3,ins,measIRS1,measIRp,IRmem,default,v1a,v1b,v1c,v1d,v1e,v1g,v1r,v2,vm2,v3,vm3
1.05,0.21962972483693968,7.396764499903983,0.48272726876558764,1.9008406162158094,3.789073670759658e-05,6.132360798135698,3.867639201864305,9.993620880435405,0.006379119564633943,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.867639201864305,2.383567884981397,8.09912149350651,1.0,3.3779356745609124,2.5666033138216832e-05,4.247710362301861,2.3115105628478902,1.43816364460399,2.0028306108357357,1.4381315445158156,1016256.3464387909,1016257.0090426629,0.003335322616864452,0.0008463241717595499
1.06,0.22025884778941826,7.388139747690597,0.4820657570400816,1.909497437333924,3.8210605007129595e-05,6.13895178249043,3.8610482175095733,9.993596035448794,0.006403964551244349,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.8610482175095733,2.3915631943740054,8.090464352520097,1.0,3.3876116729552104,2.5636106110511602e-05,4.242757460347289,2.308342953641008,1.4503039238284785,2.0000860053017284,1.4502720498641015,1014524.5123462864,1014525.168584598,0.0033296304947611393,0.000849620380978139
1.07,0.22088515477063259,7.379660649725511,0.48141382900876206,1.9180018387476325,3.8528206489969954e-05,6.145479206409202,3.8545207935908015,9.99357128001162,0.00642871998841951,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.8545207935908015,2.3994156677563945,8.081959633504907,1.0,3.3972443613203267,2.5606684488482552e-05,4.237888202675271,2.3052212353787165,1.4623581655072566,1.9973811624190638,1.4623265188648624,1012809.3793189203,1012810.0292031254,0.0033239932428245625,0.0008529047095836048
1.08,0.22150861575398956,7.37132593781783,0.4807714618900173,1.9263551414676687,3.884352952252412e-05,6.151943246503617,3.848056753496386,9.993546613457555,0.006453386542485406,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.848056753496386,2.407126603357686,8.073606015461836,1.0,3.4068332778430874,2.557776387163409e-05,4.233101861006895,2.302145298972634,1.474325928167624,1.994715987667063,1.4742945099685463,1011110.9009622564,1011111.5444919568,0.0033184107079720095,0.0008561772459780813
1.09,0.22212920006715875,7.363134346376862,0.48013862790050843,1.9345586695512522,3.91565632467785e-05,6.15834410494926,3.8416558950507422,9.9935220351228,0.006477964877241959,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.8416558950507422,2.4146972974517604,8.065402174344529,1.0,3.416377950778791,2.5549339868493072e-05,4.2283977085564555,2.2991150113839103,1.4862067997712933,1.9920903657729307,1.4861756110625037,1009429.0241176428,1009429.661327638,0.003312882715082218,0.000859438078228568
1.1,0.22274687656885694,7.355084612314661,0.4795152946910207,1.9426137495869276,3.946729756250157e-05,6.164682007600336,3.8353179923996663,9.993497544346287,0.006502455653754589,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.8353179923996663,2.4221290442779484,8.05734678357454,1.0,3.425877901170175,2.5521408096270642e-05,4.223775019975491,2.296130217710271,1.498000397040776,1.9895041625200982,1.4979694387954783,1007763.6894482222,1007764.3203649439,0.0033074090686215124,0.0008626872940392752
1.11,0.22336161381093395,7.347175474973789,0.4789014257474047,1.9505217102037906,3.977572310990167e-05,6.17095720194273,3.829042798057273,9.99347314046988,0.006526859530163335,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.829042798057273,2.429423135951195,8.049438514532127,1.0,3.435332645340322,2.549396418061155e-05,4.219233071311298,2.293190743105902,1.5097063648009903,1.9869572264117248,1.5096756379193847,1006114.8319296566,1006115.456574731,0.003301989554409242,0.0008659249807263
1.12,0.2239733801865526,7.339405676078303,0.4782969807590128,1.9582838816039072,4.00818312526856e-05,6.177169955286333,3.82283004471367,9.993448822838534,0.00655117716150832,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.82283004471367,2.43658086236292,8.041676037023867,1.0,3.444741697171687,2.5467003755424105e-05,4.214771139978783,2.290296394545687,1.5213243753356722,1.9844493901993365,1.521293880646306,1004482.3813162348,1004482.9997189192,0.0032966239411768537,0.0008691512251944704
1.1300000000000001,0.22458214406508598,7.331773959706317,0.47770191595625605,1.9659015951173073,4.038561406149601e-05,6.183320553164802,3.8166794468352006,9.993424590800473,0.00657540919957007,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.8166794468352006,2.4436035110735634,8.03405801972766,1.0,3.454104570180833,2.544052246278495e-05,4.210388504744708,2.2874469624415745,1.5328541277584786,1.981980472283347,1.5328238660198625,1002866.2625798498,1002866.8747709704,0.003291311981948061,0.0008723661139161608
1.1400000000000001,0.22518787391446132,7.3242790722823825,0.47711618441934567,1.9733761827785403,4.068706429771999e-05,6.18940929781573,3.810590702184273,9.99340044370732,0.006599556292723567,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.810590702184273,2.450492367197886,8.02658313061619,1.0,3.463420779400102,2.5414515952912638e-05,4.206084445723315,2.2846422221209712,1.5442953473984238,1.9795502779940213,1.5442653193006728,1001266.3963049778,1001267.0023152373,0.0032860534153496376,0.0008755697329119284
1.1500000000000001,0.22579053841176336,7.316919762587784,0.4765397363605825,1.9807089769234991,4.0986175397657915e-05,6.195436506784746,3.8045634932152566,9.993376380914237,0.00662361908580501,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.8045634932152566,2.4572487132840815,8.01925003736013,1.0,3.472689843078706,2.5388979884203355e-05,4.201858244382237,2.2818819351784674,1.5556477851990451,1.9771586007626933,1.5556179913654868,999682.6990513683,999683.2989137477,0.0032808479668153157,0.0008787621677328365
1.16,0.22639010652320815,7.309694781634814,0.47597251954912645,1.9879013098104625,4.128294141494362e-05,6.201402510762778,3.7985974892372245,9.993352401779818,0.00664759822022384,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.7985974892372245,2.463873829359589,8.012057407707148,1.0,3.4819112839127375,2.536390992279464e-05,4.197709183470298,2.279165851509819,1.5669112171894524,1.9748052238841303,1.5668816565217605,998115.0838819185,998115.6776744839,0.0032756953504508666,0.0008819435034753172
1.17,0.22698654762990758,7.302602882896511,0.4754144792916237,1.9949545132837794,4.157735720491046e-05,6.207307654495696,3.7926923455043062,9.993328505666472,0.006671494333570349,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.7926923455043062,2.470368992575403,8.005003909818042,1.0,3.4910846309794445,2.5339301743362602e-05,4.193636547149448,2.2764937092191824,1.5780854438676881,1.9724899204361541,1.578056119505215,996563.4604855478,996564.048012366,0.003270595268249875,0.0008851138247291119
1.18,0.22757983161024742,7.295642822529938,0.4748655585102513,2.0018699183905126,4.186941807677182e-05,6.213152294285417,3.7868477057145844,9.993304691940798,0.006695308059243789,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.7868477057145844,2.476735476900764,7.998088212650438,1.0,3.5002094210042163,2.5315151029896635e-05,4.189639621122978,2.2738652349928277,1.5891702895469841,1.9702124536034478,1.5891412022784512,995027.7349558803,995028.3163058584,0.003265547412248831,0.0008882732155279328
1.19,0.22816992889206744,7.2888133592475315,0.4743256981786383,2.008648855020855,4.2159119934839404e-05,6.218936797301429,3.781063202698573,9.993280959973388,0.006719040026653241,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.781063202698573,2.4829745531994933,7.991308986318237,1.0,3.5092851991631204,2.529145347525301e-05,4.185717692561643,2.2712801461865184,1.6001656018513344,1.9679725784861886,1.600136749390849,993507.810583433,993508.3860778743,0.0032605514651208195,0.0008914217593761122
1.2,0.2287568105066794,7.282113254338963,0.4737948375669612,2.01529265158696,4.244645946327142e-05,6.224661541761215,3.775338458238787,9.99325730913883,0.006742690861212689,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.775338458238787,2.4890874891539214,7.984664902412604,1.0,3.5183115199137087,2.5268204781230767e-05,4.18187005011622,2.2687381519991394,1.6110712511910552,1.9657700431169467,1.6110426349906275,992003.5883987094,992004.1579483654,0.0032556071000199695,0.0008945595392479487
1.21,0.2293404481447679,7.275541271734744,0.473272914397901,2.0218026347477953,4.2731433818987306e-05,6.230326913495132,3.7696730865048704,9.993233738815746,0.006766261184295896,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.7696730865048704,2.4950755491456964,7.978154634277413,1.0,3.527287947854777,2.5245400658792388e-05,4.178095983954025,2.2662389542194847,1.6218871302635032,1.9636045891077474,1.6218587511695173,990514.9669553449,990515.5305369332,0.0032507139835437388,0.0008976866375817209
1.22,0.2299208142192837,7.2690961781365795,0.47275986497263484,2.028180129089811,4.3014040718154256e-05,6.23593330630651,3.7640666936934917,9.993210248386923,0.006789751613118628,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.7640666936934917,2.500939994062446,7.971776857328498,1.0,3.5362140586936786,2.5223036828516117e-05,4.1743947858337815,2.2637822478295635,1.6326131534993016,1.9614759521728125,1.6325850112453293,989041.842664286,989042.4003682082,0.0032458717754224316,0.0009008031362640616
1.23,0.23049788190974907,7.262776743141714,0.47225562426871176,2.034426456860376,4.3294278476089894e-05,6.241481121959889,3.758518878040112,9.993186837239405,0.0068131627606365895,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.758518878040112,2.506682081129088,7.965530249320175,1.0,3.545089439927738,2.5201109021027433e-05,4.17076574917702,2.26136772147327,1.6432492565523822,1.9593838625346427,1.643221351276449,987584.1100084549,987584.6618749419,0.0032410801285293923,0.0009039091166164171
1.24,0.2310716251967882,7.256581739349616,0.471760126057318,2.040542937709363,4.35721459423849e-05,6.246970769066381,3.75302923093362,9.99316350476456,0.006836495235481466,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.75302923093362,2.512303063766681,7.959413490603723,1.0,3.5539136913753424,2.5179612977369232e-05,4.1672081691293466,2.2589950580179035,1.6537953958042175,1.957328045410552,1.653767727599436,986141.6616217355,986142.207690887,0.0032363386898422173,0.0009070046593865616
1.25,0.2316420188925757,7.250509942463943,0.47127330303024717,2.0465308884297615,4.3847642499376214e-05,6.252402662537698,3.7475973374623037,9.993140250358124,0.0068597496419177595,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.7475973374623037,2.5178041914600087,7.953425264386766,1.0,3.5626864256442388,2.5158544449355637e-05,4.163721342619,2.2566639351621567,1.6642515478710593,1.9553082215394655,1.6642241167710743,984714.3884789558,984714.9287942575,0.0032316471009135746,0.0009100898447428711
1.26,0.23220903866846282,7.244560131400377,0.47079508691759064,2.052391622704547,4.41207680499428e-05,6.2577772229949575,3.7422227770050434,9.993117073420239,0.006882926579803306,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.7422227770050434,2.523186709622138,7.94756425698643,1.0,3.5714072685564293,2.513789919994617e-05,4.160304568418769,2.2543740259996676,1.674617709116058,1.9533241076702146,1.6745905151051639,983302.1800600671,983302.7146630682,0.003227004998381011,0.0009131647522690845
1.27,0.23277266107887704,7.238731088401621,0.4703254085900962,2.0581264508654287,4.4391523004584955e-05,6.263094876209826,3.7369051237901743,9.993093973355494,0.006906026644549273,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.7369051237901743,2.528451859455525,7.941829158070593,1.0,3.580075859515753,2.5117673003644784e-05,4.1569571472120455,2.25212499950916,1.684893895170024,1.9513754169862234,1.6848669381821204,981904.9244883677,981905.4534219824,0.0032224120144488727,0.0009162294609589967
1.28,0.23333286358088978,7.233021599156512,0.46986419814985003,2.063736679663507,4.465990826911529e-05,6.268356052632442,3.7316439473675582,9.99307094957296,0.006929050427082237,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.7316439473675582,2.533600877813357,7.936218660887251,1.0,3.588691851808836,2.509786164691318e-05,4.153678381661214,2.2499165209886676,1.6950801404617344,1.9494618594817466,1.69505342038179,980522.508658701,980523.0319663523,0.003217867777295375,0.0009192840492114275
1.29,0.2338896245497041,7.227430452920682,0.4694113850138236,2.069223612049585,4.4925925232503623e-05,6.27356118694275,3.72643881305725,9.993048001486232,0.006951998513810768,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.72643881305725,2.5386349970634083,7.93073146248421,1.0,3.597254912843299,2.5078460928589475e-05,4.150467576476949,2.2477482524555934,1.7051764977567778,1.9475831423085042,1.7051500144221052,979154.8183548703,979155.3360801099,0.0032133719114594895,0.0009223285948257885
1.3,0.2344429232906851,7.22195644263794,0.468966897992068,2.0745885469625787,4.5189575754921845e-05,6.278710717626986,3.7212892823730144,9.993025128513445,0.0069748714865967894,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.7212892823730144,2.5435554449546465,7.925366263920694,1.0,3.605764724332782,2.505946666030939e-05,4.14732403848792,2.2456198530211378,1.7151830377039397,1.9457389701001102,1.715156790905332,977801.7383601739,977802.2505470508,0.003208924038206131,0.0009253631749982827
1.31,0.2349927400484474,7.216598365062321,0.468530665360507,2.079832779125595,4.545086215598157e-05,6.283805086583381,3.7161949134166186,9.99300233007731,0.006997669922730877,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.7161949134166186,2.548363444486102,7.920121770471276,1.0,3.6142209824367137,2.504087466692975e-05,4.144247076710879,2.2435309792388662,1.7250998483887565,1.9439290452740903,1.7250738378716335,976463.1525615506,976463.6592544373,0.0032045237758661386,0.0009283878663186282
1.32,0.2355390560132974,7.211355020880714,0.4681026149281432,2.0849575988496687,4.570978720316032e-05,6.288844738753478,3.711155261246522,9.99297960560513,0.0070203943949107865,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.711155261246522,2.553060213777812,7.914996691822155,1.0,3.622623397859394,2.502268078695399e-05,4.141236002421085,2.241481285426518,1.7349270348942305,1.942153068310717,1.7349012603597889,975138.9440463481,975139.4452898749,0.0032001707401541767,0.0009314027447672091
1.33,0.2360818533252221,7.206225214835705,0.46768267409897174,2.089964291845027,4.5966354100415236e-05,6.293830121779346,3.706169878220654,9.992956954528818,0.007043045471222909,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.706169878220654,2.5576469659439987,7.909989742259899,1.0,3.630971695911343,2.500488087295841e-05,4.138290129222841,2.23947042396248,1.7446647188686737,1.940410738009893,1.74463917997503,973828.9951923126,973829.4910313808,0.003195864544464284,0.0009344078857126146
1.34,0.23662111507561326,7.201207755848195,0.4672707699291688,2.0948541390395725,4.622056647698126e-05,6.298761685684309,3.701238314315692,9.992934376284914,0.00706562371512653,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.701238314315692,2.5621249089687415,7.905099640852977,1.0,3.639265616535816,2.498747079201765e-05,4.13540877311992,2.237498045559629,1.754313038100579,1.9387017517284224,1.7542877344638803,972533.1877515521,972533.6782312769,0.0031916048001451587,0.000937403363909552
1.35,0.23715682530693838,7.196301457139401,0.46686682918007594,2.0996284164042343,4.647242837634949e-05,6.3036398825741,3.6963601174259018,9.9929118703146,0.007088129685440798,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.6963601174259018,2.56649524558431,7.900325111626415,1.0,3.647504914303747,2.4970446426128008e-05,4.132591252585616,2.2355637995190425,1.7638721461003135,1.9370258055998435,1.7638470772958317,971251.402929027,971251.8880947125,0.003187391116757809,0.0009403892534971162
1.36,0.23768896901056957,7.191505136351949,0.46647077836736406,2.1042883947848985,4.672194424542199e-05,6.308465166356956,3.6915348336430456,9.992889436063708,0.00711056393633423,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.6915348336430456,2.5707591731522625,7.895664883729882,1.0,3.655689358380356,2.4953803672627626e-05,4.129836888632289,2.2336673339654207,1.7733422116885138,1.93538259473841,1.7733173772517177,969983.5214560908,969984.001353213,0.0031832231023168835,0.0009433656279973987
1.37,0.23821753212296037,7.186817615669792,0.4660825438066745,2.108835339740675,4.696911892383963e-05,6.3132379924812465,3.6867620075187557,9.992867072982726,0.007132927017316574,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.6867620075187557,2.5749178835473496,7.891117691599427,1.0,3.6638187324663423,2.4937538444612612e-05,4.127145004880229,2.2318082960656325,1.7827234185910426,1.9337718134284547,1.7826988180186558,968729.4236594458,968729.8983336207,0.003179100363516866,0.0009463325603144073
1.3800000000000001,0.23874250152033705,7.182237721936759,0.46570205165600925,2.1132705113882873,4.721395763348056e-05,6.31795881768925,3.682041182310752,9.99284478052681,0.007155219473232871,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.682041182310752,2.5789725630442963,7.886682275113106,1.0,3.6718928347162447,2.492164667134836e-05,4.124514927625735,2.2299863322317006,1.7920159650404206,1.932193155300266,1.7919915977914644,967488.9895258312,967489.4590227909,0.0031750225059443494,0.0009492901227332784
1.3900000000000001,0.23926386501205407,7.177764286773493,0.4653292279551353,2.1175951642523754,4.7456465968126295e-05,6.322628099785908,3.677371900214093,9.992822558155781,0.007177441844259574,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.677371900214093,2.5829243922075107,7.882357379740682,1.0,3.6799114776362414,2.490612429867534e-05,4.121945985908267,2.228201088309488,1.801220063383626,1.930646313493577,1.8011959288804429,966262.0987627819,966262.5631283548,0.0031709891342773908,0.0009522383869197621
1.4000000000000001,0.23978161133275147,7.173396146692621,0.4649639986622549,2.1218105471215147,4.769664988329321e-05,6.32724629742137,3.672753702578632,9.992800405334139,0.007199594665902602,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.672753702578632,2.5867745457837694,7.8781417566876275,1.0,3.6878744879635317,2.4890967289408724e-05,4.119437511576585,2.226452209754288,1.8103359396961654,1.9291309808097092,1.8103120373254287,965048.6308557714,965049.0901358587,0.0031669998524729752,0.0009551774239199642
1.41,0.24029573013416383,7.169132143202128,0.464606289685265,2.125917902921782,4.793451568648461e-05,6.331813869900619,3.6681861300993837,9.992778321531043,0.007221678468997173,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.6681861300993837,2.590524192607047,7.874034163021556,1.0,3.6957817065403553,2.4876171623697062e-05,4.116988839348114,2.22473934178051,1.8193638334126132,1.927646849841268,1.8193401625258172,963848.4651181835,963848.919358784,0.0031630542639311116,0.000958107304160324
1.42,0.24080621197389301,7.164971122934643,0.4642560269192557,2.1299184685612063,4.81700700267578e-05,6.336331276961235,3.663668723038768,9.99275630622033,0.007243693779709218,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.663668723038768,2.5941744954804618,7.870033361827792,1.0,3.703632988141318,2.4861733299470917e-05,4.1145993068831865,2.2230621295412405,1.8283039969338148,1.9261936131277229,1.8282805568445841,962661.4807492865,962661.9299969436,0.0031591519716864186,0.0009610280974478017
1.43,0.24131304830462363,7.160911937757624,0.46391313627637804,2.133813474800514,4.8403319885385904e-05,6.340798978595101,3.659201021404901,9.9927343588805,0.007265641119538797,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.659201021404901,2.597726611076892,7.866138122338626,1.0,3.711428201307521,2.4847648332825178e-05,4.1122682548483205,2.2214202182712595,1.8371566952580358,1.92477096327933,1.8371334852538563,961487.5568829409,961488.0011833303,0.0031552925785618105,0.0009639398729703318
1.44,0.24181623146354508,7.15695344486887,0.4635775437100478,2.137604146143996,4.863427256622488e-05,6.345217434888978,3.654782565111024,9.992712478994715,0.007287521005325059,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.654782565111024,2.6011816898540436,7.862347220042463,1.0,3.7191672281838732,2.4833912758350494e-05,4.109995026971067,2.219813253402941,1.845922205631079,1.9233785930775513,1.8458992249692954,960326.5726272913,960327.0120260076,0.003151475687305907,0.000966842699297481
1.45,0.24231575466060348,7.153094506895516,0.46324917523946074,2.1412917007277588,4.886293568650292e-05,6.349587105869497,3.6504128941305054,9.992690666050787,0.007309333949252355,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.6504128941305054,2.6045408759672197,7.85865943679558,1.0,3.726849964338404,2.482052262947675e-05,4.107778970096861,2.218240880683643,1.8546008171959185,1.9220161955767705,1.8545780651005124,959178.407105637,959178.8416488374,0.0031477009007266346,0.0009697366443812593
1.46,0.24281161196543968,7.149333991999624,0.4629279569753445,2.1448773502014498,4.90893171676028e-05,6.353908451345522,3.6460915486544807,9.992668919541181,0.0073310804588575555,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.6460915486544807,2.607805307176794,7.855073560940409,1.0,3.7344763185613647,2.4807474018839495e-05,4.105619434249657,2.2167027462990183,1.8631928306384142,1.9206834642111348,1.863170306301214,958042.9394993086,958043.3692329027,0.003143967821827096,0.0009726217755570908
1.47,0.24330379829382517,7.14567077398191,0.46261381514424466,2.14836229961382,4.9313425225913854e-05,6.358181930752163,3.6418180692478397,9.992647238963,0.007352761037038756,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.6418180692478397,2.610976114758065,7.851588387419979,1.0,3.7420462126566143,2.4794763018639828e-05,4.1035157726914955,2.2151984969893066,1.8716985578380414,1.9193800928953197,1.8716762604219925,956920.0490875804,956920.4740574931,0.0031402760539400135,0.0009754981595449689
1.48,0.2437923093940718,7.142103732378368,0.46230667610987686,2.1517477473083453,4.9535268363870994e-05,6.362408003013025,3.637591996986978,9.992625623817974,0.007374376182065365,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.637591996986978,2.614054423418222,7.848202717882318,1.0,3.7495595812325986,2.47823857409797e-05,4.101467341977997,2.2137277801515785,1.880118321529119,1.9181057761131182,1.8800962501702143,955809.6152840706,955810.0355363013,0.003136625200846447,0.000978365862450794
1.49,0.244277141833235,7.138631752551895,0.4620064663924682,2.1550348848260668,4.9754855361193426e-05,6.366587126413671,3.6334128735863316,9.99260407361245,0.007395926387589327,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.6334128735863316,2.617041351218535,7.844915360777598,1.0,3.757016371490155,2.477033831817982e-05,4.099473502010967,2.21229024393235,1.8884524549701558,1.9168602089976867,1.888430608777488,954711.5176704725,954711.9332506709,0.00313301486688484,0.0009812249497678637
