Time,taRNA,mT7cr,mGFPcr,pT7,pGFP,ara,pT3,mT3cr,cAra,pulse_flag,dAra,sT,k_ara,s0_taRNA,d_taRNA,s0_mT7cr,d_mT7,s0_mGFPcr,k_pT3,n3,km3,d_mGFP,s0_pT7,s_pT7k,s0_pGFP,s_pGFPk,d_pT7,d_pGFP,s0_mT3cr,k_pT7,n7,km7,d_mT3,s0_pT3,s_pT3k,d_pT3,pulse_interval,pulse1_start,pulse1_length,pulse_conc,pulse2_start,pulse2_length,pulse3_start,pulse3_length,cell,r0,r1a,r1b,r2a,r2b,r3a,r3b,r6,r7,r8,r9,r10a,r10b,r11,r12
5.44,0.47360204361937974,0.35694050990478815,0.17718881042278453,0.09139924126936624,6.591426192029255,0.008371,0.00015990765907629176,0.006134664961581854,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10905748346596203,0.055742960534001,0.0252,0.025199999999278043,0.012501327908579314,0.012403216729594919,0.013056140181486594,0.10111373516532707,0.0005118357511084509,0.019774278576087764,0.0007146980475905507,0.00043004001380688795,3.341198342134175e-05,1.1033628476264132e-06
5.45,0.47413470881281505,0.35694050990479537,0.17718979308286234,0.09152475297768499,6.592240041300523,0.008368,0.00016023100908433213,0.006137518043018768,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10902364513961019,0.05580565522726833,0.0252,0.025199999999278553,0.01250168984250075,0.012403285515800364,0.013070704123075563,0.10120795201309093,0.0005125386166750359,0.01977672012390157,0.0007161812859536642,0.0004302400148156156,3.346511879684117e-05,1.1055939626818918e-06
5.46,0.4746664092245965,0.3569405099048026,0.17719077867581226,0.09165040316190068,6.593054807481272,0.008365000000000001,0.00016055486829131464,0.0061403839761917664,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10898980371190714,0.055868236365735006,0.0252,0.02519999999927906,0.01250205226518471,0.01240335450730686,0.013085241685948924,0.10130200194231677,0.0005132422577066438,0.019779164422443814,0.0007176694270905769,0.0004304409167310428,3.351829115225075e-05,1.107828591210071e-06
5.47,0.4751971459571384,0.3569405099048098,0.17719176720442445,0.0917761915509883,6.593870488878106,0.008362,0.0001608792370282745,0.006143262801115948,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10895595918242645,0.055930704079155194,0.0252,0.02519999999927957,0.012502415176800579,0.012403423704309713,0.013099752900248495,0.10139588515024736,0.0005139466726855345,0.01978161146663432,0.0007191624812839486,0.00043064272235822794,3.357150092448197e-05,1.110066735495094e-06
5.48,0.4757269201115097,0.356940509904817,0.17719275867148745,0.09190211787425015,6.594687083799725,0.008359,0.00016120411563040816,0.006146154557881027,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10892211155074168,0.05599305849712469,0.0252,0.02519999999928008,0.012502778577522395,0.012403493107004122,0.01311423779607931,0.10148960183388138,0.0005146518600958009,0.019784061251399174,0.000720660458820261,0.00043084543450745997,3.362474855102567e-05,1.1123083978498163e-06
5.49,0.47625573278743477,0.3569405099048242,0.1771937530797881,0.09202818186131544,6.595504590556917,0.008356,0.0001615295044370764,0.006149059286651344,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1088882608164263,0.05605529974908107,0.0252,0.025199999999280586,0.01250314246752886,0.01240356271558517,0.013128696403509636,0.10158315218997346,0.0005153578184233664,0.01978651377167075,0.0007221633699897546,0.0004310490559942592,3.367803446995144e-05,1.1145535806158273e-06
5.5,0.4767835850832946,0.3569405099048314,0.17719475043211164,0.09215438324214019,6.596323007462561,0.008353,0.00016185540379180772,0.006151977027665885,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10885440697905366,0.05611742796430377,0.0252,0.025199999999281096,0.012503506847003331,0.012403632530247816,0.01314312875257102,0.10167653641503449,0.000516064546155985,0.019788969022387685,0.0007236712250863696,0.0004312535896393785,3.373135911990702e-05,1.1168022861634732e-06
5.51,0.47731047809612803,0.35694050990483855,0.17719575073124175,0.0922807217470069,6.597142332831619,0.00835,0.00016218181404230132,0.006154907821238289,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1088205500381971,0.05617944327191427,0.0252,0.0251999999992816,0.012503871716133827,0.012403702551186923,0.013157534873258303,0.10176975470533176,0.0005167720417832386,0.019791426998494857,0.0007251840344076846,0.000431459038268804,3.3784722940117716e-05,1.119054516891879e-06
5.5200000000000005,0.4778364129216324,0.35694050990484577,0.17719675397996057,0.09240719710652431,6.597962564981141,0.008347,0.00016250873554043058,0.006157851707756866,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10878668999342979,0.056241345800876134,0.0252,0.02519999999928211,0.012504237075113014,0.012403772778597241,0.013171914795529658,0.10186280725688918,0.0005174803037965362,0.019793887694943422,0.0007267018082548562,0.0004316654047137563,3.3838126370385724e-05,1.1213102752289709e-06
5.53,0.4783613906541649,0.35694050990485293,0.17719776018104869,0.09253380905162709,6.59878370223026,0.008344,0.00016283616864224592,0.006160808727684609,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10875282684432493,0.05630313567999521,0.0252,0.025199999999282616,0.012504602924138217,0.01240384321267341,0.013186268549306596,0.10195569426548748,0.0005181893306891117,0.01979635110669078,0.0007282245569325567,0.00043187269181069106,3.3891569851089545e-05,1.1235695636314969e-06
5.54,0.4788854123867434,0.3569405099048601,0.1771987693372853,0.0926605573135757,6.599605742900189,0.008341,0.00016316411370797827,0.006163778921559212,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10871896059045552,0.0563648130379197,0.0252,0.025199999999283122,0.012504969263411412,0.012403913853609972,0.013200596164474032,0.1020484159266644,0.0005188991209560239,0.01979881722870057,0.0007297522907489164,0.0004320809024013007,3.39450538231834e-05,1.12583238458505e-06
5.55,0.4794084792110478,0.35694050990486725,0.17719978145144802,0.09278744162395601,6.600428685314223,0.008338,0.00016349257110204218,0.0061667623299930755,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1086850912313946,0.05642637800314033,0.0252,0.025199999999283625,0.012505336093139221,0.012403984701601362,0.01321489767088028,0.10214097243571484,0.0005196096730941536,0.01980128605594267,0.0007312850200154599,0.00043229003933251456,3.399857872819652e-05,1.128098740604091e-06
5.5600000000000005,0.4799305922174208,0.3569405099048744,0.1772007965263131,0.09291446171467915,6.601252527797735,0.008335,0.00016382154119303903,0.00616975899367333,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10865121876671507,0.056487830703990424,0.0252,0.025199999999284132,0.012505703413532916,0.012404055756841918,0.013229173098337106,0.10223336398769114,0.0005203209856022033,0.019803757583393207,0.0007328227550470482,0.0004325001054565004,3.405214500823259e-05,1.1303686342319692e-06
5.57,0.480451752494869,0.3569405099048816,0.17720181456465542,0.09304161731798118,6.602077268678175,0.008331999999999999,0.0001641510243537602,0.0061727689533618455,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10861734319598973,0.05654917126864608,0.0252,0.02519999999928464,0.012506071224808419,0.01240412701952588,0.013243422476619741,0.10232559077740327,0.0005210330569806945,0.019806231806034528,0.000734365506161816,0.00043271110363066537,3.410575310596909e-05,1.1326420680409452e-06
5.58,0.48097196113106394,0.35694050990488874,0.17720283556924846,0.09316890816642284,6.602902906285067,0.008329,0.00016448102096119026,0.006175792249895242,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10858346451879135,0.05661039982512622,0.0252,0.025199999999285145,0.012506439527186294,0.012404198489847394,0.01325764583546691,0.10241765299941889,0.0005217458857319679,0.019808708718855202,0.0007359132836811127,0.0004329230367176564,3.415940346465661e-05,1.1349190446322129e-06
5.59,0.48149121921234345,0.3569405099048959,0.17720385954286436,0.09329633399288938,6.603729438950009,0.008326,0.0001648115313965103,0.006178828924184911,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10854958273469263,0.056671516501292825,0.0252,0.025199999999285648,0.012506808320891748,0.012404270168000506,0.013271843204580873,0.10250955084806378,0.0005224594703601805,0.01981118831685003,0.000737466097929442,0.00043313590758536224,3.4213096528118275e-05,1.137199566635921e-06
5.6000000000000005,0.48200952782371226,0.356940509904903,0.17720488648827395,0.09342389453059018,6.604556865006671,0.008323,0.00016514255604510098,0.006181879017217023,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10851569784326615,0.05673252142485093,0.0252,0.02519999999928615,0.012507177606154631,0.012404342054179177,0.013286014613627441,0.10260128451742179,0.0005231738093713049,0.019813670595020014,0.0007390239592344008,0.0004333497191069133,3.426683274074905e-05,1.1394836367111968e-06
5.61,0.4825268880488431,0.35694050990491016,0.17720591640824684,0.09355158951305856,6.605385182790795,0.00832,0.00016547409529654573,0.006184942570052546,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10848180984408438,0.05679341472334883,0.0252,0.025199999999286658,0.012507547383209435,0.01240441414857728,0.013300160092236014,0.1026928542013352,0.0005238889012731279,0.019816155548372384,0.0007405868779266192,0.0004335644741606834,3.432061254751509e-05,1.1417712575461654e-06
5.62,0.4830433009700781,0.35694050990491727,0.17720694930555134,0.09367941867415155,6.606214390640187,0.008317,0.00016580614954463406,0.006188019623827253,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1084479187367198,0.05685419652417819,0.0252,0.025199999999287157,0.012507917652295286,0.012404486451388594,0.013314279669999594,0.10278426009340491,0.0005246047445752487,0.01981864317192056,0.0007421548643397006,0.0004337801756302904,3.437443639395308e-05,1.1440624318579749e-06
5.63,0.4835587676684295,0.35694050990492443,0.17720798518295455,0.09380738174804959,6.607044486894725,0.008314,0.00016613871918736475,0.006191110219751747,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10841402452074479,0.05691486695457415,0.0252,0.025199999999287664,0.012508288413655953,0.01240455896280682,0.01332837337647484,0.10287550238699056,0.0005253213377890777,0.019821133460684176,0.0007437279288101616,0.00043399682640459745,3.44283047261696e-05,1.1463571623928168e-06
5.64,0.48407328922358084,0.35694050990493154,0.17720902404322242,0.09393547846925629,6.607875469896347,0.008311,0.00016647180462694896,0.006194214399111462,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1083801271957316,0.056975426141615465,0.0252,0.025199999999288163,0.012508659667539834,0.012404631683025571,0.01334244124118207,0.10296658127521079,0.0005260386794278352,0.01982362640968904,0.0007453060816773711,0.00043421442937771344,3.448221799084044e-05,1.1486554519259478e-06
5.65,0.48458686671388806,0.35694050990493864,0.17721006588911967,0.09406370857259817,6.608707337989059,0.008308,0.00016680540626981349,0.0061973322032666854,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10834622676125244,0.05703587421222463,0.0252,0.025199999999288666,0.01250903141419997,0.012404704612238377,0.013356483293605309,0.10305749695094335,0.0005267567680065497,0.019826122013967176,0.0007468893332834914,0.00043443298744899465,3.453617663520991e-05,1.150957303261713e-06
5.66,0.4850995012163803,0.35694050990494575,0.17721111072340998,0.09419207179322439,6.609540089518926,0.008305,0.00016713952452660391,0.006200463673652572,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10831232321687946,0.05709621129316796,0.0252,0.02519999999928917,0.012509403653894026,0.0124047777506387,0.013370499563192303,0.10314824960682546,0.0005274756020420566,0.019828620268556776,0.0007484776939734169,0.00043465250352304525,3.45901811070902e-05,1.153262719233567e-06
5.67,0.4856111938067612,0.35694050990495285,0.17721215854885589,0.09432056786660654,6.610373722834074,0.008302,0.00016747415981218793,0.006203608851779152,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10827841656218465,0.05715643751105579,0.0252,0.02519999999928967,0.0125097763868843,0.012404851098419913,0.013384490079354555,0.10323883943525387,0.0005281951800529967,0.019831121168502223,0.0007500711740947156,0.0004348729805097185,3.4644231854860644e-05,1.1555717027040966e-06
5.68,0.48612194555940985,0.35694050990495996,0.17721320936821888,0.09444919652853837,6.611208236284689,0.008299,0.00016780931254565843,0.00620676777923135,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10824450679674001,0.05721655299234254,0.0252,0.025199999999290172,0.012510149613437724,0.012404924655775322,0.013398454871467355,0.10332926662838507,0.0005289155005598149,0.019833624708854067,0.0007516697839975676,0.0004350944213241176,3.469832932746711e-05,1.1578842565650432e-06
5.69,0.4866317575473819,0.35694050990496706,0.1772142631842594,0.09457795751513547,6.612043628223012,0.008296,0.00016814498315033676,0.006209940497668999,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10821059392011743,0.05727655786332685,0.0252,0.025199999999290672,0.012510523333825853,0.01240499842289816,0.01341239396886981,0.10341953137813553,0.0005296365620847586,0.019836130884669036,0.0007532735340347069,0.0004353168288865968,3.475247397442128e-05,1.1602003837373237e-06
5.7,0.48714063084241044,0.35694050990497417,0.1772153199997369,0.0947068505628351,6.612879897003339,0.008293,0.00016848117205377582,0.0062131270488268485,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10817667793188875,0.05733645225015171,0.0252,0.025199999999291175,0.01251089754832487,0.012405072399981584,0.013426307400864864,0.10350963387618195,0.0005303583631518765,0.019838639691010015,0.0007548824345613603,0.00043554020612276203,3.480666624579988e-05,1.1625200871710532e-06
5.71,0.4876485665149072,0.3569405099049813,0.17721637981740984,0.09483587540839589,6.61371704098202,0.00829,0.00016881787968776342,0.006216327474514589,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10814275883162562,0.05739623627880457,0.0252,0.025199999999291678,0.012511272257215584,0.012405146587218691,0.013440195196719327,0.1035995743139613,0.000531080902287017,0.01984115112294606,0.0007564964959351886,0.00043576455596347263,3.4860906592244136e-05,1.1648433698455675e-06
5.72,0.48815556563396356,0.3569405099049883,0.17721744264003575,0.0949650317888976,6.614555058517458,0.008287000000000001,0.00016915510648832542,0.0062195418166168534,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10810883661889979,0.05745591007511751,0.0252,0.025199999999292174,0.012511647460783423,0.012405220984802503,0.01345405738566392,0.10368935288267117,0.0005318041780178266,0.019843665175552375,0.0007581157285162265,0.0004359898813448414,3.491519546495893e-05,1.1671702347694454e-06
5.73,0.48866162926735174,0.35694050990499543,0.17721850847037124,0.09509431944174089,6.615393947970104,0.008284,0.00016949285289572888,0.006222770117093243,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10807491129328275,0.0575154737647673,0.0252,0.025199999999292677,0.012512023159318443,0.012405295592925988,0.013467893996893287,0.1037789697732699,0.000532528188873749,0.019846181843910314,0.0007597401426668227,0.0004362161852082363,3.496953331571219e-05,1.1695006849805293e-06
5.74,0.4891667584815254,0.3569405099050025,0.17721957731117202,0.09522373810464695,6.6162337077024596,0.008281,0.00016983111935448523,0.006226012417978331,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10804098285434606,0.05757492747327554,0.0252,0.025199999999293173,0.012512399353115313,0.012405370411782043,0.013481705059566024,0.10386842517647679,0.0005332529333860229,0.01984870112310738,0.0007613697487515809,0.000436443470500281,3.5023920596834116e-05,1.1718347235459481e-06
5.75,0.4896709543416212,0.35694050990500953,0.17722064916519298,0.09535328751565741,6.617074336079074,0.008278,0.0001701699063133537,0.006229268761381683,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10800705130166113,0.05763427132600882,0.0252,0.025199999999293673,0.01251277604247333,0.012405445441563509,0.013495490602804715,0.10395771928277224,0.0005339784100876815,0.01985122300823722,0.0007630045571373006,0.00043667174017285597,3.5078357761216504e-05,1.1741723535621405e-06
5.76,0.4901742179114597,0.3569405099050166,0.17722172403518813,0.09548296741313397,6.617915831466537,0.008275,0.0001705092142253442,0.0062325391894878695,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10797311663479922,0.057693505448178806,0.0252,0.02519999999929417,0.0125131532276964,0.01240552068246317,0.013509250655695965,0.10404685228239814,0.0005347046175135503,0.019853747494399613,0.0007646445781929165,0.0004369009971830996,3.5132845262312e-05,1.1765135781548749e-06
5.7700000000000005,0.4906765502535462,0.3569405099050237,0.17722280192391077,0.09561277753575821,6.6187581922334875,0.008272,0.0001708490435477208,0.0062358237445564796,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.10793917885333171,0.057752629964842386,0.0252,0.025199999999294672,0.01251353090909305,0.012405596134673754,0.013522985247290415,0.10413582436535783,0.000535431554200246,0.019856274576700462,0.0007662898222894404,0.0004371312444934092,3.518738355413342e-05,1.1788584004792736e-06
5.78,0.4911779524290718,0.35694050990503073,0.17722388283411333,0.09574271762253123,6.619601416750603,0.008269,0.00017118939474200474,0.0062391224689221335,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1079052379568297,0.05781164500090175,0.0252,0.025199999999295168,0.012513909086976416,0.012405671798387934,0.01353669440660277,0.10422463572141641,0.0005361592186861749,0.01985880425025181,0.0007679402997999006,0.0004373624850714415,3.5241973091252965e-05,1.1812068237198326e-06
