IFN,IFNR,IFNRJ,IFNRJ2,IFNRJ2_star,IFNRJ2_star_SHP2,IFNRJ2_star_SHP2_SOCS1,IFNRJ2_star_SHP2_SOCS1_STAT1c,IFNRJ2_star_SHP2_STAT1c,IFNRJ2_star_SOCS1,IFNRJ2_star_SOCS1_STAT1c,IFNRJ2_star_STAT1c,IFNRJ2_star_STAT1c_star,JAK,PPN,PPX,R,RJ,SHP2,SOCS1,STAT1c,STAT1c_STAT1c_star,STAT1c_star,STAT1c_star_PPX,STAT1c_star_STAT1c_star,STAT1c_star_STAT1c_star_PPX,STAT1n,STAT1n_STAT1n_star,STAT1n_star,STAT1n_star_PPN,STAT1n_star_STAT1n_star,STAT1n_star_STAT1n_star_PPN,mRNAc,mRNAn,Time
10.0,1.2623035339886681,2.663676112927493,0.2820791475981327,0.0002617717993423228,1.62148469383755e-05,1.5496871970759745e-32,7.84861311536354e-32,4.411504661891356e-05,2.2955305585836757e-31,1.2012270849222126e-30,0.0008172215312868826,6.931872506774103e-11,2.8369345734533344,60.0,49.999995769362464,1.574631039464675,3.9329523718358903,99.99993967010658,4.665036867027624e-25,999.9989446828881,1.6942089893001504e-08,0.00018971557071784218,4.23063538790525e-06,1.8484730459384757e-10,2.139418374955858e-12,2.094129009691086e-19,2.729359386494697e-18,9.476316188943537e-15,1.1210953348307106e-16,2.1602999454816708e-13,2.7603471830668487e-15,2.453006629244079e-22,1.1983082186512734e-18,3.09
10.0,1.2629489812764108,2.668695836643109,0.2843419939346552,0.00026451955808833646,1.6444841897691244e-05,1.6616991723634628e-32,8.437673362758621e-32,4.4847189759194976e-05,2.4527944642777165e-31,1.2867242495456446e-30,0.0008276703112370452,7.148393004071984e-11,2.832198182528821,60.0,49.99999568238194,1.5692492012524104,3.928115029013828,99.99993870796848,4.916394343476926e-25,999.9989302119897,1.7290484625324863e-08,0.00019291785241893621,4.317615819890103e-06,1.9188006951692452e-10,2.2291569065634193e-12,2.206426218442226e-19,2.8649252416171207e-18,9.91180975187785e-15,1.1768957537495486e-16,2.2509998986306027e-13,2.886881785362116e-15,2.575562089304162e-22,1.2534301812842907e-18,3.1
10.0,1.2635902141587352,2.6736859212550335,0.2866108805344478,0.0002672837393911675,1.6677123599097753e-05,1.7813430873811544e-32,9.068453827458651e-32,4.55883290684337e-05,2.6201792331205504e-31,1.3779442302887e-30,0.0008382046501691321,7.370737072127377e-11,2.827488619206412,60.0,49.99999559396818,1.5638984050476858,3.923268190637781,99.99993773454747,5.180285398081877e-25,999.9989156045667,1.7644621860034994e-08,0.0001961606581835854,4.406029487621412e-06,1.9915061857161108e-10,2.322285386811151e-12,2.324291945873512e-19,3.006671733078293e-18,1.0365529401543731e-14,1.2352464873485467e-16,2.3451301261182024e-13,3.0186959513597318e-15,2.7037438833502697e-22,1.3108617220041932e-18,3.11
10.0,1.2642272614720331,2.6786464986013723,0.2888857516588896,0.000270064343647509,1.6911703840640004e-05,1.9091072006552165e-32,9.74373213977298e-32,4.633853186001387e-05,2.798293969860787e-31,1.4752456902731078e-30,0.0008488247688821987,7.599034975580503e-11,2.822805681469917,60.0,49.999995504103765,1.5585784199978845,3.9184120377624896,99.99993674976444,5.457284286170472e-25,999.9989008599886,1.8004571416854093e-08,0.00019944431304535554,4.495893807636265e-06,2.0666595738446086e-10,2.4189174555539617e-12,2.447979655971481e-19,3.1548551517055103e-18,1.0838162046439385e-14,1.296253605351784e-16,2.4428057916480816e-13,3.155987910640815e-15,2.8377872747854344e-22,1.370690006765486e-18,3.12
10.0,1.2648601581373304,2.683577693683139,0.291166551882507,0.00027286137612479093,1.714859434005474e-05,2.045508960654673e-32,1.0466458988522757e-31,4.7097865578556306e-05,2.9877819141666163e-31,1.5790082263953253e-30,0.0008595308804134552,7.833419264424263e-11,2.8181491433047556,60.0,49.99999541277115,1.553288985167434,3.9135467816575016,99.99993575354023,5.747989226812853e-25,999.9988859776311,1.8370403623021933e-08,0.0002027691429786819,4.5872263229044434e-06,2.1443326632901446e-10,2.519170064955107e-12,2.577753306373981e-19,3.309741341873307e-18,1.1330417565893053e-14,1.3600271460307186e-16,2.5441454223592805e-13,3.298962489996508e-15,2.977936387717783e-22,1.4330051215993476e-18,3.13
10.0,1.2654889323015652,2.6884796386245204,0.2934532255425631,0.0002756748363851839,1.7387806853811362e-05,2.1910966388788742e-32,1.1239768147285365e-31,4.786639769418409e-05,3.189322137679827e-31,1.689633507409306e-30,0.0008703232007231024,8.074024797316174e-11,2.8135188067687977,60.0,49.99999531995266,1.548029874467233,3.9086725988767625,99.9999347457956,6.053023303505947e-25,999.9988709568665,1.874218932049672e-08,0.0002061354744815886,4.680044704626088e-06,2.2245990404048335e-10,2.623163560944953e-12,2.7138877389403855e-19,3.471606016676745e-18,1.184302947788751e-14,1.4266812477502148e-16,2.649270991777739e-13,3.4478313040035594e-15,3.1244445031512687e-22,1.4979001577064866e-18,3.14
10.0,1.2661136181411383,2.6933524587470803,0.2957457173001015,0.0002785047290235163,1.7629353055641665e-05,2.3464510244640322e-32,1.2066987058311458e-31,4.8644195804924524e-05,3.403631467845237e-31,1.807546453859934e-30,0.000881201937851553,8.320988774865882e-11,2.8089144501644534,60.0,49.99999522563051,1.5428008320233233,3.9037896958903655,99.99993372645127,6.373035394877979e-25,999.9988557970738,1.911999985947269e-08,0.00020954363498054774,4.774366750607788e-06,2.3075341100072698e-10,2.731021766256291e-12,2.8566690831766493e-19,3.640735082132581e-18,1.2376755623207952e-14,1.4963342843060006e-16,2.7583080043810286e-13,3.602812950214348e-15,3.2775743638067447e-22,1.5654712986369567e-18,3.15
10.0,1.2667342431343847,2.698196286406663,0.2980439715856565,0.0002813510527776612,1.7873244659132475e-05,2.512187229962869e-32,1.2951647959625907e-31,4.943132752716841e-05,3.6314663406434413e-31,1.9331964925599854e-30,0.0008921673029302295,8.57445076063918e-11,2.8043358795238778,60.0,49.99999512978676,1.537601636389493,3.898898244870869,99.99993269542796,6.7087011363320075e-25,999.9988404976282,1.9503907105847316e-08,0.00021299395239817522,4.870210387126855e-06,2.3932151315025306e-10,2.842872065122352e-12,3.006395172905986e-19,3.817424970576889e-18,1.2932378866332761e-14,1.569109004126468e-16,2.871385581863424e-13,3.764133209081666e-15,3.4375984877475713e-22,1.6358179096102583e-18,3.16
10.0,1.2673508407332674,2.703011247192706,0.3003479331636342,0.00028421381158377687,1.8119493292678265e-05,2.6889565619878834e-32,1.3897499628194131e-31,5.022786060195065e-05,3.8736249203830014e-31,2.0670588547714326e-30,0.0009032194990099793,8.83455271783485e-11,2.7997828773685396,60.0,49.99999503240336,1.53243203663528,3.893998447605812,99.99993165264624,7.060723913473153e-25,999.9988250579119,1.98939834343851e-08,0.00021648675557333467,4.967593667218954e-06,2.4817212558892043e-10,2.9588454895922406e-12,3.1633759765370664e-19,4.001982983525688e-18,1.3510707813299978e-14,1.6451326734503775e-16,2.988636551056571e-13,3.932025248679819e-15,3.604799491062376e-22,1.7090426290062006e-18,3.17
10.0,1.2679634377674545,2.7077974736399315,0.3026575465748648,0.00028709300336560666,1.8368110625705825e-05,2.877448516726064e-32,1.490851971793245e-31,5.1033862781518746e-05,4.130949117731381e-31,2.209635958178574e-30,0.0009143587324051865,9.101439026431213e-11,2.7952552536092665,60.0,49.99999493346214,1.5272918158418118,3.889090472000688,99.99993059802672,7.429835888282979e-25,999.9988094773031,2.0290301736460596e-08,0.00022002237381347939,5.066534772611352e-06,2.573133562823446e-10,3.0790768075631813e-12,3.3279340413388646e-19,4.1947276441754055e-18,1.4112577546970623e-14,1.7245372235569246e-16,3.110197533606096e-13,4.106729834342601e-15,3.7794704197876127e-22,1.7852514620801017e-18,3.18
10.0,1.2685720669841238,2.7125550915546874,0.30497275670337626,0.00028998863141453234,1.8619108239969345e-05,3.078392842654044e-32,1.598892777862687e-31,5.1849401939578223e-05,4.404326928802704e-31,2.361458833511433e-30,0.0009255852011859988,9.375256525578865e-11,2.7907527948908557,60.0,49.99999483294477,1.5221807279067392,3.8841745152746325,99.99992953148994,7.816799058928323e-25,999.9987937551872,2.069293541285962e-08,0.0002236011373303389,5.167052011919889e-06,2.667535098872461e-10,3.2037046124666914e-12,3.5004049520914563e-19,4.395989059817963e-18,1.4738850379939057e-14,1.80745940216328e-16,3.2362090373418394e-13,4.2884955432846135e-15,3.9619150913309256e-22,1.8645538769350196e-18,3.19
10.0,1.2691767545845762,2.7172842335997096,0.30729350821618157,0.00029290069285021835,1.887249775948799e-05,3.292561744115702e-32,1.7143198925030427e-31,5.2674545953885234e-05,4.694694630917658e-31,2.523088645817532e-30,0.0009368991068631601,9.656154526224351e-11,2.7862753149046773,60.0,49.99999473083283,1.5170985603201006,3.8792507411832737,99.99992845295641,8.222406354214019e-25,999.9987778909456,2.110195838180739e-08,0.00022722337677657308,5.2691638226535365e-06,2.765010915519812e-10,3.3328714147341992e-12,3.6811378045408755e-19,4.606109294355816e-18,1.5390416625511868e-14,1.894040929069728e-16,3.366815549468187e-13,4.477578984326343e-15,4.1524484455867025e-22,1.947062902804675e-18,3.2
10.0,1.2697775326288645,2.7219850257482023,0.3096197461337335,0.0002958291903334587,1.9128290718097853e-05,3.520772155587792e-32,1.8376078256855318e-31,5.350936282054739e-05,5.003039347779098e-31,2.6951182624315417e-30,0.0009483006425362054,9.94428485460418e-11,2.7818226043333487,60.0,49.99999462710775,1.5120450717044915,3.874319342479273,99.99992736234658,8.647482763611527e-25,999.998761883967,2.1517445071398177e-08,0.0002308894236973976,5.372888769318452e-06,2.8656481085439637e-10,3.466723734943893e-12,3.870495694045593e-19,4.8254427512003105e-18,1.606819538702568e-14,1.9844286561711904e-16,3.5021656314769053e-13,4.674245022795247e-15,4.351396906013536e-22,2.0328952306823297e-18,3.21
10.0,1.2703744267092223,2.726657600742427,0.31195141526442827,0.0002987741201892276,1.938649869319921e-05,3.763888170337756e-32,1.9692595992461556e-31,5.435392053254137e-05,5.330401461193025e-31,2.878173923787917e-30,0.0009597900049278446,1.0239801868842105e-10,2.7773944805545763,60.0,49.99999452175084,1.5070200538453535,3.8693804788806587,99.9999262595809,9.092886503920276e-25,999.9987457336357,2.1939470427918907e-08,0.00023459961005116152,5.478245545496444e-06,2.9695358572404953e-10,3.605412198816171e-12,4.0688562198622496e-19,5.054356566747313e-18,1.6773135365921614e-14,2.0787747319189967e-16,3.6424120159507837e-13,4.878767010721836e-15,4.5590987508738915e-22,2.122171316348861e-18,3.22
10.0,1.2709674682172922,2.731302084673943,0.3142884607806443,0.0003017354844621895,1.964713316945731e-05,4.0228235481073427e-32,2.109808342564775e-31,5.520828719817942e-05,5.677877404268692e-31,3.072916967209599e-30,0.0009713673821782733,1.0542862496993335e-10,2.772990738197608,60.0,49.99999441474327,1.5020232699803229,3.86443433878228,99.99992514457976,9.559510223540106e-25,999.9987294393436,2.236810990789672e-08,0.00023835426867734418,5.585252971853481e-06,3.076765464744715e-10,3.749091633921647e-12,4.276612005477095e-19,5.293231014722125e-18,1.7506215688871898e-14,2.1772367703554063e-16,3.7877117051227283e-13,5.0914270224102625e-15,4.775904494914531e-22,2.2150154858384733e-18,3.23
10.0,1.2715566821543205,2.7359186103169777,0.3166308276475098,0.0003047132786922927,1.9910205676467212e-05,4.298544389304347e-32,2.259818966770699e-31,5.607253091544308e-05,6.046622312029302e-31,3.280045660199064e-30,0.0009830329662389357,1.0853626259631507e-10,2.768611198238589,60.0,49.99999430606609,1.4970545160842679,3.8594810779692947,99.99992401726354,1.0048282245461389e-24,999.9987130004783,2.2803439486729203e-08,0.0002421537328006293,5.693929998294844e-06,3.187430398550269e-10,3.897921168298128e-12,4.494171235451261e-19,5.542459921596884e-18,1.8268446754369164e-14,2.279978024808732e-16,3.938226071387642e-13,5.312516095499942e-15,5.002177281697478e-22,2.3115560433944472e-18,3.24
10.0,1.2721420992612973,2.740507303835197,0.3189784612041849,0.00030770750432195204,2.0175727648505268e-05,4.592071897570149e-32,2.4198899290806467e-31,5.6946719894717175e-05,6.4378530647021185e-31,3.5002970936580654e-30,0.0009947869403039789,1.1172255302818612e-10,2.7642556591659897,60.0,49.99999419570023,1.492113559904699,3.854520880582654,99.99992287755258,1.0560167849998974e-24,999.9986964164353,2.3245535650339975e-08,0.0002459983365156734,5.804295701875634e-06,3.3016263318048253e-10,4.052064330822096e-12,4.721958209205759e-19,5.802451093380985e-18,1.9060871099101273e-14,2.387167566375243e-16,4.0941209596133647e-13,5.542334477605653e-15,5.238293286868877e-22,2.411925381956819e-18,3.25
10.0,1.2727237439662473,2.7450682979885186,0.3213313065873947,0.00031071815611592046,2.0443710566200965e-05,4.90448532265805e-32,2.590655083395438e-31,5.7830922328846524e-05,6.852851193412529e-31,3.7344491924811126e-30,0.0010066294915715755,1.1498914425871571e-10,2.759923945467924,60.0,49.99999408362648,1.4872002015016759,3.849553898577625,99.99992172536723,1.1096170598427968e-24,999.9986796866053,2.369447540412554e-08,0.00024988841427431123,5.916369289035098e-06,3.4194511851185335e-10,4.2116891535416305e-12,4.960413912235456e-19,6.073626753997294e-18,1.9884564284513677e-14,2.4989804672798387e-16,4.255566791458515e-13,5.7811918786497605e-15,5.484642132585331e-22,2.516260096233381e-18,3.2600000000000002
10.0,1.273301646376669,2.7496017189680635,0.32368930931743733,0.00031374523492813997,2.0714165812252616e-05,5.236925000941297e-32,2.7727856296132245e-31,5.872520652022892e-05,7.292966199004408e-31,3.98332279273142e-30,0.0010185607983045934,1.183377111011544e-10,2.7556158594072313,60.0,49.99999396982552,1.482314213030569,3.8445803119420185,99.99992056062779,1.165733369859761e-24,999.9986628103867,2.4150336264209686e-08,0.0002538243013874545,6.030170093406831e-06,3.5410051688766247e-10,4.3769682758141476e-12,5.209996605198307e-19,6.3564239955534586e-18,2.0740635803910637e-14,2.61559798924545e-16,4.422738671541422e-13,6.0294077289822565e-15,5.741627313394171e-22,2.624701098399503e-18,3.27
10.0,1.2738758303646127,2.7541076994746576,0.32605241471701535,0.0003167887347579584,2.0987104817191792e-05,5.590595592157355e-32,2.9669921575242917e-31,5.962964074650569e-05,7.759618729565367e-31,4.247783845602122e-30,0.0010305810429673105,1.2176995550891082e-10,2.7513312288997738,60.0,49.99999385427787,1.4774553985351606,3.8396002689014206,99.99991938325456,1.224474141373438e-24,999.9986457871735,2.461319626671683e-08,0.0002578063334950797,6.145717578134752e-06,3.666390826326909e-10,4.5480790504518135e-12,5.471182431390884e-19,6.651295240730971e-18,2.1630230010488898e-14,2.73720777696742e-16,4.59581649566388e-13,6.2873114433994365e-15,6.009666633797359e-22,2.737393736477163e-18,3.2800000000000002
10.0,1.2744463254206977,2.7585863656837413,0.32842056850143925,0.00031984865588455177,2.1262538910977933e-05,5.966769422739415e-32,3.174026798846737e-31,6.0544293392103684e-05,8.254304202772535e-31,4.52874569415546e-30,0.0010426903989074843,1.2528760683059836e-10,2.747069859900272,60.0,49.99999373696394,1.472623534479582,3.834613945388337,99.99991819316783,1.2859520515562531e-24,999.9986286163679,2.5083133958616104e-08,0.00026183484708561033,6.263031333580718e-06,3.7957130769567153e-10,4.7252036517288985e-12,5.744466043077564e-19,6.958708717610083e-18,2.2554527066682698e-14,2.8640040568266544e-16,4.77498506094487e-13,6.555242691164882e-15,6.289192657804646e-22,2.8544879154421858e-18,3.29
10.0,1.275013154877706,2.7630378501937702,0.33079371619328746,0.00032292499155156984,2.1540479472940545e-05,6.366790043774439e-32,3.394685482784738e-31,6.14692328094706e-05,8.778596272677448e-31,4.82717148803464e-30,0.001054889043876247,1.288924221623315e-10,2.742831583670445,60.0,49.99999361786401,1.4678184287927396,3.829621485996005,99.99991699028786,1.350284178300829e-24,999.9986112973671,2.556022840733088e-08,0.00026591017894833814,6.38213107972458e-06,3.929079260845709e-10,4.908529185438314e-12,6.03036124720699e-19,7.279148947163509e-18,2.3514743915207036e-14,2.996187840942189e-16,4.960434178052367e-13,6.833551672141214e-15,6.580653170716223e-22,2.9761382211092856e-18,3.3000000000000003
10.0,1.2755763476254753,2.7674622791228347,0.33317180371628335,0.0003260177414770696,2.182093777916722e-05,6.792075904006996e-32,3.6298103100754157e-31,6.240452745515641e-05,9.334150786239132e-31,5.144076676536088e-30,0.0010671771463237486,1.325861865807188e-10,2.738616209776645,60.0,49.99999349695823,1.463039862151177,3.8246230626967055,99.9999157745349,1.4175921547670093e-24,999.9985938295763,2.604455919116356e-08,0.0002700326667106436,6.503036663766943e-06,4.066599183157158e-10,5.098247800872511e-12,6.329401671005159e-19,7.613117243746017e-18,2.4512135272204055e-14,3.133967136700897e-16,5.152358785409324e-13,7.12259939914381e-15,6.884511653449899e-22,3.1025040468472177e-18,3.31
10.0,1.2761359264737084,2.771859784925216,0.33555477680630486,0.0003291268981586286,2.210392515670913e-05,7.244124258693293e-32,3.8802920401462896e-31,6.33502457465044e-05,9.922709557489507e-31,5.480531652866224e-30,0.001079554879310052,1.3637071351644443e-10,2.7344235727467923,60.0,49.99999337422664,1.4582876462730845,3.8196188165458977,99.99991454582923,1.488002328737782e-24,999.9985762123962,2.653620640925106e-08,0.0002742026482725014,6.625768062615758e-06,4.208385159739643e-10,5.2945568048919435e-12,6.642141448001902e-19,7.96113222882331e-18,2.5547994642874846e-14,3.277557161869493e-16,5.350959065537911e-13,7.422757986623187e-15,7.201247769663772e-22,3.233749723173109e-18,3.3200000000000003
10.0,1.2766919197270599,2.776230493621419,0.33794258160842183,0.0003322524607667649,2.2389452826676687e-05,7.72451520122704e-32,4.1470727081229e-31,6.430645620236208e-05,1.0546104691809392e-30,5.837664481553886e-30,0.0010920224064064935,1.4024784497638673e-10,2.7302534856807834,60.0,49.99999324964912,1.453561565953731,3.814608915648049,99.9999133040911,1.56164592690799e-24,999.9985584452356,2.7035250671561146e-08,0.0002784204623618928,6.7503453803819495e-06,4.354552062785137e-10,5.4976587779838734e-12,6.969155925003034e-19,8.323730358276525e-18,2.6623655360025208e-14,3.427180565430566e-16,5.556440563445779e-13,7.734410945794086e-15,7.531357865999142e-22,3.3700446502812792e-18,3.33
10.0,1.2772443496878383,2.7805745374811823,0.3403351640847677,0.00033539442106252657,2.2677532062794075e-05,8.234915955086288e-32,4.431148365210782e-31,6.527322729513898e-05,1.1206262686270811e-30,6.216663792559846e-30,0.0011045798960054194,1.4421945192678796e-10,2.7261057862952596,60.0,49.99999312320544,1.4488614366074217,3.8095934976127337,99.99991204924076,1.6386592242439908e-24,999.9985405274982,2.754177310920375e-08,0.0002826864479510474,6.876788850954997e-06,4.5052173676604104e-10,5.707761692445789e-12,7.31104239058888e-19,8.70146646353657e-18,2.77404916459062e-14,3.5830676542524527e-16,5.769014307189441e-13,8.057953486317143e-15,7.875355485705693e-22,3.511563433555501e-18,3.34
10.0,1.277793244090632,2.7848920423885954,0.34273247061423323,0.00033855277768240105,2.2968174030116606e-05,8.777085295273861e-32,4.733571961401807e-31,6.625062759623721e-05,1.1905209158359573e-30,6.618781762351356e-30,0.0011172275068193989,1.4828743451645344e-10,2.721980291147666,60.0,49.99999299487524,1.444187047057041,3.804572726766437,99.9999107811985,1.7191837185440116e-24,999.9985224585964,2.8055855363989784e-08,0.00028700094483040026,7.005118835389171e-06,4.660501199787046e-10,5.925079032626901e-12,7.668420825675138e-19,9.094914306893942e-18,2.889991969779847e-14,3.7454566257387533e-16,5.988896930549309e-13,8.393792824656999e-15,8.233771895983555e-22,3.658486022122614e-18,3.35
10.0,1.278338624745555,2.7891831403898997,0.34513444739770227,0.0003417275216603647,2.326138994802011e-05,9.352878258261065e-32,5.055456362522541e-31,6.723872562338688e-05,1.2645073291938422e-30,7.045337279794646e-30,0.001129965402597643,1.5245372245702e-10,2.7178768410679877,60.0,49.99999286463803,1.4395382163224335,3.7995467373621437,99.99990949988455,1.8033663103434222e-24,999.9985042379375,2.8577579599107983e-08,0.000291364293006221,7.135355824570528e-06,4.820526382680393e-10,6.149829917331694e-12,8.041934676741511e-19,9.504667151249307e-18,3.010339879772302e-14,3.9145938065720753e-16,6.216310797921208e-13,8.74234849922293e-15,8.60715662931562e-22,3.810997850496725e-18,3.36
10.0,1.2788805188317804,2.7934479571953057,0.3475410410599086,0.0003449186511123049,2.3557190924454037e-05,9.964250986827864e-32,5.397977523301854e-31,6.823758999088632e-05,1.3428093010544371e-30,7.497719201609721e-30,0.0011427937372152054,1.5672027525999524e-10,2.7137952559972494,60.0,49.99999273247318,1.4349147371654762,3.794515690035697,99.99990820521921,1.891359488300796e-24,999.998485864937,2.9107028488237248e-08,0.0002957768332934693,7.267520436491512e-06,4.985418486109374e-10,6.382239224349286e-12,8.432251652288803e-19,9.931338344660252e-18,3.135243244674535e-14,4.0907338977020427e-16,6.451484131389179e-13,9.104052692420943e-15,8.996078039135014e-22,3.9692899833742114e-18,3.37
10.0,1.279418947681956,2.7976866245899825,0.3499521980525284,0.0003481261563544989,2.3855588123451545e-05,1.061326589582123e-31,5.762377806479477e-31,6.924728925212644e-05,1.4256619789027405e-30,7.977389813714663e-30,0.0011557126698039295,1.61089082600816e-10,2.7097353798054424,60.0,49.99999259835996,1.4303164321234876,3.7894797157702738,99.99990689712276,1.9833215202152032e-24,999.9984673390054,2.9644285226598792e-08,0.0003002389066944634,7.4016334190118184e-06,5.155305875317865e-10,6.622537717184609e-12,8.840064543155206e-19,1.037556191996054e-17,3.2648569524259966e-14,4.274140225696948e-16,6.694651140056484e-13,9.479350559724299e-15,9.40112387011256e-22,4.133559263629357e-18,3.38
10.0,1.2799539379340423,2.801899268074141,0.3523678652577157,0.00035135003499558136,2.4156592594832333e-05,1.1302096976530326e-31,6.149969472967004e-31,7.026789205473001e-05,1.5133124315274283e-30,8.485888383259942e-30,0.0011687223494237702,1.6556216458331872e-10,2.705697035745157,60.0,49.99999246227748,1.4257430978111219,3.7844389715960047,99.99990557551548,2.0794166498169633e-24,999.9984486595621,3.018943351961293e-08,0.00030475085501098503,7.537715647019082e-06,5.330319760524917e-10,6.870962173980963e-12,9.266092067278191e-19,1.0837993209817319e-17,3.3993405472737634e-14,4.465085000613463e-16,6.946052151625451e-13,9.86870056589575e-15,9.822901843419686e-22,4.304008463572817e-18,3.39
10.0,1.2804855104574913,2.8060860191356496,0.35478798938953526,0.0003545902766434163,2.4460215446319296e-05,1.2033035459211464e-31,6.562138330506509e-31,7.129946697817673e-05,1.6060201688140846e-30,9.024834940955398e-30,0.0011818229306161108,1.7014157207343076e-10,2.7016800706550335,60.0,49.99999232420475,1.4211945601975426,3.7793935853105975,99.99990424031772,2.179815299488778e-24,999.9984298260209,3.0742557594336384e-08,0.0003093130202036421,7.675788125286075e-06,5.510594247300339e-10,7.127755518688679e-12,9.71107973955895e-19,1.1319309477514126e-17,3.538858350832978e-14,4.663849580508745e-16,7.205933746281798e-13,1.0272574828470304e-14,1.0262040257263498e-21,4.48084643952374e-18,3.4
10.0,1.2810136913628207,2.8102470030299114,0.357212517598701,0.00035784687841264643,2.4766467668605163e-05,1.280849561584998e-31,7.000347569881568e-31,7.234208269393076e-05,1.704057761550233e-30,9.595934153453696e-30,0.0011950145576493498,1.7482938700552597e-10,2.6976843110291036,60.0,49.99999218412062,1.4166706196662897,3.7743437104210718,99.99990289144978,2.2846942790660097e-24,999.9984108378048,3.130374218765451e-08,0.00031392574502357224,7.815871985515234e-06,5.696266387468866e-10,7.393166954486417e-12,1.0175800767442215e-18,1.1820210563835147e-17,3.683579585782517e-14,4.870724742753735e-16,7.474548892891088e-13,1.069145946863524e-14,1.0719188603060165e-21,4.664288289759376e-18,3.41
10.0,1.2815385010701152,2.814382350912589,0.35964139687282376,0.00036111982921192,2.5075360312161346e-05,1.363102096377308e-31,7.466141772864861e-31,7.339580779807811e-05,1.8077114019600848e-30,1.0200979454184018e-29,0.00120829738050241,1.7962772267071094e-10,2.6937096066052213,60.0,49.999992042003846,1.4121711055351058,3.7692894716216405,99.99990152883204,2.3942370008797313e-24,999.9983916943306,3.1873072558113384e-08,0.00031858937235215376,7.957988489294595e-06,5.887476230608455e-10,7.667452099499409e-12,1.0661056972895596e-18,1.2341419550350403e-17,3.833678502236271e-14,5.086010962277099e-16,7.752157087552543e-13,1.1125854969618724e-14,1.1195018197555505e-21,4.854555515894252e-18,3.42
10.0,1.282059965175948,2.818492187760775,0.36207457464179776,0.0003644091256750541,2.5386904307582746e-05,1.450329060803903e-31,7.961151125875569e-31,7.446071097653154e-05,1.917281582840855e-30,1.0841857261045401e-29,0.0012216715386767587,1.8453872408784157e-10,2.689755787049801,60.0,49.99999189783303,1.407695821873859,3.764231018977477,99.99990015238487,2.5086337011981462e-24,999.9983723950252,3.245063447363868e-08,0.00032330424585265747,8.102159025023963e-06,6.084366876449013e-10,7.950873124825668e-12,1.1167679741428718e-18,1.288368343948778e-17,3.989334506840786e-14,5.310018696903178e-16,8.03902449452242e-13,1.1576276542727024e-14,1.169022283127008e-21,5.0518761877543445e-18,3.43
10.0,1.2825781036641284,2.822576644364251,0.36451199817769053,0.0003677147560205844,2.5701110647174315e-05,1.5428126036248446e-31,8.48709581915717e-31,7.553686083259262e-05,2.033083699040784e-30,1.1520551487382425e-29,0.0012351371776179153,1.8956456820024049e-10,2.685822704933918,60.0,49.99999175158665,1.4032446012697892,3.759168474157088,99.99989876202868,2.628081668236869e-24,999.9983529393089,3.303651422377223e-08,0.0003280707092899629,8.248405110972015e-06,6.287084527360852e-10,8.243698894918074e-12,1.1696530998864134e-18,1.34477738517034e-17,4.150732294640584e-14,5.543068679918513e-16,8.335424089555752e-13,1.2043254501144127e-14,1.2205519433589934e-21,5.256485111799559e-18,3.44
10.0,1.2830929416300003,2.826635845389419,0.366953615200029,0.0003710367164146339,2.6017990200487752e-05,1.640849804322522e-31,9.045790671987492e-31,7.662432605732233e-05,2.1554487933995343e-30,1.223914813037811e-29,0.0012486944320860322,1.9470746435290436e-10,2.6819101930310945,60.0,49.99999160324307,1.3988172514011004,3.7541019838604948,99.99989735768389,2.7527854769007284e-24,999.9983333266118,3.363079860690852e-08,0.00033288910720250507,8.396748392081838e-06,6.495778542399165e-10,8.546205110317316e-12,1.2248504216528694e-18,1.40344877401469e-17,4.318061983763123e-14,5.785492220034985e-16,8.641635805662673e-13,1.2527334641637043e-14,1.274164875489165e-21,5.468624003161515e-18,3.45
10.0,1.2836044986350827,2.830669921228225,0.36939937327494227,0.00037437499439444007,2.6337553900774614e-05,1.7447534164604742e-31,9.639149958247947e-31,7.772317525193804e-05,2.284724205475543e-30,1.2999840189959153e-29,0.0012623434430234944,1.9996965444792588e-10,2.678018106674505,60.0,49.999991452780506,1.394413608039422,3.749031666814308,99.999895939271,2.882957230434793e-24,999.9983135563579,3.4233574942945734e-08,0.0003377597842016437,8.547210643131713e-06,6.710601490961728e-10,8.858674452822009e-12,1.2824525445606442e-18,1.4644648123145635e-17,4.491519252965712e-14,6.03763150888952e-16,8.957946681366576e-13,1.3029078634283165e-14,1.3299376066035834e-21,5.6885416613512545e-18,3.46
10.0,1.2841127992853307,2.8346789962047843,0.3718492204220883,0.00037772958567183925,2.6659812555619398e-05,1.8548526244798514e-31,1.026919247862431e-30,7.883347710344701e-05,2.4212743789975874e-30,1.380493266864195e-29,0.0012760843404753524,2.0535341336769426e-10,2.67414628168402,60.0,49.999991300177065,1.3900334823986953,3.7439576664246985,99.99989450671049,3.0188168091544604e-24,999.998293627981,3.484493106003033e-08,0.00034268308566428663,8.699813765417648e-06,6.93170920797839e-10,9.181396733034617e-12,1.3425554381350586e-18,1.5279104834914745e-17,4.671305482097805e-14,6.2998399362529845e-16,9.28465101140397e-13,1.354906442036701e-14,1.3879491875628849e-21,5.916494149705773e-18,3.47
