data_set_T,data_set_C1,data_set_C2,data_set_C3,data_set_C4,data_set_C5,data_set_C6,data_set_C7,data_set_C8,data_set_C9,data_set_C10,data_set_C11,data_set_C12,data_set_C13,data_set_C14,data_set_C15,data_set_IKS,data_set_O1,data_set_O2
1114.75,0.059957106,0.025848236,0.004291072,0.00030345074,1.7695302e-05,0.22065739,0.071181774,0.007635029,0.00097229891,0.30362511,0.064917974,0.022954123,0.18472855,0.048315726,0.053252093,0.062565558,0.011355333,0.052132659
1119.3,0.059221387,0.025613656,0.0042657941,0.00030261907,1.783329e-05,0.21936899,0.070992388,0.0076392763,0.0009828771,0.30380419,0.065167695,0.023236522,0.186046,0.048937891,0.054042414,0.063682407,0.011554793,0.053194556
1123.85,0.058494717,0.025381207,0.0042406637,0.00030178964,1.7972388e-05,0.2180835,0.070801988,0.0076433644,0.00099353027,0.30397043,0.065415621,0.02352096,0.18736093,0.049564637,0.054839876,0.06481076,0.011756657,0.054271862
1128.4,0.05777698,0.025150869,0.0042156801,0.00030096248,1.81126e-05,0.216801,0.070610605,0.0076472941,0.0010042586,0.30412388,0.065661736,0.023807434,0.18867329,0.050195973,0.055644508,0.065950595,0.011960941,0.055364698
1132.95,0.057068072,0.024922626,0.0041908426,0.00030013753,1.8253928e-05,0.21552159,0.070418261,0.0076510673,0.0010150623,0.30426469,0.065906048,0.024095954,0.189983,0.05083191,0.056456331,0.067101888,0.012167661,0.056473199
1137.5,0.056367878,0.024696454,0.0041661505,0.00029931479,1.8396377e-05,0.21424532,0.070224978,0.0076546851,0.0010259416,0.30439293,0.066148549,0.024386523,0.19129001,0.051472455,0.057275366,0.068264619,0.012376832,0.057597492
1142.05,0.055676293,0.024472339,0.0041416027,0.00029849433,1.8539946e-05,0.21297228,0.070030779,0.0076581491,0.0010368966,0.30450875,0.066389255,0.024679147,0.19259426,0.052117612,0.058101632,0.069438748,0.01258847,0.058737703
1146.6,0.054993208,0.02425026,0.0041171983,0.00029767604,1.8684639e-05,0.21170254,0.069835693,0.0076614604,0.0010479275,0.30461225,0.066628158,0.024973826,0.19389567,0.052767396,0.058935154,0.070624262,0.01280259,0.059893962
1151.15,0.054318525,0.024030197,0.0040929369,0.00029686003,1.883046e-05,0.21043618,0.069639742,0.0076646204,0.0010590347,0.3047035,0.066865258,0.025270568,0.1951942,0.053421814,0.059775956,0.071821116,0.013019208,0.061066404
1155.7,0.053652138,0.023812136,0.004068817,0.0002960462,1.8977413e-05,0.20917328,0.06944295,0.0076676309,0.0010702183,0.30478266,0.067100562,0.025569376,0.19648977,0.05408087,0.060624052,0.073029287,0.01323834,0.062255152
1160.25,0.052993942,0.023596054,0.0040448387,0.00029523461,1.9125499e-05,0.20791388,0.069245346,0.0076704929,0.0010814783,0.30484977,0.067334063,0.025870256,0.19778234,0.054744575,0.061479468,0.074248731,0.013460001,0.063460335
1164.8,0.052343834,0.023381937,0.0040210006,0.00029442523,1.9274721e-05,0.20665807,0.069046944,0.0076732077,0.0010928152,0.304905,0.067565776,0.026173212,0.19907182,0.055412941,0.062342227,0.075479411,0.013684207,0.064682096
1169.35,0.051701725,0.023169765,0.0039973021,0.00029361807,1.9425081e-05,0.20540591,0.068847775,0.0076757767,0.0011042289,0.30494842,0.067795686,0.026478248,0.2003582,0.056085974,0.06321235,0.076721288,0.013910973,0.065920547
1173.9,0.051067505,0.022959521,0.0039737425,0.00029281311,1.9576584e-05,0.20415746,0.068647861,0.0076782014,0.0011157198,0.30498016,0.068023801,0.026785368,0.2016414,0.056763683,0.06408985,0.077974319,0.014140314,0.067175828
1178.45,0.050441083,0.022751188,0.0039503206,0.00029201034,1.972923e-05,0.20291278,0.068447217,0.0076804827,0.0011272881,0.30500033,0.068250127,0.027094577,0.20292135,0.057446074,0.064974762,0.079238467,0.014372248,0.068448067
1183.0,0.04982236,0.022544747,0.0039270357,0.00029120981,1.9883026e-05,0.20167194,0.068245873,0.0076826224,0.0011389339,0.30500901,0.068474665,0.02740588,0.204198,0.058133159,0.065867104,0.080513678,0.01460679,0.069737397
1187.55,0.049211245,0.022340184,0.0039038875,0.00029041147,2.0037971e-05,0.20043498,0.06804385,0.0076846215,0.0011506574,0.3050063,0.068697408,0.027719282,0.20547132,0.058824945,0.066766895,0.081799902,0.014843955,0.071043946
1192.1,0.04860764,0.022137478,0.003880875,0.0002896153,2.0194069e-05,0.19920199,0.067841157,0.0076864813,0.0011624589,0.30499235,0.068918377,0.028034786,0.20674123,0.059521444,0.06767416,0.0830971,0.015083759,0.072367854
1196.65,0.048011456,0.021936616,0.003857997,0.00028882135,2.0351325e-05,0.19797298,0.067637831,0.0076882034,0.0011743385,0.30496722,0.069137551,0.028352397,0.20800769,0.060222659,0.068588912,0.084405206,0.015326217,0.073709235
1201.2,0.047422599,0.021737577,0.0038352532,0.00028802958,2.0509739e-05,0.19674805,0.067433894,0.0076897885,0.0011862966,0.30493107,0.069354951,0.028672121,0.20927066,0.060928605,0.069511183,0.085724175,0.015571347,0.075068235
1205.75,0.046840981,0.021540349,0.0038126428,0.00028723999,2.0669313e-05,0.19552721,0.067229345,0.0076912385,0.0011983331,0.30488396,0.069570571,0.028993962,0.21053006,0.06163929,0.070440985,0.087053947,0.015819162,0.076444983
1210.3,0.046266515,0.021344911,0.0037901646,0.00028645262,2.0830053e-05,0.19431053,0.067024231,0.007692554,0.0012104483,0.30482599,0.069784418,0.029317923,0.21178585,0.062354721,0.07137835,0.088394471,0.01606968,0.077839606
1214.85,0.045699105,0.021151252,0.0037678184,0.0002856674,2.0991962e-05,0.19309807,0.066818558,0.0076937373,0.0012226426,0.3047573,0.069996491,0.029644012,0.213038,0.063074909,0.072323292,0.089745678,0.016322915,0.079252236
1219.4,0.045138672,0.020959351,0.0037456034,0.00028488439,2.115504e-05,0.19188985,0.066612341,0.0076947883,0.0012349159,0.30467796,0.070206799,0.029972231,0.21428645,0.063799858,0.073275842,0.091107503,0.016578885,0.080683008
1223.95,0.044585124,0.020769196,0.0037235185,0.00028410353,2.1319291e-05,0.19068593,0.066405609,0.0076957089,0.0012472686,0.30458814,0.070415333,0.030302584,0.21553114,0.064529583,0.074236006,0.0924799,0.016837604,0.082132056
1228.5,0.044038381,0.020580769,0.003701563,0.00028332483,2.1484719e-05,0.18948635,0.066198386,0.0076965005,0.001259701,0.30448785,0.070622109,0.030635079,0.21677205,0.065264091,0.075203821,0.093862787,0.01709909,0.083599515
1233.05,0.04349836,0.020394053,0.0036797363,0.00028254831,2.1651325e-05,0.18829116,0.065990672,0.0076971641,0.0012722129,0.30437729,0.070827127,0.030969717,0.2180091,0.066003397,0.076179303,0.095256098,0.017363356,0.085085511
1237.6,0.042964973,0.020209035,0.0036580376,0.00028177397,2.1819114e-05,0.1871004,0.065782502,0.007697701,0.0012848049,0.3042565,0.071030386,0.031306505,0.21924227,0.066747494,0.077162474,0.096659772,0.017630421,0.086590178
1242.15,0.042438142,0.020025698,0.0036364663,0.00028100179,2.1988089e-05,0.1859141,0.065573893,0.0076981126,0.0012974771,0.30412558,0.071231894,0.031645451,0.22047152,0.067496412,0.078153357,0.098073728,0.017900297,0.088113651
1246.7,0.041917786,0.019844027,0.0036150217,0.00028023176,2.215825e-05,0.1847323,0.06536486,0.0076983995,0.0013102295,0.3039847,0.071431652,0.031986549,0.22169678,0.068250149,0.079151973,0.099497899,0.018173005,0.089656055
1251.25,0.041403823,0.01966401,0.0035937028,0.00027946391,2.2329603e-05,0.18355505,0.065155417,0.0076985634,0.0013230627,0.30383387,0.071629658,0.032329816,0.22291802,0.069008715,0.080158345,0.10093222,0.018448558,0.09121754
1255.8,0.040896177,0.019485626,0.0035725092,0.00027869819,2.2502149e-05,0.18238238,0.064945586,0.0076986053,0.0013359765,0.3036733,0.071825936,0.032675251,0.22413521,0.069772117,0.081172489,0.1023766,0.018726973,0.092798226
1260.35,0.040394768,0.019308865,0.0035514398,0.00027793465,2.2675891e-05,0.1812143,0.064735383,0.0076985261,0.0013489714,0.30350298,0.072020464,0.033022862,0.22534829,0.070540376,0.08219444,0.10383096,0.019008264,0.094398253
1264.9,0.039899524,0.019133711,0.0035304942,0.00027717324,2.2850834e-05,0.18005089,0.064524829,0.0076983278,0.0013620474,0.30332309,0.07221327,0.033372648,0.22655724,0.071313493,0.083224207,0.10529522,0.01929245,0.096017756
1269.45,0.039410364,0.01896015,0.0035096717,0.00027641398,2.3026978e-05,0.17889215,0.064313941,0.0076980107,0.0013752049,0.30313373,0.07240434,0.033724621,0.227762,0.072091475,0.08426182,0.10676931,0.019579545,0.097656861
1274.0,0.038927212,0.018788164,0.0034889712,0.00027565684,2.3204328e-05,0.17773812,0.064102732,0.0076975762,0.0013884439,0.30293497,0.072593682,0.034078781,0.22896256,0.072874337,0.0853073,0.10825314,0.019869566,0.09931571
1278.55,0.038449999,0.018617744,0.0034683924,0.00027490186,2.3382887e-05,0.1765888,0.063891217,0.0076970258,0.0014017647,0.30272689,0.072781309,0.034435131,0.23015884,0.073662095,0.086360663,0.10974663,0.02016253,0.10099444
1283.1,0.037978653,0.018448871,0.0034479345,0.000274149,2.3562656e-05,0.17544428,0.063679412,0.0076963603,0.0014151676,0.30250967,0.072967216,0.034793682,0.23135082,0.07445474,0.087421939,0.11124968,0.020458452,0.10269317
1287.65,0.037513092,0.018281534,0.003427597,0.0002733983,2.374364e-05,0.17430453,0.063467339,0.0076955808,0.0014286527,0.30228335,0.073151417,0.035154436,0.23253849,0.075252302,0.088491149,0.11276221,0.020757349,0.10441206
1292.2,0.037053257,0.018115718,0.0034073787,0.00027264972,2.3925842e-05,0.17316961,0.063255012,0.0076946886,0.0014422203,0.30204803,0.073333912,0.035517402,0.23372178,0.076054782,0.089568317,0.11428414,0.021059236,0.10615122
1296.75,0.03659907,0.01795141,0.0033872793,0.00027190323,2.4109264e-05,0.17203954,0.06304244,0.0076936847,0.0014558705,0.30180386,0.0735147,0.035882577,0.23490067,0.076862194,0.090653464,0.11581537,0.02136413,0.1079108
1301.3,0.036150463,0.017788595,0.003367298,0.0002711589,2.429391e-05,0.17091432,0.062829651,0.0076925703,0.0014696036,0.30155087,0.07369379,0.036249973,0.23607513,0.077674545,0.091746606,0.11735581,0.021672046,0.10969093
1305.85,0.035707366,0.01762726,0.0033474343,0.0002704167,2.4479781e-05,0.16979399,0.062616646,0.0076913466,0.0014834198,0.3012892,0.073871188,0.036619592,0.23724511,0.078491844,0.092847779,0.11890536,0.021983003,0.11149175
1310.4,0.035269715,0.017467393,0.0033276873,0.00026967659,2.4666881e-05,0.1686786,0.062403452,0.0076900143,0.0014973193,0.30101895,0.074046895,0.03699144,0.23841059,0.079314105,0.093956992,0.12046393,0.022297015,0.11331338
1314.95,0.03483744,0.017308978,0.0033080564,0.0002689386,2.4855215e-05,0.16756812,0.062190078,0.0076885745,0.0015113023,0.30074021,0.074220926,0.037365522,0.23957153,0.080141336,0.095074281,0.12203142,0.022614101,0.11515599
1319.5,0.034410473,0.017152004,0.0032885408,0.00026820271,2.5044783e-05,0.16646259,0.061976537,0.007687029,0.001525369,0.30045307,0.074393272,0.037741844,0.2407279,0.080973551,0.096199661,0.12360773,0.022934275,0.11701968
1324.05,0.033988755,0.016996456,0.0032691399,0.00026746895,2.5235591e-05,0.16536203,0.061762847,0.0076853782,0.0015395198,0.30015764,0.07456395,0.038120408,0.24187969,0.081810758,0.097333156,0.12519278,0.023257552,0.11890461
1328.6,0.033572216,0.016842322,0.0032498534,0.00026673728,2.542764e-05,0.16426647,0.061549019,0.0076836236,0.0015537546,0.29985404,0.074732967,0.038501225,0.24302684,0.082652964,0.098474786,0.12678644,0.023583952,0.1208109
1333.15,0.033160795,0.016689591,0.0032306802,0.00026600773,2.5620935e-05,0.16317591,0.061335068,0.0076817656,0.0015680738,0.29954231,0.074900314,0.038884297,0.24416932,0.083500184,0.099624582,0.12838863,0.02391349,0.12273871
1337.7,0.032754429,0.016538247,0.0032116198,0.00026528025,2.5815476e-05,0.16209038,0.061121009,0.0076798056,0.0015824777,0.29922256,0.075066008,0.03926963,0.24530713,0.084352434,0.10078256,0.12999922,0.024246182,0.12468816
1342.25,0.032353051,0.01638828,0.0031926716,0.0002645549,2.6011268e-05,0.16100988,0.060906854,0.0076777451,0.0015969663,0.29889491,0.075230047,0.039657228,0.24644022,0.08520972,0.10194875,0.13161814,0.024582045,0.12665938
1346.8,0.031956606,0.016239675,0.0031738349,0.00026383161,2.6208316e-05,0.15993443,0.060692616,0.0076755849,0.0016115401,0.29855946,0.07539244,0.040047094,0.24756858,0.08607205,0.10312317,0.13324527,0.024921097,0.12865251
1351.35,0.031565029,0.016092421,0.0031551088,0.00026311041,2.640662e-05,0.15886405,0.060478311,0.0076733255,0.0016261991,0.29821628,0.075553201,0.040439241,0.24869215,0.086939447,0.10430583,0.1348805,0.025263352,0.13066772
1355.9,0.031178266,0.015946507,0.0031364933,0.00026239132,2.6606185e-05,0.15779874,0.060263947,0.0076709683,0.0016409436,0.29786548,0.075712323,0.040833667,0.24981093,0.087811902,0.10549679,0.13652371,0.025608828,0.13270511
1360.45,0.03079625,0.01580192,0.0031179872,0.00026167429,2.6807013e-05,0.15673852,0.060049541,0.0076685147,0.0016557738,0.29750717,0.075869814,0.041230384,0.25092492,0.088689446,0.10669605,0.13817482,0.025957542,0.13476482
1365.0,0.030418927,0.015658647,0.0030995898,0.00026095935,2.7009108e-05,0.1556834,0.059835106,0.0076659652,0.00167069,0.2971414,0.076025687,0.041629393,0.25203404,0.089572079,0.10790363,0.13983369,0.026309509,0.136847
1369.55,0.030046238,0.015516676,0.003081301,0.00026024648,2.7212474e-05,0.15463339,0.059620649,0.0076633207,0.0016856925,0.29676828,0.076179937,0.0420307,0.25313827,0.090459824,0.10911956,0.14150023,0.026664747,0.13895179
1374.1,0.029678127,0.015375996,0.0030631199,0.00025953568,2.7417113e-05,0.15358849,0.059406187,0.0076605831,0.0017007812,0.29638791,0.076332584,0.042434312,0.25423765,0.091352679,0.11034387,0.14317432,0.027023273,0.14107934
1378.65,0.029314537,0.015236596,0.0030450458,0.00025882694,2.7623028e-05,0.15254872,0.05919173,0.0076577524,0.0017159566,0.29600036,0.076483622,0.042840235,0.25533211,0.09225066,0.11157657,0.14485586,0.027385103,0.14322977
1383.2,0.028955411,0.015098462,0.0030270782,0.0002581203,2.7830223e-05,0.15151408,0.058977291,0.0076548299,0.001731219,0.29560578,0.076633058,0.043248475,0.25642163,0.093153782,0.1128177,0.14654471,0.027750254,0.14540321
1387.75,0.028600696,0.014961584,0.0030092164,0.0002574157,2.8038701e-05,0.15048459,0.058762882,0.0076518166,0.0017465684,0.29520419,0.076780908,0.043659035,0.25750616,0.09406206,0.11406728,0.14824077,0.028118743,0.14759982
1392.3,0.028250339,0.014825951,0.00299146,0.00025671316,2.8248465e-05,0.14946024,0.05854851,0.0076487134,0.0017620052,0.29479572,0.07692717,0.04407192,0.25858575,0.094975494,0.11532532,0.14994392,0.028490588,0.14981973
1396.85,0.027904283,0.014691552,0.002973808,0.00025601269,2.8459519e-05,0.14844105,0.05833419,0.0076455218,0.0017775295,0.29438043,0.077071846,0.044487141,0.25966033,0.095894113,0.11659186,0.15165405,0.028865803,0.15206309
1401.4,0.027562477,0.014558374,0.00295626,0.00025531425,2.8671866e-05,0.14742701,0.058119934,0.0076422421,0.0017931416,0.29395846,0.077214956,0.044904701,0.26072988,0.096817911,0.11786693,0.15337105,0.029244408,0.15433003
1405.95,0.027224869,0.014426407,0.0029388156,0.00025461789,2.888551e-05,0.14641814,0.057905752,0.0076388754,0.0018088417,0.29352984,0.077356495,0.045324605,0.26179442,0.097746916,0.11915053,0.15509477,0.02962642,0.1566207
1410.5,0.026891405,0.014295639,0.0029214739,0.00025392356,2.9100453e-05,0.14541441,0.057691652,0.007635423,0.0018246302,0.29309469,0.077496469,0.045746859,0.26285389,0.09868113,0.12044272,0.15682513,0.030011853,0.15893522
1415.05,0.026562037,0.014166062,0.0029042345,0.00025323126,2.9316698e-05,0.14441587,0.057477649,0.0076318854,0.0018405073,0.29265311,0.077634893,0.046171471,0.2639083,0.099620573,0.12174349,0.15856199,0.030400725,0.16127375
1419.6,0.026236713,0.014037662,0.0028870965,0.00025254104,2.9534251e-05,0.14342248,0.057263751,0.0076282634,0.001856473,0.29220518,0.077771768,0.046598446,0.26495761,0.10056525,0.12305289,0.16030523,0.030793056,0.16363642
1424.15,0.025915384,0.01391043,0.0028700598,0.00025185282,2.9753113e-05,0.14243428,0.057049967,0.0076245591,0.0018725278,0.29175097,0.0779071,0.047027789,0.26600179,0.10151518,0.12437093,0.16205473,0.031188861,0.16602337
1428.7,0.025598001,0.013784354,0.0028531235,0.00025116664,2.9973289e-05,0.14145124,0.056836311,0.0076207719,0.0018886719,0.29129055,0.078040898,0.047459509,0.26704088,0.10247038,0.12569764,0.16381037,0.031588156,0.16843475
1433.25,0.025284514,0.013659424,0.002836287,0.00025048252,3.0194782e-05,0.14047338,0.056622788,0.0076169036,0.0019049054,0.29082406,0.078173161,0.047893606,0.26807484,0.10343085,0.12703304,0.16557203,0.03199096,0.17087071
1437.8,0.024974877,0.013535631,0.0028195498,0.00024980042,3.0417596e-05,0.13950068,0.056409411,0.0076129553,0.0019212287,0.29035151,0.078303911,0.048330095,0.26910362,0.10439661,0.12837718,0.16733959,0.032397289,0.17333136
1442.35,0.024669042,0.013412964,0.0028029112,0.00024912032,3.0641731e-05,0.13853316,0.05619619,0.0076089273,0.001937642,0.28987306,0.078433141,0.048768975,0.27012724,0.10536768,0.12973006,0.16911294,0.03280716,0.17581688
1446.9,0.02436696,0.013291411,0.0027863709,0.00024844226,3.0867195e-05,0.1375708,0.05598313,0.0076048207,0.0019541455,0.28938878,0.078560859,0.049210254,0.2711457,0.10634406,0.13109171,0.17089193,0.033220593,0.1783274
1451.45,0.024068588,0.013170963,0.0027699282,0.00024776623,3.109399e-05,0.13661361,0.055770248,0.0076006362,0.0019707396,0.28889871,0.078687079,0.04965394,0.27215895,0.10732577,0.13246216,0.17267643,0.033637606,0.18086304
1456.0,0.023773879,0.013051611,0.0027535826,0.00024709219,3.1322121e-05,0.13566157,0.055557545,0.0075963754,0.0019874244,0.28840294,0.078811802,0.050100036,0.27316701,0.10831282,0.13384144,0.17446634,0.03405821,0.18342397
1460.55,0.023482786,0.012933345,0.0027373333,0.00024642018,3.1551586e-05,0.13471471,0.055345036,0.0075920387,0.0020042004,0.28790161,0.078935042,0.050548553,0.27416983,0.10930524,0.13522957,0.17626154,0.034482427,0.18601032
1465.1,0.023195269,0.012816153,0.00272118,0.00024575018,3.1782394e-05,0.133773,0.055132728,0.0075876266,0.0020210673,0.28739476,0.079056799,0.050999496,0.27516747,0.11030302,0.13662659,0.17806189,0.034910277,0.18862222
1469.65,0.02291128,0.012700027,0.0027051219,0.00024508219,3.2014548e-05,0.13283643,0.054920629,0.0075831404,0.002038026,0.28688246,0.079177074,0.051452871,0.27615982,0.11130619,0.1380325,0.17986727,0.035341773,0.19125985
1474.2,0.022630779,0.012584956,0.0026891585,0.00024441621,3.2248052e-05,0.13190502,0.054708745,0.0075785816,0.0020550764,0.28636479,0.079295889,0.051908683,0.27714694,0.11231476,0.13944735,0.18167755,0.035776932,0.19392332
1478.75,0.02235372,0.012470933,0.0026732895,0.00024375222,3.2482909e-05,0.13097875,0.054497089,0.0075739496,0.002072219,0.28584188,0.079413243,0.052366938,0.2781288,0.11332874,0.14087115,0.18349262,0.036215775,0.19661281
1483.3,0.022080062,0.012357946,0.0026575143,0.00024309022,3.2719119e-05,0.13005762,0.054285668,0.0075692465,0.0020894536,0.28531376,0.079529144,0.052827649,0.27910542,0.11434814,0.14230394,0.18531232,0.036658321,0.19932842
1487.85,0.021809764,0.012245986,0.002641832,0.00024243022,3.295669e-05,0.12914161,0.054074492,0.0075644725,0.0021067811,0.2847805,0.0796436,0.053290814,0.28007674,0.115373,0.14374575,0.18713656,0.037104581,0.20207033
1492.4,0.021542784,0.012135045,0.0026262426,0.00024177221,3.3195625e-05,0.12823074,0.053863563,0.0075596292,0.0021242013,0.28424224,0.07975661,0.053756446,0.28104278,0.1164033,0.14519659,0.1889652,0.037554581,0.20483865
1496.95,0.02127908,0.012025111,0.0026107449,0.0002411162,3.3435928e-05,0.12732497,0.053652894,0.0075547164,0.0021417146,0.28369901,0.079868197,0.054224547,0.28200352,0.11743908,0.1466565,0.19079812,0.038008329,0.20763355
1501.5,0.021018611,0.011916178,0.002595339,0.00024046216,3.3677603e-05,0.12642433,0.053442493,0.0075497353,0.0021593212,0.28315088,0.079978354,0.054695129,0.28295898,0.11848035,0.14812551,0.19263519,0.038465854,0.21045519
1506.05,0.020761343,0.011808235,0.0025800241,0.00023981012,3.3920653e-05,0.12552877,0.053232364,0.007544687,0.0021770217,0.28259796,0.080087095,0.055168197,0.28390911,0.11952711,0.14960364,0.19447628,0.038927164,0.21330369
1510.6,0.020507229,0.011701274,0.0025647995,0.00023916004,3.4165081e-05,0.12463831,0.053022519,0.0075395727,0.002194816,0.2820403,0.080194421,0.055643756,0.28485397,0.12057938,0.15109092,0.19632128,0.039392285,0.21617919
1515.15,0.020256234,0.011595285,0.0025496648,0.00023851194,3.4410892e-05,0.12375294,0.05281296,0.0075343922,0.0022127044,0.28147799,0.080300346,0.056121815,0.28579348,0.1216372,0.15258738,0.19817004,0.039861228,0.21908186
1519.7,0.020008322,0.011490259,0.0025346198,0.00023786582,3.4658089e-05,0.12287264,0.052603699,0.007529147,0.0022306875,0.28091109,0.080404878,0.056602377,0.28672767,0.12270055,0.15409306,0.20002244,0.040334016,0.22201183
1524.25,0.019763451,0.011386189,0.0025196634,0.00023722167,3.4906676e-05,0.12199742,0.05239474,0.0075238375,0.0022487652,0.28033969,0.080508024,0.057085454,0.28765655,0.12376947,0.15560795,0.20187837,0.040810663,0.22496927
1528.8,0.019521585,0.011283064,0.0025047956,0.00023657948,3.5156656e-05,0.12112724,0.052186094,0.0075184652,0.0022669379,0.27976388,0.080609784,0.057571054,0.28858009,0.12484396,0.15713212,0.20373769,0.041291192,0.2279543
1533.35,0.019282686,0.011180879,0.0024900157,0.00023593925,3.5408037e-05,0.12026212,0.051977761,0.00751303,0.002285206,0.27918369,0.080710165,0.058059182,0.2894983,0.12592405,0.15866558,0.20560028,0.041775618,0.23096707
1537.9,0.01904672,0.011079621,0.0024753229,0.00023530099,3.5660822e-05,0.11940202,0.051769756,0.0075075333,0.0023035696,0.27859923,0.080809191,0.05854984,0.29041117,0.12700975,0.16020836,0.20746602,0.042263959,0.23400773
1542.45,0.018813649,0.010979285,0.0024607172,0.00023466468,3.5915011e-05,0.11854696,0.051562078,0.0075019756,0.0023220293,0.27801055,0.080906846,0.059043046,0.29131871,0.12810107,0.16176049,0.20933478,0.042756233,0.23707645
1547.0,0.018583437,0.010879859,0.0024461977,0.00023403033,3.6170608e-05,0.1176969,0.05135474,0.0074963579,0.002340585,0.27741775,0.081003159,0.059538797,0.29222092,0.12919801,0.16332202,0.21120642,0.043252461,0.24017334
1551.55,0.018356053,0.010781339,0.002431764,0.00023339794,3.6427624e-05,0.11685185,0.051147744,0.007490681,0.0023592373,0.27682087,0.081098124,0.060037106,0.29311779,0.13030064,0.16489293,0.21308084,0.043752659,0.24329859
1556.1,0.018131457,0.010683714,0.0024174158,0.00023276749,3.6686055e-05,0.11601179,0.050941095,0.0074849455,0.0023779862,0.27621999,0.081191756,0.060537983,0.2940093,0.13140891,0.1664733,0.21495789,0.044256847,0.24645232
1560.65,0.017909616,0.010586978,0.0024031524,0.00023213898,3.6945912e-05,0.11517671,0.050734803,0.0074791522,0.0023968322,0.27561519,0.081284054,0.06104143,0.29489547,0.1325229,0.16806312,0.21683748,0.04476504,0.24963468
1565.2,0.017690498,0.01049112,0.0023889735,0.00023151241,3.7207195e-05,0.11434659,0.050528876,0.0074733021,0.0024157756,0.27500653,0.081375025,0.061547454,0.29577631,0.13364258,0.16966245,0.21871947,0.04527726,0.25284582
1569.75,0.017474068,0.010396134,0.0023748782,0.00023088779,3.7469908e-05,0.11352143,0.050323315,0.0074673956,0.0024348167,0.27439407,0.081464693,0.062056068,0.29665178,0.13476798,0.17127131,0.22060372,0.045793526,0.25608593
1574.3,0.017260294,0.010302012,0.0023608664,0.0002302651,3.7734055e-05,0.11270121,0.050118126,0.0074614333,0.0024539556,0.2737779,0.081553049,0.062567271,0.29752192,0.13589913,0.17288972,0.22249013,0.046313856,0.2593551
1578.85,0.017049143,0.010208745,0.0023469375,0.00022964434,3.7999645e-05,0.11188591,0.049913317,0.0074554165,0.002473193,0.2731581,0.081640109,0.063081086,0.29838672,0.13703603,0.17451772,0.22437857,0.046838265,0.2626535
1583.4,0.016840581,0.010116327,0.0023330909,0.00022902551,3.8266677e-05,0.11107552,0.049708892,0.0074493457,0.0024925286,0.2725347,0.081725873,0.063597508,0.29924616,0.13817869,0.17615534,0.22626893,0.047366776,0.26598132
1587.95,0.016634578,0.010024749,0.0023193264,0.00022840861,3.8535156e-05,0.11027004,0.049504858,0.0074432218,0.0025119632,0.27190778,0.081810355,0.064116545,0.3001003,0.13932715,0.17780262,0.22816107,0.047899406,0.26933864
1592.5,0.016431103,0.0099340025,0.0023056432,0.00022779363,3.880509e-05,0.10946944,0.049301218,0.0074370452,0.002531497,0.2712774,0.081893556,0.064638205,0.30094907,0.14048143,0.17945959,0.23005487,0.048436176,0.27272567
1597.05,0.016230123,0.0098440815,0.002292041,0.00022718057,3.9076476e-05,0.10867371,0.049097981,0.0074308165,0.0025511305,0.27064365,0.081975497,0.06516251,0.3017925,0.14164153,0.18112625,0.23195021,0.048977103,0.27614254
1601.6,0.01603161,0.0097549791,0.0022785193,0.00022656943,3.9349328e-05,0.10788283,0.04889515,0.0074245371,0.0025708636,0.27000657,0.082056172,0.065689445,0.30263063,0.14280745,0.18280266,0.23384699,0.049522202,0.27958941
1606.15,0.015835531,0.0096666859,0.0022650778,0.00022596022,3.9623643e-05,0.1070968,0.048692733,0.0074182074,0.0025906968,0.26936623,0.082135595,0.066219039,0.3034634,0.14397927,0.18448885,0.23574507,0.0500715,0.28306642
1610.7,0.015641857,0.0095791956,0.0022517156,0.00022535291,3.9899427e-05,0.1063156,0.048490729,0.0074118278,0.0026106304,0.26872271,0.082213767,0.066751286,0.30429089,0.14515693,0.18618485,0.23764433,0.050625011,0.28657374
1615.25,0.01545056,0.0094925007,0.0022384326,0.00022474751,4.0176688e-05,0.1055392,0.048289146,0.0074053993,0.0026306645,0.26807606,0.082290709,0.067286201,0.30511302,0.1463405,0.18789068,0.23954467,0.051182754,0.29011151
1619.8,0.015261608,0.0094065936,0.0022252284,0.00022414401,4.0455427e-05,0.1047676,0.048087988,0.0073989225,0.0026507999,0.26742634,0.082366414,0.067823797,0.30592987,0.14753,0.1896064,0.24144596,0.051744752,0.29367986
1624.35,0.015074974,0.009321468,0.0022121021,0.00022354242,4.0735649e-05,0.10400078,0.047887262,0.0073923981,0.0026710369,0.26677364,0.082440898,0.068364069,0.30674139,0.14872542,0.191332,0.24334809,0.052311022,0.297279
1628.9,0.014890629,0.0092371162,0.0021990538,0.00022294273,4.101736e-05,0.10323872,0.047686972,0.0073858271,0.0026913753,0.26611799,0.082514167,0.068907037,0.3075476,0.1499268,0.19306755,0.24525094,0.05288158,0.30090904
1633.45,0.014708545,0.0091535309,0.0021860825,0.00022234493,4.1300562e-05,0.10248141,0.047487121,0.0073792096,0.0027118158,0.26545945,0.082586229,0.069452703,0.30834854,0.15113415,0.19481307,0.2471544,0.053456452,0.30457017
1638.0,0.014528695,0.0090707056,0.0021731881,0.00022174903,4.1585263e-05,0.10172883,0.047287714,0.0073725469,0.0027323586,0.2647981,0.082657091,0.070001073,0.30914417,0.15234748,0.19656858,0.24905834,0.054035649,0.3082625
