Time,Hsp90,HCom,HSF1,MisP,MCom,TriH,DiH,NatP,AggP,HSE,HSETriH,X,ROS,ATP,ADP,source,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,compartment,proteinSynthesis,misfolding,Hsp90MisPBinding,unsuccessulRefolding,refolding,proteinDegradation,proteinAggregation1,proteinAggregation2,Hsp90HSF1Binding,Hsp90HSF1Release,dimerisation,trimerisation,deTrimerisation,deDimerisation,HSETriHBinding,HSETriHRelease,Hsp90Transcription,Hsp90Degradation,countTime,ATPformation,ATPconsumption,radicalFormation,radicalScavenging
4.5200000000000005,250759.32278168816,5999.999952925596,4.785465109026374e-05,0.0009493179037349475,49032.47300238064,-2.1881837335834354e-09,-3.866086010105174e-07,5951012.726022593,-1.9709937905687454e-10,1.0000000001529428,-1.5294245712929175e-10,4.5200000000000005,100.0,10806.446295511032,193.55370448895968,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11902.025452045187,11902.515732255364,0.49032473002380644,2119.4671449452835,6.1552517664472934e-06,-4.742083496262978e-11,-1.8710996935373193e-20,5999.999949674255,5999.999952925596,-2.3926180511316384e-07,-1.8501019709853294e-09,-1.0940918667917177e-09,-1.933043005052587e-07,-1.0940918669590512e-10,-1.223539657034334e-11,-1.5294245712929175e-07,21.732733581007015,1.0,2322.644453867516,216.12892591022066,0.1,0.1
4.53,250661.30169203973,5999.999952907808,4.787336464979338e-05,0.0009496736211367508,49130.27681067088,-2.1947680347967194e-09,-3.870599988049305e-07,5950915.022213886,-1.9757367616272863e-10,1.0000000001539158,-1.539154972994562e-10,4.53,100.0,10806.099540863805,193.90045913618707,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11901.830044427772,11902.321302836546,0.49130276810670886,2123.6266467452087,6.157360608801785e-06,-4.7438587057503384e-11,-1.8763050848275822e-20,5999.999949747444,5999.999952907808,-2.3935536395375244e-07,-1.8529864464137028e-09,-1.0973840173983597e-09,-1.9352999940246525e-07,-1.0973840175672645e-10,-1.2313239783956498e-11,-1.539154972994562e-07,21.723541236555928,1.0,2326.805509634245,216.1219908172761,0.1,0.1
4.54,250563.32423247662,5999.999952890011,4.7892084511662115e-05,0.0009500294583446757,49228.03708077609,-2.2013457877026404e-09,-3.8751008025692545e-07,5950817.361943363,-1.9804815081933024e-10,1.0000000001548914,-1.5489104591206893e-10,4.54,100.0,10805.752962953167,194.24703704682392,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11901.634723886727,11902.126960081056,0.49228037080776094,2127.7840301838582,6.159470180640463e-06,-4.745634511864765e-11,-1.8815157744905293e-20,5999.999949832383,5999.999952890011,-2.3944895429951626e-07,-1.8558665512785642e-09,-1.1006728938513202e-09,-1.9375504012846273e-07,-1.1006728940218049e-10,-1.2391283672965514e-11,-1.5489104591206894e-07,21.714353573524484,1.0,2330.964444561887,216.11505925906334,0.1,0.1
4.55,250465.39038092105,5999.999952872205,4.791081067771257e-05,0.0009503854153937531,49325.75383472728,-2.207916993016795e-09,-3.879588519135427e-07,5950719.745188994,-1.9852280308634644e-10,1.0000000001558695,-1.5586909731989286e-10,4.55,100.0,10805.406561667067,194.59343833292516,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11901.43949037799,11901.93270394651,0.4932575383472728,2131.939296579746,6.161580482165004e-06,-4.7474109147798e-11,-1.886731766763496e-20,5999.999949929839,5999.999952872205,-2.3954257615966387e-07,-1.8587423104772471e-09,-1.1039584965083976e-09,-1.9397942595677136e-07,-1.103958496680471e-10,-1.2469527785591429e-11,-1.5586909731989286e-07,21.705170588993912,1.0,2335.121259995102,216.10813123334134,0.1,0.1
4.5600000000000005,250367.50011530973,5999.999952854389,4.792954314978777e-05,0.0009507414923190216,49423.42709454102,-2.2144816520233298e-09,-3.8840632027124564e-07,5950622.171928762,-1.989976330234613e-10,1.00000000015685,-1.5684964586127687e-10,4.5600000000000005,100.0,10805.060336893499,194.93966310649228,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11901.244343857526,11901.738534390619,0.4942342709454102,2136.09244725029,6.1636915135771166e-06,-4.749187914669023e-11,-1.891953065886786e-20,5999.999950040616,5999.999952854389,-2.396362295434061e-07,-1.8616137487090956e-09,-1.1072408260116649e-09,-1.9420316013562282e-07,-1.1072408261853358e-10,-1.254797166890215e-11,-1.5684964586127688e-07,21.695992280047754,1.0,2339.2759572779073,216.10120673786997,0.1,0.1
4.57,250269.65341359386,5999.999952836566,4.794828192973112e-05,0.0009510976891555267,49521.05688221938,-2.2210397665770514e-09,-3.8885249177580375e-07,5950524.642140666,-1.994726406903761e-10,1.000000000157833,-1.5783268586002897e-10,4.57,100.0,10804.71428852052,195.28571147947306,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11901.049284281333,11901.544451371185,0.4952105688221939,2140.2434835118124,6.165803275078541e-06,-4.750965511706048e-11,-1.8971796761036737e-20,5999.999950165547,5999.999952836566,-2.3972991445995556e-07,-1.8644808904744693e-09,-1.1105198832885257e-09,-1.9442624588790188e-07,-1.1105198834638024e-10,-1.2626614868802318e-11,-1.5783268586002898e-07,21.686818643771904,1.0,2343.4285377536767,216.09428577041038,0.1,0.1
4.58,250171.85025373913,5999.999952818733,4.7967027019386426e-05,0.0009514540059383219,49618.64321974999,-2.227591339105539e-09,-3.89297372822176e-07,5950427.155802717,-1.9994782614680914e-10,1.0000000001588185,-1.5881821162529024e-10,4.58,100.0,10804.36841643623,195.63158356376195,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11900.854311605435,11901.350454846106,0.4961864321974999,2144.3924066795375,6.167915766871039e-06,-4.752743706064529e-11,-1.902411601660407e-20,5999.9999503055,5999.999952818733,-2.398236309185268e-07,-1.8673437600737465e-09,-1.1137956695527695e-09,-1.94648686411088e-07,-1.1137956697296609e-10,-1.2705456930023218e-11,-1.5881821162529024e-07,21.677649677254564,1.0,2347.5790027651433,216.08736832872458,0.1,0.1
4.59,250074.09061372583,5999.999952800891,4.7985778420597886e-05,0.0009518104427024678,49716.18612910597,-2.2341363726112554e-09,-3.897409697543938e-07,5950329.712892944,-2.0042318945249601e-10,1.0000000001598066,-1.5980621745140794e-10,4.59,100.0,10804.022720528792,195.97727947119967,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11900.659425785889,11901.15654477337,0.4971618612910597,2148.5392180675967,6.170028989156417e-06,-4.7545224979181515e-11,-1.907648846806208e-20,5999.999950461383,5999.999952800891,-2.3991737892833626e-07,-1.8702023816063284e-09,-1.1170681863056277e-09,-1.948704848771969e-07,-1.1170681864841426e-10,-1.2784497396112636e-11,-1.5980621745140793e-07,21.668485377586283,1.0,2351.727353654396,216.08045441057584,0.1,0.1
4.6000000000000005,249976.37447154868,5999.999952783041,4.800453613521008e-05,0.0009521669994830327,49813.68563224596,-2.2406748706736595e-09,-3.901832888654446e-07,5950232.313389385,-2.0089873066718936e-10,1.0000000001607972,-1.6079669761780929e-10,4.6000000000000005,100.0,10803.677200686418,196.32279931357348,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11900.46462677877,11900.962721111075,0.49813685632245963,2152.6839189890247,6.172142942136502e-06,-4.75630188744064e-11,-1.9128914157932763e-20,5999.999950634133,5999.999952783041,-2.400111584986026e-07,-1.8730567789696347e-09,-1.1203374353368297e-09,-1.950916444327223e-07,-1.120337435516977e-10,-1.2863735809424744e-11,-1.6079669761780928e-07,21.659325741859934,1.0,2355.873591762882,216.07354401372837,0.1,0.1
4.61,249878.701805217,5999.999952765182,4.802330016506801e-05,0.0009525236763150924,49911.141751114075,-2.247206837451314e-09,-3.906243363971546e-07,5950134.957270099,-2.0137444985065882e-10,1.00000000016179,-1.6178964638887452e-10,4.61,100.0,10803.331856797375,196.6681432026168,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11900.269914540198,11900.7689838174,0.4991114175111408,2156.826510755761,6.1742576260131524e-06,-4.758081874805758e-11,-1.9181393128767876e-20,5999.999950824728,5999.999952765182,-2.4010496963854633e-07,-1.8759069758581054e-09,-1.123603418725657e-09,-1.953121681985773e-07,-1.1236034189074448e-10,-1.2943171711109961e-11,-1.6178964638887453e-07,21.650170767170728,1.0,2360.0177184314016,216.0666371359475,0.1,0.1
4.62,249781.0725927545,5999.999952747314,4.804207051201705e-05,0.0009528804732337302,50008.55450763999,-2.2537322776840023e-09,-3.910641185400723e-07,5950037.644513154,-2.018503470626913e-10,1.0000000001627853,-1.6278505801381088e-10,4.62,100.0,10802.986688749983,197.0133112500095,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11900.07528902631,11900.57533285063,0.5000855450763999,2160.9669946786507,6.1763730409882624e-06,-4.7598624601873e-11,-1.9233925423148996e-20,5999.99995103418,5999.999952747314,-2.401988123573898e-07,-1.8787529957621946e-09,-1.1268661388420011e-09,-1.9553205927003615e-07,-1.1268661390254385e-10,-1.302280464110487e-11,-1.6278505801381088e-07,21.641020450616182,1.0,2364.159735000114,216.05973377499967,0.1,0.1
4.63,249683.48681013912,5999.999952729437,4.8060847177404126e-05,0.0009532373902645568,50105.92392579494,-2.2602504874488797e-09,-3.9150268149464116e-07,5949940.37509458,-2.0232642236356974e-10,1.0000000001637834,-1.6378296732970738e-10,4.63,100.0,10802.641696628516,197.35830337147513,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11899.880750189162,11900.381767952595,0.5010592392579494,2165.105372195555,6.17848918731435e-06,-4.7616436437117924e-11,-1.9286511083541366e-20,5999.999951151747,5999.999952729437,-2.4029268666186354e-07,-1.881595054485787e-09,-1.1301252437244398e-09,-1.9575134074732058e-07,-1.1301252439095357e-10,-1.3102637386376591e-11,-1.6378296732970738e-07,21.631874789509936,1.0,2368.2996404577016,216.05283393257034,0.1,0.1
4.64,249585.94443550246,5999.999952711551,4.8079630163094474e-05,0.0009535944274430331,50203.25002740099,-2.2667614997522526e-09,-3.91940029817905e-07,5949843.148992556,-2.0280267581309692e-10,1.000000000164784,-1.647833670037427e-10,4.64,100.0,10802.296880313921,197.7031196860708,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11899.686297985114,11900.188289090083,0.5020325002740099,2169.2416446104535,6.18060606519157e-06,-4.7634254255549134e-11,-1.933915015259052e-20,5999.999951182803,5999.999952711551,-2.4038659256128926e-07,-1.8844331679757093e-09,-1.1333807498761263e-09,-1.959700149089525e-07,-1.1333807500628894e-10,-1.3182669360299416e-11,-1.647833670037427e-07,21.62273378094557,1.0,2372.43743623285,216.04593760627841,0.1,0.1
4.65,249488.44544846026,5999.999952693656,4.809841947130958e-05,0.0009539515848113893,50300.53283279921,-2.273265854038671e-09,-3.923761394426376e-07,5949745.966186739,-2.032791074707512e-10,1.0000000001657867,-1.6578622072841077e-10,4.65,100.0,10801.952239547469,198.0477604525223,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11899.491932373478,11899.994896384425,0.5030053283279922,2173.3758131347454,6.182723674783945e-06,-4.765207805926125e-11,-1.9391842673076782e-20,5999.99995121249,5999.999952693656,-2.404805300667697e-07,-1.8872672145445047e-09,-1.1366329270193356e-09,-1.961880697213188e-07,-1.1366329272077742e-10,-1.3262897658272861e-11,-1.6578622072841078e-07,21.61359742186676,1.0,2376.5731254302677,216.0390447909494,0.1,0.1
4.66,249390.98982707146,5999.999952675753,4.811721510389084e-05,0.0009543088624046333,50397.7723638842,-2.2797635494491253e-09,-3.928110168018639e-07,5949648.826655234,-2.0375571739639325e-10,1.0000000001667921,-1.667915231457863e-10,4.66,100.0,10801.607774219892,198.39222578010003,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11899.29765331047,11899.801589791903,0.5039777236388421,2177.507879076384,6.184842016294097e-06,-4.7669907849988463e-11,-1.9444588687699198e-20,5999.999951240725,5999.999952675753,-2.405744991875075e-07,-1.8900972190633366e-09,-1.1398817747245627e-09,-1.9640550840093196e-07,-1.139881774914686e-10,-1.3343321851662904e-11,-1.667915231457863e-07,21.60446570938264,1.0,2380.7067093612004,216.03215548439786,0.1,0.1
4.67,249293.57754940898,5999.99995265784,4.813601706267995e-05,0.0009546662602577783,50494.96864253664,-2.286254585506996e-09,-3.9324466828857453e-07,5949551.730376163,-2.04232505649901e-10,1.0000000001677998,-1.6779926889412552e-10,4.67,100.0,10801.263484222029,198.73651577796278,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11899.103460752325,11899.608369268835,0.5049496864253664,2181.6378437422695,6.186961089924686e-06,-4.768774362946519e-11,-1.9497388239186655e-20,5999.9999512674385,5999.99995265784,-2.4066849993270647e-07,-1.892923206254674e-09,-1.143127292753498e-09,-1.9662233414428726e-07,-1.1431272929453146e-10,-1.3423941511530043e-11,-1.6779926889412552e-07,21.59533864060474,1.0,2384.8381893355536,216.0252696844406,0.1,0.1
4.68,249196.2085935596,5999.99995263992,4.8154825349518845e-05,0.0009550237784058421,50592.12169062329,-2.2927389621183537e-09,-3.936771002557107e-07,5949454.677327657,-2.0470947229116968e-10,1.0000000001688099,-1.6880945260784297e-10,4.68,100.0,10800.919369444835,199.08063055515711,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11898.909354655316,11899.415234771584,0.5059212169062329,2185.7657084382527,6.189080895878431e-06,-4.770558539942607e-11,-1.955024137029789e-20,5999.999951292565,5999.99995263992,-2.4076253231157204e-07,-1.895745200691877e-09,-1.1463694810591769e-09,-1.9683855012785535e-07,-1.1463694812526954e-10,-1.3504756208627438e-11,-1.6880945260784298e-07,21.586216212646953,1.0,2388.9675666618855,216.0183873888967,0.1,0.1
4.69,249098.8829376241,5999.99995262199,4.8173639966249733e-05,0.0009553814168838477,50689.231529996985,-2.2992166795722566e-09,-3.941083190161501e-07,5949357.667487863,-2.0518661738011177e-10,1.0000000001698226,-1.6982206891748895e-10,4.69,100.0,10800.575429779374,199.42457022061697,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11898.715334975728,11899.222186256551,0.5068923152999699,2189.8914744691333,6.191201434358094e-06,-4.772343316160603e-11,-1.960314812382151e-20,5999.999951316046,5999.99995262199,-2.408565963333107e-07,-1.8985632267987906e-09,-1.1496083397861283e-09,-1.9705415950807504e-07,-1.1496083399813578e-10,-1.3585765513399116e-11,-1.6982206891748894e-07,21.577098422625564,1.0,2393.0948426474038,216.0115085955875,0.1,0.1
4.7,249001.60055971725,5999.999952604052,4.8192460914715075e-05,0.0009557391757268231,50786.29818249662,-2.3056877385410515e-09,-3.945383308426924e-07,5949260.700834944,-2.0566394097665692e-10,1.0000000001708376,-1.708371124497264e-10,4.7,100.0,10800.23166511683,199.76833488316294,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11898.521401669888,11899.02922368019,0.5078629818249663,2194.0151431386607,6.193322705566495e-06,-4.7741286917740204e-11,-1.965610854257601e-20,5999.999951337834,5999.999952604052,-2.4095069200713034e-07,-1.9013773088493377e-09,-1.1528438692705257e-09,-1.972691654213462e-07,-1.1528438694674748e-10,-1.3666968995978112e-11,-1.708371124497264e-07,21.567985267659243,1.0,2397.2200185979555,216.0046333023366,0.1,0.1
4.71,248904.36143796772,5999.999952586104,4.821128819675761e-05,0.0009560970549698012,50883.32166994718,-2.312152140080672e-09,-3.94967141968045e-07,5949163.777347074,-2.0614144314075213e-10,1.000000000171855,-1.718545778273086e-10,4.71,100.0,10799.88807534849,200.11192465150185,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11898.327554694148,11898.836346998994,0.5088332166994719,2198.1367157495356,6.195444709706499e-06,-4.775914666956396e-11,-1.9709122669409782e-20,5999.999951357892,5999.999952586104,-2.410448193422401e-07,-1.9041874709671097e-09,-1.156076070040336e-09,-1.974835709840225e-07,-1.1560760702390137e-10,-1.3748366226184688e-11,-1.718545778273086e-07,21.55887674486903,1.0,2401.3430958180224,215.9977615069698,0.1,0.1
4.72,248807.16555051817,5999.999952568149,4.823012181422035e-05,0.0009564550546478204,50980.30201415973,-2.31860988563094e-09,-3.9539475858480817e-07,5949066.897002442,-2.066191239323616e-10,1.000000000172875,-1.7287445966905614e-10,4.72,100.0,10799.544660365766,200.4553396342263,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11898.133794004885,11898.643556169507,0.5098030201415973,2202.2561936034112,6.197567446981028e-06,-4.777701241881295e-11,-1.9762190547201166e-20,5999.9999513761895,5999.999952568149,-2.411389783478507e-07,-1.9069937371249547e-09,-1.15930494281547e-09,-1.9769737929240408e-07,-1.1593049430158851e-10,-1.3829956773524491e-11,-1.7287445966905615e-07,21.549772851378354,1.0,2405.4640756107156,215.9908932073153,0.1,0.1
4.73,248710.01287552522,5999.9999525501835,4.824896176894655e-05,0.0009568131747959235,51077.23923693139,-2.3250609770158616e-09,-3.9582118684546125e-07,5948970.05977925,-2.0709698341146684e-10,1.0000000001738973,-1.7389675258983432e-10,4.73,100.0,10799.201420060177,200.79857993981406,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11897.940119558501,11898.450851148315,0.5107723923693139,2206.3735780008915,6.1996909175930545e-06,-4.779488416722302e-11,-1.981531221885843e-20,5999.9999513927105,5999.9999525501835,-2.4123316903317384e-07,-1.9097961311445707e-09,-1.1625304885079308e-09,-1.9791059342273062e-07,-1.1625304887100918e-10,-1.3911740207186745e-11,-1.7389675258983432e-07,21.540673584313026,1.0,2409.5829592777686,215.98402840120355,0.1,0.1
4.74,248612.90339115943,5999.99995253221,4.826780806277975e-05,0.0009571714154491592,51174.133360045336,-2.331505416443928e-09,-3.9624643286234745e-07,5948873.265655716,-2.0757502163806648e-10,1.0000000001749219,-1.7492145120052995e-10,4.74,100.0,10798.858354323364,201.14164567662735,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11897.746531311432,11898.258231892058,0.5117413336004534,2210.488870241534,6.201815121745602e-06,-4.781276191653031e-11,-1.986848772731979e-20,5999.999951407444,5999.99995253221,-2.4132739140742286e-07,-1.912594676696093e-09,-1.165752708221964e-09,-1.9812321643117373e-07,-1.1657527084258799e-10,-1.3993716096042396e-11,-1.7492145120052994e-07,21.53157894080124,1.0,2413.699748119528,215.97716708646726,0.1,0.1
4.75,248515.83707560535,5999.999952514228,4.828666069756376e-05,0.0009575297766425804,51270.98440527086,-2.337943206508416e-09,-3.9667050270766017e-07,5948776.51461007,-2.0805323867217655e-10,1.000000000175949,-1.7594855010802922e-10,4.75,100.0,10798.515463047079,201.48453695291272,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11897.553029220142,11898.065698357415,0.5127098440527086,2214.6020716238518,6.203940059641751e-06,-4.783064566847116e-11,-1.9921717115553465e-20,5999.999951420396,5999.999952514228,-2.4142164547981223e-07,-1.9153893972976834e-09,-1.168971603254208e-09,-1.9833525135383009e-07,-1.1689716034598873e-10,-1.4075884008642338e-11,-1.7594855010802922e-07,21.522488917973565,1.0,2417.8144434349524,215.97030926094158,0.1,0.1
4.76,248418.81390706144,5999.999952496238,4.830551967514264e-05,0.0009578882584112459,51367.792394363285,-2.3443743501876848e-09,-3.970934024134282e-07,5948679.806620557,-2.0853163457383024e-10,1.0000000001769787,-1.7697804391519447e-10,4.76,100.0,10798.172746123191,201.82725387680014,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11897.359613241115,11897.873250501125,0.5136779239436329,2218.7131834453107,6.206065731484635e-06,-4.7848535424782185e-11,-1.9975000426557658e-20,5999.999951431577,5999.999952496238,-2.4151593125955775e-07,-1.9181803163151187e-09,-1.1721871750938424e-09,-1.985467012067141e-07,-1.1721871753012947e-10,-1.4158243513215558e-11,-1.7697804391519446e-07,21.51340351296295,1.0,2421.927046521602,215.96345492246382,0.1,0.1
4.7700000000000005,248321.83386374015,5999.999952478238,4.832438499736075e-05,0.0009582468607902192,51464.55734906404,-2.3507988508454785e-09,-3.9751513797150117e-07,5948583.141665435,-2.090102094030781e-10,1.0000000001780105,-1.7800992722084172e-10,4.7700000000000005,100.0,10797.83020344369,202.16979655630277,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11897.166283330871,11897.680888279967,0.5146455734906404,2222.822207002334,6.208192137477438e-06,-4.786643118720024e-11,-2.0028337703360595e-20,5999.9999514410165,5999.999952478238,-2.4161024875587685e-07,-1.92096745696138e-09,-1.1753994254227393e-09,-1.9875756898575059e-07,-1.175399425631973e-10,-1.4240794177667337e-11,-1.7800992722084173e-07,21.50432272290472,1.0,2426.037558675633,215.9566040688738,0.1,0.1
4.78,248224.89692386787,5999.99995246023,4.834325666606267e-05,0.0009586055838145691,51561.279291100574,-2.357216712231221e-09,-3.9793571533353547e-07,5948486.519722978,-2.0948896321998775e-10,1.0000000001790448,-1.7904419461971742e-10,4.78,100.0,10797.487834900676,202.5121650993161,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11896.973039445957,11897.488611650779,0.5156127929110058,2226.9291435902983,6.2103192778234024e-06,-4.788433295746243e-11,-2.0081728989020512e-20,5999.999951448748,5999.99995246023,-2.4170459797798795e-07,-1.9237508422962357e-09,-1.1786083561156106e-09,-1.9896785766676774e-07,-1.1786083563266345e-10,-1.4323535569577393e-11,-1.7904419461971743e-07,21.4952465449366,1.0,2430.145981191793,215.94975669801352,0.1,0.1
4.79,248128.003065685,5999.999952442213,4.836213468309332e-05,0.0009589644275193694,51657.95824218645,-2.3636279384803203e-09,-3.983551404109795e-07,5948389.940771471,-2.099678960846442e-10,1.0000000001800813,-1.8008084070247637e-10,4.79,100.0,10797.145640386374,202.8543596136177,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11896.779881542941,11897.296420570448,0.5165795824218645,2231.033994503539,6.212447152725824e-06,-4.7902240737306086e-11,-2.0135174326625724e-20,5999.999951454825,5999.999952442213,-2.417989789351111e-07,-1.926530495225834e-09,-1.1818139692401601e-09,-1.9917757020548976e-07,-1.1818139694529826e-10,-1.440646725619811e-11,-1.8008084070247636e-07,21.486174976198672,1.0,2434.2523153634124,215.94291280772748,0.1,0.1
4.8,248031.15226744587,5999.9999524241875,4.8381019050297835e-05,0.0009593233919396993,51754.594224021275,-2.3700325341144636e-09,-3.987734190750596e-07,5948293.404789215,-2.1044700805714971e-10,1.0000000001811205,-1.811198600556584e-10,4.8,100.0,10796.803619793125,203.19638020686662,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11896.58680957843,11897.10431499591,0.5175459422402128,2235.136761035349,6.2145757623880585e-06,-4.792015452846883e-11,-2.018867375929461e-20,5999.999951459311,5999.9999524241875,-2.4189339163646746e-07,-1.929306438502286e-09,-1.1850162670572318e-09,-1.993867095375298e-07,-1.1850162672718624e-10,-1.4489588804452673e-11,-1.8111986005565842e-07,21.47710801383341,1.0,2438.3565624823996,215.9360723958625,0.1,0.1
