Time,S,N1,N2,v,d,compartment,r1,r2,r3,r4,r5
2.14,0.11111111111112229,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000895,0.0,99.9999999999999,0.0
2.15,0.11111111111112228,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000895,0.0,99.9999999999999,0.0
2.16,0.11111111111112226,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000894,0.0,99.9999999999999,0.0
2.17,0.11111111111112225,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000892,0.0,99.9999999999999,0.0
2.18,0.11111111111112223,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000089,0.0,99.9999999999999,0.0
2.19,0.11111111111112221,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000888,0.0,99.9999999999999,0.0
2.2,0.1111111111111222,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000886,0.0,99.9999999999999,0.0
2.21,0.11111111111112218,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000886,0.0,99.9999999999999,0.0
2.22,0.11111111111112217,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000885,0.0,99.9999999999999,0.0
2.23,0.11111111111112215,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000885,0.0,99.9999999999999,0.0
2.24,0.11111111111112214,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000885,0.0,99.9999999999999,0.0
2.25,0.11111111111112212,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000883,0.0,99.9999999999999,0.0
2.26,0.11111111111112211,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000881,0.0,99.9999999999999,0.0
2.27,0.11111111111112208,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000088,0.0,99.9999999999999,0.0
2.28,0.11111111111112207,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000878,0.0,99.9999999999999,0.0
2.29,0.11111111111112205,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000876,0.0,99.9999999999999,0.0
2.3,0.11111111111112204,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000876,0.0,99.9999999999999,0.0
2.31,0.11111111111112203,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000874,0.0,99.9999999999999,0.0
2.32,0.11111111111112201,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000874,0.0,99.9999999999999,0.0
2.33,0.111111111111122,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000872,0.0,99.9999999999999,0.0
2.34,0.11111111111112199,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000087,0.0,99.9999999999999,0.0
2.35,0.11111111111112196,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000869,0.0,99.9999999999999,0.0
2.36,0.11111111111112194,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000867,0.0,99.9999999999999,0.0
2.37,0.11111111111112193,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000867,0.0,99.9999999999999,0.0
2.38,0.11111111111112192,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000865,0.0,99.9999999999999,0.0
2.39,0.1111111111111219,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000863,0.0,99.9999999999999,0.0
2.4,0.11111111111112189,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000863,0.0,99.9999999999999,0.0
2.41,0.11111111111112187,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000863,0.0,99.9999999999999,0.0
2.42,0.11111111111112186,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000862,0.0,99.9999999999999,0.0
2.43,0.11111111111112183,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000086,0.0,99.9999999999999,0.0
2.44,0.11111111111112182,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000858,0.0,99.9999999999999,0.0
2.45,0.1111111111111218,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000856,0.0,99.9999999999999,0.0
2.46,0.11111111111112179,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000854,0.0,99.9999999999999,0.0
2.47,0.11111111111112178,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000853,0.0,99.9999999999999,0.0
2.48,0.11111111111112176,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000853,0.0,99.9999999999999,0.0
2.49,0.11111111111112175,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000085,0.0,99.9999999999999,0.0
2.5,0.11111111111112174,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000849,0.0,99.9999999999999,0.0
2.51,0.11111111111112171,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000847,0.0,99.9999999999999,0.0
2.52,0.1111111111111217,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000849,0.0,99.9999999999999,0.0
2.53,0.11111111111112168,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000847,0.0,99.9999999999999,0.0
2.54,0.11111111111112167,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000846,0.0,99.9999999999999,0.0
2.55,0.11111111111112165,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000844,0.0,99.9999999999999,0.0
2.56,0.11111111111112164,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000844,0.0,99.9999999999999,0.0
2.57,0.11111111111112162,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000842,0.0,99.9999999999999,0.0
2.58,0.11111111111112161,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000084,0.0,99.9999999999999,0.0
2.59,0.1111111111111216,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000838,0.0,99.9999999999999,0.0
2.6,0.11111111111112157,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000837,0.0,99.9999999999999,0.0
2.61,0.11111111111112155,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000835,0.0,99.9999999999999,0.0
2.62,0.11111111111112154,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000835,0.0,99.9999999999999,0.0
2.63,0.11111111111112153,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000833,0.0,99.9999999999999,0.0
2.64,0.11111111111112151,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000833,0.0,99.9999999999999,0.0
2.65,0.1111111111111215,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000831,0.0,99.9999999999999,0.0
2.66,0.11111111111112149,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000831,0.0,99.9999999999999,0.0
2.67,0.11111111111112147,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000083,0.0,99.9999999999999,0.0
2.68,0.11111111111112144,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000828,0.0,99.9999999999999,0.0
2.69,0.11111111111112143,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000826,0.0,99.9999999999999,0.0
2.7,0.11111111111112142,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000824,0.0,99.9999999999999,0.0
2.71,0.1111111111111214,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000822,0.0,99.9999999999999,0.0
2.72,0.11111111111112139,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000822,0.0,99.9999999999999,0.0
2.73,0.11111111111112137,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000822,0.0,99.9999999999999,0.0
2.74,0.11111111111112136,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000082,0.0,99.9999999999999,0.0
2.75,0.11111111111112135,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000819,0.0,99.9999999999999,0.0
2.76,0.11111111111112132,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000817,0.0,99.9999999999999,0.0
2.77,0.1111111111111213,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000815,0.0,99.9999999999999,0.0
2.78,0.11111111111112129,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000814,0.0,99.9999999999999,0.0
2.79,0.11111111111112128,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000812,0.0,99.9999999999999,0.0
2.8,0.11111111111112126,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000812,0.0,99.9999999999999,0.0
2.81,0.11111111111112125,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000812,0.0,99.9999999999999,0.0
2.82,0.11111111111112124,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000812,0.0,99.9999999999999,0.0
2.83,0.11111111111112122,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.00000000000081,0.0,99.9999999999999,0.0
2.84,0.1111111111111212,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000808,0.0,99.9999999999999,0.0
2.85,0.11111111111112118,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000806,0.0,99.9999999999999,0.0
2.86,0.11111111111112117,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000805,0.0,99.9999999999999,0.0
2.87,0.11111111111112115,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000803,0.0,99.9999999999999,0.0
2.88,0.11111111111112114,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000801,0.0,99.9999999999999,0.0
2.89,0.11111111111112112,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000801,0.0,99.9999999999999,0.0
2.9,0.11111111111112111,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.0000000000008,0.0,99.9999999999999,0.0
2.91,0.1111111111111211,99.9999999999999,0.0,10.0,1.0,1.0,10.0,10.000000000000798,0.0,99.9999999999999,0.0
2.92,0.11111111111112107,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000796,0.0,99.99999999999991,0.0
2.93,0.11111111111112106,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000796,0.0,99.99999999999991,0.0
2.94,0.11111111111112104,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000798,0.0,99.99999999999991,0.0
2.95,0.11111111111112103,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000796,0.0,99.99999999999991,0.0
2.96,0.11111111111112101,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000794,0.0,99.99999999999991,0.0
2.97,0.111111111111121,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000794,0.0,99.99999999999991,0.0
2.98,0.11111111111112099,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000792,0.0,99.99999999999991,0.0
2.99,0.11111111111112097,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.00000000000079,0.0,99.99999999999991,0.0
3.0,0.11111111111112094,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000787,0.0,99.99999999999991,0.0
3.01,0.11111111111112093,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000787,0.0,99.99999999999991,0.0
3.02,0.11111111111112092,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000785,0.0,99.99999999999991,0.0
3.03,0.1111111111111209,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000783,0.0,99.99999999999991,0.0
3.04,0.11111111111112089,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000783,0.0,99.99999999999991,0.0
3.05,0.11111111111112087,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000783,0.0,99.99999999999991,0.0
3.06,0.11111111111112086,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000782,0.0,99.99999999999991,0.0
3.07,0.11111111111112085,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.00000000000078,0.0,99.99999999999991,0.0
3.08,0.11111111111112082,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000776,0.0,99.99999999999991,0.0
3.09,0.1111111111111208,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000778,0.0,99.99999999999991,0.0
3.1,0.11111111111112079,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000776,0.0,99.99999999999991,0.0
3.11,0.11111111111112078,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000774,0.0,99.99999999999991,0.0
3.12,0.11111111111112076,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000773,0.0,99.99999999999991,0.0
3.13,0.11111111111112075,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000773,0.0,99.99999999999991,0.0
3.14,0.11111111111112074,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000771,0.0,99.99999999999991,0.0
3.15,0.11111111111112072,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000771,0.0,99.99999999999991,0.0
3.16,0.11111111111112071,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.00000000000077,0.0,99.99999999999991,0.0
3.17,0.11111111111112068,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000767,0.0,99.99999999999991,0.0
3.18,0.11111111111112067,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000766,0.0,99.99999999999991,0.0
3.19,0.11111111111112065,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000764,0.0,99.99999999999991,0.0
3.2,0.11111111111112064,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000762,0.0,99.99999999999991,0.0
3.21,0.11111111111112063,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.00000000000076,0.0,99.99999999999991,0.0
3.22,0.11111111111112061,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.00000000000076,0.0,99.99999999999991,0.0
3.23,0.1111111111111206,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.00000000000076,0.0,99.99999999999991,0.0
3.24,0.11111111111112058,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000759,0.0,99.99999999999991,0.0
3.25,0.11111111111112056,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000759,0.0,99.99999999999991,0.0
3.26,0.11111111111112054,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000757,0.0,99.99999999999991,0.0
3.27,0.11111111111112053,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000755,0.0,99.99999999999991,0.0
3.28,0.11111111111112051,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000753,0.0,99.99999999999991,0.0
3.29,0.1111111111111205,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000751,0.0,99.99999999999991,0.0
3.3,0.11111111111112049,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000751,0.0,99.99999999999991,0.0
3.31,0.11111111111112047,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.00000000000075,0.0,99.99999999999991,0.0
3.32,0.11111111111112046,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000748,0.0,99.99999999999991,0.0
3.33,0.11111111111112043,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000746,0.0,99.99999999999991,0.0
3.34,0.11111111111112042,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000744,0.0,99.99999999999991,0.0
3.35,0.1111111111111204,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000743,0.0,99.99999999999991,0.0
3.36,0.11111111111112039,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000743,0.0,99.99999999999991,0.0
3.37,0.11111111111112038,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.00000000000074,0.0,99.99999999999991,0.0
3.38,0.11111111111112036,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000743,0.0,99.99999999999991,0.0
3.39,0.11111111111112035,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.00000000000074,0.0,99.99999999999991,0.0
3.4,0.11111111111112033,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000739,0.0,99.99999999999991,0.0
3.41,0.1111111111111203,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000737,0.0,99.99999999999991,0.0
3.42,0.11111111111112029,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000735,0.0,99.99999999999991,0.0
3.43,0.11111111111112028,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000734,0.0,99.99999999999991,0.0
3.44,0.11111111111112026,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000732,0.0,99.99999999999991,0.0
3.45,0.11111111111112025,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000732,0.0,99.99999999999991,0.0
3.46,0.11111111111112024,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000732,0.0,99.99999999999991,0.0
3.47,0.11111111111112022,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.00000000000073,0.0,99.99999999999991,0.0
3.48,0.11111111111112021,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000728,0.0,99.99999999999991,0.0
3.49,0.11111111111112018,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000725,0.0,99.99999999999991,0.0
3.5,0.11111111111112017,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000725,0.0,99.99999999999991,0.0
3.51,0.11111111111112015,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000725,0.0,99.99999999999991,0.0
3.52,0.11111111111112014,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000723,0.0,99.99999999999991,0.0
3.53,0.11111111111112013,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000721,0.0,99.99999999999991,0.0
3.54,0.11111111111112011,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000721,0.0,99.99999999999991,0.0
3.55,0.1111111111111201,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.00000000000072,0.0,99.99999999999991,0.0
3.56,0.11111111111112008,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.00000000000072,0.0,99.99999999999991,0.0
3.57,0.11111111111112006,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000716,0.0,99.99999999999991,0.0
3.58,0.11111111111112004,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000716,0.0,99.99999999999991,0.0
3.59,0.11111111111112003,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000714,0.0,99.99999999999991,0.0
3.6,0.11111111111112001,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000712,0.0,99.99999999999991,0.0
3.61,0.11111111111112,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.00000000000071,0.0,99.99999999999991,0.0
3.62,0.11111111111111999,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.00000000000071,0.0,99.99999999999991,0.0
3.63,0.11111111111111997,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000709,0.0,99.99999999999991,0.0
3.64,0.11111111111111996,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000707,0.0,99.99999999999991,0.0
3.65,0.11111111111111993,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000703,0.0,99.99999999999991,0.0
3.66,0.11111111111111992,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000707,0.0,99.99999999999991,0.0
3.67,0.1111111111111199,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000705,0.0,99.99999999999991,0.0
3.68,0.11111111111111989,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000703,0.0,99.99999999999991,0.0
3.69,0.11111111111111988,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000702,0.0,99.99999999999991,0.0
3.7,0.11111111111111986,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000702,0.0,99.99999999999991,0.0
3.71,0.11111111111111985,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.0000000000007,0.0,99.99999999999991,0.0
3.72,0.11111111111111983,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000698,0.0,99.99999999999991,0.0
3.73,0.11111111111111982,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000696,0.0,99.99999999999991,0.0
3.74,0.11111111111111979,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000695,0.0,99.99999999999991,0.0
3.75,0.11111111111111978,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000693,0.0,99.99999999999991,0.0
3.76,0.11111111111111976,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000691,0.0,99.99999999999991,0.0
3.77,0.11111111111111975,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000691,0.0,99.99999999999991,0.0
3.78,0.11111111111111974,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.00000000000069,0.0,99.99999999999991,0.0
3.79,0.11111111111111972,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.00000000000069,0.0,99.99999999999991,0.0
3.8,0.11111111111111971,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.00000000000069,0.0,99.99999999999991,0.0
3.81,0.1111111111111197,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000687,0.0,99.99999999999991,0.0
3.82,0.11111111111111967,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000686,0.0,99.99999999999991,0.0
3.83,0.11111111111111965,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000684,0.0,99.99999999999991,0.0
3.84,0.11111111111111964,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000682,0.0,99.99999999999991,0.0
3.85,0.11111111111111963,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.00000000000068,0.0,99.99999999999991,0.0
3.86,0.11111111111111961,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000679,0.0,99.99999999999991,0.0
3.87,0.1111111111111196,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000679,0.0,99.99999999999991,0.0
3.88,0.11111111111111958,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000679,0.0,99.99999999999991,0.0
3.89,0.11111111111111957,99.99999999999991,0.0,10.0,1.0,1.0,10.0,10.000000000000677,0.0,99.99999999999991,0.0
3.9,0.11111111111111954,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000675,0.0,99.99999999999993,0.0
3.91,0.11111111111111953,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000675,0.0,99.99999999999993,0.0
3.92,0.11111111111111951,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000673,0.0,99.99999999999993,0.0
3.93,0.1111111111111195,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000671,0.0,99.99999999999993,0.0
3.94,0.11111111111111949,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.00000000000067,0.0,99.99999999999993,0.0
3.95,0.11111111111111947,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000671,0.0,99.99999999999993,0.0
3.96,0.11111111111111946,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.00000000000067,0.0,99.99999999999993,0.0
3.97,0.11111111111111945,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000668,0.0,99.99999999999993,0.0
3.98,0.11111111111111942,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000666,0.0,99.99999999999993,0.0
3.99,0.1111111111111194,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000666,0.0,99.99999999999993,0.0
4.0,0.11111111111111939,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000664,0.0,99.99999999999993,0.0
4.01,0.11111111111111938,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000663,0.0,99.99999999999993,0.0
4.02,0.11111111111111936,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.00000000000066,0.0,99.99999999999993,0.0
4.03,0.11111111111111935,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000659,0.0,99.99999999999993,0.0
4.04,0.11111111111111933,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000659,0.0,99.99999999999993,0.0
4.05,0.11111111111111932,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000657,0.0,99.99999999999993,0.0
4.06,0.11111111111111929,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000654,0.0,99.99999999999993,0.0
4.07,0.11111111111111928,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000654,0.0,99.99999999999993,0.0
4.08,0.11111111111111927,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000655,0.0,99.99999999999993,0.0
4.09,0.11111111111111925,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000654,0.0,99.99999999999993,0.0
4.1,0.11111111111111924,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000652,0.0,99.99999999999993,0.0
4.11,0.11111111111111922,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.00000000000065,0.0,99.99999999999993,0.0
4.12,0.11111111111111921,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.00000000000065,0.0,99.99999999999993,0.0
4.13,0.1111111111111192,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000648,0.0,99.99999999999993,0.0
4.14,0.11111111111111917,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000645,0.0,99.99999999999993,0.0
4.15,0.11111111111111915,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000645,0.0,99.99999999999993,0.0
4.16,0.11111111111111914,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000643,0.0,99.99999999999993,0.0
4.17,0.11111111111111913,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000641,0.0,99.99999999999993,0.0
4.18,0.11111111111111911,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.00000000000064,0.0,99.99999999999993,0.0
4.19,0.1111111111111191,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.00000000000064,0.0,99.99999999999993,0.0
4.2,0.11111111111111908,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.00000000000064,0.0,99.99999999999993,0.0
4.21,0.11111111111111907,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000638,0.0,99.99999999999993,0.0
4.22,0.11111111111111904,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000634,0.0,99.99999999999993,0.0
4.23,0.11111111111111903,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000636,0.0,99.99999999999993,0.0
4.24,0.11111111111111902,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000634,0.0,99.99999999999993,0.0
4.25,0.111111111111119,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000632,0.0,99.99999999999993,0.0
4.26,0.11111111111111899,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.00000000000063,0.0,99.99999999999993,0.0
4.27,0.11111111111111897,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000629,0.0,99.99999999999993,0.0
