A,C,I,L,R,X,Time
0.0009045066596111761,0.0004083544892616025,0.9991093049256639,0.1,0.9996003891306583,8.129476570573604e-06,4.78
0.0009081229293510545,0.00040909368950978815,0.9991058087435214,0.1,0.9995997498357039,8.144235073531784e-06,4.79
0.0009117456574461167,0.00040983245386316813,0.9991023066480591,0.1,0.9995991114857405,8.158984705402129e-06,4.8
0.0009153748395826955,0.00041057078257956205,0.9990987986445271,0.1,0.9995984740814705,8.173725471213495e-06,4.8100000000000005
0.0009190104714496003,0.0004113086759166375,0.9990952847381726,0.1,0.9995978376235957,8.18845737599222e-06,4.82
0.0009226525487381185,0.00041204613413191066,0.9990917649342392,0.1,0.9995972021128171,8.20318042476214e-06,4.83
0.0009263010671420124,0.0004127831574827463,0.999088239237968,0.1,0.9995965675498355,8.217894622544578e-06,4.84
0.0009299560223575192,0.00041351974622635767,0.9990847076545962,0.1,0.999595933935351,8.232599974358346e-06,4.8500000000000005
0.000933617410083348,0.0004142559006198066,0.9990811701893584,0.1,0.9995953012700629,8.247296485219746e-06,4.86
0.0009372852260206808,0.0004149916209200038,0.9990776268474856,0.1,0.9995946695546705,8.261984160142581e-06,4.87
0.0009409594658731698,0.00041572690738370886,0.999074077634206,0.1,0.9995940387898721,8.276663004138139e-06,4.88
0.0009446401253469362,0.0004164617602675302,0.9990705225547445,0.1,0.9995934089763655,8.291333022215204e-06,4.89
0.00094832720015057,0.0004171961798279255,0.9990669616143228,0.1,0.9995927801148482,8.30599421938006e-06,4.9
0.0009520206859951265,0.0004179301663212012,0.9990633948181595,0.1,0.9995921522060168,8.320646600636478e-06,4.91
0.0009557205785941279,0.00041866372000351314,0.99905982217147,0.1,0.9995915252505677,8.335290170985736e-06,4.92
0.00095942687366356,0.0004193968411308666,0.9990562436794667,0.1,0.9995908992491965,8.349924935426604e-06,4.93
0.0009631395669218723,0.00042012952995911613,0.9990526593473585,0.1,0.9995902742025984,8.36455089895535e-06,4.94
0.0009668586540899748,0.0004208617867439656,0.9990490691803517,0.1,0.9995896501114678,8.379168066565744e-06,4.95
0.0009705841308912392,0.0004215936117409687,0.999045473183649,0.1,0.999589026976499,8.393776443249058e-06,4.96
0.0009743159930514961,0.00042232500520552864,0.99904187136245,0.1,0.9995884047983853,8.408376033994061e-06,4.97
0.0009780542362990345,0.0004230559673928985,0.9990382637219514,0.1,0.9995877835778196,8.422966843787028e-06,4.98
0.000981798856364599,0.00042378649855818096,0.9990346502673464,0.1,0.9995871633154945,8.437548877611733e-06,4.99
0.0009855498489813907,0.00042451659895632876,0.9990310310038254,0.1,0.9995865440121016,8.452122140449455e-06,5.0
0.0009893072098850653,0.00042524626884214473,0.9990274059365756,0.1,0.9995859256683323,8.466686637278982e-06,5.01
0.0009930709348137312,0.0004259755084702817,0.9990237750707809,0.1,0.9995853082848772,8.481242373076603e-06,5.0200000000000005
0.0009968410195079478,0.0004267043180952426,0.9990201384116222,0.1,0.9995846918624268,8.495789352816113e-06,5.03
0.0010006174597107262,0.00042743269797138094,0.9990164959642772,0.1,0.9995840764016706,8.510327581468817e-06,5.04
0.0010044002511675261,0.00042816064835290025,0.9990128477339205,0.1,0.9995834619032975,8.524857064003528e-06,5.05
0.001008189389626256,0.0004288881694938548,0.9990091937257236,0.1,0.9995828483679963,8.539377805386567e-06,5.0600000000000005
0.0010119848708372702,0.00042961526164814916,0.9990055339448548,0.1,0.9995822357964549,8.553889810581765e-06,5.07
0.0010157866905533693,0.00043034192506953865,0.9990018683964794,0.1,0.9995816241893608,8.568393084550463e-06,5.08
0.0010195948445297983,0.00043106816001162927,0.9989981970857594,0.1,0.9995810135474009,8.582887632251518e-06,5.09
0.0010234093285242452,0.000431793966727878,0.9989945200178538,0.1,0.9995804038712617,8.597373458641295e-06,5.1000000000000005
0.0010272301382968393,0.0004325193454715924,0.9989908371979184,0.1,0.9995797951616289,8.611850568673671e-06,5.11
0.0010310572696101512,0.0004332442964959312,0.9989871486311058,0.1,0.9995791874191877,8.626318967300042e-06,5.12
0.0010348907182291906,0.0004339688200539043,0.9989834543225659,0.1,0.999578580644623,8.640778659469316e-06,5.13
0.0010387304799214054,0.0004346929163983726,0.9989797542774449,0.1,0.999577974838619,8.655229650127918e-06,5.14
0.0010425765504566808,0.0004354165857820483,0.9989760485008864,0.1,0.9995773700018592,8.669671944219793e-06,5.15
0.0010464289256073365,0.0004361398284574949,0.9989723369980306,0.1,0.9995767661350269,8.6841055466864e-06,5.16
0.0010502876011481276,0.0004368626446771273,0.9989686197740145,0.1,0.9995761632388045,8.698530462466715e-06,5.17
0.0010541525728562423,0.00043758503469321205,0.9989648968339723,0.1,0.9995755613138742,8.712946696497237e-06,5.18
0.001058023836511301,0.0004383069987578673,0.9989611681830348,0.1,0.9995749603609173,8.727354253711985e-06,5.19
0.0010619013878953537,0.00043902853712306255,0.99895743382633,0.1,0.9995743603806149,8.741753139042496e-06,5.2
0.0010657852227928808,0.0004397496500406195,0.9989536937689824,0.1,0.9995737613736473,8.756143357417834e-06,5.21
0.001069675336990791,0.00044047033776221147,0.9989499480161137,0.1,0.9995731633406943,8.770524913764585e-06,5.22
0.0010735717262784197,0.00044119060053936395,0.9989461965728424,0.1,0.9995725662824354,8.784897813006856e-06,5.23
0.0010774743864475273,0.00044191043862345413,0.998942439444284,0.1,0.9995719701995492,8.79926206006628e-06,5.24
0.0010813833132923003,0.00044262985226571156,0.9989386766355506,0.1,0.9995713750927141,8.813617659862013e-06,5.25
0.0010852985026093473,0.000443348841717218,0.9989349081517516,0.1,0.9995707809626078,8.827964617310745e-06,5.26
0.0010892199501976998,0.00044406740722890747,0.998931133997993,0.1,0.9995701878099073,8.842302937326689e-06,5.2700000000000005
0.001093147651858809,0.0004447855490515663,0.998927354179378,0.1,0.9995695956352892,8.856632624821582e-06,5.28
0.0010970816033965467,0.0004455032674358334,0.9989235687010063,0.1,0.9995690044394299,8.870953684704695e-06,5.29
0.001101021800617203,0.00044622056263220015,0.9989197775679749,0.1,0.9995684142230046,8.885266121882832e-06,5.3
0.0011049682393294848,0.0004469374348910108,0.9989159807853775,0.1,0.9995678249866885,8.899569941260322e-06,5.3100000000000005
0.0011089209153445146,0.000447653884462462,0.9989121783583047,0.1,0.999567236731156,8.913865147739025e-06,5.32
0.00111287982447583,0.00044836991159660344,0.9989083702918442,0.1,0.999566649457081,8.928151746218338e-06,5.33
0.0011168449625393823,0.00044908551654333767,0.9989045565910805,0.1,0.9995660631651369,8.942429741595191e-06,5.34
0.0011208163253535349,0.0004498006995524203,0.9989007372610949,0.1,0.9995654778559966,8.956699138764047e-06,5.3500000000000005
0.001124793908739061,0.00045051546087345986,0.9988969123069658,0.1,0.9995648935303324,8.970959942616902e-06,5.36
0.0011287777085191451,0.00045122980075591816,0.9988930817337683,0.1,0.9995643101888161,8.985212158043293e-06,5.37
0.0011327677205193796,0.0004519437194491103,0.9988892455465748,0.1,0.9995637278321189,8.999455789930287e-06,5.38
0.0011367639405677644,0.00045265721720220476,0.9988854037504542,0.1,0.9995631464609115,9.013690843162497e-06,5.39
0.0011407663644947051,0.0004533702942642233,0.9988815563504727,0.1,0.9995625660758641,9.027917322622073e-06,5.4
0.0011447749881330121,0.00045408295088404123,0.9988777033516931,0.1,0.9995619866776465,9.042135233188699e-06,5.41
0.0011487898073178997,0.00045479518731038755,0.9988738447591754,0.1,0.9995614082669276,9.056344579739604e-06,5.42
0.0011528108178869845,0.00045550700379184484,0.9988699805779764,0.1,0.9995608308443761,9.070545367149559e-06,5.43
0.0011568380156802846,0.0004562184005768497,0.9988661108131497,0.1,0.9995602544106599,9.084737600290873e-06,5.44
0.001160871396540217,0.00045692937791369216,0.9988622354697461,0.1,0.9995596789664465,9.098921284033401e-06,5.45
0.0011649109563115984,0.0004576399360505166,0.9988583545528131,0.1,0.9995591045124029,9.113096423244542e-06,5.46
0.0011689566908416426,0.00045835007523532123,0.9988544680673954,0.1,0.9995585310491957,9.127263022789242e-06,5.47
0.0011730085959799602,0.00045905979571595856,0.9988505760185344,0.1,0.9995579585774906,9.14142108752999e-06,5.48
0.0011770666675785556,0.000459769097740135,0.9988466784112686,0.1,0.999557387097953,9.155570622326821e-06,5.49
0.0011811309014918279,0.00046047798155541154,0.9988427752506333,0.1,0.999556816611248,9.169711632037316e-06,5.5
0.0011852012935765687,0.0004611864474092034,0.9988388665416608,0.1,0.9995562471180395,9.18384412151661e-06,5.51
0.0011892778396919614,0.0004618944955487805,0.9988349522893804,0.1,0.9995556786189915,9.197968095617387e-06,5.5200000000000005
0.001193360535699578,0.00046260212622126695,0.9988310324988182,0.1,0.9995551111147672,9.212083559189872e-06,5.53
0.001197449377463381,0.0004633093396736417,0.9988271071749975,0.1,0.9995545446060294,9.22619051708185e-06,5.54
0.0012015443608497198,0.0004640161361527385,0.9988231763229383,0.1,0.9995539790934402,9.240288974138655e-06,5.55
0.0012056454817273307,0.00046472251590524576,0.9988192399476576,0.1,0.9995534145776612,9.254378935203175e-06,5.5600000000000005
0.0012097527359673345,0.0004654284791777068,0.9988152980541696,0.1,0.9995528510593537,9.26846040511585e-06,5.57
0.0012138661194432368,0.00046613402621652,0.998811350647485,0.1,0.999552288539178,9.282533388714673e-06,5.58
0.0012179856280309259,0.00046683915726793883,0.998807397732612,0.1,0.9995517270177944,9.296597890835198e-06,5.59
0.001222111257608672,0.00046754387257807187,0.9988034393145552,0.1,0.9995511664958624,9.310653916310532e-06,5.6000000000000005
0.0012262430040571241,0.00046824817239288284,0.9987994753983166,0.1,0.999550606974041,9.324701469971337e-06,5.61
0.0012303808632593124,0.00046895205695819084,0.998795505988895,0.1,0.9995500484529886,9.338740556645835e-06,5.62
0.001234524831100644,0.0004696555265196705,0.998791531091286,0.1,0.9995494909333632,9.352771181159809e-06,5.63
0.0012386749034689027,0.0004703585813228518,0.9987875507104825,0.1,0.9995489344158223,9.366793348336598e-06,5.64
0.0012428310762542486,0.00047106122161312043,0.9987835648514742,0.1,0.9995483789010225,9.380807062997107e-06,5.65
0.0012469933453492146,0.00047176344763571754,0.9987795735192476,0.1,0.9995478243896205,9.394812329959795e-06,5.66
0.0012511617066487076,0.0004724652596357402,0.9987755767187865,0.1,0.999547270882272,9.408809154040688e-06,5.67
0.0012553361560500068,0.0004731666578581413,0.9987715744550713,0.1,0.9995467183796324,9.422797540053378e-06,5.68
0.0012595166894527616,0.0004738676425477297,0.9987675667330796,0.1,0.9995461668823563,9.436777492809015e-06,5.69
0.00126370330275899,0.00047456821394917004,0.9987635535577861,0.1,0.9995456163910982,9.450749017116318e-06,5.7
0.0012678959918730798,0.0004752683723069833,0.9987595349341623,0.1,0.9995450669065117,9.464712117781572e-06,5.71
0.0012720947527017845,0.00047596811786554654,0.9987555108671765,0.1,0.99954451842925,9.478666799608626e-06,5.72
0.0012762995811542244,0.00047666745086909315,0.9987514813617944,0.1,0.9995439709599657,9.492613067398901e-06,5.73
0.001280510473141883,0.0004773663715617127,0.9987474464229782,0.1,0.9995434244993111,9.506550925951384e-06,5.74
0.0012847274245786086,0.0004780648801873514,0.9987434060556876,0.1,0.9995428790479378,9.520480380062631e-06,5.75
0.001288950431380611,0.00047876297698981173,0.9987393602648789,0.1,0.999542334606497,9.534401434526773e-06,5.76
0.0012931794894664613,0.0004794606622127531,0.9987353090555054,0.1,0.9995417911756391,9.548314094135506e-06,5.7700000000000005
0.0012974145947570893,0.0004801579360996912,0.9987312524325177,0.1,0.9995412487560142,9.562218363678098e-06,5.78
0.0013016557431757845,0.0004808547988939988,0.998727190400863,0.1,0.999540707348272,9.576114247941395e-06,5.79
0.0013059029306481931,0.0004815512508389055,0.9987231229654857,0.1,0.9995401669530615,9.590001751709817e-06,5.8
0.0013101561531023182,0.0004822472921774978,0.9987190501313272,0.1,0.999539627571031,9.603880879765355e-06,5.8100000000000005
0.0013144154064685164,0.000482942923152719,0.9987149719033259,0.1,0.9995390892028285,9.617751636887575e-06,5.82
0.001318680686679499,0.0004836381440073699,0.9987108882864171,0.1,0.9995385518491016,9.631614027853624e-06,5.83
0.0013229519896703298,0.0004843329549841082,0.9987067992855331,0.1,0.999538015510497,9.645468057438226e-06,5.84
0.0013272293113784236,0.00048502735632544914,0.9987027049056033,0.1,0.9995374801876614,9.659313730413678e-06,5.8500000000000005
0.0013315126477435445,0.00048572134827376496,0.9986986051515541,0.1,0.9995369458812405,9.673151051549861e-06,5.86
0.0013358019947078068,0.0004864149310712856,0.9986945000283086,0.1,0.9995364125918798,9.686980025614237e-06,5.87
0.0013400973482156715,0.0004871081049600986,0.9986903895407874,0.1,0.999535880320224,9.700800657371844e-06,5.88
0.0013443987042139466,0.00048780087018214887,0.9986862736939077,0.1,0.9995353490669174,9.714612951585305e-06,5.89
0.0013487060586517855,0.0004884932269792392,0.998682152492584,0.1,0.999534818832604,9.728416913014829e-06,5.9
0.0013530194074806844,0.0004891851755930302,0.9986780259417275,0.1,0.9995342896179269,9.742212546418204e-06,5.91
0.0013573387466544837,0.0004898767162650401,0.9986738940462467,0.1,0.999533761423529,9.755999856550802e-06,5.92
0.0013616640721293648,0.0004905678492366452,0.998669756811047,0.1,0.9995332342500525,9.769778848165583e-06,5.93
0.0013659953798638503,0.0004912585747490801,0.9986656142410306,0.1,0.999532708098139,9.783549526013094e-06,5.94
0.0013703326658188004,0.000491948893043437,0.9986614663410971,0.1,0.9995321829684298,9.797311894841466e-06,5.95
0.0013746759259574148,0.0004926388043606668,0.9986573131161428,0.1,0.9995316588615657,9.811065959396419e-06,5.96
0.001379025156245229,0.0004933283089415784,0.9986531545710613,0.1,0.9995311357781868,9.824811724421263e-06,5.97
0.0013833803526501155,0.0004940174070268392,0.9986489907107429,0.1,0.9995306137189327,9.8385491946569e-06,5.98
0.0013877415111422794,0.0004947060988569749,0.9986448215400751,0.1,0.9995300926844426,9.852278374841819e-06,5.99
0.0013921086276942603,0.0004953943846723699,0.9986406470639424,0.1,0.9995295726753551,9.8659992697121e-06,6.0
0.0013964816982809292,0.0004960822647132672,0.9986364672872264,0.1,0.9995290536923084,9.879711884001419e-06,6.01
0.0014008607188794888,0.0004967697392197684,0.9986322822148057,0.1,0.9995285357359399,9.893416222441045e-06,6.0200000000000005
0.0014052456854694699,0.0004974568084318339,0.9986280918515558,0.1,0.9995280188068869,9.907112289759839e-06,6.03
0.0014096365940327329,0.0004981434725892832,0.9986238962023491,0.1,0.9995275029057857,9.920800090684259e-06,6.04
0.001414033440553465,0.0004988297319317944,0.9986196952720556,0.1,0.9995269880332726,9.934479629938356e-06,6.05
0.0014184362210181802,0.0004995155866989049,0.9986154890655418,0.1,0.999526474189983,9.948150912243785e-06,6.0600000000000005
0.0014228449314157158,0.0005002010371300111,0.9986112775876713,0.1,0.9995259613765519,9.961813942319789e-06,6.07
0.0014272595677372337,0.0005008860834643687,0.998607060843305,0.1,0.9995254495936139,9.975468724883217e-06,6.08
0.001431680125976218,0.0005015707259410926,0.9986028388373005,0.1,0.9995249388418028,9.989115264648516e-06,6.09
0.0014361066021284746,0.0005022549647991572,0.9985986115745127,0.1,0.9995244291217523,1.0002753566327735e-05,6.1000000000000005
0.001440538992192128,0.000502938800277396,0.9985943790597934,0.1,0.9995239204340952,1.0016383634630516e-05,6.11
0.001444977292167623,0.0005036222326145024,0.9985901412979916,0.1,0.999523412779464,1.0030005474264114e-05,6.12
0.0014494214980577216,0.0005043052620490294,0.9985858982939531,0.1,0.9995229061584906,1.0043619089933381e-05,6.13
0.0014538716058675022,0.0005049878888193897,0.9985816500525209,0.1,0.9995224005718064,1.0057224486340777e-05,6.140000000000001
0.001458327611604358,0.0005056701131638554,0.998577396578535,0.1,0.9995218960200424,1.0070821668186361e-05,6.15
0.0014627895112779969,0.0005063519353205589,0.9985731378768324,0.1,0.999521392503829,1.0084410640167805e-05,6.16
0.0014672573009004394,0.0005070333555274925,0.9985688739522475,0.1,0.999520890023796,1.009799140698038e-05,6.17
0.0014717309764860178,0.0005077143740225083,0.9985646048096112,0.1,0.9995203885805728,1.0111563973316975e-05,6.18
0.001476210534051375,0.0005083949910433189,0.9985603304537517,0.1,0.9995198881747883,1.0125128343868077e-05,6.19
0.0014806959696154625,0.0005090752068274968,0.9985560508894944,0.1,0.9995193888070708,1.0138684523321788e-05,6.2
0.0014851872791995407,0.0005097550216124746,0.9985517661216615,0.1,0.9995188904780482,1.0152232516363817e-05,6.21
0.0014896844588271764,0.0005104344356355458,0.9985474761550726,0.1,0.9995183931883478,1.0165772327677488e-05,6.22
0.0014941875045242428,0.000511113449133864,0.9985431809945439,0.1,0.9995178969385964,1.0179303961943735e-05,6.23
0.0014986964123189163,0.0005117920623444433,0.9985388806448889,0.1,0.9995174017294204,1.0192827423841105e-05,6.24
0.001503211178241678,0.0005124702755041584,0.9985345751109183,0.1,0.9995169075614455,1.020634271804576e-05,6.25
0.0015077317983253108,0.0005131480888497451,0.9985302643974395,0.1,0.999516414435297,1.0219849849231471e-05,6.26
0.0015122582686048986,0.0005138255026177996,0.9985259485092575,0.1,0.9995159223515998,1.0233348822069635e-05,6.2700000000000005
0.001516790585117824,0.0005145025170447789,0.9985216274511738,0.1,0.9995154313109781,1.0246839641229255e-05,6.28
0.0015213287439037697,0.0005151791323670011,0.9985173012279872,0.1,0.9995149413140556,1.0260322311376958e-05,6.29
0.001525872741004715,0.0005158553488206453,0.9985129698444938,0.1,0.9995144523614556,1.0273796837176986e-05,6.3
0.0015304225724649362,0.0005165311666417518,0.9985086333054863,0.1,0.9995139644538009,1.0287263223291205e-05,6.3100000000000005
0.0015349782343310032,0.0005172065860662219,0.9985042916157549,0.1,0.9995134775917137,1.0300721474379095e-05,6.32
0.0015395397226517808,0.0005178816073298183,0.9984999447800867,0.1,0.9995129917758159,1.031417159509776e-05,6.33
0.0015441070334784265,0.0005185562306681649,0.9984955928032658,0.1,0.9995125070067284,1.0327613590101926e-05,6.34
0.0015486801628643893,0.0005192304563167473,0.9984912356900735,0.1,0.9995120232850723,1.034104746404394e-05,6.3500000000000005
0.0015532591068654076,0.0005199042845109123,0.9984868734452881,0.1,0.9995115406114676,1.0354473221573772e-05,6.36
0.0015578438615395098,0.0005205777154858685,0.9984825060736849,0.1,0.9995110589865341,1.036789086733902e-05,6.37
0.001562434422947012,0.0005212507494766861,0.9984781335800367,0.1,0.999510578410891,1.0381300405984904e-05,6.38
0.0015670307871505171,0.0005219233867182972,0.9984737559691128,0.1,0.999510098885157,1.0394701842154275e-05,6.390000000000001
0.001571632950214913,0.0005225956274454956,0.99846937324568,0.1,0.9995096204099502,1.0408095180487604e-05,6.4
0.0015762409082073726,0.000523267471892937,0.9984649854145019,0.1,0.9995091429858884,1.0421480425622998e-05,6.41
0.001580854657197352,0.0005239389202951391,0.9984605924803395,0.1,0.9995086666135888,1.0434857582196185e-05,6.42
0.0015854741932565888,0.0005246099728864819,0.9984561944479505,0.1,0.9995081912936682,1.044822665484053e-05,6.43
0.0015900995124591025,0.0005252806299012073,0.9984517913220902,0.1,0.9995077170267426,1.0461587648187026e-05,6.44
0.0015947306108811906,0.0005259508915734195,0.9984473831075105,0.1,0.9995072438134277,1.0474940566864294e-05,6.45
0.0015993674846014306,0.0005266207581370853,0.9984429698089605,0.1,0.9995067716543388,1.0488285415498592e-05,6.46
0.0016040101297006765,0.0005272902298260336,0.9984385514311868,0.1,0.9995063005500904,1.0501622198713809e-05,6.47
0.0016086585422620593,0.0005279593068739559,0.9984341279789325,0.1,0.9995058305012968,1.0514950921131474e-05,6.48
0.0016133127183709831,0.0005286279895144062,0.9984296994569383,0.1,0.9995053615085717,1.0528271587370745e-05,6.49
0.0016179726541151276,0.0005292962779808013,0.9984252658699417,0.1,0.9995048935725281,1.0541584202048414e-05,6.5
0.0016226383455844441,0.0005299641725064207,0.9984208272226774,0.1,0.9995044266937789,1.0554888769778918e-05,6.51
0.0016273097888711565,0.0005306316733244066,0.9984163835198773,0.1,0.9995039608729361,1.0568185295174327e-05,6.5200000000000005
0.0016319869800697567,0.0005312987806677641,0.9984119347662701,0.1,0.9995034961106115,1.0581473782844348e-05,6.53
0.0016366699152770077,0.0005319654947693615,0.9984074809665819,0.1,0.9995030324074161,1.0594754237396333e-05,6.54
0.0016413585905919398,0.0005326318158619299,0.9984030221255358,0.1,0.9995025697639607,1.060802666343527e-05,6.55
0.0016460530021158502,0.0005332977441780637,0.998398558247852,0.1,0.9995021081808554,1.062129106556379e-05,6.5600000000000005
0.0016507531459523006,0.0005339632799502206,0.9983940893382478,0.1,0.99950164765871,1.0634547448382167e-05,6.57
0.001655459018207118,0.0005346284234107213,0.9983896154014378,0.1,0.9995011881981335,1.0647795816488317e-05,6.58
0.0016601706149883928,0.0005352931747917501,0.9983851364421334,0.1,0.9995007297997347,1.0661036174477803e-05,6.59
0.001664887932406477,0.0005359575343253549,0.9983806524650434,0.1,0.9995002724641217,1.067426852694383e-05,6.6000000000000005
0.0016696109665739827,0.0005366215022434467,0.9983761634748735,0.1,0.9994998161919021,1.0687492878477247e-05,6.61
0.0016743397136057827,0.0005372850787778007,0.9983716694763265,0.1,0.9994993609836832,1.0700709233666553e-05,6.62
0.001679074169619008,0.0005379482641600553,0.9983671704741026,0.1,0.9994989068400717,1.0713917597097898e-05,6.63
0.0016838143307330476,0.000538611058621713,0.998362666472899,0.1,0.9994984537616737,1.0727117973355075e-05,6.640000000000001
0.0016885601930695447,0.00053927346239414,0.9983581574774097,0.1,0.9994980017490949,1.0740310367019527e-05,6.65
0.0016933117527523998,0.0005399354757085664,0.9983536434923265,0.1,0.9994975508029404,1.0753494782670352e-05,6.66
0.0016980690059077656,0.0005405970987960865,0.9983491245223376,0.1,0.999497100923815,1.0766671224884293e-05,6.67
0.0017028319486640483,0.0005412583318876587,0.9983446005721287,0.1,0.999496652112323,1.077983969823575e-05,6.68
0.0017076005771519056,0.0005419191752141056,0.9983400716463827,0.1,0.9994962043690678,1.0793000207296774e-05,6.69
0.0017123748875042444,0.0005425796290061138,0.9983355377497795,0.1,0.9994957576946528,1.0806152756637066e-05,6.7
0.0017171548758562218,0.0005432396934942345,0.998330998886996,0.1,0.9994953120896807,1.0819297350823993e-05,6.71
0.0017219405383452427,0.0005438993689088834,0.9983264550627065,0.1,0.9994948675547537,1.0832433994422565e-05,6.72
0.001726731871110959,0.0005445586554803406,0.9983219062815822,0.1,0.9994944240904735,1.084556269199546e-05,6.73
0.0017315288702952672,0.0005452175534387505,0.9983173525482917,0.1,0.9994939816974413,1.0858683448103004e-05,6.74
0.0017363315320423095,0.0005458760630141226,0.9983127938675005,0.1,0.9994935403762578,1.0871796267303187e-05,6.75
0.0017411398524984707,0.000546534184436331,0.9983082302438714,0.1,0.9994931001275233,1.0884901154151656e-05,6.76
0.0017459538278123787,0.0005471919179351147,0.9983036616820642,0.1,0.9994926609518375,1.0897998113201719e-05,6.7700000000000005
0.0017507734541349004,0.0005478492637400773,0.9982990881867359,0.1,0.9994922228497997,1.0911087149004346e-05,6.78
0.0017555987276191443,0.0005485062220806878,0.9982945097625406,0.1,0.9994917858220085,1.0924168266108167e-05,6.79
0.001760429644420457,0.00054916279318628,0.9982899264141298,0.1,0.9994913498690623,1.0937241469059478e-05,6.8
0.0017652662006964232,0.000549818977286053,0.9982853381461518,0.1,0.9994909149915588,1.0950306762402235e-05,6.8100000000000005
0.001770108392606862,0.0005504747746090709,0.9982807449632523,0.1,0.9994904811900954,1.0963364150678061e-05,6.82
0.0017749562163138298,0.0005511301853842634,0.9982761468700739,0.1,0.9994900484652688,1.0976413638426245e-05,6.83
0.0017798096679816158,0.0005517852098404254,0.9982715438712567,0.1,0.9994896168176752,1.0989455230183742e-05,6.84
0.001784668743776743,0.0005524398482062173,0.9982669359714377,0.1,0.9994891862479106,1.1002488930485173e-05,6.8500000000000005
0.0017895334398679646,0.0005530941007101651,0.998262323175251,0.1,0.9994887567565701,1.101551474386283e-05,6.86
0.0017944037524262654,0.0005537479675806603,0.9982577054873281,0.1,0.9994883283442487,1.1028532674846669e-05,6.87
0.0017992796776248594,0.0005544014490459602,0.9982530829122974,0.1,0.9994879010115406,1.1041542727964322e-05,6.88
0.0018041612116391893,0.0005550545453341879,0.9982484554547847,0.1,0.9994874747590397,1.105454490774109e-05,6.890000000000001
0.0018090483506469231,0.0005557072566733322,0.9982438231194127,0.1,0.9994870495873392,1.1067539218699945e-05,6.9
0.0018139410908279564,0.0005563595832912481,0.9982391859108016,0.1,0.9994866254970323,1.108052566536153e-05,6.91
0.0018188394283644089,0.0005570115254156565,0.9982345438335686,0.1,0.999486202488711,1.1093504252244164e-05,6.92
0.001823743359440624,0.0005576630832741442,0.9982298968923278,0.1,0.9994857805629673,1.1106474983863844e-05,6.93
0.0018286528802431677,0.0005583142570941646,0.9982252450916909,0.1,0.9994853597203927,1.1119437864734237e-05,6.94
0.0018335679869608261,0.000558965047103037,0.9982205884362665,0.1,0.999484939961578,1.1132392899366685e-05,6.95
0.0018384886757846068,0.0005596154535279471,0.9982159269306605,0.1,0.9994845212871136,1.1145340092270214e-05,6.96
0.0018434149429077354,0.0005602654765959473,0.998211260579476,0.1,0.9994841036975896,1.1158279447951523e-05,6.97
0.0018483467845256563,0.0005609151165339561,0.998206589387313,0.1,0.9994836871935951,1.1171210970914995e-05,6.98
0.001853284196836029,0.0005615643735687588,0.998201913358769,0.1,0.9994832717757194,1.1184134665662686e-05,6.99
0.0018582271760387297,0.0005622132479270072,0.9981972324984384,0.1,0.9994828574445508,1.1197050536694338e-05,7.0
0.0018631757183358484,0.0005628617398352199,0.9981925468109131,0.1,0.9994824442006772,1.1209958588507371e-05,7.01
0.001868129819931689,0.0005635098495197826,0.9981878563007819,0.1,0.9994820320446863,1.1222858825596894e-05,7.0200000000000005
0.001873089477032766,0.0005641575772069473,0.9981831609726309,0.1,0.999481620977165,1.123575125245569e-05,7.03
0.0018780546858478057,0.0005648049231228334,0.9981784608310436,0.1,0.9994812109986998,1.1248635873574232e-05,7.04
0.0018830254425877442,0.0005654518874934273,0.9981737558806001,0.1,0.9994808021098767,1.1261512693440681e-05,7.05
0.0018880017434657263,0.0005660984705445825,0.9981690461258782,0.1,0.9994803943112813,1.127438171654088e-05,7.0600000000000005
0.0018929835846971028,0.0005667446725020195,0.9981643315714528,0.1,0.9994799876034987,1.128724294735836e-05,7.07
0.0018979709624994323,0.0005673904935913262,0.9981596122218958,0.1,0.9994795819871134,1.130009639037434e-05,7.08
0.0019029638730924778,0.000568035934037958,0.9981548880817763,0.1,0.9994791774627095,1.131294205006773e-05,7.09
0.0019079623126982068,0.0005686809940672377,0.998150159155661,0.1,0.9994787740308707,1.1325779930915125e-05,7.1000000000000005
0.0019129662775407884,0.0005693256739043554,0.9981454254481132,0.1,0.9994783716921801,1.1338610037390813e-05,7.11
0.0019179757638465946,0.000569969973774369,0.998140686963694,0.1,0.9994779704472203,1.1351432373966778e-05,7.12
0.0019229907678441974,0.000570613893902204,0.998135943706961,0.1,0.9994775702965735,1.136424694511269e-05,7.13
0.0019280112857643684,0.0005712574345126538,0.9981311956824697,0.1,0.9994771712408214,1.1377053755295916e-05,7.140000000000001
0.0019330373138400766,0.0005719005958303793,0.9981264428947723,0.1,0.9994767732805451,1.1389852808981516e-05,7.15
0.001938068848306489,0.0005725433780799095,0.9981216853484183,0.1,0.9994763764163254,1.1402644110632247e-05,7.16
0.001943105885400968,0.0005731857814856414,0.9981169230479546,0.1,0.9994759806487424,1.1415427664708558e-05,7.17
0.0019481484213630708,0.0005738278062718402,0.9981121559979252,0.1,0.999475585978376,1.1428203475668597e-05,7.18
0.001953196452434549,0.0005744694526626389,0.9981073842028714,0.1,0.9994751924058055,1.1440971547968216e-05,7.19
0.0019582499748593447,0.000575110720882039,0.9981026076673314,0.1,0.9994747999316095,1.1453731886060954e-05,7.2
