data_set_T,data_set_H,data_set_HI,data_set_M,data_set_MI,data_set_N,data_set_NI,data_set_NS,data_set_NSI,data_set_SB1,data_set_SB2,data_set_SB3,data_set_SB4,data_set_SB5,data_set_SB6,data_set_SB7,data_set_SB8,data_set_SB9,data_set_SB10,data_set_SS1,data_set_SS2,data_set_SS3,data_set_SS4,data_set_SS5,data_set_SS6,data_set_SS7,data_set_SS8,data_set_SS9,data_set_SS10,data_set_TNEWB1,data_set_TNEWB2,data_set_TNEWB3,data_set_TNEWB4,data_set_TNEWB5,data_set_TNEWB6,data_set_TNEWB7,data_set_TNEWB8,data_set_TNEWB9,data_set_TNEWB10,data_set_TNEWS1,data_set_TNEWS2,data_set_TNEWS3,data_set_TNEWS4,data_set_TNEWS5,data_set_TNEWS6,data_set_TNEWS7,data_set_TNEWS8,data_set_TNEWS9,data_set_TNEWS10,data_set_V,data_set_VI,data_set_X1,data_set_X2,data_set_X3,data_set_X4,data_set_X5,data_set_X6,data_set_X7,data_set_X8,data_set_X9,data_set_X10,data_set_Y1,data_set_Y2,data_set_Y3,data_set_Y4,data_set_Y5,data_set_Y6,data_set_Y7,data_set_Y8,data_set_Y9,data_set_Y10,data_set_Z1,data_set_Z2,data_set_Z3,data_set_Z4,data_set_Z5,data_set_Z6,data_set_Z7,data_set_Z8,data_set_Z9,data_set_Z10
7032.0,0.9634338,0.76944005,0.012832769,0.043396901,0.018828081,0.062448859,0.23541531,0.26326573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7147.7524,7523.9863,7665.0254,7508.5688,7185.3745,7718.8159,-59.711609,-53.457695,0.95663017,0.99709964,0.86351782,0.97088569,0.99992704,0.90059948,0.96574295,0.89420933,0.96883798,0.9396776,7.1670450000000005e-28,0.0,5.5527621e-14,3.5074501e-42,0.0,2.3628406e-17,1.4839751e-42,3.5181694e-10,3.5163875e-39,5.5974667e-34,0.043369841,0.0029003765,0.13648216,0.02911433,7.2974981e-05,0.09940052,0.034257058,0.10579067,0.031162005,0.060322426
7044.0,0.96205556,0.75771791,0.013043992,0.044718441,0.019202234,0.064558163,0.21269117,0.24063945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7147.7524,7523.9863,7665.0254,7508.5688,7185.3745,7718.8159,-59.629757,-53.30265,0.95765865,0.99716842,0.86675441,0.97157609,0.99992877,0.90295666,0.9665553,0.89671808,0.96957695,0.94110805,1.5991839e-28,0.0,1.2389887e-14,7.8192454e-43,0.0,5.272210199999999e-18,3.3070643999999997e-43,7.850097e-11,7.8461223e-40,1.2489637e-34,0.042341355,0.0028315959,0.13324559,0.028423905,7.1244431e-05,0.097043313,0.033444677,0.10328192,0.030423021,0.058891922
7056.0,0.96110553,0.74872559,0.013186221,0.045722645,0.019455187,0.066167027,0.19238017,0.22070962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7147.7524,7523.9863,7665.0254,7508.5688,7185.3745,7718.8159,-59.575386,-53.187759,0.95866275,0.99723554,0.86991423,0.97225016,0.99993044,0.905258,0.96734846,0.89916736,0.97029847,0.94250464,3.5682616e-29,0.0,2.7645576e-15,1.7516230999999998e-43,0.0,1.1763891e-18,7.4268819e-44,1.7515933e-11,1.7507121999999999e-40,2.7868144e-35,0.041337259,0.0027644467,0.13008577,0.027749851,6.9554917e-05,0.094742,0.032651559,0.10083266,0.029701561,0.057495344
7068.0,0.96045887,0.74191922,0.013281575,0.04647721,0.019625138,0.067379884,0.1742207,0.2031533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7147.7524,7523.9863,7665.0254,7508.5688,7185.3745,7718.8159,-59.539261,-53.103024,0.95964301,0.9973011,0.87299913,0.9729082,0.99993211,0.90750474,0.96812272,0.90155852,0.97100282,0.9438681,7.961868100000001e-30,0.0,6.1685614e-16,3.9236357e-44,0.0,2.6248788e-19,1.6815582e-44,3.9083329e-12,3.9063997e-41,6.2182238e-36,0.040356975,0.0026988897,0.12700087,0.027091784,6.7905472e-05,0.092495255,0.031877249,0.098441489,0.028997209,0.056131881
7080.0,0.96002209,0.73682189,0.013345394,0.047039136,0.019738976,0.06828554,0.15798126,0.18768367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7147.7524,7523.9863,7665.0254,7508.5688,7185.3745,7718.8159,-59.515228,-53.040779,0.96060008,0.99736512,0.87601084,0.97355068,0.99993372,0.90969819,0.96887869,0.90389299,0.97169042,0.94519925,1.7765329e-30,0.0,1.3763921000000002e-16,8.4077908e-45,0.0,5.8568963e-20,4.2038954e-45,8.7206696e-13,8.7160764e-42,1.3874733e-36,0.039399941,0.0026348876,0.12398914,0.026449321,6.6295142e-05,0.090301797,0.031121304,0.096107021,0.028309561,0.054800753
7092.0,0.95972824,0.73303562,0.013388119,0.047454804,0.019815171,0.068956815,0.14345646,0.17404783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7147.7524,7523.9863,7665.0254,7508.5688,7185.3745,7718.8159,-59.499199,-52.995193,0.96153438,0.99742758,0.87895119,0.9741779,0.99993527,0.91183966,0.96961671,0.9061721,0.9723618,0.94649881,3.9639804e-31,0.0,3.0711459e-17,1.4012985e-45,0.0,1.3068502e-20,1.4012985e-45,1.9458445e-13,1.9450023e-42,3.0958711999999995e-37,0.038465597,0.0025724031,0.12104882,0.025822094,6.4723004e-05,0.088160358,0.030383283,0.093827911,0.027638219,0.053501192
7104.0,0.95953089,0.73023987,0.013416769,0.047760889,0.019866219,0.069451757,0.13046363,0.16202351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7147.7524,7523.9863,7665.0254,7508.5688,7185.3745,7718.8159,-59.48848,-52.961872,0.96244657,0.99748862,0.88182175,0.97479028,0.99993682,0.9139303,0.97033721,0.90839714,0.97301722,0.94776756,8.8448362e-32,0.0,6.852652899999999e-18,0.0,0.0,2.9159771000000002e-21,0.0,4.3417659e-14,4.3440251999999995e-43,6.9078224e-38,0.037553415,0.0025114003,0.11817823,0.025209742,6.3188141e-05,0.086069696,0.029662766,0.091602847,0.026982799,0.052232448
7116.0,0.95939815,0.72818333,0.013436034,0.047985744,0.019900493,0.069815546,0.11884014,0.15141602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7147.7524,7523.9863,7665.0254,7508.5688,7185.3745,7718.8159,-59.481285,-52.937523,0.96333712,0.99754816,0.8846243,0.97538811,0.99993831,0.9159714,0.97104067,0.91056943,0.97365707,0.9490062,1.9735497e-32,0.0,1.5290335e-18,0.0,0.0,6.506424300000001e-22,0.0,9.6877894e-15,9.6689594e-44,1.5413435000000002e-38,0.036662862,0.0024518443,0.11537572,0.024611911,6.168968e-05,0.084028617,0.028959334,0.089430548,0.026342921,0.050993793
7128.0,0.9593088,0.72667331,0.013449036,0.048150867,0.019923579,0.070082627,0.10844093,0.1420548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7147.7524,7523.9863,7665.0254,7508.5688,7185.3745,7718.8159,-59.476433,-52.919708,0.96420658,0.99760628,0.88736033,0.97597176,0.9999398,0.91796404,0.97172743,0.91269022,0.97428179,0.95021546,4.4035847999999995e-33,0.0,3.4117348999999997e-19,0.0,0.0,1.4517795000000002e-22,0.0,2.1616378e-15,2.1019477e-44,3.4392026e-39,0.035793427,0.0023937006,0.11263967,0.024028257,6.0226754e-05,0.082035936,0.028272584,0.08730977,0.025718218,0.049784511
7140.0,0.95924842,0.72556442,0.013457847,0.048272312,0.01993919,0.070278876,0.099136576,0.13379058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7147.7524,7523.9863,7665.0254,7508.5688,7185.3745,7718.8159,-59.473148,-52.906643,0.96505541,0.99766308,0.89003152,0.97654158,0.99994123,0.91990948,0.97239786,0.91476071,0.97489166,0.95139611,9.8257259e-34,0.0,7.6126097e-20,0.0,0.0,3.2393579e-23,0.0,4.8232661e-16,4.2038954e-45,7.673902799999999e-40,0.034944613,0.0023369356,0.1099685,0.023458444,5.879852e-05,0.080090508,0.027602119,0.085239284,0.025108328,0.048603907
7152.0,0.83610862,0.57870197,0.11013164,0.17569105,0.061655063,0.12639765,0.093170553,0.1299437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016870451,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7185.3745,7718.8159,-47.063244,-44.182178,0.96588409,0.99771845,0.89263934,0.97709787,0.89028442,0.92180878,0.97305244,0.91678208,0.97548711,0.95254868,2.1924175e-34,0.0,1.6986042e-20,0.0,0.072791092,7.227990900000001e-24,0.0,1.076217e-16,1.4012985e-45,1.7122746e-40,0.034115925,0.0022815168,0.10736068,0.022902144,0.036924481,0.078191221,0.026947556,0.083217889,0.024512902,0.047451302
7164.0,0.4621633,0.48407724,0.0039032022,0.0088640694,0.29841185,0.27680358,0.82864296,0.81065619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.036557e-08,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7185.3745,7718.8159,-65.754898,-61.580452,0.9666931,0.99777257,0.89518529,0.97764099,0.89050901,0.92366302,0.97369146,0.91875559,0.97606838,0.95367396,4.8919449e-35,0.0,3.7900983e-21,0.0,0.016624585,1.6127826e-24,0.0,2.4013649e-17,0.0,3.8206403e-41,0.033306889,0.0022274123,0.10481469,0.022359036,0.092866413,0.076336972,0.026308514,0.081244439,0.023931596,0.046326026
7176.0,0.85594553,0.84776521,0.0026285055,0.0098413378,0.031933334,0.043319892,0.73384535,0.72666723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3688306e-14,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7185.3745,7718.8159,-67.695915,-61.042336,0.96748298,0.99782538,0.89767092,0.97817117,0.8929019,0.92547333,0.97431535,0.92068219,0.97663593,0.95477253,1.0915404e-35,0.0,8.456853e-22,0.0,0.0037094485,3.5986044999999996e-25,0.0,5.3581691e-18,0.0,8.5254999e-42,0.032517042,0.0021745907,0.10232909,0.021828806,0.10338865,0.074526697,0.025684625,0.079317786,0.023364075,0.045227438
7188.0,0.9566167,0.92935514,0.012327692,0.024095822,0.0092556579,0.023317993,0.65006936,0.65200895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9143688e-19,0.0,0.0,0.0,0.0085422583,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-58.962105,-55.730053,0.96825409,0.997877,0.90009755,0.97868884,0.89539623,0.92724067,0.97492445,0.9225632,0.87592739,0.95584512,2.4355677999999998e-36,0.0,1.8869881e-22,0.0,0.0008276939,8.029611200000001e-26,0.0,1.195575e-18,0.080657266,1.9015619999999998e-42,0.031745922,0.002123022,0.099902429,0.021311153,0.10377607,0.072759345,0.025075532,0.07743682,0.043415364,0.044154901
7200.0,0.53934282,0.08900246,0.13706847,0.99999839,0.14176644,0.73421866,0.58420074,0.80306113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4050728e-24,0.0,0.0,0.0,5.2485483e-08,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-46.951099,28.414238,0.9690069,0.99792731,0.90246671,0.97919422,0.89786673,0.9289661,0.97551912,0.92439955,0.87050503,0.95689219,5.4344866e-37,0.0,4.2104397e-23,0.0,0.00018468348,1.7916484000000002e-26,0.0,2.6676884999999997e-19,0.019896671,4.2459343e-43,0.030993089,0.0020726759,0.097533308,0.020805772,0.10194862,0.07103391,0.024480885,0.07560046,0.10959829,0.0431078
7212.0,0.32172295,0.61523312,0.003567894,0.0045986152,0.43132263,0.16909134,0.8325336,0.84561235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4777287e-29,0.0,0.0,0.0,3.2248217e-13,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-66.320114,-64.886009,0.96974188,0.99797648,0.90477961,0.97968763,0.90028644,0.93065059,0.97609967,0.92619234,0.8733322,0.95791447,1.2125978e-37,0.0,9.394760700000001e-24,0.0,4.1208452e-05,3.9977083e-27,0.0,5.9524175e-20,0.0044395593,9.5288296e-44,0.030258112,0.0020235239,0.09522038,0.020312378,0.09967234,0.069349393,0.023900338,0.073807649,0.12222823,0.042085528
7224.0,0.82004446,0.89226872,0.0018261855,0.0059952363,0.038834307,0.024900541,0.73145807,0.75442702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.079485599999999e-35,0.0,0.0,0.0,1.9814000999999997e-18,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-69.512688,-63.526402,0.97045946,0.99802446,0.90703773,0.9801693,0.90265059,0.9322952,0.97666645,0.92794263,0.87628168,0.95891249,2.7056714000000003e-38,0.0,2.0962545e-24,0.0,9.1948486e-06,8.9200928e-28,0.0,1.3281638e-20,0.00099059951,2.1019477e-44,0.029540561,0.0019755375,0.092962295,0.019830685,0.097340219,0.067704819,0.023333559,0.072057351,0.12272772,0.041087501
7236.0,0.95100605,0.95921111,0.0026350426,0.0091237864,0.0065081827,0.013362744,0.64371079,0.6753906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5786393e-40,0.0,0.0,0.0,1.2174151e-23,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-67.665359,-61.396477,0.97115999,0.99807131,0.90924221,0.98063958,0.90495902,0.93390077,0.97721976,0.92965144,0.87920344,0.95988685,6.0371693e-39,0.0,4.6773757e-25,0.0,2.0516482e-06,1.9903417e-28,0.0,2.9635341e-21,0.00022103263,4.2038954e-45,0.028840028,0.0019286891,0.090757757,0.019360416,0.095038906,0.066099249,0.022780219,0.070348561,0.12057552,0.04011314
7248.0,0.98388016,0.9648748,0.0040343092,0.013471611,0.005419773,0.017396005,0.57103503,0.60613215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8025969e-45,0.0,0.0,0.0,7.480062099999999e-29,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-65.524979,-59.420475,0.9718439,0.99811703,0.91139448,0.98109871,0.90721285,0.93546826,0.97776002,0.93131971,0.88206536,0.96083814,1.3470738e-39,0.0,1.0436635999999998e-25,0.0,4.5778455e-07,4.4410524e-29,0.0,6.6125386e-22,4.9319049e-05,1.4012985e-45,0.028156107,0.0018829516,0.088605501,0.018901296,0.092786692,0.064531751,0.022240004,0.068680294,0.11788534,0.039161883
7260.0,0.98970306,0.94824553,0.00572774,0.018479699,0.0074740555,0.024232982,0.50942171,0.54470187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.595912e-34,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-63.763092,-57.817551,0.97251159,0.99816167,0.91349572,0.98154694,0.90941322,0.93699855,0.9782874,0.93294841,0.88486147,0.96176684,3.0057291999999997e-40,0.0,2.3287283000000002e-26,0.0,1.0214554e-07,9.909327900000001e-30,0.0,1.4754568000000001e-22,1.1004568e-05,0.0,0.027488405,0.0018382986,0.086504288,0.018453065,0.09058667,0.063001424,0.021712597,0.067051589,0.11512752,0.038233187
7272.0,0.9874481,0.92148972,0.0074453959,0.023568654,0.0099762427,0.031684581,0.4559994,0.48995307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8238280000000002e-39,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-62.444698,-56.58234,0.97316349,0.9982053,0.91554707,0.98198456,0.91156143,0.9384926,0.97880232,0.93453848,0.88759178,0.96267349,6.7067546e-41,0.0,5.1960954e-27,0.0,2.2791751e-08,2.2110699e-30,0.0,3.2921892e-23,2.4554508e-06,0.0,0.026836537,0.0017947047,0.084452897,0.018015465,0.088438556,0.061507393,0.021197697,0.065461509,0.11240578,0.037326515
7284.0,0.98269713,0.89076054,0.0089848377,0.028312754,0.012366951,0.038859732,0.4090443,0.44117296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6815582e-44,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-61.500439,-55.648567,0.97379988,0.99824786,0.91754985,0.98241174,0.91365868,0.93995118,0.97930497,0.93609089,0.89025742,0.96355867,1.4964466e-41,0.0,1.1594056e-27,0.0,5.0855271e-09,4.9335639e-31,0.0,7.3458664e-24,5.4788512e-07,0.0,0.026200127,0.0017521445,0.082450159,0.017588241,0.086341314,0.060048789,0.02069501,0.063909136,0.10974203,0.036441345
7296.0,0.97751606,0.86018366,0.010245043,0.032485213,0.014408566,0.045289937,0.36746854,0.39781442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-60.841396,-54.946323,0.9744212,0.99828941,0.91950506,0.98282886,0.91570622,0.9413752,0.97979575,0.93760639,0.89285988,0.96442282,3.3392942000000003e-42,0.0,2.5869835e-28,0.0,1.1347344e-09,1.1008268e-31,0.0,1.6390844000000001e-24,1.222497e-07,0.0,0.02557881,0.0017105937,0.08049491,0.017171148,0.08429379,0.058624774,0.020204242,0.06239358,0.10714,0.035577163
7308.0,0.97282374,0.83229786,0.011210719,0.036010064,0.016022108,0.050784957,0.33051106,0.3593812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-60.389359,-54.418415,0.9750278,0.99833,0.92141396,0.98323607,0.91770518,0.94276547,0.98027492,0.93908602,0.89540064,0.96526653,7.4549078e-43,0.0,5.7723407e-29,0.0,2.5319349e-10,2.4562767e-32,0.0,3.6572917999999997e-25,2.7277595e-08,0.0,0.024972226,0.0016700282,0.078586034,0.016763946,0.082294829,0.057234529,0.019725112,0.060913958,0.10459934,0.034733474
7320.0,0.96898425,0.80830842,0.011916465,0.038900778,0.017228151,0.055326123,0.29758695,0.32539535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-60.083103,-54.021595,0.97561997,0.99836957,0.92327756,0.98363358,0.91965675,0.94412273,0.98074263,0.9405306,0.89788115,0.9660902,1.6675451999999999e-43,0.0,1.2879833e-29,0.0,5.6495104e-11,5.4806943e-33,0.0,8.1605208e-26,6.086454e-09,0.0,0.024380028,0.0016304246,0.076722421,0.016366402,0.080343261,0.055877253,0.019257346,0.059469428,0.10211886,0.033909798
7332.0,0.96604586,0.78849834,0.012415384,0.041216549,0.018094515,0.058985226,0.26821744,0.29539609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-59.877407,-53.723736,0.97619814,0.99840826,0.92509699,0.98402172,0.92156202,0.94544786,0.98119932,0.94194084,0.90030283,0.96689433,3.6433759999999997e-44,0.0,2.8738791e-30,0.0,1.2605761e-11,1.2229082e-33,0.0,1.8208583e-26,1.3580714e-09,0.0,0.023801873,0.0015917603,0.074903004,0.015978284,0.078437984,0.054552164,0.018800672,0.058059152,0.099697195,0.033105649
7344.0,0.96389878,0.77262062,0.012760174,0.043036032,0.018699907,0.061874162,0.24199624,0.26894727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-59.740055,-53.500824,0.97676259,0.99844599,0.92687327,0.98440063,0.9234221,0.94674152,0.98164517,0.94331765,0.90266705,0.96767944,8.4077908e-45,0.0,6.412491e-31,0.0,2.8127255e-12,2.7286769e-34,0.0,4.062884e-27,3.0302671e-10,0.0,0.023237428,0.0015540129,0.073126733,0.01559937,0.076577879,0.053258497,0.018354828,0.056682322,0.097332947,0.032320574
7356.0,0.9623794,0.76017952,0.012994913,0.044442195,0.019115118,0.064116485,0.2185719,0.24564417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.0225,37627.285,25659.84,7523.9995,24166.592,23121.994,11242.94,12286.07,7982.4185,7703.2598,8232.0469,7422.0049,7492.0737,8182.7388,7461.168,7523.9863,7665.0254,7508.5688,7970.4517,7718.8159,-59.648659,-53.33469,0.97731364,0.99848282,0.9286074,0.98477054,0.92523813,0.94800448,0.98208046,0.94466186,0.90497524,0.9684459,1.4012985e-45,0.0,1.4308202e-31,0.0,6.2760393e-13,6.0885011e-35,0.0,9.065519800000001e-28,6.76144e-11,0.0,0.02268637,0.0015171606,0.071392581,0.015229441,0.07476189,0.051995512,0.017919555,0.055338141,0.095024765,0.031554114
