Time,A,C9,C9X,X,AC9X,AC9,C3,C3_star,C3_starX,C9_starX,C9_star,AC9_star,AC9_starX,k1,kb1,k2,k3,k4,k5,k6,k7,k8,k8b,k9,k9b,k10,k10b,k11,k11b,k12,k12b,k13,k13b,k14,k14b,k15,k15b,k16,k16prod,k17,k17prod,k18,k18prod,k19,k20,k21,k22,k22prod,k23,k24,k25,k26,k27,k28,cytosol,v1,v2,v3,v9,v10,v13,v15,v4,v5,v8,v11,v12,v14,v6,v7,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28
2.23,18.528921162425185,16.983213556110933,1.5452647049261667,38.3171548283823,0.12277922619774974,1.34826443011724,199.8435616374705,0.14164897403824417,0.014789388475564576,1.0979663484076556e-05,0.0004319217250075119,3.430892029544426e-05,8.723690364773622e-07,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.4945348071198963,0.0169699294255149,0.09430468801031028,0.6492031586080576,0.051538877692205165,0.04498625316553534,0.016267967620039153,0.0004811309552191028,3.8196054651673e-05,1.2575195152461332e-05,1.6539031947370722e-05,1.3137478419186881e-06,3.1964573452509003e-07,4.315838793705064e-06,2.399745889722187e-05,0.0014710788375748157,0.0030167864438890683,0.0016828451716177015,0.0015452647049261667,0.00012277922619774974,0.00134826443011724,0.00015643836252951515,0.00014164897403824418,1.4789388475564576e-05,1.0979663484076556e-08,4.3192172500751194e-07,3.430892029544426e-08,8.723690364773622e-10
2.24,18.523545241906277,16.97180963056648,1.5512880181287645,38.310002913820924,0.12374458755846889,1.3526744762238891,199.84244869321589,0.14259885764742766,0.01495244912099648,1.1142575964481381e-05,0.00043645063547572175,3.480553167047142e-05,8.888091635818207e-07,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.49348871943524875,0.016958439976637547,0.09461262286468833,0.6486387883816871,0.051697218538029915,0.0450962488182237,0.01637393550682047,0.0004840321331056783,3.857796701567183e-05,1.2688673017139412e-05,1.6709282540849416e-05,1.3325112105492646e-06,3.239191036207145e-07,4.361068186358919e-06,2.4344679369836997e-05,0.0014764547580937218,0.003028190369433522,0.0016899970861790764,0.0015512880181287646,0.00012374458755846888,0.0013526744762238892,0.00015755130678413165,0.00014259885764742768,1.495244912099648e-05,1.114257596448138e-08,4.3645063547572176e-07,3.480553167047142e-08,8.888091635818207e-10
2.25,18.518178726075895,16.960421878466597,1.557304534777485,38.302854067009335,0.12471261689966548,1.357072444658649,199.84133279587843,0.14355063540975938,0.01511656869613937,1.1307151084265314e-05,0.0004410056811379584,3.5306914676491094e-05,9.05480545443289e-07,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.4924450027643198,0.016946966564865704,0.0949197081144009,0.6480752595910408,0.051855035189220175,0.045205625721909344,0.01648008054928329,0.000486935867494293,3.896172234556492e-05,1.280255257740599e-05,1.6880469096265007e-05,1.3514501198645453e-06,3.28227634778007e-07,4.40655815445819e-06,2.4695233100511197e-05,0.0014818212739241034,0.0030395781215334025,0.001697145932990668,0.0015573045347774851,0.0001247126168996655,0.001357072444658649,0.00015866720412158197,0.0001435506354097594,1.511656869613937e-05,1.1307151084265314e-08,4.410056811379584e-07,3.5306914676491094e-08,9.05480545443289e-10
2.2600000000000002,18.512821597331236,16.949050267537615,1.5633142695224533,38.29570828296983,0.12568330278305628,1.3614583644398923,199.84021395377732,0.1445042972512306,0.015281748955774041,1.1473397833290254e-05,0.0004455868737477679,3.581308991960423e-05,9.223852906493841e-07,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.491403651250257,0.016935509158890222,0.09522594579358974,0.6475125704494896,0.052012329061216285,0.04531438606615713,0.01658640149055028,0.000489842119597261,3.934731683803929e-05,1.2916831607649549e-05,1.7052591533931737e-05,1.3705652589822815e-06,3.3257140534088e-07,4.452308809237435e-06,2.5049134431578513e-05,0.0014871784026687651,0.0030509497324623866,0.001704291717030175,0.0015633142695224533,0.00012568330278305627,0.0013614583644398924,0.00015978604622268744,0.0001445042972512306,1.5281748955774042e-05,1.1473397833290253e-08,4.4558687374776793e-07,3.581308991960423e-08,9.223852906493841e-10
2.27,18.50747383810626,16.937694765582737,1.5693172369740394,38.28856555674093,0.12665663380637707,1.36583226451327,199.83909217521165,0.14545983313055713,0.01544799164215631,1.1641325199431195e-05,0.00045019422469822065,3.632407793691534e-05,9.39525515446563e-07,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.4903646590523767,0.016924067727474443,0.0955313379313809,0.6469507191751083,0.052169101565521875,0.04542253203333476,0.016692897078433643,0.0004927508508435953,3.9734746656086246e-05,1.3031507877646166e-05,1.7225649760424544e-05,1.3898573138603029e-06,3.369504915940637e-07,4.498320258310783e-06,2.5406397656551788e-05,0.001492526161893739,0.003062305234417261,0.001711434443259073,0.0015693172369740393,0.00012665663380637707,0.00136583226451327,0.0001609078247883644,0.00014545983313055713,1.544799164215631e-05,1.1641325199431195e-08,4.5019422469822065e-07,3.6324077936915335e-08,9.39525515446563e-10
2.2800000000000002,18.502135430871594,16.926355340481823,1.5753134517029903,38.28142588337736,0.12763259860326176,1.3701941737519325,199.83796746846022,0.14641723303907506,0.015615298485068199,1.1810942168420718e-05,0.0004548277450246205,3.683989919602774e-05,9.569033437021076e-07,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.48932802034610945,0.01691264223945402,0.09583588655189935,0.6463897039906604,0.05232535410971682,0.04553006579863887,0.01679956606541856,0.000495662022877904,4.012400792940392e-05,1.3146579152724153e-05,1.7399643668695245e-05,1.4093269672801268e-06,3.4136496876241394e-07,4.544592605699162e-06,2.5767037019770007e-05,0.0014978645691284057,0.0030736446595181766,0.0017185741166226426,0.0015753134517029904,0.00012763259860326177,0.0013701941737519325,0.0001620325315397908,0.00014641723303907505,1.56152984850682e-05,1.1810942168420718e-08,4.548277450246205e-07,3.683989919602774e-08,9.569033437021075e-10
2.29,18.496806358134428,16.915031960191154,1.581302928240558,38.274289257949995,0.1286111858431206,1.3745441209567464,199.83683984178188,0.14737648700063563,0.01578367120186896,1.1982257723693344e-05,0.0004594874454072114,3.736057409453848e-05,9.745209068660996e-07,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.488293729322947,0.01690123266373671,0.09613959367428367,0.6458295231235845,0.05248108809747,0.04563698953012102,0.016906407208646636,0.0004985755975592896,4.0515096754796416e-05,1.3262043193928258e-05,1.7574573138188423e-05,1.4289748988305728e-06,3.458149110102228e-07,4.59112595185752e-06,2.613106671604559e-05,0.001503193641865571,0.0030849680398088476,0.0017257107420500031,0.001581302928240558,0.0001286111858431206,0.0013745441209567465,0.00016316015821812857,0.00014737648700063563,1.578367120186896e-05,1.1982257723693343e-08,4.594874454072114e-07,3.7360574094538475e-08,9.745209068660997e-10
2.3000000000000003,18.491486602438435,16.903724592743195,1.5872856810786307,38.26715567554577,0.12959238423101918,1.378882134856514,199.83570930341534,0.14833758507150102,0.015953111497546267,1.2155280846230013e-05,0.0004641733361738866,3.7886122959533515e-05,9.923803439334068e-07,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.48726178019038835,0.01688983896930211,0.09644246131270066,0.6452701748059769,0.0526363049285521,0.045743305388713816,0.017013419269899386,0.0005014915369602536,4.090800919657022e-05,1.33778977581838e-05,1.775043803495733e-05,1.4488017848914047e-06,3.5030039144053696e-07,4.637920393702065e-06,2.6498500890311764e-05,0.0015085133975615665,0.0030962754072568037,0.0017328443244542246,0.0015872856810786307,0.0001295923842310192,0.0013788821348565139,0.00016429069658466244,0.00014833758507150103,1.5953111497546267e-05,1.2155280846230013e-08,4.641733361738866e-07,3.788612295953352e-08,9.923803439334069e-10
2.31,18.48617614636365,16.892433206246388,1.5932617246698604,38.260025131267646,0.1305761825075568,1.383208244108191,199.8345758615794,0.14930051734023933,0.016123621064767245,1.2330020514402454e-05,0.00046888542730289516,3.841656604708266e-05,1.0104838014056567e-06,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.4862321671718873,0.016878461125201534,0.0967444914763601,0.6447116572745769,0.05279100599884842,0.04584901552825669,0.017120601015581684,0.0005044098033656047,4.1302741286927395e-05,1.349414059846035e-05,1.7927238211779535e-05,1.4688082986169801e-06,3.5482148209447655e-07,4.684976024637474e-06,2.6869353637269905e-05,0.00151382385363635,0.003107566793753614,0.0017399748687323552,0.0015932617246698605,0.0001305761825075568,0.001383208244108191,0.00016542413842060566,0.00014930051734023933,1.6123621064767246e-05,1.2330020514402454e-08,4.6888542730289516e-07,3.841656604708266e-08,1.0104838014056567e-09
2.32,18.4808749725264,16.88115776888489,1.599231073427795,38.25289762023453,0.13156256944874536,1.3875224772971075,199.83343952447285,0.15026527392762018,0.016295201583929636,1.2506485703817645e-05,0.0004736237284255511,3.8951923541734773e-05,1.028833433253223e-06,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.485204884506798,0.01686709910055772,0.09704568616952941,0.6441539687707527,0.0529451927003717,0.045954122095522,0.017227951216705326,0.0005073303592713724,4.1699289026356005e-05,1.3610769463935338e-05,1.8104973508272552e-05,1.48899510991993e-06,3.5937825395056324e-07,4.732292934584136e-06,2.724363900103701e-05,0.0015191250274735994,0.00311884223111511,0.0017471023797654694,0.001599231073427795,0.00013156256944874537,0.0013875224772971076,0.00016656047552715547,0.00015026527392762018,1.6295201583929635e-05,1.2506485703817646e-08,4.736237284255511e-07,3.895192354173477e-08,1.0288334332532232e-09
2.33,18.475583063579183,16.869898248918375,1.6051937417270068,38.24577313758123,0.13255153386588794,1.391824862937184,199.83230030027468,0.15123184498650996,0.0164678547232129,1.2684685387162227e-05,0.00047838824882894107,3.949221555601278e-05,1.0474314008772035e-06,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.4841799264503225,0.016855752864564675,0.0973460473915482,0.6435971075404842,0.053098866421274746,0.046058627230240776,0.017335468648872525,0.000510253167383724,4.209764838401734e-05,1.3727782100157297e-05,1.8283643751009277e-05,1.509362885454844e-06,3.6397077692404926e-07,4.779871210005374e-06,2.7621370974793137e-05,0.0015244169364208165,0.0031301017510816237,0.001754226862418766,0.0016051937417270068,0.00013255153386588795,0.0013918248629371842,0.0001676996997253266,0.00015123184498650998,1.64678547232129e-05,1.2684685387162228e-08,4.78388248828941e-07,3.949221555601278e-08,1.0474314008772035e-09
2.34,18.470300402210594,16.858654614681793,1.6111497439032212,38.23865167845841,0.13354306460545726,1.3961154294711513,199.83115819714402,0.15220022070176698,0.01664158213862927,1.2864628534046894e-05,0.00048317899745863095,4.0037462129908644e-05,1.0662798730713968e-06,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.483157287273458,0.016844422386487447,0.09764557713684316,0.6430410718343493,0.05325202854586327,0.0461625330651286,0.017443152092259457,0.0005131781906178863,4.249781529813028e-05,1.3845176249208862e-05,1.8463248753633288e-05,1.529912288601975e-06,3.685991198662528e-07,4.827710933934657e-06,2.800256350042878e-05,0.0015296995977894072,0.003141345385318208,0.0017613483215415879,0.0016111497439032212,0.00013354306460545726,0.0013961154294711514,0.00016884180285597905,0.000152200220701767,1.664158213862927e-05,1.2864628534046895e-08,4.83178997458631e-07,4.003746212990865e-08,1.0662798730713969e-09
2.35,18.465026971150913,16.84742683459975,1.6170990942448158,38.23153323803643,0.13453715055708476,1.400394205256819,199.83001322321738,0.15317039129640964,0.01681638547063744,1.3046324134076872e-05,0.00048799598262528314,4.058768335804823e-05,1.0853810231579828e-06,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.48213696126507016,0.016833107635676282,0.0979442773939655,0.6424858599081424,0.0534046804540726,0.04626584172479999,0.017551000332324554,0.0005161053921186551,4.2899785677682314e-05,1.3962949626173469e-05,1.8643788305632682e-05,1.550643984334961e-06,3.7326335170441476e-07,4.875812183044365e-06,2.8387230557484885e-05,0.0015349730288490883,0.003152573165400248,0.0017684667619635719,0.0016170990942448158,0.00013453715055708476,0.001400394205256819,0.0001699867767826213,0.00015317039129640963,1.6816385470637438e-05,1.3046324134076872e-08,4.879959826252832e-07,4.058768335804823e-08,1.0853810231579829e-09
2.36,18.459762753177806,16.83621487720106,1.6230418069842318,38.22441781150929,0.13553378066162552,1.40466121855321,199.82886538660586,0.15414234703784307,0.016992266340723514,1.3229781220142284e-05,0.0004928392117084643,4.1142899518065055e-05,1.1047370260964144e-06,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.48111894273398725,0.01682180858158091,0.0982421501446193,0.6419314700234977,0.05355682352094004,0.046368555324673294,0.0176590121605228,0.0005190347352810444,4.330355540416569e-05,1.4081099895396333e-05,1.882526216101908e-05,1.5715586441293665e-06,3.779635425909061e-07,4.924175024686582e-06,2.8775386252935257e-05,0.0015402372468221945,0.00316378512279894,0.001775582188490707,0.0016230418069842318,0.00013553378066162553,0.00140466121855321,0.00017113461339415825,0.00015414234703784309,1.6992266340723516e-05,1.3229781220142284e-08,4.928392117084643e-07,4.1142899518065055e-08,1.1047370260964144e-09
2.37,18.454507731073175,16.825018711008372,1.6289778963631314,38.21730539406491,0.1365329438499535,1.4089164976258561,199.82771469541657,0.15511607819051165,0.017169226377343264,1.3415008693325981e-05,0.000497708693389507,4.1703130108497005e-05,1.1243500797329601e-06,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.4801032259929241,0.016810525193642133,0.09853919737103581,0.6413779004431001,0.05370845912065372,0.046470675979366105,0.017767186368831962,0.0005219661835867193,4.3709120321926824e-05,1.4199624849108267e-05,1.9007670123854474e-05,1.5926569091651203e-06,3.8269975531350036e-07,4.972799539203348e-06,2.9167044148293017e-05,0.0015454922689268243,0.0031749812889916296,0.001782694605935095,0.0016289778963631315,0.0001365329438499535,0.0014089164976258562,0.00017228530458343605,0.00015511607819051167,1.7169226377343264e-05,1.3415008693325982e-08,4.977086933895069e-07,4.170313010849701e-08,1.1243500797329601e-09
2.38,18.449261887670254,16.813838304658713,1.6349073765612305,38.21019598091758,0.13753462910981312,1.4131600706318095,199.82656115772926,0.15609157506759228,0.017347267187585762,1.3602015514551403e-05,0.0005026044352090401,4.2268394902594135e-05,1.1442223814226431e-06,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.47908980537599954,0.016799257441410278,0.0988354210479189,0.6408251494359072,0.05385958862213896,0.046572205793542834,0.017875521755720842,0.0005248997007811988,4.411647624950982e-05,1.431852221189294e-05,1.9191011954701263e-05,1.613939430645517e-06,3.874720547139611e-07,5.021685795522261e-06,2.9562217996647974e-05,0.0015507381123297456,0.003186161695341288,0.0017898040190824152,0.0016349073765612307,0.00013753462910981313,0.0014131600706318095,0.00017343884227075113,0.00015609157506759228,1.7347267187585762e-05,1.3602015514551404e-08,5.026044352090401e-07,4.226839490259414e-08,1.1442223814226432e-09
2.39,18.44402520583798,16.802673626863484,1.6408302617198967,38.203089567297205,0.13853882546365578,1.417391965657779,199.82540478160405,0.15706882801384192,0.017526390366567588,1.3790810641299538e-05,0.0005075264443744691,4.2838713600812066e-05,1.1643561356730418e-06,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.4780786752329005,0.016788005294505897,0.09913082314511569,0.6402732152754084,0.054010213390527924,0.046673146864961434,0.017984017124163042,0.0005278352508141076,4.45256189764206e-05,1.4437789705262867e-05,1.9375287401568425e-05,1.6354068565039432e-06,3.922805045868305e-07,5.070833859224827e-06,2.9960921499619173e-05,0.001555974794162019,0.003197326373136515,0.001796910432702796,0.0016408302617198966,0.0001385388254636558,0.001417391965657779,0.0001745952183959676,0.00015706882801384193,1.7526390366567587e-05,1.3790810641299538e-08,5.075264443744691e-07,4.2838713600812065e-08,1.1643561356730419e-09
2.4,18.438797668480902,16.791524646408256,1.6467465659422693,38.19598614844925,0.13954552196852293,1.4216122107203397,199.82424557508148,0.1580478274054964,0.017706597497481793,1.3981403027467345e-05,0.0005124747277625033,4.34141058303842e-05,1.1847535541045511e-06,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.4770698299288303,0.016776768722619583,0.09942540562763048,0.6397220962396117,0.05416033478717189,0.0467735012844982,0.018092671281621033,0.0005307727978381341,4.493654426349488e-05,1.4557425047806845e-05,1.9560496200019413e-05,1.6570598313905602e-06,3.971251676794583e-07,5.120243792571875e-06,3.036316830705644e-05,0.001561202331519098,0.003208475353591745,0.0018040138515507467,0.0016467465659422693,0.00013954552196852294,0.0014216122107203397,0.00017575442491851723,0.00015804782740549639,1.7706597497481792e-05,1.3981403027467345e-08,5.124747277625034e-07,4.34141058303842e-08,1.1847535541045512e-09
2.41,18.43357925853907,16.780391332152547,1.6526563032933885,38.18888571963466,0.14055470771593,1.4258208337661449,199.82308354618263,0.1590285636501698,0.017887890151646987,1.4173801623226296e-05,0.0005174492919216861,4.399459114489426e-05,1.2054168554106587e-06,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.4760632638444575,0.01676554769551179,0.09971917045563905,0.6391717906110284,0.05430995416965359,0.04687327113617272,0.018201483040030296,0.0005337123062079958,4.5349247843263506e-05,1.4677425955337214e-05,1.974663807327992e-05,1.6788989966590074e-06,4.020061056920374e-07,5.169915654529006e-06,3.076897201674223e-05,0.0015664207414609298,0.0032196086678474532,0.0018111142803653377,0.0016526563032933886,0.00014055470771593,0.0014258208337661448,0.00017691645381737175,0.0001590285636501698,1.7887890151646986e-05,1.4173801623226297e-08,5.174492919216861e-07,4.399459114489426e-08,1.2054168554106587e-09
2.42,18.428369958987968,16.769273653029618,1.6585594878003154,38.18178827612984,0.14156637183174964,1.4300178626721336,199.82191870290916,0.16001102718675334,0.01807026988855631,1.4368015374880804e-05,0.0005224501430749217,4.458018902384847e-05,1.226348265318207e-06,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.4750589713758655,0.016754342183012607,0.10001211958450265,0.6386222966766589,0.05445907289179938,0.046972458497172645,0.01831045121578346,0.0005366537404794058,4.5763725420314735e-05,1.4797790141036858e-05,1.9933712732345524e-05,1.7009249903531118e-06,4.069233792776406e-07,5.219849500792013e-06,3.117834617409321e-05,0.0015716300410120315,0.0032307263469703827,0.0018182117238701584,0.0016585594878003153,0.00014156637183174964,0.0014300178626721336,0.00017808129709084852,0.00016001102718675333,1.807026988855631e-05,1.4368015374880804e-08,5.224501430749217e-07,4.4580189023848474e-08,1.2263482653182071e-09
2.43,18.42316975283841,16.758171578046216,1.6644561334522603,38.17469381322658,0.14258050347609563,1.434203325245744,199.8207510532432,0.16099520848531484,0.018253738255926504,1.456405322472676e-05,0.0005274772871220059,4.517091887224813e-05,1.2475500165476694e-06,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.4740569469345004,0.01674315215502155,0.1003042549647822,0.6380736127279782,0.0546076923036916,0.04707106543787855,0.01841957462971449,0.0005395970654080457,4.6179972671654076e-05,1.4918515315605991e-05,2.0121719876089253e-05,1.7231384471936231e-06,4.118770480422626e-07,5.270045383812322e-06,3.159130427186209e-05,0.0015768302471615876,0.003241828421953783,0.001825306186773415,0.0016644561334522602,0.00014258050347609565,0.001434203325245744,0.0001792489467568048,0.00016099520848531485,1.8253738255926504e-05,1.456405322472676e-08,5.274772871220059e-07,4.5170918872248134e-08,1.2475500165476695e-09
2.44,18.417978623136445,16.7470850762824,1.670346254200704,38.16760232623199,0.14359709184320604,1.4383772492251206,199.8195806051477,0.16198109804699756,0.018438296789746903,1.4761924110909968e-05,0.0005325307296421523,4.5766800020161766e-05,1.2690243487734108e-06,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.4730571849471212,0.016731977581507386,0.10059557854225236,0.6375257370609205,0.054755813751680676,0.0471690940218886,0.018528852107082844,0.0005425422459485418,4.659798524706098e-05,1.503959918740865e-05,2.031065919136892e-05,1.7455399985649471e-06,4.168671705448635e-07,5.3205033528224084e-06,3.200785974983936e-05,0.0015820213768635537,0.0032529149237176015,0.0018323976737680062,0.001670346254200704,0.00014359709184320606,0.0014383772492251206,0.00018041939485230474,0.00016198109804699756,1.8438296789746905e-05,1.4761924110909969e-08,5.325307296421523e-07,4.5766800020161764e-08,1.2690243487734109e-09
2.45,18.412796552963258,16.73601411689128,1.6762298639595248,38.16051381046845,0.14461612616132724,1.4425396622793274,199.81840736656622,0.16296868640391957,0.018623947014328502,1.4961636967284681e-05,0.0005376104758965231,4.636785172229773e-05,1.2907735085839664e-06,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.4720596798557476,0.016720818432507924,0.10088609225791582,0.636978667975865,0.05490343857839744,0.04726654630604329,0.0186382824775577,0.0005454892472534452,4.7017758769443144e-05,1.5161039462619102e-05,2.05005303531345e-05,1.7681302725019119e-06,4.2189380429741736e-07,5.371223453861249e-06,3.242802599455519e-05,0.0015872034470367433,0.003263985883108722,0.0018394861895315515,0.0016762298639595248,0.00014461612616132723,0.0014425396622793274,0.00018159263343378584,0.00016296868640391956,1.8623947014328502e-05,1.496163696728468e-08,5.376104758965231e-07,4.636785172229773e-08,1.2907735085839665e-09
