Time,z_i,x,y_0,y_1,L,v,z_a,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,R0,a0,a1,k,u,lambda,d,beta,gamma,alpha,phi,eta,pa,ca,r,ba,p_i,ci,bi,xi,COMpartment,Host_cell_proliferation,Host_cell_death,Infection_1,Infection_2,Infected_cell_death_1,Infected_cell_infection_progression_1,Infected_cell_infection_progression_2,CTL_induced_infected_cell_death_1,Infected_cell_death_2,CTL_induced_infected_cell_death_2,Infected_cell_death_3,Virus_particle_production,Viral_particle_degradation,Precursor_T_cell_differentiation_2,Infection_induced_CTL_proliferation_stimulation,CTL_cell_death,Naive_CTL_division_1,Naive_CTL_division_2,Naive_CTL_division_3,Naive_CTL_division_4,Naive_CTL_division_5,Naive_CTL_division_6,Naive_CTL_division_7,Naive_CTL_division_8,Precursor_T_cell_differentiation_1,NK_cell_production,NK_infection_induced_production,NK_cell_death,NK_induced_infected_cell_death_1,NK_induced_infected_cell_death_2
156.0,0.47908473301919974,99.92574104678219,0.008376398969909845,0.00012995793096682895,0.034020466844868785,0.00013396328617327927,4.428968352864183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.99257410467822,0.0013386380643927082,0.006693190321963541,0.0008376398969909846,8.376398969909845e-05,0.003402046684486879,3.709880594869484e-08,2.5991586193365793e-05,5.755795634557936e-10,0.003402046684486879,0.00012995793096682895,0.00013396328617327927,0.0,0.5839529754383349,0.44289683528641827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04890318869787035,0.047908473301919975,0.004013004864161558,6.226086066097084e-05
156.5,0.4844379247793885,99.92547563595681,0.008276052645293443,0.00012767714055211848,0.03394301725667737,0.0001319035535238811,4.498291657760228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.992547563595682,0.0013180525323946708,0.006590262661973354,0.0008276052645293443,8.276052645293443e-05,0.0033943017256677374,3.7228098573507955e-08,2.5535428110423697e-05,5.743290162322746e-10,0.0033943017256677374,0.00012767714055211848,0.0001319035535238811,0.0,0.5859376276409736,0.4498291657760228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.048853025014341106,0.048443792477938855,0.004009233768850924,6.185164901083459e-05
157.0,0.4894855957743355,99.92528493368614,0.00816945419792938,0.00012533756307506926,0.033822712964316555,0.00012974369071350582,4.564953049735455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.992528493368615,0.001296467526289512,0.006482337631447559,0.0008169454197929382,8.169454197929381e-05,0.0033822712964316558,3.729317485551184e-08,2.5067512615013855e-05,5.721600908059473e-10,0.0033822712964316558,0.00012533756307506926,0.00012974369071350582,0.0,0.5869126916679257,0.4564953049735455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04872217304351175,0.04894855957743355,0.003998830155224609,6.135093173470363e-05
157.5,0.4942042254881607,99.92516791422042,0.00805761675194444,0.00012295908897221793,0.03366150510513983,0.00012750422304820197,4.628595172218781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.992516791422043,0.0012740880897863795,0.0063704404489318975,0.0008057616751944441,8.057616751944441e-05,0.003366150510513983,3.7295445997639214e-08,2.4591817794443586e-05,5.691278455972274e-10,0.003366150510513983,0.00012295908897221793,0.00012750422304820197,0.0,0.5869008945701649,0.4628595172218781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04851450177008851,0.04942042254881607,0.003982108246175131,6.0766901332244796e-05
158.0,0.4985734696459573,99.92512301342073,0.007941533322335973,0.00012056045570236239,0.03346163893013183,0.00012520515210979108,4.688891591188049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.992512301342074,0.0012511140226484927,0.006255570113242463,0.0007941533322335973,7.941533322335972e-05,0.003346163893013183,3.723698881624083e-08,2.4112091140472477e-05,5.652949069726062e-10,0.003346163893013183,0.00012056045570236239,0.00012520515210979108,0.0,0.5859353977098082,0.4688891591188049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04823455281033188,0.04985734696459573,0.003959437822826033,6.010824470162455e-05
158.5,0.5025763484942873,99.92514816803474,0.00782216269267442,0.00011815905275929297,0.033225613235741004,0.00012286576381195278,4.745550409917354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.992514816803475,0.0012277379653688142,0.006138689826844072,0.0007822162692674421,7.82216269267442e-05,0.0033225613235741006,3.712046737266133e-08,2.3631810551858594e-05,5.607297412573089e-10,0.0033225613235741006,0.00011815905275929297,0.00012286576381195278,0.0,0.5840585552657389,0.4745550409917354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.047887414904278336,0.05025763484942874,0.003931233963412552,5.9383945277309306e-05
159.0,0.5061993064952347,99.9252408722144,0.007700418480600748,0.00011577077590378649,0.032956130075525225,0.00012050429385546187,4.798316767446003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.99252408722144,0.0012041420589643133,0.006020710294821567,0.0007700418480600748,7.700418480600749e-05,0.0032956130075525226,3.694904711181765e-08,2.3154155180757298e-05,5.555048551993725e-10,0.0032956130075525226,0.00011577077590378649,0.00012050429385546187,0.0,0.5813205554887637,0.47983167674460037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04747859497293719,0.05061993064952347,0.0038979464946031876,5.860308647491195e-05
159.5,0.5094322067955493,99.92539821646153,0.007577163296845925,0.00011340992700850473,0.032656062301192355,0.00011813769956012474,4.846974052792369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.992539821646155,0.0011804956672922158,0.005902478336461079,0.0007577163296845925,7.577163296845925e-05,0.0032656062301192356,3.672631389358288e-08,2.2681985401700947e-05,5.496949735392989e-10,0.0032656062301192356,0.00011340992700850473,0.00011813769956012474,0.0,0.5777781374403937,0.48469740527923694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04701390826741109,0.05094322067955494,0.00386005101956246,5.777466938846474e-05
160.0,0.5122682893389782,99.92561696487581,0.007453198773940727,0.00011108915700473958,0.03232838996791371,0.00011578152608489393,4.891345367741393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.992561696487583,0.0011569540427167888,0.005784770213583945,0.0007453198773940727,7.453198773940727e-05,0.003232838996791371,3.64561692977708e-08,2.221783140094792e-05,5.433754335214292e-10,0.003232838996791371,0.00011108915700473958,0.00011578152608489393,0.0,0.5734929433350296,0.4891345367741393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.046499338061434956,0.05122682893389782,0.0038180373860299856,5.690745242292711e-05
160.5,0.5147040629635076,99.92589360390866,0.00732926284487468,0.00010881949963729214,0.03197616334211631,0.00011344984611504778,4.931293342934044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.992589360390866,0.0011336577252272077,0.005668288626136038,0.000732926284487468,7.329262844874681e-05,0.003197616334211631,3.6142745075544344e-08,2.1763899927458428e-05,5.366208741427923e-10,0.003197616334211631,0.00010881949963729214,0.00011344984611504778,0.0,0.5685301722201507,0.49312933429340444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04594093444052933,0.05147040629635076,0.003772401364784474,5.60098385929702e-05
161.0,0.5167391681983939,99.92622440115996,0.007206026564071599,0.00010661040389539686,0.031602458783006694,0.00011115519831114812,4.966719833360197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.992622440115996,0.0011107319289795224,0.005553659644897612,0.00072060265640716,7.206026564071599e-05,0.0031602458783006695,3.579031505549485e-08,2.1322080779079372e-05,5.295040074698088e-10,0.0031602458783006695,0.00010661040389539686,0.00011115519831114812,0.0,0.5629571954759522,0.49667198333601975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0453447113299691,0.0516739168198394,0.003723636172733889,5.508977143020219e-05
161.5,0.5183761486405164,99.92660546796954,0.007084093728540586,0.00010446979580764502,0.031210335620603,0.00010890856358943626,4.997564517208618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.992660546796955,0.0010882863065884872,0.005441431532942435,0.0007084093728540586,7.084093728540586e-05,0.0031210335620603,3.540321545433453e-08,2.0893959161529005e-05,5.220945446483164e-10,0.0031210335620603,0.00010446979580764502,0.00010890856358943626,0.0,0.5568423049842341,0.4997564517208618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.044716558488112,0.05183761486405164,0.003672225223609305,5.415465040002819e-05
162.0,0.5196202507645518,99.9270328049866,0.006964001959247661,0.00010240417913654058,0.030802806151290253,0.00010671943136799636,5.023803250206619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.99270328049866,0.0010664156119239287,0.005332078059619644,0.0006964001959247662,6.964001959247661e-05,0.0030802806151290253,3.498577567731367e-08,2.0480835827308116e-05,5.144584479808934e-10,0.0030802806151290253,0.00010240417913654058,0.00010671943136799636,0.0,0.5502536289420656,0.5023803250206619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.044062172755576404,0.05196202507645518,0.0036186364443890995,5.3211285242267295e-05
162.5,0.5204792302283434,99.92750234401252,0.006846224139615008,0.00010041872540384452,0.030382808471242792,0.00010459582056889285,5.04544647738113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.992750234401253,0.0010451999105071954,0.0052259995525359764,0.0006846224139615008,6.846224139615008e-05,0.0030382808471242796,3.45422574685822e-08,2.0083745080768907e-05,5.066573043519303e-10,0.0030382808471242796,0.00010041872540384452,0.00010459582056889285,0.0,0.543258178980479,0.504544647738113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.043386999972674714,0.05204792302283434,0.0035633174701575217,5.226586089870439e-05
163.0,0.5209629728131775,99.92801001619694,0.006731172619081547,9.851746334918452e-05,0.02995316557310947,0.00010254437530472462,5.062535710961951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.992801001619695,0.001024705536255518,0.00512352768127759,0.0006731172619081548,6.731172619081547e-05,0.002995316557310947,3.407680176074962e-08,1.9703492669836904e-05,4.987481763586318e-10,0.002995316557310947,9.851746334918452e-05,0.00010254437530472462,0.0,0.5359210240251779,0.5062535710961952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04269618778482947,0.052096297281317754,0.0035066916981553848,5.1323950580404426e-05
163.5,0.521083359781195,99.92855176750011,0.006619200464216309,9.670333321080365e-05,0.02951657980901466,0.00010057050543370347,5.07514196672942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.992855176750012,0.0010049864958515489,0.005024932479257744,0.000661920046421631,6.61920046421631e-05,0.002951657980901466,3.359338206213905e-08,1.9340666642160732e-05,4.907831447007684e-10,0.002951657980901466,9.670333321080365e-05,0.00010057050543370347,0.0,0.5283045607060172,0.5075141966729421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04199454857676727,0.05210833597811951,0.0034491552169590802,5.039049777152598e-05
164.0,0.5208539449170531,99.92912360304241,0.0065106079360967095,9.49783469006331e-05,0.02907560888194605,9.867843591632128e-05,5.083362397367009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.992912360304242,0.000986084961963697,0.004930424809818484,0.000651060793609671,6.51060793609671e-05,0.002907560888194605,3.309577956635324e-08,1.899566938012662e-05,4.828093571987577e-10,0.002907560888194605,9.49783469006331e-05,9.867843591632128e-05,0.0,0.520468128315056,0.508336239736701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04128654808786967,0.05208539449170531,0.003391075827324244,4.9469846664895105e-05
164.5,0.5202897082520231,99.92972161360689,0.006405646474871663,9.334369958004608e-05,0.02863265580062123,9.68713247893635e-05,5.087317485724657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.99297216136069,0.0009680324518542391,0.004840162259271195,0.0006405646474871664,6.405646474871663e-05,0.002863265580062123,3.258755731898512e-08,1.8668739916009218e-05,4.748690350557977e-10,0.002863265580062123,9.334369958004608e-05,9.68713247893635e-05,0.0,0.5124676084876342,0.5087317485724657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04057629242157893,0.05202897082520232,0.003332791935576578,4.856576622166667e-05
165.0,0.5194068131259777,99.93034200339856,0.006304522330043567,9.179990106293757e-05,0.028189957631580366,9.515142374595251e-05,5.0871481931938645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.993034200339856,0.0009508514317043335,0.004754257158521667,0.0006304522330043568,6.304522330043567e-05,0.0028189957631580367,3.20720393802315e-08,1.8359980212587515e-05,4.669997008276984e-10,0.0028189957631580367,9.179990106293757e-05,9.515142374595251e-05,0.0,0.5043551057564176,0.5087148193193864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03986752014943048,0.05194068131259777,0.0032746118517294927,4.7681494056380455e-05
165.5,0.5182223714940569,99.93098110785796,0.006207401606884318,9.03468755302091e-05,0.027749582117876006,9.352016460560978e-05,5.083013095488527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.993098110785796,0.0009345561802406958,0.004672780901203479,0.0006207401606884319,6.207401606884318e-05,0.0027749582117876006,3.1552303656749514e-08,1.806937510604182e-05,4.5923435145652477e-10,0.0027749582117876006,9.03468755302091e-05,9.352016460560978e-05,0.0,0.4961788391271936,0.5083013095488527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03916360984355945,0.051822237149405696,0.003216814381535611,4.681977209434334e-05
166.0,0.5167542189518697,99.93163540979066,0.0061144146774072435,8.898405982297727e-05,0.027313425802743395,9.19782793201546e-05,5.075085546535753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.993163540979067,0.0009191539874641578,0.004595769937320789,0.0006114414677407244,6.114414677407244e-05,0.0027313425802743397,3.1031177554835573e-08,1.7796811964595454e-05,4.5160171587966477e-10,0.0027313425802743397,8.898405982297727e-05,9.19782793201546e-05,0.0,0.4879830786960862,0.5075085546535754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03846758963165301,0.05167542189518697,0.003159649580971428,4.5982888332989065e-05
166.5,0.5150207154777986,99.93230155152814,0.006025660163357914,8.77105003052026e-05,0.026883214403464747,9.052590679941624e-05,5.063551076563811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.993230155152816,0.0009046462216504795,0.0045232311082523975,0.0006025660163357915,6.0256601633579145e-05,0.002688321440346475,3.0511238007178635e-08,1.754210006104052e-05,4.441265982463591e-10,0.002688321440346475,8.77105003052026e-05,9.052590679941624e-05,0.0,0.4798081513840874,0.5063551076563811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03778215039816916,0.05150207154777986,0.003103339808558662,4.517272462210112e-05
167.0,0.5130405585807799,99.93297634256858,0.0059412090023891195,8.652492965987832e-05,0.026460506603364114,8.916268347715183e-05,5.048604880541172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.993297634256859,0.0008910292338562143,0.004455146169281072,0.000594120900238912,5.9412090023891194e-05,0.0026460506603364115,2.999481676577685e-08,1.7304985931975664e-05,4.3683018216934325e-10,0.0026460506603364115,8.652492965987832e-05,8.916268347715183e-05,0.0,0.4716905276931661,0.5048604880541172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03710966380169687,0.05130405585807799,0.003048081185230872,4.4390798243866664e-05
167.5,0.5108326112163214,99.93365676485564,0.005861108174019778,8.542583757816948e-05,0.026046699316822297,8.78878398277467e-05,5.030449424891902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.993365676485565,0.0008782953219150649,0.004391476609575324,0.0005861108174019778,5.861108174019778e-05,0.00260466993168223,2.9484008243227017e-08,1.7085167515633895e-05,4.2973035551601166e-10,0.00260466993168223,8.542583757816948e-05,8.78878398277467e-05,0.0,0.46366294828051696,0.5030449424891902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.036452201961974955,0.05108326112163214,0.002994045193155849,4.3638303675397665e-05
168.0,0.5084157527423044,99.93433997463333,0.005785384096415171,8.441153366801774e-05,0.02564303479255021,8.670027476459207e-05,5.009292301520153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.993433997463335,0.0008664334734218867,0.004332167367109434,0.0005785384096415172,5.785384096415171e-05,0.0025643034792550215,2.8980680015509644e-08,1.688230673360355e-05,4.228420457627105e-10,0.0025643034792550215,8.441153366801774e-05,8.670027476459207e-05,0.0,0.4557545919497215,0.5009292301520153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0358115587645468,0.050841575274230444,0.002941380410282276,4.2916153429957616e-05
168.5,0.5058088079549231,99.9350233038118,0.0057140441812747675,8.348017458190767e-05,0.025250603578186336,8.559859668662821e-05,4.985345212918975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.993502330381181,0.0008554297754651779,0.004277148877325889,0.0005714044181274767,5.7140441812747674e-05,0.0025250603578186336,2.8486482805525682e-08,1.6696034916381534e-05,4.161774887255536e-10,0.0025250603578186336,8.348017458190767e-05,8.559859668662821e-05,0.0,0.4479912345608942,0.49853452129189746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03518926660230598,0.05058088079549231,0.002890213875932355,4.222500759314359e-05
169.0,0.5030303352976416,99.93570425664245,0.005647081807243482,8.262984198796933e-05,0.024870360429873867,8.458123863633298e-05,4.958820716723468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.993570425664245,0.0008452685650021073,0.004226342825010537,0.0005647081807243483,5.647081807243482e-05,0.002487036042987387,2.800286625479118e-08,1.6525968397593867e-05,4.09746572269529e-10,0.002487036042987387,8.262984198796933e-05,8.458123863633298e-05,0.0,0.44039549881944107,0.4958820716723469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03458662526486041,0.05030303352976417,0.002840653454950901,4.156531712079936e-05
169.5,0.5000984750195228,99.93638051372359,0.005584479661792836,8.185860690341241e-05,0.0245031295533875,8.36465407332671e-05,4.929930106671861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.99363805137236,0.0008359332523376462,0.00417966626168823,0.0005584479661792836,5.584479661792836e-05,0.0024503129553387504,2.7531094414769195e-08,1.6371721380682484e-05,4.035572106633499e-10,0.0024503129553387504,8.185860690341241e-05,8.36465407332671e-05,0.0,0.43298710019420444,0.49299301066718615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.034004725525437075,0.05000984750195228,0.002792789762640137,4.0937364479619125e-05
170.0,0.4970310956331637,99.9370499122766,0.005526207192679576,8.116446545708593e-05,0.02414961471394764,8.279266801113805e-05,4.898885007491186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.993704991227661,0.0008274054995399652,0.0041370274976998255,0.0005526207192679577,5.5262071926795764e-05,0.002414961471394764,2.7072253564507934e-08,1.6232893091417185e-05,3.9761538296875454e-10,0.002414961471394764,8.116446545708593e-05,8.279266801113805e-05,0.0,0.42578296868588866,0.48988850074911866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03344445694639218,0.049703109563316375,0.0027466968156733998,4.0341263192615494e-05
170.5,0.4938455299714076,99.93771045238138,0.0054722264766542215,8.0545443606665e-05,0.023810409021343803,8.201774849609412e-05,4.865893646277763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.99377104523814,0.0008196666001158893,0.004098333000579446,0.0005472226476654221,5.4722264766542216e-05,0.0023810409021343803,2.6627272043744724e-08,1.6109088721333002e-05,3.9192556228229505e-10,0.0023810409021343803,8.0545443606665e-05,8.201774849609412e-05,0.0,0.4187975628934188,0.4865893646277763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.032906539101259055,0.049384552997140764,0.0027024345844868726,3.9777007284715605e-05
171.0,0.490558603724003,99.93836028391908,0.005422492435057634,7.999957687896714e-05,0.023486005399776168,8.131982519423526e-05,4.831160905619582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.2,0.1,0.01,1e-06,15.5,1.0,0.1,1.0,12.0,0.1,0.01,1.0,10.0,9.99383602839191,0.0008126969988486803,0.004063484994243402,0.0005422492435057635,5.422492435057634e-05,0.002348600539977617,2.619693346326837e-08,1.5999915375793428e-05,3.864908282837742e-10,0.002348600539977617,7.999957687896714e-05,8.131982519423526e-05,0.0,0.4120430765190583,0.4831160905619582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.032391537580537186,0.049055860372400305,0.002660050317645842,3.9244480732257156e-05
