Time,C,D,H,M,N,R,bH,bC,bM,alpha,k1,k2,k3,k4,k5,k6,dH,dC,dM,dD,H0,C0,M0,sigma,m,h,compartment,reaction,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8
4.35,291.64890831104395,3.0527568071644606,2540.230736592054,62174.15600196456,51.63344397045274,45.31379922238273,0.0,6.46044,312.462,0.009728213862704628,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6472.267908596352,2540.230736592054,901.1597223858128,471.04506830225023,145810.56300586974,48567.65283171463,62.23570461179824,65.43582165243791,5.612023406093656
4.365,298.07050222526254,3.004256937565891,2599.1274477300103,63632.305891219155,50.78251686417183,46.2132261982622,0.0,6.46044,312.462,0.009713798225838075,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6518.821858161043,2599.1274477300103,907.3599741429161,481.4166488490438,146857.1067138317,49706.6939084553,62.546178256122595,65.81160438256703,5.723415638202376
4.38,304.4226714667118,2.954828110186462,2657.7873160164672,65087.88262694474,49.929069983769324,47.116101906044136,0.0,6.46044,312.462,0.009699429669238207,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6558.231527954716,2657.7873160164672,912.5354665622845,491.6761009126009,147743.04533646378,50843.72495345102,62.794497301567155,66.11844412988754,5.835234988859754
4.395,310.6917747347597,2.904573312898444,2716.1063349215992,66538.49241807214,49.074053767696995,48.021372919404484,0.0,6.46044,312.462,0.009685107952039593,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6590.368191108748,2716.1063349215992,916.6688109126611,501.8013922918577,148465.48506355952,51976.87604483915,62.979669037768595,66.35525990400417,5.947350993322407
4.41,316.8642496272342,2.853595601883244,2773.9807389845905,67981.74434627088,48.218420245505484,48.92798415261119,0.0,6.46044,312.462,0.00967083283494948,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6615.141067613055,2773.9807389845905,919.7480844083329,511.7706182154422,149022.38513919487,53104.27950481123,63.101010913255195,66.52133035244255,6.05963298133259
4.425,322.9267642205203,2.801998907204161,2831.307157150572,69415.24638341831,47.3631322082312,49.83486888456456,0.0,6.46044,312.462,0.00965660408023748,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6632.499257778918,2831.307157150572,921.7671842690612,521.5622461602045,149412.60132642617,54224.06678863914,63.158188119907116,66.61631316505391,6.171948841615551
4.44,328.8662085381699,2.7498868940325756,2887.9831557780726,70836.62250946007,46.50915174998559,50.74096135598175,0.0,6.46044,312.462,0.009642421451725303,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6642.431065099734,2887.9831557780726,922.7256586163583,531.1551020720835,149635.87068504086,55334.38185637728,63.15118972577948,66.64023712453266,6.2841665820156285
4.455,334.66982593119974,2.697362528536837,2943.9079252948513,72243.52623059365,45.6574372463819,51.64520022508118,0.0,6.46044,312.462,0.009628284714776506,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6644.964037906604,2943.9079252948513,922.628731489522,540.52858255974,149692.81250798513,56433.39173265939,63.08034007895219,66.59350191648063,6.396154757475855
4.47,340.3253628191967,2.6445269713042032,2998.9833128367977,73633.66359472374,44.8089351495679,52.54653787912782,0.0,6.46044,312.462,0.009614193636286253,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6640.163739591588,2998.9833128367977,921.4871341846194,549.6628967429128,149584.90067569388,57519.304485336426,62.94630213877139,66.47686498705069,6.507783623254222
4.485,345.82088130407055,2.5914802647427084,3053.1128600123507,75004.77445416215,43.964583831932465,53.44393590332475,0.0,6.46044,312.462,0.009600147984671063,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6628.132693096878,3053.1128600123507,919.3168687627629,558.5387636030174,149314.4399279599,58590.35458874104,62.75003211827989,66.2914324677282,6.618924573754963
4.5,351.14526254857753,2.5383191529542763,3106.204819317976,76354.69595564973,43.12529434491745,54.3363865021282,0.0,6.46044,312.462,0.00958614752985863,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6609.009222231911,3106.204819317976,916.1391485701778,567.1382249948331,148884.53981647067,59644.85251923557,62.4928264490462,66.03864526082883,6.729452795515574
4.515,356.28766898454023,2.4851389809305005,3158.169160128701,77681.30166010422,42.29196651794131,55.22289450112811,0.0,6.46044,312.462,0.009572192043277618,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6582.965131812665,3158.169160128701,911.9798916270412,575.4437770536208,148299.06255379546,60681.13719829871,62.176226696733615,65.72025961651849,6.839245038175714
4.53,361.2382412785963,2.4320304523791973,3208.9217628962906,78982.58995151293,41.46546221331363,56.1025073343071,0.0,6.46044,312.462,0.0095582812978475,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6550.202981372178,3208.9217628962906,906.8694896591032,583.4394958714737,147562.56172575837,61697.64505357409,61.802083157785546,65.338316934993,6.948183328339265
4.545,365.98776980047853,2.3790818558907127,3258.3826174477063,80256.64767897695,40.64661360706055,56.97430453704865,0.0,6.46044,312.462,0.009544415067968416,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6510.956279891463,3258.3826174477063,900.8427055545154,591.1105068824509,146680.28666903457,62692.88161767124,61.372482748730334,64.89514860955104,7.056153668304401
4.56,370.5277026346706,2.326378304511031,3306.475906983167,81501.65222016192,39.83622285950363,57.83739883598526,0.0,6.46044,312.462,0.00953059312951108,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6465.485334781471,3306.475906983167,893.9380713357164,598.4429978022829,145658.08915529153,63665.42314004059,60.889726376214796,64.39333567168474,7.1630461710391025
4.575,374.8503516452231,2.2740003394350135,3353.1313828783814,82715.90166169012,39.03505185500958,58.690947805555325,0.0,6.46044,312.462,0.00951681525980667,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6414.073206327658,3353.1313828783814,886.1973420396614,605.4245514457162,144502.3324461534,64613.94016253755,60.35632252843906,63.83566857908085,7.268756503822416
4.59,378.94890396252197,2.222023605877559,3398.2845605129287,83897.82003056194,38.2438194745748,59.53415691954756,0.0,6.46044,312.462,0.009503081237636808,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6357.022137704532,3398.2845605129287,877.6649696814877,612.0441642789089,143219.81103909062,65537.20160597362,59.77495728774408,63.22511295355352,7.373186266172127
4.605,382.8173034690655,2.170519753562744,3441.8760002687022,85045.94206210325,37.46320599156685,60.366274254870326,0.0,6.46044,312.462,0.009489390843223524,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6294.651894729637,3441.8760002687022,868.387819951087,618.2920550059224,141817.7133446999,66434.06287152227,59.14845572856655,62.5647950629352,7.47624233391718
4.62,386.45035865303964,2.119555902408151,3483.8520697111144,86158.93025323344,36.69384669559848,61.18659740199329,0.0,6.46044,312.462,0.009475743858219272,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6227.296618472387,3483.8520697111144,858.4147322159527,624.1598387641109,140303.5509326126,67303.47916196457,58.47976359543012,61.85797128002337,7.577837715042065
4.635,389.8437984125955,2.069194349866425,3524.165411259608,87235.58584347197,35.936327196040835,61.99447845409265,0.0,6.46044,312.462,0.00946214006569699,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6155.30170350985,3524.165411259608,847.7960717357677,629.6406172541672,138685.0883539521,68144.51405955735,57.77192220306211,61.10799810997377,7.677892167582467
4.65,392.9941924420157,2.0194926321103353,3562.7744783940143,88274.83911480205,35.19118657156318,62.7893207963264,0.0,6.46044,312.462,0.009448579250140197,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,6079.020203283617,3562.7744783940143,836.5831968369276,634.7288501550239,136970.26233291326,68956.3319487232,57.02803613646294,60.31829821350799,7.776331801983432
4.665,395.8988839997234,1.9705038603336733,3599.6431160305283,89275.74038290964,34.45892029778467,63.57057584188158,0.0,6.46044,312.462,0.009435061197433118,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,5998.810315100655,3599.6431160305283,824.8280819315798,639.4202465367933,135167.12522899124,69738.19097881179,56.25124522068672,59.492337030233145,7.87308867686535
4.68,398.55612054298274,1.9222759329909131,3634.7415315142866,90237.48202728349,33.73997180174824,64.33775226526076,0.0,6.46044,312.462,0.009421585694850833,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,5915.031692456877,3634.7415315142866,812.5828154605834,643.7119758501768,133283.76213715025,70489.46027302263,55.44470775508347,58.63358677707712,7.968101942548015
4.695,400.96499736701776,1.8748519512761925,3668.0459874664707,91159.39223123605,33.03473398223989,65.09041406648385,0.0,6.46044,312.462,0.009408152531049515,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,5828.043426104268,3668.0459874664707,799.8992965431815,647.6025768974441,131328.24550173918,71209.6150383912,54.61157331393167,57.745507878458895,8.061317601305891
4.71,403.1253017712768,1.8282708030652968,3699.537751002951,92040.9118048091,32.34355767197165,65.82817152496298,0.0,6.46044,312.462,0.009394761496056676,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,5738.201770342201,3699.537751002951,786.8288871452266,651.0917061438068,129308.5840029866,71898.21846088566,53.75495641907784,56.83152820933255,8.152687387023615
4.725,405.0375919092871,1.7825666640206235,3729.2036908918703,92881.60779357521,31.666746381006448,66.55068695497285,0.0,6.46044,312.462,0.00938141238126146,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,5645.857129393167,3729.2036908918703,773.422003832072,654.1802650686087,127232.65481002042,72554.93233599025,52.87792223160663,55.89501386927459,8.242169477999477
4.74,406.7032501192046,1.7377686660375296,3757.036770930911,93681.18526211384,31.00455113761978,67.2576801963426,0.0,6.46044,312.462,0.009368104979404981,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,5551.351386590356,3757.036770930911,759.7277522242019,656.8704863000286,125108.14354037798,73179.52627342654,51.983468907248046,54.939243430068856,8.329729176956638
4.755,408.12425881878653,1.693902257440562,3783.034468168903,94439.45193384877,30.35718343965822,67.94891430290114,0.0,6.46044,312.462,0.009354839084570717,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,5455.017948036879,3783.034468168903,745.79389592938,659.1655716608103,122942.54524147564,73771.85007538565,51.07450628824286,53.967410181166805,8.4153371385857
4.77,409.30322458996153,1.650988995275994,3807.198979657183,95156.32304507607,29.72481327640912,68.62419772831481,0.0,6.46044,312.462,0.009341614492174943,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,5357.179638281668,3807.198979657183,731.6665724544401,661.0697310674927,120743.11708490935,74331.8375282764,50.15384507619131,52.98260191152586,8.498969640256332
4.785,410.24345869895086,1.6090458108704253,3829.537934026615,95831.8381567045,29.10756219640198,69.28339199272753,0.0,6.46044,312.462,0.0093284309989572,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,5258.145584731376,3829.537934026615,717.3898798250825,662.5883125792625,118516.80832730321,74859.51953530051,49.22418512622412,51.98777040037823,8.58060953151532
4.8,410.9487689291801,1.5680862356221346,3850.062876824199,96466.12700279646,28.505516184107844,69.92639758026995,0.0,6.46044,312.462,0.009315288402970839,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,5158.2117231289885,3850.062876824199,703.0059208704805,663.7274661852081,116270.27167358734,75354.99743886948,48.28810347735782,50.985737857418876,8.660244487521272
4.815,411.42344708527565,1.5281204678377225,3868.7891985420188,97059.40798439908,27.918726109371374,70.55315342279083,0.0,6.46044,312.462,0.009302186503573591,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,5057.659756657576,3868.7891985420188,688.5546663897946,664.4941236218996,114009.8398774058,75818.44184405326,47.34804824957756,49.9791871503383,8.737866945105798
4.83,411.6723422671229,1.4891547679352282,3885.736825134221,97612.00470265471,27.347200617148623,71.16364461491607,0.0,6.46044,312.462,0.009289125101418194,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,4956.754933383989,3885.736825134221,674.0736686303976,664.8961167190529,111741.47577752978,76250.10553350224,46.40633050621035,48.97063993164824,8.813475058268125
4.845,411.70068197013836,1.4511925783073054,3900.928871094433,98124.31531633383,26.790917920411275,71.75788950128134,0.0,6.46044,312.462,0.009276103998443072,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,4855.747184524538,3900.928871094433,659.5982026520865,664.9418884567901,109470.79788633673,76650.29953093076,45.46512045607193,47.962468931863164,8.887071098954692
4.86,411.5140399526992,1.4142347110684665,3914.3913988734002,98596.80707754623,26.249827906946344,72.33593738198512,0.0,6.46044,312.462,0.009263122997863062,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,4754.870819662914,3914.3913988734002,645.1612323052535,664.6404410680041,107203.07353823807,77019.38883266062,44.5264464479626,46.95689532453564,8.958661172884092
4.875,411.1183930400433,1.3782787344957672,3926.154019415153,99030.0310240713,25.723845626943834,72.89787563856034,0.0,6.46044,312.462,0.009250181904160194,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,4654.342617039434,3926.154019415153,630.7931687037166,664.0014277829043,104943.17595893319,77357.80388460842,43.592189882896854,45.955969805488515,9.02825610208442
4.89,410.51997863409946,1.3433199247878962,3936.248775411648,99424.59631966478,25.212861387307782,73.44381868790425,0.0,6.46044,312.462,0.009237280523074525,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,4554.363306631787,3936.248775411648,616.5220675555782,663.0349226917203,102695.61760541258,77666.02053808775,42.6640876779892,44.96158792672667,9.095870056859566
4.905,409.72525636792494,1.3093515498055932,3944.7098233771067,99781.1628509261,24.71674374294339,73.97390470725095,0.0,6.46044,312.462,0.009224418661595015,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,4455.1179495110155,3944.7098233771067,602.3736903590883,661.7513588123993,100464.55869396939,77944.55426681519,41.74373559696652,43.97549407294545,9.161520150183616
4.92,408.7409402189263,1.276364390275198,3951.5738756147393,100100.45248783032,24.235334140303912,74.48830146942082,0.0,6.46044,312.462,0.00921159612795047,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,4356.774667501223,3951.5738756147393,588.371348810928,660.1615799569901,98253.77864265155,78193.9689631311,40.832585382443064,42.999268780275095,9.22522716038483
4.935,407.5738937383344,1.2443474861045103,3956.879337260311,100383.22902444727,23.768455011970545,74.98719750192487,0.0,6.46044,312.462,0.009198812731600545,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,4259.486197111587,3956.879337260311,574.5361182770081,658.2766715157213,96066.71100401795,78414.86126859211,39.93195132289114,42.03434446483475,9.28701443621839
4.95,406.23109657771647,1.2132884294272395,3960.6659912495084,100630.29063965348,23.315912997275696,75.470798573297,0.0,6.46044,312.462,0.009186068283226757,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,4163.390644350021,3960.6659912495084,560.886951633538,656.1079063936356,93906.46043352674,78607.85468461852,39.043016820283505,41.08201296922677,9.346907461705687
4.965,404.7196513664714,1.1831729979339094,3962.9752702342766,100842.47742728103,22.8774949191636,75.93933208290241,0.0,6.46044,312.462,0.009173362594723618,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,4068.6106850821075,3962.9752702342766,547.4405850896268,653.6667561185017,91775.78471341646,78773.60545470772,38.166833138903826,40.14341749215237,9.404934399803297
4.98,403.04671493845814,1.1539856622171971,3963.8497063291056,101020.65871794651,22.452972762648987,76.39304157513375,0.0,6.46044,312.462,0.00916069547918976,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,3975.2549586152213,3963.8497063291056,534.2117334011859,650.9647797642532,89677.12608080418,78912.79266081752,37.30432639729886,39.21956647584788,9.461125412997164
4.995,401.2194617435255,1.125710272900578,3963.3323010537233,101165.71658253671,22.042111895793294,76.83217783130604,0.0,6.46044,312.462,0.009148066750919163,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,3883.4200670007685,3963.3323010537233,521.2133733720397,648.0135648565855,87612.65617246866,79026.10533703148,36.456313483468335,38.31135347480701,9.515511560051591
5.01,399.2450899089514,1.0983288976747723,3961.467263475434,101278.56687767444,21.644659505875442,77.25701159644971,0.0,6.46044,312.462,0.009135476225392397,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,3793.187726044137,3961.467263475434,508.4563695965324,644.8247371628465,85584.21197888594,79114.25890932979,35.623489204761505,37.41952859546743,9.568126372197105
5.025,397.1307702446854,1.07182330278503,3958.2989157115812,101360.13002212529,21.260359350361618,77.66781734685327,0.0,6.46044,312.462,0.00912292371926796,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,3704.629092188273,3958.2989157115812,495.95007086503296,641.4098783298938,83593.39311358702,79177.97236743328,34.80645202869807,36.544741488502844,9.619003842773084
5.04,394.883629748324,1.046174171948769,3953.872149140024,101411.34496773029,20.888943389591574,78.06488243845958,0.0,6.46044,312.462,0.00911040905037364,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,3617.803007810873,3953.872149140024,483.70208058166105,637.7804992428156,81641.52236702721,79217.97917826736,34.005694821865525,35.68752367114823,9.668179560238341
5.055,392.5107169531203,1.0213618997486091,3948.231822890025,101433.15346377433,20.530139480517644,78.44849861973367,0.0,6.46044,312.462,0.009097932037697947,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,3532.7585786865193,3948.231822890025,471.7186139398382,633.9479840581541,79729.70364853951,79235.01499399464,33.221620541086274,34.848314017086054,9.715689657056776
5.07,390.01901273035435,0.9973664511209156,3941.4228668172113,101426.5025219527,20.18367036585484,78.81896318302417,0.0,6.46044,312.462,0.00908549250138158,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,3449.535228664495,3941.4228668172113,460.004518861487,629.9236076509226,77858.82321550482,79229.81957753596,32.45454741425988,34.027459085289706,9.761570952291176
5.085,387.41532524746617,0.9741672382116674,3933.489909783754,101392.33868908042,19.849253690913127,79.17657907087512,0.0,6.46044,312.462,0.00907309026270901,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,3368.162524378814,3933.489909783754,448.5632490996928,625.7183659604351,76029.5457327922,79203.13232866862,31.704706125543048,33.225211293314025,9.805860964769742
5.1,384.70647356035636,0.9517437290807311,3924.477584009149,101331.60809071705,19.52660767709502,79.52164859382418,0.0,6.46044,312.462,0.009060725144100022,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,3288.6627392280125,3924.477584009149,437.3972483562767,621.3432725120672,74242.3719116262,79155.69231810409,30.972269736933608,32.44175403071445,9.848597135047937
5.115,381.8990139349945,0.93007500697246,3914.4297760003324,101245.24785039035,19.215447413357662,79.8544775796698,0.0,6.46044,312.462,0.00904839696910142,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,3211.0495038729664,3914.4297760003324,426.5077371267247,616.808916396549,72497.6081724611,79088.23158457168,30.257330768589053,31.677188278998937,9.889817339286946
5.13,378.99943319320147,0.909140039008179,3903.3901851490355,101134.19299957379,18.915486999729367,80.17537296126237,0.0,6.46044,312.462,0.009036105562378691,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,3135.3294161524386,3903.3901851490355,415.8949682113582,612.1257745446717,70795.40283626017,79001.48053258206,29.559925769720873,30.931548227404978,9.929559590506422
5.145,376.01410431763935,0.8889184956923382,3891.402002683513,100999.36935185484,18.626441589846735,80.48463991446086,0.0,6.46044,312.462,0.009023850749707796,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,3061.5050747312844,3891.402002683513,405.5586268567366,607.3041400244625,69135.81432161905,78896.16236604817,28.88003972966168,30.204831120309013,9.967861684126149
5.16,372.94908954288576,0.8693891689971139,3878.5072768632876,100841.68461051867,18.34802748001541,80.7825833509874,0.0,6.46044,312.462,0.00901163235796698,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,2989.5697918878486,3878.5072768632876,395.4971196957579,602.3538040116102,67518.69228698591,78772.98614192972,28.217595969145453,29.496945030583277,10.004761382853086
5.175,369.81035796215804,0.8505311782104331,3864.7475734069894,100662.03705139268,18.079963148662678,81.06950567312681,0.0,6.46044,312.462,0.008999450215128647,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,2919.51245322647,3864.7475734069894,385.7082534311732,597.2844072482611,65943.78687813885,78632.65355288066,27.57247926646614,28.807756529228087,10.04029613860541
5.19,366.6036967160933,0.8323240676326726,3850.163630248328,100461.3098103068,17.821969592978174,81.34570633938908,0.0,6.46044,312.462,0.008987304150251318,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,2851.318081316805,3850.163630248328,376.18930212982895,592.1052966031294,64410.76139892995,78475.85446487022,26.94453372506733,28.137096157415318,10.074503038720659
5.205,363.33470741698585,0.8147476059259272,3834.7953139699416,100240.36981960981,17.573771010144934,81.61148138392906,0.0,6.46044,312.462,0.008975193993471584,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,2784.9675052730922,3834.7953139699416,366.9369710093694,586.825519296248,62919.184883349735,78303.2660864373,26.333567607874727,27.484755025538387,10.107418746436846
5.22,360.008803891488,0.7977818474131838,3818.6815781734663,100000.066736424,17.335095288835113,81.86712286375162,0.0,6.46044,312.462,0.008963119575996173,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,2720.4379152007273,3818.6815781734663,357.94747514010504,581.4538192531812,61468.5445596162,78115.5521314913,25.739357695878414,26.85049014913771,10.139079432429911
5.235,356.6312143999185,0.7814071480810547,3801.8604496199655,99741.23245512325,17.105674344060333,82.11291850785852,0.0,6.46044,312.462,0.00895108073009404,0.0341,0.115375,0.766576,0.123848,0.00409948,0.000323097,1.0,1.61511,0.781155,1.34671,0.0,4.0,400.0,2.2,4.22686,0.511657,1.0,2657.703259160696,3801.8604496199655,349.21659745331715,575.9986406894524,60058.254774028435,77913.3624384818,25.161653454193107,26.234028231683833,10.169520731361262
