Time,Auxin,Cytokinin,AHP6m,AHP6p,IAA2m,IAA2p,ARR5m,ARR5p,PHBm,PHBp,CKX3m,CKX3p,PIN3m,PIN1m,PIN7m,miRNA,F_AHP6,F_CK,F_IAA2,F_ARR5,F_PIN1,F_PIN7,F_PIN3,p_ax,p_ck,d_ax,d_ck,phloem_rate_ax,all_section_rate_ax,phloem_rate_ck,all_section_rate_ck,lambda_AHP6,lambda_IAA2,lambda_ARR5,lambda_PIN1,lambda_PIN3,lambda_PIN7,mu_m_PHB,mu_m_AHP6,mu_m_IAA2,mu_m_ARR5,mu_m_PIN1,mu_m_PIN3,mu_m_PIN7,delta_PHB,delta_AHP6,delta_IAA2,delta_ARR5,delta_PIN1,delta_PIN3,delta_PIN7,delta_CKX3,mu_p_PHB,mu_p_AHP6,mu_p_IAA2,mu_p_ARR5,mu_p_PIN1,mu_p_PIN3,mu_p_PIN7,mu_p_CKX3,theta_Ax,theta_Ck,theta_AHP6,theta_ARR5,theta_PHB,theta_CKX3,p_phb,d_phb,p_mirna,d_mirna,d_mirna_mrna,p_ckx3,d_ckx3,b_pin3,b_pin1,b_pin7,b_ahp6,b_arr5,b_iaa2,hill_ax,hill_ck,hill_arr5,hill_ckx3,hill_ahp6,hill_phb,compartment
0.29,0.015104185945290715,0.18899535604201315,0.0007008243473147574,5.0829083887468096e-05,0.0020414391646378944,0.00101789984239732,0.1929722431042224,0.12443446849302392,0.5034728648430232,0.06947999564673747,0.0,0.0,0.0,0.0,0.04238196067963109,0.0,0.0036180151402365186,1.0,0.003636907551260288,0.1250151861161562,0.6583223826860882,0.6583223826860882,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.3,0.01555090675910841,0.19004258652059475,0.0007679619271254936,5.7628251872302553e-05,0.0022037557312401647,0.0011231106903068259,0.1985213560281728,0.13122760861689328,0.5183635586369463,0.07387262622612704,0.0,0.0,0.0,0.0,0.04868834583767056,0.0,0.0038303432247844315,1.0,0.0038543775074531216,0.12622908639725866,0.6932354752638693,0.6932354752638693,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.31,0.01599318262656965,0.19099016000953767,0.0008386859359616063,6.504565180600233e-05,0.002371514844229437,0.001234020304167979,0.2037623684485154,0.13788739381513856,0.5331060875523207,0.0783689746890512,0.0,0.0,0.0,0.0,0.055257791084318206,0.0,0.004045529071190564,1.0,0.004075829872903238,0.1273303279806242,0.7238822903361865,0.7238822903361865,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.32,0.016431057775583496,0.19184755916917254,0.0009130140384817355,7.311091256028622e-05,0.0025445693164833647,0.0013505971896748067,0.2087041586619294,0.1443976166259719,0.5477019258527845,0.08296654212486348,0.0,0.0,0.0,0.0,0.06204724623396365,0.0,0.004263216578586522,1.0,0.004301095222406476,0.12832908561766548,0.7506723927182603,0.7506723927182603,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.33,0.01686457599411596,0.1926233670671985,0.0009909564684751047,8.185350505838975e-05,0.0027227700719290857,0.001472798773477029,0.21335660698914663,0.15074450357583344,0.5621525331371965,0.0876628690672222,0.0,0.0,0.0,0.0,0.06901827085880133,0.0,0.004483033370200976,1.0,0.004530008415910885,0.1292346748241466,0.7740370276834762,0.7740370276834762,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.34,0.01729378063427404,0.19332534649144775,0.0010725157876962407,9.130267331848947e-05,0.0029059666855044386,0.0016005722445289938,0.2177303543635573,0.1569165754541846,0.5764593544757992,0.09245553499247317,0.0,0.0,0.0,0.0,0.07613710762432793,0.0,0.004704589945626859,1.0,0.004762408512343452,0.13005560532107613,0.7943963668373375,0.7943963668373375,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.35000000000000003,0.017718714616936547,0.19396052424562552,0.001157686596834775,0.00010148735430418476,0.0030940079499275092,0.0017338554875038022,0.22183657087722292,0.16290448131276847,0.5906238205645481,0.09734215775224343,0.0,0.0,0.0,0.0,0.0833743456238931,0.0,0.00492747901415029,1.0,0.004998138684851997,0.13079964828001592,0.8121408821468119,0.8121408821468119,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.36,0.01813942043576858,0.19453525583961737,0.0012464552729088627,0.00011243610503211467,0.0032867423012329197,0.001872577860348151,0.22568678105456505,0.16870084628389606,0.6046473478589501,0.10232039308312207,0.0,0.0,0.0,0.0,0.09070459044469993,0.0,0.005151275039301687,1.0,0.005237046136865039,0.13147388702095025,0.8276225238080711,0.8276225238080711,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.37,0.01855594016178126,0.19505529486025736,0.001338799665738346,0.00012417701770582295,0.003484018269058335,0.0020166610533222,0.22929269263755753,0.1743000984344871,0.6185313387260397,0.10738793405095302,0.0,0.0,0.0,0.0,0.09810597083817561,0.0,0.0053755340266013986,1.0,0.005478982019612883,0.13208477824344395,0.8411520511908214,0.8411520511908214,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.38,0.018968315447281628,0.19552584577771662,0.0014346888320050017,0.00013673764258280926,0.003685684809533157,0.0021660197950645454,0.23266607484409563,0.1796983172147834,0.632277181576052,0.11254251057115565,0.0,0.0,0.0,0.0,0.10555973811639727,0.0,0.005599793584107276,1.0,0.005723801350482026,0.13263819787870013,0.8530000964654565,0.8530000964654565,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.39,0.019376587530127942,0.19595161776113237,0.0015340827540082248,0.00015014490292674095,0.00389159163917386,0.0023205625892496313,0.23581864328045016,0.1848930733955058,0.6458862510042628,0.11778188889299653,0.0,0.0,0.0,0.0,0.11304983500742474,0.0,0.00582357328562512,1.0,0.005971362932722393,0.1331394913360336,0.863400157457597,0.863400157457597,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.4,0.019780797237863957,0.19633687213162934,0.0016369320766900692,0.00016442500951871475,0.004101589521214445,0.0024801923961795583,0.23876196762641586,0.18988327710553546,0.6593599079287965,0.12310387109997252,0.0,0.0,0.0,0.0,0.12056251551099322,0.0,0.006046375363070595,1.0,0.0062215292762800465,0.1335935188621579,0.8725524766491336,0.8725524766491336,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.41000000000000003,0.02018098499184274,0.19668546501174297,0.0017431778629698681,0.00017960337251944687,0.004315530514404259,0.0026448072762581525,0.2415073977273105,0.1946690313797516,0.6726994997280894,0.12850629461299276,0.0,0.0,0.0,0.0,0.12808601205551448,0.0,0.006267685751584168,1.0,0.006474166519825019,0.13400469731969342,0.8806281413965436,0.8806281413965436,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.42,0.020577190811117967,0.1970008847077968,0.0018527513869725134,0.0001957045164196832,0.004533268185059958,0.0028143009693803655,0.24406600540412665,0.19925149989434257,0.685906360370597,0.13398703172272564,0.0,0.0,0.0,0.0,0.13561025437868995,0.0,0.006486975506249945,1.0,0.006729144353837398,0.1343770374212997,0.88777305023761,0.88777305023761,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.43,0.020969454316622716,0.19728628826483233,0.0019655739423705275,0.000212751986606685,0.004754657806601945,0.0029885634846162756,0.24644853486594998,0.2036327711033281,0.6989818105540888,0.1395439890887684,0.0,0.0,0.0,0.0,0.14312660837698893,0.0,0.006703702604614896,1.0,0.006986335945082634,0.13471418132866705,0.8941115282092245,0.8941115282092245,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.44,0.021357814735023194,0.19754453198175323,0.00208155670926937,0.00023076826142767444,0.004979556518556975,0.0031674816096799153,0.24866536851587484,0.2078157410548498,0.7119271578341048,0.14517510727922253,0.0,0.0,0.0,0.0,0.1506276715094515,0.0,0.006917314141317139,1.0,0.007245617862093067,0.1350194342050432,0.8997495527525705,0.8997495527525705,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.45,0.021742310902751527,0.1977782009955575,0.002200600657872949,0.0002497746592455545,0.005207823474520691,0.0033509394178252608,0.25072649883947107,0.21180399708069766,0.7247436967583826,0.15087836029002158,0.0,0.0,0.0,0.0,0.15810708478846774,0.0,0.007127248914755777,1.0,0.007506870001977613,0.13529579553848048,0.9047775480891189,0.9047775480891189,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.46,0.022122981269648692,0.19798963312944526,0.0023225965234221295,0.0002697912535601553,0.005439319953186251,0.003538818691413196,0.25264151248050326,0.21560172147743553,0.7374327089882883,0.15665175511223026,0.0,0.0,0.0,0.0,0.16555939441635525,0.0,0.0073329403957459625,1.0,0.007769975518180395,0.13554598438801477,0.9092727963336703,0.9092727963336703,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.47000000000000003,0.022499863903123543,0.19818094502245515,0.0024474248216728523,0.0002908367766413625,0.005673909476629643,0.0037309993900903854,0.25441957463663034,0.21921358571744132,0.7499954634374502,0.16249333123877904,0.0,0.0,0.0,0.0,0.1729799034536077,0.0,0.0075338200607977125,1.0,0.008034820749799635,0.13577246789771,0.9133014654700615,0.9133014654700615,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.48,0.022872996491805676,0.19835405153484711,0.002574955961076576,0.00031292853495581253,0.005911457886883831,0.0039273600165509945,0.25606942637257163,0.2226446695043252,0.7624332163935212,0.16840116023329466,0.0,0.0,0.0,0.0,0.18036457539842127,0.0,0.007729321059927592,1.0,0.008301295151772711,0.13597748231778925,0.9169203416265459,0.9169203416265459,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.49,0.023242416349161407,0.19851068447718212,0.002705050403447743,0.00033608232710002114,0.006151833417583948,0.004127777968622323,0.2575993821549383,0.2259003836958207,0.7747472116387122,0.17437334530384235,0.0,0.0,0.0,0.0,0.18770994293121282,0.0,0.007918882180740567,1.0,0.008569291226228605,0.1361630535947862,0.920178281616599,0.920178281616599,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.5,0.023608160417506983,0.19865241179823123,0.002837558919388504,0.0003603123547063578,0.006394906761336331,0.004332129906185507,0.2590173310926109,0.22898639128471385,0.7869386805835648,0.1804080208310314,0.0,0.0,0.0,0.0,0.19501301859040146,0.0,0.008101952060630455,1.0,0.008838704455325407,0.13633101880993884,0.9231174234184885,0.9231174234184885,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.51,0.023970265271494973,0.19878065156562222,0.00297232293062086,0.0003856311481197293,0.006640551107523998,0.0045402920308937195,0.2603307451186389,0.23190854935492078,0.7990088423831644,0.186503351960014,0.0,0.0,0.0,0.0,0.20227124007200706,0.0,0.008277993586740534,1.0,0.009109433234904735,0.1364830416948538,0.9257742144764494,0.9257742144764494,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.52,0.024328767121984705,0.19889668772179803,0.0031091749277224936,0.0004120494873633208,0.00688864218659888,0.004752140394614927,0.2615466857712463,0.2346728455578703,0.8109589040661553,0.1926575341478273,0.0,0.0,0.0,0.0,0.20948240250385425,0.0,0.008446488417747342,1.0,0.009381378809614177,0.13662063045028866,0.9281802629324285,0.9281802629324285,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.53,0.0246837018194954,0.19900168175946875,0.00324793897814436,0.00043957633679237584,0.007139058290870285,0.0049675511379881025,0.2626718159771885,0.23728535136442397,0.8227900606498453,0.19886879276148597,0.0,0.0,0.0,0.0,0.21664461819886088,0.0,0.008606941550683776,1.0,0.009654445208901519,0.13674515089048772,0.9303630607712855,0.9303630607712855,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.54,0.02503510485779429,0.1990966843865172,0.003388431325504036,0.0004682187825366341,0.007391680292554837,0.005186400726543503,0.2637124120715472,0.23975217680265754,0.8345034952598083,0.2051353826611756,0.0,0.0,0.0,0.0,0.22375627597887804,0.0,0.00875888585267218,1.0,0.009928539184277246,0.13685783970596452,0.932346587364739,0.932346587364739,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.55,0.025383011377434334,0.1991826463198667,0.0035304610436193563,0.000497981975926438,0.007646391656716394,0.005408566169846991,0.2646743765438787,0.24207942948903372,0.8461003792478097,0.21145558779018878,0.0,0.0,0.0,0.0,0.2308160029959072,0.0,0.008901886472094974,1.0,0.010203570147701891,0.1369598168011029,0.934151816190574,0.934151816190574,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.56,0.025727456169381553,0.19926042792483212,0.0036738308254318443,0.0005288690838337739,0.007903078443460608,0.005633925220237906,0.26556325338163744,0.24427317960223643,0.857581872312717,0.21782772075608778,0.0,0.0,0.0,0.0,0.23782263569756257,0.0,0.009035545042799282,1.0,0.010479450111200266,0.13705209635008017,0.9357971424316219,0.9357971424316219,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.5700000000000001,0.026068473678328624,0.19933080748791696,0.0038183377723582826,0.0005608812510202952,0.008161629306190571,0.005862356541679848,0.2663842420521114,0.2463394311881877,0.8689491226109527,0.2242501224490645,0.0,0.0,0.0,0.0,0.24477519420313093,0.0,0.00915950359448154,1.0,0.010756093627372197,0.1371355963025542,0.9372987451175825,0.9372987451175825,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.58,0.026406098006619316,0.19939449004750792,0.003963774413391751,0.0005940175652111322,0.008421935482601502,0.006093739890495142,0.26714221510754893,0.24828409312756544,0.880203266887309,0.23072116159132597,0.0,0.0,0.0,0.0,0.25167285714090687,0.0,0.009273448089437648,1.0,0.011033417731533119,0.13721114861032366,0.938670890233135,0.938670890233135,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
0.59,0.026740362917130098,0.19945211319108097,0.0041099295235246715,0.000628275041311211,0.008683890783087797,0.006327956232801655,0.2678417313739016,0.25011296165796604,0.8913454305710018,0.23723923440742173,0.0,0.0,0.0,0.0,0.25851494598560687,0.0,0.00937711150518054,1.0,0.01131134188413567,0.13727950590058366,0.9399261928972973,0.9399261928972973,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
