Time,GLC,G6P_F6P,F6P,FBP,G3P,Vgk,hGK,KeqGPI,Vpfk,Vfba,Sgk,Spfk,Sfba,Xpfk,alpha,hx,hpfk,hact,sigcorr,dw_per_ml,min_to_sec,Vgk_min,Vpfk_min,Vfba_min,comp,vgk,vpfk,vfba
2.61,10.0,3.762062942581239,0.8681683713649013,0.0006576534501544531,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.0161548842127775,0.016143021783652435
2.62,10.0,3.7622311857416664,0.8682071967096152,0.0006577720887941969,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016157459007196815,0.01614559536822249
2.63,10.0,3.7623994031821297,0.868246016118953,0.0006578907397090015,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016160033960728064,0.016148169111124735
2.64,10.0,3.7625675949026296,0.8682848295929145,0.0006580094028988671,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016162609073371723,0.01615074301233245
2.65,10.0,3.7627357609031655,0.8683236371314997,0.0006581280783637937,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016165184345128352,0.01615331707181892
2.66,10.0,3.762903901183737,0.8683624387347085,0.0006582467661037812,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01616775977599847,0.016155891289557436
2.67,10.0,3.7630720157443447,0.8684012344025409,0.0006583654661188298,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01617033536598262,0.016158465665521288
2.68,10.0,3.763240104584989,0.8684400241349973,0.0006584841784089394,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016172911115081352,0.01616104019968377
2.69,10.0,3.763408167705669,0.8684788079320773,0.0006586029029741099,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016175487023295226,0.01616361489201816
2.7,10.0,3.763576205106385,0.8685175857937811,0.0006587216398143414,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016178063090624785,0.01616618974249775
2.71,10.0,3.763744216787137,0.8685563577201085,0.0006588403889296339,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016180639317070592,0.016168764751095833
2.72,10.0,3.763912202747925,0.8685951237110595,0.0006589591503199873,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016183215702633213,0.016171339917785698
2.73,10.0,3.764080162988749,0.8686338837666344,0.0006590779239854019,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016185792247313237,0.016173915242540627
2.74,10.0,3.7642480975096095,0.868672637886833,0.0006591967099258773,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016188368951111223,0.016176490725333923
2.75,10.0,3.764416006310506,0.8687113860716552,0.0006593155081414138,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016190945814027743,0.016179066366138865
2.76,10.0,3.7645838893914383,0.8687501283211011,0.0006594343186320112,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016193522836063425,0.01618164216492875
2.77,10.0,3.764751746752407,0.8687888646351708,0.0006595531413976695,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01619610001721882,0.016184218121676856
2.78,10.0,3.7649195783934113,0.868827595013864,0.0006596719764383888,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016198677357494543,0.016186794236356487
2.79,10.0,3.765087384314452,0.8688663194571812,0.0006597908237541693,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016201254856891213,0.016189370508940933
2.8,10.0,3.7652551645155286,0.868905037965122,0.0006599096833450106,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016203832515409425,0.016191946939403477
2.81,10.0,3.7654229189966415,0.8689437505376865,0.000660028555210913,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016206410333049787,0.016194523527717414
2.82,10.0,3.76559064775779,0.8689824571748745,0.0006601474393518762,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016208988309812922,0.016197100273856038
2.83,10.0,3.765758350798975,0.8690211578766864,0.0006602663357679005,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016211566445699457,0.01619967717779263
2.84,10.0,3.765926028120196,0.8690598526431221,0.0006603852444589858,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016214144740710035,0.0162022542395005
2.85,10.0,3.766093679721453,0.8690985414741815,0.000660504165425132,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016216723194845274,0.01620483145895292
2.86,10.0,3.766261305602746,0.8691372243698644,0.0006606230986663394,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01621930180810581,0.01620740883612319
2.87,10.0,3.766428905764075,0.8691759013301711,0.0006607420441826075,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016221880580492294,0.01620998637098461
2.88,10.0,3.76659648020544,0.8692145723551015,0.0006608610019739367,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016224459512005393,0.01621256406351046
2.89,10.0,3.7667640289268416,0.8692532374446557,0.0006609799720403269,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01622703860264574,0.016215141913674038
2.9,10.0,3.766931551928279,0.8692918965988335,0.0006610989543817781,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016229617852414023,0.016217719921448638
2.91,10.0,3.7670990492097522,0.8693305498176351,0.0006612179489982903,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01623219726131089,0.016220298086807552
2.92,10.0,3.7672665207712615,0.8693691971010602,0.0006613369558898635,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016234776829336998,0.016222876409724078
2.93,10.0,3.767433966612807,0.8694078384491093,0.0006614559750564976,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016237356556493058,0.0162254548901715
2.94,10.0,3.7676013867343885,0.869446473861782,0.0006615750064981927,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01623993644277973,0.01622803352812311
2.95,10.0,3.7677687811360063,0.8694851033390784,0.0006616940502149487,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016242516488197703,0.016230612323552215
2.96,10.0,3.7679361498176602,0.8695237268809985,0.0006618131062067658,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016245096692747676,0.0162331912764321
2.97,10.0,3.7681034927793498,0.8695623444875422,0.0006619321744736439,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016247677056430345,0.01623577038673606
2.98,10.0,3.768270810021076,0.8696009561587097,0.000662051255015583,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016250257579246405,0.016238349654437392
2.99,10.0,3.768438101542838,0.869639561894501,0.000662170347832583,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016252838261196573,0.016240929079509386
3.0,10.0,3.7686053673446356,0.8696781616949157,0.000662289452924644,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01625541910228156,0.016243508661925338
3.01,10.0,3.76877260742647,0.8697167555599544,0.000662408570291766,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016258000102502095,0.016246088401658546
3.02,10.0,3.7689398217883396,0.8697553434896168,0.000662527699933949,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01626058126185889,0.016248668298682302
3.03,10.0,3.769107010430246,0.8697939254839029,0.0006626468418511931,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016263162580352673,0.016251248352969903
3.04,10.0,3.769274173352188,0.8698325015428126,0.0006627659960434978,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016265744057984186,0.016253828564494643
3.05,10.0,3.769441310554167,0.8698710716663461,0.0006628851625108638,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016268325694754164,0.01625640893322982
3.06,10.0,3.769608422036181,0.8699096358545032,0.0006630043412532907,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016270907490663334,0.016258989459148727
3.07,10.0,3.769775507798231,0.8699481941072841,0.0006631235322707786,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01627348944571249,0.01626157014222467
3.08,10.0,3.769942567840318,0.8699867464246888,0.0006632427355633276,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016276071559902346,0.01626415098243093
3.09,10.0,3.7701096021624405,0.870025292806717,0.0006633619511309374,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016278653833233684,0.01626673197974081
3.1,10.0,3.770276610764599,0.8700638332533689,0.0006634811789736082,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016281236265707252,0.01626931313412761
3.11,10.0,3.7704435936467937,0.8701023677646447,0.0006636004190913401,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016283818857323835,0.016271894445564622
3.12,10.0,3.7706105508090246,0.870140896340544,0.0006637196714841328,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01628640160808421,0.016274475914025147
3.13,10.0,3.770777482251291,0.8701794189810671,0.0006638389361519867,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016288984517989144,0.016277057539482484
3.14,10.0,3.770944387973594,0.870217935686214,0.0006639582130949014,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016291567587039438,0.016279639321909924
3.15,10.0,3.7711113792217175,0.8702564721280885,0.0006640774320256721,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016294151335892394,0.016282219739990875
3.16,10.0,3.771278224617206,0.8702949749116629,0.0006641967391336132,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016296734681657484,0.016284801957865868
3.17,10.0,3.771445044290786,0.8703334717594121,0.0006643160585178436,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016299318186558713,0.01628738433264721
3.18,10.0,3.771611838240954,0.8703719626709893,0.0006644353901793135,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016301901850589832,0.01628996686432876
3.19,10.0,3.771778606466207,0.8704104476460477,0.0006645547341189729,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016304485673744634,0.01629254955290436
3.2,10.0,3.7719453489650396,0.8704489266842398,0.0006646740903377723,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016307069656016873,0.016295132398367877
3.21,10.0,3.772112065735949,0.8704873997852188,0.0006647934588366618,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01630965379740035,0.016297715400713154
3.22,10.0,3.7722787567774296,0.8705258669486375,0.0006649128396165918,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016312238097888843,0.01630029855993404
3.23,10.0,3.7724454220879795,0.870564328174149,0.0006650322326785123,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016314822557476145,0.01630288187602437
3.24,10.0,3.7726120616660936,0.8706027834614062,0.0006651516380233735,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016317407176156047,0.016305465348977984
3.25,10.0,3.7727786755102684,0.8706412328100618,0.000665271055652126,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016319991953922336,0.016308048978788733
3.26,10.0,3.7729452636189995,0.870679676219769,0.0006653904855657194,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016322576890768842,0.016310632765450417
3.27,10.0,3.7731118259907834,0.8707181136901807,0.0006655099277651045,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01632516198668936,0.0163132167089569
3.28,10.0,3.7732783626241155,0.8707565452209496,0.0006656293822512314,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01632774724167769,0.016315800809301985
3.29,10.0,3.7734448735174926,0.870794970811729,0.0006657488490250501,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016330332655727663,0.016318385066479507
3.3,10.0,3.77361135866941,0.8708333904621716,0.000665868328087511,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016332918228833097,0.01632096948048328
3.31,10.0,3.7737778180783645,0.8708718041719303,0.0006659878194395642,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016335503960987808,0.01632355405130712
3.32,10.0,3.7739442517428516,0.870910211940658,0.0006661073230821601,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01633808985218562,0.016326138778944836
3.33,10.0,3.7741106596613676,0.8709486137680078,0.0006662268390162489,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016340675902420377,0.016328723663390252
3.34,10.0,3.7742770418324088,0.8709870096536327,0.0006663463672427806,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016343262111685925,0.016331308704637157
3.35,10.0,3.7744433982544705,0.8710253995971854,0.0006664659077627058,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.0163458484799761,0.016333893902679367
3.36,10.0,3.774609728926049,0.8710637835983189,0.0006665854605769745,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01634843500728472,0.016336479257510677
3.37,10.0,3.774776033845641,0.8711021616566863,0.0006667050256865368,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01635102169360568,0.016339064769124882
3.38,10.0,3.774942313011742,0.8711405337719405,0.0006668246030923431,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016353608538932814,0.016341650437515773
3.39,10.0,3.775108566422848,0.8711788999437342,0.0006669441927953436,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016356195543259976,0.01634423626267715
3.4,10.0,3.7752747940774554,0.8712172601717204,0.0006670637947964887,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016358782706581032,0.016346822244602797
3.41,10.0,3.77544099597406,0.8712556144555522,0.0006671834090967283,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016361370028889852,0.016349408383286485
3.42,10.0,3.7756071721111577,0.8712939627948825,0.0006673030356970128,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.0163639575101803,0.016351994678722007
3.43,10.0,3.7757733224872445,0.8713323051893641,0.0006674226745982924,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01636654515044627,0.016354581130903142
3.44,10.0,3.775939447100817,0.8713706416386501,0.0006675423258015173,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01636913294968163,0.016357167739823653
3.45,10.0,3.776105545950371,0.8714089721423932,0.0006676619893076377,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016371720907880263,0.016359754505477324
3.46,10.0,3.7762716190344023,0.8714472967002467,0.000667781665117604,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016374309025036067,0.016362341427857908
3.47,10.0,3.776437666351407,0.871485615311863,0.0006679013532323663,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016376897301142918,0.016364928506959177
3.48,10.0,3.776603687899881,0.8715239279768957,0.0006680210536528748,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01637948573619475,0.016367515742774896
3.49,10.0,3.7767696836783213,0.8715622346949972,0.0006681407663800796,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01638207433018542,0.016370103135298814
