Time,MP,CN,C,T2,T1,T0,MT,P0,P1,P2,vsP,vmP,KmP,KIP,Pt,ksP,vdP,KdP,vsT,vmT,KmT,KIT,ksT,vdT,KdT,kdC,kdN,k1,k2,k3,k4,kd,V1P,V1T,V2P,V2T,V3P,V3T,V4P,V4T,K1P,K1T,K2P,K2T,K3P,K3T,K4P,K4T,n,Compartment
1.74,0.11074457061503883,1.1560142259584385,0.17546101471929615,0.015553141467341344,0.030861420579656816,0.035541886015592036,0.15272413431933662,0.025889443937834634,0.023359947806270015,0.01848751278476796,1.1,1.0,0.2,1.0,1.399212145206607,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.75,0.11111872811924105,1.1549907252065097,0.17530259088676636,0.01557486803550449,0.03096492099717788,0.03566821438006873,0.15326848989481548,0.025976817415291828,0.023432630915732524,0.01850551577765943,1.1,1.0,0.2,1.0,1.39820828020196,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.76,0.11149408194702125,1.153968106268159,0.17514436155590135,0.015596736321586526,0.031068879250941955,0.035795053715386646,0.15381483415791564,0.026064498807803087,0.02350560549709539,0.018523650969967213,1.1,1.0,0.2,1.0,1.3972062230989262,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.77,0.11187063505061164,1.152946368844268,0.1749863258196712,0.015618746341894155,0.03117329560581796,0.035922404923772196,0.1543631718049139,0.02615248854735954,0.02357887130581713,0.018541918087900733,1.1,1.0,0.2,1.0,1.3962059726050167,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.78,0.11224839038588066,1.151925512629146,0.17482848278329544,0.015640898120783446,0.031278170348581796,0.036050268922559935,0.15491350755575317,0.026240787077089545,0.023652428122941393,0.018560316872527877,1.1,1.0,0.2,1.0,1.3952075274850002,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.79,0.11262735091227857,1.1509055373106412,0.1746708315640642,0.015663191690540052,0.031383503787569385,0.03617864664397018,0.1554658461536532,0.02632939485099981,0.023726275754475848,0.018578847079422006,1.1,1.0,0.2,1.0,1.3942108865596028,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.8,0.11300751959278275,1.1498864425702502,0.17451337129116207,0.01568562709126153,0.031489296252335625,0.036307539034890486,0.15602019236472656,0.02641831233372325,0.023800414030786553,0.018597508478318335,1.1,1.0,0.2,1.0,1.3932160487042402,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.81,0.11338889939384293,1.1488682280832252,0.17435610110549432,0.015708204370741743,0.03159554809331926,0.03643694705666087,0.15657655097759954,0.02650754000027327,0.02387484280600743,0.018616300852779353,1.1,1.0,0.2,1.0,1.3922230128477795,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.82,0.1137714932853261,1.1478508935186804,0.1741990201595161,0.015730923584357286,0.031702259681513495,0.036566871684862716,0.15713492680303784,0.026597078335804436,0.023949561957464508,0.018635223999869048,1.1,1.0,0.2,1.0,1.3912317779713346,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.83,0.11415530424046132,1.146834438539697,0.17404212761706384,0.015753784794955948,0.0318094314081422,0.036697313909111295,0.1576953246735773,0.02668692783537922,0.02402457138511451,0.01865427772983564,1.1,1.0,0.2,1.0,1.3902423431070903,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.84,0.1145403352357843,1.1458188628034247,0.17388542265318926,0.01577678807274711,0.03191706368434179,0.036828274732851836,0.1582577494431591,0.026777089003740772,0.024099871010997517,0.018673461865802612,1.1,1.0,0.2,1.0,1.3892547073371548,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.85,0.11492658925108175,1.1448041659611852,0.17372890445399602,0.015799933495194124,0.032025156940848454,0.03695975517315903,0.15882220598676955,0.026867562355091464,0.024175460778703285,0.018692776243467768,1.1,1.0,0.2,1.0,1.3882688697924435,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.86,0.11531406926933557,1.14379034765857,0.1735725722164785,0.015823221146908557,0.03213371162769082,0.037091756260540024,0.15938869920008442,0.026958348412877066,0.024251340652850933,0.01871222071081008,1.1,1.0,0.2,1.0,1.3872848296515865,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.87,0.11570277827666685,1.1427774075355404,0.1734164251483632,0.015846651119546334,0.03224272821388788,0.03722427903874061,0.15995723399911738,0.027049447709576433,0.024327510618581644,0.018731795127804145,1.1,1.0,0.2,1.0,1.3863025861398657,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.8800000000000001,0.11609271926227953,1.1417653452265235,0.17326046246795246,0.01587022351170573,0.032352207187152045,0.03735732456455484,0.1605278153198729,0.02714086078649651,0.02440397068106406,0.018751499366142014,1.1,1.0,0.2,1.0,1.3853221385281786,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.8900000000000001,0.11648389521840403,1.1407541603605085,0.17310468340397048,0.01589393842882714,0.03246214905359737,0.037490893907637754,0.16110044811800314,0.02723258819357252,0.024480720865012073,0.018771333308962163,1.1,1.0,0.2,1.0,1.3843434861320254,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.9000000000000001,0.11687630914024055,1.1397438525611394,0.17294908719541158,0.01591779598309467,0.032572554337452715,0.03762498815032129,0.16167513736846892,0.027324630489173204,0.02455776121421469,0.018791296850585438,1.1,1.0,0.2,1.0,1.3833666283105244,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.9100000000000001,0.1172699640259022,1.1387344214468094,0.17279367309139082,0.01594179629333944,0.03268342358077981,0.037759608387433224,0.16225188806520446,0.027416988239910928,0.024635091791077635,0.018811389896257788,1.1,1.0,0.2,1.0,1.3823915644654465,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.92,0.11766486287635787,1.1377258666307513,0.17263844035099685,0.015965939484944642,0.0327947573431962,0.037894755726119216,0.16283070522078621,0.02750966202045661,0.024712712676176505,0.018831612361899574,1.1,1.0,0.2,1.0,1.381418294040281,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.93,0.11806100869537497,1.1367181877211272,0.17248338824314688,0.015990225689752245,0.03290655620160288,0.03803043128566775,0.1634115938661051,0.02760265241335923,0.024790623967821054,0.018851964173861292,1.1,1.0,0.2,1.0,1.3804468165193158,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.94,0.11845840448946185,1.135711384321118,0.17232851604644384,0.016014655045971417,0.03301882074991655,0.03816663619733797,0.16399455905004268,0.027695960008869876,0.02486882578163042,0.018872445268685527,1.1,1.0,0.2,1.0,1.3794771314267478,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.95,0.11885705326781,1.1347054560290095,0.1721738230490357,0.01603922769808852,0.033131551598806534,0.03830337160419042,0.1645796058391506,0.02778958540477014,0.024947318250118984,0.018893055592874988,1.1,1.0,0.2,1.0,1.3785092383258093,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.96,0.11925695804223616,1.13370040243828,0.17201930854847688,0.01606394379677875,0.03324474937543609,0.03844063866092053,0.16516673931733367,0.02788352920620481,0.025026101522292597,0.018913795102666435,1.1,1.0,0.2,1.0,1.3775431368179205,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.97,0.11965812182712397,1.1326962231376831,0.17186497185159172,0.01608880349881933,0.03335841472320816,0.038578438533694824,0.16575596458553624,0.027977792025518686,0.025105175763254918,0.018934663763810367,1.1,1.0,0.2,1.0,1.3765788265418588,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.98,0.12006054763936569,1.1316929177113328,0.17171081227433996,0.016113806967004252,0.033472548301515456,0.038716772399989836,0.1663472867614319,0.028072374482097397,0.02518454115382361,0.018955661551356303,1.1,1.0,0.2,1.0,1.3756163071729501,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
1.99,0.12046423849830337,1.1306904857387847,0.17155682914168435,0.016138954370060573,0.03358715078549476,0.03885564144843363,0.16694071097911625,0.0281672772022122,0.025264197890156145,0.01897678844944351,1.1,1.0,0.2,1.0,1.3746555784222811,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.0,0.12086919742567007,1.1296889267951176,0.17140302178746014,0.016164245882566146,0.03370222286578543,0.038995046878649874,0.16753624238880294,0.02826250081886851,0.025344146183384948,0.01899804445109704,1.1,1.0,0.2,1.0,1.3736966400359285,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.0100000000000002,0.12127542744553065,1.128688240451013,0.17124938955424648,0.016189681684868874,0.03381776524829198,0.0391349899011045,0.1681338861565226,0.028358045971658197,0.0254243862592617,0.019019429558028916,1.1,1.0,0.2,1.0,1.3727394917942082,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.02,0.12168293158422239,1.1276884262728333,0.17109593179323984,0.016215261963007373,0.03393377865395064,0.03927547173695471,0.16873364746382494,0.028453913306615435,0.02550491835781049,0.019040943780444384,1.1,1.0,0.2,1.0,1.3717841335109435,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.0300000000000002,0.12209171287029545,1.1266894838227,0.17094264786412933,0.016240986908633064,0.03405026381849996,0.039416493617900554,0.16933553150748346,0.02855010347607611,0.02558574273298969,0.01906258713685303,1.1,1.0,0.2,1.0,1.3708305650327481,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.04,0.12250177433445295,1.1256914126585693,0.17078953713497377,0.016266856718933645,0.03416722149225516,0.03955805678603873,0.16993954349920307,0.02864661713854055,0.025666859652362206,0.019084359653884695,1.1,1.0,0.2,1.0,1.3698787862383304,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.05,0.12291311900949091,1.124694212334308,0.17063659898208078,0.016292871596557963,0.034284652439886376,0.039700162493718806,0.17054568866533068,0.02874345495853966,0.025748269396774024,0.019106261366110006,1.1,1.0,0.2,1.0,1.3689287970378126,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.06,0.12332574993023798,1.1236978823997665,0.1704838327898875,0.016319031749542183,0.0344025574402006,0.03984281200340167,0.1711539722465681,0.028840617606504217,0.02582997226004074,0.01912829231586547,1.1,1.0,0.2,1.0,1.3679805973720645,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.07,0.12373967013349474,1.1227024224008528,0.17033123795084323,0.016345337391237297,0.03452093728592727,0.039986006587520204,0.17176439949768754,0.0289381057586373,0.025911968548641893,0.019150452553082953,1.1,1.0,0.2,1.0,1.3670341872120584,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.08,0.12415488265797303,1.1217078318796037,0.1701788138652938,0.016371788740237942,0.034639792783507484,0.040129747528342155,0.1723769756872502,0.029035920096789805,0.025994258581422968,0.019172742135123464,1.1,1.0,0.2,1.0,1.3660895665582338,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.09,0.12457139054423479,1.1207141103742553,0.17002655994136762,0.01639838602031246,0.03475912475288669,0.04027403611783515,0.17299170609732634,0.029134061308338864,0.02607684268930474,0.019195161126615123,1.1,1.0,0.2,1.0,1.3651467354398816,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.1,0.12498919683463085,1.1197212574193136,0.16987447559486343,0.01642512946033424,0.034878934027310925,0.040418873657533785,0.17360859602321876,0.02923253008606921,0.026159721214999935,0.01921770959929521,1.1,1.0,0.2,1.0,1.3642056939145413,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.11,0.1254083045732393,1.1187292725456226,0.16972256024913995,0.01645201929421425,0.03499922145312631,0.04056426145840873,0.17422765077318791,0.02933132712805728,0.026242894512736835,0.019240387631856176,1.1,1.0,0.2,1.0,1.3632664420674128,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.12,0.12582871680580374,1.117738155280432,0.16957081333500684,0.01647905576083481,0.03511998788958205,0.04071020084073798,0.17484887566817967,0.029430453137558092,0.026326362947989845,0.01926319530979553,1.1,1.0,0.2,1.0,1.362328980010782,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.13,0.12625043657967122,1.1167479051474638,0.16941923429061764,0.016506239103984525,0.035241234208636556,0.04085669313397985,0.17547227604155494,0.02952990882289472,0.02641012689721666,0.01928613272526949,1.1,1.0,0.2,1.0,1.3613933078834621,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.14,0.12667346694373,1.1157585216669785,0.16926782256136402,0.01653356957229438,0.03536296129476685,0.04100373967664811,0.17609785723882185,0.029629694897350418,0.026494186747602025,0.019309199976950336,1.1,1.0,0.2,1.0,1.3604594258502454,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.15,0.1270978109483469,1.1147700043558388,0.1691165775997719,0.016561047419174985,0.03548517004478109,0.04115134181618887,0.17672562461736974,0.029729812079063153,0.02657854289680775,0.01933239716988729,1.1,1.0,0.2,1.0,1.359527334101369,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.16,0.12752347164530464,1.113782352727574,0.16896549886539883,0.01658867290275494,0.035607861367634226,0.04129950090885936,0.17735558354620531,0.029830261090922676,0.026663195752728998,0.019355724415370937,1.1,1.0,0.2,1.0,1.3585970328519956,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.17,0.12795045208773867,1.1127955662924431,0.16881458582473335,0.016616446285820288,0.035731036184246605,0.04144821831960851,0.17798773940569063,0.02993104266046987,0.02674814573325651,0.019379181830801,1.1,1.0,0.2,1.0,1.357668522341704,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.18,0.128378755330074,1.1118096445574959,0.16866383795109527,0.016644367835755063,0.035854695427325646,0.04159749542195931,0.17862209758728329,0.030032157519798475,0.026833393266044774,0.019402769539557458,1.1,1.0,0.2,1.0,1.3567418028339917,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.19,0.1288083844279615,1.1108245870266342,0.168513254724538,0.01667243782448288,0.03597884004119034,0.04174733359789289,0.17925866349327815,0.030133606405458993,0.026918938788285843,0.01942648767087487,1.1,1.0,0.2,1.0,1.355816874615792,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.2,0.1292393424382142,1.1098403932006722,0.168362835631752,0.016700656528409585,0.0361034709815987,0.041897734237734297,0.17989744253655118,0.030235390058364828,0.02700478274648876,0.019450336359719853,1.1,1.0,0.2,1.0,1.3548937379969974,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.21,0.12967163241874322,1.1088570625773952,0.16821258016597,0.016729024228366907,0.03622858921557788,0.04204869874003992,0.18053844014030482,0.030337509223700484,0.027090925596264376,0.01947431574667163,1.1,1.0,0.2,1.0,1.3539723933100016,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.22,0.13010525742849344,1.107874594651618,0.16806248782687327,0.01675754120955714,0.03635419572125725,0.0422002285114866,0.1811816617378154,0.03043996465083189,0.027177367802115472,0.019498425977805524,1.1,1.0,0.2,1.0,1.3530528409092442,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.23,0.1305402205273789,1.1068929889152421,0.16791255812049963,0.016786207761498768,0.03648029148770395,0.042352324966762236,0.18182711277218183,0.030542757093218652,0.027264109837232,0.019522667204579413,1.1,1.0,0.2,1.0,1.3521350811707717,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.24,0.13097652477621805,1.1059122448573129,0.16776279055915258,0.016815024177973096,0.036606877514761264,0.04250498952845805,0.18247479869607633,0.030645887308328335,0.027351152183291365,0.019547039583722996,1.1,1.0,0.2,1.0,1.3512191144918082,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.25,0.13141417323666854,1.1049323619640743,0.1676131846613121,0.01684399075697181,0.036733954812889456,0.04265822362696227,0.18312472497149632,0.03074935605755256,0.027438495330263542,0.019571543277129788,1.1,1.0,0.2,1.0,1.350304941290332,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.2600000000000002,0.13185316897116206,1.1039533397190249,0.16746373995154656,0.016873107800645486,0.036861524403009285,0.04281202870035543,0.1837768970695183,0.030853164106125,0.027526139776221006,0.019596178451751867,1.1,1.0,0.2,1.0,1.3493925620046692,0.9,2.2,0.2,1.0,0.7,0.2,1.0,0.9,3.0,0.2,0.01,0.01,0.8,0.2,1.2,0.6,0.01,8.0,8.0,1.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
