data_generator_T,data_generator_V
221.0,-70.225189
222.0,-68.720375
223.0,-67.500908
224.0,-66.503853
225.0,-65.679489
226.0,-64.988632
227.0,-64.400513
228.0,-63.890972
229.0,-63.440914
230.0,-63.034935
231.0,-62.660145
232.0,-62.305122
233.0,-61.95882
234.0,-61.609188
235.0,-61.241058
236.0,-60.831993
237.0,-60.342472
238.0,-59.686543
239.0,-58.606579
240.0,-55.441471
241.0,-37.071342
242.0,-92.681129
243.0,-86.254128
244.0,-81.313103
245.0,-77.511223
246.0,-74.530319
247.0,-72.16687
248.0,-70.278481
249.0,-68.759613
250.0,-67.529144
251.0,-66.523445
252.0,-65.692238
253.0,-64.995895
254.0,-64.403275
255.0,-63.889946
256.0,-63.436558
257.0,-63.027512
258.0,-62.649731
259.0,-62.291603
260.0,-61.941837
261.0,-61.588039
262.0,-61.214455
263.0,-60.797485
264.0,-60.294918
265.0,-59.612831
266.0,-58.457546
267.0,-54.618504
268.0,-62.150486
269.0,-92.024216
270.0,-85.715187
271.0,-80.899139
272.0,-77.18499
273.0,-74.269005
274.0,-71.955086
275.0,-70.105087
276.0,-68.61615
277.0,-67.409004
278.0,-66.421364
279.0,-65.604012
280.0,-64.918137
281.0,-64.33329
282.0,-63.825508
283.0,-63.37582
284.0,-62.968834
285.0,-62.591564
286.0,-62.232323
287.0,-61.879532
288.0,-61.520164
289.0,-61.137146
290.0,-60.704037
291.0,-60.171547
292.0,-59.423504
293.0,-58.053669
294.0,-50.708977
295.0,-93.13958
296.0,-90.537994
297.0,-84.553146
298.0,-80.007614
299.0,-76.485313
300.0,-73.71228
301.0,-71.507828
302.0,-69.742813
303.0,-68.320183
304.0,-67.164696
305.0,-66.217102
306.0,-65.430595
307.0,-64.768272
308.0,-64.20118
309.0,-63.70652
310.0,-63.26614
311.0,-62.865196
312.0,-62.490971
313.0,-62.131748
314.0,-61.775517
315.0,-61.408176
316.0,-61.010307
317.0,-60.550125
318.0,-59.964279
319.0,-59.087635
320.0,-57.199566
321.0,40.323807
322.0,-94.786011
323.0,-88.388885
324.0,-82.919937
325.0,-78.747208
326.0,-75.493652
327.0,-72.922867
328.0,-70.874084
329.0,-69.230186
330.0,-67.902061
331.0,-66.82016
332.0,-65.929588
333.0,-65.186958
334.0,-64.558151
335.0,-64.016365
336.0,-63.54044
337.0,-63.113392
338.0,-62.721123
339.0,-62.351254
340.0,-61.991951
341.0,-61.630447
342.0,-61.250801
343.0,-60.829468
344.0,-60.324791
345.0,-59.645016
346.0,-58.507137
347.0,-54.880154
348.0,-53.848431
349.0,-92.217438
350.0,-85.862122
351.0,-81.001984
352.0,-77.255844
353.0,-74.315712
354.0,-71.9832
355.0,-70.118744
356.0,-68.618492
357.0,-67.402428
358.0,-66.407639
359.0,-65.584412
360.0,-64.893509
361.0,-64.304123
362.0,-63.792
363.0,-63.337883
364.0,-62.926109
365.0,-62.543369
366.0,-62.17754
367.0,-61.816376
368.0,-61.44574
369.0,-61.046452
370.0,-60.587585
371.0,-60.008373
372.0,-59.153461
373.0,-57.373707
374.0,34.671432
375.0,-94.968056
376.0,-88.730148
377.0,-83.1726
378.0,-78.936852
379.0,-75.637184
380.0,-73.031418
381.0,-70.95562
382.0,-69.290672
383.0,-67.946083
384.0,-66.851288
385.0,-65.950554
386.0,-65.199837
387.0,-64.564468
388.0,-64.017212
389.0,-63.536564
390.0,-63.105236
391.0,-62.70887
392.0,-62.334812
393.0,-61.970905
394.0,-61.603924
395.0,-61.217144
396.0,-60.78548
397.0,-60.263668
398.0,-59.548973
399.0,-58.30619
400.0,-53.492046
401.0,-83.984924
402.0,-91.386543
403.0,-85.198685
404.0,-80.490608
405.0,-76.85173
406.0,-73.991264
407.0,-71.719673
408.0,-69.902481
409.0,-68.439102
410.0,-67.251724
411.0,-66.279114
412.0,-65.472824
413.0,-64.79467
414.0,-64.21463
415.0,-63.709064
416.0,-63.259129
417.0,-62.849392
418.0,-62.466583
419.0,-62.098377
420.0,-61.731998
421.0,-61.352123
422.0,-60.937119
423.0,-60.450336
424.0,-59.815254
425.0,-58.815807
426.0,-56.284306
427.0,-6.9334788
428.0,-93.585609
429.0,-87.027336
430.0,-81.880135
431.0,-77.931648
432.0,-74.841675
433.0,-72.394791
434.0,-70.441711
435.0,-68.872353
436.0,-67.602318
437.0,-66.56543
438.0,-65.709381
439.0,-64.992859
440.0,-64.383354
441.0,-63.855297
442.0,-63.388424
443.0,-62.966286
444.0,-62.574978
445.0,-62.201904
446.0,-61.834446
447.0,-61.458122
448.0,-61.053379
449.0,-60.588734
450.0,-60.002243
451.0,-59.134621
452.0,-57.309498
453.0,39.483147
454.0,-94.909355
455.0,-88.591568
456.0,-83.061501
457.0,-78.844406
458.0,-75.557877
459.0,-72.961891
460.0,-70.8936
461.0,-69.234474
462.0,-67.894402
463.0,-66.803009
464.0,-65.904716
465.0,-65.155563
466.0,-64.520958
467.0,-63.973698
468.0,-63.492264
469.0,-63.059326
470.0,-62.660381
471.0,-62.282543
472.0,-61.913204
473.0,-61.538345
474.0,-61.139694
475.0,-60.6889
476.0,-60.132511
477.0,-59.341339
478.0,-57.836445
479.0,-45.143612
480.0,-94.760445
481.0,-89.848732
482.0,-84.011681
483.0,-79.574707
484.0,-76.129066
485.0,-73.413078
486.0,-71.252335
487.0,-69.521263
488.0,-68.125053
489.0,-66.989929
490.0,-66.057693
491.0,-65.282303
492.0,-64.627487
493.0,-64.064713
494.0,-63.571461
495.0,-63.129658
496.0,-62.724308
497.0,-62.342232
498.0,-61.970764
499.0,-61.59613
500.0,-61.200817
501.0,-60.758366
502.0,-60.220322
503.0,-59.474232
504.0,-58.135403
505.0,-51.724167
506.0,-91.853645
507.0,-90.763939
508.0,-84.709152
509.0,-80.1082
510.0,-76.544952
511.0,-73.740723
512.0,-71.512169
513.0,-69.728386
514.0,-68.291046
515.0,-67.123878
516.0,-66.16674
517.0,-65.372086
518.0,-64.702393
519.0,-64.128166
520.0,-63.626133
521.0,-63.177673
522.0,-62.767399
523.0,-62.381893
524.0,-62.008408
525.0,-61.633255
526.0,-61.239323
527.0,-60.801174
528.0,-60.273071
529.0,-59.551323
530.0,-58.296635
531.0,-53.371532
532.0,-85.105507
533.0,-91.325272
534.0,-85.142326
535.0,-80.437996
536.0,-76.801033
537.0,-73.941704
538.0,-71.670883
539.0,-69.854294
540.0,-68.39135
541.0,-67.204216
542.0,-66.231567
543.0,-65.424873
544.0,-64.745857
545.0,-64.164406
546.0,-63.656776
547.0,-63.203991
548.0,-62.790409
549.0,-62.402439
550.0,-62.027237
551.0,-61.651112
552.0,-61.257065
553.0,-60.82003
554.0,-60.295273
555.0,-59.582363
556.0,-58.358231
557.0,-53.855133
558.0,-79.500732
559.0,-91.56559
560.0,-85.329033
561.0,-80.579308
562.0,-76.90995
563.0,-74.026382
564.0,-71.736977
565.0,-69.905937
566.0,-68.431725
567.0,-67.235786
568.0,-66.256271
569.0,-65.444221
570.0,-64.761009
571.0,-64.176247
572.0,-63.665977
573.0,-63.21104
574.0,-62.795673
575.0,-62.406185
576.0,-62.029633
577.0,-61.652241
578.0,-61.256924
579.0,-60.818451
580.0,-60.291782
581.0,-59.575554
582.0,-58.342266
583.0,-53.728447
584.0,-81.258835
585.0,-91.503059
586.0,-85.278679
587.0,-80.539497
588.0,-76.877487
589.0,-73.999352
590.0,-71.714088
591.0,-69.886269
592.0,-68.414558
593.0,-67.220558
594.0,-66.242516
595.0,-65.431549
596.0,-64.749084
597.0,-64.16478
598.0,-63.654701
599.0,-63.199715
600.0,-62.784035
601.0,-62.393929
602.0,-62.01638
603.0,-61.637459
604.0,-61.239765
605.0,-60.797424
606.0,-60.263779
607.0,-59.532478
608.0,-58.251034
609.0,-52.946297
610.0,-87.973251
611.0,-91.159439
612.0,-85.009468
613.0,-80.332397
614.0,-76.714439
615.0,-73.869125
616.0,-71.609009
617.0,-69.800713
618.0,-68.344231
619.0,-67.162086
620.0,-66.193199
621.0,-65.389244
622.0,-64.712082
623.0,-64.131699
624.0,-63.624428
625.0,-63.171303
626.0,-62.756638
627.0,-62.366722
628.0,-61.988461
629.0,-61.607681
630.0,-61.206459
631.0,-60.757732
632.0,-60.211868
633.0,-59.452896
634.0,-58.077839
635.0,-50.892124
636.0,-92.965439
637.0,-90.556488
638.0,-84.543465
639.0,-79.974228
640.0,-76.433144
641.0,-73.645325
642.0,-71.429314
643.0,-69.655289
644.0,-68.225533
645.0,-67.064194
646.0,-66.111412
647.0,-65.319817
648.0,-64.652046
649.0,-64.078705
650.0,-63.576572
651.0,-63.127003
652.0,-62.714508
653.0,-62.325439
654.0,-61.946606
655.0,-61.563499
656.0,-61.157413
657.0,-60.69949
658.0,-60.135414
659.0,-59.333641
660.0,-57.801952
661.0,-43.443314
662.0,-94.860085
663.0,-89.730484
664.0,-83.912598
665.0,-79.488609
666.0,-76.051704
667.0,-73.342064
668.0,-71.186157
669.0,-69.458855
670.0,-68.065544
671.0,-66.932564
672.0,-66.001717
673.0,-65.226974
674.0,-64.572029
675.0,-64.008316
676.0,-63.513248
677.0,-63.068611
678.0,-62.659187
679.0,-62.271416
680.0,-61.891968
681.0,-61.505878
682.0,-61.093353
683.0,-60.622971
684.0,-60.033596
685.0,-59.169674
686.0,-57.382656
687.0,34.392006
688.0,-94.967087
689.0,-88.718239
690.0,-83.144951
691.0,-78.895981
692.0,-75.585625
693.0,-72.97139
694.0,-70.888977
695.0,-69.218864
696.0,-67.870163
697.0,-66.771873
698.0,-65.867851
699.0,-65.113701
700.0,-64.474419
701.0,-63.922478
702.0,-63.436035
703.0,-62.997421
704.0,-62.591724
705.0,-62.205471
706.0,-61.825146
707.0,-61.435154
708.0,-61.01421
709.0,-60.527328
710.0,-59.903545
711.0,-58.950127
712.0,-56.724598
713.0,18.027588
714.0,-94.153214
715.0,-87.574646
716.0,-82.279305
717.0,-78.225494
718.0,-75.057449
719.0,-72.550995
720.0,-70.551796
721.0,-68.94648
722.0,-67.648308
723.0,-66.589272
724.0,-65.715576
725.0,-64.98468
726.0,-64.363075
727.0,-63.82439
728.0,-63.347637
729.0,-62.915733
730.0,-62.514095
731.0,-62.129318
732.0,-61.747601
733.0,-61.352505
734.0,-60.920742
735.0,-60.412464
736.0,-59.742573
737.0,-58.659695
738.0,-55.592041
739.0,-32.911423
740.0,-92.806763
741.0,-86.328415
742.0,-81.333084
743.0,-77.489632
744.0,-74.476517
745.0,-72.087997
746.0,-70.180099
747.0,-68.645943
748.0,-67.403236
749.0,-66.38726
750.0,-65.546783
751.0,-64.841339
752.0,-64.239052
753.0,-63.714809
754.0,-63.248558
755.0,-62.82383
756.0,-62.426373
757.0,-62.042793
758.0,-61.658875
759.0,-61.257019
760.0,-60.811234
761.0,-60.274868
762.0,-59.541878
763.0,-58.261871
764.0,-53.01989
765.0,-87.564064
766.0,-91.184151
767.0,-85.023315
768.0,-80.337051
769.0,-76.712097
770.0,-73.861397
771.0,-71.597107
772.0,-69.785568
773.0,-68.326561
774.0,-67.14238
775.0,-66.171776
776.0,-65.366264
777.0,-64.687546
778.0,-64.105507
779.0,-63.596352
780.0,-63.140972
781.0,-62.723526
782.0,-62.330067
783.0,-61.947113
784.0,-61.559849
785.0,-61.149124
786.0,-60.685261
787.0,-60.112011
788.0,-59.291378
789.0,-57.691872
790.0,-35.353924
791.0,-95.036049
792.0,-89.436333
793.0,-83.685341
794.0,-79.309334
795.0,-75.906731
796.0,-73.222816
797.0,-71.086678
798.0,-69.374763
799.0,-67.993446
800.0,-66.869728
801.0,-65.945938
802.0,-65.17643
803.0,-64.5252
804.0,-63.963917
805.0,-63.470135
806.0,-63.025715
807.0,-62.615406
808.0,-62.225494
809.0,-61.8423
810.0,-61.450146
811.0,-61.02776
812.0,-60.540386
813.0,-59.917835
814.0,-58.970646
815.0,-56.785423
816.0,21.727371
817.0,-94.227196
818.0,-87.653877
819.0,-82.336098
820.0,-78.266281
821.0,-75.086388
822.0,-72.5709
823.0,-70.564728
824.0,-68.953987
825.0,-67.651573
826.0,-66.589188
827.0,-65.712799
828.0,-64.979683
829.0,-64.356163
830.0,-63.815731
831.0,-63.337288
832.0,-62.903622
833.0,-62.500038
834.0,-62.112949
835.0,-61.728306
836.0,-61.329212
837.0,-60.891487
838.0,-60.373203
839.0,-59.683144
840.0,-58.542694
841.0,-54.996155
842.0,-50.381489
843.0,-92.284363
844.0,-85.893578
845.0,-80.999237
846.0,-77.226692
847.0,-74.266037
848.0,-71.917557
849.0,-70.040695
850.0,-68.530739
851.0,-67.30687
852.0,-66.30545
853.0,-65.476089
854.0,-64.779007
855.0,-64.182854
856.0,-63.662903
857.0,-63.199379
858.0,-62.775948
859.0,-62.378372
860.0,-61.993073
861.0,-61.605385
862.0,-61.196709
863.0,-60.738831
864.0,-60.179462
865.0,-59.394264
866.0,-57.934032
867.0,-48.022865
868.0,-94.364807
869.0,-90.097694
870.0,-84.185974
871.0,-79.692406
872.0,-76.205032
873.0,-73.457306
874.0,-71.272072
875.0,-69.521973
876.0,-68.11087
877.0,-66.963959
878.0,-66.022163
879.0,-65.238716
880.0,-64.576714
881.0,-64.007111
882.0,-63.506912
883.0,-63.057583
884.0,-62.643585
885.0,-62.25103
886.0,-61.866165
887.0,-61.473385
888.0,-61.051727
889.0,-60.567284
890.0,-59.952339
891.0,-59.027134
892.0,-56.960289
893.0,31.889343
894.0,-94.468575
895.0,-87.928474
896.0,-82.542152
897.0,-78.42408
898.0,-75.208778
899.0,-72.666389
900.0,-70.63942
901.0,-69.012482
902.0,-67.697426
903.0,-66.625191
904.0,-65.741142
905.0,-65.002052
906.0,-64.373856
907.0,-63.829723
908.0,-63.348316
909.0,-62.912251
910.0,-62.506668
911.0,-62.117882
912.0,-61.731739
913.0,-61.331257
914.0,-60.892132
915.0,-60.372227
916.0,-59.679794
917.0,-58.533867
918.0,-54.942482
919.0,-52.024254
920.0,-92.245865
921.0,-85.860718
922.0,-80.97258
923.0,-77.204239
924.0,-74.246643
925.0,-71.900482
926.0,-70.025421
927.0,-68.516869
928.0,-67.294075
929.0,-66.293457
930.0,-65.464653
931.0,-64.767899
932.0,-64.17186
933.0,-63.651825
934.0,-63.187996
935.0,-62.764011
936.0,-62.365578
937.0,-61.979015
938.0,-61.589458
939.0,-61.177929
940.0,-60.715385
941.0,-60.147442
942.0,-59.342716
943.0,-57.810806
944.0,-43.713509
945.0,-94.847496
946.0,-89.741875
947.0,-83.913803
948.0,-79.48159
949.0,-76.038254
950.0,-73.323601
951.0,-71.163803
952.0,-69.433487
953.0,-68.037819
954.0,-66.902893
955.0,-65.970337
956.0,-65.193924
957.0,-64.537201
958.0,-63.971455
959.0,-63.473938
960.0,-63.026279
961.0,-62.61301
962.0,-62.220222
963.0,-61.834003
964.0,-61.438358
965.0,-61.011456
966.0,-60.517353
967.0,-59.88266
968.0,-58.905437
969.0,-56.56012
970.0,7.8081093
971.0,-93.922592
972.0,-87.334251
973.0,-82.090904
974.0,-78.072891
975.0,-74.930847
976.0,-72.444077
977.0,-70.460098
978.0,-68.866661
979.0,-67.577713
980.0,-66.525742
981.0,-65.657288
982.0,-64.930092
983.0,-64.310852
984.0,-63.773319
985.0,-63.296574
986.0,-62.863499
987.0,-62.459373
988.0,-62.070454
989.0,-61.682301
990.0,-61.27721
991.0,-60.829231
992.0,-60.292126
993.0,-59.561401
994.0,-58.294968
995.0,-53.292294
996.0,-85.753418
997.0,-91.283913
998.0,-85.09639
999.0,-80.387665
1000.0,-76.746399
