data_set_T,data_set_CAD,data_set_CD,data_set_GKC,data_set_GKQ,data_set_HS,data_set_NS,data_set_QD,data_set_SD,data_set_VD,data_set_VS
942.0,342.36392,0.13349231,2.0023844,0.16235533,0.25162077,0.15587901,0.20294416,0.25544283,-42.762112,-50.872746
943.5,313.00415,0.03447761,0.51716417,0.16836074,0.47388765,0.092890874,0.21045092,0.10090153,-53.237503,-56.631054
945.0,280.77719,0.013519563,0.20279343,0.17370366,0.66547489,0.051793765,0.21712956,0.037505817,-59.20948,-60.213543
946.5,251.07477,0.0092213517,0.13832028,0.17841224,0.8026306,0.027718959,0.22301531,0.01781626,-62.108158,-62.241859
948.0,224.40213,0.0078923292,0.10626332,0.18255521,0.88856918,0.014592148,0.22819403,0.012165972,-63.523117,-63.310631
949.5,200.55719,0.0073281932,0.088183306,0.18619864,0.93833965,0.0077152187,0.23274828,0.010381851,-64.188934,-63.839413
951.0,179.24437,0.0070779044,0.076120466,0.18940076,0.96597964,0.0041877241,0.23675096,0.0097422842,-64.517555,-64.105194
952.5,160.19746,0.0069569941,0.066869572,0.19221286,0.98103452,0.0023850822,0.24026608,0.0094624031,-64.680565,-64.239517
954.0,143.17636,0.0068981275,0.059258927,0.19467975,0.98915589,0.0014676463,0.2433497,0.0093365964,-64.75695,-64.304253
955.5,127.96534,0.0068734055,0.052773461,0.19684096,0.99358565,0.00099290791,0.24605121,0.0092812469,-64.786697,-64.329559
957.0,114.37208,0.006867615,0.047127806,0.19873112,0.99606776,0.00073649629,0.24841391,0.0092597958,-64.790466,-64.33223
958.5,102.22453,0.0068719541,0.042148937,0.20038077,0.99753112,0.00058965135,0.25047597,0.0092561757,-64.777908,-64.319786
960.0,91.369408,0.0068846997,0.037743058,0.20181666,0.99832493,0.00052013545,0.25227082,0.0092685129,-64.752296,-64.295067
961.5,81.669548,0.0069058957,0.033840083,0.20306255,0.99867111,0.00050019519,0.2538282,0.0092944233,-64.718109,-64.262733
963.0,73.002121,0.0069306861,0.030357288,0.2041395,0.99874353,0.0005052315,0.25517437,0.0093279285,-64.679886,-64.227119
964.5,65.257271,0.0069568581,0.027239135,0.20506616,0.99869645,0.00051727943,0.2563327,0.0093630077,-64.64093,-64.190254
966.0,58.336765,0.0069821076,0.024438815,0.20585909,0.99863559,0.00052691961,0.25732386,0.009396961,-64.601677,-64.152527
967.5,52.152782,0.0070069679,0.021925973,0.20653298,0.9986043,0.00053207402,0.25816622,0.0094294306,-64.561882,-64.113808
969.0,46.626198,0.0070315651,0.01967131,0.20710097,0.99861437,0.0005324721,0.2588762,0.0094609968,-64.521584,-64.074249
970.5,41.687824,0.0070575224,0.017652767,0.20757447,0.99862707,0.00053412473,0.25946808,0.0094944052,-64.479958,-64.033455
972.0,37.273769,0.0070839901,0.015842821,0.20796402,0.99864614,0.00053505448,0.25995502,0.0095285373,-64.438538,-63.992626
973.5,33.330265,0.0071120071,0.014222706,0.20827836,0.99862319,0.00054120284,0.26034793,0.009565128,-64.396988,-63.951683
975.0,29.805969,0.007139083,0.012767237,0.20852587,0.99859774,0.0005476941,0.26065734,0.0096013378,-64.355659,-63.91087
976.5,26.657625,0.0071652629,0.011460533,0.20871353,0.99856085,0.0005552246,0.26089191,0.0096368734,-64.31485,-63.870476
978.0,23.844572,0.007191659,0.010288922,0.20884798,0.99852526,0.00056210218,0.26106,0.0096715819,-64.275276,-63.831055
979.5,21.331324,0.007217472,0.0092374943,0.20893496,0.99849319,0.00056806015,0.26116869,0.0097052651,-64.236839,-63.792706
981.0,19.086052,0.0072420333,0.0082933092,0.20897958,0.99846476,0.00057326618,0.26122445,0.0097383466,-64.199257,-63.755466
982.5,17.079617,0.0072660209,0.0074460506,0.20898652,0.99844307,0.00057768408,0.26123315,0.0097702695,-64.162842,-63.719238
984.0,15.287201,0.007289594,0.0066862493,0.20895979,0.9984287,0.00058164168,0.26119974,0.0098011177,-64.127533,-63.683865
985.5,13.685438,0.007312539,0.0060045179,0.20890312,0.99841893,0.00058525946,0.2611289,0.0098314295,-64.093117,-63.649406
987.0,12.254513,0.0073349774,0.0053931945,0.20881967,0.99841076,0.00058893656,0.26102459,0.0098613463,-64.059517,-63.615784
988.5,10.975887,0.0073568737,0.0048448928,0.20871243,0.99840134,0.00059272168,0.26089054,0.0098903943,-64.026924,-63.583141
990.0,9.8335857,0.0073782047,0.0043532527,0.20858392,0.99838853,0.00059672195,0.26072991,0.0099186609,-63.995335,-63.551514
991.5,8.8130398,0.0073989178,0.0039124177,0.20843649,0.99837303,0.00060079369,0.26054561,0.0099462112,-63.964825,-63.520962
993.0,7.9011979,0.0074189682,0.0035171241,0.2082722,0.99835604,0.00060484227,0.26034024,0.0099729151,-63.935379,-63.491463
994.5,7.0866776,0.0074383006,0.0031627703,0.20809288,0.99834019,0.00060866168,0.2601161,0.0099986764,-63.906975,-63.462982
996.0,6.3588572,0.0074570058,0.0028450822,0.20790023,0.99832553,0.00061228173,0.25987527,0.010023577,-63.879543,-63.435471
997.5,5.7087569,0.0074751223,0.0025604195,0.20769565,0.99831384,0.0006156211,0.25961956,0.010047637,-63.853016,-63.408848
999.0,5.1278925,0.0074926862,0.0023053014,0.20748051,0.99830341,0.00061880931,0.25935063,0.010070957,-63.827343,-63.383087
1000.5,4.6090374,0.0075097531,0.0020767639,0.20725594,0.99829382,0.00062190613,0.25906992,0.010093614,-63.80246,-63.358131
1002.0,4.1454973,0.0075263297,0.0018720228,0.20702304,0.99828416,0.00062496448,0.25877881,0.010115626,-63.778378,-63.333973
1003.5,3.7314122,0.0075424314,0.0016886353,0.20678271,0.99827385,0.0006280134,0.2584784,0.010137024,-63.755062,-63.310581
1005.0,3.3615477,0.0075580454,0.0015244039,0.20653582,0.998263,0.00063103111,0.25816977,0.010157795,-63.732502,-63.287949
1006.5,3.0311,0.007573192,0.0013773061,0.20628309,0.99825191,0.00063399784,0.25785387,0.010177947,-63.710659,-63.266045
1008.0,2.7359879,0.007587872,0.0012456196,0.2060252,0.99824101,0.00063686899,0.25753149,0.010197467,-63.68951,-63.244835
1009.5,2.4723432,0.0076021254,0.0011277038,0.20576274,0.99823058,0.00063964661,0.25720343,0.010216408,-63.669003,-63.224277
1011.0,2.2368991,0.0076159779,0.0010221704,0.20549625,0.99822092,0.00064230681,0.25687033,0.010234797,-63.649097,-63.204327
1012.5,2.026587,0.0076294593,0.00092770584,0.20522623,0.99821186,0.00064487674,0.25653279,0.010252686,-63.629757,-63.18494
1014.0,1.8387688,0.0076425984,0.00084317831,0.20495306,0.99820334,0.00064736785,0.25619131,0.010270114,-63.610939,-63.166088
1015.5,1.6710328,0.007655411,0.00076754653,0.20467715,0.99819493,0.00064980629,0.25584644,0.01028711,-63.592625,-63.147743
1017.0,1.5212288,0.007667914,0.00069987914,0.20439884,0.99818659,0.00065220054,0.25549856,0.010303695,-63.574783,-63.129875
1018.5,1.3874755,0.0076801185,0.00063935859,0.20411843,0.99817812,0.00065456063,0.25514805,0.010319883,-63.557392,-63.112469
1020.0,1.2680205,0.0076920413,0.00058521994,0.2038362,0.99816966,0.00065687817,0.25479525,0.010335694,-63.540428,-63.095497
1021.5,1.1613839,0.0077036936,0.00053681672,0.20355238,0.99816132,0.00065914751,0.25444046,0.01035114,-63.523865,-63.07893
1023.0,1.0661639,0.0077150962,0.00049353344,0.20326719,0.99815315,0.00066136499,0.25408399,0.010366247,-63.507679,-63.062744
1024.5,0.98117012,0.0077262651,0.00045484683,0.20298082,0.99814534,0.00066352484,0.25372604,0.010381036,-63.49184,-63.046909
1026.0,0.90529549,0.0077372184,0.00042026813,0.20269345,0.99813771,0.00066563574,0.25336683,0.010395534,-63.476326,-63.031406
1027.5,0.83757478,0.0077479724,0.00038937037,0.20240524,0.99813038,0.00066770206,0.25300655,0.010409763,-63.461109,-63.016209
1029.0,0.77714187,0.0077585401,0.0003617692,0.20211633,0.99812317,0.00066973508,0.2526454,0.010423741,-63.446178,-63.001297
1030.5,0.72318935,0.0077689341,0.0003371046,0.20182683,0.99811602,0.00067173468,0.25228351,0.010437486,-63.431511,-62.986656
1032.0,0.67504215,0.0077791642,0.00031507583,0.20153685,0.99810898,0.00067370763,0.25192106,0.01045101,-63.417091,-62.972263
1033.5,0.63210398,0.0077892416,0.00029541666,0.2012465,0.99810189,0.00067565904,0.25155813,0.01046433,-63.402905,-62.958111
1035.0,0.59376907,0.0077991765,0.00027785459,0.20095587,0.99809486,0.00067758438,0.25119483,0.010477457,-63.388931,-62.944176
1036.5,0.55959868,0.0078089777,0.00026219361,0.20066501,0.99808788,0.00067948666,0.25083128,0.010490404,-63.37516,-62.930447
1038.0,0.52915138,0.0078186551,0.00024823513,0.20037402,0.99808097,0.00068136561,0.25046754,0.010503183,-63.361576,-62.916908
1039.5,0.50200969,0.0078282189,0.0002357905,0.20008296,0.99807417,0.00068322034,0.25010371,0.010515806,-63.348167,-62.903545
1041.0,0.47784644,0.0078376792,0.00022471242,0.19979186,0.9980675,0.00068504963,0.24973984,0.010528289,-63.334915,-62.890347
1042.5,0.45633951,0.0078470428,0.00021485494,0.19950081,0.998061,0.00068685657,0.24937601,0.010540641,-63.321812,-62.877293
1044.0,0.43719903,0.0078563206,0.00020608654,0.19920982,0.99805456,0.00068864296,0.24901228,0.010552874,-63.308842,-62.86438
1045.5,0.42016003,0.0078655193,0.00019828661,0.19891894,0.99804825,0.00069041224,0.24864869,0.010565002,-63.295994,-62.851593
1047.0,0.40501577,0.0078746462,0.00019136134,0.19862822,0.99804199,0.00069216691,0.24828528,0.01057703,-63.283264,-62.838921
1048.5,0.39154163,0.0078837061,0.00018520794,0.19833767,0.99803573,0.00069391349,0.24792209,0.010588969,-63.270638,-62.826359
1050.0,0.37955546,0.0078927046,0.00017974316,0.19804734,0.99802941,0.00069565495,0.24755917,0.010600827,-63.25811,-62.813896
1051.5,0.36890888,0.0079016471,0.00017489927,0.19775724,0.99802309,0.00069738989,0.24719656,0.010612608,-63.245678,-62.801529
1053.0,0.35944995,0.0079105347,0.00017060648,0.1974674,0.99801666,0.00069912145,0.24683426,0.010624316,-63.23333,-62.789249
1054.5,0.3510552,0.0079193739,0.00016680824,0.19717784,0.99801022,0.00070084794,0.2464723,0.010635959,-63.221066,-62.777054
1056.0,0.34361371,0.0079281693,0.00016345366,0.19688858,0.99800378,0.000702566,0.24611072,0.01064754,-63.20887,-62.764931
1057.5,0.33702651,0.0079369238,0.00016049722,0.19659962,0.99799746,0.00070427207,0.24574952,0.010659065,-63.196743,-62.752876
1059.0,0.33120281,0.0079456419,0.00015789714,0.19631098,0.99799103,0.00070597936,0.24538873,0.010670542,-63.184681,-62.740887
1060.5,0.32606354,0.0079543293,0.000155617,0.19602269,0.99798459,0.00070767984,0.24502836,0.010681974,-63.172672,-62.728951
1062.0,0.32153547,0.0079629906,0.00015362303,0.19573474,0.99797833,0.00070936856,0.24466842,0.010693369,-63.160709,-62.717064
1063.5,0.31755009,0.0079716314,0.00015188353,0.19544715,0.99797231,0.00071103708,0.24430893,0.010704734,-63.148785,-62.705215
1065.0,0.31409153,0.0079802414,0.00015039158,0.19515991,0.99796575,0.00071273558,0.24394988,0.010716061,-63.136917,-62.693424
1066.5,0.31110001,0.0079888273,0.00014911944,0.19487303,0.9979589,0.00071445259,0.24359129,0.010727357,-63.125099,-62.681686
1068.0,0.30852011,0.0079973936,0.00014804141,0.19458655,0.99795181,0.00071617763,0.24323319,0.010738628,-63.113316,-62.669987
1069.5,0.30629945,0.0080059459,0.000147133,0.19430044,0.99794477,0.00071790104,0.24287555,0.010749879,-63.101566,-62.658318
1071.0,0.30438074,0.0080144899,0.0001463674,0.19401473,0.99793798,0.00071960612,0.24251841,0.010761116,-63.08984,-62.646671
1072.5,0.30269957,0.0080230348,0.00014571415,0.19372942,0.9979319,0.00072126731,0.24216177,0.010772347,-63.078121,-62.635029
1074.0,0.30120417,0.0080315853,0.00014514882,0.19344452,0.99792683,0.00072286895,0.24180564,0.010783576,-63.066399,-62.623383
1075.5,0.29999617,0.0080401236,0.00014472038,0.19316001,0.99792081,0.00072452892,0.24145001,0.010794798,-63.054714,-62.611771
1077.0,0.29896373,0.0080486676,0.00014437559,0.19287592,0.99791497,0.00072617788,0.2410949,0.010806024,-63.04303,-62.600166
1078.5,0.29807597,0.0080572218,0.00014409985,0.19259225,0.99790937,0.00072781846,0.2407403,0.010817261,-63.031349,-62.588558
1080.0,0.29730296,0.0080657881,0.00014387896,0.19230898,0.99790394,0.00072945526,0.24038623,0.010828515,-63.019657,-62.576946
1081.5,0.29665405,0.0080743656,0.0001437176,0.19202614,0.99789852,0.00073108909,0.24003267,0.010839781,-63.007965,-62.565327
1083.0,0.29612362,0.0080829524,0.0001436132,0.19174372,0.99789315,0.0007327263,0.23967965,0.010851059,-62.996269,-62.553711
1084.5,0.29569519,0.0080915513,0.00014355796,0.19146171,0.99788761,0.0007343787,0.23932715,0.010862354,-62.984573,-62.542088
1086.0,0.29536769,0.0081001604,0.00014355154,0.19118014,0.99788165,0.00073605892,0.23897517,0.010873665,-62.972878,-62.530468
1087.5,0.29513657,0.0081087798,0.00014359184,0.19089897,0.99787527,0.00073777034,0.23862372,0.010884992,-62.961182,-62.518848
1089.0,0.29497036,0.0081174131,0.00014366377,0.19061823,0.99786907,0.00073947245,0.23827279,0.010896335,-62.949474,-62.507217
1090.5,0.29488307,0.0081260558,0.00014377417,0.19033791,0.99786264,0.00074118801,0.2379224,0.010907693,-62.937767,-62.495583
1092.0,0.29487392,0.0081347059,0.00014392275,0.19005802,0.99785608,0.00074291404,0.23757252,0.010919059,-62.926064,-62.483952
1093.5,0.29494321,0.0081433598,0.00014410973,0.18977854,0.9978494,0.00074464537,0.23722318,0.01093043,-62.91436,-62.472324
1095.0,0.29507339,0.0081520267,0.00014432678,0.18949948,0.99784261,0.00074638793,0.23687436,0.010941818,-62.902653,-62.46069
1096.5,0.29525957,0.0081607075,0.00014457162,0.18922086,0.99783576,0.00074813614,0.23652607,0.010953224,-62.890942,-62.449051
1098.0,0.29549691,0.0081694014,0.00014484196,0.18894264,0.99782902,0.00074988167,0.23617831,0.010964644,-62.879223,-62.437408
1099.5,0.29577526,0.0081781102,0.00014513296,0.18866485,0.99782246,0.00075161684,0.23583108,0.010976082,-62.8675,-62.425755
1101.0,0.29609036,0.0081868349,0.00014544258,0.1883875,0.99781615,0.00075334293,0.23548438,0.010987538,-62.855766,-62.414093
1102.5,0.29645193,0.0081955744,0.00014577562,0.18811056,0.99780971,0.00075508154,0.23513819,0.010999013,-62.844028,-62.402424
1104.0,0.29684162,0.0082043326,0.00014612325,0.18783404,0.99780327,0.00075682078,0.23479255,0.011010513,-62.832279,-62.390743
1105.5,0.29725036,0.0082131121,0.00014648103,0.18755795,0.99779695,0.00075856369,0.23444743,0.011022042,-62.820511,-62.379044
1107.0,0.29766744,0.0082219169,0.00014684383,0.18728228,0.99779058,0.0007603147,0.23410286,0.011033604,-62.808723,-62.367325
1108.5,0.29811046,0.0082307402,0.00014722018,0.18700704,0.99778426,0.00076206616,0.23375879,0.011045191,-62.796925,-62.355595
1110.0,0.29856938,0.0082395859,0.00014760527,0.18673222,0.99777794,0.00076382456,0.23341528,0.011056805,-62.785107,-62.343842
1111.5,0.29903942,0.008248453,0.00014799676,0.18645783,0.9977715,0.00076559518,0.23307228,0.01106845,-62.773273,-62.332073
1113.0,0.29951915,0.0082573434,0.00014839396,0.18618385,0.99776483,0.0007673832,0.23272981,0.011080127,-62.761417,-62.320282
1114.5,0.30000761,0.0082662571,0.0001487964,0.1859103,0.99775797,0.00076918548,0.23238787,0.011091836,-62.749542,-62.308472
1116.0,0.30050442,0.008275196,0.00014920397,0.18563718,0.99775118,0.00077099109,0.23204647,0.011103577,-62.737648,-62.296638
1117.5,0.30101117,0.0082841581,0.00014961745,0.18536447,0.99774432,0.00077280635,0.23170559,0.011115348,-62.725731,-62.284786
1119.0,0.30153018,0.0082931425,0.00015003797,0.18509218,0.99773735,0.0007746293,0.23136523,0.011127148,-62.713799,-62.272915
1120.5,0.30206496,0.0083021494,0.00015046731,0.18482032,0.99773037,0.00077645667,0.2310254,0.011138975,-62.701851,-62.261024
1122.0,0.30258521,0.0083111897,0.00015089058,0.18454888,0.99772304,0.00077831175,0.2306861,0.01115085,-62.689869,-62.249104
1123.5,0.30310574,0.008320258,0.00015131508,0.18427786,0.99771559,0.00078018178,0.23034732,0.011162763,-62.67786,-62.237156
1125.0,0.30362794,0.0083293552,0.00015174151,0.18400726,0.99770808,0.00078206416,0.23000908,0.011174715,-62.665829,-62.225178
1126.5,0.30415404,0.0083384803,0.00015217095,0.18373708,0.99770045,0.00078395527,0.22967134,0.011186703,-62.653774,-62.213181
1128.0,0.30468774,0.0083476333,0.00015260529,0.18346731,0.99769288,0.00078584946,0.22933415,0.011198727,-62.641697,-62.201157
1129.5,0.30523458,0.0083568133,0.00015304731,0.18319798,0.99768549,0.00078773923,0.22899745,0.011210783,-62.629601,-62.189114
1131.0,0.30580199,0.0083660185,0.0001535007,0.18292904,0.99767846,0.00078961469,0.2286613,0.011222867,-62.617485,-62.177055
1132.5,0.30639961,0.008375247,0.00015397035,0.18266052,0.9976719,0.00079146336,0.22832565,0.011234973,-62.605366,-62.164982
1134.0,0.30696708,0.0083845146,0.00015442619,0.18239242,0.99766469,0.00079336169,0.22799052,0.011247139,-62.593197,-62.152863
1135.5,0.30750534,0.0083938204,0.00015486869,0.18212475,0.99765682,0.00079530862,0.22765593,0.011259368,-62.580986,-62.140701
1137.0,0.30804563,0.0084031578,0.00015531336,0.18185748,0.99764895,0.00079726527,0.22732185,0.011271637,-62.568745,-62.12851
1138.5,0.30859202,0.0084125251,0.00015576229,0.18159063,0.99764109,0.00079922704,0.2269883,0.011283945,-62.55648,-62.116291
1140.0,0.30915031,0.0084219193,0.00015621835,0.1813242,0.99763334,0.00080118788,0.22665526,0.011296287,-62.544197,-62.104053
1141.5,0.30972782,0.0084313387,0.00015668522,0.18105818,0.99762583,0.0008031397,0.22632273,0.011308659,-62.531891,-62.091793
1143.0,0.31033373,0.0084407805,0.00015716754,0.18079257,0.99761868,0.00080507272,0.22599071,0.011321054,-62.519573,-62.079517
1144.5,0.31097931,0.0084502408,0.00015767099,0.18052736,0.997612,0.00080697477,0.22565921,0.011333463,-62.507252,-62.067234
1146.0,0.3116349,0.0084597282,0.00015818079,0.18026257,0.99760544,0.00080887927,0.22532821,0.011345908,-62.494904,-62.054924
1147.5,0.3122333,0.0084692668,0.00015866321,0.17999819,0.99759793,0.00081086165,0.22499774,0.011358437,-62.482494,-62.042553
1149.0,0.31283945,0.0084788324,0.00015915079,0.17973423,0.99759036,0.00081284996,0.22466779,0.011371002,-62.470055,-62.030151
1150.5,0.31345576,0.008488426,0.00015964475,0.17947067,0.99758291,0.00081484218,0.22433834,0.011383601,-62.457596,-62.017727
1152.0,0.31408519,0.0084980438,0.00016014658,0.17920752,0.99757552,0.00081683556,0.22400941,0.011396233,-62.445114,-62.00528
1153.5,0.3147313,0.0085076857,0.00016065811,0.17894478,0.99756825,0.00081882667,0.22368097,0.011408892,-62.432613,-61.992809
1155.0,0.31539837,0.0085173491,0.00016118148,0.17868245,0.99756122,0.00082081149,0.22335306,0.011421577,-62.420094,-61.980324
1156.5,0.3160913,0.0085270312,0.00016171923,0.17842051,0.99755442,0.00082278514,0.22302565,0.01143428,-62.407558,-61.967819
1158.0,0.31681421,0.0085367309,0.00016227347,0.17815898,0.99754792,0.00082474377,0.22269873,0.011447,-62.395016,-61.955299
1159.5,0.3175033,0.0085464921,0.00016281236,0.17789787,0.99754065,0.00082676072,0.22237234,0.011459813,-62.382416,-61.942726
1161.0,0.31820118,0.0085562868,0.00016335724,0.17763717,0.99753332,0.00082878832,0.22204646,0.01147267,-62.369785,-61.930122
1162.5,0.31890738,0.0085661169,0.00016390788,0.17737687,0.99752593,0.00083082798,0.22172108,0.011485574,-62.357128,-61.917492
1164.0,0.31962118,0.0085759861,0.000164464,0.17711696,0.99751842,0.00083288143,0.22139621,0.011498528,-62.344444,-61.904831
1165.5,0.32034168,0.0085858954,0.00016502521,0.17685747,0.99751073,0.00083495048,0.22107184,0.011511534,-62.331726,-61.892136
1167.0,0.32106787,0.0085958475,0.00016559105,0.17659838,0.99750286,0.00083703717,0.22074798,0.011524598,-62.318981,-61.87941
1168.5,0.32179853,0.0086058471,0.00016616094,0.17633969,0.99749476,0.00083914382,0.22042462,0.011537723,-62.306202,-61.866653
1170.0,0.32253221,0.008615897,0.00016673426,0.1760814,0.99748635,0.00084127288,0.22010176,0.011550914,-62.293392,-61.853859
1171.5,0.32327288,0.0086259767,0.00016731267,0.17582352,0.99747801,0.00084340898,0.2197794,0.011564144,-62.280548,-61.841034
1173.0,0.32401884,0.00863609,0.00016789536,0.17556605,0.9974696,0.00084555463,0.21945755,0.011577419,-62.26767,-61.828175
1174.5,0.32476717,0.008646246,0.000168481,0.17530896,0.99746108,0.00084771571,0.21913621,0.011590749,-62.254761,-61.815277
1176.0,0.32551661,0.008656444,0.00016906898,0.17505229,0.99745244,0.00084989204,0.21881536,0.011604135,-62.24181,-61.802341
1177.5,0.32626581,0.0086666858,0.0001696586,0.17479602,0.99744368,0.00085208332,0.21849501,0.011617579,-62.228821,-61.789364
1179.0,0.32701331,0.0086769704,0.00017024908,0.17454013,0.99743474,0.00085428922,0.21817516,0.011631079,-62.215794,-61.776344
1180.5,0.32775748,0.0086872987,0.00017083963,0.17428465,0.99742579,0.00085650902,0.21785583,0.011644637,-62.202724,-61.763283
1182.0,0.32849658,0.0086976709,0.00017142932,0.17402957,0.99741673,0.00085874187,0.21753697,0.011658253,-62.189613,-61.750175
1183.5,0.3292354,0.0087080859,0.00017202061,0.1737749,0.99740762,0.00086098816,0.21721862,0.011671927,-62.17646,-61.737026
1185.0,0.32998165,0.0087185437,0.00017261755,0.17352062,0.99739844,0.00086324883,0.21690078,0.011685656,-62.163273,-61.723839
1186.5,0.33072743,0.0087290425,0.00017321603,0.17326674,0.9973892,0.00086552103,0.21658342,0.011699443,-62.15004,-61.710606
1188.0,0.3314729,0.0087395832,0.00017381611,0.17301326,0.99738002,0.00086780346,0.21626657,0.011713285,-62.136768,-61.69733
1189.5,0.33221838,0.0087501649,0.00017441792,0.17276016,0.99737084,0.00087009469,0.21595021,0.011727181,-62.123451,-61.68401
1191.0,0.3329643,0.0087607848,0.00017502172,0.17250746,0.99736178,0.00087239296,0.21563435,0.011741131,-62.110092,-61.670643
1192.5,0.33371136,0.0087714428,0.00017562781,0.17225517,0.9973529,0.00087469642,0.21531896,0.011755132,-62.096691,-61.657234
1194.0,0.33446035,0.0087821372,0.0001762366,0.17200327,0.99734414,0.00087700284,0.21500409,0.011769182,-62.083248,-61.643776
1195.5,0.3352119,0.008792867,0.00017684844,0.17175177,0.99733561,0.00087931182,0.2146897,0.011783282,-62.069759,-61.630272
1197.0,0.33596069,0.0088036638,0.0001774611,0.17150065,0.99732667,0.00088165002,0.21437582,0.011797465,-62.056225,-61.616718
1198.5,0.33671153,0.0088145081,0.00017807679,0.17124994,0.99731779,0.00088399969,0.21406242,0.01181171,-62.042645,-61.603119
1200.0,0.33746523,0.0088254008,0.00017869596,0.17099962,0.99730885,0.00088636141,0.21374951,0.011826018,-62.029018,-61.589474
1201.5,0.3382228,0.0088363448,0.00017931921,0.17074968,0.99729991,0.00088873616,0.2134371,0.01184039,-62.01535,-61.575779
1203.0,0.33898529,0.0088473419,0.00017994714,0.17050013,0.99729091,0.00089112506,0.21312517,0.01185483,-62.001637,-61.562042
1204.5,0.33975405,0.0088583939,0.00018058051,0.17025098,0.99728185,0.0008935295,0.21281372,0.011869338,-61.987877,-61.548256
1206.0,0.34053046,0.0088695036,0.00018122017,0.17000222,0.99727261,0.00089595106,0.21250278,0.011883919,-61.974075,-61.534428
1207.5,0.34131607,0.0088806739,0.00018186701,0.16975385,0.99726325,0.00089839159,0.21219231,0.011898573,-61.960232,-61.52055
1209.0,0.34210163,0.0088918898,0.0001825158,0.16950586,0.99725395,0.00090084248,0.21188234,0.011913289,-61.946335,-61.506622
1210.5,0.34289005,0.0089031551,0.0001831682,0.16925828,0.99724454,0.00090330723,0.21157284,0.011928072,-61.932392,-61.492641
1212.0,0.34368435,0.0089144772,0.00018382598,0.16901107,0.99723506,0.00090578938,0.21126384,0.011942927,-61.9184,-61.478615
1213.5,0.34448478,0.0089258561,0.00018448931,0.16876426,0.99722534,0.00090829015,0.21095532,0.011957854,-61.904362,-61.464535
1215.0,0.34529158,0.0089372927,0.00018515832,0.16851783,0.99721545,0.00091081078,0.21064728,0.011972856,-61.890274,-61.450405
1216.5,0.34610489,0.008948788,0.00018583315,0.16827179,0.99720532,0.00091335259,0.21033974,0.011987934,-61.876137,-61.436226
1218.0,0.34692478,0.008960342,0.00018651388,0.16802613,0.99719489,0.00091591699,0.21003267,0.012003088,-61.861954,-61.421993
1219.5,0.34775123,0.0089719566,0.00018720054,0.16778086,0.99718416,0.0009185056,0.20972608,0.012018321,-61.847717,-61.407711
1221.0,0.34858406,0.0089836288,0.00018789299,0.16753599,0.99717331,0.00092111225,0.20941998,0.01203363,-61.833431,-61.393372
1222.5,0.34942296,0.0089953551,0.00018859103,0.16729149,0.99716258,0.00092373008,0.20911436,0.012049013,-61.819088,-61.378975
1224.0,0.35026777,0.0090071391,0.00018929465,0.16704738,0.99715173,0.00092636648,0.20880923,0.012064474,-61.804695,-61.364525
1225.5,0.35111812,0.0090189809,0.00019000364,0.16680364,0.99714082,0.00092902081,0.20850456,0.012080012,-61.790245,-61.350014
1227.0,0.35197347,0.0090308785,0.00019071776,0.16656031,0.9971298,0.00093169254,0.20820038,0.012095628,-61.775738,-61.335445
1228.5,0.35283324,0.0090428311,0.00019143667,0.16631734,0.99711877,0.00093438081,0.20789668,0.012111324,-61.761173,-61.320812
1230.0,0.35369667,0.0090548387,0.00019215998,0.16607477,0.99710774,0.00093708443,0.20759346,0.012127098,-61.746548,-61.306118
1231.5,0.35456291,0.0090668993,0.00019288716,0.16583256,0.99709678,0.00093980221,0.20729071,0.012142949,-61.731861,-61.291355
1233.0,0.35543332,0.0090790177,0.00019361911,0.16559076,0.99708587,0.00094253646,0.20698845,0.012158883,-61.717113,-61.276531
1234.5,0.35632563,0.0090912376,0.00019436647,0.16534932,0.99707401,0.00094531581,0.20668666,0.012174926,-61.702316,-61.261658
1236.0,0.35722649,0.0091035292,0.00019512131,0.16510828,0.99706197,0.00094811886,0.20638534,0.01219106,-61.687462,-61.246723
1237.5,0.35813582,0.0091158925,0.00019588367,0.16486759,0.99704975,0.00095094554,0.2060845,0.012207286,-61.672546,-61.231724
1239.0,0.3590534,0.0091283284,0.00019665343,0.16462731,0.99703729,0.0009537955,0.20578414,0.012223606,-61.65757,-61.21666
1240.5,0.35997885,0.0091408379,0.00019743049,0.16438739,0.99702477,0.00095666823,0.20548424,0.012240021,-61.642529,-61.20153
1242.0,0.36091164,0.009153421,0.00019821458,0.16414787,0.99701214,0.00095956289,0.20518483,0.01225653,-61.627419,-61.186329
1243.5,0.3618511,0.0091660786,0.00019900533,0.16390871,0.99699938,0.00096247828,0.20488589,0.012273137,-61.612244,-61.171059
1245.0,0.36279631,0.0091788098,0.00019980229,0.16366993,0.99698669,0.000965413,0.20458741,0.012289839,-61.596996,-61.155712
1246.5,0.36374617,0.0091916146,0.00020060486,0.16343154,0.99697405,0.00096836517,0.20428942,0.012306638,-61.581676,-61.140289
1248.0,0.36469933,0.009204492,0.00020141232,0.16319351,0.99696159,0.00097133254,0.20399189,0.012323533,-61.566284,-61.12479
1249.5,0.36565432,0.0092174402,0.0002022238,0.16295587,0.99694932,0.00097431254,0.20369484,0.012340526,-61.550812,-61.109203
