Time,Ca_Nuc,Ca_Cyt,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt,k1,k2,k16,k15,k18,k17,k6,k5,k14,k13,k12,k11,k10,k9,k3,k4,k7,k8,k19,k20,k21,k22,Time_in_Seconds,cytosol,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R17,R12,R13,R14,R15,R16
3.11,1.0,1.0,0.0003431959517668895,0.024420425948467637,0.00017450798331998356,0.001454965611289003,3.4219731496010586e-05,0.02456149596442059,0.00010203382134137462,0.004421415793529919,0.008705847564518301,0.00022290928720111196,0.0003980989611417267,0.004571344657416908,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.877490823297775e-20,6.002744219831783e-18,-3.9407500635724925e-21,2.7896186952955406e-19,-1.5125223774909153e-18,-3.186221326214254e-18,-2.915924355817128e-17,-5.339080602202407e-17,-6.846972496776454e-17,1.8496639166980457e-18,-7.038466992239098e-19,-1.3979717267889755e-18,-1.0312622060225404e-20,4.033086438560016e-17,1.5940911802683838e-17,-2.169988660553828e-19,-9.99999999999819e-18
3.12,1.0,1.0,0.00034265680932281384,0.024420989264144394,0.00017439864157625673,0.001458216137122104,3.4244003049149095e-05,0.02456007606452812,0.00010200714057229736,0.004420352514399854,0.008703234488939638,0.0002238354726425366,0.00039870928523977616,0.004569855597683077,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.861926141055179e-20,5.992407850055523e-18,-3.988470545583147e-21,2.7956387379068562e-19,-1.5129534081302415e-18,-3.1842898539160697e-18,-2.928197895294718e-17,-5.347225680486934e-17,-6.843233966721945e-17,1.8523271385653097e-18,-7.030243084604589e-19,-1.3985221836294249e-18,-1.0312243299072951e-20,4.021632940318694e-17,1.5716808443360886e-17,-2.1761231169252282e-19,-9.99999999999819e-18
3.13,1.0,1.0,0.0003421185992238629,0.024421534016762985,0.00017428969160770646,0.0014614766380064237,3.426801814648031e-05,0.024558675705276988,0.00010198048861047475,0.004419286464952906,0.008700622705185002,0.0002247600858764288,0.000399315222152459,0.004568370774468768,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.846388316359629e-20,5.982081432158455e-18,-4.0361015105219175e-21,2.801653641452497e-19,-1.513367063433639e-18,-3.1823630821894033e-18,-2.940449724990605e-17,-5.3553118593967795e-17,-6.839493345371315e-17,1.8549699626384156e-18,-7.022024525863416e-19,-1.39906405148108e-18,-1.0311875479731342e-20,4.0103679259767e-17,1.549701080208235e-17,-2.1822562348960806e-19,-9.99999999999819e-18
3.14,1.0,1.0,0.00034158132057989155,0.024422060597298782,0.00017418113123443196,0.0014647470940143562,3.42917794811402e-05,0.024557294494485203,0.00010195386543971682,0.004418217718246223,0.008698012214859075,0.00022568311318788575,0.00039991679253558983,0.00456689011552255,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.830877324091607e-20,5.971765077287717e-18,-4.083643048419103e-21,2.807663438995368e-19,-1.5137635013279482e-18,-3.180441026683362e-18,-2.9526796615652523e-17,-5.363339417697113e-17,-6.835750749520927e-17,1.85759251424005e-18,-7.013811511868595e-19,-1.3995974547240528e-18,-1.0311518580001064e-20,3.999287486733201e-17,1.5281430382065557e-17,-2.1883879760310595e-19,-9.99999999999819e-18
3.15,1.0,1.0,0.00034104497240304403,0.024422569340823406,0.0001740729582463417,0.0014680274850356189,3.431528974889862e-05,0.024555932095739634,0.00010192727103945323,0.004417146336315495,0.00869540301922284,0.0002266045410290697,0.0004005140173553606,0.004565413559269302,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.815393136313756e-20,5.961458879845898e-18,-4.13109525813717e-21,2.8136681618115165e-19,-1.5141428799416683e-18,-3.1785236950407838e-18,-2.964887523936475e-17,-5.371308638316175e-17,-6.832006278449251e-17,1.860194919936414e-18,-7.005604217191885e-19,-1.4001225174698122e-18,-1.0311172577032917e-20,3.9883882974574084e-17,1.5069991305533785e-17,-2.194518305305523e-19,-9.99999999999819e-18
3.16,1.0,1.0,0.00034050955369691543,0.02442306057534128,0.00017396517044351354,0.001471317790824373,3.433855162182784e-05,0.02455458817968495,0.0001019007053884431,0.004416072379851758,0.008692795119493842,0.00022752435602316716,0.00040110691751726386,0.004563941045439082,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.79993572483847e-20,5.951162931686842e-18,-4.1784582391954074e-21,2.819667840702463e-19,-1.5145053561035983e-18,-3.176611094030688e-18,-2.9770731333300216e-17,-5.37921980335402e-17,-6.828260029198514e-17,1.8627773056607033e-18,-6.997402813011306e-19,-1.400639362572553e-18,-1.031083744781508e-20,3.9776671042990324e-17,1.4862619290834507e-17,-2.2006471883613194e-19,-9.99999999999819e-18
3.17,1.0,1.0,0.0003399750635163464,0.02442353465454664,0.00017385776566323418,0.0014746179910313613,3.4361567730718664e-05,0.02455326239135072,0.00010187416846726409,0.004414995914691824,0.008690188517047587,0.00022844254496663942,0.00040169551361736265,0.004562472508781721,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.784505062949808e-20,5.940877331563658e-18,-4.225732086287806e-21,2.825662506876774e-19,-1.5148510843400523e-18,-3.1747032343171803e-18,-2.989236313308029e-17,-5.387073190736945e-17,-6.824512106807142e-17,1.8653397954562737e-18,-6.989207479092967e-19,-1.4011481109702517e-18,-1.0310513169500243e-20,3.967120381018246e-17,1.4659234258860945e-17,-2.206774589664826e-19,-9.99999999999819e-18
3.18,1.0,1.0,0.00033944150090817085,0.024423991925396054,0.00017375074175303605,0.0014779280651753283,3.438434068295825e-05,0.0245519543824955,0.00010184766025585231,0.00441391700539151,0.00868758321321815,0.00022935909482454603,0.0004022798261895426,0.0045610078852905515,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.769101123697248e-20,5.9306021757545924e-18,-4.272916894718035e-21,2.8316521910857267e-19,-1.5151802178932222e-18,-3.172800125732521e-18,-3.0013768897077383e-17,-5.39486907754335e-17,-6.82076261417198e-17,1.8678825127318768e-18,-6.981018391932791e-19,-1.4016488823622063e-18,-1.0310199719084673e-20,3.956744669284218e-17,1.4459757652237557e-17,-2.212900474322314e-19,-9.99999999999819e-18
3.19,1.0,1.0,0.0003389088649115582,0.02442443272831148,0.0001736440965707674,0.0014812479926448329,3.4406873062656284e-05,0.024550663811404232,0.00010182118073351957,0.004412835715265061,0.008684979209299394,0.00023027399272933593,0.00040285987570448005,0.004559547112164225,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.753723879905565e-20,5.920337558136503e-18,-4.320012760369322e-21,2.8376369236328847e-19,-1.5154929087277826e-18,-3.1709017773087908e-18,-3.013494690625135e-17,-5.402607739989944e-17,-6.817011652113532e-17,1.8704055802593295e-18,-6.972835724838351e-19,-1.4021417952175543e-18,-1.030989707341158e-20,3.946536576587501e-17,1.426411238948102e-17,-2.219024808064486e-19,-9.99999999999819e-18
3.2,1.0,1.0,0.0003383771545583542,0.02442485739738338,0.00017353782798466214,0.0014845777527000652,3.44291674307711e-05,0.024549390342685606,0.00010179472987897081,0.004411752106424563,0.008682376506546213,0.00023118722597963864,0.00040343568256861236,0.004558090127768511,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.738373304184667e-20,5.910083570257775e-18,-4.3670197796744665e-21,2.8436167343838173e-19,-1.5157893075374923e-18,-3.16900819730943e-18,-3.025589546398586e-17,-5.4102894534179746e-17,-6.813259319441067e-17,1.8729091201712482e-18,-6.964659648010601e-19,-1.4026269667837837e-18,-1.0309605209174623e-20,3.936492774152192e-17,1.407222281915148e-17,-2.225147557231095e-19,-9.99999999999819e-18
3.21,1.0,1.0,0.00033784636887342263,0.02442526626057376,0.00017343193387340977,0.0014879173244746584,3.445122632523585e-05,0.024548133647069457,0.00010176830767032144,0.004410666239819373,0.008679775106175767,0.0002320987820390551,0.00040400726712310663,0.0045566368715981125,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.723049368939472e-20,5.899840301410685e-18,-4.413938049585817e-21,2.8495916527756664e-19,-1.5160695637517962e-18,-3.167119393260624e-18,-3.037661289592473e-17,-5.417914492279447e-17,-6.809505713017659e-17,1.875393253958756e-18,-6.956490328625473e-19,-1.403104513095247e-18,-1.0309324102921358e-20,3.926609994848084e-17,1.3884014674013568e-17,-2.2312686887554525e-19,-9.99999999999819e-18
3.22,1.0,1.0,0.00033731650687498686,0.024425659639919287,0.00017332641212622536,0.0014912666869775063,3.44730522610846e-05,0.024546893401204122,0.00010174191408511465,0.004409578175275536,0.008677175009368711,0.00023300864853494896,0.00040457464964282905,0.004555187284238472,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.707752046379746e-20,5.8896078387032206e-18,-4.460767667545191e-21,2.855561707826823e-19,-1.5163338255424266e-18,-3.1652353719825702e-18,-3.0497097549808346e-17,-5.42548313012334e-17,-6.805750927825059e-17,1.8778581024691862e-18,-6.948327930915365e-19,-1.4035745489816747e-18,-1.0309053731056671e-20,3.916885031102967e-17,1.3699415025186424e-17,-2.237388170148977e-19,-9.99999999999819e-18
3.23,1.0,1.0,0.00033678756757497114,0.024426037851734344,0.0001732212606429193,0.0014946258190945759,3.4494647730578516e-05,0.024545669287453862,0.00010171554910033893,0.004408487971535206,0.008674576217270438,0.00023391681325723762,0.00040513785033531423,0.004553741307327583,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.692481308529982e-20,5.879386267130324e-18,-4.507508731453891e-21,2.861526928146587e-19,-1.5165822398300072e-18,-3.1633561396205994e-18,-3.061734779531003e-17,-5.43299563958183e-17,-6.801995057028483e-17,1.8803037859038008e-18,-6.940172616250497e-19,-1.4040371880766884e-18,-1.0308794069846266e-20,3.9073147328149443e-17,1.3518352236305534e-17,-2.243505969485759e-19,-9.99999999999819e-18
3.24,1.0,1.0,0.00033625954997934234,0.02442640120681412,0.0001731164773339674,0.0014979946995907227,3.451601520333199e-05,0.02454446099369622,0.00010168921269244517,0.0044073956862960674,0.0086719787309923,0.00023482326415718332,0.0004056968893397341,0.004552298883517796,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.677237127239246e-20,5.869175669644623e-18,-4.554161339642569e-21,2.867487341944756e-19,-1.516814952290653e-18,-3.161481701676167e-18,-3.0737362023872396e-17,-5.440452292356503e-17,-6.79823819204128e-17,1.8827304238154867e-18,-6.932024543220137e-19,-1.4044925428263148e-18,-1.0308545095420068e-20,3.8978960052644987e-17,1.3340755917677453e-17,-2.2496220553871344e-19,-9.99999999999819e-18
3.25,1.0,1.0,0.0003357324530884509,0.024426750010637686,0.00017301206012058074,0.0015013733071115054,3.453715712643876e-05,0.02454326821311939,0.00010166290483736429,0.0044063013762507585,0.008669382551612856,0.00023572798934618397,0.0004062517867258679,0.004550859956437631,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.662019474191026e-20,5.858976127226592e-18,-4.6007255908413405e-21,2.8734429770413106e-19,-1.5170321073625734e-18,-3.159612063037723e-18,-3.085713864854375e-17,-5.447853359204588e-17,-6.794480422589481e-17,1.885138135106481e-18,-6.923883867713727e-19,-1.4049407244974973e-18,-1.030830678377578e-20,3.8886258070268803e-17,1.3166556880432608e-17,-2.25573639700618e-19,-9.99999999999819e-18
3.26,1.0,1.0,0.000335206275897373,0.024427084563571087,0.00017290800693477566,0.001504761620185001,3.455807592459806e-05,0.024542090644019635,0.00010163662551052435,0.0044052050971262885,0.008666787680179096,0.0002366309770945648,0.0004068025624930706,0.0045494244706535845,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.646828320913115e-20,5.848787718954189e-18,-4.647201584149556e-21,2.8793938608760417e-19,-1.5172338482526731e-18,-3.1577472280114373e-18,-3.097667610381444e-17,-5.45519910992516e-17,-6.79072183677623e-17,1.8875270380260593e-18,-6.915750743001857e-19,-1.4053818431866102e-18,-1.0308079110782163e-20,3.8795011478842634e-17,1.299568709068592e-17,-2.2618489640123424e-19,-9.99999999999819e-18
3.27,1.0,1.0,0.00033468101739625135,0.024427405161070403,0.0001728043157194434,0.0015081596172236188,3.4578774000240805e-05,0.02454092798959864,0.00010161037468686816,0.004404106903723464,0.008664194117707682,0.00023753221583036897,0.0004073492365692427,0.004547992371631936,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.631663638787439e-20,5.8386105220719385e-18,-4.693589419005963e-21,2.885340020518168e-19,-1.517420316943157e-18,-3.1558872003518082e-18,-3.1095972845453284e-17,-5.4624898133453723e-17,-6.786962521146124e-17,1.8898972501682813e-18,-6.907625319817173e-19,-1.405816007827974e-18,-1.0307862052182722e-20,3.870519086737903e-17,1.2828079623690771e-17,-2.267959726575921e-19,-9.99999999999819e-18
3.28,1.0,1.0,0.00033415667657063725,0.024427712093884845,0.00017270098442842042,0.0015115672765259147,3.459925373365565e-05,0.024539779957760906,0.00010158415234087037,0.004403006849956303,0.00866160186518618,0.00023843169413814873,0.00040789182880979913,0.0045465636057005635,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.616525399059941e-20,5.828444612059503e-18,-4.739889195158471e-21,2.8912814826760167e-19,-1.517591654198128e-18,-3.1540319832921426e-18,-3.1215027350343867e-17,-5.469725737306669e-17,-6.783202560749408e-17,1.8922488884696594e-18,-6.899507746435085e-19,-1.4062433262023645e-18,-1.0307655583598875e-20,3.8616767295205973e-17,1.2663668617994935e-17,-2.274068655352657e-19,-9.99999999999819e-18
3.29,1.0,1.0,0.0003336332524018316,0.024428005648259823,0.00017259801102655805,0.0015149845762784074,3.461951748311521e-05,0.024538646260911123,0.00010155795844655505,0.004401904988891466,0.008659010923574288,0.00023932940075775666,0.00040843035899663894,0.004545138120010747,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.601413572850423e-20,5.818290062699699e-18,-4.786101012634277e-21,2.897218273706628e-19,-1.5177479995701916e-18,-3.152181579574913e-18,-3.133383811632097e-17,-5.476907148651012e-17,-6.779442039206077e-17,1.894582069206889e-18,-6.891398168754433e-19,-1.40666390494553e-18,-1.0307459680533704e-20,3.8529712271086534e-17,1.2502389229596886e-17,-2.2801757214682734e-19,-9.99999999999819e-18
3.3,1.0,1.0,0.00033311074386720645,0.024428286106129314,0.00017249539348978432,0.0015184114945573626,3.4639567585004534e-05,0.024537526615762268,0.00010153179297751208,0.004400801372785572,0.008656421293805018,0.00024022532458314782,0.0004089648468371925,0.004543715862501002,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.586328131161825e-20,5.808146946142957e-18,-4.832224971711576e-21,2.903150419624978e-19,-1.5178894914072024e-18,-3.1503359914804504e-18,-3.1452403662008473e-17,-5.484034313208145e-17,-6.775681038766564e-17,1.8968969079949364e-18,-6.883296730374069e-19,-1.4070778495567323e-18,-1.0307274318375056e-20,3.8443997733450834e-17,1.2344177588523794e-17,-2.286280896503829e-19,-9.99999999999819e-18
3.31,1.0,1.0,0.00033258914988625385,0.02442855371660008,0.00017239312978330535,0.0015218480092534595,3.4659406360365436e-05,0.02453642077177637,0.00010150565590466307,0.0043996960475181646,0.00865383297660943,0.0002411194546912911,0.0004094953121737104,0.004542296787286334,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.571269043325837e-20,5.7980153248393744e-18,-4.878261177870741e-21,2.909077944912102e-19,-1.5180162672438063e-18,-3.1484952167464204e-18,-3.157072253075045e-17,-5.491107498608544e-17,-6.771919631574705e-17,1.899193520782934e-18,-6.875203562210981e-19,-1.4074852644870065e-18,-1.0307099472064013e-20,3.83595989976375e-17,1.2188977234920569e-17,-2.2923841545182565e-19,-9.99999999999819e-18
3.32,1.0,1.0,0.00033206846936323435,0.02442880871853354,0.00017229121787871622,0.0015252940981337229,3.467903611002133e-05,0.0245353284886419,0.00010147954719803315,0.004398589056999895,0.008651245972655411,0.00024201178031748943,0.0004100217748183441,0.0045408808503907706,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.556236278231689e-20,5.787895257991475e-18,-4.924209737882722e-21,2.915000873461006e-19,-1.5181284635080818e-18,-3.1466592518102238e-18,-3.168879328725678e-17,-5.498126972066945e-17,-6.76815788660057e-17,1.901472023074063e-18,-6.867118790744367e-19,-1.4078862530855324e-18,-1.030693511635933e-20,3.827649242214556e-17,1.2036734022244497e-17,-2.2984854704448885e-19,-9.99999999999819e-18
3.33,1.0,1.0,0.0003315487012402203,0.024429051368626716,0.00017218965577529862,0.0015287497389182276,3.469845910847323e-05,0.024534249508266548,0.00010145346682895385,0.004397480448654226,0.008648660282720197,0.000242902290824933,0.00041054425434795474,0.004539468004440694,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.541229805854414e-20,5.7777868095072965e-18,-4.970070754943786e-21,2.920919229752586e-19,-1.5182262151544725e-18,-3.1448280958272134e-18,-3.180661451346469e-17,-5.5050929976246234e-17,-6.76439587824508e-17,1.903732528954294e-18,-6.8590425482494725e-19,-1.408280917530738e-18,-1.030678122616642e-20,3.819465250655982e-17,1.1887389779300986e-17,-2.304584818097518e-19,-9.99999999999819e-18
3.34,1.0,1.0,0.00033102984445430004,0.02442928191879685,0.00017208844148271547,0.0015322149092206136,3.471767760912538e-05,0.024533183577333088,0.00010142741476829161,0.004396370269002261,0.008646075907551403,0.00024379097572742198,0.00041106277027019107,0.0045380582029389835,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.526249596021872e-20,5.767690041586828e-18,-5.0158443326032e-21,2.926833037910651e-19,-1.5183096559762448e-18,-3.143001747431329e-18,-3.192418481162861e-17,-5.512005838381577e-17,-6.760633679407224e-17,1.9059751518832146e-18,-6.850974964561217e-19,-1.4086693589021768e-18,-1.0306637776274365e-20,3.811405422897844e-17,1.1740887414594662e-17,-2.3106821717743326e-19,-9.99999999999819e-18
3.35,1.0,1.0,0.0003305118979378255,0.024429500616335028,0.00017198757302104318,0.001535689586549769,3.473669384442244e-05,0.02453213044714611,0.00010140139098646125,0.00439525856369251,0.008643492847867949,0.00024467782468820965,0.0004115773420228206,0.004536651400236177,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.51129561842189e-20,5.757605014775371e-18,-5.061530574741809e-21,2.9327423217094743e-19,-1.5183789186127507e-18,-3.141180204758123e-18,-3.204150280416358e-17,-5.5188657564876085e-17,-6.756871361532926e-17,1.908200004693453e-18,-6.842916167136696e-19,-1.4090516771891743e-18,-1.0306504741358842e-20,3.80346730302463e-17,1.1597170881652383e-17,-2.3167775062459966e-19,-9.99999999999819e-18
3.36,1.0,1.0,0.00032999486061866055,0.02442970770405978,0.00017188704842080373,0.001539173748311511,3.47555100259867e-05,0.024531089873478747,0.00010137539545343943,0.00439414537753065,0.008640911104360983,0.00024556282751884523,0.0004120879889730612,0.004535247551501629,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.496367842609443e-20,5.747531788016519e-18,-5.107129585550516e-21,2.9386471045813903e-19,-1.5184341345566948e-18,-3.1393634654676833e-18,-3.215856713348868e-17,-5.5256730131334155e-17,-6.75310899466381e-17,1.9104071995901135e-18,-6.834866281117576e-19,-1.4094279712994815e-18,-1.0306382095985066e-20,3.795648479819331e-17,1.1456185144343103e-17,-2.3228707967436797e-19,-9.99999999999819e-18
3.37,1.0,1.0,0.0003294787314204284,0.024429903420470682,0.0001717868657229971,0.001542667371810269,3.477412834475529e-05,0.024530061616419387,0.00010134942813877806,0.004393030754509288,0.008638330677694822,0.00024644597417801704,0.00041259473041691284,0.0045338466126946695,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.481466238013805e-20,5.737470418704701e-18,-5.152641469508877e-21,2.944547409624347e-19,-1.5184754341613993e-18,-3.137551526767471e-18,-3.227537646187049e-17,-5.5324278685416825e-17,-6.749346647485878e-17,1.9125968481502e-18,-6.826825429392414e-19,-1.409798339067926e-18,-1.0306269814610502e-20,3.7879465851867524e-17,1.1317876142203629e-17,-2.328962018947135e-19,-9.99999999999819e-18
3.38,1.0,1.0,0.00032896350926276026,0.024430087999901966,0.00017168702297913353,0.0015461704342507642,3.4792550971117304e-05,0.02452904544021843,0.00010132348901161797,0.004391914737837727,0.008635751568507872,0.00024732725477039503,0.0004130975855784892,0.004532448540535764,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.466590773945726e-20,5.727420962737347e-18,-5.198066331363624e-21,2.950443259609461e-19,-1.5185029466480666e-18,-3.1357443854350547e-18,-3.239192947126646e-17,-5.539130581958171e-17,-6.745584387378119e-17,1.9147690613220437e-18,-6.818793732658899e-19,-1.4101628772650595e-18,-1.030616787158801e-20,3.780359292577205e-17,1.1182190755760438e-17,-2.3350511489727867e-19,-9.99999999999819e-18
3.39,1.0,1.0,0.0003284491930615424,0.024430261672676132,0.00017158751825126553,0.0015496829127396932,3.481078005505109e-05,0.02452804111313498,0.00010129757804070217,0.004390797369971724,0.008633173777413567,0.0002482066595454744,0.00041359657360934884,0.004531053292477668,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.451741419604574e-20,5.717383474566634e-18,-5.243404276107207e-21,2.9563346769886227e-19,-1.5185168001130482e-18,-3.1339420378407592e-18,-3.250822486316838e-17,-5.545781411642802e-17,-6.741822280461018e-17,1.916923949424747e-18,-6.810771309485962e-19,-1.4105216816058124e-18,-1.0306076241168369e-20,3.772884315409887e-17,1.1049076771849957e-17,-2.3411381633617634e-19,-9.99999999999819e-18
3.4,1.0,1.0,0.0003279357817291652,0.024430424665257557,0.00017148834961202035,0.0015532047842874088,3.482881772626139e-05,0.024527048407283588,0.00010127169519438944,0.00438967869264326,0.008630597305001294,0.000249084178896418,0.00041409171358782723,0.004529660826676593,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-9.436918144085526e-20,5.707358007250847e-18,-5.288655408956302e-21,2.9622216839020536e-19,-1.518517121535107e-18,-3.132144479970212e-18,-3.262426135844584e-17,-5.552380614860754e-17,-6.738060391644985e-17,1.919061622147591e-18,-6.802758276375833e-19,-1.4108748467581408e-18,-1.0305994897503453e-20,3.765519405496667e-17,1.0918482848941552e-17,-2.3472230390679485e-19,-9.99999999999819e-18
