T,ACT,C,V
16.709999,0.00011334827,0.0056674136,-76.342087
16.74,0.00011071674,0.0055358368,-76.269981
16.77,0.00010817545,0.0054087727,-76.19706
16.799999,0.00010572211,0.0052861054,-76.123314
16.83,0.0001033545,0.005167725,-76.048637
16.860001,0.00010107049,0.0050535249,-75.972977
16.889999,9.8868048e-05,0.0049434025,-75.896324
16.92,9.67452e-05,0.0048372601,-75.81871
16.950001,9.4700066e-05,0.0047350037,-75.740158
16.98,9.2730836e-05,0.0046365419,-75.660683
17.01,9.0835747e-05,0.0045417873,-75.580292
17.040001,8.9013105e-05,0.0044506555,-75.498985
17.07,8.7261295e-05,0.0043630647,-75.41674
17.1,8.5578751e-05,0.0042789378,-75.333549
17.129999,8.3964005e-05,0.0041982001,-75.249413
17.16,8.2415623e-05,0.0041207811,-75.164337
17.190001,8.0932252e-05,0.0040466129,-75.0783
17.219999,7.9512611e-05,0.0039756303,-74.991325
17.25,7.8155448e-05,0.0039077722,-74.903404
17.280001,7.68596e-05,0.0038429799,-74.814522
17.309999,7.5623946e-05,0.0037811976,-74.724701
17.34,7.4447446e-05,0.0037223725,-74.633911
17.370001,7.3329102e-05,0.0036664549,-74.54216
17.4,7.2267976e-05,0.0036133989,-74.44944
17.43,7.1263203e-05,0.0035631603,-74.355736
17.459999,7.0313967e-05,0.0035156982,-74.26104
17.49,6.9419511e-05,0.0034709754,-74.165337
17.52,6.8579138e-05,0.0034289567,-74.068619
17.549999,6.7792207e-05,0.0033896102,-73.970879
17.58,6.7058143e-05,0.003352907,-73.872101
17.610001,6.6376422e-05,0.0033188213,-73.772263
17.639999,6.5746601e-05,0.00328733,-73.671356
17.67,6.5168279e-05,0.0032584139,-73.569366
17.700001,6.4641128e-05,0.0032320565,-73.46627
17.73,6.4164902e-05,0.0032082449,-73.362045
17.76,6.373939e-05,0.0031869696,-73.256668
17.790001,6.3364481e-05,0.0031682241,-73.150108
17.82,6.3040126e-05,0.0031520063,-73.042336
17.85,6.2766347e-05,0.0031383175,-72.933311
17.879999,6.2543237e-05,0.0031271619,-72.823013
17.91,6.2370986e-05,0.003118549,-72.711388
17.940001,6.2249885e-05,0.0031124945,-72.598404
17.969999,6.2180283e-05,0.0031090141,-72.483994
18.0,6.2162602e-05,0.0031081303,-72.368118
18.030001,6.2197396e-05,0.0031098698,-72.25071
18.059999,6.2285428e-05,0.0031142717,-72.131699
18.09,6.2427425e-05,0.0031213714,-72.011024
18.120001,6.2624262e-05,0.0031312131,-71.888588
18.15,6.2876941e-05,0.003143847,-71.76432
18.18,6.3186904e-05,0.0031593451,-71.638084
18.209999,6.3555388e-05,0.0031777695,-71.509796
18.24,6.398392e-05,0.003199196,-71.379318
18.27,6.4474167e-05,0.0032237084,-71.246521
18.299999,6.5028522e-05,0.0032514262,-71.111206
18.33,6.5649045e-05,0.0032824522,-70.973206
18.360001,6.6338202e-05,0.0033169102,-70.832321
18.389999,6.7098736e-05,0.0033549368,-70.688332
18.42,6.7934219e-05,0.0033967108,-70.540939
18.450001,6.8848261e-05,0.0034424129,-70.389832
18.48,6.9844973e-05,0.0034922485,-70.234665
18.51,7.0929527e-05,0.0035464761,-70.074989
18.540001,7.2107388e-05,0.0036053695,-69.910309
18.57,7.3384785e-05,0.0036692393,-69.740082
18.6,7.4769829e-05,0.0037384916,-69.56353
18.629999,7.6271026e-05,0.0038135513,-69.37986
18.66,7.7898098e-05,0.0038949051,-69.188156
18.690001,7.9663609e-05,0.0039831805,-68.987152
18.719999,8.158214e-05,0.0040791067,-68.775368
18.75,8.3672043e-05,0.0041836025,-68.550873
18.780001,8.5955086e-05,0.0042977543,-68.311325
18.809999,8.8459936e-05,0.0044229967,-68.053528
18.84,9.1220551e-05,0.0045610275,-67.773643
18.870001,9.4282819e-05,0.0047141411,-67.466263
18.9,9.7708114e-05,0.0048854058,-67.12397
18.93,0.0001015806,0.0050790301,-66.736244
18.959999,0.00010601813,0.0053009065,-66.288002
18.99,0.00011119847,0.0055599236,-65.755684
19.02,0.00011739935,0.0058699674,-65.10154
19.049999,0.00012508129,0.0062540649,-64.26165
19.08,0.00013508291,0.0067541455,-63.118275
19.110001,0.00014905086,0.0074525434,-61.44529
19.139999,0.00017033244,0.0085166218,-58.844109
19.17,0.00020447728,0.010223865,-55.054138
19.200001,0.00025703927,0.012851963,-50.988289
19.23,0.00032876874,0.016438436,-48.382259
19.26,0.00040894572,0.020447286,-47.907951
19.290001,0.00048476094,0.024238048,-48.763863
19.32,0.00054977392,0.027488697,-50.275276
19.35,0.00060184463,0.030092232,-52.182041
19.379999,0.0006408692,0.032043461,-54.39365
19.41,0.00066725747,0.033362873,-56.945839
19.440001,0.00068053394,0.034026697,-60.075111
19.469999,0.00067970238,0.033985119,-64.02948
19.5,0.00066795258,0.03339763,-68.184448
19.530001,0.00065160409,0.032580204,-71.549492
19.559999,0.00063402235,0.031701118,-73.936974
19.59,0.00061631744,0.030815873,-75.558601
19.620001,0.00059885072,0.029942535,-76.646469
19.65,0.00058175682,0.029087842,-77.374321
19.68,0.00056508905,0.028254451,-77.861282
19.709999,0.0005488664,0.02744332,-78.186707
19.74,0.00053309469,0.026654735,-78.403244
19.77,0.000517771,0.025888551,-78.545784
19.799999,0.00050288823,0.025144411,-78.637566
19.83,0.00048843829,0.024421914,-78.694191
19.860001,0.00047441106,0.023720553,-78.726227
19.889999,0.00046079615,0.023039807,-78.740822
19.92,0.00044758286,0.022379143,-78.742882
19.950001,0.00043476041,0.021738021,-78.735847
19.98,0.00042231785,0.021115892,-78.722137
20.01,0.00041024445,0.020512223,-78.703438
20.040001,0.00039852978,0.01992649,-78.680901
20.07,0.00038716369,0.019358184,-78.655296
20.1,0.00037613607,0.018806804,-78.627197
20.129999,0.00036543724,0.018271862,-78.59713
20.16,0.00035505762,0.01775288,-78.565414
20.190001,0.00034498796,0.017249398,-78.53231
20.219999,0.00033521926,0.016760962,-78.497955
20.25,0.00032574276,0.016287139,-78.46241
20.280001,0.00031654999,0.015827499,-78.425751
20.309999,0.0003076327,0.015381635,-78.388054
20.34,0.00029898289,0.014949145,-78.349411
20.370001,0.00029059275,0.014529638,-78.309868
20.4,0.0002824548,0.01412274,-78.269432
20.43,0.00027456167,0.013728084,-78.228096
20.459999,0.00026690628,0.013345315,-78.185867
20.49,0.00025948178,0.012974088,-78.142754
20.52,0.00025228143,0.012614071,-78.098785
20.549999,0.00024529875,0.012264938,-78.053986
20.58,0.00023852753,0.011926376,-78.008324
20.610001,0.0002319616,0.011598079,-77.961807
20.639999,0.00022559507,0.011279753,-77.914406
20.67,0.00021942222,0.010971111,-77.866142
20.700001,0.00021343748,0.010671875,-77.817017
20.73,0.00020763547,0.010381774,-77.767029
20.76,0.00020201095,0.010100548,-77.716179
20.790001,0.00019655887,0.0098279435,-77.664459
20.82,0.00019127432,0.0095637152,-77.611893
20.85,0.00018615251,0.0093076248,-77.558472
20.879999,0.00018118884,0.0090594422,-77.504128
20.91,0.00017637885,0.0088189421,-77.448883
20.940001,0.0001717182,0.0085859103,-77.392731
20.969999,0.00016720271,0.0083601354,-77.335632
21.0,0.00016282829,0.0081414152,-77.277618
21.030001,0.00015859104,0.0079295523,-77.218689
21.059999,0.0001544871,0.007724355,-77.158875
21.09,0.00015051279,0.0075256396,-77.098198
21.120001,0.00014666452,0.0073332265,-77.036644
21.15,0.00014293882,0.007146941,-76.974213
21.18,0.00013933233,0.006966617,-76.910873
21.209999,0.00013584182,0.0067920913,-76.846588
21.24,0.00013246415,0.0066232071,-76.781395
21.27,0.00012919625,0.0064598126,-76.715256
21.299999,0.00012603521,0.0063017611,-76.648163
21.33,0.00012297821,0.0061489101,-76.580139
21.360001,0.00012002245,0.0060011228,-76.511162
21.389999,0.00011716532,0.0058582663,-76.441231
21.42,0.00011440424,0.0057202117,-76.370384
21.450001,0.00011173671,0.0055868356,-76.298615
21.48,0.00010916035,0.0054580173,-76.225937
21.51,0.00010667282,0.0053336411,-76.152359
21.540001,0.00010427189,0.0052135945,-76.077904
21.57,0.00010195539,0.0050977692,-76.002563
21.6,9.9721248e-05,0.0049860626,-75.926315
21.629999,9.7567463e-05,0.0048783729,-75.849152
21.66,9.5492105e-05,0.0047746054,-75.771049
21.690001,9.3493349e-05,0.0046746675,-75.692001
21.719999,9.1569418e-05,0.0045784707,-75.611969
21.75,8.9718582e-05,0.0044859289,-75.530983
21.780001,8.793921e-05,0.0043969606,-75.449043
21.809999,8.6229731e-05,0.0043114866,-75.366173
21.84,8.4588617e-05,0.004229431,-75.282372
21.870001,8.301442e-05,0.0041507208,-75.197662
21.9,8.1505728e-05,0.0040752864,-75.112076
21.93,8.0061232e-05,0.0040030614,-75.025566
21.959999,7.8679652e-05,0.0039339825,-74.938156
21.99,7.7359793e-05,0.0038679896,-74.849823
22.02,7.6100543e-05,0.0038050273,-74.760521
22.049999,7.4900847e-05,0.0037450423,-74.670204
22.08,7.3759686e-05,0.0036879841,-74.578865
22.110001,7.2676106e-05,0.0036338053,-74.486526
22.139999,7.1649243e-05,0.003582462,-74.393158
22.17,7.0678245e-05,0.0035339121,-74.298775
22.200001,6.9762325e-05,0.0034881162,-74.203377
22.23,6.8900757e-05,0.0034450379,-74.107018
22.26,6.8092893e-05,0.0034046448,-74.009628
22.290001,6.7338115e-05,0.0033669057,-73.91124
22.32,6.6635861e-05,0.003331793,-73.811844
22.35,6.5985667e-05,0.0032992833,-73.711403
22.379999,6.538711e-05,0.0032693555,-73.609894
22.41,6.4839835e-05,0.0032419916,-73.507263
22.440001,6.4343585e-05,0.0032171791,-73.403511
22.469999,6.3898158e-05,0.0031949079,-73.298553
22.5,6.3503416e-05,0.0031751709,-73.192368
22.530001,6.3159292e-05,0.0031579644,-73.084953
22.559999,6.2865794e-05,0.0031432896,-72.976273
22.59,6.2622967e-05,0.0031311484,-72.86631
22.620001,6.2430932e-05,0.0031215467,-72.755066
22.65,6.2289881e-05,0.0031144938,-72.642548
22.68,6.2200153e-05,0.0031100076,-72.528679
22.709999,6.2162144e-05,0.003108107,-72.413399
22.74,6.2176325e-05,0.0031088165,-72.296646
22.77,6.2243387e-05,0.0031121694,-72.17836
22.799999,6.2364066e-05,0.0031182033,-72.058411
22.83,6.2539242e-05,0.0031269621,-71.936699
22.860001,6.2769919e-05,0.0031384958,-71.813164
22.889999,6.3057261e-05,0.0031528631,-71.687691
22.92,6.3402593e-05,0.0031701296,-71.560173
22.950001,6.3807398e-05,0.00319037,-71.430504
22.98,6.4273328e-05,0.0032136666,-71.298584
23.01,6.4802305e-05,0.003240115,-71.164261
23.040001,6.5396496e-05,0.0032698249,-71.027336
23.07,6.6058252e-05,0.0033029127,-70.88765
23.1,6.6790388e-05,0.0033395195,-70.744965
23.129999,6.7596011e-05,0.0033798004,-70.599022
23.16,6.8478526e-05,0.0034239262,-70.449516
23.190001,6.9442205e-05,0.0034721103,-70.296082
23.219999,7.0491551e-05,0.0035245777,-70.138306
23.25,7.1631745e-05,0.0035815875,-69.975731
23.280001,7.2869239e-05,0.0036434622,-69.807777
23.309999,7.4210817e-05,0.0037105407,-69.633835
23.34,7.5664466e-05,0.0037832232,-69.453171
23.370001,7.7240191e-05,0.0038620094,-69.264809
23.4,7.8949204e-05,0.0039474606,-69.067665
23.43,8.0805534e-05,0.0040402766,-68.860321
23.459999,8.2825427e-05,0.0041412716,-68.64109
23.49,8.5029948e-05,0.0042514973,-68.407722
23.52,8.7443404e-05,0.0043721702,-68.157562
23.549999,9.0097972e-05,0.0045048986,-67.886993
23.58,9.3034847e-05,0.0046517425,-67.591217
23.610001,9.6308642e-05,0.0048154322,-67.263702
23.639999,9.9993027e-05,0.0049996511,-66.895386
23.67,0.00010419057,0.0052095288,-66.473228
23.700001,0.00010905255,0.0054526273,-65.977455
23.73,0.00011480969,0.0057404842,-65.377022
23.76,0.00012183506,0.006091753,-64.620544
23.790001,0.00013078652,0.0065393257,-63.615845
23.82,0.00014291191,0.0071455957,-62.188873
23.85,0.000160761,0.0080380496,-60.009575
23.879999,0.00018910077,0.0094550392,-56.665154
23.91,0.00023388099,0.011694049,-52.50983
23.940001,0.00029868275,0.014934137,-49.145031
23.969999,0.00037731428,0.018865714,-47.880394
24.0,0.00045596727,0.022798363,-48.324047
24.030001,0.00052565587,0.026282791,-49.624069
24.059999,0.00058291218,0.02914561,-51.391773
24.09,0.00062701962,0.031350981,-53.487328
24.120001,0.00065836293,0.032918148,-55.89003
24.15,0.00067695044,0.033847522,-58.749969
24.18,0.00068165926,0.03408296,-62.384201
24.209999,0.00067344541,0.033672269,-66.602058
24.24,0.00065830123,0.032915063,-70.345924
24.27,0.00064099533,0.032049768,-73.101875
24.299999,0.00062327337,0.031163668,-74.995155
24.33,0.00060568977,0.030284489,-76.269135
24.360001,0.00058843993,0.029421996,-77.121925
24.389999,0.00057160063,0.028580032,-77.692451
24.42,0.00055520138,0.027760068,-78.074051
24.450001,0.00053925219,0.026962608,-78.328423
24.48,0.00052375253,0.026187627,-78.496552
24.51,0.00050869631,0.025434814,-78.606094
24.540001,0.00049407646,0.024703823,-78.675156
24.57,0.00047988369,0.023994185,-78.715866
24.6,0.00046610838,0.023305418,-78.736641
24.629999,0.00045273837,0.022636918,-78.74324
24.66,0.00043976272,0.021988137,-78.739555
24.690001,0.00042717101,0.02135855,-78.728294
24.719999,0.00041495293,0.020747647,-78.711395
24.75,0.00040309815,0.020154908,-78.690216
24.780001,0.0003915962,0.019579809,-78.665733
24.809999,0.0003804366,0.01902183,-78.638611
24.84,0.00036960948,0.018480474,-78.609344
24.870001,0.0003591053,0.017955264,-78.578285
24.9,0.00034891471,0.017445736,-78.545692
24.93,0.00033902863,0.016951432,-78.511757
24.959999,0.00032943819,0.016471909,-78.476608
24.99,0.0003201348,0.01600674,-78.440361
25.02,0.00031111034,0.015555517,-78.403046
25.049999,0.00030235676,0.015117838,-78.364708
25.08,0.00029386592,0.014693296,-78.325447
25.110001,0.00028563,0.0142815,-78.285294
25.139999,0.00027764178,0.013882089,-78.244263
25.17,0.00026989376,0.013494688,-78.2024
25.200001,0.00026237912,0.013118956,-78.159691
25.23,0.00025509117,0.01275456,-78.116135
25.26,0.00024802337,0.012401167,-78.071716
25.290001,0.00024116949,0.012058474,-78.026398
25.32,0.00023452334,0.011726167,-77.980202
25.35,0.00022807898,0.011403949,-77.933121
25.379999,0.0002218306,0.01109153,-77.885162
25.41,0.0002157725,0.010788625,-77.836372
25.440001,0.00020989924,0.010494961,-77.786736
25.469999,0.00020420547,0.010210273,-77.736252
25.5,0.00019868606,0.0099343034,-77.684921
25.530001,0.00019333608,0.0096668042,-77.63269
25.559999,0.00018815069,0.0094075343,-77.579567
25.59,0.00018312526,0.0091562634,-77.525513
25.620001,0.00017825529,0.0089127645,-77.470551
25.65,0.00017353635,0.0086768176,-77.41468
25.68,0.00016896422,0.0084482115,-77.357941
25.709999,0.00016453477,0.0082267383,-77.300323
25.74,0.00016024397,0.0080121988,-77.241852
25.77,0.00015608799,0.0078043994,-77.182495
25.799999,0.00015206305,0.0076031522,-77.122238
25.83,0.00014816553,0.0074082771,-77.061058
25.860001,0.00014439198,0.0072195986,-76.998917
25.889999,0.00014073894,0.0070369467,-76.935829
25.92,0.00013720317,0.0068601584,-76.871811
25.950001,0.00013378146,0.0066890731,-76.806862
25.98,0.00013047074,0.0065235365,-76.741051
26.01,0.00012726801,0.0063634003,-76.674355
26.040001,0.00012417037,0.0062085185,-76.606789
26.07,0.00012117505,0.0060587525,-76.538322
26.1,0.00011827935,0.0059139677,-76.46891
26.129999,0.00011548068,0.0057740342,-76.398544
26.16,0.00011277655,0.0056388276,-76.327194
26.190001,0.00011016451,0.0055082254,-76.25486
26.219999,0.00010764223,0.0053821118,-76.181602
26.25,0.00010520744,0.0052603716,-76.10743
26.280001,0.00010285791,0.0051428955,-76.032394
26.309999,0.00010059155,0.0050295778,-75.956505
26.34,9.8406344e-05,0.0049203173,-75.879692
26.370001,9.6300319e-05,0.0048150159,-75.801949
26.4,9.4271607e-05,0.0047135805,-75.723267
26.43,9.2318398e-05,0.0046159201,-75.643616
26.459999,9.0438953e-05,0.0045219478,-75.563034
26.49,8.8631605e-05,0.0044315802,-75.481499
26.52,8.6894746e-05,0.0043447376,-75.399017
26.549999,8.5226857e-05,0.0042613428,-75.315605
26.58,8.3626444e-05,0.0041813222,-75.231255
26.610001,8.2092105e-05,0.0041046054,-75.145981
26.639999,8.0622493e-05,0.0040311245,-75.059769
26.67,7.9216326e-05,0.0039608162,-74.972626
26.700001,7.7872377e-05,0.0038936189,-74.884537
26.73,7.6589502e-05,0.003829475,-74.795494
26.76,7.5366588e-05,0.0037683295,-74.705482
26.790001,7.4202602e-05,0.00371013,-74.61451
26.82,7.3096555e-05,0.0036548276,-74.52256
26.85,7.2047536e-05,0.0036023767,-74.429634
26.879999,7.1054696e-05,0.0035527349,-74.335701
26.91,7.0117225e-05,0.0035058612,-74.240776
26.940001,6.923436e-05,0.0034617181,-74.144852
26.969999,6.8405447e-05,0.0034202724,-74.047905
27.0,6.7629866e-05,0.0033814935,-73.949921
27.030001,6.6907058e-05,0.0033453528,-73.850891
27.059999,6.6236498e-05,0.003311825,-73.750801
27.09,6.5617773e-05,0.0032808885,-73.649628
27.120001,6.5050488e-05,0.0032525246,-73.547363
27.15,6.4534346e-05,0.0032267175,-73.443993
27.18,6.4069107e-05,0.0032034551,-73.339478
27.209999,6.3654559e-05,0.0031827281,-73.23381
27.24,6.3290587e-05,0.0031645293,-73.126968
27.27,6.2977168e-05,0.0031488584,-73.018913
27.299999,6.2714433e-05,0.0031357217,-72.909592
27.33,6.2502426e-05,0.0031251211,-72.798988
27.360001,6.23413e-05,0.0031170649,-72.687057
27.389999,6.2231295e-05,0.0031115648,-72.573753
27.42,6.2173021e-05,0.0031086509,-72.459015
27.450001,6.2166895e-05,0.0031083447,-72.342789
27.48,6.2213396e-05,0.0031106698,-72.225021
27.51,6.2313135e-05,0.0031156568,-72.105652
27.540001,6.2466941e-05,0.0031233469,-71.984596
27.57,6.2676241e-05,0.003133812,-71.86174
27.6,6.2941748e-05,0.0031470875,-71.737015
27.629999,6.3264597e-05,0.0031632299,-71.610329
27.66,6.3646025e-05,0.0031823011,-71.481583
27.690001,6.4087806e-05,0.0032043904,-71.350624
27.719999,6.4591906e-05,0.0032295953,-71.217293
27.75,6.5160166e-05,0.0032580083,-71.081444
27.780001,6.5795153e-05,0.0032897575,-70.942863
27.809999,6.6499422e-05,0.0033249711,-70.801346
27.84,6.727576e-05,0.0033637879,-70.65667
27.870001,6.8128094e-05,0.0034064045,-70.508484
27.9,6.9059883e-05,0.0034529942,-70.356514
27.93,7.0075323e-05,0.0035037661,-70.200401
27.959999,7.1180162e-05,0.0035590082,-70.039635
27.99,7.2379415e-05,0.0036189707,-69.873779
28.02,7.3679294e-05,0.0036839647,-69.702278
28.049999,7.5088159e-05,0.0037544079,-69.524345
28.08,7.6614982e-05,0.0038307491,-69.339127
28.110001,7.8270445e-05,0.0039135222,-69.145576
28.139999,8.0067744e-05,0.0040033874,-68.942383
28.17,8.2021812e-05,0.0041010906,-68.728012
28.200001,8.415179e-05,0.0042075897,-68.50045
28.23,8.6479704e-05,0.004323985,-68.257332
28.26,8.9035369e-05,0.0044517685,-67.9953
28.290001,9.1856127e-05,0.0045928061,-67.710091
28.32,9.4990792e-05,0.0047495398,-67.395905
28.35,9.8503871e-05,0.0049251937,-67.044922
28.379999,0.00010248554,0.005124277,-66.645805
28.41,0.00010706585,0.0053532929,-66.181732
28.440001,0.00011243796,0.005621898,-65.627029
28.469999,0.00011890806,0.0059454027,-64.939865
28.5,0.00012699941,0.0063499701,-64.047279
28.530001,0.0001376718,0.0068835896,-62.814606
28.559999,0.00015284942,0.0076424708,-60.981491
28.59,0.00017637172,0.0088185854,-58.124088
28.620001,0.00021405891,0.010702945,-54.147072
28.65,0.00027100457,0.013550228,-50.252846
28.68,0.00034578386,0.017289193,-48.117012
28.709999,0.00042590275,0.021295138,-48.011261
28.74,0.00049974571,0.024987286,-49.046303
28.77,0.00056206447,0.028103223,-50.655968
28.799999,0.00061130384,0.030565193,-52.632339
28.83,0.00064759114,0.032379556,-54.908199
28.860001,0.00067125476,0.033562738,-57.556576
28.889999,0.00068153843,0.034076922,-60.855713
28.92,0.00067787274,0.033893637,-64.946396
28.950001,0.00066466432,0.033233214,-68.99173
28.98,0.00064787781,0.032393888,-72.138939
29.01,0.00063021778,0.03151089,-74.340599
29.040001,0.00061254756,0.030627379,-75.830002
29.07,0.00059515261,0.02975763,-76.828033
29.1,0.00057814631,0.028907318,-77.495789
29.129999,0.00056157151,0.028078575,-77.942482
29.16,0.00054544338,0.027272169,-78.240715
29.190001,0.00052976538,0.026488269,-78.438728
29.219999,0.00051453593,0.025726795,-78.568718
29.25,0.00049974694,0.024987346,-78.651917
29.280001,0.00048538827,0.024269413,-78.70256
29.309999,0.00047145021,0.02357251,-78.73037
29.34,0.00045792243,0.022896122,-78.741997
29.370001,0.00044479402,0.0222397,-78.741966
29.4,0.00043205393,0.021602696,-78.733414
29.43,0.00041969147,0.020984573,-78.718559
29.459999,0.00040769606,0.020384803,-78.698952
29.49,0.00039605729,0.019802865,-78.675667
29.52,0.00038476489,0.019238245,-78.64949
29.549999,0.0003738089,0.018690445,-78.620979
29.58,0.00036317957,0.01815898,-78.590569
29.610001,0.00035286741,0.017643372,-78.558578
29.639999,0.0003428632,0.01714316,-78.5252
29.67,0.00033315804,0.016657902,-78.490547
29.700001,0.00032374321,0.016187161,-78.45472
29.73,0.00031461034,0.015730517,-78.417809
29.76,0.00030575119,0.015287559,-78.379906
29.790001,0.00029715785,0.014857892,-78.341064
29.82,0.00028882257,0.014441128,-78.301323
29.85,0.00028073785,0.014036892,-78.260674
29.879999,0.0002728964,0.01364482,-78.219139
29.91,0.00026529119,0.01326456,-78.17672
29.940001,0.00025791541,0.012895769,-78.133423
29.969999,0.00025076236,0.012538117,-78.089264
30.0,0.00024382563,0.012191282,-78.044235
