data_generator_T,data_generator_V
7.1399999,-76.635887
7.1700001,-76.567726
7.1999998,-76.498688
7.23,-76.428764
7.2600002,-76.357933
7.29,-76.286148
7.3200002,-76.213394
7.3499999,-76.139687
7.3800001,-76.065025
7.4099998,-75.989441
7.4400001,-75.912964
7.4699998,-75.835587
7.5,-75.757324
7.5300002,-75.678139
7.5599999,-75.598
7.5900002,-75.516914
7.6199999,-75.434853
7.6500001,-75.351822
7.6799998,-75.267845
7.71,-75.182922
7.7399998,-75.097092
7.77,-75.010361
7.8000002,-74.922707
7.8299999,-74.834122
7.8600001,-74.744568
7.8899999,-74.653999
7.9200001,-74.562416
7.9499998,-74.469795
7.98,-74.376183
8.0100002,-74.281609
8.04,-74.186073
8.0699997,-74.089638
8.1000004,-73.992226
8.1300001,-73.893799
8.1599998,-73.794312
8.1899996,-73.693657
8.2200003,-73.591858
8.25,-73.488922
8.2799997,-73.384865
8.3100004,-73.279716
8.3400002,-73.17347
8.3699999,-73.066032
8.3999996,-72.957352
8.4300003,-72.847351
8.46,-72.735939
8.4899998,-72.623146
8.5200005,-72.508965
8.5500002,-72.393356
8.5799999,-72.276352
8.6099997,-72.157791
8.6400003,-72.037575
8.6700001,-71.915604
8.6999998,-71.791695
8.7299995,-71.665794
8.7600002,-71.537857
8.79,-71.407761
8.8199997,-71.275414
8.8500004,-71.140678
8.8800001,-71.003319
8.9099998,-70.863129
8.9399996,-70.719879
8.9700003,-70.573273
9.0,-70.423004
9.0299997,-70.268738
9.0600004,-70.110046
9.0900002,-69.946495
9.1199999,-69.777496
9.1499996,-69.602417
9.1800003,-69.420425
9.21,-69.230598
9.2399998,-69.031723
9.2700005,-68.822395
9.3000002,-68.600792
9.3299999,-68.364677
9.3599997,-68.111244
9.3900003,-67.836624
9.4200001,-67.535759
9.4499998,-67.201683
9.4799995,-66.82486
9.5100002,-66.391235
9.54,-65.879463
9.5699997,-65.255989
9.6000004,-64.463669
9.6300001,-63.400028
9.6599998,-61.868851
9.6899996,-59.507645
9.7200003,-55.950401
9.75,-51.799561
9.7799997,-48.754917
9.8100004,-47.863884
9.8400002,-48.508755
9.8699999,-49.909882
9.8999996,-51.742538
9.9300003,-53.890705
9.96,-56.357468
9.9899998,-59.331772
10.02,-63.117508
10.05,-67.331062
10.08,-70.909042
10.11,-73.494438
10.14,-75.260208
10.17,-76.446045
10.2,-77.239677
10.23,-77.770805
10.26,-78.126038
10.29,-78.362808
10.32,-78.519188
10.35,-78.620522
10.38,-78.6838
10.41,-78.720589
10.44,-78.738716
10.47,-78.743416
10.5,-78.738274
10.53,-78.725876
10.56,-78.708115
10.59,-78.686279
10.62,-78.661278
10.65,-78.633743
10.68,-78.604134
10.71,-78.572754
10.74,-78.539848
10.77,-78.505646
10.8,-78.470215
10.83,-78.433701
10.86,-78.396202
10.89,-78.357773
10.92,-78.318451
10.95,-78.278221
10.98,-78.237083
11.01,-78.195038
11.04,-78.152107
11.07,-78.108315
11.1,-78.063698
11.13,-78.018242
11.16,-77.971939
11.19,-77.924759
11.22,-77.87674
11.25,-77.827835
11.28,-77.778061
11.31,-77.727425
11.34,-77.675873
11.37,-77.623436
11.4,-77.570061
11.43,-77.515747
11.46,-77.460533
11.49,-77.404419
11.52,-77.347427
11.55,-77.289604
11.58,-77.230965
11.61,-77.171478
11.64,-77.11116
11.67,-77.049957
11.7,-76.987808
11.73,-76.92466
11.76,-76.860535
11.79,-76.795372
11.82,-76.72921
11.85,-76.662117
11.88,-76.594162
11.91,-76.525307
11.94,-76.455643
11.97,-76.38517
12.0,-76.313843
12.03,-76.241646
12.06,-76.168526
12.09,-76.094376
12.12,-76.019157
12.15,-75.942978
12.18,-75.865852
12.21,-75.787842
12.24,-75.708977
12.27,-75.62925
12.3,-75.548622
12.33,-75.466988
12.36,-75.384346
12.39,-75.300644
12.42,-75.215965
12.45,-75.130402
12.48,-75.044006
12.51,-74.956825
12.54,-74.868767
12.57,-74.779747
12.6,-74.689621
12.63,-74.598404
12.66,-74.506172
12.69,-74.412964
12.72,-74.318924
12.75,-74.223923
12.78,-74.12793
12.81,-74.030853
12.84,-73.932602
12.87,-73.83329
12.9,-73.732941
12.93,-73.631622
12.96,-73.52932
12.99,-73.425896
13.02,-73.321304
13.05,-73.215378
13.08,-73.108192
13.11,-72.999809
13.14,-72.890167
13.17,-72.779335
13.2,-72.667175
13.23,-72.55365
13.26,-72.438698
13.29,-72.322243
13.32,-72.204231
13.35,-72.084579
13.38,-71.963234
13.41,-71.84008
13.44,-71.715042
13.47,-71.58802
13.5,-71.458878
13.53,-71.327499
13.56,-71.193726
13.59,-71.057381
13.62,-70.918282
13.65,-70.776207
13.68,-70.63089
13.71,-70.482079
13.74,-70.329391
13.77,-70.17247
13.8,-70.01091
13.83,-69.844124
13.86,-69.671524
13.89,-69.49234
13.92,-69.305695
13.95,-69.110481
13.98,-68.905396
14.01,-68.688828
14.04,-68.458763
14.07,-68.212517
14.1,-67.946678
14.13,-67.656731
14.16,-67.336678
14.19,-66.978081
14.22,-66.568787
14.25,-66.090813
14.28,-65.516266
14.31,-64.798973
14.34,-63.858402
14.37,-62.542759
14.4,-60.561363
14.43,-57.483044
14.46,-53.395302
14.49,-49.708862
14.52,-47.972366
14.55,-48.135334
14.58,-49.299324
14.61,-50.983959
14.64,-53.015301
14.67,-55.346954
14.7,-58.085251
14.73,-61.534824
14.76,-65.705093
14.79,-69.626686
14.82,-72.593826
14.85,-74.650581
14.88,-76.038055
14.91,-76.967361
14.94,-77.589355
14.97,-78.005203
15.0,-78.282738
15.03,-78.466782
15.06,-78.587074
15.09,-78.663521
15.12,-78.709419
15.15,-78.733841
15.18,-78.743027
15.21,-78.741226
15.24,-78.731354
15.27,-78.7155
15.3,-78.695114
15.33,-78.671272
15.36,-78.644676
15.39,-78.615829
15.42,-78.585106
15.45,-78.55278
15.48,-78.519051
15.51,-78.484093
15.54,-78.448029
15.57,-78.410957
15.6,-78.372978
15.63,-78.334099
15.66,-78.294289
15.69,-78.253548
15.72,-78.211823
15.75,-78.169174
15.78,-78.125641
15.81,-78.081276
15.84,-78.036148
15.87,-77.990227
15.9,-77.943481
15.93,-77.895821
15.96,-77.847214
15.99,-77.797646
16.02,-77.747154
16.049999,-77.695839
16.08,-77.643723
16.110001,-77.590874
16.139999,-77.537216
16.17,-77.482635
16.200001,-77.427086
16.23,-77.370453
16.26,-77.31282
16.290001,-77.254272
16.32,-77.194931
16.35,-77.134895
16.379999,-77.074112
16.41,-77.012505
16.440001,-76.949837
16.469999,-76.886086
16.5,-76.821114
16.530001,-76.755096
16.559999,-76.688278
16.59,-76.620758
16.620001,-76.552528
16.65,-76.483391
16.68,-76.413246
16.709999,-76.342087
16.74,-76.269981
16.77,-76.19706
16.799999,-76.123314
16.83,-76.048637
16.860001,-75.972977
16.889999,-75.896324
16.92,-75.81871
16.950001,-75.740158
16.98,-75.660683
17.01,-75.580292
17.040001,-75.498985
17.07,-75.41674
17.1,-75.333549
17.129999,-75.249413
17.16,-75.164337
17.190001,-75.0783
17.219999,-74.991325
17.25,-74.903404
17.280001,-74.814522
17.309999,-74.724701
17.34,-74.633911
17.370001,-74.54216
17.4,-74.44944
17.43,-74.355736
17.459999,-74.26104
17.49,-74.165337
17.52,-74.068619
17.549999,-73.970879
17.58,-73.872101
17.610001,-73.772263
17.639999,-73.671356
17.67,-73.569366
17.700001,-73.46627
17.73,-73.362045
17.76,-73.256668
17.790001,-73.150108
17.82,-73.042336
17.85,-72.933311
17.879999,-72.823013
17.91,-72.711388
17.940001,-72.598404
17.969999,-72.483994
18.0,-72.368118
18.030001,-72.25071
18.059999,-72.131699
18.09,-72.011024
18.120001,-71.888588
18.15,-71.76432
18.18,-71.638084
18.209999,-71.509796
18.24,-71.379318
18.27,-71.246521
18.299999,-71.111206
18.33,-70.973206
18.360001,-70.832321
18.389999,-70.688332
18.42,-70.540939
18.450001,-70.389832
18.48,-70.234665
18.51,-70.074989
18.540001,-69.910309
18.57,-69.740082
18.6,-69.56353
18.629999,-69.37986
18.66,-69.188156
18.690001,-68.987152
18.719999,-68.775368
18.75,-68.550873
18.780001,-68.311325
18.809999,-68.053528
18.84,-67.773643
18.870001,-67.466263
18.9,-67.12397
18.93,-66.736244
18.959999,-66.288002
18.99,-65.755684
19.02,-65.10154
19.049999,-64.26165
19.08,-63.118275
19.110001,-61.44529
19.139999,-58.844109
19.17,-55.054138
19.200001,-50.988289
19.23,-48.382259
19.26,-47.907951
19.290001,-48.763863
19.32,-50.275276
19.35,-52.182041
19.379999,-54.39365
19.41,-56.945839
19.440001,-60.075111
19.469999,-64.02948
19.5,-68.184448
19.530001,-71.549492
19.559999,-73.936974
19.59,-75.558601
19.620001,-76.646469
19.65,-77.374321
19.68,-77.861282
19.709999,-78.186707
19.74,-78.403244
19.77,-78.545784
19.799999,-78.637566
19.83,-78.694191
19.860001,-78.726227
19.889999,-78.740822
19.92,-78.742882
19.950001,-78.735847
19.98,-78.722137
20.01,-78.703438
20.040001,-78.680901
20.07,-78.655296
20.1,-78.627197
20.129999,-78.59713
20.16,-78.565414
20.190001,-78.53231
20.219999,-78.497955
20.25,-78.46241
20.280001,-78.425751
20.309999,-78.388054
20.34,-78.349411
20.370001,-78.309868
20.4,-78.269432
20.43,-78.228096
20.459999,-78.185867
20.49,-78.142754
20.52,-78.098785
20.549999,-78.053986
20.58,-78.008324
20.610001,-77.961807
20.639999,-77.914406
20.67,-77.866142
20.700001,-77.817017
20.73,-77.767029
20.76,-77.716179
20.790001,-77.664459
20.82,-77.611893
20.85,-77.558472
20.879999,-77.504128
20.91,-77.448883
20.940001,-77.392731
20.969999,-77.335632
21.0,-77.277618
21.030001,-77.218689
21.059999,-77.158875
21.09,-77.098198
21.120001,-77.036644
21.15,-76.974213
21.18,-76.910873
21.209999,-76.846588
21.24,-76.781395
21.27,-76.715256
21.299999,-76.648163
21.33,-76.580139
21.360001,-76.511162
21.389999,-76.441231
21.42,-76.370384
21.450001,-76.298615
21.48,-76.225937
21.51,-76.152359
21.540001,-76.077904
21.57,-76.002563
21.6,-75.926315
21.629999,-75.849152
21.66,-75.771049
21.690001,-75.692001
21.719999,-75.611969
21.75,-75.530983
21.780001,-75.449043
21.809999,-75.366173
21.84,-75.282372
21.870001,-75.197662
21.9,-75.112076
21.93,-75.025566
21.959999,-74.938156
21.99,-74.849823
22.02,-74.760521
22.049999,-74.670204
22.08,-74.578865
22.110001,-74.486526
22.139999,-74.393158
22.17,-74.298775
22.200001,-74.203377
22.23,-74.107018
22.26,-74.009628
22.290001,-73.91124
22.32,-73.811844
22.35,-73.711403
22.379999,-73.609894
22.41,-73.507263
22.440001,-73.403511
22.469999,-73.298553
22.5,-73.192368
22.530001,-73.084953
22.559999,-72.976273
22.59,-72.86631
22.620001,-72.755066
22.65,-72.642548
22.68,-72.528679
22.709999,-72.413399
22.74,-72.296646
22.77,-72.17836
22.799999,-72.058411
22.83,-71.936699
22.860001,-71.813164
22.889999,-71.687691
22.92,-71.560173
22.950001,-71.430504
22.98,-71.298584
23.01,-71.164261
23.040001,-71.027336
23.07,-70.88765
23.1,-70.744965
23.129999,-70.599022
23.16,-70.449516
23.190001,-70.296082
23.219999,-70.138306
23.25,-69.975731
23.280001,-69.807777
23.309999,-69.633835
23.34,-69.453171
23.370001,-69.264809
23.4,-69.067665
23.43,-68.860321
23.459999,-68.64109
23.49,-68.407722
23.52,-68.157562
23.549999,-67.886993
23.58,-67.591217
23.610001,-67.263702
23.639999,-66.895386
23.67,-66.473228
23.700001,-65.977455
23.73,-65.377022
23.76,-64.620544
23.790001,-63.615845
23.82,-62.188873
23.85,-60.009575
23.879999,-56.665154
23.91,-52.50983
23.940001,-49.145031
23.969999,-47.880394
24.0,-48.324047
24.030001,-49.624069
24.059999,-51.391773
24.09,-53.487328
24.120001,-55.89003
24.15,-58.749969
24.18,-62.384201
24.209999,-66.602058
24.24,-70.345924
24.27,-73.101875
24.299999,-74.995155
24.33,-76.269135
24.360001,-77.121925
24.389999,-77.692451
24.42,-78.074051
24.450001,-78.328423
24.48,-78.496552
24.51,-78.606094
24.540001,-78.675156
24.57,-78.715866
24.6,-78.736641
24.629999,-78.74324
24.66,-78.739555
24.690001,-78.728294
24.719999,-78.711395
24.75,-78.690216
24.780001,-78.665733
24.809999,-78.638611
24.84,-78.609344
24.870001,-78.578285
24.9,-78.545692
24.93,-78.511757
24.959999,-78.476608
24.99,-78.440361
25.02,-78.403046
25.049999,-78.364708
25.08,-78.325447
25.110001,-78.285294
25.139999,-78.244263
25.17,-78.2024
25.200001,-78.159691
25.23,-78.116135
25.26,-78.071716
25.290001,-78.026398
25.32,-77.980202
25.35,-77.933121
25.379999,-77.885162
25.41,-77.836372
25.440001,-77.786736
25.469999,-77.736252
25.5,-77.684921
25.530001,-77.63269
25.559999,-77.579567
25.59,-77.525513
25.620001,-77.470551
25.65,-77.41468
25.68,-77.357941
25.709999,-77.300323
25.74,-77.241852
25.77,-77.182495
25.799999,-77.122238
25.83,-77.061058
25.860001,-76.998917
25.889999,-76.935829
25.92,-76.871811
25.950001,-76.806862
25.98,-76.741051
26.01,-76.674355
26.040001,-76.606789
26.07,-76.538322
26.1,-76.46891
26.129999,-76.398544
26.16,-76.327194
26.190001,-76.25486
26.219999,-76.181602
26.25,-76.10743
26.280001,-76.032394
26.309999,-75.956505
26.34,-75.879692
26.370001,-75.801949
26.4,-75.723267
26.43,-75.643616
26.459999,-75.563034
26.49,-75.481499
26.52,-75.399017
26.549999,-75.315605
26.58,-75.231255
26.610001,-75.145981
26.639999,-75.059769
26.67,-74.972626
26.700001,-74.884537
26.73,-74.795494
26.76,-74.705482
26.790001,-74.61451
26.82,-74.52256
26.85,-74.429634
26.879999,-74.335701
26.91,-74.240776
26.940001,-74.144852
26.969999,-74.047905
27.0,-73.949921
27.030001,-73.850891
27.059999,-73.750801
27.09,-73.649628
27.120001,-73.547363
27.15,-73.443993
27.18,-73.339478
27.209999,-73.23381
27.24,-73.126968
27.27,-73.018913
27.299999,-72.909592
27.33,-72.798988
27.360001,-72.687057
27.389999,-72.573753
27.42,-72.459015
27.450001,-72.342789
27.48,-72.225021
27.51,-72.105652
27.540001,-71.984596
27.57,-71.86174
27.6,-71.737015
27.629999,-71.610329
27.66,-71.481583
27.690001,-71.350624
27.719999,-71.217293
27.75,-71.081444
27.780001,-70.942863
27.809999,-70.801346
27.84,-70.65667
27.870001,-70.508484
27.9,-70.356514
27.93,-70.200401
27.959999,-70.039635
27.99,-69.873779
28.02,-69.702278
28.049999,-69.524345
28.08,-69.339127
28.110001,-69.145576
28.139999,-68.942383
28.17,-68.728012
28.200001,-68.50045
28.23,-68.257332
28.26,-67.9953
28.290001,-67.710091
28.32,-67.395905
28.35,-67.044922
28.379999,-66.645805
28.41,-66.181732
28.440001,-65.627029
28.469999,-64.939865
28.5,-64.047279
28.530001,-62.814606
28.559999,-60.981491
28.59,-58.124088
28.620001,-54.147072
28.65,-50.252846
28.68,-48.117012
28.709999,-48.011261
28.74,-49.046303
28.77,-50.655968
28.799999,-52.632339
28.83,-54.908199
28.860001,-57.556576
28.889999,-60.855713
28.92,-64.946396
28.950001,-68.99173
28.98,-72.138939
29.01,-74.340599
29.040001,-75.830002
29.07,-76.828033
29.1,-77.495789
29.129999,-77.942482
29.16,-78.240715
29.190001,-78.438728
29.219999,-78.568718
29.25,-78.651917
29.280001,-78.70256
29.309999,-78.73037
29.34,-78.741997
29.370001,-78.741966
29.4,-78.733414
29.43,-78.718559
29.459999,-78.698952
29.49,-78.675667
29.52,-78.64949
29.549999,-78.620979
29.58,-78.590569
29.610001,-78.558578
29.639999,-78.5252
29.67,-78.490547
29.700001,-78.45472
29.73,-78.417809
29.76,-78.379906
29.790001,-78.341064
29.82,-78.301323
29.85,-78.260674
29.879999,-78.219139
29.91,-78.17672
29.940001,-78.133423
29.969999,-78.089264
30.0,-78.044235
