Time,IX,IX_TF_VIIa,TF_VIIa,IXa,X,X_TF_VIIa,Xa,VIIIa_IXa,X_VIIIa_IXa,V,Va,VIII,VIIIa,IIa,II,II_Va_Xa,Va_Xa,mIIa,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,I,IIa_plus_1_2mIIa,compartment_1,R1,R1b,R2,R2b,R3,R3b,R4,R5,R6,R7,R8,R9,R9b,R10,R11,R12,R7_atn,R8_atn,R4_atn,VIIIa_IXa_degradation
9.03,8.583913643459124e-08,1.0380378089347386e-09,2.9383823313814956e-09,3.054166629754606e-09,1.572542931500114e-07,1.0235747811967604e-09,2.676126475436357e-09,2.405168283070454e-11,4.460744080029383e-11,-4.285104068597374e-14,1.0998644743700798e-08,-1.8772431669278754e-15,6.313427536123291e-10,3.940731063398202e-08,8.768347250061671e-07,4.160341970519765e-09,4.841056136820317e-09,4.795976223893313e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.200064789709282e-12,6.149244575011796e-07,1.0,3.0991276961112084e-10,3.114113426804216e-10,1.1700332799305095e-09,1.1771109983762744e-09,3.7817843082027047e-10,3.6578101456240933e-10,2.2971638564120325e-11,-2.2934960895946965e-15,-5.02374013984768e-17,-3.3772885426031383e-14,-1.4795420922929392e-15,1.3325667471044255e-07,1.3313094305663247e-07,2.321759013072305e-08,1.9162001286048077e-11,1.0069539845255362e-09,-4.1102514459803006e-13,-1.800642719010455e-14,4.155520782160344e-11,0.0
9.040000000000001,8.583539146539798e-08,1.0380228236366113e-09,2.9384681188135517e-09,3.057734882831324e-09,1.5723880633179557e-07,1.0235039790628318e-09,2.6814919144286597e-09,2.4119361199373168e-11,4.4731463846282405e-11,-4.1474307133816785e-14,1.0988575208655779e-08,-1.813990006469222e-15,6.311509889445121e-10,3.963996221033577e-08,8.755019634347245e-07,4.161596345964935e-09,4.849869919686613e-09,4.806964780089751e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.210581124757287e-12,6.164757358211059e-07,1.0,3.0990836141660507e-10,3.1140684709098336e-10,1.169946865863369e-09,1.1770295759222566e-09,3.7920522498363987e-10,3.667980035395157e-10,2.3016690818628348e-11,-2.224260384717212e-15,-4.864199535201611e-17,-3.288079934968713e-14,-1.438129906127334e-15,1.3329531949131847e-07,1.3317108307087792e-07,2.3313153891950255e-08,1.9178327146294354e-11,1.0066295894355244e-09,-3.9873106734176476e-13,-1.743957214506466e-14,4.162904831125587e-11,0.0
9.05,8.583164535039689e-08,1.0380078392079798e-09,2.9385539553125964e-09,3.0613041176343093e-09,1.572233101061239e-07,1.0234331269924184e-09,2.686869962512077e-09,2.418710478727622e-11,4.485558488511581e-11,-4.0023410900392465e-14,1.0978508849139722e-08,-1.7475728803337434e-15,6.3095905790065e-10,3.9873570515906135e-08,8.741688176676271e-07,4.162835837310662e-09,4.85869533696071e-09,4.817947759791563e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.2211287569870294e-12,6.180273016908937e-07,1.0,3.099039525481621e-10,3.1140235176239396e-10,1.1698603903025233e-09,1.176948096041281e-09,3.8023281206903917e-10,3.678157960579496e-10,2.3061846972497077e-11,-2.1507540109108588e-15,-4.695501079469447e-17,-3.19175259364777e-14,-1.393639409513454e-15,1.3333348720006938e-07,1.3321074679394118e-07,2.3408940314219566e-08,1.9194640096162865e-11,1.0063044312083709e-09,-3.856614057735262e-13,-1.6839429687752896e-14,4.1702981502763876e-11,0.0
9.06,8.58278980876284e-08,1.0379928556394731e-09,2.9386398409286622e-09,3.064874336261253e-09,1.572078044656868e-07,1.0233622249448593e-09,2.6922606350454205e-09,2.4254913571107324e-11,4.497980381135084e-11,-3.850495661398171e-14,1.0968445679660346e-08,-1.6782955464376387e-15,6.307669609132506e-10,4.0108137782758166e-08,8.728352924893105e-07,4.16406042243712e-09,4.867532402859342e-09,4.828925093054944e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.231707725006054e-12,6.195791489493515e-07,1.0,3.0989954299962114e-10,3.113978566918419e-10,1.1697738532052039e-09,1.176866558686588e-09,3.8126119119806597e-10,3.688343912530769e-10,2.3107107141001206e-11,-2.0733075789190955e-15,-4.518409033646098e-17,-3.0887242103854074e-14,-1.3462661803342045e-15,1.3337117728449461e-07,1.3324993351798783e-07,2.3504949361425502e-08,1.921094013878973e-11,1.0059784919546195e-09,-3.7187510240049644e-13,-1.6208726955510144e-14,4.177700750108406e-11,0.0
9.07,8.58241496751309e-08,1.0379778729216877e-09,2.9387257757117754e-09,3.068445540811973e-09,1.5719228940318367e-07,1.0232912728795313e-09,2.6976639476499604e-09,2.432278752753539e-11,4.510412051947303e-11,-3.692595849425153e-14,1.095838571540644e-08,-1.6064800927047039e-15,6.305746984332472e-10,4.034366624333493e-08,8.715013926907174e-07,4.165270079106953e-09,4.876381131445295e-09,4.83989670986841e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.242318067428149e-12,6.211312714275441e-07,1.0,3.098951327647519e-10,3.113933618765063e-10,1.1696872545287016e-09,1.1767849638114608e-09,3.8229036149152946e-10,3.698537882596788e-10,2.315247144163147e-11,-1.9922765392472235e-15,-4.333743428706846e-17,-2.979457090414644e-14,-1.2962259337328067e-15,1.3340838919704438e-07,1.3328864253142248e-07,2.360118099414648e-08,1.9227227277925845e-11,1.005651754311309e-09,-3.5743565005013086e-13,-1.5550395430301188e-14,4.185112640981452e-11,0.0
9.08,8.582040011094087e-08,1.037962891045187e-09,2.9388117597119568e-09,3.072017733388412e-09,1.5717676491132306e-07,1.0232202707558508e-09,2.703079916209424e-09,2.4390726633204625e-11,4.5228534903896666e-11,-3.5293840352254815e-14,1.094832897224787e-08,-1.5324669370663202e-15,6.303822709299992e-10,4.058015813045755e-08,8.701671230692976e-07,4.166464784965272e-09,4.885241536627405e-09,4.850862540152799e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.252959822873348e-12,6.226836629487934e-07,1.0,3.098907218373472e-10,3.113888673135561e-10,1.1696005942303474e-09,1.1767033113692283e-09,3.83320322069451e-10,3.708739862119526e-10,2.319793999409413e-11,-1.9080414204416346e-15,-4.1423805998389414e-17,-2.864459245051248e-14,-1.2437550127169843e-15,1.3344512239500138e-07,1.333268731188887e-07,2.3697635169624374e-08,1.9243501517940137e-11,1.0053242014427358e-09,-3.4241113612577225e-13,-1.4867572918075418e-14,4.1925338331195144e-11,0.0
9.09,8.581664939309274e-08,1.0379479100005012e-09,2.938897792979222e-09,3.0755909160946393e-09,1.5716123098282244e-07,1.0231492185332716e-09,2.708508556869996e-09,2.4458730864734515e-11,4.535304685896484e-11,-3.361643559043037e-14,1.093827546673557e-08,-1.456614827461458e-15,6.301896788912921e-10,4.081761567732518e-08,8.688324884290085e-07,4.167644517539653e-09,4.89411363216056e-09,4.86182251376127e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.263633029967932e-12,6.242363173286775e-07,1.0,3.0988631021116345e-10,3.1138437300015037e-10,1.1695138722675048e-09,1.1766216013132622e-09,3.84351072051064e-10,3.7189498424351166e-10,2.3243512920310403e-11,-1.8210080689629945e-15,-3.945253724243072e-17,-2.7442854967434854e-14,-1.1891108843443025e-15,1.3348137634066354e-07,1.333646245612689e-07,2.3794311841744154e-08,1.9259762863822883e-11,1.0049958170412202e-09,-3.2687428677191996e-13,-1.4163605524061208e-14,4.199964336610784e-11,0.0
9.1,8.581289751961893e-08,1.037932929778128e-09,2.9389838755635798e-09,3.079165091036849e-09,1.571456876104085e-07,1.0230781161712868e-09,2.7139498860403193e-09,2.4526800198719853e-11,4.5477656278949367e-11,-3.190198720260285e-14,1.0928225216101553e-08,-1.379300841836672e-15,6.29996922823337e-10,4.105604111751505e-08,8.674974935803144e-07,4.1688092542401414e-09,4.902997431645702e-09,4.872776560479306e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.274337727344425e-12,6.257892283750317e-07,1.0,3.0988189787992074e-10,3.113798789334384e-10,1.1694270885975775e-09,1.1765398335969798e-09,3.8538261055481455e-10,3.7291678148738476e-10,2.328919034441594e-11,-1.7316078906592747e-15,-3.743353362517952e-17,-2.619538596641003e-14,-1.1325726415173906e-15,1.335171505015266e-07,1.3340189613568453e-07,2.3891210961013412e-08,1.9276011321188953e-11,1.0046665853278944e-09,-3.1090251094710785e-13,-1.3442049623902218e-14,4.207404161407674e-11,0.0
9.11,8.58091444885499e-08,1.0379179503685322e-09,2.939070007515035e-09,3.0827402603233627e-09,1.5713013478681686e-07,1.0230069636294273e-09,2.719403920391494e-09,2.4594934611730724e-11,4.560236305805087e-11,-3.015914777398282e-14,1.0918178238258898e-08,-1.3009203881461047e-15,6.298040032507714e-10,4.1295436684982435e-08,8.661621433401872e-07,4.169958972359249e-09,4.91189294852982e-09,4.883724610024713e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.285073953641599e-12,6.27342389887948e-07,1.0,3.098774848373325e-10,3.1137538511055965e-10,1.1693402431780286e-09,1.1764580081738413e-09,3.8641493669836157e-10,3.739393770760171e-10,2.3334972392760276e-11,-1.6402980938447057e-15,-3.537728003641741e-17,-2.4908703547470732e-14,-1.0744415104178049e-15,1.335524443504666e-07,1.3343868711549597e-07,2.3988332474541933e-08,1.9292246896281135e-11,1.004336491053506e-09,-2.945779444023439e-13,-1.2706673830544067e-14,4.214853317326847e-11,0.0
9.120000000000001,8.580539029791409e-08,1.0379029717621454e-09,2.9391561888835868e-09,3.0863164260646268e-09,1.5711457250479225e-07,1.0229357608672626e-09,2.724870676857078e-09,2.4663134080312512e-11,4.572716709039874e-11,-2.8396979481166415e-14,1.0908134551801761e-08,-1.221887204351471e-15,6.296109207166583e-10,4.153580461406071e-08,8.648264425321055e-07,4.171093649071954e-09,4.9208001961059594e-09,4.894666592047621e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.2958417475044723e-12,6.288957956597752e-07,1.0,3.0987307107709557e-10,3.1137089152864364e-10,1.169253335966354e-09,1.1763761249973518e-09,3.8744804959857684e-10,3.749627701412697e-10,2.3380859193906292e-11,-1.5475619339908498e-15,-3.3294846135641956e-17,-2.3589827827184386e-14,-1.0150413636072714e-15,1.3358725736592366e-07,1.3347499677030252e-07,2.408567632602122e-08,1.93084695959734e-11,1.0040055194992307e-09,-2.779874935630541e-13,-1.1961460956779219e-14,4.22231181404924e-11,0.0
9.13,8.580163494573796e-08,1.0378879939493666e-09,2.9392424197192275e-09,3.089893590373212e-09,1.5709900075708845e-07,1.0228645078444008e-09,2.7303501726330858e-09,2.473139858098586e-11,4.5852068270051076e-11,-2.6624954092136567e-14,1.0898094176005373e-08,-1.1426333584221147e-15,6.294176757824872e-10,4.177714713946116e-08,8.63490395986056e-07,4.1722132614357e-09,4.929719187513213e-09,4.905602436130473e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.306641147584303e-12,6.304494394751179e-07,1.0,3.0986865659286716e-10,3.1136639818480997e-10,1.1691663669201032e-09,1.1762941840210607e-09,3.8848194837154534e-10,3.759869598144188e-10,2.3426850878629668e-11,-1.4539089600362612e-15,-3.1197891874241434e-17,-2.2246292493771755e-14,-9.547192388251469e-16,1.3362158903208523e-07,1.335108243659424e-07,2.4183242455703954e-08,1.9324679427774186e-11,1.0036736564775046e-09,-2.6122287931249427e-13,-1.1210609973358939e-14,4.229779661120087e-11,0.0
9.14,8.579787843004595e-08,1.0378730169205617e-09,2.9393287000719445e-09,3.0934717553638177e-09,1.5708341953646828e-07,1.0227932045204882e-09,2.735842425177991e-09,2.479972809024674e-11,4.5977066490994803e-11,-2.485295296626119e-14,1.088805713082603e-08,-1.063609248334924e-15,6.292242690281728e-10,4.201946649627326e-08,8.62154008538532e-07,4.173317786390402e-09,4.9386499357367275e-09,4.916532071788046e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.317472192538601e-12,6.320033151108388e-07,1.0,3.098642413782879e-10,3.113619050761685e-10,1.1690793359968381e-09,1.1762121851985613e-09,3.895166321325656e-10,3.7701194522615734e-10,2.3472947579918335e-11,-1.3598752623210112e-15,-2.9098673054063587e-17,-2.0886156489985345e-14,-8.938458635107145e-16,1.336554388390701e-07,1.3354616916449287e-07,2.428103080038359e-08,1.9340876399829733e-11,1.0033408883328696e-09,-2.44380680674526e-13,-1.045853796257806e-14,4.23725686794894e-11,0.0
9.15,8.579412074886054e-08,1.0378580406660642e-09,2.9394150299917205e-09,3.0970509231532672e-09,1.5706782883570367e-07,1.02272185085521e-09,2.741347452212724e-09,2.486812258456641e-11,4.610216164714561e-11,-2.309126705429436e-14,1.0878023436901107e-08,-9.852836020743871e-16,6.290307010520564e-10,4.2262764919964506e-08,8.60817285032534e-07,4.174407200758438e-09,4.947592453607702e-09,4.927455428467433e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.3283349210311196e-12,6.335574163360564e-07,1.0,3.098598254269819e-10,3.1135741219981926e-10,1.1689922431541941e-09,1.1761301284834914e-09,3.9055209999615026e-10,3.78037725506594e-10,2.3519149432971965e-11,-1.2660237221530692e-15,-2.7010046922535967e-17,-1.9518015824395277e-14,-8.328161850793135e-16,1.3368880628311286e-07,1.3358103042427003e-07,2.437904129337377e-08,1.935706052092735e-11,1.0030072019428344e-09,-2.2756237839374787e-13,-9.70988206724277e-15,4.2447434438097036e-11,0.0
9.16,8.579036190020215e-08,1.0378430651761737e-09,2.9395014095285318e-09,3.10063109586051e-09,1.5705222864757554e-07,1.0226504468082892e-09,2.7468652717206733e-09,2.4936582040391418e-11,4.6227353632347934e-11,-2.1350596898376068e-14,1.086799311554905e-08,-9.0814347763258e-16,6.288369724709049e-10,4.250704464638042e-08,8.594802303175701e-07,4.1754814812446555e-09,4.956546753803386e-09,4.93837243554805e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.3392293717318582e-12,6.351117369121465e-07,1.0,3.0985540873254013e-10,3.113529195528521e-10,1.168905088349826e-09,1.1760480138295324e-09,3.9158835107602547e-10,3.79064299785253e-10,2.3565456575201368e-11,-1.172944263013127e-15,-2.4945477804485744e-17,-1.815101551172286e-14,-7.720499069809453e-16,1.3372169086674796e-07,1.3361540739982898e-07,2.447727386448781e-08,1.9373231800498714e-11,1.0026725847187504e-09,-2.1087439841087614e-13,-8.969501434926962e-15,4.252239397840646e-11,0.0
9.17,8.578660188208928e-08,1.037828090441158e-09,2.9395878387323487e-09,3.1042122756066227e-09,1.5703661896487391e-07,1.0225789923394879e-09,2.752395901947685e-09,2.50051064341436e-11,4.6352642340375e-11,-1.9642052632032163e-14,1.0857966188769377e-08,-8.326942630091646e-16,6.286430839199113e-10,4.2752307911744617e-08,8.581428492496554e-07,4.176540604436368e-09,4.9655128488470804e-09,4.949283022341637e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.350155583317061e-12,6.366662705927411e-07,1.0,3.0985099128853376e-10,3.113484271323474e-10,1.1688178715414353e-09,1.175965841190411e-09,3.926253844851322e-10,3.80091667191075e-10,2.361186914622801e-11,-1.081254103404921e-15,-2.2919042770817725e-17,-1.6794861642866653e-14,-7.119920305702213e-16,1.3375409209899503e-07,1.3364929934196378e-07,2.4575728440018112e-08,1.938939024862321e-11,1.0023370246067033e-09,-1.944281552313153e-13,-8.242479157425082e-15,4.2597447390444345e-11,0.0
9.18,8.578284069253837e-08,1.0378131164512514e-09,2.939674317653137e-09,3.1077944645148056e-09,1.570209997803978e-07,1.022507487408606e-09,2.757939361402062e-09,2.5073695742220095e-11,4.6478027664928776e-11,-1.797715398017439e-14,1.0847942679242679e-08,-7.594596762113893e-16,6.284490360526945e-10,4.299855695265872e-08,8.568051466913124e-07,4.177584546803356e-09,4.974490751108138e-09,4.960187118092256e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.36111359446922e-12,6.382210111237295e-07,1.0,3.098465730885141e-10,3.113439349353754e-10,1.1687305926867628e-09,1.175883610519897e-09,3.9366319933562533e-10,3.8111982685241594e-10,2.3658387287883412e-11,-9.915980113581739e-16,-2.0945437344210558e-17,-1.545983358526488e-14,-6.531134028164634e-16,1.337860094955436e-07,1.3368270549770738e-07,2.4674404942715658e-08,1.9405535876031197e-11,1.0020005100884174e-09,-1.7834009518484388e-13,-7.534124205308497e-15,4.2672594762881496e-11,0.0
9.19,8.57790783295639e-08,1.0377981431966557e-09,2.9397608463408566e-09,3.1113776647103866e-09,1.570053710869554e-07,1.0224359319754826e-09,2.763495668854566e-09,2.5142349940993326e-11,4.660350949964002e-11,-1.6367830259100383e-14,1.0837922610330622e-08,-6.889817652540897e-16,6.282548295412993e-10,4.324579400610243e-08,8.554671275115708e-07,4.1786132846978664e-09,4.983480472801965e-09,4.971084651976292e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.3721034438770693e-12,6.397759522432574e-07,1.0,3.0984215412600264e-10,3.113394429589967e-10,1.1686432517435892e-09,1.1758013217718048e-09,3.947017947388752e-10,3.8214877789704814e-10,2.3705011144208642e-11,-9.046485605914123e-16,-1.90399812419945e-17,-1.4156796314238107e-14,-5.959112698827837e-16,1.3381744257893956e-07,1.3371562511033173e-07,2.4773303291769403e-08,1.942166869410733e-11,1.0016630301821783e-09,-1.6273173957433408e-13,-6.849973357492275e-15,4.2747836183033194e-11,0.0
9.200000000000001,8.577531479117834e-08,1.0377831706675393e-09,2.939847424845461e-09,3.114961878320819e-09,1.5698973287736378e-07,1.0223643259999943e-09,2.769064843338416e-09,2.5211069006811027e-11,4.6729087738068277e-11,-1.4826420376493377e-14,1.0827906006075937e-08,-6.218209081596758e-16,6.280604650761964e-10,4.349402130943355e-08,8.541287965859671e-07,4.179626794354616e-09,4.992482025990017e-09,4.98197555310245e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.3831251702355934e-12,6.413310876817275e-07,1.0,3.098377343945011e-10,3.113349512002618e-10,1.1685558486697218e-09,1.1757189748999933e-09,3.957411698054668e-10,3.831785194521598e-10,2.3751740861453757e-11,-8.211063883420826e-16,-1.7218624156377243e-17,-1.2897212875956454e-14,-5.409098366029652e-16,1.3384839087876935e-07,1.337480574193477e-07,2.4872423402785655e-08,1.9437788714893903e-11,1.0013245744437692e-09,-1.4772972771142003e-13,-6.195793125718936e-15,4.282317173685935e-11,0.0
9.21,8.577155007539216e-08,1.037768198854038e-09,2.9399340532169e-09,3.118547107475681e-09,1.5697408514444927e-07,1.0222926694420566e-09,2.7746469041492872e-09,2.5279852915996185e-11,4.6854762273701774e-11,-1.3365672831423325e-14,1.081789289120244e-08,-5.585558129581802e-16,6.278659433662827e-10,4.374324110038779e-08,8.527901587965461e-07,4.180625051890784e-09,5.001495422579801e-09,4.992859750511756e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.3941788122460155e-12,6.428864111617984e-07,1.0,3.098333138874813e-10,3.1133045965621136e-10,1.1684683834230603e-09,1.175636569858365e-09,3.967813236452002e-10,3.8420905064435453e-10,2.379857658807724e-11,-7.417004548716193e-16,-1.549795157219003e-17,-1.1693156982677064e-14,-4.886608318850556e-16,1.3387885393184779e-07,1.337800016605051e-07,2.4971765187767476e-08,1.9453895951094124e-11,1.000985132967423e-09,-1.3346585983704403e-13,-5.577581673866541e-15,4.28986015089648e-11,0.0
9.22,8.576778418021384e-08,1.0377532277462546e-09,2.940020731505116e-09,3.1221333543066767e-09,1.569584278810471e-07,1.0222209622616242e-09,2.7802418708453142e-09,2.5348701644847124e-11,4.6980532999957607e-11,-1.1998745714345222e-14,1.0807883291115009e-08,-4.997835176871858e-16,6.276712651388807e-10,4.399345561707904e-08,8.514512190318589e-07,4.181608033306022e-09,5.010520674324877e-09,5.003737173177562e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.4052644086158106e-12,6.444419163983865e-07,1.0,3.098288925984119e-10,3.1132596832387636e-10,1.1683808559614385e-09,1.1755541066008678e-09,3.978222553670918e-10,3.8524037059965233e-10,2.384551847474549e-11,-6.671883046529672e-16,-1.3895190622322737e-17,-1.0557325740893278e-14,-4.3974408007037687e-16,1.3390883128240328e-07,1.338114570657927e-07,2.507132855509409e-08,1.9469990416075456e-11,1.0006446963867893e-09,-1.200771399247483e-13,-5.001570731985634e-15,4.2974125582599556e-11,0.0
9.23,8.576401710364986e-08,1.0377382573342592e-09,2.940107459760047e-09,3.1257206209476377e-09,1.5694276108000164e-07,1.0221492044186888e-09,2.785849763247089e-09,2.5417615169637438e-11,4.710639981018158e-11,-1.0739206707100234e-14,1.07978772318996e-08,-4.461193903918744e-16,6.274764311397392e-10,4.424466709799922e-08,8.501119821869642e-07,4.182575714482443e-09,5.019557792824856e-09,5.014607750005544e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.416381998058697e-12,6.459975970986645e-07,1.0,3.0982447052069523e-10,3.1132147720027776e-10,1.1682932662428487e-09,1.175471585081492e-09,3.988639640793732e-10,3.8627247844348895e-10,2.389256667433222e-11,-5.983563292487346e-16,-1.242821598103139e-17,-9.503052513045003e-15,-3.9476807827701666e-16,1.3393832248226509e-07,1.3384242286343819e-07,2.5171113409500243e-08,1.9486072123872946e-11,1.0003032558759202e-09,-1.0770581836467269e-13,-4.474227504973684e-15,4.3049744039658984e-11,0.0
9.24,8.57602488437047e-08,1.037723287608089e-09,2.940194238031624e-09,3.12930890953452e-09,1.5692708473416628e-07,1.0220773958732816e-09,2.7914706014376604e-09,2.5486593466616023e-11,4.72323625976483e-11,-9.601033082915406e-15,1.0787874740323242e-08,-3.981971291250144e-16,6.272814421330327e-10,4.449687778201828e-08,8.487724531634278e-07,4.183528071184632e-09,5.0286067895254014e-09,5.025471409833695e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.4275316192946392e-12,6.475534469620617e-07,1.0,3.09820047647747e-10,3.113169862824267e-10,1.1682056142252238e-09,1.1753890052542737e-09,3.999064488894925e-10,3.8730537330071605e-10,2.3939721341917976e-11,-5.360200318877749e-16,-1.1115555795293536e-17,-8.544319913432019e-15,-3.543705797565263e-16,1.3396732709105018e-07,1.3387289827790823e-07,2.5271119652055512e-08,1.950214108919254e-11,9.999608031502658e-10,-9.649943452611767e-14,-4.002256575791232e-15,4.3125456960684136e-11,0.0
9.25,8.575647939831885e-08,1.0377083185568915e-09,2.940281066370004e-09,3.1328982222339246e-09,1.5691139883647003e-07,1.0220055365860993e-09,2.7971043276062223e-09,2.5555636551034186e-11,4.7358421250866e-11,-8.297763240887363e-15,1.0777875464891694e-08,-3.4252621172094637e-16,6.270862847244794e-10,4.4750089057860753e-08,8.474326371368155e-07,4.184465212298035e-09,5.0376676205736735e-09,5.03632808593026e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.4387133111743204e-12,6.49109459369492e-07,1.0,3.098156239772279e-10,3.1131249556706745e-10,1.1681178998621425e-09,1.1753063670740141e-09,4.0094970951666875e-10,3.883390542571012e-10,2.398698196453115e-11,-4.641941894107576e-16,-9.580815491232242e-18,-7.426512880215056e-15,-3.0656156958328034e-16,1.3399583081128702e-07,1.3390288679353711e-07,2.5371346925076658e-08,1.951819688325081e-11,9.996171622954788e-10,-8.358051612096146e-14,-3.4501487605149937e-15,4.320126395193042e-11,0.0
9.26,8.575270876544953e-08,1.0376933501700402e-09,2.9403679448252673e-09,3.1364885612059743e-09,1.5689570337983081e-07,1.0219336265176875e-09,2.802750907784648e-09,2.5624744426343822e-11,4.748457565968826e-11,-6.634112927717966e-15,1.0767879169120928e-08,-2.699013368266791e-16,6.268909498154727e-10,4.5004302571237154e-08,8.460925392084959e-07,4.185387206391755e-09,5.0467402586003205e-09,5.047177710138753e-07,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.449927112517116e-12,6.506656277878875e-07,1.0,3.098111995054818e-10,3.1130800505101206e-10,1.1680301231085334e-09,1.1752236704953406e-09,4.0199374549430164e-10,3.893735204094437e-10,2.403434823373562e-11,-3.7187532061014796e-16,-7.564662168032648e-18,-5.971272509815506e-15,-2.4293442853858516e-16,1.3402382356506571e-07,1.3393239060453617e-07,2.5471794942067425e-08,1.9534239210066068e-11,9.9927220817678e-10,-6.696709379064294e-14,-2.724480022336533e-15,4.327716476106227e-11,0.0
