Time,AA,AAp,W,WAA,WAAp,WWAA,WWAAp,TT,TTW,TTWW,TTWAA,TTWAAp,TTAA,TTAAp,TTWWAA,TTWWAAp,Y,Yp,Z,B,Bp,SetYp,Hill,Bias,cell,complex_r1,complex_r2,complex_r3,complex_r4,complex_r5,complex_r6,complex_r7,complex_r8,complex_r9,complex_r10,complex_r11,complex_r12,phosphorylation_r1,phosphorylation_r2,phosphorylation_r3,phosphorylation_r4,phosphorylation_r5,phosphorylation_r6,phosphorylation_r7,phosphorylation_r8,phosphorylation_r9,phosphorylation_r10,phosphotransfer_r1,phosphotransfer_r2,phosphotransfer_r3,phosphotransfer_r4,phosphotransfer_r5,phosphotransfer_r6,phosphotransfer_r7,phosphotransfer_r8,phosphotransfer_r9,phosphotransfer_r10,phosphotransfer_r11,phosphotransfer_r12
5.48,3.8152391224548454e-07,3.361217337846085e-11,2.216910199954216e-08,7.745192973022605e-07,6.822432656840092e-11,2.1083427622974277e-07,1.8578097849860518e-11,1.6869146455837794e-07,8.773440957387035e-07,3.2096300684200457e-07,4.5449077143475187e-10,4.0041146472437204e-14,1.6402948748678952e-09,1.445343282893541e-13,1.066750128097732e-06,6.416360063121416e-08,8.388862969586271e-06,1.6111370304137453e-06,2e-05,1.0027476352691746e-06,9.972523647308278e-07,1.63e-06,4.0,0.7096561018696017,1.41,-7.57779592068795e-10,-2.1627144112127575e-09,6.1038399809228955e-09,4.512210736796165e-09,-4.2004572703806266e-09,-1.5703684513036628e-08,1.4630309682134612e-10,-6.081274951685947e-09,-2.369263553938437e-12,-4.298696747476363e-09,6.111925410825984e-09,-7.952806420209583e-12,2.3313824049575933e-05,1.2211435859241224e-08,2.4790039148753453e-08,6.748172679285377e-09,5.250091805989672e-11,1.4546886121312103e-11,1.4667088016024637e-08,8.405301887668509e-08,2.271703212883381e-05,4.921440419946635e-07,2.851403015629672e-10,5.787636768561438e-10,1.5760255558987939e-10,1.2261201169763366e-12,3.396788553814279e-13,5.443155438759664e-07,1.192724287141368e-08,2.4209327482566393e-08,6.592417653247313e-09,5.1287847927990874e-11,1.4208556925171876e-11,2.2768383335880775e-05
5.49,3.814369333241847e-07,3.3605477154859036e-11,2.2161198006648093e-08,7.746530298294559e-07,6.823811594820031e-11,2.1067985006808238e-07,1.856501735642006e-11,1.6861926221302488e-07,8.77307766032612e-07,3.2096386035034724e-07,4.543700517135198e-10,4.003166535189866e-14,1.6392044496067685e-09,1.4444227624544263e-13,1.0668510598573603e-06,6.417155866120628e-08,8.38868784293947e-06,1.6113121570605452e-06,2e-05,1.0023715153517326e-06,9.976284846482699e-07,1.63e-06,4.0,0.7095665125232805,1.41,-7.538304313824019e-10,-2.154058860876471e-09,6.10034102716333e-09,4.47753855467735e-09,-4.14561417322462e-09,-1.5642246171365046e-08,1.454000341887417e-10,-6.077884328351112e-09,-2.359306248963917e-12,-4.2877223712016574e-09,6.09416879228598e-09,-7.911959628245174e-12,2.331602991318261e-05,1.220865192490718e-08,2.4794319525751394e-08,6.743229961129113e-09,5.246601681856384e-11,1.4543022245194629e-11,1.466678182459537e-08,8.406215523384863e-08,2.2719501414553687e-05,4.923296571739211e-07,2.8497656408619634e-10,5.786635235983208e-10,1.574325171475275e-10,1.2248796052956423e-12,3.394710449746735e-13,5.441788615306768e-07,1.192461777923568e-08,2.421371513065393e-08,6.5876385274945e-09,5.125411335338327e-11,1.4204896011084956e-11,2.2770731860358128e-05
5.5,3.81350421014417e-07,3.359881624296105e-11,2.2153335612586146e-08,7.74786305365556e-07,6.825185467280421e-11,2.1052598427245136e-07,1.8551982519870953e-11,1.6854749099493203e-07,8.772712656242647e-07,3.2096502345046477e-07,4.542499067129756e-10,4.0022227716789e-14,1.6381206505026809e-09,1.4435077964686365e-13,1.0669514566569073e-06,6.417947443302349e-08,8.38851365864316e-06,1.6114863413568548e-06,2e-05,1.0019976773616249e-06,9.980023226383776e-07,1.63e-06,4.0,0.7094773987195364,1.41,-7.499071113495206e-10,-2.1454479527991205e-09,6.096747598690015e-09,4.443149085284323e-09,-4.091232986210293e-09,-1.5581117694093e-08,1.4450372720927727e-10,-6.074398876156011e-09,-2.349402166827177e-12,-4.276772621990646e-09,6.0764645764376214e-09,-7.871385419482311e-12,2.331822408523671e-05,1.2205882925408445e-08,2.4798585275835352e-08,6.738305178608351e-09,5.243132766063931e-11,1.453917676416221e-11,1.46664772807717e-08,8.407124242858711e-08,2.2721957413131656e-05,4.925141462220393e-07,2.8481381718564766e-10,5.785641707967594e-10,1.5726330712478077e-10,1.2236471745804653e-12,3.3926443615941285e-13,5.44043009314877e-07,1.1922006655359954e-08,2.42180873208681e-08,6.582876535668413e-09,5.122058298755825e-11,1.4201252262923161e-11,2.277306783057598e-05
5.51,3.812643724447917e-07,3.3592190424587926e-11,2.2145514504903147e-08,7.749191259333777e-07,6.826554297834969e-11,2.103726762769194e-07,1.8538993142067548e-11,1.6847614789933735e-07,8.772345971979744e-07,3.2096649304812347e-07,4.5413033326561247e-10,4.001283328123836e-14,1.6370434309209851e-09,1.4425983440802196e-13,1.0670513217115266e-06,6.41873481960016e-08,8.388340411049072e-06,1.6116595889509435e-06,2e-05,1.0016261074454318e-06,9.983738925545707e-07,1.63e-06,4.0,0.7093887576811732,1.41,-7.460094231399503e-10,-2.1368813731116937e-09,6.093060789845042e-09,4.409039820647627e-09,-4.037310127711469e-09,-1.5520297025854183e-08,1.4361418855750556e-10,-6.0708197238576365e-09,-2.3395509326183724e-12,-4.265847419385022e-09,6.058812633833425e-09,-7.831081507364981e-12,2.3320406636005413e-05,1.2203128768840449e-08,2.480283646374962e-08,6.73339824959536e-09,5.239684909348797e-11,1.4535349576832459e-11,1.4666174374678198e-08,8.40802807555707e-08,2.2724400204208306e-05,4.926975159756806e-07,2.846520543547167e-10,5.784656137280103e-10,1.5709492048172287e-10,1.2224227627340985e-12,3.3905902086457936e-13,5.439079826780157e-07,1.1919409412767783e-08,2.4222444123449162e-08,6.578131600464336e-09,5.118725532315125e-11,1.4197625567602474e-11,2.2775391321550293e-05
5.5200000000000005,3.811787847615304e-07,3.358559948259903e-11,2.21377343723174e-08,7.750514935434394e-07,6.827918109971335e-11,2.1021992353018672e-07,1.8526049025945234e-11,1.6840522994255493e-07,8.771977634131656e-07,3.2096826607284574e-07,4.5401132821980795e-10,4.0003481756626595e-14,1.6359727446543444e-09,1.4416943646723207e-13,1.0671506582174438e-06,6.419518019801722e-08,8.388168094541936e-06,1.6118319054580805e-06,2e-05,1.0012567918301996e-06,9.987432081698029e-07,1.63e-06,4.0,0.7093005866462468,1.41,-7.421371593961555e-10,-2.128358809720572e-09,6.089281686228963e-09,4.375208275883789e-09,-3.983842042515923e-09,-1.5459782127273405e-08,1.4273143477642633e-10,-6.067147990963073e-09,-2.3297521734343893e-12,-4.254946681773919e-09,6.041212836716581e-09,-7.79104562612836e-12,2.3322577635342236e-05,1.2200389363862304e-08,2.4807073153844866e-08,6.728509092430686e-09,5.23625796381516e-11,1.4531540582331394e-11,1.4665873096497121e-08,8.408927050774804e-08,2.2726829866958937e-05,4.928797732317976e-07,2.844912691283638e-10,5.783678476892158e-10,1.5692735221403853e-10,1.2212063081182768e-12,3.388547910360347e-13,5.437737770891992e-07,1.1916825964876855e-08,2.4226785608253403e-08,6.573403645016054e-09,5.115412886182088e-11,1.4194015811146533e-11,2.2777702407844005e-05
5.53,3.8109365512824164e-07,3.3579043200869695e-11,2.212999490459268e-08,7.751834101941348e-07,6.829276927053011e-11,2.100677234954152e-07,1.851314997550881e-11,1.6833473416165755e-07,8.771607669047287e-07,3.209703394776539e-07,4.538928884396822e-10,3.999417285147743e-14,1.6349085459182287e-09,1.440795817860969e-13,1.0672494693521689e-06,6.420297068550025e-08,8.38799670353914e-06,1.6120032964608762e-06,2e-05,1.000889716822986e-06,9.991102831770164e-07,1.63e-06,4.0,0.7092128828679134,1.41,-7.38290114186271e-10,-2.1198799522252808e-09,6.085411364890578e-09,4.341651988825686e-09,-3.930825201506759e-09,-1.5399570974756695e-08,1.418554863099941e-10,-6.063384787823628e-09,-2.320005518285227e-12,-4.244070326271015e-09,6.023665059124026e-09,-7.751275530293303e-12,2.3324737152691653e-05,1.219766461968963e-08,2.4811295410083674e-08,6.723637625917755e-09,5.232851782920475e-11,1.4527749680288908e-11,1.466557343646783e-08,8.409821197636391e-08,2.2729246480098354e-05,4.930609247478575e-07,2.8433145508267475e-10,5.78270867998177e-10,1.5676059735269258e-10,1.2199977495452625e-12,3.3865173863542547e-13,5.436403880371969e-07,1.1914256225532588e-08,2.4231111844759183e-08,6.568692592891138e-09,5.112120211402203e-11,1.4190422878648313e-11,2.2780001163570852e-05
5.54,3.810089807256965e-07,3.3572521364269043e-11,2.2122295792412182e-08,7.753148778719057e-07,6.830630772321196e-11,2.099160736500595e-07,1.8500295795820806e-11,1.6826465761415908e-07,8.771236102833737e-07,3.209727102388137e-07,4.537750108049552e-10,3.998490627135247e-14,1.6338507893464108e-09,1.439902663488866e-13,1.0673477582747067e-06,6.421071990344623e-08,8.38782623249039e-06,1.6121737675096248e-06,2e-05,1.0005248688104096e-06,9.994751311895929e-07,1.63e-06,4.0,0.7091256436142757,1.41,-7.344680829572547e-10,-2.1114444918363338e-09,6.081450894516605e-09,4.3083685196546894e-09,-3.878256101343527e-09,-1.5339661560282564e-08,1.4098636753467427e-10,-6.0595312157253714e-09,-2.3103105980005393e-12,-4.233218268591368e-09,6.006169176989836e-09,-7.711768994163167e-12,2.3326885257093714e-05,1.2194954446087368e-08,2.4815503296046087e-08,6.718783769317454e-09,5.229466221461057e-11,1.4523976770834202e-11,1.4665275384886199e-08,8.410710545097712e-08,2.2731650121885715e-05,4.93240977242064e-07,2.8417260583442484e-10,5.781746699934183e-10,1.5659465096361008e-10,1.2187970262699657e-12,3.3844985563904074e-13,5.435078110304441e-07,1.1911700108999536e-08,2.423542290207296e-08,6.5639983680862375e-09,5.1088473598779055e-11,1.4186846654231787e-11,2.278228766239917e-05
5.55,3.80924758751604e-07,3.3566033758637646e-11,2.2114636727252572e-08,7.754458985514157e-07,6.831979668896676e-11,2.0976497148569806e-07,1.848748629298988e-11,1.6819499737769707e-07,8.770862961359846e-07,3.2097537535557846e-07,4.5365769221080507e-10,3.997568171874532e-14,1.632799429986461e-09,1.4390148616191714e-13,1.0674455281257712e-06,6.421842809542873e-08,8.38765667587737e-06,1.6123433241226462e-06,2e-05,1.0001622342581945e-06,9.99837765741808e-07,1.63e-06,4.0,0.7090388661682305,1.41,-7.306708624882027e-10,-2.103052121293331e-09,6.077401335622996e-09,4.275355450530729e-09,-3.8261312641445e-09,-1.5280051891194232e-08,1.4012410679021537e-10,-6.0555883669823704e-09,-2.3006670451364103e-12,-4.222390422928481e-09,5.9887250682485555e-09,-7.672523811322984e-12,2.332902201718873e-05,1.219225875336259e-08,2.481969687493516e-08,6.713947442342738e-09,5.226101135557666e-11,1.4520221754591238e-11,1.4664978932103992e-08,8.411595121947844e-08,2.2734040870129315e-05,4.934199373935821e-07,2.8401471504064357e-10,5.78079249034252e-10,1.5642950814735868e-10,1.2176040779820993e-12,3.3824913403667303e-13,5.433760415970433e-07,1.1909157529952721e-08,2.4239718848935297e-08,6.559320895022369e-09,5.105594184345893e-11,1.4183287021013584e-11,2.2784561977555583e-05
5.5600000000000005,3.808409864203869e-07,3.3559580170765306e-11,2.2107017401257916e-08,7.755764741957239e-07,6.833323639781696e-11,2.0961441450786452e-07,1.847472127415913e-11,1.6812575054971525e-07,8.77048827025972e-07,3.2097833184993243e-07,4.53540929567726e-10,3.996649889297562e-14,1.6317544232952437e-09,1.4381323725292916e-13,1.067542782027996e-06,6.422609550361188e-08,8.38748802821339e-06,1.6125119717866267e-06,2e-05,9.998017997107182e-07,1.0001982002892842e-06,1.63e-06,4.0,0.708952547827316,1.41,-7.268982508437995e-10,-2.09470253478311e-09,6.073263740746922e-09,4.2426103852225054e-09,-3.774447237169803e-09,-1.522073998999315e-08,1.3926873640907788e-10,-6.051557325025516e-09,-2.2910744938822756e-12,-4.21158670183109e-09,5.971332612938977e-09,-7.633537794140848e-12,2.3331147501221853e-05,1.2189577452357323e-08,2.4823876209582538e-08,6.7091285651532196e-09,5.222756382641087e-11,1.4516484532674206e-11,1.466468406852829e-08,8.41247495681083e-08,2.273641880219144e-05,4.935978118427617e-07,2.8385777639818127e-10,5.779846005008367e-10,1.5626516403883232e-10,1.2164188447983681e-12,3.3804956583048103e-13,5.432450752847647e-07,1.190662840346903e-08,2.4243999753726867e-08,6.554660098540211e-09,5.102360538354459e-11,1.4179743861064672e-11,2.278682418182888e-05
5.57,3.807576609629567e-07,3.355316038836878e-11,2.2099437507113697e-08,7.75706606756458e-07,6.834662707861839e-11,2.0946440023587856e-07,1.8462000547494483e-11,1.6805691424714604e-07,8.770112054936283e-07,3.2098157676633496e-07,4.5342471980138577e-10,3.9957357490083154e-14,1.6307157251344127e-09,1.4372551567046676e-13,1.0676395230861471e-06,6.423372236876261e-08,8.387320284043054e-06,1.6126797159569616e-06,2e-05,9.994435517905592e-07,1.0005564482094433e-06,1.63e-06,4.0,0.7088666859035575,1.41,-7.231500473279115e-10,-2.086395427858106e-09,6.06903915463958e-09,4.210130948736199e-09,-3.7232005925051852e-09,-1.5161723894133397e-08,1.3842029274550825e-10,-6.0474391644937384e-09,-2.281532579968033e-12,-4.200807016080091e-09,5.953991693307969e-09,-7.594808773271654e-12,2.3333261777047747e-05,1.2186910454441357e-08,2.482804136245395e-08,6.7043270583497655e-09,5.219431821437715e-11,1.4512765006682955e-11,1.4664390784620876e-08,8.413350078147468e-08,2.2738783994993157e-05,4.937746071913602e-07,2.8370178364327754e-10,5.778907197942386e-10,1.5610161380693674e-10,1.2152412672546932e-12,3.3785114303385523e-13,5.431149076610421e-07,1.190411264501858e-08,2.4248265684474462e-08,6.550015903895411e-09,5.099146276240829e-11,1.4176217055372033e-11,2.278907434757367e-05
5.58,3.806747796264901e-07,3.354677420006949e-11,2.2091896737920797e-08,7.758362981739876e-07,6.835996895907896e-11,2.0931492620267713e-07,1.8449323922173024e-11,1.6798848560609304e-07,8.769734340564804e-07,3.2098510717146404e-07,4.5330905985248403e-10,3.9948257202721887e-14,1.629683291765906e-09,1.436383174832561e-13,1.0677357543873357e-06,6.424130893026322e-08,8.387153437941919e-06,1.6128465620580969e-06,2e-05,9.990874771980425e-07,1.00091252280196e-06,1.63e-06,4.0,0.7087812777233137,1.41,-7.194260524373208e-10,-2.078130497354853e-09,6.064728614460311e-09,4.177914786945539e-09,-3.6723879267460812e-09,-1.5103001655817096e-08,1.3757881620310153e-10,-6.043234951323208e-09,-2.2720409405713497e-12,-4.190051274565385e-09,5.93670219391447e-09,-7.556334597162853e-12,2.3335364912135224e-05,1.2184257671505068e-08,2.483219239565482e-08,6.6995428429690875e-09,5.2161273119551356e-11,1.4509063078698457e-11,1.466409907089765e-08,8.414220514257091e-08,2.274113652501917e-05,4.939503300027671e-07,2.835467305511312e-10,5.777976023364864e-10,1.5593885265427687e-10,1.2140712862984687e-12,3.3765385767028545e-13,5.429855343129709e-07,1.1901610170456104e-08,2.4252516708856982e-08,6.545388236753885e-09,5.0959512531085096e-11,1.4172706483800348e-11,2.2791312546714237e-05
5.59,3.8059233967420345e-07,3.3540421395371316e-11,2.2084394787069484e-08,7.759655503775979e-07,6.837326226577758e-11,2.091659899546456e-07,1.8436691208371368e-11,1.6792046178151356e-07,8.769355152096443e-07,3.2098892015396017e-07,4.5319394667660996e-10,3.9939197720054075e-14,1.628657079847443e-09,1.4355163877958433e-13,1.0678314790012287e-06,6.424885542612369e-08,8.386987484516143e-06,1.6130125154838718e-06,2e-05,9.987335627107886e-07,1.0012664372892139e-06,1.63e-06,4.0,0.7086963206271217,1.41,-7.157260678156077e-10,-2.0699074413126013e-09,6.060333149970819e-09,4.145959566216035e-09,-3.6220058606833597e-09,-1.5044571341791157e-08,1.367443512618788e-10,-6.0389457428360125e-09,-2.26259921422515e-12,-4.17931938416268e-09,5.91946400173375e-09,-7.518113131562658e-12,2.3337456973571854e-05,1.218161901595223e-08,2.4836329370935776e-08,6.6947758404783416e-09,5.212842715467711e-11,1.4505378651278256e-11,1.4663808917928025e-08,8.415086293279359e-08,2.2743476468322597e-05,4.94124986802227e-07,2.8339261093547224e-10,5.777052435706286e-10,1.5577687581684558e-10,1.2129088432808527e-12,3.3745770177223143e-13,5.428569508473018e-07,1.1899120896012334e-08,2.4256752894211475e-08,6.540777023187128e-09,5.09277532480464e-11,1.41692120250537e-11,2.279353885074825e-05
5.6000000000000005,3.805103383851293e-07,3.353410176463825e-11,2.2076931348113383e-08,7.760943652856633e-07,6.838650722418271e-11,2.090175890514489e-07,1.8424102217253998e-11,1.6785283994690114e-07,8.768974514261777e-07,3.2099301282417014e-07,4.530793772441002e-10,3.9930178727644295e-14,1.6276370464280187e-09,1.434654756666782e-13,1.067926699980263e-06,6.425636209299414e-08,8.386822418402157e-06,1.6131775815978593e-06,2e-05,9.983817951832585e-07,1.001618204816744e-06,1.63e-06,4.0,0.7086118119695438,1.41,-7.120498962071525e-10,-2.061725958892107e-09,6.055853783731195e-09,4.1142629730359386e-09,-3.572051038988733e-09,-1.4986431033144705e-08,1.359169465043755e-10,-6.03457258782779e-09,-2.2532070407252093e-12,-4.168611249610275e-09,5.902277006261781e-09,-7.480142259030083e-12,2.3339538028068645e-05,1.2178994400692833e-08,2.4840452349698225e-08,6.690025972769725e-09,5.2095778945021595e-11,1.4501711627451915e-11,1.4663520316334331e-08,8.415947443196031e-08,2.274580390052982e-05,4.942985840770631e-07,2.8323941864813417e-10,5.776136389607838e-10,1.5561567856371405e-10,1.2117538799490884e-12,3.372626673799941e-13,5.427291528904323e-07,1.1896644738285384e-08,2.4260974307539058e-08,6.536182189667526e-09,5.089618347897349e-11,1.4165733556637251e-11,2.2795753330750517e-05
5.61,3.8042877305389117e-07,3.352781509907221e-11,2.2069506114643494e-08,7.762227448058207e-07,6.83997040586713e-11,2.0886972106586265e-07,1.8411556760961636e-11,1.6778561729396795e-07,8.768592451574359e-07,3.2099738231389067e-07,4.529653485398966e-10,3.992119990735356e-14,1.626623148943401e-09,1.4337982427008285e-13,1.0680214203598551e-06,6.426382916617721e-08,8.386658234266307e-06,1.6133417657337085e-06,2e-05,9.98032161546302e-07,1.0019678384537004e-06,1.63e-06,4.0,0.7085277491190114,1.41,-7.083973414112835e-10,-2.053585750294543e-09,6.0512915312960014e-09,4.082822713637789e-09,-3.5225201299014707e-09,-1.492857882510772e-08,1.3509665464075928e-10,-6.030116526656485e-09,-2.2438640610380435e-12,-4.157926773385892e-09,5.885141099619803e-09,-7.442419878447354e-12,2.3341608141964635e-05,1.2176383739135894e-08,2.4844561392999902e-08,6.685293162155066e-09,5.206332712823143e-11,1.4498061910716471e-11,1.466323325679121e-08,8.416803991832756e-08,2.274811889684529e-05,4.944711282769011e-07,2.8308714757863004e-10,5.775227839921941e-10,1.5545525619672426e-10,1.2106063384388616e-12,3.370687465405916e-13,5.426021360883997e-07,1.1894181614232149e-08,2.4265181015510947e-08,6.531603663063671e-09,5.0864801796531256e-11,1.416227095481896e-11,2.2797956057376742e-05
5.62,3.803476409904796e-07,3.35215611906907e-11,2.206211878016215e-08,7.763506908351424e-07,6.841285299254746e-11,2.0872238358360419e-07,1.8399054652599578e-11,1.677187910323276e-07,8.768208988334236e-07,3.2100202577611243e-07,4.5285185756340453e-10,3.9912260937233374e-14,1.625615345211624e-09,1.432946807330405e-13,1.0681156431586157e-06,6.427125687964048e-08,8.386494926804529e-06,1.613505073195487e-06,2e-05,9.976846488067038e-07,1.0023153511932987e-06,1.63e-06,4.0,0.7084441294576701,1.41,-7.04768208236557e-10,-2.0454865166805647e-09,6.0466474014117165e-09,4.051636513628179e-09,-3.473409824915789e-09,-1.48710128268507e-08,1.3428353253310844e-10,-6.025578591327885e-09,-2.234569917208862e-12,-4.147265855583383e-09,5.868056176659098e-09,-7.404943904534075e-12,2.3343667381231547e-05,1.2173786945182281e-08,2.4848656561560404e-08,6.680577331360419e-09,5.2031070354188454e-11,1.449442940503189e-11,1.4662947730025037e-08,8.417655966860854e-08,2.275042153205637e-05,4.946426258138928e-07,2.829357916537273e-10,5.774326741712728e-10,1.552956040501822e-10,1.209466161266684e-12,3.368759313066344e-13,5.424758961068681e-07,1.1891731441159684e-08,2.4269373084474447e-08,6.527041370635684e-09,5.083360678014191e-11,1.4158824094591285e-11,2.2800147100867273e-05
5.63,3.802669395200275e-07,3.351533983230461e-11,2.2054769037957016e-08,7.764782052603103e-07,6.842595424806125e-11,2.085755742031638e-07,1.8386595706226066e-11,1.6765235838917723e-07,8.76782414863149e-07,3.2100694038476356e-07,4.5273890132835005e-10,3.990336149141978e-14,1.6246135934284863e-09,1.432100412158694e-13,1.0682093713785604e-06,6.427864546602891e-08,8.386332490741994e-06,1.613667509258022e-06,2e-05,9.973392440467315e-07,1.002660755953271e-06,1.63e-06,4.0,0.7083609503812243,1.41,-7.011623024551635e-10,-2.0374279600894998e-09,6.041922396214945e-09,4.020702117611246e-09,-3.4247168384684996e-09,-1.4813731161285173e-08,1.334776412189062e-10,-6.020959805582362e-09,-2.2253242522697223e-12,-4.136628393789436e-09,5.85102213506585e-09,-7.367712267363827e-12,2.3345715811478438e-05,1.217120393321752e-08,2.4852737915766752e-08,6.675878403520664e-09,5.199900728486556e-11,1.44908140148165e-11,1.4662663726813303e-08,8.4185033957991e-08,2.2752711880538115e-05,4.948130830629391e-07,2.827853448370271e-10,5.773433050256525e-10,1.5513671749055365e-10,1.2083332913223142e-12,3.3668421373520547e-13,5.423504286311182e-07,1.1889294136716626e-08,2.4273550580458896e-08,6.522495240030536e-09,5.080259701575886e-11,1.4155392849632893e-11,2.2802326531050835e-05
5.64,3.801866659825855e-07,3.350915081749592e-11,2.204745658097508e-08,7.766052899577891e-07,6.843900804642742e-11,2.0842929053563583e-07,1.837417973684063e-11,1.6758631660898036e-07,8.767437956349786e-07,3.2101212333445367e-07,4.5262647686263867e-10,3.9894501240027476e-14,1.6236178521630446e-09,1.4312590189534223e-13,1.0683026080053223e-06,6.42859951566772e-08,8.386170920832774e-06,1.6138290791672425e-06,2e-05,9.969959344236814e-07,1.003004065576321e-06,1.63e-06,4.0,0.7082782092987812,1.41,-6.975794307574545e-10,-2.0294097833586752e-09,6.03711751143139e-09,3.990017288811715e-09,-3.3764379076277407e-09,-1.4756731964865351e-08,1.3267904593375145e-10,-6.016261184980565e-09,-2.216126710147876e-12,-4.1260142829603635e-09,5.834038875466259e-09,-7.330722911882381e-12,2.334775349795632e-05,1.2168634618104615e-08,2.4856805515678955e-08,6.6711963021740965e-09,5.196713659418257e-11,1.4487215644942476e-11,1.4662381237984021e-08,8.419346306015503e-08,2.275499001625812e-05,4.949825063619144e-07,2.826358011285427e-10,5.772546721042299e-10,1.5497859191616083e-10,1.2072076718612053e-12,3.3649358588674054e-13,5.422257293660315e-07,1.1886869618884577e-08,2.427771356918165e-08,6.517965199277377e-09,5.077177109564051e-11,1.4151977092270383e-11,2.280449441734828e-05
5.65,3.80106817732898e-07,3.350299394059543e-11,2.2040181101696637e-08,7.767319467939996e-07,6.845201460784423e-11,2.0828353020454978e-07,1.8361806560372447e-11,1.6752066295314923e-07,8.767050435169909e-07,3.210175718402176e-07,4.5251458120821237e-10,3.988567984904388e-14,1.6226280803531105e-09,1.4304225896406517e-13,1.0683953560083641e-06,6.429330618162222e-08,8.386010211859494e-06,1.6139897881405206e-06,2e-05,9.966547071694268e-07,1.0033452928305757e-06,1.63e-06,4.0,0.708195903632695,1.41,-6.940194007066119e-10,-2.021431690042875e-09,6.032233736575374e-09,3.959579808698389e-09,-3.3285697917823045e-09,-1.4700013387390666e-08,1.3188781613293105e-10,-6.011483736989335e-09,-2.2069769355742353e-12,-4.115423415298771e-09,5.817106301531808e-09,-7.293973797428132e-12,2.33497805055628e-05,1.2166078915176867e-08,2.486085942103555e-08,6.666530951257025e-09,5.193545696786201e-11,1.4483634200731254e-11,1.466210025441514e-08,8.420184724729095e-08,2.275725601278134e-05,4.951509020118891e-07,2.824871545642808e-10,5.771667709772102e-10,1.5482122275688092e-10,1.206089246496984e-12,3.363040398239118e-13,5.421017940360755e-07,1.188445780596951e-08,2.4281862116054076e-08,6.513451176782865e-09,5.0741127618124266e-11,1.414857669344001e-11,2.28066508287763e-05
5.66,3.8002739333573063e-07,3.3496869399285545e-11,2.2032943603556643e-08,7.768581769577338e-07,6.846497396227553e-11,2.08138291478797e-07,1.8349476052295187e-11,1.6745539637288412e-07,8.76666159532254e-07,3.2102328395033856e-07,4.5240321402549667e-10,3.987690148304312e-14,1.6216441803198563e-09,1.4295911973243005e-13,1.0684876173033518e-06,6.430057870065081e-08,8.385850360289827e-06,1.6141496397101898e-06,2e-05,9.96315549875338e-07,1.0036844501246646e-06,1.63e-06,4.0,0.7081140316670218,1.41,-6.904823891641758e-10,-2.0134941326706145e-09,6.027271470814627e-09,3.92938881692645e-09,-3.2811104130644904e-09,-1.4643574265831219e-08,1.310996892041073e-10,-6.006626558974601e-09,-2.1978755030449602e-12,-4.104857201584403e-09,5.80022299525166e-09,-7.257463877678521e-12,2.3351796876164753e-05,1.216353677849673e-08,2.4864899669886186e-08,6.661882295361855e-09,5.190396527949764e-11,1.4480069671314072e-11,1.4661820769930732e-08,8.421018670368059e-08,2.2759509919913677e-05,4.953182761365219e-07,2.823394026903522e-10,5.770795958063975e-10,1.5466460601229934e-10,1.2049780531208013e-12,3.361156056602876e-13,5.419786179592339e-07,1.1882058761760533e-08,2.4285996223859474e-08,6.508953123408585e-09,5.071066913574091e-11,1.4145193122691049e-11,2.2808795813994384e-05
5.67,3.799483901850473e-07,3.349077699286604e-11,2.2025743789249325e-08,7.769839822899769e-07,6.847788632627984e-11,2.0799357201183412e-07,1.8337188030877567e-11,1.6739051417724535e-07,8.766271459976863e-07,3.210292569270781e-07,4.5229237240696913e-10,3.986816583900928e-14,1.620666111224363e-09,1.428764805204111e-13,1.068579394818924e-06,6.430781294063537e-08,8.38569136097704e-06,1.6143086390229748e-06,2e-05,9.95978449923589e-07,1.0040215500764135e-06,1.63e-06,4.0,0.7080325908577644,1.41,-6.869682081292923e-10,-2.0055968220904807e-09,6.022231685632317e-09,3.899442142698248e-09,-3.234056584356375e-09,-1.4587412780809939e-08,1.3031470588830692e-10,-6.001690625998186e-09,-2.1888220660922244e-12,-4.094315541335815e-09,5.7833888543417505e-09,-7.22119114424042e-12,2.3353802673767583e-05,1.216100812465281e-08,2.486892632115529e-08,6.657250259382775e-09,5.187266022195818e-11,1.4476521963629862e-11,1.4661542775532256e-08,8.421848169782859e-08,2.2761751810223943e-05,4.9548463496271e-07,2.821925396405325e-10,5.769931421938896e-10,1.5450873717864398e-10,1.2038740367697133e-12,3.3592827575533553e-13,5.418561968959925e-07,1.187967240645283e-08,2.4290115956873885e-08,6.504470968492489e-09,5.0680394292762303e-11,1.4141826262031817e-11,2.281092944104965e-05
