Time,H2O2_p,per3_p,coI_p,MLTH_p,coII_p,MLT_p,O2minus_p,H_p,O2_p,NADPH_c,O2_c,NADPplus_c,H2O2_c,NADP_c,O2minus_c,H_c,MLT_c,MLTH_c,coIII_p,NADP2_c,Knadph,k1,kminus1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,kminus13,k14,k15,k16,k17,k18,V,L,Ko,phagosome,cytoplasm,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13a,R13b,R14,R15,R16,R17,R18,R19
4.16,4.937573298534759e-06,292.3630595079756,2.3798100557973845e-05,299.9894725974465,0.03507111700597068,0.010527402554326316,0.0008041570104212778,-1.2579833733639322e-05,42.37390642599523,103.60335551514628,42.835027898171276,0.3966395760716146,0.002364775150892395,4.9066612105483374e-06,0.002955254755460877,-0.006927933748683188,1.014607385934065e-05,299.9999898539269,7.6018455769175075,1.0604149589264404e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.07079791197286299,0.07139179635207571,0.042083863576097925,4.702116077831036,6.46668497409687e-06,0.0006113077412818196,0.044378526238354477,0.10508848492035644,0.043667653348370646,0.10511672971322016,1.4445194541059805e-08,250.0,125.0,19.275762554177074,-13.833644165281385,-0.0707951273278158,-0.10517256480397918,0.10517256480466974,-0.0043021954900791986,2.349383789877671
4.17,4.974487135606763e-06,292.3156578115342,2.397275314041981e-05,299.9893893434038,0.03536505205702955,0.010610656597047198,0.0008074551386408635,-1.2709698417038214e-05,42.46523342685031,103.8508514947126,42.92678527464001,0.39914356821360586,0.0023820673265243938,4.934923841302712e-06,0.0029687128153349615,-0.007015667311877874,1.0201991134242776e-05,299.9999897980096,7.648953163655288,1.0749434747109027e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.07131560428385093,0.07191571575474705,0.04243656148274392,4.720635600102152,6.519838009175362e-06,0.0006176186537216752,0.04457983202702056,0.10592020804115157,0.04406627889967017,0.1059485466232621,1.4612083991674749e-08,250.0,125.0,19.317053373588003,-13.846555433691037,-0.07131278518166362,-0.10600454605855703,0.10600454605912955,-0.004322515353388196,2.358636956278223
4.18,5.011588183289513e-06,292.2680691057417,2.414824478532032e-05,299.989305642468,0.035660701621473834,0.010694357532802373,0.0008107604027894542,-1.2840629491198285e-05,42.55650453617982,104.09833717744375,43.01848780988776,0.40165785709698004,0.0023994418559959837,4.963279929452543e-06,0.002982185021011003,-0.007104200358325387,1.0258072688432697e-05,299.99998974192806,7.696246044391672,1.0896396367280637e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.07183576187661031,0.07244215185632592,0.04279131647259668,4.7391875486133435,6.57332430731318e-06,0.0006239811542917736,0.04478153048897449,0.10675639857110741,0.04446713749771198,0.10678483095111937,1.4780488594863866e-08,250.0,125.0,19.35831951444949,-13.859498211237906,-0.07183290803438082,-0.10684099460013385,0.10684099460113941,-0.004342849236443097,2.3679063553347715
4.19,5.048876945788995e-06,292.2202930623169,2.4324577203149727e-05,299.98922149357435,0.03595807029378446,0.010778506426476632,0.0008140728112561049,-1.2972633634926863e-05,42.647719744946706,104.34581254224545,43.11013549446209,0.4041824638160024,0.0024168989000611612,4.991729481853836e-06,0.002995671359791303,-0.0071935373587802415,1.031431839214008e-05,299.99998968568235,7.743724542811713,1.104504964312657e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.0723583895589191,0.07297110978333232,0.04314813405537449,4.757771909586463,6.627145420264178e-06,0.0006303955608159629,0.04498362116975943,0.10759706715720997,0.04487023447936937,0.10762559334472832,1.495041793200526e-08,250.0,125.0,19.399560972507942,-13.872472485461685,-0.07235550069346117,-0.10768192107980212,0.10768192108084491,-0.004363197097070396,2.3771919803502
4.2,5.086353928965858e-06,292.1723293531258,2.450175210569398e-05,299.98913689565796,0.036257162664575994,0.01086310434281597,0.0008173923724837391,-1.3105717558656994e-05,42.73887904412663,104.59327756801987,43.20172831892261,0.40671740946848983,0.002434438619549094,5.020272506061942e-06,0.003009171818994679,-0.007283682794855368,1.0370728117117301e-05,299.99998962927265,7.791388982457111,1.119540986562563e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.07288349214488866,0.07350259466618507,0.04350701973612651,4.7763886692810384,6.681302905945956e-06,0.0006368621925314284,0.045186103614792576,0.10844222444692239,0.04527557518115873,0.1084708444536118,1.512188162107287e-08,250.0,125.0,19.440777743515174,-13.885478243879561,-0.07288056796860384,-0.1085273361468353,0.10852733614698852,-0.00438355889302188,2.386493824617536
4.21,5.124019639750896e-06,292.12417765019177,2.4679771205920758e-05,299.98905184765437,0.03655798332041951,0.010948152346421115,0.0008207190949483153,-1.3239888006736311e-05,42.829982424708895,104.84073223366539,43.29326627384187,0.40926271515604584,0.0024520611753665092,5.048909010236267e-06,0.003022686385957516,-0.007374641159768117,1.0427301736086954e-05,299.999989572699,7.839239686716187,1.134749243044663e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.07341107444633971,0.07403661163881209,0.04386797901502005,4.795037813871725,6.735798328127818e-06,0.0006433813700764624,0.045388977369366326,0.10929188108627906,0.045683164939264546,0.10932059492327267,1.5294889316186973e-08,250.0,125.0,19.48196982322884,-13.898515473989391,-0.07340811467180275,-0.10937725044641411,0.10937725044685029,-0.004403934582018401,2.3958118814199487
4.22,5.1618745864111375e-06,292.0758376256839,2.4858636217908497e-05,299.98896634849905,0.03686053684424827,0.011033651501762614,0.000824052987168324,-1.3375151754994601e-05,42.92102987769541,105.08817651807692,43.38474934980436,0.41181840198375774,0.0024697667284885928,5.077639003064919e-06,0.0030362150480315454,-0.007466416957456205,1.0484039122931669e-05,299.9999895159616,7.887276978835255,1.1501312830427553e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.0739411412765995,0.07457316583843732,0.04423101738782721,4.813719329502703,6.79063325661038e-06,0.0006499534155033146,0.04559224197864763,0.11014604771838099,0.046093009089465994,0.11017485539730676,1.546945070726766e-08,250.0,125.0,19.52313720741196,-13.911584163268572,-0.07393814561706545,-0.11023167462553829,0.11023167462639683,-0.004424324121726443,2.405146144030762
4.23,5.199919278905198e-06,292.0273089519137,2.503834885691272e-05,299.9888803971276,0.03716482781552339,0.011119602873186822,0.0008273940577177049,-1.3511515610172024e-05,43.01202139410042,105.33561040014598,43.476177537406286,0.4143844910601066,0.0024875554399547127,5.1064624938675095e-06,0.00304975779258264,-0.007559014702337641,1.0540940152921201e-05,299.9999894590606,7.935501181921535,1.16568866537959e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.07447369745559208,0.07511226240577948,0.044596140346123546,4.8324332023621155,6.845809267465688e-06,0.0006565786522933703,0.04579589698767806,0.11100473498574515,0.04650511296709268,0.1110336365199363,1.5645575520765352e-08,250.0,125.0,19.564279891832825,-13.924684299175851,-0.07447066562027423,-0.11109061932984332,0.11109061933033901,-0.00444472746972987,2.4144966057134596
4.24,5.238154228399167e-06,291.9785913013347,2.521891083931206e-05,299.9887939924759,0.037470860810328264,0.011206007524920906,0.0008307423152098453,-1.3648986409857608e-05,43.10295696495042,105.58303385876067,43.56755082725547,0.4169610034969351,0.0025054274708656327,5.135379492617426e-06,0.003063314606990696,-0.007652438919247201,1.0598004702487195e-05,299.99998940199606,7.983912618943764,1.1814229583966694e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.07500874780267583,0.07565390648489002,0.04496335337740122,4.851179418587599,6.90132794280214e-06,0.0006632574053494442,0.045999941941373905,0.11186795353092754,0.04691948190701282,0.11189694893380103,1.5823273519917366e-08,250.0,125.0,19.60539787226496,-13.937815869151336,-0.075005679499117,-0.11195409520178146,0.11195409520218418,-0.0044651445835617014,2.423863259721685
4.25,5.276579947260178e-06,291.92968434654443,2.5400323882505543e-05,299.98870713347975,0.03777864040138315,0.011292866521074307,0.0008340977682965105,-1.3787571023060781e-05,43.193836581284415,105.83044687280577,43.65886920997159,0.41954796040948933,0.0025233829823823285,5.164390009838496e-06,0.0030768854786498833,-0.007746694143591406,1.0655232649172438e-05,299.9999893447681,8.032511612729937,1.1973357401295497e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.07554629713646317,0.07619810322284487,0.045332661965086306,4.86995796425915,6.957190870772193e-06,0.0006699900009993846,0.046204376384526735,0.1127357139944114,0.0473361212436326,0.11276480327956291,1.60025545042318e-08,250.0,125.0,19.646491144487214,-13.950978860615123,-0.07554319207305206,-0.1128221128833502,0.11282211288425135,-0.004485575420706746,2.43324609929925
4.26,5.315196949479139e-06,291.88058776028606,2.5582589704939357e-05,299.98861981907515,0.038088171158080206,0.011380180925640198,0.0008374604256821732,-1.392727635061689e-05,43.28466023415402,106.07784942116258,43.7501326761863,0.4221453829164388,0.002541422135724382,5.1934940566186576e-06,0.0030904703949685254,-0.00784178492144512,1.071262387174444e-05,299.9999892873769,8.08129848596578,1.2134285984313977e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.07608635028089605,0.07674485776982438,0.045704071588580746,4.888768825481841,7.013399645837666e-06,0.0006767767670121604,0.04640919986180375,0.11360802701502563,0.04775503631088457,0.11363721019724585,1.6183428309679994e-08,250.0,125.0,19.68755970428383,-13.964173260968437,-0.07608320816324708,-0.11369468301700181,0.11369468301768454,-0.004506019938572705,2.442645117680137
4.2700000000000005,5.354005750414838e-06,291.831301215449,2.576571002617542e-05,299.9885320481983,0.038399457646541846,0.01146795180249821,0.0008408302961165813,-1.4068109325418274e-05,43.375427914623515,106.32524148270902,43.841341216543235,0.4247532921398779,0.0025595450921679515,5.222691644665847e-06,0.0031040693433690126,-0.007937715809587383,1.0770178250149348e-05,299.9999892298225,8.130273561194041,1.2297031310426222e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.07662891206140976,0.07729417527931909,0.04607758772333221,4.907611988341464,7.069955868674978e-06,0.0006836180325967599,0.04661441191774803,0.11448490323129239,0.04817623244221666,0.11451418032589498,1.636590480915747e-08,250.0,125.0,19.728603547444454,-13.977399057591583,-0.0766257325925261,-0.1145718162420053,0.11457181624248061,-0.004526478094504863,2.452060308088495
4.28,5.3930068666001245e-06,291.7818243850689,2.5949686566790896e-05,299.9884438197854,0.03871250442969618,0.01155618021541774,0.0008442073883877073,-1.4210076912498176e-05,43.466139613769855,106.57262303631953,43.93249482169805,0.42737170920530904,0.0025777520130434188,5.251982786262125e-06,0.0031176823112877713,-0.008034491375486496,1.0827895665457398e-05,299.9999891721051,8.179437160814446,1.246160945615313e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.07717398730201552,0.0778460609078279,0.046453215840924426,4.926487438862393,7.126861146083934e-06,0.0006905141284012528,0.04682001209677886,0.11536635328055407,0.048599714970583296,0.11539572430313895,1.6549993912316205e-08,250.0,125.0,19.76962266976412,-13.990656237845997,-0.07717077018530456,-0.11545352319626545,0.11545352319752282,-0.004546949845800128,2.461491663738648
4.29,5.432200816091834e-06,291.73215694232744,2.6134521048298113e-05,299.98835513277277,0.039027316067352345,0.011644867228060806,0.0008475917113327384,-1.4353186109101462e-05,43.55679532268265,106.81999406086521,44.02359348231842,0.4300006552416273,0.0025960430597330793,5.281367494241589e-06,0.0031313092861751887,-0.00813211619728026,1.0885775999887466e-05,299.9999891142247,8.228789607083733,1.2628036597332332e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.07772158083031583,0.07840051981461779,0.04683096140916746,4.945395163070767,7.1841170911996014e-06,0.0006974653865265154,0.04702599994319197,0.11625238779861119,0.049025489228434846,0.1162818527655888,1.6735705565539008e-08,250.0,125.0,19.810617067043285,-14.003944789072875,-0.07771832576750963,-0.11633981451950604,0.1163398145206092,-0.004567435149684901,2.4709391778351053
4.3,5.471588118419912e-06,291.68229856055257,2.6320215193239485e-05,299.98826598609685,0.03934389711627059,0.01173401390398492,0.0008509832738377301,-1.449744394478274e-05,43.64739503246418,107.06735453521378,44.11463718908402,0.4326401513811049,0.0026144183936689523,5.31084578202056e-06,0.003144950255495576,-0.008230594863765211,1.094381913680175e-05,299.99998905618156,8.278331222115535,1.2796329009400347e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.07827169747665853,0.07895755716200833,0.047210829892181644,4.9643351469914645,7.241725323515811e-06,0.0007044721405308975,0.04723237500115985,0.11714301742050712,0.04945356054770845,0.11717257634892103,1.6923049752243344e-08,250.0,125.0,19.85158673508781,-14.017264698595,-0.07826840416651597,-0.1172307008473581,0.11723070084848117,-0.004587933963315692,2.480402843572554
4.3100000000000005,5.5111692943221805e-06,291.63224891321846,2.6506770725167037e-05,299.98817637869416,0.03966225213022781,0.011823621306646109,0.0008543820848289619,-1.4642857481533186e-05,43.73793873422942,107.31470443822961,44.20562593268656,0.435290218759381,0.00263287817633073,5.340417663585761e-06,0.0031586052067272647,-0.008329931974395894,1.1002024960678993e-05,299.9999889979757,8.328062327880167,1.2966503067765388e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.07882434207017296,0.07951717811531017,0.047592826750476075,4.983307376596687,7.299687468766835e-06,0.0007115347254279795,0.04743913681473196,0.11803825278039204,0.04988393425982294,0.11806790568772908,1.711203649292328e-08,250.0,125.0,19.89253166970895,-14.030615953714232,-0.07882101021109222,-0.11812619281590742,0.1181261928168543,-0.004608446243796606,2.4898826541358736
4.32,5.550944865963072e-06,291.58200767394584,2.6694189368505925e-05,299.9880863095014,0.039982385660079944,0.011913690499401438,0.0008577881532789111,-1.4789433813916825e-05,43.82842641910598,107.56204374877363,44.29655970382978,0.4379508785154508,0.0026514225692437963,5.370083153475061e-06,0.0031722741273627255,-0.00843013213928718,1.1060393357108834e-05,299.9999889396073,8.377983246204334,1.31385752482081e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.07937951944187138,0.0800793878424153,0.04797695744102333,5.002311837839826,7.358005159056447e-06,0.0007186534776963272,0.047646284927835014,0.11893810451121926,0.050316615695674714,0.11896785141559856,1.730267584514199e-08,250.0,125.0,19.9334518667234,-14.043998541714018,-0.07937614873133499,-0.11902630105896606,0.1190263010604433,-0.004628971948167629,2.4993786027001295
4.33,5.590915357037729e-06,291.531574516502,2.6882472848613354e-05,299.9879957774553,0.04030430225382025,0.012004222545511341,0.0008612014882106053,-1.4937180069197674e-05,43.91885807823426,107.80937244570352,44.38743849322949,0.4406221517916576,0.00267005173397742,5.399842266785289e-06,0.003185957004908694,-0.008531199979215613,1.1118924212785544e-05,299.99998888107643,8.428094298770912,1.3312562127251458e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.07993723442606544,0.08064419151397378,0.04836322741732924,5.02134851667985,7.416680032961614e-06,0.0007258287352880828,0.04785381888427335,0.11984258324503644,0.050751610185633865,0.11987242416517475,1.749497790369653e-08,250.0,125.0,19.97434732195327,-14.057412449856884,-0.07993382455861148,-0.11993103621125556,0.11993103621298555,-0.004649511033396177,2.50889068243059
4.34,5.631081292476998e-06,291.4809491148014,2.7071622891824453e-05,299.98790478149266,0.04062800645664836,0.01209521850814274,0.0008646220986887515,-1.5086103407486664e-05,44.009233702767354,108.05669050787355,44.47826229161358,0.44330405973367987,0.0026887658321426205,5.429695019167155e-06,0.003199653826886356,-0.008633140125619143,1.117761741549626e-05,299.9999888223832,8.478395807118668,1.3488480382588323e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.08049749185596407,0.0812115943035311,0.04875164212951559,5.040417399028575,7.4757137354094115e-06,0.0007330608376264854,0.04806173822772911,0.12075169961299227,0.051188923059542514,0.12078163456816968,1.7688952800701163e-08,250.0,125.0,20.015218031226112,-14.070857665386939,-0.08049404252550431,-0.12084040890567849,0.12084040890727243,-0.004670063456395209,2.518418886482717
4.3500000000000005,5.671443198675979e-06,291.4301311429053,2.726164122530596e-05,299.9878133205504,0.0409535028110285,0.012186679450371392,0.0008680499938258304,-1.5236211021863433e-05,44.09955328387113,108.30399791413475,44.56903108972205,0.44599662349052105,0.002707565025390397,5.459641426819638e-06,0.003213364580831549,-0.008735957220595413,1.1236472854109894e-05,299.99998876352777,8.528888092642052,1.3666346793436053e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.08106029656691618,0.08178160138708904,0.04914220702438981,5.059518470785197,7.535107917810242e-06,0.0007403501256159133,0.04827004250176264,0.12166546424532945,0.051628559646713576,0.12169549325537499,1.78846107056671e-08,250.0,125.0,20.056063990374923,-14.084334175527601,-0.08105680746575163,-0.1217544297733184,0.12175442977517283,-0.004690629174011437,2.5279632080021837
4.36,5.712001603432296e-06,291.37912027502233,2.745252957712958e-05,299.98772139356555,0.04128079585674591,0.012278606435184273,0.0008714851827811432,-1.538751013849897e-05,44.189816812724175,108.55129464333473,44.65974487830697,0.44869986421449803,0.0027264494754100223,5.489681506484495e-06,0.0032270892542949755,-0.00883965591690004,1.1295490418567643e-05,299.9999887045102,8.579571476590981,1.3846178240888803e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.08162565339540745,0.08235421794332566,0.04953492754551259,5.078651717829731,7.594864238070825e-06,0.0007476969416460775,0.04847873124981258,0.1225838877713787,0.05207052527593051,0.12261401085669006,1.8081961825582725e-08,250.0,125.0,20.096885195238137,-14.097841967483873,-0.08162212421419769,-0.12267310944616838,0.12267310944765705,-0.004711208143027665,2.537523640124864
4.37,5.752757035934265e-06,291.32791618550834,2.764428967622736e-05,299.98762899947525,0.04160989013096458,0.012371000525482144,0.0008749276747602073,-1.554000801678432e-05,44.280024280517864,108.79858067431786,44.75040364813254,0.4514138030612318,0.002745419343927331,5.519815275443869e-06,0.0032408278348424586,-0.008944240877945495,1.135466999987383e-05,299.99998864533063,8.630446280070634,1.4027991708289017e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.08219356717879137,0.08292944915346116,0.049929809133266924,5.097817126018467,7.654984360613032e-06,0.0007551016295965082,0.04868780401519637,0.12350698081962051,0.05251482527544828,0.12353719800115298,1.8281016405014083e-08,250.0,125.0,20.137681641659643,-14.111381028440292,-0.0821899976067419,-0.12359645855394774,0.12359645855482271,-0.004731800320164502,2.547100175976853
4.38,5.7937100267833325e-06,291.2765185488669,2.7836923252376852e-05,299.98753613721664,0.04194079016828449,0.012463862784081983,0.000878377479015499,-1.5693711949463156e-05,44.37017567845638,109.04585598592521,44.84100738997512,0.4541384611896357,0.0027644747927030155,5.5500427515156135e-06,0.0032545803100552067,-0.009049716777800131,1.1414011490086309e-05,299.9999885859891,8.68151282404121,1.4211804281609245e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.08276404275551771,0.08350730020121327,0.050326857224926656,5.117014681187298,7.715469956416234e-06,0.0007625645348422044,0.048897260341110346,0.12443475401769473,0.05296146497299523,0.12446506531696473,1.8481784726190602e-08,250.0,125.0,20.178453325488803,-14.124951345562067,-0.08276043248028696,-0.12452448772455682,0.12452448772591897,-0.004752405662079415,2.556692808674461
4.39,5.834861107990803e-06,291.2249270397491,2.803043203619244e-05,299.98744280572697,0.042273500500797805,0.012557194273719477,0.0008818346048465233,-1.5848629262764828e-05,44.46027099775669,109.29312055699458,44.93155609462319,0.45687385976190487,0.0027836159835309825,5.580363953050233e-06,0.0032683466675301107,-0.009156088301187259,1.1473514782306892e-05,299.9999885264858,8.732771429317694,1.4397633149833772e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.08333708496498539,0.08408777627277096,0.050726077254723806,5.136244369151095,7.77632270304824e-06,0.0007700860042587378,0.04910709977063017,0.12536721799244488,0.0534104496957759,0.12539762343151264,1.8684277109101453e-08,250.0,125.0,20.219200242580435,-14.138552905995084,-0.08333343367268975,-0.12545720758862444,0.1254572075893717,-0.004773024125367175,2.5663015313242217
4.4,5.876210812981333e-06,291.17314133295406,2.822481775910733e-05,299.9873490039436,0.04260802565814354,0.012650996057051469,0.0008852990615999299,-1.6004767316536717e-05,44.550310229648595,109.54037436636048,45.02204975287742,0.45962001994350565,0.002802843078236781,5.610778898925767e-06,0.0032821268948800505,-0.009263360143484122,1.1533179770671913e-05,299.9999884668208,8.784222416569646,1.4585495605337457e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.08391269864749411,0.08467088255674037,0.051127474653913964,5.155506175703359,7.837544284697165e-06,0.0007776663862274177,0.049317321846711004,0.12630438336991534,0.05386178477047481,0.1263348829713937,1.8888503911578385e-08,250.0,125.0,20.259922388794838,-14.15218569686499,-0.08390900602271399,-0.12639462877223195,0.12639462877280797,-0.004793655666560241,2.5759263370228966
4.41,5.9177596765980994e-06,291.12116110342896,2.842008215336097e-05,299.987254730804,0.04294437016756073,0.012745269196658337,0.0008887708586697404,-1.61621335043766e-05,44.6402933653747,109.78761739285413,45.11248835555063,0.4623769629031643,0.002822156238676075,5.641287608545078e-06,0.003295920979734217,-0.009371537010720807,1.1593006350343053e-05,299.99998840699425,8.835866106320946,1.477540904426361e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.08449088864421961,0.08525662424410675,0.05153105485083993,5.174800086616528,7.899136392205478e-06,0.0007853060306405725,0.049527926112187794,0.12724626077540094,0.0543154755232608,0.12727685456243915,1.9094475529394544e-08,250.0,125.0,20.300619759997783,-14.165849705277651,-0.0844871543699843,-0.1273367619023702,0.12733676190307994,-0.004814300242128953,2.585567218857475
4.42,5.95950823510593e-06,291.0689860262691,2.8616226951986648e-05,299.9871599852456,0.04328253855394095,0.012840014755046454,0.0008922500054975199,-1.6320735253765904e-05,44.73022039619049,110.03484961530354,45.20287189346785,0.4651447098128575,0.0028415556267331874,5.67189010183086e-06,0.0033097289097384556,-0.009480623619579246,1.1652994417498244e-05,299.9999883470062,8.887702818949602,1.49673909669032e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.08507165979715894,0.08584500652819717,0.05193682327099459,5.194126087641924,7.961100723103242e-06,0.0007930052889068106,0.049738912109775664,0.12819286083344433,0.05477152727979253,0.1282235488297391,1.930220239634813e-08,250.0,125.0,20.34129235206053,-14.179544918320744,-0.08506788355494244,-0.12828361760557527,0.12828361760628956,-0.004834957808481872,2.5952241699051917
4.43,6.001457026195364e-06,291.0166157767183,2.8813253888798575e-05,299.987064766206,0.04362253533987958,0.012935233794650561,0.0008957365115725455,-1.6480580026203704e-05,44.820091313364294,110.28207101253349,45.293200357466326,0.4679232818478008,0.0028610414043196675,5.702586399223287e-06,0.003323550672555613,-0.009590624697392169,1.1713143869322674e-05,299.99998828685676,8.939732874687502,1.5161458978075418e-09,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.08565501694908882,0.08643603460464155,0.05234478533708226,5.213484164509709,8.023438981641528e-06,0.0008007645139562988,0.04995027938207009,0.1291441941678914,0.05522994536522434,0.12917497639766645,1.9511694984363846e-08,250.0,125.0,20.381940160859845,-14.193271323061026,-0.08565119841880416,-0.12923520650747378,0.1292352065078124,-0.004855628321966135,2.6048971832335175
