T,C0,C1,C2,C3,CI0,CI1,CI2,CI3,IKA,O,OI,PROP
15.64,7.1615241e-06,0.00048121167,0.012055635,0.13287219,8.6952945e-10,8.7236977e-08,3.3766885e-06,0.00086520182,0.50776249,0.56544131,0.11157535,0.67701668
15.81,6.9697803e-06,0.00047016039,0.0118254,0.13085765,8.4339863e-10,8.5019977e-08,3.3256986e-06,0.00087289076,0.50435466,0.55902284,0.11345007,0.67247289
15.98,6.8012914e-06,0.00046026881,0.011614201,0.12894316,8.2078544e-10,8.3068834e-08,3.2790244e-06,0.00087980425,0.50081426,0.55258912,0.11516323,0.66775239
16.15,6.6514726e-06,0.00045131647,0.011418611,0.12711306,8.0097234e-10,8.1330903e-08,3.2358055e-06,0.00088595698,0.49716032,0.54615849,0.11672193,0.66288042
16.32,6.5167169e-06,0.00044312829,0.011235883,0.1253546,7.8340007e-10,7.9764739e-08,3.1953564e-06,0.0008913682,0.49340895,0.53974539,0.11813317,0.65787858
16.49,6.3941716e-06,0.00043556475,0.011063812,0.12365746,7.6763013e-10,7.8337585e-08,3.1571319e-06,0.00089606014,0.48957393,0.53336143,0.11940381,0.65276521
16.66,6.281573e-06,0.0004285145,0.010900622,0.12201321,7.5331685e-10,7.7023458e-08,3.1206973e-06,0.00090005749,0.48566714,0.52701569,0.12054049,0.64755619
16.83,6.1771179e-06,0.00042188834,0.010744882,0.12041502,7.4018652e-10,7.5801672e-08,3.0857068e-06,0.00090338633,0.48169884,0.52071542,0.1215497,0.64226514
17.0,6.0793673e-06,0.00041561472,0.01059544,0.1188573,7.2802192e-10,7.465573e-08,3.0518852e-06,0.00090607378,0.47767794,0.51446623,0.12243768,0.63690388
17.17,5.9871695e-06,0.00040963612,0.010451363,0.11733554,7.166498e-10,7.357243e-08,3.019014e-06,0.00090814737,0.47361222,0.50827253,0.12321047,0.63148296
17.34,5.8995997e-06,0.00040390634,0.010311899,0.11584602,7.0593181e-10,7.2541205e-08,2.98692e-06,0.00090963487,0.46950862,0.5021376,0.12387391,0.62601149
17.51,5.8159153e-06,0.00039838799,0.010176437,0.11438572,6.9575723e-10,7.1553565e-08,2.955466e-06,0.0009105638,0.46537319,0.49606401,0.12443358,0.62049758
17.68,5.7355192e-06,0.00039305096,0.010044483,0.11295214,6.8603717e-10,7.0602702e-08,2.9245439e-06,0.00091096136,0.46121138,0.49005365,0.12489486,0.61494851
17.85,5.6579283e-06,0.00038787088,0.0099156341,0.11154325,6.767002e-10,6.9683118e-08,2.8940688e-06,0.00091085414,0.45702806,0.48410785,0.1252629,0.60937077
18.02,5.5827536e-06,0.00038282803,0.0097895637,0.11015736,6.6768885e-10,6.8790406e-08,2.8639743e-06,0.00091026828,0.45282763,0.47822756,0.12554264,0.6037702
18.190001,5.5096802e-06,0.00037790634,0.0096660042,0.10879306,6.5895683e-10,6.7920986e-08,2.8342083e-06,0.00090922898,0.44861409,0.4724133,0.12573881,0.5981521
18.360001,5.4384523e-06,0.0003730928,0.0095447367,0.10744919,6.5046668e-10,6.707198e-08,2.8047314e-06,0.0009077607,0.44439104,0.46666542,0.12585595,0.59252137
18.530001,5.3688618e-06,0.00036837676,0.0094255814,0.10612477,6.4218819e-10,6.6241057e-08,2.7755125e-06,0.00090588705,0.44016176,0.46098402,0.12589835,0.58688235
18.700001,5.3007407e-06,0.00036374954,0.0093083903,0.10481898,6.3409678e-10,6.5426327e-08,2.7465292e-06,0.00090363086,0.43592933,0.45536897,0.12587017,0.5812391
18.870001,5.2339506e-06,0.00035920399,0.0091930414,0.10353111,6.2617261e-10,6.4626256e-08,2.7177637e-06,0.00090101402,0.43169653,0.44982004,0.12577534,0.57559538
19.040001,5.1683778e-06,0.00035473422,0.009079433,0.10226057,6.1839944e-10,6.3839593e-08,2.6892039e-06,0.00089805748,0.42746592,0.44433692,0.12561764,0.56995457
19.209999,5.103931e-06,0.00035033544,0.0089674778,0.10100683,6.1076411e-10,6.3065315e-08,2.6608407e-06,0.00089478149,0.42323986,0.43891916,0.12540065,0.56431979
19.379999,5.040532e-06,0.00034600357,0.0088571059,0.099769428,6.0325578e-10,6.2302597e-08,2.6326684e-06,0.00089120521,0.41902059,0.4335663,0.12512781,0.55869412
19.549999,4.9781188e-06,0.00034173523,0.0087482557,0.098547988,5.9586563e-10,6.155075e-08,2.604683e-06,0.00088734721,0.41481012,0.42827779,0.12480239,0.55308014
19.719999,4.9166374e-06,0.0003375276,0.0086408751,0.097342134,5.885864e-10,6.0809207e-08,2.5768825e-06,0.00088322506,0.41061038,0.423053,0.12442751,0.54748052
19.889999,4.8560441e-06,0.00033337827,0.0085349185,0.096151546,5.8141192e-10,6.0077497e-08,2.5492664e-06,0.00087885564,0.40642312,0.41789135,0.12400614,0.54189748
20.059999,4.7963013e-06,0.00032928519,0.0084303468,0.094975941,5.743373e-10,5.9355241e-08,2.5218346e-06,0.00087425509,0.40224996,0.41279221,0.12354111,0.53633332
20.23,4.7373774e-06,0.0003252466,0.0083271265,0.093815044,5.6735822e-10,5.8642094e-08,2.4945884e-06,0.00086943863,0.39809248,0.40775487,0.12303513,0.53078997
20.4,4.6792447e-06,0.00032126097,0.0082252249,0.092668615,5.6047117e-10,5.793779e-08,2.4675296e-06,0.0008644209,0.39395207,0.40277869,0.12249075,0.52526945
20.57,4.6218802e-06,0.00031732692,0.008124616,0.091536403,5.5367311e-10,5.7242087e-08,2.4406595e-06,0.00085921591,0.38983005,0.397863,0.12191043,0.51977342
20.74,4.5652632e-06,0.00031344328,0.0080252737,0.090418212,5.4696148e-10,5.6554779e-08,2.4139806e-06,0.00085383683,0.3857277,0.3930071,0.1212965,0.51430357
20.91,4.5093748e-06,0.00030960899,0.0079271756,0.08931382,5.4033406e-10,5.5875692e-08,2.387495e-06,0.00084829639,0.3816461,0.3882103,0.12065118,0.50886148
21.08,4.4541994e-06,0.00030582302,0.0078303013,0.088223033,5.3378879e-10,5.5204662e-08,2.3612051e-06,0.00084260653,0.37758636,0.38347194,0.11997658,0.50344849
21.25,4.3997225e-06,0.00030208455,0.0077346293,0.087145664,5.2732402e-10,5.4541552e-08,2.3351133e-06,0.00083677878,0.37354949,0.37879127,0.11927471,0.49806598
21.42,4.3459308e-06,0.0002983927,0.007640142,0.086081527,5.2093813e-10,5.3886236e-08,2.3092218e-06,0.0008308239,0.36953637,0.37416771,0.11854748,0.49271518
21.59,4.2928114e-06,0.00029474677,0.0075468216,0.085030451,5.1462978e-10,5.3238594e-08,2.2835329e-06,0.00082475232,0.3655479,0.3696005,0.1177967,0.48739719
21.76,4.240354e-06,0.00029114599,0.0074546514,0.083992258,5.0839771e-10,5.2598523e-08,2.2580484e-06,0.00081857387,0.36158481,0.36508897,0.11702411,0.48211309
21.93,4.1885469e-06,0.0002875897,0.0073636151,0.082966782,5.0224064e-10,5.1965923e-08,2.2327704e-06,0.00081229792,0.3576479,0.36063251,0.11623135,0.47686386
22.1,4.1373814e-06,0.00028407725,0.0072736973,0.081953853,4.9615756e-10,5.1340702e-08,2.2077006e-06,0.0008059332,0.3537378,0.35623041,0.11541999,0.47165039
22.27,4.0868472e-06,0.00028060804,0.0071848826,0.08095333,4.9014737e-10,5.0722765e-08,2.1828407e-06,0.00079948828,0.34985515,0.35188201,0.11459151,0.46647352
22.440001,4.036935e-06,0.00027718145,0.0070971572,0.079965033,4.8420912e-10,5.0112032e-08,2.1581925e-06,0.00079297111,0.34600049,0.34758669,0.11374731,0.46133399
22.610001,3.9876372e-06,0.00027379693,0.0070105065,0.078988828,4.7834187e-10,4.9508419e-08,2.1337569e-06,0.00078638928,0.34217441,0.34334376,0.11288875,0.45623252
22.780001,3.9389447e-06,0.00027045389,0.0069249165,0.078024551,4.7254473e-10,4.8911843e-08,2.1095352e-06,0.00077975,0.3383773,0.33915266,0.11201709,0.45116976
22.950001,3.8908493e-06,0.00026715186,0.0068403739,0.077072062,4.6681681e-10,4.8322235e-08,2.0855286e-06,0.00077306008,0.33460969,0.3350127,0.11113355,0.44614625
23.120001,3.8433436e-06,0.00026389022,0.0067568654,0.07613121,4.6115731e-10,4.7739512e-08,2.0617379e-06,0.00076632603,0.33087188,0.33092326,0.11023925,0.44116253
23.290001,3.7964201e-06,0.00026066852,0.0066743777,0.075201847,4.5556539e-10,4.7163603e-08,2.0381638e-06,0.00075955392,0.32716429,0.32688373,0.10933532,0.43621907
23.459999,3.7500708e-06,0.00025748622,0.0065928986,0.074283838,4.5004023e-10,4.6594433e-08,2.0148066e-06,0.00075274962,0.32348722,0.32289353,0.10842276,0.43131629
23.629999,3.7042885e-06,0.00025434283,0.0065124156,0.07337705,4.4458109e-10,4.6031932e-08,1.9916672e-06,0.0007459186,0.31984097,0.31895205,0.10750256,0.4264546
23.799999,3.6590661e-06,0.00025123786,0.0064329156,0.072481327,4.3918716e-10,4.5476028e-08,1.9687457e-06,0.00073906605,0.31622574,0.31505865,0.10657565,0.42163432
23.969999,3.6143967e-06,0.00024817087,0.0063543869,0.071596548,4.338577e-10,4.4926651e-08,1.9460424e-06,0.00073219696,0.3126418,0.31121281,0.10564291,0.41685572
24.139999,3.5702733e-06,0.00024514133,0.0062768175,0.070722573,4.28592e-10,4.4383729e-08,1.9235572e-06,0.00072531594,0.3090893,0.30741391,0.10470518,0.41211909
24.309999,3.5266892e-06,0.0002421488,0.0062001958,0.069859266,4.2338927e-10,4.3847198e-08,1.9012899e-06,0.00071842741,0.30556846,0.30366138,0.10376325,0.40742463
24.48,3.4836376e-06,0.00023919283,0.0061245095,0.069006503,4.182488e-10,4.3316984e-08,1.8792407e-06,0.00071153557,0.30207938,0.29995465,0.10281784,0.40277252
24.65,3.4411119e-06,0.00023627297,0.0060497476,0.068164147,4.1316991e-10,4.2793026e-08,1.8574092e-06,0.00070464431,0.29862216,0.2962932,0.10186969,0.3981629
24.82,3.3991055e-06,0.00023338877,0.0059758984,0.067332081,4.0815187e-10,4.227525e-08,1.8357949e-06,0.00069775735,0.29519692,0.29267642,0.10091946,0.3935959
24.99,3.3576123e-06,0.00023053979,0.0059029516,0.066510178,4.0319398e-10,4.1763595e-08,1.8143974e-06,0.00069087814,0.29180369,0.28910381,0.099967785,0.38907158
25.16,3.3166257e-06,0.0002277256,0.0058308947,0.065698303,3.9829556e-10,4.1257994e-08,1.7932161e-06,0.00068401004,0.28844255,0.28557482,0.099015258,0.38459006
25.33,3.2761398e-06,0.00022494578,0.0057597184,0.064896338,3.9345591e-10,4.075838e-08,1.7722505e-06,0.00067715615,0.28511348,0.28208888,0.098062441,0.38015133
25.5,3.2361481e-06,0.0002221999,0.0056894105,0.06410417,3.8867437e-10,4.0264684e-08,1.7514997e-06,0.00067031936,0.28181654,0.27864552,0.097109877,0.3757554
25.67,3.1966449e-06,0.00021948754,0.0056199613,0.063321672,3.8395029e-10,3.9776847e-08,1.7309629e-06,0.00066350249,0.2785517,0.27524421,0.096158065,0.37140226
