E,E_M,E_M1,E_P1,E_P2,E_P21,E_P_1,E_P_2,M,M1,P,P2,P21,T,Time
7.910745268276164e-05,1.292246544142019e-06,1.2723615314250905e-13,0.0,9.509545877371174e-09,1.4611673273142664e-23,6.118097692139004e-05,7.357204785094397e-06,0.02267481140941872,1.6266980270960076e-09,0.9755314767962538,0.0010951153068252972,1.808942738962671e-12,0.0006287547908326066,4.5600000000000005
7.910675422753835e-05,1.294956146947626e-06,1.2778834403202227e-13,0.0,9.530169690749571e-09,1.4707733023333245e-23,6.11771261192641e-05,7.3567416916235475e-06,0.02272250493833989,1.633730915988011e-09,0.9754786909926509,0.0010974875328352437,1.8168690074235433e-12,0.0006314764161319713,4.57
7.910605598472829e-05,1.2976651997373904e-06,1.28341686487473e-13,0.0,9.55079178137626e-09,1.4804210364874112e-23,6.117327574825651e-05,7.356278650004139e-06,0.022770189607769067,1.6407784725926e-09,0.9754259085112238,0.001099859600487858,1.8248124266086203e-12,0.0006342037371590283,4.58
7.91053579542908e-05,1.300373702633526e-06,1.288961802261344e-13,0.0,9.571412149606552e-09,1.4901106187628903e-23,6.116942580827964e-05,7.35581566022571e-06,0.02281786541922778,1.6478406936860077e-09,0.9753731293515977,0.00110223150980075,1.8327729953683562e-12,0.0006369367527492653,4.59
7.910466013618522e-05,1.303081655758256e-06,1.2945182496525711e-13,0.0,9.59203079579577e-09,1.499842138150606e-23,6.11655762992458e-05,7.355352722277803e-06,0.022865532374237676,1.654917576044277e-09,0.9753203535133981,0.0011046032607915314,1.840750712553164e-12,0.0006396754617380856,4.6000000000000005
7.91039625303709e-05,1.3057890592338115e-06,1.3000862042206905e-13,0.0,9.61264772029925e-09,1.5096156836458785e-23,6.116172722106732e-05,7.354889836149958e-06,0.022913190474320493,1.662009116443257e-09,0.97526758099625,0.0011069748534778144,1.8487455770134118e-12,0.0006424198629608076,4.61
7.910326513680713e-05,1.3084959131824343e-06,1.3056656631377572e-13,0.0,9.633262923472359e-09,1.5194313442485102e-23,6.115787857365656e-05,7.354427001831716e-06,0.022960839720998088,1.669115311658608e-09,0.975214811799779,0.0011093462878772127,1.8567575875994306e-12,0.0006451699552526657,4.62
7.910256795545327e-05,1.311202217726374e-06,1.3112566235755988e-13,0.0,9.653876405670467e-09,1.5292892089627814e-23,6.115403035692581e-05,7.35396421931262e-06,0.02300848011579243,1.6762361584657984e-09,0.9751620459236101,0.0011117175640073412,1.864786743161506e-12,0.0006479257374488104,4.63
7.910187098626865e-05,1.3139079729878907e-06,1.3168590827058184e-13,0.0,9.67448816724897e-09,1.5391893667974517e-23,6.11501825707874e-05,7.353501488582209e-06,0.023056111660225583,1.683371653640105e-09,0.9751092833673688,0.0011140886818858159,1.8728330425498835e-12,0.0006506872083843075,4.64
7.910117422921256e-05,1.3166131790892522e-06,1.322473037699793e-13,0.0,9.69509820856328e-09,1.54913190676576e-23,6.114633521515361e-05,7.353038809630027e-06,0.02310373435581974,1.6905217939566141e-09,0.97505652413068,0.0011164596415302543,1.8808964846147676e-12,0.0006534543668941386,4.65
7.910047768424432e-05,1.3193178361527358e-06,1.328098485728672e-13,0.0,9.71570652996882e-09,1.5591169178854227e-23,6.114248828993678e-05,7.352576182445615e-06,0.023151348204097172,1.6976865761902193e-09,0.9750037682131691,0.0011188304429582741,1.8889770682063174e-12,0.0006562272118132006,4.66
7.909978135132325e-05,1.3220219443006283e-06,1.333735423963381e-13,0.0,9.736313131821037e-09,1.5691444891786367e-23,6.113864179504919e-05,7.352113607018515e-06,0.023198953206580285,1.7048659971156248e-09,0.9749510156144612,0.0011212010861874951,1.897074792174654e-12,0.0006590057419763067,4.67
7.909908523040865e-05,1.3247255036552254e-06,1.339383849574619e-13,0.0,9.75691801447539e-09,1.579214709672078e-23,6.113479573040312e-05,7.3516510833382685e-06,0.023246549364791577,1.7120600535073426e-09,0.9748982663341813,0.0011235715712355383,1.9051896553698555e-12,0.0006617899562181854,4.68
7.909838932145983e-05,1.3274285143388317e-06,1.3450437597328597e-13,0.0,9.777521178287364e-09,1.589327668396902e-23,6.113095009591087e-05,7.35118861139442e-06,0.023294136680253666,1.7192687421396941e-09,0.9748455203719546,0.0011259418981200253,1.913321656641958e-12,0.0006645798533734812,4.69
7.909769362443606e-05,1.330130976473761e-06,1.350715151608349e-13,0.0,9.798122623612448e-09,1.5994834543887407e-23,6.11271048914847e-05,7.350726191176512e-06,0.02334171515448926,1.726492059786808e-09,0.9747927777274062,0.001128312066858579,1.9214707948409552e-12,0.0006673754322767539,4.7
7.909699813929667e-05,1.3328328901823364e-06,1.356398022371109e-13,0.0,9.818722350806157e-09,1.609682156687708e-23,6.11232601170369e-05,7.350263822674086e-06,0.0233892847890212,1.7337300032226235e-09,0.9747400384001612,0.0011306820774688235,1.9296370688168e-12,0.0006701766917624789,4.71
7.909630286600092e-05,1.3355342555868899e-06,1.3620923691909353e-13,0.0,9.839320360224024e-09,1.6199238643383954e-23,6.111941577247971e-05,7.349801505876687e-06,0.023436845585372408,1.7409825692208877e-09,0.9746873023898445,0.0011330519299683844,1.9378204774194033e-12,0.0006729836306650478,4.72
7.90956078045081e-05,1.3382350728097628e-06,1.3677981892373976e-13,0.0,9.859916652221595e-09,1.630208666389875e-23,6.111557185772541e-05,7.349339240773857e-06,0.023484397545065937,1.7482497545551574e-09,0.9746345696960811,0.0011354216243748883,1.9460210194986346e-12,0.0006757962478187679,4.73
7.909491295477749e-05,1.3409353419733047e-06,1.3735154796798392e-13,0.0,9.880511227154433e-09,1.6405366518956948e-23,6.111172837268624e-05,7.34887702735514e-06,0.023531940669624933,1.7555315559987964e-09,0.974581840318496,0.0011377911607059626,1.95423869390432e-12,0.0006786145420578614,4.74
7.909421831676839e-05,1.3436350631998754e-06,1.379244237687378e-13,0.0,9.901104085378119e-09,1.6509079099138852e-23,6.110788531727444e-05,7.3484148656100796e-06,0.023579474960572656,1.762827970324979e-09,0.9745291142567143,0.0011401605389792361,1.962473499486245e-12,0.0006814385122164669,4.75
7.909352389044003e-05,1.346334236611843e-06,1.3849844604289066e-13,0.0,9.921695227248256e-09,1.6613225295069536e-23,6.110404269140228e-05,7.347952755528221e-06,0.023627000419432474,1.7701389943066872e-09,0.9744763915103607,0.001142529759212339,1.9707254350941535e-12,0.0006842681571286384,4.76
7.90928296757517e-05,1.3490328623315856e-06,1.390736145073091e-13,0.0,9.942284653120457e-09,1.671780599741889e-23,6.110020049498197e-05,7.347490697099107e-06,0.023674517047727866,1.7774646247167132e-09,0.9744236720790603,0.0011448988214229024,1.978994499577748e-12,0.0006871034756283461,4.7700000000000005
7.909213567266269e-05,1.3517309404814892e-06,1.396499288788371e-13,0.0,9.962872363350354e-09,1.682282209690155e-23,6.109635872792573e-05,7.347028690312282e-06,0.023722024846982406,1.7848048583276559e-09,0.9743709559624378,0.0011472677256285588,1.987280691786687e-12,0.0006899444665494747,4.78
7.909144188113221e-05,1.3544284711839497e-06,1.4022738887429612e-13,0.0,9.983458358293598e-09,1.692827448427698e-23,6.10925173901458e-05,7.346566735157292e-06,0.023769523818719787,1.7921596919119242e-09,0.9743182431601183,0.0011496364718469414,1.99558401057059e-12,0.0006927911287258259,4.79
7.909074830111953e-05,1.3571254545613716e-06,1.40805994210485e-13,0.0,1.0004042638305857e-08,1.7034164050349427e-23,6.108867648155438e-05,7.346104831623681e-06,0.023817013964463816,1.799529122241736e-09,0.9742655336717263,0.0011520050600956852,2.0039044547790325e-12,0.0006956434609911162,4.8
7.909005493258393e-05,1.3598218907361696e-06,1.413857446041801e-13,0.0,1.0024625203742819e-08,1.7140491685967932e-23,6.108483600206369e-05,7.345642979700992e-06,0.023864495285738394,1.8069131460891183e-09,0.9742128274968869,0.0011543734903924259,2.0122420232615506e-12,0.0006985014621789786,4.8100000000000005
7.908936177548461e-05,1.3625177798307658e-06,1.41966639772135e-13,0.0,1.0045206054960177e-08,1.72472582820263e-23,6.108099595158592e-05,7.3451811793787745e-06,0.023911967784067532,1.814311760225905e-09,0.9741601246352247,0.0011567417627548005,2.0205967148676347e-12,0.0007013651311229606,4.82
7.908866882978085e-05,1.3652131219675925e-06,1.4254867943108078e-13,0.0,1.0065785192313657e-08,1.7354464729463157e-23,6.10771563300333e-05,7.3447194306465705e-06,0.023959431460975362,1.8217249614237403e-09,0.9741074250863645,0.001159109877200447,2.028968528446738e-12,0.0007042344666565266,4.83
7.908797609543188e-05,1.3679079172690912e-06,1.43131863297726e-13,0.0,1.0086362616158993e-08,1.7462111919261906e-23,6.107331713731797e-05,7.344257733493926e-06,0.024006886317986104,1.8291527464540776e-09,0.974054728849931,0.001161477833747005,2.0373574628482683e-12,0.0007071094676130557,4.84
7.908728357239692e-05,1.3706021658577119e-06,1.437161910887566e-13,0.0,1.0106938326851938e-08,1.7570200742450757e-23,6.106947837335214e-05,7.343796087910388e-06,0.02405433235662411,1.8365951120881783e-09,0.9740020359255491,0.0011638456324121152,2.045763516921595e-12,0.0007099901328258438,4.8500000000000005
7.908659126063521e-05,1.373295867855914e-06,1.4430166252083585e-13,0.0,1.0127512324748261e-08,1.7678732090102676e-23,6.1065640038048e-05,7.343334493885503e-06,0.024101769578413815,1.8440520550971116e-09,0.9739493463128431,0.0011662132732134188,2.0541866895160414e-12,0.0007128764611281013,4.86
7.908589916010598e-05,1.3759890233861658e-06,1.4488827731060448e-13,0.0,1.0148084610203749e-08,1.7787706853335446e-23,6.10618021313177e-05,7.342872951408815e-06,0.02414919798487978,1.8515235722517575e-09,0.973896660011438,0.0011685807561685588,2.0626269794808926e-12,0.0007157684513529548,4.87
7.908520727076844e-05,1.378681632570945e-06,1.454760351746807e-13,0.0,1.0168655183574209e-08,1.7897125923311646e-23,6.105796465307341e-05,7.342411460469872e-06,0.02419661757754666,1.8590096603228034e-09,0.9738439770209584,0.0011709480812951794,2.0710843856653903e-12,0.0007186661023334468,4.88
7.908451559258182e-05,1.3813736955327384e-06,1.4606493582966007e-13,0.0,1.0189224045215462e-08,1.8006990191238623e-23,6.10541276032273e-05,7.341950021058221e-06,0.024244028357939235,1.866510316080746e-09,0.9737912973410286,0.0011733152486109255,2.079558906918735e-12,0.0007215694129025353,4.89
7.908382412550532e-05,1.3840652123940417e-06,1.4665497899211564e-13,0.0,1.0209791195483347e-08,1.8117300548368542e-23,6.105029098169152e-05,7.341488633163407e-06,0.024291430327582384,1.874025536295892e-09,0.9737386209712736,0.001175682258133444,2.0880505420900863e-12,0.000724478381893094,4.9
7.908313286949816e-05,1.3867561832773592e-06,1.4724616437859766e-13,0.0,1.0230356634733717e-08,1.8228057885998325e-23,6.10464547883782e-05,7.341027296774979e-06,0.024338823488001083,1.881555317738353e-09,0.9736859479113176,0.0011780491098803817,2.096559290028559e-12,0.0007273930081379121,4.91
7.908244182451954e-05,1.3894466083052055e-06,1.47838491705634e-13,0.0,1.0250920363322447e-08,1.8339263095469705e-23,6.104261902319951e-05,7.340566011882483e-06,0.024386207840720434,1.8890996571780536e-09,0.9736332781607854,0.0011804158038693877,2.105085149583229e-12,0.0007303132904696946,4.92
7.908175099052866e-05,1.3921364876001032e-06,1.484319606897299e-13,0.0,1.0271482381605429e-08,1.8450917068169212e-23,6.103878368606756e-05,7.340104778475466e-06,0.024433583387265638,1.8966585513847255e-09,0.9735806117193012,0.0011827823401181117,2.1136281196031286e-12,0.0007332392277210624,4.93
7.908106036748472e-05,1.394825821284585e-06,1.4902657104736805e-13,0.0,1.0292042689938568e-08,1.856302069552816e-23,6.103494877689448e-05,7.339643596543478e-06,0.024480950129162012,1.9042319971279094e-09,0.9735279485864898,0.001185148718644205,2.1221881989372507e-12,0.000736170818724552,4.94
7.908036995534691e-05,1.3975146094811915e-06,1.4962232249500837e-13,0.0,1.0312601288677788e-08,1.8675574869022636e-23,6.1031114295592405e-05,7.339182466076065e-06,0.024528308067934962,1.911819991176954e-09,0.9734752887619754,0.0011875149394653193,2.1307653864345433e-12,0.0007391080623126151,4.95
7.907967975407442e-05,1.4002028523124731e-06,1.5021921474908837e-13,0.0,1.0333158178179033e-08,1.8788580480173544e-23,6.102728024207344e-05,7.338721387062775e-06,0.02457565720511002,1.919422530301017e-09,0.9734226322453827,0.001189881002599108,2.139359680943915e-12,0.0007420509573176197,4.96
7.907898976362642e-05,1.4028905499009892e-06,1.5081724752602298e-13,0.0,1.0353713358798259e-08,1.890203842054656e-23,6.10234466162497e-05,7.3382603594931566e-06,0.02462299754221282,1.9270396112690664e-09,0.9733699790363359,0.001192246908063226,2.1479710813142307e-12,0.0007449995025718492,4.97
7.90782999839621e-05,1.4055777023693088e-06,1.5141642054220446e-13,0.0,1.0374266830891445e-08,1.9015949581752178e-23,6.101961341803329e-05,7.337799383356759e-06,0.02467032908076911,1.9346712308498774e-09,0.9733173291344595,0.001194612655875329,2.1565995863943165e-12,0.0007479536969075032,4.98
7.907761041504065e-05,1.4082643098400089e-06,1.5201673351400247e-13,0.0,1.0394818594814582e-08,1.9130314855445634e-23,6.10157806473363e-05,7.33733845864313e-06,0.02471765182230473,1.9423173858120343e-09,0.9732646825393776,0.0011969782460530733,2.1652451950329524e-12,0.0007509135391566958,4.99
7.907692105682121e-05,1.4109503724356764e-06,1.5261818615776412e-13,0.0,1.041536865092368e-08,1.9245135133326997e-23,6.1011948304070824e-05,7.336877585341818e-06,0.024764965768345647,1.94997807292393e-09,0.9732120392507149,0.0011993436786141174,2.1739079060788804e-12,0.0007538790281514579,5.0
7.907623190926298e-05,1.413635890278907e-06,1.5322077818981397e-13,0.0,1.0435916999574768e-08,1.9360411307141113e-23,6.100811638814895e-05,7.336416763442374e-06,0.02481227092041792,1.9576532889537672e-09,0.9731593992680955,0.00120170895357612,2.182587718380799e-12,0.0007568501627237356,5.01
7.90755429723251e-05,1.416320863492306e-06,1.53824509326454e-13,0.0,1.045646364112389e-08,1.9476144268677627e-23,6.1004284899482756e-05,7.3359559929343444e-06,0.02485956728004773,1.9653430306695566e-09,0.9731067625911436,0.0012040740709567423,2.191284630787366e-12,0.0007598269417053912,5.0200000000000005
7.907485424596674e-05,1.4190052921984867e-06,1.5442937928396347e-13,0.0,1.0477008575927105e-08,1.9592334909770946e-23,6.1000453837984316e-05,7.335495273807281e-06,0.024906854848761355,1.973047294839117e-09,0.9730541292194836,0.001206439030773645,2.1999986421471947e-12,0.0007628093639282016,5.03
7.907416573014704e-05,1.4216891765200727e-06,1.550353877785992e-13,0.0,1.0497551804340495e-08,1.97089841223003e-23,6.0996623203565694e-05,7.335034606050733e-06,0.024954133628085184,1.980766078230078e-09,0.9730014991527398,0.001208803833044491,2.2087297513088597e-12,0.0007657974282238605,5.04
7.907347742482517e-05,1.424372516579696e-06,1.5564253452659532e-13,0.0,1.0518093326720153e-08,1.9826092798189694e-23,6.099279299613894e-05,7.3345739896542495e-06,0.02500140361954572,1.9884993776098753e-09,0.9729488723905363,0.0012111684777869442,2.2174779571208925e-12,0.0007687911334239766,5.05
7.907278932996026e-05,1.4270553124999978e-06,1.562508192441635e-13,0.0,1.0538633143422196e-08,1.994366182940794e-23,6.098896321561613e-05,7.334113424607381e-06,0.025048664824669567,1.9962471897457562e-09,0.9728962489324973,0.00121353296501867,2.2262432584317835e-12,0.0007717904783600749,5.0600000000000005
7.907210144551146e-05,1.4297375644036285e-06,1.5686024164749266e-13,0.0,1.0559171254802751e-08,2.00616921079686e-23,6.098513386190929e-05,7.333652910899679e-06,0.02509591724498343,2.0040095114047744e-09,0.9728436287782469,0.0012158972947573338,2.2350256540899795e-12,0.0007747954618635953,5.07
7.907141377143792e-05,1.4324192724132475e-06,1.5747080145274925e-13,0.0,1.0579707661217965e-08,2.0180184525930074e-23,6.0981304934930474e-05,7.3331924485206916e-06,0.025143160882014147,2.0117863393537937e-09,0.9727910119274094,0.0012182614670206034,2.243825142943887e-12,0.000777806082765894,5.08
7.907072630769874e-05,1.4351004366515235e-06,1.5808249837607707e-13,0.0,1.0600242363024004e-08,2.0299139975395526e-23,6.097747643459172e-05,7.332732037459971e-06,0.025190395737288634,2.019577670359486e-09,0.9727383983796087,0.0012206254818261473,2.252641723841871e-12,0.0007808223398982426,5.09
7.907003905425308e-05,1.4377810572411342e-06,1.5869533213359747e-13,0.0,1.0620775360577053e-08,2.0418559348512927e-23,6.097364836080504e-05,7.332271677707068e-06,0.02523762181233394,2.027383501188334e-09,0.972685788134469,0.0012229893391916351,2.2614753956322545e-12,0.0007838442320918288,5.1000000000000005
7.906935201106004e-05,1.4404611343047661e-06,1.5930930244140897e-13,0.0,1.0641306654233304e-08,2.053844353747501e-23,6.096982071348247e-05,7.331811369251534e-06,0.025284839108677203,2.035203828606625e-09,0.9726331811916143,0.0012253530391347378,2.2703261571633165e-12,0.0007868717581777551,5.11
7.906866517807878e-05,1.4431406679651149e-06,1.5992440901558766e-13,0.0,1.0661836244348975e-08,2.065879343451933e-23,6.096599349253603e-05,7.33135111208292e-06,0.025332047627845675,2.043038649380459e-09,0.9725805775506687,0.0012277165816731272,2.279194007283298e-12,0.0007899049169870406,5.12
7.906797855526837e-05,1.445819658344886e-06,1.6054065157218707e-13,0.0,1.0682364131280301e-08,2.0779609931928215e-23,6.096216669787772e-05,7.330890906190777e-06,0.025379247371366723,2.0508879602757437e-09,0.9725279772112563,0.0012300799668244766,2.288078944840395e-12,0.0007929437073506194,5.13
7.906729214258795e-05,1.448498105566793e-06,1.6115802982723808e-13,0.0,1.0702890315383531e-08,2.0900893922028792e-23,6.0958340329419555e-05,7.330430751564656e-06,0.02542643834076782,2.0587517580581945e-09,0.9724753801730008,0.0012324431946064605,2.2969809686827634e-12,0.0007959881280993421,5.14
7.906660593999663e-05,1.4511760097535596e-06,1.6177654349674904e-13,0.0,1.0723414797014934e-08,2.102264629719298e-23,6.0954514387073524e-05,7.3299706481941115e-06,0.025473620537576538,2.0666300394933375e-09,0.9724227864355264,0.0012348062650367542,2.3059000776585182e-12,0.0007990381780639743,5.15
7.906591994745349e-05,1.4538533710279173e-06,1.6239619229670558e-13,0.0,1.0743937576530792e-08,2.114486794983747e-23,6.095068887075162e-05,7.329510596068693e-06,0.025520793963320562,2.074522801346505e-09,0.972370195998457,0.0012371691781330344,2.314836270615729e-12,0.0008020938560751973,5.16
7.906523416491766e-05,1.4565301895126077e-06,1.6301697594307086e-13,0.0,1.0764458654287407e-08,2.1267559772423762e-23,6.094686378036583e-05,7.329050595177954e-06,0.025567958619527684,2.08243004038284e-09,0.9723176088614164,0.0012395319339129787,2.323789546402427e-12,0.0008051551609636083,5.17
7.906454859234823e-05,1.4592064653303812e-06,1.6363889415178543e-13,0.0,1.0784978030641099e-08,2.1390722657458144e-23,6.094303911582814e-05,7.328590645511447e-06,0.025615114507725814,2.090351753367294e-09,0.9722650250240286,0.0012418945323942666,2.3327599038666002e-12,0.0008082220915597202,5.18
7.906386322984391e-05,1.4618821981880476e-06,1.6426194749533827e-13,0.0,1.0805495704827491e-08,2.151435596876079e-23,6.093921487734731e-05,7.328130747075903e-06,0.025662261625768543,2.0982879435963564e-09,0.9722124444867624,0.0012442569735548388,2.3417473432854966e-12,0.0008112946495632376,5.19
7.90631780785153e-05,1.4645573847783487e-06,1.6488614275311692e-13,0.0,1.0826011667961263e-08,2.1638447992640556e-23,6.0935391067282715e-05,7.3276709000025174e-06,0.02570939994488386,2.106238661696817e-09,0.9721598672562094,0.0012466192570846728,2.3507518752933738e-12,0.0008143728574652471,5.2
7.906249313709161e-05,1.4672320288875618e-06,1.6551147209670787e-13,0.0,1.0846525930269514e-08,2.1763013086103184e-23,6.093156768293233e-05,7.327211104129559e-06,0.02575652949896257,2.114203846904566e-09,0.9721072933245515,0.0012489813833514605,2.3597734861494727e-12,0.0008174566888247385,5.21
7.906180840553303e-05,1.469906130635088e-06,1.6613793524893362e-13,0.0,1.086703849209951e-08,2.1888052129390557e-23,6.092774472421051e-05,7.32675135944672e-06,0.025803650289503096,2.1221834960369575e-09,0.9720547226914191,0.0012513433523725624,2.3688121747132498e-12,0.0008205461424952429,5.22
7.906112388379982e-05,1.472579690140316e-06,1.6676553193263848e-13,0.0,1.0887549353798475e-08,2.2013566002710224e-23,6.0923922191031633e-05,7.326291665943695e-06,0.025850762318003786,2.1301776059114924e-09,0.9720021553564431,0.0012537051641653373,2.377867939844192e-12,0.0008236412173303557,5.23
7.906043957185218e-05,1.4752527075226216e-06,1.673942618706884e-13,0.0,1.0908058515713592e-08,2.2139555586235346e-23,6.0920100083310095e-05,7.325832023610178e-06,0.025897865585962892,2.1381861733458163e-09,0.9719495913192541,0.001256066818747144,2.386940780401819e-12,0.0008267419121837359,5.24
7.905975546965031e-05,1.4779251829013688e-06,1.6802412478597114e-13,0.0,1.0928565978192002e-08,2.226602176010479e-23,6.0916278400960296e-05,7.325372432435867e-06,0.025944960094878594,2.146209195157724e-09,0.9718970305794827,0.0012584283161353395,2.396030695245682e-12,0.0008298482259091067,5.25
7.905907157715448e-05,1.4805971163959085e-06,1.686551204013963e-13,0.0,1.0949071741580808e-08,2.2392965404423052e-23,6.091245714389664e-05,7.324912892410458e-06,0.02599204584624899,2.1542466681651566e-09,0.9718444731367598,0.0012607896563472812,2.405137683235366e-12,0.0008329601573602568,5.26
7.905838789432491e-05,1.4832685081255802e-06,1.6928724843989516e-13,0.0,1.0969575806227072e-08,2.2520387399260304e-23,6.090863631203354e-05,7.324453403523651e-06,0.026039122841572095,2.1622985891862027e-09,0.9717919189907162,0.0012631508394003244,2.414261743230488e-12,0.0008360777053910376,5.2700000000000005
7.905770442112181e-05,1.4859393582097098e-06,1.6992050862442072e-13,0.0,1.0990078172477811e-08,2.264828862465234e-23,6.0904815905285423e-05,7.323993965765146e-06,0.02608619108234583,2.170364955039096e-09,0.9717393681409825,0.0012655118653118241,2.4234028740906946e-12,0.0008392008688553653,5.28
7.905702115750546e-05,1.4886096667676115e-06,1.7055490067794774e-13,0.0,1.1010578840680003e-08,2.277666996060064e-23,6.090099592356673e-05,7.323534579124642e-06,0.026133250570068052,2.1784457625422182e-09,0.9716868205871897,0.001267872734099134,2.4325610746756678e-12,0.0008423296466072202,5.29
7.905633810343606e-05,1.4912794339185865e-06,1.7119042432347283e-13,0.0,1.103107781118059e-08,2.2905532287072326e-23,6.0897176366791895e-05,7.323075243591842e-06,0.026180301306236525,2.1865410085140986e-09,0.9716342763289685,0.0012702334457796076,2.44173634384512e-12,0.0008454640375006473,5.3
7.905565525887386e-05,1.4939486597819247e-06,1.718270792840143e-13,0.0,1.1051575084326466e-08,2.3034876484000197e-23,6.0893357234875376e-05,7.322615959156449e-06,0.026227343292348937,2.194650689773413e-09,0.9715817353659496,0.0012725940003705972,2.4509286804587975e-12,0.0008486040403897556,5.3100000000000005
7.905497262377912e-05,1.4966173444769018e-06,1.724648652826121e-13,0.0,1.1072070660464488e-08,2.316470343128267e-23,6.088953852773164e-05,7.322156725808166e-06,0.026274376529902888,2.2027748031389826e-09,0.9715291976977641,0.0012749543978894534,2.460138083376476e-12,0.0008517496541287175,5.32
7.905429019811209e-05,1.4992854881227826e-06,1.7310378204232806e-13,0.0,1.1092564539941472e-08,2.3295014008783845e-23,6.088572024527515e-05,7.321697543536699e-06,0.02632140102039589,2.210913345429777e-09,0.9714766633240428,0.001277314638353527,2.4693645514579653e-12,0.0008549008775717707,5.33
7.9053607981833e-05,1.5019530908388187e-06,1.737438292862458e-13,0.0,1.111305672310419e-08,2.342580909633347e-23,6.088190238742039e-05,7.321238412331755e-06,0.026368416765325392,2.2190663134649125e-09,0.9714241322444165,0.001279674721780168,2.478608083563108e-12,0.0008580577095732164,5.34
7.905292597490213e-05,1.50462015274425e-06,1.7438500673747062e-13,0.0,1.113354721029938e-08,2.355708957372697e-23,6.087808495408185e-05,7.320779332183041e-06,0.026415423766188745,2.2272337040636537e-09,0.9713716044585162,0.0012820346481867244,2.487868678551778e-12,0.0008612201489874209,5.3500000000000005
7.905224417727972e-05,1.5072866739583024e-06,1.750273141191295e-13,0.0,1.115403600187373e-08,2.368885632072538e-23,6.0874267945174024e-05,7.3203203030802645e-06,0.02646242202448322,2.2354155140454084e-09,0.9713190799659728,0.001284394417590544,2.4971463352838794e-12,0.0008643881946688134,5.36
7.905156258892605e-05,1.5099526546001912e-06,1.7567075115437131e-13,0.0,1.1174523098173894e-08,2.3821110217055424e-23,6.087045136061143e-05,7.319861325013135e-06,0.02650941154170601,2.2436117402297343e-09,0.9712665587664172,0.0012867540300089738,2.5064410526193524e-12,0.0008675618454718882,5.37
7.905088120980136e-05,1.512618094789118e-06,1.7631531756636664e-13,0.0,1.1195008499546485e-08,2.3953852142409484e-23,6.086663520030858e-05,7.3194023979713645e-06,0.026556392319354218,2.251822379436335e-09,0.9712140408594805,0.00128911348545936,2.515752829418167e-12,0.0008707411002512039,5.38
7.905020003986594e-05,1.5152829946442728e-06,1.7696101307830776e-13,0.0,1.121549220633807e-08,2.4087082976445582e-23,6.086281946418e-05,7.318943521944664e-06,0.02660336435892488,2.2600474284850615e-09,0.9711615262447935,0.001291472783959047,2.5250816645403255e-12,0.0008739259578613828,5.39
7.904951907908005e-05,1.5179473542848328e-06,1.7760783741340885e-13,0.0,1.123597421889518e-08,2.422080359878742e-23,6.085900415214022e-05,7.318484696922746e-06,0.026650327661914937,2.268286884195912e-09,0.9711090149219873,0.0012938319255253801,2.5344275568458642e-12,0.0008771164171571121,5.4
7.904883832740396e-05,1.5206111738299621e-06,1.782557902949056e-13,0.0,1.1256454537564302e-08,2.435501488902431e-23,6.08551892641038e-05,7.318025922895324e-06,0.026697282229821245,2.2765407433890298e-09,0.971056506890693,0.0012961909101757015,2.5437905051948476e-12,0.000880312476993142,5.41
7.904815778479796e-05,1.5232744533988137e-06,1.7890487144605564e-13,0.0,1.1276933162691884e-08,2.4489717726711263e-23,6.0851374799985275e-05,7.317567199852114e-06,0.026744228064140587,2.284809002884706e-09,0.9710040021505416,0.0012985497379273542,2.5531705084473772e-12,0.0008835141362242882,5.42
7.904747745122231e-05,1.525937193110527e-06,1.7955508059013833e-13,0.0,1.1297410094624334e-08,2.4624912991368934e-23,6.084756075969922e-05,7.317108527782831e-06,0.02679116516636966,2.2930916595033806e-09,0.970951500701164,0.0013009084087976792,2.5625675654635832e-12,0.00088672139370543,5.43
7.90467973266373e-05,1.5285993930842299e-06,1.8020641745045483e-13,0.0,1.1317885333708018e-08,2.476060156248364e-23,6.0843747143160206e-05,7.3166499066771935e-06,0.026838093538005085,2.301388710065638e-09,0.9708990025421915,0.0013032669228040179,2.5719816751036305e-12,0.0008899342482915113,5.44
7.904611741100323e-05,1.531261053439037e-06,1.808588817503278e-13,0.0,1.1338358880289256e-08,2.4896784319507323e-23,6.083993395028281e-05,7.316191336524919e-06,0.026885013180543385,2.309700151392209e-09,0.9708465076732551,0.0013056252799637093,2.581412836227713e-12,0.0008931526988375393,5.45
7.904543770428037e-05,1.5339221742940509e-06,1.8151247321310195e-13,0.0,1.1358830734714338e-08,2.5033462141857612e-23,6.083612118098163e-05,7.3157328173157265e-06,0.026931924095481015,2.3180259803039736e-09,0.9707940160939859,0.0013079834802940925,2.59086104769606e-12,0.0008963767441985864,5.46
7.904475820642901e-05,1.5365827557683619e-06,1.8216719156214362e-13,0.0,1.1379300897329504e-08,2.5170635908917788e-23,6.083230883517126e-05,7.315274349039337e-06,0.026978826284314347,2.326366193621958e-09,0.970741527804015,0.0013103415238125055,2.6003263083689316e-12,0.0008996063832297888,5.47
7.904407891740947e-05,1.539242797981048e-06,1.8282303652084094e-13,0.0,1.1399769368480958e-08,2.5308306500036796e-23,6.082849691276631e-05,7.3148159316854725e-06,0.027025719748539664,2.334720788167335e-09,0.9706890428029737,0.0013126994105362856,2.6098086171066207e-12,0.0009028416147863472,5.48
