Time,E,E_P_1,P,M,M1,E_M1,E_M,T,E_P_2,P2,P21,E_P21,E_P2,E_P1,k1,k2,k9,k3,k3a,k4,k4a,k5,k6,k10,k7,k7a,k8,k8a,kC1,kC2,j1,j3,j3a,j5,j7,j7a,compartment,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16
6.46,7.897851531307658e-05,6.045696885028766e-05,0.965561408309021,0.0315791952799251,3.222725444523952e-09,2.5251692676943133e-13,1.7973299373289785e-06,0.0012468407500977818,7.270136419312548e-06,0.0015430144713815572,3.6215918570775605e-12,4.1351122605375433e-23,1.3397529399673858e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004981277314516204,0.004981654233263704,9.852708927336633e-10,9.697442901176981e-12,0.0003775203045971095,9.620894909915334e-12,0.00037725955384535257,0.0002350054354537315,0.00023482540634379526,1.1155994628088658e-12,1.933548909644735e-23,5.727651062903612e-07,2.4769322440619883e-25,5.707347524261063e-07,1.4449215555218751e-10,2.2537422899868898e-07
6.47,7.897785650591517e-05,6.0453198430737186e-05,0.9655092471135459,0.03162523229581763,3.23248825762284e-09,2.5328296315261627e-13,1.7999371697854231e-06,0.0012506240676275434,7.2696829934613726e-06,0.0015453569199698396,3.6327563291985946e-12,4.1542281937026765e-23,1.3417832094887907e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004980966673436084,0.004981343550692744,9.867072476295102e-10,9.726738862358188e-12,0.00037806750994472555,9.650080896114681e-12,0.00037780681193796034,0.00023499078073466802,0.00023481076068880232,1.117293053138194e-12,1.939493384149738e-23,5.73629835341931e-07,2.488382688027903e-25,5.715996472422249e-07,1.4448314424946189e-10,2.2536017279730255e-07
6.48,7.897719790371317e-05,6.0449428426259906e-05,0.965457089170776,0.031671260733862124,3.242265139193043e-09,2.5405009912360494e-13,1.8025438745865934e-06,0.0012544128654424504,7.269229617530688e-06,0.0015476992134661482,3.643937736537367e-12,4.1734024829076765e-23,1.343813313240004e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004980656066549578,0.004981032902323816,9.881433348964983e-10,9.756076691221924e-12,0.0003786146045492083,9.679308776609348e-12,0.00037835395927572597,0.00023497612762858448,0.0002347961166462412,1.118986531336025e-12,1.9454468057337097e-23,5.744944938091435e-07,2.4998680872616983e-25,5.724644714402417e-07,1.4447413393876117e-10,2.2534611814345132e-07
6.49,7.897653950643223e-05,6.044565883677344e-05,0.9654049344803516,0.03171728059551448,3.252056086127914e-09,2.5481833441490704e-13,1.8051500518471901e-06,0.0012582071424292393,7.268776291510593e-06,0.0015500413518873826,3.6551360779699915e-12,4.1926352143999033e-23,1.3458432512543795e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.0049803454938499025,0.004980722288150132,9.895791545800518e-10,9.785456377585507e-12,0.00037916158843462745,9.708578541207958e-12,0.00037890099588272524,0.00023496147613516033,0.00023478147421579214,1.1206798974145775e-12,1.9514091736159623e-23,5.753590817062014e-07,2.511388493425542e-25,5.733292250343657e-07,1.4446512461988853e-10,2.253320650368284e-07
6.5,7.897588131403408e-05,6.044188966219546e-05,0.9653527830419132,0.03176329188223031,3.261861095321287e-09,2.5558766875909433e-13,1.8077557016818838e-06,0.001262006897474856,7.268323015391187e-06,0.0015523833352504399,3.666351352372684e-12,4.211926474415523e-23,1.3478730235652634e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004980034955330271,0.004980411708164907,9.910147067255857e-10,9.814877911268628e-12,0.0003797084616250463,9.737890179721495e-12,0.0003794479217830274,0.0002349468262540758,0.00023476683339713531,1.122373151386068e-12,1.957380487016014e-23,5.762235990473044e-07,2.5229439581748985e-25,5.741939080388022e-07,1.4445611629264716e-10,2.2531801347712678e-07
6.51,7.89752233264804e-05,6.0438120902443635e-05,0.9653006348551014,0.031809294595464985,3.2716801636674743e-09,2.563581018888003e-13,1.8103608242053145e-06,0.0012658121294664556,7.267869789162571e-06,0.001554725163572214,3.677583558621771e-12,4.2312763491795025e-23,1.3499026302059922e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.0049797244509839035,0.004980101162361356,9.924499913785076e-10,9.844341282093325e-12,0.00038025522414452203,9.76724368196329e-12,0.00037999473700069553,0.00023493217798501066,0.00023475219418995103,1.1240662932627106e-12,1.9633607451535886e-23,5.77088045846648e-07,2.534534533158522e-25,5.750585204677527e-07,1.4444710895684028e-10,2.253039634640397e-07
6.5200000000000005,7.89745655437329e-05,6.043435255743566e-05,0.9652484899195569,0.0318552887366736,3.2815132880612683e-09,2.5712963353672043e-13,1.812965419532092e-06,0.001269622837291403,7.267416612814852e-06,0.0015570668368695968,3.6888326955936805e-12,4.250684924905611e-23,1.3519320712098937e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004979413980804016,0.004979790650732699,9.938850085842163e-10,9.873846479883996e-12,0.0003808018760171049,9.79663903774905e-12,0.0003805414415597861,0.0002349175313276451,0.00023473755659391972,1.1257593230567185e-12,1.9693499472486147e-23,5.77952422118424e-07,2.546160270018461e-25,5.759230623354148e-07,1.4443810261227123e-10,2.2528991499726041e-07
6.53,7.897390796575333e-05,6.043058462708927e-05,0.9651963482349205,0.03190127430731097,3.2913604653979376e-09,2.5790226343561184e-13,1.8155694877767944e-06,0.0012734390198372715,7.266963486338137e-06,0.0015594083551594758,3.7000987621649434e-12,4.270152287796415e-23,1.3539613466102863e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.0049791035447838364,0.004979480173272156,9.953197583881023e-10,9.90339349446739e-12,0.0003813484172668392,9.826076236896811e-12,0.00038108803548434915,0.00023490288628165939,0.0002347229206087218,1.127452240780301e-12,1.9753480925212262e-23,5.788167278768205e-07,2.5578212203900525e-25,5.76787533655982e-07,1.4442909725874336e-10,2.2527586807648224e-07
6.54,7.897325059250339e-05,6.042681711132219e-05,0.9651442098008327,0.031947251308831644,3.301221692573232e-09,2.586759913182936e-13,1.818173029053971e-06,0.0012772606759918442,7.2665104097225375e-06,0.0015617497184587368,3.7113817572122e-12,4.289678524043288e-23,1.3559904564404795e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004978793142916582,0.004979169729972949,9.967542408355473e-10,9.932982315672608e-12,0.00038189484791776256,9.855555269226986e-12,0.00038163451879842853,0.0002348882428467336,0.00023470828623403794,1.1291450464456668e-12,1.9813551801917632e-23,5.796809631360218e-07,2.569517435901929e-25,5.776519344436443e-07,1.4442009289606002e-10,2.2526182270139867e-07
6.55,7.897259342394482e-05,6.042305001005219e-05,0.9650920746169345,0.03199321974268992,3.3110969664833804e-09,2.5945081691764675e-13,1.8207760434781391e-06,0.0012810878046431134,7.266057382958165e-06,0.0015640909267842621,3.722681679612193e-12,4.309263719826402e-23,1.358019400733774e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004978482775195479,0.004978859320828301,9.981884559719255e-10,9.962612933331108e-12,0.0003824411679939064,9.885076124562342e-12,0.0003821808915260614,0.00023487360102254805,0.0002346936534695487,1.1308377400650216e-12,1.9873712094807684e-23,5.805451279102079e-07,2.5812489681760145e-25,5.785162647125877e-07,1.4441108952402473e-10,2.2524777887170312e-07
6.5600000000000005,7.89719364600394e-05,6.0419283323197055e-05,0.9650399426828666,0.03203917961033982,3.3209862840250903e-09,2.6022673996661414e-13,1.8233785311637869e-06,0.0012849204046792813,7.265604406035136e-06,0.0015664319801529318,3.733998528241772e-12,4.3289079613147334e-23,1.3600481795234615e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004978172441613757,0.004978548945831438,9.996224038426024e-10,9.992285337276707e-12,0.00038298737751929593,9.914638792727999e-12,0.00038272715369127886,0.0002348589608087833,0.00023467902231493487,1.1325303216505696e-12,1.9933961796089933e-23,5.814092222135561e-07,2.593015868827525e-25,5.793805244769946e-07,1.4440208714244095e-10,2.2523373658708922e-07
6.57,7.897127970074885e-05,6.041551705067459e-05,0.9649878139982702,0.03208513091323508,3.3308896420955466e-09,2.610037601982003e-13,1.8259804922253706e-06,0.001288758474988758,7.265151478943569e-06,0.001568772878581622,3.745332301977888e-12,4.348611334666055e-23,1.362076792842824e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004977862142164641,0.004978238604975586,1.0010560844929347e-09,1.0021999517345561e-11,0.00038353347651794926,9.944243263551432e-12,0.0003832733053181053,0.00023484432220511966,0.00023466439276987727,1.1342227912145127e-12,1.9994300897973915e-23,5.822732460602386e-07,2.6048181894649665e-25,5.80244713751043e-07,1.4439308575111228e-10,2.2521969584725064e-07
6.58,7.897062314603496e-05,6.041175119240262e-05,0.964935688562786,0.03213107365282919,3.3408070375924158e-09,2.6178187734547173e-13,1.828581926777317e-06,0.001292602014460164,7.264698601673585e-06,0.0015711136220872065,3.7566829996976e-12,4.368373926026947e-23,1.3641052407251351e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004977551876841363,0.004977928298253977,1.0024894979682707e-09,1.0051755463376188e-11,0.0003840794650138788,9.973889526862474e-12,0.00038381934643055886,0.00023482968521123775,0.00023464976483405676,1.1359151487690503e-12,2.005472939267123e-23,5.831371994644246e-07,2.616655981690141e-25,5.811088325489076e-07,1.4438408534984226e-10,2.2520565665188112e-07
6.59,7.896996679585951e-05,6.0407985748299e-05,0.9648835663760553,0.032177007830575366,3.3507384674138417e-09,2.625610911415569e-13,1.8311828349340219e-06,0.0012964510219823288,7.264245774215307e-06,0.0015734542106865565,3.768050620278072e-12,4.388195821532788e-23,1.3661335232036596e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004977241645637154,0.004977618025659838,1.0039226443139514e-09,1.0081553165209455e-11,0.00038462534303109033,1.0003577572493319e-11,0.0003843652770526512,0.00023481504982681832,0.00023463513850715441,1.1376073943263802e-12,2.0115247272395523e-23,5.840010824402795e-07,2.62852929709814e-25,5.81972880884759e-07,1.4437508593843462e-10,2.2519161900067452e-07
6.6000000000000005,7.896931065018427e-05,6.040422071828159e-05,0.9648314474377192,0.03222293344792656,3.360683928458448e-09,2.6334140131964607e-13,1.833783216809851e-06,0.0013003054964442916,7.2637929965588616e-06,0.00157579464439654,3.779435162596573e-12,4.4080771073077605e-23,1.3681616403116527e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004976931448545248,0.004977307787186403,1.0053555235753087e-09,1.0111392612688578e-11,0.0003851711105935833,1.0033307390278516e-11,0.0003849110972083877,0.00023480041605154192,0.0002346205137888512,1.1392995278986983e-12,2.0175854529362487e-23,5.848648950019647e-07,2.6404381872773483e-25,5.828368587727641e-07,1.44366087516693e-10,2.251775828933247e-07
6.61,7.896865470897106e-05,6.040045610226829e-05,0.9647793317474188,0.032268850506335434,3.3706434176253363e-09,2.6412280761299114e-13,1.8363830725191386e-06,0.0013041654367352995,7.263340268694378e-06,0.001578134923234022,3.790836625530474e-12,4.428017869464845e-23,1.3701895920823604e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004976621285558881,0.004976997582826908,1.0067881357976656e-09,1.0141273795659126e-11,0.00038571676772535056,1.0063078970054962e-11,0.0003854568069217672,0.0002347857838850895,0.0002346058906788284,1.1409915494981979e-12,2.0236551155789862e-23,5.85728637163638e-07,2.6523827038094422e-25,5.837007662270856e-07,1.4435709008442122e-10,2.251635483295257e-07
6.62,7.896799897218166e-05,6.0396691900177e-05,0.9647272193047954,0.03231475900725441,3.380616931814088e-09,2.649053097549061e-13,1.8389824021761892e-06,0.0013080308417448105,7.262887590611987e-06,0.0015804750472158643,3.802255007957254e-12,4.448018194105826e-23,1.3722173785490206e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.00497631115667129,0.004976687412574585,1.0082204810263377e-09,1.0171196703969018e-11,0.00038626231445037883,1.0092892301661924e-11,0.00038600240621678214,0.00023477115332714194,0.00023459126917676714,1.1426834591370699e-12,2.029733714389744e-23,5.865923089394527e-07,2.66436289826939e-25,5.845646032618828e-07,1.4434809364142302e-10,2.251495153089716e-07
6.63,7.89673434397779e-05,6.0392928111925665e-05,0.9646751101094904,0.03236065895213563,3.3906044679247636e-09,2.6568890747876683e-13,1.8415812058952772e-06,0.001311901710362491,7.262434962301823e-06,0.0015828150163589268,3.813690308754496e-12,4.468078167321291e-23,1.3742449997448614e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004976001061875714,0.004976377276422675,1.0096525593066317e-09,1.020116132746852e-11,0.0003868077507926482,1.0122747374941016e-11,0.0003865478951174187,0.0002347565243773802,0.00023457664928234887,1.144375256827504e-12,2.035821248590705e-23,5.874559103435594e-07,2.676378822225453e-25,5.85428369891311e-07,1.4433909818750233e-10,2.251354838313565e-07
6.640000000000001,7.89666881117216e-05,6.038916473743223e-05,0.9646230041611449,0.03240655034243097,3.400606022857903e-09,2.6647360051801094e-13,1.8441794837906458e-06,0.001315778041478217,7.261982383754022e-06,0.0015851548306800658,3.82514252679989e-12,4.488197875190628e-23,1.3762724557031023e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004975691001165392,0.004976067174364416,1.0110843706838464e-09,1.0231167656010257e-11,0.0003873530767761328,1.0152644179736217e-11,0.0003870932736476566,0.00023474189703548526,0.0002345620309952549,1.1460669425816876e-12,2.0419177174042593e-23,5.883194413901045e-07,2.688430527239186e-25,5.862920661295216e-07,1.4433010372246303e-10,2.2512145389637468e-07
6.65,7.896603298797459e-05,6.038540177661468e-05,0.9645709014594006,0.03245243317959203,3.4106215935145227e-09,2.672593886061379e-13,1.8467772359765074e-06,0.0013196598339820734,7.261529854958725e-06,0.0015874944901961344,3.836611660971227e-12,4.508377403782022e-23,1.3782997464569533e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004975380974533567,0.0049757571063930505,1.0125159152032714e-09,1.0261215679449182e-11,0.0003878982924247998,1.0182582705893854e-11,0.0003876385418314689,0.00023472727130113822,0.0002345474143151668,1.147758516411805e-12,2.0480231200529975e-23,5.8918290209323e-07,2.700518064865431e-25,5.871556919906621e-07,1.443211102461091e-10,2.2510742550372047e-07
6.66,7.896537806849871e-05,6.0381639229391015e-05,0.964518802003899,0.03249830746507015,3.420651176796121e-09,2.6804627147670897e-13,1.8493744625670447e-06,0.001323547086764355,7.261077375906073e-06,0.0015898339949239834,3.848097710146406e-12,4.528616839152468e-23,1.3803268720396156e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004975070981973484,0.00497544707250182,1.0139471929101888e-09,1.0291305387642615e-11,0.00038844339776261026,1.0212562943262613e-11,0.0003881836996928227,0.00023471264717402039,0.00023453279924176614,1.14944997833004e-12,2.054137455759718e-23,5.900462924670749e-07,2.712641486652328e-25,5.880192474888763e-07,1.4431211775824453e-10,2.2509339865308827e-07
6.67,7.896472335325582e-05,6.0377877095679236e-05,0.9644667057942814,0.032544173200316405,3.430694769604674e-09,2.688342488633475e-13,1.8519711636764095e-06,0.0013274397987155654,7.26062494658621e-06,0.0015921733448804607,3.8596006732034306e-12,4.548916267347756e-23,1.3823538324842817e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004974761023478388,0.004975137072683969,1.015378203849872e-09,1.0321436770450218e-11,0.00038898839281351907,1.0242584881693541e-11,0.00038872874725567836,0.00023469802465381307,0.00023451818577473456,1.151141328348573e-12,2.0602607237474232e-23,5.909096125257742e-07,2.724800844141306e-25,5.88882732638304e-07,1.4430312625867338e-10,2.2507937334417252e-07
6.68,7.896406884220778e-05,6.03741153753974e-05,0.9644146128301897,0.03259003038678159,3.440752368842637e-09,2.6962332049973854e-13,1.8545673394187231e-06,0.0013313379687264178,7.2601725669892855e-06,0.0015945125400824106,3.8711205490204074e-12,4.569275774402482e-23,1.3843806278241347e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004974451099041528,0.004974827106932746,1.0168089480675857e-09,1.0351609817734005e-11,0.0003895332776014745,1.0272648511040038e-11,0.00038927368454399,0.00023468340374019757,0.0002345035739137539,1.1528325664795828e-12,2.0663929232393188e-23,5.917728622834591e-07,2.7369961888670866e-25,5.897461474530815e-07,1.4429413574719978e-10,2.2506534957666785e-07
6.69,7.896341453531646e-05,6.037035406846357e-05,0.9643625231112655,0.03263587902591625,3.4508239714129452e-09,2.70413486119629e-13,1.8571629899080766e-06,0.0013352415956878346,7.259720237105447e-06,0.0015968515805466754,3.882657336475552e-12,4.589695446340042e-23,1.386407258092349e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004974141208656153,0.004974517175241398,1.018239425608587e-09,1.0381824519358324e-11,0.0003900780521504185,1.0302753821157866e-11,0.0003898185115817053,0.0002346687844328554,0.00023448896365850592,1.1545236927352464e-12,2.0725340534588154e-23,5.926360417542567e-07,2.749227572357685e-25,5.906094919473407e-07,1.4428514622362792e-10,2.2505132735026884e-07
6.7,7.896276043254374e-05,6.036659317479582e-05,0.9643104366371504,0.03268171911917064,3.4609095742190096e-09,2.712047454568276e-13,1.8597581152585299e-06,0.0013391506784909467,7.259267956924848e-06,0.001599190466290094,3.89421103444718e-12,4.61017536917263e-23,1.3884337233220894e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004973831352315512,0.004974207277603176,1.019669636518124e-09,1.0412080865189878e-11,0.0003906227164842866,1.0332900801905132e-11,0.00039036322839276544,0.0002346541667314681,0.00023447435500867256,1.1562147071277379e-12,2.0786841136295277e-23,5.934991509522909e-07,2.761495046134405e-25,5.914727661352101e-07,1.44276157687762e-10,2.2503730666467028e-07
6.71,7.896210653385149e-05,6.036283269431225e-05,0.9642583534074864,0.03272755066799475,3.4710091741647235e-09,2.7199709824520494e-13,1.8623527155841131e-06,0.0013430652160270958,7.258815726437643e-06,0.0016015291973295023,3.9057816418137155e-12,4.630715628901247e-23,1.3904600235465122e-08,0.0,91.8,82.4,3.12e-08,38.1,151.5,38.1,209.9,5.16,32.3,7.23e-10,6.76e-08,4.7,0.00599,42.6,2.39e-06,0.031,33.4,1.58e-06,0.185,21.8,4.46e-09,2.66e-05,1.0,0.004973521530012859,0.004973897414011329,1.0210995808414364e-09,1.0442378845097712e-11,0.0003911672706270079,1.0363089443142308e-11,0.00039090783500110533,0.00023463955063571715,0.00023445974796393584,1.1579056096692302e-12,2.0848431029752746e-23,5.943621898916811e-07,2.773798661711847e-25,5.923359700308142e-07,1.4426717013940627e-10,2.2502328751956694e-07
