Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,Bub3_BubR1,MCC,Bub3_BubR1_Cdc20,k3f,kf6,k5f,k5r,k2f,k1f,k1r,k4f,k4r,u,const_val_0,const_val_1,Cytoplasm,R1,R2,R3,R4,R5,R6
4.64,4.9473126062935345e-08,1.2450777595726057e-07,5.268739370646219e-10,2.141990386717324e-07,9.603254756177415e-10,1.2515936486373198e-07,4.005028778539623e-09,8.356099490250599e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.126582991736928e-09,1.1285589082043284e-09,9.603254756177415e-12,1.121836690336986e-09,1.0096816654074787e-10,2.666944591720065e-11
4.65,4.9473145728828976e-08,1.2449634002146632e-07,5.268542711709928e-10,2.1418657460424572e-07,9.60563465941366e-10,1.2514713878569185e-07,4.0162464094409285e-09,8.36618416383124e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1264742602833707e-09,1.1284511165773136e-09,9.60563465941366e-12,1.1217927656574745e-09,1.0072468650367004e-10,2.6665444619963336e-11
4.66,4.947316540348836e-08,1.244849052368389e-07,5.268345965116081e-10,2.1417411411148575e-07,9.608007487070206e-10,1.2513491557483938e-07,4.027463605068877e-09,8.376244513818701e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1263655421016193e-09,1.128343329911557e-09,9.608007487070205e-12,1.1217479336355773e-09,1.0048170660019384e-10,2.6661444299352222e-11
4.67,4.947318508737524e-08,1.2447347160321075e-07,5.268149126247324e-10,2.1416165718782925e-07,9.610373318028731e-10,1.2512269523344485e-07,4.038680358208395e-09,8.386280590057956e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1262568372938116e-09,1.1282355471897416e-09,9.610373318028731e-12,1.1217022045871713e-09,1.002392258288634e-10,2.6657444954465817e-11
4.68,4.947320478097156e-08,1.244620391204176e-07,5.267952190284115e-10,2.1414920382764658e-07,9.612732229061459e-10,1.2511047776356126e-07,4.04989666187345e-09,8.39629244228678e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1261481459666602e-09,1.12812776735145e-09,9.61273222906146e-12,1.1216555885535933e-09,9.999724318989565e-11,2.6653446584402827e-11
4.69,4.9473224484779496e-08,1.244506077882984e-07,5.267755152204711e-10,2.141367540253016e-07,9.615084294831149e-10,1.2509826316702428e-07,4.061112509307048e-09,8.406280120135759e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1260394682314528e-09,1.1280199892931756e-09,9.61508429483115e-12,1.121608095301768e-09,9.975575768518009e-11,2.6649449188262134e-11
4.7,4.947324419932145e-08,1.2443917760669534e-07,5.267558006785177e-10,2.1412430777515182e-07,9.617429587891108e-10,1.2508605144545236e-07,4.072327893981232e-09,8.416243673128276e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1259308042040509e-09,1.1279122118683345e-09,9.617429587891107e-12,1.1215597343243382e-09,9.95147683182796e-11,2.664545276514281e-11
4.71,4.947326392514003e-08,1.244277485754539e-07,5.267360748599382e-10,2.1411186507154828e-07,9.61976817868518e-10,1.2507384260024665e-07,4.083542809597092e-09,8.426183150680524e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1258221540048917e-09,1.1278044338872805e-09,9.619768178685181e-12,1.12151051483979e-09,9.92742740944303e-11,2.6641457314144122e-11
4.72,4.947328366279807e-08,1.2441632069442272e-07,5.267163372018999e-10,2.1409942590883562e-07,9.62210013554776e-10,1.2506163663259098e-07,4.094757250084754e-09,8.436098602101498e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1257135177589857e-09,1.1276966541173144e-09,9.62210013554776e-12,1.1214604457925832e-09,9.903427402054142e-11,2.663746283436549e-11
4.73,4.9473303412878616e-08,1.2440489396345367e-07,5.266965871213505e-10,2.14086990281352e-07,9.624425524703778e-10,1.2504943354345198e-07,4.1059712096033845e-09,8.445990076593e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.125604895595917e-09,1.1275888712826984e-09,9.624425524703778e-12,1.1214095358532803e-09,9.879476710519571e-11,2.663346932490653e-11
4.74,4.947332317598495e-08,1.2439346838240197e-07,5.266768240150185e-10,2.1407455818342917e-07,9.62674441026871e-10,1.250372333335789e-07,4.11718468254119e-09,8.455857623249633e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.125496287649844e-09,1.1274810840646675e-09,9.62674441026871e-12,1.1213577934186713e-09,9.855575235864977e-11,2.6629476784867068e-11
4.75,4.947334295274056e-08,1.2438204395112597e-07,5.266570472594122e-10,2.1406212960939247e-07,9.629056854248574e-10,1.2502503600350377e-07,4.128397663515419e-09,8.465701291058807e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1253876940594987e-09,1.1273732911014423e-09,9.629056854248574e-12,1.1213052266119042e-09,9.831722879283365e-11,2.662548521334708e-11
4.76,4.9473362743789145e-08,1.243706206694873e-07,5.266372562108212e-10,2.1404970455356083e-07,9.63136291653993e-10,1.2501284155354137e-07,4.139610147372358e-09,8.475521128900737e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1252791149681847e-09,1.1272654909882421e-09,9.63136291653993e-12,1.1212518432826133e-09,9.807919542135166e-11,2.6621494609446743e-11
4.7700000000000005,4.947338254979465e-08,1.243591985373508e-07,5.266174502053149e-10,2.1403728301024668e-07,9.633662654929882e-10,1.250006499837891e-07,4.150822129187337e-09,8.485317185548443e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.125170550523781e-09,1.1271576822772949e-09,9.633662654929883e-12,1.121197651007044e-09,9.78416512594817e-11,2.661750497226641e-11
4.78,4.9473402371441224e-08,1.2434777755458459e-07,5.265976285587436e-10,2.1402486497375609e-07,9.635956125096074e-10,1.249884612941272e-07,4.1620336042647235e-09,8.495089509667748e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1250620008787376e-09,1.1270498634778525e-09,9.635956125096074e-12,1.121142657088184e-09,9.760459532417619e-11,2.6613516300906625e-11
4.79,4.947342220943323e-08,1.2433635772106e-07,5.265777905667378e-10,2.1401245043838864e-07,9.638243380606695e-10,1.2497627548421852e-07,4.173244568137924e-09,8.504838149817279e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1249534661900773e-09,1.1269420330562018e-09,9.638243380606695e-12,1.1210868685558895e-09,9.736802663406166e-11,2.660952859446811e-11
4.8,4.9473442064495263e-08,1.243249390366516e-07,5.265579355047084e-10,2.1400003939843754e-07,9.640524472920474e-10,1.2496409255350866e-07,4.184455016569389e-09,8.514563154448471e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1248449466193961e-09,1.1268341894356752e-09,9.640524472920474e-12,1.1210302921670116e-09,9.713194420943902e-11,2.6605541852051792e-11
4.8100000000000005,4.947346193737212e-08,1.243135215012372e-07,5.265380626278471e-10,2.1398763184818953e-07,9.642799451386685e-10,1.2495191250122597e-07,4.195664945550607e-09,8.524264571905561e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1247364423328605e-09,1.1267263309966671e-09,9.642799451386685e-12,1.1209729344055266e-09,9.689634707228407e-11,2.6601556072758736e-11
4.82,4.9473481828828846e-08,1.2430210511469785e-07,5.265181711711258e-10,2.1397522778192495e-07,9.645068363245146e-10,1.249397353263815e-07,4.206874351302106e-09,8.533942450425591e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1246279535012103e-09,1.126618456076642e-09,9.645068363245146e-12,1.120914801482662e-09,9.666123424624713e-11,2.6597571255690252e-11
4.83,4.947350164986498e-08,1.2429068986684348e-07,5.26498350134992e-10,2.1396282727133737e-07,9.64733501119303e-10,1.249275614802567e-07,4.218082770989067e-09,8.543596873298933e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1245194600110292e-09,1.126510755485774e-09,9.647335011193032e-12,1.1208563823116691e-09,9.642660511831678e-11,2.6593587407414797e-11
4.84,4.947352138600908e-08,1.2427927575584754e-07,5.264786139908879e-10,2.1395043032386715e-07,9.64960007759594e-10,1.249153910384182e-07,4.2292901231435085e-09,8.553227894530755e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.124410958590751e-09,1.1264032601966361e-09,9.64960007759594e-12,1.1207977645943773e-09,9.619245877682203e-11,2.658960452830213e-11
4.8500000000000005,4.947354112431475e-08,1.2426786279127585e-07,5.264588756852174e-10,2.139380368594234e-07,9.651859994693227e-10,1.2490322356466748e-07,4.240496845758186e-09,8.562835528269234e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1243024689099343e-09,1.1262957835131464e-09,9.651859994693227e-12,1.1207384898168747e-09,9.595879390300166e-11,2.658562261028174e-11
4.86,4.9473560864993284e-08,1.2425645097295127e-07,5.264391350066895e-10,2.1392564687280786e-07,9.654114827845762e-10,1.2489105906034472e-07,4.251702932723517e-09,8.572419822571147e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1241939910143338e-09,1.1261883249546747e-09,9.654114827845763e-12,1.1206785664853645e-09,9.572560952971998e-11,2.6581641652507934e-11
4.87,4.947358060827404e-08,1.2424504030069953e-07,5.264193917259271e-10,2.1391326035881783e-07,9.65636464039427e-10,1.248788975265835e-07,4.2629083781480435e-09,8.581980825386915e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1240855249537976e-09,1.1260808840019876e-09,9.65636464039427e-12,1.1206180028441598e-09,9.549290469152361e-11,2.6577661654135353e-11
4.88,4.94736003544045e-08,1.2423363077434945e-07,5.263996455954683e-10,2.1390087731224592e-07,9.658609493659329e-10,1.24866738964311e-07,4.274113176358433e-09,8.591518584560595e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.123977070782269e-09,1.1259734600972602e-09,9.658609493659328e-12,1.1205568068758068e-09,9.526067842464126e-11,2.6573682614318982e-11
4.89,4.9473620103650206e-08,1.2422222239373283e-07,5.263798963497651e-10,2.1388849772788018e-07,9.660849446941362e-10,1.2485458337424773e-07,4.285317321899477e-09,8.601033147829891e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1238686285577844e-09,1.1258660526440855e-09,9.660849446941362e-12,1.1204949863012059e-09,9.502892976698425e-11,2.656970453221415e-11
4.9,4.947363985629479e-08,1.2421081515868444e-07,5.263601437051842e-10,2.1387612160050405e-07,9.663084557520643e-10,1.2484243075690777e-07,4.296520809534091e-09,8.610524562826143e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1237601983424743e-09,1.1257586610074875e-09,9.663084557520643e-12,1.1204325485797338e-09,9.479765775814622e-11,2.6565727406976523e-11
4.91,4.947365961263996e-08,1.2419940906904207e-07,5.263403873600064e-10,2.1386374892489643e-07,9.665314880657304e-10,1.2483028111259863e-07,4.307723634243312e-09,8.61999287707433e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1236517802025619e-09,1.1256512845139313e-09,9.665314880657304e-12,1.1203695009093678e-09,9.45668614394037e-11,2.6561751237762116e-11
4.92,4.947367937300554e-08,1.2418800412464647e-07,5.263206269944276e-10,2.1385137969583156e-07,9.667540469591321e-10,1.248181344414213e-07,4.3189257912263045e-09,8.629438137993075e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1235433742083644e-09,1.1255439224513346e-09,9.667540469591321e-12,1.1203058502268046e-09,9.433653985371585e-11,2.6557776023727268e-11
4.93,4.9473699137729414e-08,1.2417660032534148e-07,5.263008622705576e-10,2.1383901390807915e-07,9.669761375542522e-10,1.248059907432703e-07,4.3301272759003565e-09,8.638860392894638e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1234349804342917e-09,1.125436574069078e-09,9.669761375542522e-12,1.1202416032075855e-09,9.4106692045725e-11,2.6553801764028683e-11
4.94,4.947371890716755e-08,1.2416519767097381e-07,5.262810928324209e-10,2.1382665155640433e-07,9.671977647710592e-10,1.2479385001783352e-07,4.341328083900879e-09,8.648259688984923e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1233265989588464e-09,1.1253292385780174e-09,9.671977647710592e-12,1.1201767662662164e-09,9.387731706175623e-11,2.654982845782338e-11
4.95,4.9473738681694015e-08,1.241537961613933e-07,5.262613183059563e-10,2.1381429263556756e-07,9.674189333275056e-10,1.2478171226459242e-07,4.352528211081408e-09,8.657636073363471e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1232182298646242e-09,1.1252219151504932e-09,9.674189333275056e-12,1.1201113455562892e-09,9.364841394981814e-11,2.654585610426875e-11
4.96,4.9473758461700956e-08,1.2414239579645267e-07,5.262415382990173e-10,2.1380193714032478e-07,9.676396477395297e-10,1.2476957748282186e-07,4.363727653513603e-09,8.666989593023463e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1231098732383123e-09,1.125114602920343e-09,9.676396477395298e-12,1.1200453469706051e-09,9.341998175960234e-11,2.6541884702522496e-11
4.97,4.94737782475986e-08,1.2413099657600774e-07,5.262217524013716e-10,2.1378958506542733e-07,9.678599123210552e-10,1.247574456715902e-07,4.374926407487248e-09,8.676320294851725e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1230015291706912e-09,1.1250073009829127e-09,9.678599123210552e-12,1.119978776141296e-09,9.319201954248415e-11,2.6537914251742675e-11
4.98,4.9473798039815265e-08,1.2411959849991723e-07,5.262019601847016e-10,2.1377723640562193e-07,9.680797311839902e-10,1.2474531682975928e-07,4.386124469510253e-09,8.685628225628719e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1228931977566322e-09,1.1249000083950663e-09,9.680797311839902e-12,1.1199116384399454e-09,9.296452635152219e-11,2.653394475108768e-11
4.99,4.9473817838797366e-08,1.2410820156804296e-07,5.261821612026039e-10,2.1376489115565076e-07,9.682991082382282e-10,1.2473319095598442e-07,4.397321836308647e-09,8.694913432028546e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1227848790951e-09,1.1247927241751972e-09,9.682991082382281e-12,1.1198439389777105e-09,9.27375012414592e-11,2.6529976199716268e-11
5.0,4.9473837645009383e-08,1.2409680578024965e-07,5.261623549905898e-10,2.1375254931025136e-07,9.685180471916475e-10,1.247210680487144e-07,4.4085185048265885e-09,8.704175960618954e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1226765732891488e-09,1.1246854473032402e-09,9.685180471916474e-12,1.1197756826054428e-09,9.251094326872131e-11,2.65260085967875e-11
5.01,4.9473857458933887e-08,1.240854111364051e-07,5.261425410660848e-10,2.1374021086415673e-07,9.687365515501121e-10,1.247089481061915e-07,4.419714472226359e-09,8.713415857861324e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1225682804459258e-09,1.1245781767206822e-09,9.687365515501121e-12,1.119706873913811e-09,9.228485149141901e-11,2.6522041941460808e-11
5.0200000000000005,4.947387728107154e-08,1.2407401763638005e-07,5.261227189284291e-10,2.1372787581209524e-07,9.689546246174706e-10,1.246968311264514e-07,4.430909735888362e-09,8.722633170110683e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1224600006766686e-09,1.124470911330572e-09,9.689546246174706e-12,1.1196375172334212e-09,9.20592249693465e-11,2.651807623289595e-11
5.03,4.9473897111941095e-08,1.240626252800483e-07,5.261028880588772e-10,2.1371554414879067e-07,9.691722694955566e-10,1.2468471710732335e-07,4.4421042934111254e-09,8.731827943615694e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.122351734096707e-09,1.1243636499975325e-09,9.691722694955565e-12,1.1195676166349375e-09,9.183406276398248e-11,2.6514111470253033e-11
5.04,4.947391695207937e-08,1.2405123406728656e-07,5.260830479205981e-10,2.1370321586896226e-07,9.693894890841894e-10,1.2467260604643e-07,4.4532981426113045e-09,8.741000224518663e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1222434808254593e-09,1.1242563915477718e-09,9.693894890841894e-12,1.1194971759292057e-09,9.160936393848997e-11,2.6510147652692502e-11
5.05,4.947393680204129e-08,1.240398439979746e-07,5.260631979586752e-10,2.136908909673246e-07,9.696062860811726e-10,1.246604979411875e-07,4.464491281523674e-09,8.750150058855535e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1221352409864364e-09,1.1241491347690936e-09,9.696062860811727e-12,1.1194261986673713e-09,9.13851275577162e-11,2.650618477937514e-11
5.0600000000000005,4.9473956662399865e-08,1.240284550719952e-07,5.260433376001066e-10,2.136785694385877e-07,9.698226629822958e-10,1.2464839278880548e-07,4.475683708401139e-09,8.759277492555898e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1220270147072384e-09,1.1240418784109082e-09,9.698226629822958e-12,1.1193546881410026e-09,9.116135268819331e-11,2.6502222849462075e-11
5.07,4.947397653374617e-08,1.240170672892341e-07,5.260234662538045e-10,2.1366625127745704e-07,9.700386220813328e-10,1.2463629058628703e-07,4.486875421714721e-09,8.768382571442974e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1219188021195565e-09,1.1239346211842434e-09,9.700386220813327e-12,1.1192826473822102e-09,9.093803839813807e-11,2.6498261862114786e-11
5.08,4.947399641668938e-08,1.2400568064958005e-07,5.260035833105958e-10,2.1365393647863343e-07,9.702541654700428e-10,1.2462419133042874e-07,4.498066420153571e-09,8.777465341233633e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1218106033591708e-09,1.123827361761756e-09,9.702541654700428e-12,1.1192100791637693e-09,9.071518375745215e-11,2.649430181649508e-11
5.09,4.947401631185675e-08,1.2399429515292481e-07,5.259836881432217e-10,2.1364162503681315e-07,9.704692950381702e-10,1.2461209501782063e-07,4.509256702624964e-09,8.78652584753838e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1217024185659521e-09,1.1237200987777424e-09,9.704692950381703e-12,1.1191369859992392e-09,9.049278783772202e-11,2.6490342711765104e-11
5.1000000000000005,4.947403621989363e-08,1.2398291079916312e-07,5.25963780106338e-10,2.1362931694668788e-07,9.706840124734446e-10,1.2460000164484623e-07,4.520446268254297e-09,8.795564135861363e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1215942478838598e-09,1.1236128308281492e-09,9.706840124734446e-12,1.1190633701430855e-09,9.027084971221958e-11,2.6486384547087347e-11
5.11,4.947405614146346e-08,1.2397152758819273e-07,5.259438585365149e-10,2.1361701220294466e-07,9.708983192615804e-10,1.2458791120768252e-07,4.531635116385092e-09,8.80458025160037e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1214860914609438e-09,1.1235055564705852e-09,9.708983192615805e-12,1.1189892335907978e-09,9.004936845590164e-11,2.6482427321624657e-11
5.12,4.947407607724773e-08,1.239601455199144e-07,5.259239227522371e-10,2.13604710800266e-07,9.711122166862774e-10,1.245758237023e-07,4.542823246578995e-09,8.813574240046827e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1213779494493418e-09,1.1233982742243303e-09,9.711122166862774e-12,1.1189145780790146e-09,8.982834314541051e-11,2.647847103454021e-11
5.13,4.9474096027946066e-08,1.2394876459423185e-07,5.259039720539035e-10,2.1359241273332982e-07,9.713257058292202e-10,1.2456373912446253e-07,4.554010658615776e-09,8.822546146385803e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1212698220052808e-09,1.1232909825703492e-09,9.713257058292202e-12,1.1188394050856386e-09,8.960777285907418e-11,2.6474515684997505e-11
5.14,4.947411599427614e-08,1.2393738481105183e-07,5.258840057238279e-10,2.1358011799680943e-07,9.715387875700785e-10,1.245516574697276e-07,4.565197352493331e-09,8.831496015696007e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1211617092890778e-09,1.1231836799512996e-09,9.715387875700786e-12,1.1187637158299619e-09,8.938765667690597e-11,2.6470561272160426e-11
5.15,4.9474135976973734e-08,1.2392600617028408e-07,5.258640230262382e-10,2.1356782658537349e-07,9.717514625865073e-10,1.2453957873344602e-07,4.576383328427678e-09,8.840423892949789e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1210536114651366e-09,1.123076364771545e-09,9.717514625865073e-12,1.118687511272783e-09,8.916799368060492e-11,2.6466607795193153e-11
5.16,4.9474155976792694e-08,1.2391462867184134e-07,5.258440232072768e-10,2.1355553849368622e-07,9.719637313541467e-10,1.245275029107622e-07,4.5875685868529585e-09,8.849329823013136e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1209455287019498e-09,1.1229690353971644e-09,9.719637313541467e-12,1.1186107921165289e-09,8.894878295355625e-11,2.646265525326025e-11
5.17,4.9474175994504966e-08,1.2390325231563935e-07,5.258240054950009e-10,2.1354325371640709e-07,9.721755941466215e-10,1.2451542999661396e-07,4.5987531284214405e-09,8.858213850645677e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.120837461172099e-09,1.1228616901559641e-09,9.721755941466216e-12,1.1185335588053736e-09,8.873002358083109e-11,2.645870364552658e-11
5.18,4.947419603090059e-08,1.2389187710159682e-07,5.258039690993816e-10,2.135309722481911e-07,9.72387051035542e-10,1.2450335998573257e-07,4.609936954003515e-09,8.867076020500682e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1207294090522526e-09,1.1227543273374877e-09,9.723870510355419e-12,1.1184558115253595e-09,8.851171464918642e-11,2.6454752971157376e-11
5.19,4.9474216086787664e-08,1.2388050302963553e-07,5.257839132123047e-10,2.1351869408368857e-07,9.725981018905034e-10,1.2449129287264286e-07,4.6211200646876984e-09,8.875916377125064e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1206213725231675e-09,1.1226469451930275e-09,9.725981018905035e-12,1.118377550204518e-09,8.829385524706584e-11,2.6450803229318207e-11
5.2,4.94742361629924e-08,1.238691300996802e-07,5.257638370075707e-10,2.1350641921754532e-07,9.728087463790862e-10,1.2447922865166304e-07,4.632302461780628e-09,8.88473496495937e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1205133517696875e-09,1.1225395419356357e-09,9.728087463790863e-12,1.118298774512987e-09,8.807644446459905e-11,2.644685441917498e-11
5.21,4.9474256260359074e-08,1.2385775831165849e-07,5.257437396408943e-10,2.1349414764440252e-07,9.730189839668557e-10,1.2446716731690485e-07,4.643484146807067e-09,8.893531828337793e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1204053469807432e-09,1.1224321157401342e-09,9.730189839668557e-12,1.1182194838631325e-09,8.785948139360249e-11,2.6442906539893938e-11
5.22,4.947427637975007e-08,1.2384638766550122e-07,5.257236202499047e-10,2.1348187935889674e-07,9.732288139173622e-10,1.2445510886227346e-07,4.654665121509906e-09,8.902307011488162e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1202973583493544e-09,1.122324664743126e-09,9.732288139173622e-12,1.1181396774096678e-09,8.764296512757895e-11,2.643895959064169e-11
5.23,4.9474296522045826e-08,1.2383501816114207e-07,5.257034779541455e-10,2.1346961435566002e-07,9.734382352921418e-10,1.2444305328146757e-07,4.665845387850155e-09,8.911060558531951e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1201893860726255e-09,1.1222171870430067e-09,9.734382352921417e-12,1.1180593540497745e-09,8.742689476171832e-11,2.6435013570585152e-11
5.24,4.94743166881449e-08,1.2382364979851777e-07,5.256833118550748e-10,2.1345735262931976e-07,9.736472469507149e-10,1.2443100056797933e-07,4.67702494800695e-09,8.919792513484268e-10,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.1200814303517485e-09,1.1221096806999737e-09,9.73647246950715e-12,1.1179785124232201e-09,8.721126939289712e-11,2.6431068478891607e-11
