Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,compartment_1,compartment_2,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10
2.2800000000000002,266.3118036901165,33.688196309883395,1199.629504140629,0.3619076069706133,0.008530465650078391,1199.999904593421,3.7619739039944924e-05,8.939108864472594e-11,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.540170478121116,0.00021836457291733922,0.3232638897409617,0.01477475882627261,2.9368123024113475e-07,2.6060829575432368e-06,8.185972583865492e-05,3.8879214830747615e-10,1.6922217443449666e-15,1.4897403329833403e-10
2.29,266.1664150119375,33.83358498806246,1199.626264552737,0.3649984989203923,0.00867916159238159,1199.9999037677064,3.84454497362691e-05,9.33574477108629e-11,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.538002618468443,0.00021932918377193638,0.32465888827724304,0.014965286750678566,2.9881427793861586e-07,2.628462112900536e-06,8.328663610386696e-05,4.042515454001896e-10,1.7673094556046e-15,1.5224405018062536e-10
2.3000000000000003,266.021048028992,33.97895197100787,1199.6230110161318,0.368101426479048,0.00882977063878068,1199.999902927631,3.928552102328602e-05,9.748106694417023e-11,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.535833360485917,0.00022029384822025427,0.3260536771591985,0.01515739079626411,3.040136721798428e-07,2.6509300330896215e-06,8.473190482449015e-05,4.202530838219062e-10,1.845374408467918e-15,1.5557094483482812e-10
2.31,265.8757027552695,34.12429724473042,1199.619743532912,0.37121637176061295,0.008982308577114868,1199.9999020730104,4.014013724883047e-05,1.0176739796829031e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.533662703101715,0.00022125856617017222,0.32744825624726304,0.015351076350009407,3.092799658843201e-07,2.673486602007419e-06,8.619568350316456e-05,4.36813239613319e-10,1.9265198190097492e-15,1.5895544756984147e-10
2.32,265.73037920476975,34.2696207952302,1199.6164621051769,0.37434331682386457,0.009136791249084356,1199.999901203659,4.100948428111526e-05,1.0622204629155496e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.531490645243295,0.00022222333752941695,0.3288426254017797,0.015546348782032062,3.1461371393085777e-07,2.696131703133853e-06,8.76781241593887e-05,4.539489125058986e-10,2.0108518171092807e-15,1.6239829472125477e-10
2.33,265.5850773915033,34.41492260849658,1199.613166735027,0.37748224367248334,0.00929323455009046,1199.999900319389,4.1893749514220755e-05,1.1085077400297237e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.529317185837403,0.00022318816220556252,0.33023678448300126,0.015743213445547913,3.2001547315254816e-07,2.7188652195328892e-06,8.917937932798533e-05,4.716774348301995e-10,2.098479497512878e-15,1.6590022867317017e-10
2.34,265.43979732949174,34.56020267050816,1199.6098574245655,0.3806331342552114,0.009451654429075702,1199.999899420012,4.279312187358444e-05,1.1565950246821411e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.527142323810073,0.00022415304010602914,0.33163073335108845,0.01594167567683194,3.2548580233173813e-07,2.7416870338535545e-06,9.069960205756673e-05,4.900165805693533e-10,2.1895149708975725e-15,1.6946199788002472e-10
2.35,265.2945390327671,34.70546096723284,1199.6065341758954,0.38379597046601255,0.009612066888363984,1199.9998985053371,4.370779182149086e-05,1.2065431502560394e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.524966058086624,0.00022511797113808444,0.3330244718661116,0.016141740795179566,3.3102526219500645e-07,2.7645970283309912e-06,9.223894590900121e-05,5.089845745594264e-10,2.284073414935277e-15,1.7308435688841604e-10
2.36,265.14930251537214,34.850697484627794,1199.603196991122,0.3869707341651551,0.009774487962554748,1199.999897575173,4.463795058585981e-05,1.2584488621648781e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.522788387591667,0.00022608295520884267,0.3344179998880493,0.016343414103751643,3.366344146867533e-07,2.787595084938215e-06,9.379756475287798e-05,5.286000915079044e-10,2.3823379922210284e-15,1.7676806328315765e-10
2.37,265.0040877913606,34.99591220863938,1199.599845872352,0.39015740712855673,0.009938933769229096,1199.999896629326,4.5583792051911173e-05,1.3123616333626132e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.520609311249094,0.00022704799222526392,0.33581131727678903,0.016546700887399436,3.4231382471591643e-07,2.810681085021124e-06,9.537561325609113e-05,5.488822901199501e-10,2.484402376062256e-15,1.8051388517842254e-10
2.38,264.85889487479676,35.1411051252032,1199.5964808216931,0.39335597108432946,0.010105420472366552,1199.999895667601,4.6545511417031454e-05,1.3683432760677757e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.518428827982088,0.00022801308209415458,0.33720442389212685,0.016751606414149578,3.4806405889663897e-07,2.833854909561625e-06,9.697324653078119e-05,5.698508054299843e-10,2.5903835996383016e-15,1.8432259589106322e-10
2.39,264.71372377975587,35.28627622024409,1199.5931018412548,0.3965664077100947,0.010273964285033074,1199.9998946898015,4.75233053018643e-05,1.4264633099959052e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.516246936713122,0.00022897822472216724,0.3385973195937673,0.016958135935050127,3.538856856412807e-07,2.857116439158188e-06,9.859062016012947e-05,5.915257598098714e-10,2.7004132878503038e-15,1.881949743806172e-10
2.4,264.56857452032386,35.4314254796761,1199.5897089331474,0.39978869862953326,0.010444581472832448,1199.9998936957288,4.851737188971375e-05,1.4867930815068975e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.51406363636396,0.00022994342001580014,0.3399900042413237,0.017166294683980895,3.5977927527975203e-07,2.880465554000888e-06,0.00010022789023147846,6.139277746763124e-10,2.8146265244738037e-15,1.921318058014368e-10
2.41,264.42344711059746,35.57655288940253,1199.5863020994836,0.40302282541254336,0.010617288353748588,1199.9998926851836,4.9527910932111835e-05,1.5494057871399443e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.511878925855646,0.00023090866788139759,0.341382477694318,0.01737608787761583,3.6574540005455394e-07,2.9039021338724374e-06,0.00010188521333481823,6.370779806056992e-10,2.933161896744623e-15,1.9613388152482592e-10
2.42,264.2783415646841,35.72165843531584,1199.5828813423766,0.4062687695753967,0.01079210129798768,1199.9998916579643,5.055512375438555e-05,1.6143764971484297e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.509692804108518,0.00023187396822514907,0.3427747398121801,0.017587520715385357,3.717846341158121e-07,2.9274260581492006e-06,0.00010356274656127174,6.60998027607808e-10,3.0561615399453367e-15,2.00201999161175e-10
2.43,264.1332578967022,35.86674210329773,1199.579446663941,0.409526512580896,0.010969036727820455,1199.999890613868,5.159921326122454e-05,1.6817821790348718e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.507505270042204,0.00023283932095308966,0.344166790454249,0.01780059837943912,3.7789755351631373e-07,2.9510372058022236e-06,0.00010526064750158138,6.857100955601248e-10,3.1837711819925185e-15,2.0433696258209957e-10
2.44,263.9881961207809,36.01180387921907,1199.575998066294,0.4127960358385312,0.011148111117424347,1199.9998895526903,5.266038394224802e-05,1.7517017210858198e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.505316322575617,0.00023380472597109956,0.3455586294797717,0.018015326034608682,3.840847362065389e-07,2.9747354553982538e-06,0.00010697907424459401,7.11236904804541e-10,3.31614018802459e-15,2.0853958194257644e-10
2.45,263.84315625106,36.156843748939934,1199.5725355515526,0.41607732070463715,0.011329340992725773,1199.9998884742251,5.373884187757244e-05,1.8242159559067936e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.503125960626962,0.00023477018318490413,0.34695025674790364,0.01823170882837067,3.903467620296955e-07,2.998520685100766e-06,0.0001087181853757477,7.376017269082309e-10,3.4534216049904514e-15,2.1281067370308352e-10
2.46,263.6981383016904,36.301861698309544,1199.569059121836,0.41937034848254956,0.011512742931242279,1199.9998873782647,5.483479474337846e-05,1.8994076839571813e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.500934183113733,0.00023573569250007334,0.34834167211770845,0.018449751890809867,3.9668421271674717e-07,3.022392772670981e-06,0.00011047813997555671,7.648283955904741e-10,3.595772206238732e-15,2.171510606517377e-10
2.47,263.55314228683363,36.44685771316633,1199.5655687792653,0.422675100422763,0.01169833356192482,1199.9998862645998,5.594845181747858e-05,1.977361697085181e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.498740988952713,0.0002367012538220221,0.34973287544815823,0.01866946033458266,4.030976718814458e-07,3.0463515954688984e-06,0.00011225909761809815,7.929413178172551e-10,3.743352536107829e-15,2.2156157192643618e-10
2.48,263.4081682206621,36.59183177933786,1199.562064525962,0.42599155772308656,0.011886129564999915,1199.9998851330197,5.7080023984884095e-05,2.0581648020626946e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.496546377059977,0.0002376668670560097,0.35112386659813316,0.01889083925488058,4.09587725015358e-07,3.0703970304543128e-06,0.00011406121836949721,8.219654850654231e-10,3.896326954516576e-15,2.2604304303699558e-10
2.49,263.2632161173591,36.73678388264087,1199.5585463640493,0.429319701528802,0.012076147671811926,1199.9998839833115,5.8229723743372796e-05,2.1419058441202734e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.494350346350892,0.00023863253210713986,0.3525146454264217,0.01911389372939412,4.161549594828932e-07,3.094528954187845e-06,0.0001158846627864136,8.519264847582721e-10,4.054863681555718e-15,2.30596315887295e-10
2.5,263.11828599111874,36.88171400888125,1199.5550142956524,0.4326595129328193,0.012268404664665201,1199.9998828152613,5.9397765209055856e-05,2.2286757304820092e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.492152895740103,0.00023959824888036065,0.3539052117917202,0.01933862881827658,4.2279996451632866e-07,3.118747242831962e-06,0.0001177295919145267,8.82850511874337e-10,4.219134842080008e-15,2.3522223879741633e-10
2.5100000000000002,262.97337785614593,37.02662214385402,1199.5514683228973,0.436010972975835,0.012462917376666365,1199.9998816286534,6.0584364121945555e-05,2.3185674539004812e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.489954024141564,0.00024056401728046398,0.3552955655526335,0.019565049564108317,4.295233312108349e-07,3.143051772152007e-06,0.00011959616728702214,9.147643807313003e-10,4.389316510301145e-15,2.3992166652578883e-10
2.52,262.8284917266564,37.171508273343576,1199.5479084479118,0.4393740627064288,0.012659702631562377,1199.9998804232728,6.178973550711427e-05,2.4117901365140924e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.487753730468507,0.000241529837212087,0.3566857065676744,0.019793160994561274,4.363256504514134e-07,3.1674424179493304e-06,0.00012148455034726833,9.476954964977718e-10,4.565804608367038e-15,2.446954510071684e-10
2.5300000000000002,262.68362761687683,37.31637238312316,1199.5443346728248,0.4427487630482004,0.012858777376743815,1199.9998791988996,6.301409888296951e-05,2.5084160196141204e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.485552013633457,0.00024249570857970897,0.35807563469526354,0.020022968116400336,4.432075174971426e-07,3.191919055103437e-06,0.00012339490372513705,9.816719552775676e-10,4.748735928934115e-15,2.495444619781483e-10
2.54,262.5387855410449,37.4612144589551,1199.5407469997667,0.44613505486557753,0.013060158617365848,1199.999877955313,6.425767569904222e-05,2.608505371138516e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.483348872548232,0.00024346163128765246,0.3594653497937293,0.020254475918364438,4.50169529711444e-07,3.2164815580462093e-06,0.0001253273906048178,1.016722514643212e-09,4.938224598650722e-15,2.544695768306165e-10
2.5500000000000003,262.39396551340906,37.60603448659094,1199.5371454308695,0.44953291899520126,0.01326386338493036,1199.9998766922902,6.55206881201939e-05,2.7121659101033963e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.481144306123946,0.000244427605240084,0.3608548517213081,0.020487689372548187,4.5721228547960883e-07,3.241129800988074e-06,0.00012728217442332698,1.0528765844632634e-09,5.134474575992048e-15,2.594716757971417e-10
2.56,262.2491675482287,37.75083245177133,1199.5335299682665,0.4529423362224809,0.013469908760753782,1199.9998754096075,6.680335995525911e-05,2.8195079363389857e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.478938313271,0.00024539363034101295,0.36224414033614444,0.020722613433307998,4.6433638501805133e-07,3.265863657748893e-06,0.00012925941909570863,1.090164255245773e-09,5.337694706705877e-15,2.645516456286138e-10
2.57,262.10439165977397,37.89560834022601,1199.5299006140922,0.45636328728175607,0.01367831187580515,1199.9998741070397,6.810591666244739e-05,2.930644362084171e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.476730892899084,0.0002463597064942923,0.3636332154962901,0.020959253037227746,4.7154243036917955e-07,3.2906830017590306e-06,0.00013125928901348065,1.1286163109929719e-09,5.548098783673984e-15,2.6971037961573514e-10
2.58,261.9596378623262,38.04036213767383,1199.5262573704827,0.4597957528564574,0.01388908991054403,1199.9998727843595,6.942858535474472e-05,3.0456907435810167e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.47452204391719,0.00024732583360361746,0.36502207705970524,0.02119761310308461,4.788310253962611e-07,3.315587706060407e-06,0.00013328194904307946,1.1682642422434893e-09,5.765905606774433e-15,2.7494877761051216e-10
2.59,261.8149061701773,38.185093829822705,1199.5226002395757,0.46323971357926724,0.014102260094758488,1199.9998714413382,7.077159480531494e-05,3.164765312669267e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.472311765233597,0.0002482920115725266,0.36641072488425735,0.02143769853181502,4.862027757782893e-07,3.3405776433075477e-06,0.00013532756452430507,1.2091402593040373e-09,5.9913390427448126e-15,2.8026774604774666e-10
2.6,261.67019659763037,38.329803402369656,1199.51892922351,0.46669515003228185,0.014317839707403107,1199.9998700777453,7.213517545290166e-05,3.2879890083809123e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.47010005575587,0.0002492582403044006,0.3677991588277217,0.021679514206480923,4.93658289004849e-07,3.3656526857686587e-06,0.00013739630126876655,1.2512773056725034e-09,6.22462808504659e-15,2.8566819796653074e-10
2.61,261.5255091589993,38.474490841000744,1199.515244324426,0.4701620427471712,0.014535846076436898,1199.9998686933486,7.351955940722955e-05,3.4154855085346663e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.46788691439088,0.0002502245197024623,0.3691873787477811,0.02192306499223609,5.011981743709781e-07,3.3908127053266706e-06,0.00013948832555832694,1.2947090716543517e-09,6.466006913730275e-15,2.911510530317384e-10
2.62,261.38084386860885,38.61915613139113,1199.5115455444657,0.47364037220534155,0.014756296578661348,1199.9998672879142,7.492498045440625e-05,3.547381261330539e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.465672340044781,0.00025119084966977723,0.37057538450202626,0.022168355736292805,5.088230429720317e-07,3.416057573480306e-06,0.00014160380414354862,1.339470008174324e-09,6.715714955301756e-15,2.967172375555227e-10
2.63,261.236200740795,38.763799259204994,1199.5078328857721,0.47713011883809503,0.014979208639558313,1199.9998658612071,7.635167406232355e-05,3.68380551694431e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.463456331623034,0.0002521572301092524,0.37196317594795475,0.022415391267888506,5.165335076985393e-07,3.4413871613451364e-06,0.00014374290424213807,1.385595340785345e-09,6.9739969425894516e-15,3.023676845188083e-10
2.64,261.0915797899044,38.908420210095606,1199.5041063504898,0.4806312630267923,0.015204599733128073,1199.9998644129896,7.779987738605945e-05,3.824890359122104e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.461238888030374,0.0002531236609236371,0.37335075294297243,0.02266417639825288,5.243301832310685e-07,3.4668013396546433e-06,0.0001459057935373917,1.4331210838766727e-09,7.241102974612684e-15,3.0810333359278997e-10
2.65,260.94698103029475,39.05301896970525,1199.500365940765,0.48414378510301237,0.015432487381727223,1199.9998629430231,7.926982927327924e-05,3.970770736774865e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.459020008170848,0.0002540901420155221,0.3747381153443921,0.02291471592057492,5.32213686035078e-07,3.4922999787612735e-06,0.00014809264017664014,1.4820840550831855e-09,7.517288576450847e-15,3.139251311604277e-10
2.66,260.80240447633474,39.19759552366527,1199.496611658745,0.48766766534871464,0.015662889155906735,1199.999861451067,8.076177026963766e-05,4.121584495572931e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.456799690947788,0.00025505667328733965,0.37612526300943416,0.023167014609970303,5.401846343557781e-07,3.5178829486375043e-06,0.0001503036127696944,1.532521889897893e-09,7.802814759113808e-15,3.1983403033794586e-10
2.67,260.657850142404,39.342149857596006,1199.492843506579,0.4912028839963993,0.015895822674249837,1199.9998599368791,8.227594262417986e-05,4.2774724095405063e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.454577935263824,0.00025602325464136325,0.3775121957952259,0.02342107722344889,5.482436482129816e-07,3.543550118876902e-06,0.00015253888038728995,1.5844730564895739e-09,8.09794807941314e-15,3.2583099099632986e-10
2.68,260.5133180428928,39.48668195710718,1199.4890614864173,0.4947494213025958,0.016131305529801486,1199.9998584002183,8.381258726194955e-05,4.4387424319522144e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.45235474002088,0.00025698988597971,0.3788989135588033,0.023676908503391735,5.563913468639965e-07,3.5693013592241828e-06,0.00015479861185509222,1.6379768040028285e-09,8.403271594061198e-15,3.319169677722702e-10
2.69,260.3688081922027,39.63119180779725,1199.4852656004118,0.4983072574156979,0.016369355422379512,1199.9998568408396,8.537194926237477e-05,4.605573376526751e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.450130104120166,0.0002579565672043361,0.38028541615710865,0.02393451317122726,5.646283533672855e-07,3.5951365386217166e-06,0.00015708297702337546,1.693073294965786e-09,8.719123880923903e-15,3.380929317638693e-10
2.7,260.2243206047466,39.77567939525341,1199.4814558507153,0.5018763723723227,0.016609990162220156,1199.9998552584937,8.695427802197112e-05,4.778006431505835e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.447904026462208,0.0002589232982170366,0.38167170344699114,0.024193895927164394,5.729552947091329e-07,3.621055525183055e-06,0.0001593921468020061,1.7498036283096621e-09,9.045582971814797e-15,3.4435987117517025e-10
2.71,260.07985529494795,39.920144705052074,1199.4776322394825,0.5054567462135813,0.016853227553574986,1199.9998536529313,8.855982245737825e-05,4.956205228999666e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.445676505946816,0.00025989007891944897,0.3830577752852066,0.024455061455723515,5.813727977891213e-07,3.647058187031651e-06,0.0001617262920434198,1.8082097489163198e-09,9.382958706953096e-15,3.5071877231918707e-10
2.72,259.9354122772413,40.064587722758674,1199.47379476887,0.5090483589322511,0.017099085447598774,1199.9998520239021,9.018883320245454e-05,5.140337201128015e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.443447541473097,0.000260856909213051,0.38444363152841926,0.02471801442317866,5.898814912446567e-07,3.673144391919667e-06,0.0001640855840501423,1.868334510957443e-09,9.731568122997376e-15,3.571706283189983e-10
2.73,259.79099156607236,40.20900843392761,1199.4699434410347,0.5126511904729443,0.01734758174217848,1199.9998503711538,9.184156261331092e-05,5.330573631493306e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.441217131939451,0.00026182378899916093,0.3858292720331996,0.02498275947752683,5.984820054455047e-07,3.6993140072290906e-06,0.0001664701945731478,1.9302216939458545e-09,1.0091735550568967e-14,3.637164391277933e-10
2.74,259.64659317589775,40.35340682410227,1199.4660782581357,0.5162652207322789,0.01759873438176242,1199.9998486944319,9.351826477334605e-05,5.527089706653838e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.438985276243589,0.00026279071817893705,0.3872146966560253,0.025249301248457572,6.07174972488327e-07,3.7255668999728617e-06,0.00016888029581022034,1.993916019004705e-09,1.0463792711777151e-14,3.703572115489237e-10
2.75,259.50221712118497,40.49778287881502,1199.4621992223335,0.5198904295590483,0.017852561357189285,1199.9998469934808,9.521919549828008e-05,5.730064567596883e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.436751973282496,0.0002637576966533777,0.38859990525328125,0.02551764434732282,6.159610261912147e-07,3.7519029367960052e-06,0.00017131606040431222,2.0594631653564542e-09,1.0848078817745714e-14,3.770939592559519e-10
2.7600000000000002,259.3578634164128,40.6421365835872,1199.45830633579,0.5235267967543914,0.018109080705517297,1199.9998452680431,9.694461234118978e-05,5.939681361211901e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.434517221952476,0.0002647247243233211,0.3899848976812588,0.02578779336710682,6.248408020882237e-07,3.7783219839767557e-06,0.00017377766144190536,2.1269097870338206e-09,1.1244940666141304e-14,3.839277028127042e-10
2.77,259.2135320760709,40.786467923929074,1199.454399600668,0.5271743020719625,0.018368310509853228,1199.9998435178593,9.869477459754241e-05,6.156127291763628e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.432281021149118,0.0002656918010894448,0.3913696737961567,0.026059752882396363,6.338149374239046e-07,3.804823907427682e-06,0.0001762652724513697,2.1963035298146426e-09,1.165473273870313e-14,3.9085946969332015e-10
2.7800000000000002,259.0692231146601,40.9307768853399,1199.4504790191324,0.5308329252181015,0.018630268899181558,1199.9998417426682,0.00010046994331023082,6.379593672365305e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.430043369767315,0.0002666589268522662,0.39275423345408006,0.026333527449351142,6.42884071147834e-07,3.8314085726968214e-06,0.00017877906740132446,2.267693048382835e-09,1.2077817298774562e-14,3.9789029430230746e-10
2.79,258.92493654669215,41.075063453307855,1199.4465445933497,0.5345026458520036,0.018894974048193486,1199.999839942207,0.0001022703812746072,6.610275976451758e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.427804266701257,0.00026762610151214177,0.39413857651104095,0.026609121605674312,6.52048843909142e-07,3.858075844968801e-06,0.00018131922069899683,2.3411280237174117e-09,1.2514564488836047e-14,4.0502121799459337e-10
2.8000000000000003,258.78067238668996,41.219327613310064,1199.4425963254869,0.5381834435858898,0.0191624441771161,1199.9998381162115,0.00010409635304351834,6.84837388925263e-10,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,0.06,0.06,24.3,108.6,1.0,1.0,14.42556371084443,0.0002685933249692673,0.3955227028229581,0.02688653987058334,6.613098980510408e-07,3.884825589065977e-06,0.00018388590718858283,2.4166591807117867e-09,1.2965352428039953e-14,4.1225328909558096e-10
