Time,s2,s4,s7,s15,s19,s21,s22,s23,s25,s27,s26,s28,s32,s29,s24,s35,s37,s38,s39,s40,s1,s18,s41,s42,s48,s53,s60,s63,s64,s65,s67,s75,s76,s77,s81,s82,kcatp_r8,kM_r8_s15,kcatn_r8,kM_r8_s19,kM_r8_s63,kcatp_r9,kM_r9_s7,kcatn_r9,kM_r9_s22,kass_r10,kdiss_r10,kI_r10_s25,kcatp_r11,kM_r11_s32,kcatn_r11,kM_r11_s26,kM_r11_s28,kass_r13,kdiss_r13,kcatp_r16,kcatn_r16,kM_r16_s39,ki_r16_s39,kass_r17,kdiss_r17,kcatp_r18,kcatn_r18,kM_r18_s4,ki_r18_s4,kass_r21,kdiss_r21,kI_r21_s2,kcatp_r25,kM_r25_s53,kcatn_r25,kM_r25_s60,kM_r25_s15,kcatp_r26,kM_r26_s25,kcatn_r26,kM_r26_s64,kcatp_r28,kcatn_r28,kM_r28_s41,ki_r28_s41,kcatp_r29,kM_r29_s67,kcatn_r29,kM_r29_s18,kM_r29_s15,kass_r30,kass_r31,kdiss_r31,kass_re16,kdiss_re16,kI_re16_s81,default,c1,c5,r30,r31,r8,r9,r10,r11,r13,r16,r17,r18,r21,r25,r26,r28,r29,re16
3.68,5.0,1.167741050704649,2.7337032103757104,5.132746457735024,0.06507176957746937,0.5,0.7134243658870607,0.5,0.5261702255882981,0.49573717968050257,4.979280982508402,4.983543802827899,0.004897514441219664,0.49573717968050257,0.03735246968349858,0.011871939469426536,0.0047632260003942105,0.6,0.4920345074134698,0.0032022665861360365,1.167741050704649,0.053803992046393335,0.5797406429058973,5.0,3.3003541173477737,1.5556316473861198,0.14401423526610416,0.015490986987943206,0.11382977441170189,0.33,1.4990684316908387,0.003949563580950295,4.951002633948503,4.951002633948503,0.0,0.048997366051500214,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.009550153160378343,-0.007246170491082131,0.020356531584106063,0.09803849474153813,0.02005572429985828,-0.011948078708753898,-0.0008900514932805095,0.005261922515673098,0.0023414391213872603,0.04877699975334891,0.12382538206922437,0.03734163319976962,0.020096812543167742,-0.05878501130340362,-0.0017137431735218052,5.4976222459646173e-05
3.69,5.0,1.1672563389493724,2.7333115796287095,5.132898636807513,0.06527533472381657,0.5,0.7144040386110615,0.5,0.5259694776636269,0.4957462346462871,4.979170306426872,4.983424071780584,0.004921510029631931,0.4957462346462871,0.037509404869489824,0.011935559292635069,0.0047924727468602185,0.6,0.49198180285067905,0.0032257244024607736,1.1672563389493724,0.05378679121126977,0.5795787954415049,5.0,3.2991195161511047,1.556493303528829,0.14438718032006395,0.01549396735129292,0.11403052233637309,0.33,1.4984975905489624,0.00397262425085931,4.9510020896588784,4.9510020896588784,0.0,0.048997910341125495,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.009596944557782266,-0.007288792740623691,0.02035650079496213,0.09789599132144779,0.02006124047825746,-0.011998139459158858,-0.0009209432638112164,0.005278987897451169,0.0023501225165991676,0.04816314213093113,0.12309452711293464,0.0372474675526779,0.02005278760540219,-0.058825994316338164,-0.0017264935868102403,5.386608497534584e-05
3.7,5.0,1.16677771797832,2.7329217539085544,5.133049749276682,0.06547889953100516,0.5,0.7153822892750529,0.5,0.5257691695026149,0.4957555989742382,4.979059438796266,4.983303839822027,0.004945538290493036,0.4957555989742382,0.03766653355549078,0.011999296369863063,0.004821803287035359,0.6,0.49192892768165886,0.0032492690313058333,1.16677771797832,0.05376946475386285,0.5794185191923115,5.0,3.2978921939870225,1.557348621959147,0.14475918405382837,0.015496892631411562,0.11423083049738511,0.33,1.4979264920625326,0.003995726543376155,4.95100155633116,4.95100155633116,0.0,0.04899844366884369,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.00964379966646142,-0.007331491786409841,0.02035646488568991,0.09775404215354899,0.020066678852377836,-0.01204826058805646,-0.0009519205460786009,0.0052960436101338,0.002358801383594289,0.047557772526480434,0.12236925791654886,0.03715338937713646,0.02000885952954656,-0.05886247993617354,-0.0017388997505192703,5.277830548687523e-05
3.71,5.0,1.1663051041717027,2.7325336836847107,5.133199799488548,0.06568246394897441,0.5,0.716359123373204,0.5,0.5255693001378597,0.4957652735140894,4.978948379862513,4.983183106348423,0.004969599191529039,0.4957652735140894,0.03782385591774109,0.012063150616995512,0.00485121756964858,0.6,0.49187588200314974,0.0032729004272017176,1.1663051041717027,0.053752016073519836,0.5792597983112486,5.0,3.2966720954250355,1.5581976572109568,0.1451302473640056,0.015499763548472528,0.11443069986214026,0.33,1.4973551768685687,0.004018870328961202,4.951001033747318,4.951001033747318,0.0,0.04899896625268618,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.009690718423481626,-0.007374267373987651,0.02035642394830576,0.09761264233945975,0.020072040342579332,-0.012098442145112362,-0.0009829826298323047,0.005313089662824646,0.002367475713670293,0.046960766640666264,0.12164952319036285,0.037059400734472905,0.019965028100682757,-0.05889455874131731,-0.0017509669633609052,5.1712439295664714e-05
3.72,5.0,1.1658384154259873,2.732147320602373,5.13334879175319,0.06588602792887265,0.5,0.7173345463409182,0.5,0.5253698686041679,0.49577525910768466,4.978837129863252,4.9830618707555665,0.004993692701803472,0.49577525910768466,0.03798137213512158,0.012127121954802898,0.004880715543628209,0.6,0.49182266591184154,0.0032966185445302723,1.1658384154259873,0.05373444850934108,0.5791026171381806,5.0,3.2954591656208754,1.5590404632063979,0.14550037117272482,0.015502580813277322,0.11463013139583206,0.33,1.4967836845473708,0.004042055480140235,4.951000521695178,4.951000521695178,0.0,0.048999478304825206,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.009737700768516771,-0.00741711925276631,0.020356378072382685,0.09747178705837573,0.020077325857516776,-0.012148684180814976,-0.0010141288115079403,0.005330126064963436,0.0023761454986469055,0.04637200254148,0.12093527224961172,0.03696550364531953,0.019921293104391256,-0.05892231951307959,-0.0017627004634817255,5.0668053653293854e-05
3.73,5.0,1.1653775711538976,2.7317626174824685,5.133496730344755,0.06608959142305725,0.5,0.7183085635548332,0.5,0.5251708739385548,0.4957855565889791,4.9787256890278355,4.9829401324388565,0.005017818791717325,0.4957855565889791,0.03813908238915427,0.012191210308941174,0.004910297158101953,0.6,0.49176927950437344,0.0033204233375246786,1.1653775711538976,0.05371676534017998,0.5789469601999028,5.0,3.2942533503164975,1.5598770932558643,0.1458695564276364,0.015505345127255548,0.11482912606144516,0.33,1.4962120536225212,0.004065281871504441,4.95100001996843,4.95100001996843,0.0,0.048999980031573784,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.009784746643848784,-0.007460047176017118,0.020356327345050447,0.09733147156657082,0.020082536294129053,-0.01219898674647522,-0.0010453583942361643,0.005347152826325207,0.0023848107308659106,0.04579136066965904,0.12022645501322908,0.036871700089682866,0.019877654326751086,-0.05894584923423732,-0.0017741054285031,4.964472776201878e-05
3.74,5.0,1.164922492284414,2.7313795283216553,5.133643619501456,0.06629315438509474,0.5,0.7192811803328211,0.5,0.5249723151802445,0.49579616678403876,4.978614057577327,4.982817890793289,0.005041977433009057,0.49579616678403876,0.03829698686400233,0.012255415609951782,0.004939962362396901,0.6,0.49171572287733367,0.00334431476026946,1.164922492284414,0.053698969784643016,0.5787928122101434,5.0,3.293054595840079,1.560707600058007,0.14623780410191167,0.015508057182464922,0.11502768481975548,0.33,1.4956403215608833,0.004088549379710419,4.9509995283666175,4.9509995283666175,0.0,0.04900047163338581,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.009831855994367662,-0.007503050900873489,0.0203562718509958,0.09719169119690302,0.020087672537628415,-0.012249349894226344,-0.0010766706878519092,0.00536416995701952,0.0023934714031911613,0.045218723843967565,0.11952302200262643,0.036777992007012296,0.019834111554339708,-0.058965233087616725,-0.0017851869755577256,4.8642052774258704e-05
3.75,5.0,1.1644731012627727,2.7309980082923224,5.133789463425568,0.0664967167697607,0.5,0.7202524019339878,0.5,0.5247741913706699,0.4958070905110406,4.978502235724502,4.982695145213462,0.005066168598754587,0.4958070905110406,0.03845508574647014,0.01231973779326163,0.004969711106039516,0.6,0.49166199612726,0.0033682927667004754,1.1644731012627727,0.05368106500108973,0.5786401580695624,5.0,3.2918628491060224,1.5615320356997322,0.14660511519424305,0.015510717661591268,0.11522580862933006,0.33,1.4950685247726025,0.004111857883480168,4.950999046695148,4.950999046695148,0.0,0.04900095330485598,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.009879028767571444,-0.007546130188330947,0.020356211672462623,0.0970524413583254,0.020092735461489764,-0.012299773677023697,-0.0011080650089034735,0.005381177467489716,0.0024021275090085606,0.044653977266336776,0.11882492434048735,0.03668438129626705,0.019790664574232973,-0.0589805544546969,-0.001795950161323195,4.7659631793081636e-05
3.76,5.0,1.164029322050467,2.7306180137425913,5.133934266283433,0.06670027853303977,0.5,0.7212222335586739,0.5,0.5245765015534728,0.4958183285802724,4.9783902236738475,4.9825718950935745,0.005090392263367304,0.4958183285802724,0.03861337922600325,0.012384176799183116,0.004999543338755644,0.6,0.4916080993506395,0.0033923573106049263,1.164029322050467,0.05366305408763272,0.5784889828657517,5.0,3.2906780576149517,1.562350451656202,0.146971490728844,0.015513327237948508,0.11542349844652716,0.33,1.4944966986111052,0.0041352072636011,4.950998574765284,4.950998574765284,0.0,0.04900142523471983,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.009926264913566242,-0.007589284803247129,0.020356146889252115,0.09691371753540207,0.02009772592743999,-0.012350258148644511,-0.001139540680661754,0.005398175368512115,0.002410779042226076,0.044097008526867904,0.11813211374957963,0.03659086981598245,0.01974731317400506,-0.058991894914230424,-0.001806399982051347,4.6697079871829694e-05
3.77,5.0,1.163591080125246,2.7302395021963113,5.134078032205457,0.06690383963212572,0.5,0.7221906803484538,0.5,0.5243792447745037,0.4958298817941331,4.97827802162156,4.982448139827427,0.005114648402598058,0.4958298817941331,0.03877186749468838,0.012448732572914113,0.005029459010470512,0.6,0.4915540326439082,0.0034165083456213522,1.163591080125246,0.053644940082137674,0.5783392718732353,5.0,3.2895001694537145,1.5631628987908341,0.14733693175544912,0.015515886575478682,0.11562075522549625,0.33,1.4939248773731,0.00415859740292603,4.95099811239415,4.95099811239415,0.0,0.049001887605853715,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.009973564385066212,-0.007632514514341784,0.020356077578722983,0.09677551528782906,0.020102644785447436,-0.012400803363687683,-0.0011710970331294396,0.00541516367119526,0.0024194259972737395,0.04354770760870721,0.11744454255158468,0.036497459384334734,0.019704057141728397,-0.05899933424088762,-0.0018165413735951944,4.5754024014327266e-05
3.78,5.0,1.1631583024811163,2.7298624323530665,5.134220765286113,0.06710740002542137,0.5,0.7231577473861363,0.5,0.5241824200818219,0.4958417509471323,4.978165629755552,4.98232387880842,0.005138936993535163,0.4958417509471323,0.03893055074725344,0.012513405064537964,0.005059458071308721,0.6,0.4914997961034517,0.0034407458252396286,1.1631583024811163,0.05362672596222332,0.5781910105534691,5.0,3.288329133295381,1.563969427355303,0.14770143934931398,0.015518396328751925,0.11581757991817795,0.33,1.4933530942985767,0.004182028186373182,4.950997659404729,4.950997659404729,0.0,0.04900234059527484,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.010020927137393568,-0.007675819094196775,0.02035600381579161,0.0966378302499605,0.020107492873711323,-0.012451409377573575,-0.0012027334030502088,0.0054321423869791215,0.0024280683691036385,0.043005966892785456,0.1167621636659423,0.036404151779204946,0.0196608962659736,-0.05900295040391001,-0.0018263792114319947,4.483010317474223e-05
3.79,5.0,1.16273091762834,2.7294867640881706,5.134362469583935,0.0673109596725386,0.5,0.7241234396957645,0.5,0.5239860265256958,0.4958539368258905,4.978053048255445,4.982199111429553,0.005163258014604401,0.4958539368258905,0.039089429181067524,0.012578194229023506,0.0050895404715942585,0.6,0.4914453898256048,0.0034650697028009753,1.16273091762834,0.05360841464526148,0.5780441845548414,5.0,3.287164898399245,1.5647700869895376,0.14806501461121527,0.015520857142966492,0.11601397347430409,0.33,1.4927813815708066,0.004205499500926186,4.950997215625862,4.950997215625862,0.0,0.04900278437414121,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.01006835312847858,-0.007719198319256078,0.020355925672932214,0.09650065813033917,0.020112271018651304,-0.012502076246543804,-0.0012344491339179725,0.005449111527634339,0.0024367061531899246,0.04247168116242928,0.11608493060871419,0.036310948738241706,0.019617830335809404,-0.05900281956578766,-0.0018359183106834477,4.392496825773862e-05
3.8,5.0,1.1623088475839058,2.7291124519244936,5.134503149211249,0.06751451852599949,0.5,0.7250877625328709,0.5,0.5237900631567293,0.4958664402335801,4.977940277314225,4.9820738370806446,0.0051876114392052,0.4958664402335801,0.03924850297791289,0.012643100015863742,0.005119706161192924,0.6,0.4913908139055429,0.0034894799332642157,1.1623088475839058,0.05359000921560609,0.5778987792691376,5.0,3.2860074123956773,1.565564929082674,0.14842765852164624,0.015523269687209762,0.11620993684327074,0.33,1.4922097763270323,0.004229011230705399,4.9509967808517,4.9509967808517,0.0,0.049003219148303565,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.01011584230645014,-0.007762651960538292,0.02035584323701235,0.09636399444012303,0.02011698007869702,-0.012552804021850562,-0.0012662435639466257,0.00546607110214426,0.002445339341893063,0.041944733271742994,0.1154127957265819,0.03621785213255111,0.019574859140391882,-0.05899902516854161,-0.001845163464001391,4.303819940845721e-05
3.81,5.0,1.1618920075734542,2.728739444789519,5.134642808337509,0.0677180765309274,0.5,0.7260507213952784,0.5,0.523594529025792,0.49587926199083454,4.977827317139051,4.981948055148215,0.005211997235473819,0.49587926199083454,0.03940777230330664,0.012708122368690268,0.005149955089487877,0.6,0.4913360684372407,0.0035139764732715186,1.1618920075734542,0.05357151293304959,0.5777547798150343,5.0,3.28485662120369,1.5663540068609172,0.1487893719353909,0.015525634655696076,0.11640547097420799,0.33,1.491638320882156,0.004252563256784498,4.950996354840189,4.950996354840189,0.0,0.04900364515981448,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.010163394609173947,-0.007806179783291032,0.020355756609918344,0.09622783448392261,0.02012162094593614,-0.012603592749540952,-0.0012981160255823299,0.005483021116593462,0.0024539679243245367,0.041424993604635654,0.11474571013150782,0.036124863973023905,0.019531982468949074,-0.058991658275338935,-0.001854119443022925,4.216930293440835e-05
3.82,5.0,1.1614803256615291,2.7283677020149923,5.134781450969396,0.06792163364538648,0.5,0.7270123213117267,0.5,0.5233994231886108,0.49589240287584757,4.977714167898181,4.9818217650223335,0.005236415381880156,0.49589240287584757,0.03956723735117499,0.012773261250667372,0.005180287206991201,0.6,0.49128115351618934,0.0035385592768195063,1.1614803256615291,0.05355292867591578,0.5776121721251418,5.0,3.2837124744599504,1.5671373696011772,0.14915015593887002,0.015527952686248514,0.11660057681138918,0.33,1.491067047997368,0.0042761554692699625,4.950995937412462,4.950995937412462,0.0,0.04900406258754133,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.010211009994666304,-0.00784978156975322,0.020355665867294464,0.0960921740238629,0.020126194438757683,-0.01265444248469735,-0.0013300658750169982,0.005499961581806999,0.002462591895257542,0.040912355214641795,0.1140836280251742,0.03603198598484761,0.019489200111787626,-0.05898079529703046,-0.0018627909055766894,4.1317914016167356e-05
3.83,5.0,1.1610737313388586,2.7279971840349764,5.134919081078663,0.06812518982855675,0.5,0.7279725672554537,0.5,0.5232047447031,0.49590586365919875,4.977600829751832,4.981694966092633,0.005260865858160015,0.49590586365919875,0.03972689831788039,0.012838516629728302,0.005210702464406972,0.6,0.4912260692378171,0.0035632282977760056,1.1610737313388586,0.05353425926483691,0.5774709423140143,5.0,3.2825749223624405,1.567915065995171,0.1495100116423859,0.015530224407692318,0.11679525529689995,0.33,1.4904959894447354,0.004299787760278263,4.9509955283950555,4.9509955283950555,0.0,0.04900447160494833,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.01025868842341203,-0.00789345710592147,0.020355571082532244,0.09595700889205375,0.020130701364236257,-0.01270535328315753,-0.0013620924750698225,0.005516892508905099,0.00247121124994645,0.04040671340852002,0.11342650418232232,0.03593921985507726,0.0194465118597074,-0.05896651093709023,-0.00187118244963646,4.048367885468862e-05
3.84,5.0,1.1606721553056676,2.727627852209243,5.135055702604566,0.06832874504050937,0.5,0.7289314641520478,0.5,0.523010492629311,0.49591964510451475,4.977487302852759,4.9815676577482435,0.005285348645142932,0.49591964510451475,0.039886755401728306,0.012903888478294951,0.00524120081261346,0.6,0.49117081569745874,0.0035879834899278265,1.1606721553056676,0.05351550746890097,0.577331076666151,5.0,3.281443915610526,1.5686871442132944,0.14986894017617766,0.0155324504407547,0.11698950737068886,0.33,1.489925176169811,0.004323460023802504,4.9509951276188096,4.9509951276188096,0.0,0.04900487238119366,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.010306429858028716,-0.007937206181298785,0.02035547232722611,0.09582233498284894,0.020135142519307644,-0.012756325201357282,-0.001394195194869257,0.005533813909218163,0.0024798259840284496,0.03990796536223339,0.11277429390198034,0.03584656723738522,0.019403917503990346,-0.05894887843636029,-0.0018792986143544288,3.9666252433442906e-05
3.85,5.0,1.1602755294716807,2.7272596688232698,5.135191319453862,0.06853229924220677,0.5,0.7298890168794486,0.5,0.5228166660294324,0.4959337479684691,4.977373587346257,4.981439839377787,0.005309863724752181,0.4959337479684691,0.040046808802967286,0.012969376773277873,0.005271782202663128,0.6,0.49111539299035617,0.003612824806980769,1.1602755294716807,0.05349667600565169,0.5771925616359962,5.0,3.280319405404957,1.5694536519046196,0.15022694269042136,0.015534631398064852,0.11718333397056742,0.33,1.489354638291633,0.004347172155712438,4.950994734918874,4.950994734918874,0.0,0.04900526508112941,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.010354234263266753,-0.007981028588894592,0.020355369671173493,0.09568814825245116,0.02013951869075964,-0.012807358296330234,-0.001426373409860491,0.005550725794286245,0.002488436093523538,0.03941601012462188,0.11212695300646232,0.035754029752111595,0.019361416836400414,-0.058927969571988,-0.001887143880067357,3.886529851883369e-05
3.86,5.0,1.15988378695612,2.7268925970882427,5.135325935500812,0.06873585239550264,0.5,0.7308452302679459,0.5,0.5226232639677899,0.49594817300078237,4.977259683370163,4.981311510369381,0.00533441108000477,0.49594817300078237,0.04020705872378894,0.013034981496076258,0.005302446585782636,0.6,0.4910598012116578,0.003637752202559612,1.15988378695612,0.05347776754108857,0.5770553838479394,5.0,3.2792013434478693,1.5702146361968985,0.15058402035522986,0.015536767884153943,0.11737673603221002,0.33,1.488784405102726,0.004370924053754457,4.950994350134702,4.950994350134702,0.0,0.0490056498653016,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.0104021016060093,-0.008024924125224719,0.020355263182374937,0.09555444471852134,0.02014383065522295,-0.01285845262570764,-0.00145862650181287,0.005567628175858418,0.002497041574834535,0.03893074862096581,0.11148443784037748,0.03566160898631396,0.019319009649183518,-0.0589038546563729,-0.0018947226683008142,3.8080489659780836e-05
