data_set_T_with_pico,data_set_EXC2_with_pico,data_set_FV1_with_pico,data_set_FV2_with_pico,data_set_FV3_with_pico,data_set_FV4_with_pico,data_set_H1_with_pico,data_set_H2_with_pico,data_set_H3_with_pico,data_set_H4_with_pico,data_set_INH1_with_pico,data_set_INH2_with_pico,data_set_INH3_with_pico,data_set_INH4_with_pico,data_set_M2_with_pico,data_set_M3_with_pico,data_set_M4_with_pico,data_set_V1_with_pico,data_set_V2_with_pico,data_set_V3_with_pico,data_set_V4_with_pico
17305.0,0.05561411,0.092690185,0.030294716,0.1249794,0.10926724,0.3849946,0.26840803,0.38722295,0.40136161,0.017261434,0.06652461,0.023640191,0.065329142,0.15576234,0.20791072,0.044049069,-50.249771,-43.864075,-37.784393,-38.39299
17320.0,0.055964101,0.093273506,0.03058769,0.1242724,0.10989025,0.38568997,0.26881263,0.38645819,0.40060559,0.017182404,0.066520624,0.023847127,0.065098889,0.15478048,0.20757806,0.044374984,-50.194439,-43.824371,-37.810318,-38.367451
17335.0,0.05631882,0.093864694,0.030887946,0.12357682,0.11051823,0.38637593,0.26921144,0.38570011,0.39984974,0.017104875,0.066521212,0.024058679,0.064875953,0.1538077,0.20723896,0.044702198,-50.138676,-43.784058,-37.835945,-38.341835
17350.0,0.056677576,0.094462633,0.031184979,0.12287063,0.11111899,0.38705251,0.26960441,0.38494861,0.39909413,0.017025614,0.066510767,0.024266938,0.06464728,0.152844,0.20689349,0.045030665,-50.082596,-43.744549,-37.862091,-38.317448
17365.0,0.057041995,0.09506999,0.03149372,0.12218365,0.11173902,0.38771969,0.26999158,0.3842037,0.39833882,0.016949041,0.066511288,0.024483183,0.064430758,0.15188931,0.20654176,0.045360327,-50.025955,-43.703869,-37.88765,-38.2924
17380.0,0.05741122,0.095685363,0.031801503,0.12148972,0.11233962,0.38837746,0.27037296,0.38346532,0.39758387,0.016871309,0.066504106,0.024697883,0.064210825,0.15094358,0.20618388,0.045691147,-49.968895,-43.663692,-37.913593,-38.26825
17395.0,0.05778569,0.096309483,0.03210989,0.12079164,0.11292608,0.38902584,0.27074856,0.38273343,0.39682931,0.016792847,0.066491567,0.024912238,0.063989207,0.15000677,0.20581992,0.046023086,-49.911362,-43.623817,-37.939819,-38.244778
17410.0,0.058166735,0.096944563,0.032430336,0.12011144,0.11353344,0.38966474,0.2711184,0.38200805,0.39607516,0.016716931,0.066490121,0.025134875,0.06377925,0.14907885,0.20544997,0.046356097,-49.853157,-43.582771,-37.9655,-38.220585
17425.0,0.058553532,0.097589217,0.032749835,0.11942299,0.11412259,0.39029419,0.2714825,0.38128909,0.39532146,0.016639711,0.066480979,0.02535603,0.063565291,0.14815976,0.2050741,0.046690159,-49.794422,-43.542236,-37.991623,-38.19722
17440.0,0.05894684,0.098244734,0.033073138,0.11873513,0.11470821,0.39091414,0.27184087,0.38057658,0.39456826,0.016562514,0.066470951,0.025579292,0.063352749,0.14724945,0.20469239,0.047025234,-49.735054,-43.501606,-38.017853,-38.174103
17455.0,0.059347022,0.098911703,0.033400182,0.11804722,0.1152904,0.39152458,0.27219349,0.37987047,0.39381558,0.016485259,0.066459872,0.02580463,0.063141309,0.14634788,0.2043049,0.047361299,-49.675007,-43.460892,-38.044216,-38.151222
17470.0,0.059754472,0.099590786,0.033731025,0.11735886,0.11586961,0.39212546,0.27254042,0.37917075,0.39306346,0.016407901,0.06644778,0.026032096,0.062930793,0.14545503,0.20391169,0.047698326,-49.614239,-43.420097,-38.070728,-38.128555
17485.0,0.060169674,0.1002828,0.034066562,0.11667117,0.11644875,0.39271674,0.27288166,0.37847739,0.3923119,0.016330628,0.066435844,0.026262375,0.062721997,0.14457083,0.2035128,0.048036296,-49.552692,-43.379116,-38.097351,-38.105991
17500.0,0.060592942,0.10098824,0.03440525,0.11598073,0.11702352,0.39329833,0.2732172,0.37779039,0.39156094,0.016252944,0.066421852,0.026494326,0.062512904,0.14369527,0.2031083,0.048375197,-49.490337,-43.338139,-38.124218,-38.083694
17515.0,0.061024934,0.10170823,0.034749344,0.11529113,0.11760077,0.39387023,0.27354705,0.37710971,0.39081061,0.016175402,0.066408835,0.026729645,0.062305808,0.14282827,0.2026982,0.048715007,-49.427094,-43.296909,-38.151192,-38.061398
17530.0,0.061466057,0.10244343,0.035097629,0.1145995,0.11817716,0.39443237,0.27387124,0.37643537,0.3900609,0.016097594,0.066395015,0.026967436,0.062099062,0.14196983,0.20228256,0.049055722,-49.362923,-43.255573,-38.178387,-38.039227
17545.0,0.061916869,0.10319478,0.035450324,0.11390565,0.11875357,0.39498466,0.27418974,0.37576732,0.38931185,0.016019508,0.066380598,0.027207874,0.061892636,0.1411199,0.2018614,0.049397334,-49.297764,-43.214115,-38.205811,-38.017147
17560.0,0.062377986,0.10396331,0.035807721,0.11320943,0.11933106,0.39552703,0.27450264,0.37510559,0.38856342,0.015941143,0.06636586,0.027451186,0.061686557,0.14027844,0.20143475,0.049739841,-49.231548,-43.172508,-38.233479,-37.995121
17575.0,0.062850036,0.10475006,0.036169663,0.11250988,0.11990941,0.39605942,0.27480984,0.37445015,0.38781565,0.015862377,0.06635049,0.027697269,0.061480347,0.13944541,0.20100261,0.050083242,-49.164207,-43.130779,-38.261425,-37.973152
17590.0,0.063333735,0.10555622,0.036536433,0.1118068,0.12048966,0.39658174,0.27511141,0.37380102,0.38706857,0.015783194,0.066334732,0.027946342,0.061273988,0.13862079,0.20056503,0.050427545,-49.095665,-43.088898,-38.289669,-37.951206
17605.0,0.063829884,0.10638314,0.036908485,0.11110018,0.12107328,0.39709386,0.27540734,0.37315819,0.38632211,0.015703622,0.066319034,0.028198754,0.061067626,0.13780454,0.20012197,0.050772753,-49.025841,-43.046829,-38.318211,-37.929222
17620.0,0.064339288,0.10723215,0.037285544,0.11038874,0.12165974,0.39759567,0.27569765,0.37252164,0.38557634,0.015623489,0.066302881,0.028454313,0.060860597,0.13699663,0.19967346,0.051118884,-48.954643,-43.004604,-38.347107,-37.907223
17635.0,0.06486281,0.10810468,0.037666827,0.10967029,0.12224712,0.39808708,0.27598232,0.37189144,0.38483119,0.015542492,0.066285111,0.028712451,0.060651675,0.13619703,0.19921947,0.051465958,-48.881989,-42.962322,-38.376453,-37.885281
17650.0,0.065401934,0.10900322,0.038057949,0.10895328,0.12285115,0.39856794,0.27626136,0.37126753,0.3840867,0.015461927,0.066272728,0.028977325,0.060446363,0.13540572,0.19876,0.05181399,-48.807709,-42.919376,-38.40591,-37.862812
17665.0,0.065957263,0.10992878,0.038452797,0.1082264,0.12345519,0.39903814,0.27653477,0.37064993,0.38334283,0.015380127,0.066257685,0.029244438,0.060237717,0.13462265,0.19829501,0.052163012,-48.73175,-42.87645,-38.435947,-37.840439
17680.0,0.066529833,0.11088306,0.038848531,0.10748397,0.12405191,0.39949745,0.27680254,0.37003869,0.38259956,0.015296275,0.066236243,0.029511712,0.060022347,0.13384782,0.19782449,0.052513063,-48.654022,-42.833847,-38.466812,-37.818428
17695.0,0.067122348,0.11187058,0.039260693,0.10675015,0.12468378,0.39994577,0.27706465,0.36943382,0.38185689,0.015214024,0.066227674,0.029790604,0.059815772,0.13308118,0.19734837,0.052864172,-48.5742,-42.789917,-38.497501,-37.795219
17710.0,0.067735285,0.11289214,0.039676003,0.1060018,0.12531504,0.40038288,0.27732113,0.36883536,0.38111475,0.015129951,0.066215001,0.030071354,0.059603613,0.13232274,0.1968666,0.053216394,-48.492268,-42.746098,-38.528992,-37.772133
17725.0,0.068370618,0.11395103,0.040096376,0.10524064,0.12595135,0.40080857,0.27757192,0.36824331,0.38037315,0.01504435,0.066200383,0.030355392,0.059387203,0.13157247,0.19637914,0.053569783,-48.408028,-42.702187,-38.561222,-37.748962
17740.0,0.069031052,0.11505175,0.040529642,0.10447729,0.12661393,0.40122262,0.27781704,0.36765769,0.37963203,0.014958871,0.066193052,0.030648483,0.059173673,0.13083035,0.19588588,0.053924397,-48.321178,-42.657391,-38.59375,-37.724941
17755.0,0.069718078,0.11619679,0.040965293,0.10369331,0.12727539,0.40162474,0.27805647,0.3670786,0.37889135,0.014870794,0.066179805,0.030942945,0.058951575,0.13009638,0.19538675,0.054280315,-48.231594,-42.612808,-38.62738,-37.701069
17770.0,0.070435345,0.11739225,0.041414395,0.10290369,0.12796545,0.40201467,0.27829018,0.36650607,0.37815103,0.014782443,0.066173628,0.031246908,0.058730979,0.12937053,0.19488165,0.054637615,-48.138882,-42.567322,-38.66148,-37.676273
17785.0,0.071185552,0.11864258,0.041870713,0.10209626,0.12866835,0.40239209,0.27851814,0.36594012,0.37741104,0.014692058,0.066166498,0.031555846,0.058504529,0.1286528,0.19437042,0.054996401,-48.042782,-42.521584,-38.696587,-37.651138
17800.0,0.071972765,0.11995461,0.042338159,0.10127404,0.1293951,0.40275663,0.27874035,0.36538088,0.37667128,0.014600181,0.066162519,0.031872652,0.058274765,0.1279432,0.19385295,0.055356778,-47.942879,-42.475224,-38.732594,-37.625271
17815.0,0.072801344,0.12133557,0.042815186,0.10043126,0.1301426,0.40310788,0.27895671,0.36482838,0.37593171,0.014506047,0.066159219,0.032196242,0.058038622,0.12724173,0.19332904,0.055718876,-47.838745,-42.428413,-38.769768,-37.598793
17830.0,0.073677115,0.12279519,0.043307211,0.099571846,0.13092591,0.40344539,0.27916723,0.36428273,0.3751922,0.014410369,0.066162169,0.032530624,0.057799492,0.12654839,0.19279848,0.056082848,-47.729782,-42.380653,-38.807964,-37.571186
17845.0,0.074606456,0.1243441,0.043812007,0.098687559,0.13174069,0.40376863,0.27937183,0.36374405,0.37445262,0.014312055,0.066167846,0.032874238,0.057553001,0.12586322,0.19226107,0.056448866,-47.615364,-42.332188,-38.847572,-37.542618
17860.0,0.075597629,0.12599605,0.044331539,0.097775318,0.13259381,0.40407696,0.27957043,0.36321247,0.37371287,0.014210822,0.06617748,0.033228613,0.057298355,0.12518622,0.19171649,0.056817137,-47.494675,-42.28286,-38.888767,-37.512867
17875.0,0.076661237,0.12776873,0.044870883,0.096834905,0.13350028,0.40436968,0.27976298,0.36268809,0.37297279,0.014106868,0.06619551,0.033597544,0.057036974,0.12451745,0.19116443,0.057187907,-47.366661,-42.232231,-38.931591,-37.481434
17890.0,0.077809937,0.12968323,0.045425702,0.095850974,0.1344524,0.40464595,0.27994937,0.36217117,0.37223214,0.013998158,0.066215485,0.033978041,0.05676065,0.12385695,0.19060448,0.057561465,-47.230099,-42.180748,-38.976799,-37.448608
17905.0,0.079061985,0.13176998,0.046010833,0.094831988,0.13549095,0.40490478,0.28012943,0.36166191,0.37149075,0.013886363,0.066251926,0.034381047,0.056477647,0.12320478,0.19003615,0.057938166,-47.083191,-42.127102,-39.024055,-37.413029
17920.0,0.080439202,0.13406534,0.04661341,0.093744606,0.13658993,0.4051449,0.28030309,0.36116058,0.37074825,0.013766925,0.066288024,0.034797542,0.056169096,0.12256104,0.18945885,0.058318458,-46.923859,-42.072529,-39.074989,-37.375626
17935.0,0.081975639,0.13662606,0.047262974,0.092606775,0.13782924,0.40536481,0.2804701,0.36066753,0.37000439,0.013643285,0.066352606,0.035249244,0.05585194,0.12192585,0.1888718,0.058702875,-46.748802,-42.014446,-39.128853,-37.333752
17950.0,0.083715312,0.13952552,0.047942467,0.091365285,0.13917875,0.40556255,0.2806302,0.36018315,0.36925861,0.013508341,0.066422254,0.03572442,0.055497117,0.12129938,0.18827404,0.059092142,-46.55389,-41.954494,-39.188309,-37.288509
17965.0,0.085729606,0.14288267,0.048690397,0.090024695,0.14074783,0.40573558,0.28078309,0.35970813,0.36851037,0.013364305,0.066531017,0.036251631,0.055118233,0.12068184,0.18766429,0.05948719,-46.332409,-41.889431,-39.253334,-37.23637
17980.0,0.088126443,0.14687741,0.049500123,0.08850541,0.14254668,0.40588048,0.28092825,0.35924321,0.36775878,0.013201376,0.066660464,0.036827408,0.054677472,0.12007357,0.18704076,0.059889328,-46.07444,-41.820053,-39.328087,-37.177189
17995.0,0.091097228,0.15182872,0.050440378,0.086772576,0.14478023,0.40599221,0.28106508,0.35878956,0.3670027,0.013018276,0.066862665,0.037503239,0.054179773,0.11947504,0.18640089,0.060300425,-45.762638,-41.740826,-39.414776,-37.104565
18010.0,0.094996184,0.15832698,0.051551763,0.084650643,0.1476161,0.40606317,0.28119236,0.35834908,0.36624023,0.012795572,0.067140505,0.038311865,0.053558316,0.11888707,0.18574072,0.060723402,-45.365833,-41.648964,-39.523094,-37.013687
18025.0,0.10059988,0.16766648,0.053007878,0.081862524,0.1515872,0.40608051,0.28130829,0.35792491,0.36546835,0.012506623,0.067579046,0.039384089,0.052740499,0.11831103,0.18505341,0.061163209,-44.81805,-41.531403,-39.669224,-36.888824
18040.0,0.10999295,0.1833216,0.055249855,0.077625148,0.1579119,0.40601912,0.28140879,0.3575235,0.36468112,0.012071822,0.068332359,0.041045509,0.051506273,0.11774997,0.18432543,0.061629526,-43.952026,-41.35622,-39.900242,-36.695389
18055.0,0.13130228,0.21883714,0.0603038,0.069107249,0.17068505,0.40581635,0.28148255,0.35716227,0.36386472,0.011198682,0.069864474,0.044716533,0.049189404,0.11721283,0.18352205,0.062145833,-42.179646,-40.984646,-40.401939,-36.32312
18070.0,0.23184894,0.38641489,0.10155658,0.035314653,0.1956941,0.40521109,0.28146183,0.35693413,0.36298069,0.007349743,0.068243183,0.070718654,0.046358567,0.11676326,0.18249203,0.062782139,-35.699257,-38.720192,-43.230015,-35.653709
18085.0,0.43785754,0.72976255,0.89529854,0.00019404443,0.0014890576,0.40278631,0.27982792,0.3589386,0.36357847,4.6591416e-05,0.00049910927,0.53725356,0.26867688,0.11958853,0.18076542,0.062626541,-24.052654,-21.415823,-64.188919,-56.032486
18100.0,0.43753725,0.72922873,0.89127338,0.00019605059,0.0015061294,0.39967301,0.27734485,0.3619881,0.36513233,4.7098263e-05,0.00050477247,0.53483933,0.26747024,0.12403798,0.17896949,0.062167525,-24.074295,-21.584742,-64.147766,-55.98682
18115.0,0.43599859,0.7266643,0.88556105,0.00019905815,0.0015368522,0.39660746,0.27492806,0.36500722,0.36666852,4.7935053e-05,0.00051480136,0.5314135,0.26575789,0.1284218,0.17719147,0.061712109,-24.177889,-21.815281,-64.086861,-55.905926
18130.0,0.43446326,0.72410548,0.87969375,0.00020221232,0.0015692711,0.39359137,0.27257675,0.36799535,0.36818609,4.8815604e-05,0.00052537862,0.52789474,0.26399913,0.13273825,0.17543118,0.061260279,-24.280653,-22.041866,-64.023964,-55.822296
18145.0,0.4329325,0.72155416,0.87367833,0.00020551831,0.0016034499,0.39062369,0.27028844,0.37095234,0.36968482,4.9741539e-05,0.00053652492,0.52428716,0.26219597,0.13698693,0.17368844,0.06081203,-24.38253,-22.264477,-63.95908,-55.735973
18160.0,0.43140584,0.71900976,0.86752033,0.00020898227,0.001639468,0.38770342,0.2680608,0.37387815,0.37116444,5.0714803e-05,0.00054826564,0.52059418,0.26035014,0.14116746,0.17196311,0.060367335,-24.483561,-22.48316,-63.892208,-55.646969
18175.0,0.42988297,0.71647161,0.86122578,0.00021261047,0.0016774074,0.38482952,0.26589164,0.37677264,0.37262475,5.1737417e-05,0.00056062703,0.51681936,0.25846341,0.14527956,0.17025498,0.059926186,-24.583788,-22.697966,-63.823345,-55.555309
18190.0,0.4283635,0.71393919,0.854801,0.00021640926,0.0017173525,0.3820011,0.26377884,0.37963575,0.37406552,5.2811447e-05,0.00057363627,0.51296645,0.25653768,0.1493229,0.1685639,0.059488568,-24.683254,-22.908947,-63.752491,-55.46101
18205.0,0.42684704,0.71141171,0.84825277,0.00022038518,0.001759391,0.37921724,0.26172039,0.38246742,0.37548649,5.3939013e-05,0.00058732129,0.50903964,0.25457498,0.15329725,0.1668897,0.05905446,-24.781998,-23.11615,-63.679653,-55.364105
18220.0,0.42533323,0.70888871,0.84158808,0.00022454487,0.0018036127,0.37647703,0.25971439,0.38526753,0.37688753,5.5122302e-05,0.00060171093,0.50504303,0.25257748,0.15720241,0.16523223,0.058623858,-24.880056,-23.319632,-63.604843,-55.264633
18235.0,0.42382172,0.70636952,0.83481431,0.00022889519,0.0018501107,0.37377959,0.25775898,0.38803607,0.37826836,5.6363562e-05,0.00061683491,0.50098109,0.25054729,0.16103822,0.1635913,0.058196742,-24.977468,-23.519444,-63.528069,-55.162632
18250.0,0.42231211,0.70385355,0.82793897,0.00023344312,0.0018989809,0.37112415,0.25585243,0.390773,0.37962884,5.7665104e-05,0.00063272391,0.49685833,0.24848674,0.16480458,0.16196676,0.057773106,-25.074272,-23.715639,-63.449356,-55.058147
18265.0,0.42080405,0.70134008,0.82096976,0.00023819582,0.0019503222,0.36850989,0.25399309,0.39347824,0.38096878,5.9029309e-05,0.00064940949,0.49267936,0.24639811,0.16850141,0.16035844,0.05735293,-25.1705,-23.908274,-63.368717,-54.951233
18280.0,0.41929719,0.69882864,0.81391442,0.00024316063,0.0020042362,0.36593601,0.25217932,0.39615178,0.38228804,6.0458624e-05,0.00066692429,0.48844889,0.24428375,0.17212869,0.1587662,0.056936212,-25.266191,-24.097404,-63.286179,-54.841942
18295.0,0.41779113,0.69631857,0.80678099,0.00024834526,0.0020608285,0.36340177,0.25040966,0.39879361,0.38358644,6.1955587e-05,0.00068530178,0.48417163,0.24214604,0.17568646,0.15718988,0.056522936,-25.361376,-24.283089,-63.201767,-54.730335
18310.0,0.41628551,0.69380921,0.7995773,0.0002537574,0.0021202073,0.36090645,0.2486826,0.4014037,0.38486385,6.3522784e-05,0.00070457667,0.47985238,0.23998737,0.17917481,0.15562931,0.056113094,-25.456091,-24.465382,-63.115513,-54.616474
18325.0,0.41478002,0.69130003,0.79231119,0.00025940491,0.0021824841,0.35844934,0.24699678,0.40398207,0.38612014,6.516288e-05,0.00072478456,0.47549585,0.23781009,0.18259382,0.15408434,0.05570668,-25.550367,-24.644346,-63.027443,-54.500427
18340.0,0.4132742,0.68879032,0.78499061,0.00026529582,0.0022477743,0.35602978,0.24535087,0.40652874,0.38735518,6.6878587e-05,0.00074596214,0.47110677,0.23561656,0.18594369,0.15255482,0.055303682,-25.644239,-24.82004,-62.937599,-54.382259
18355.0,0.41176775,0.68627959,0.77762324,0.00027143906,0.0023161964,0.35364708,0.24374358,0.40904373,0.38856888,6.8672831e-05,0.00076814747,0.46668974,0.23340911,0.18922463,0.15104063,0.054904096,-25.737736,-24.992525,-62.846004,-54.262039
18370.0,0.41026029,0.68376714,0.77021658,0.00027784161,0.0023878734,0.35130063,0.24217372,0.41152707,0.38976112,7.0548303e-05,0.00079137925,0.46224937,0.23119001,0.1924369,0.14954157,0.054507911,-25.830891,-25.161861,-62.752728,-54.139847
18385.0,0.40875143,0.68125236,0.76277816,0.00028451774,0.0024629319,0.34898978,0.24064009,0.41397882,0.39093187,7.2508694e-05,0.00081569934,0.45779005,0.22896148,0.19558078,0.14805752,0.054115128,-25.923735,-25.328114,-62.657722,-54.015747
18400.0,0.40724081,0.67873466,0.75531507,0.00029146433,0.0025415015,0.34671396,0.2391416,0.416399,0.39208102,7.4555566e-05,0.00084114587,0.45331612,0.22672568,0.19865665,0.14658834,0.053725738,-26.016296,-25.491344,-62.561207,-53.88982
18415.0,0.40572801,0.67621338,0.74783432,0.0002987108,0.0026237194,0.34447259,0.23767717,0.41878772,0.3932085,7.669464e-05,0.00086776773,0.44883177,0.22448471,0.20166485,0.14513387,0.053339738,-26.108608,-25.651619,-62.462944,-53.762142
18430.0,0.40421274,0.67368788,0.7403425,0.00030624433,0.0027097226,0.34226507,0.23624578,0.42114505,0.39431432,7.892638e-05,0.00089560275,0.44434097,0.22224055,0.20460583,0.14369397,0.052957125,-26.200699,-25.809002,-62.363285,-53.632782
18445.0,0.40269452,0.67115754,0.73284596,0.00031409459,0.0027996576,0.34009087,0.23484644,0.42347106,0.39539841,8.1256687e-05,0.00092470279,0.43984756,0.21999513,0.20748003,0.14226852,0.052577898,-26.292599,-25.96356,-62.262009,-53.50182
18460.0,0.40117306,0.66862172,0.7253508,0.00032225982,0.002893673,0.33794945,0.23347822,0.42576587,0.39646071,8.368757e-05,0.00095511205,0.43535516,0.21775027,0.21028794,0.14085735,0.052202053,-26.384336,-26.115356,-62.159321,-53.369324
18475.0,0.39964786,0.66607976,0.71786273,0.00033074935,0.0029919236,0.33584034,0.23214021,0.42802957,0.39750126,8.6222521e-05,0.00098687946,0.43086722,0.21550766,0.2130301,0.13946034,0.051829591,-26.475941,-26.264462,-62.055275,-53.235371
18490.0,0.39811862,0.66353101,0.71038711,0.00033958553,0.0030945716,0.333763,0.23083156,0.4302623,0.39852002,8.8866764e-05,0.0010200596,0.42638698,0.21326894,0.21570703,0.13807736,0.051460512,-26.567442,-26.41094,-61.94978,-53.100025
18505.0,0.39658487,0.6609748,0.7029289,0.0003487737,0.0032017843,0.33171695,0.22955143,0.43246412,0.39951703,9.1623479e-05,0.0010547042,0.42191744,0.21103562,0.21831934,0.13670826,0.051094819,-26.658871,-26.554863,-61.842953,-52.96336
18520.0,0.39504626,0.65841043,0.69549292,0.00035835357,0.0033137386,0.32970172,0.22829902,0.43463522,0.40049225,9.4500276e-05,0.0010908771,0.41746143,0.20880912,0.2208676,0.13535292,0.050732512,-26.750252,-26.696295,-61.734528,-52.825436
18535.0,0.39350235,0.65583724,0.68808311,0.00036826168,0.0034306075,0.32771686,0.22707358,0.43677571,0.40144572,9.7491822e-05,0.0011286129,0.41302142,0.20659065,0.22335245,0.13401119,0.050373599,-26.841616,-26.835308,-61.625393,-52.686325
18550.0,0.39195272,0.65325451,0.68070382,0.00037865943,0.0035525982,0.32576194,0.22587438,0.43888575,0.40237749,0.0001006214,0.0011680175,0.40859991,0.20438154,0.22577453,0.13268296,0.05001808,-26.932993,-26.971968,-61.513977,-52.54607
18565.0,0.39039692,0.65066153,0.67335796,0.00038932546,0.0036798797,0.32383651,0.22470069,0.44096547,0.40328753,0.00010386388,0.0012090817,0.4041988,0.20218259,0.2281345,0.13136809,0.049665961,-27.024414,-27.10635,-61.402821,-52.404755
18580.0,0.38883457,0.64805764,0.66604936,0.00040053282,0.0038126945,0.32194018,0.22355188,0.44301501,0.40417594,0.00010725702,0.0012519521,0.39982024,0.19999504,0.23043303,0.13006645,0.049317248,-27.115904,-27.238518,-61.289257,-52.262398
18595.0,0.38726518,0.64544195,0.65878016,0.00041207395,0.0039512287,0.32007253,0.22242728,0.44503456,0.40504274,0.00011077768,0.0012966286,0.39546564,0.19781947,0.23267083,0.12877794,0.048971955,-27.207495,-27.368549,-61.175583,-52.11908
18610.0,0.3856883,0.64281386,0.65155321,0.00042413757,0.0040957378,0.31823316,0.22132628,0.44702426,0.40588799,0.00011445327,0.0013432384,0.39113671,0.19565682,0.23484856,0.1275024,0.048630089,-27.299215,-27.496506,-61.060112,-51.974815
18625.0,0.38410354,0.64017254,0.64437032,0.00043665266,0.0042464519,0.31642172,0.22024827,0.44898427,0.4067117,0.00011827836,0.0013918318,0.3868345,0.19350758,0.23696697,0.12623972,0.048291657,-27.391096,-27.622465,-60.943745,-51.829662
18640.0,0.38251033,0.63751721,0.63723332,0.00044970462,0.004403634,0.31463784,0.2191927,0.45091474,0.40751398,0.00012226758,0.0014425104,0.38256016,0.19137236,0.23902674,0.12498979,0.047956675,-27.483166,-27.746496,-60.825878,-51.683647
18655.0,0.38090822,0.63484704,0.63014328,0.00046320108,0.0045675403,0.31288111,0.21815902,0.45281586,0.40829486,0.00012641324,0.0014953264,0.37831435,0.18925142,0.24102861,0.12375247,0.047625154,-27.575457,-27.868673,-60.707542,-51.536808
18670.0,0.37929678,0.63216126,0.62310165,0.00047734211,0.0047384868,0.31115127,0.21714669,0.4546878,0.40905437,0.00013074506,0.0015504283,0.37409791,0.18714529,0.24297327,0.12252767,0.047297113,-27.667999,-27.989063,-60.5872,-51.389153
18685.0,0.37767538,0.62945896,0.6161083,0.00049189263,0.0049167341,0.30944791,0.21615523,0.45653069,0.4097926,0.0001352376,0.0016078313,0.36991081,0.18505384,0.24486145,0.12131525,0.046972565,-27.760828,-28.107752,-60.467033,-51.240726
18700.0,0.37604359,0.62673932,0.60916412,0.00050709076,0.0051026493,0.30777079,0.21518417,0.45834473,0.41050962,0.00013992609,0.0016677093,0.36575362,0.18297742,0.24669388,0.1201151,0.046651531,-27.853971,-28.2248,-60.345253,-51.091518
18715.0,0.37440085,0.62400144,0.60226923,0.00052299869,0.0052965926,0.3061195,0.21423301,0.46013007,0.41120547,0.00014482372,0.0017301874,0.36162639,0.18091613,0.24847126,0.11892711,0.046334032,-27.947462,-28.340282,-60.221634,-50.941525
18730.0,0.37274659,0.62124431,0.59542269,0.00053943938,0.0054988908,0.30449381,0.21330135,0.46188682,0.4118802,0.00014991329,0.0017953159,0.35752854,0.17886955,0.25019428,0.11775116,0.046020091,-28.041336,-28.454285,-60.097763,-50.790779
18745.0,0.37108022,0.61846703,0.58862394,0.00055653643,0.0057099699,0.30289343,0.21238874,0.46361521,0.41253388,0.00015521661,0.0018632559,0.35345986,0.17683762,0.25186363,0.11658715,0.045709725,-28.135626,-28.566881,-59.972885,-50.639259
18760.0,0.36940119,0.61566865,0.58187222,0.00057436142,0.0059302738,0.30131805,0.2114948,0.46531534,0.41316655,0.00016074929,0.0019341598,0.34941986,0.17482014,0.25348005,0.11543496,0.04540297,-28.23037,-28.678144,-59.84671,-50.486946
18775.0,0.36770886,0.6128481,0.57516611,0.00059292436,0.0061602662,0.29976737,0.21061912,0.4669874,0.41377825,0.00016651953,0.0020081694,0.34540766,0.17281665,0.25504413,0.11429449,0.045099854,-28.325602,-28.788158,-59.719402,-50.333824
18790.0,0.36600259,0.61000431,0.56850404,0.00061232655,0.0064004804,0.2982412,0.20976137,0.46863148,0.41436905,0.00017254803,0.0020854722,0.34142247,0.17082676,0.25655657,0.11316564,0.044800408,-28.421358,-28.896999,-59.59053,-50.179844
18805.0,0.36428168,0.60713613,0.56188363,0.00063247368,0.0066514248,0.29673922,0.20892116,0.47024772,0.41493896,0.00017883058,0.0021661953,0.33746275,0.16884971,0.25801805,0.11204829,0.044504669,-28.517681,-29.004759,-59.460957,-50.025002
18820.0,0.36254546,0.60424244,0.5553031,0.00065356295,0.0069137621,0.29526123,0.20809819,0.47183624,0.415488,0.0001854018,0.0022505906,0.33352754,0.16688503,0.25942913,0.11094235,0.044212669,-28.614611,-29.111515,-59.32967,-49.869213
18835.0,0.36079323,0.60132205,0.54875946,0.00067558617,0.0071881404,0.293807,0.20729212,0.47339717,0.41601622,0.00019227038,0.0023388504,0.32961509,0.16493185,0.26079044,0.10984771,0.043924458,-28.712187,-29.217361,-59.197018,-49.712433
18850.0,0.35902414,0.59837359,0.54224968,0.0006986048,0.0074752942,0.29237628,0.20650268,0.47493061,0.41652361,0.00019945501,0.0024312115,0.32572359,0.16298929,0.26210257,0.10876428,0.043640077,-28.810457,-29.32239,-59.062904,-49.554592
18865.0,0.35723743,0.59539568,0.53576988,0.00072257314,0.0077759856,0.29096887,0.20572956,0.47643661,0.41701019,0.00020696143,0.0025278905,0.32185075,0.16105613,0.26336607,0.10769195,0.043359578,-28.909468,-29.426702,-58.927876,-49.395634
18880.0,0.35543218,0.59238696,0.52931684,0.00074773299,0.0080911908,0.28958455,0.20497251,0.47791529,0.41747591,0.00021483449,0.0026292452,0.31799468,0.15913154,0.26458147,0.10663064,0.043083012,-29.009266,-29.530392,-58.790867,-49.23542
18895.0,0.35360754,0.58934587,0.52288592,0.00077409769,0.0084218839,0.28822315,0.20423126,0.47936666,0.4179208,0.00022309046,0.0027355717,0.31415266,0.15721412,0.26574931,0.10558024,0.042810448,-29.109905,-29.63357,-58.652153,-49.073856
