Time,c,cer,gca,gkca,gk,gir,vca,vk,vir,cm,taun,alpha,fcyt,kpmca,kd,vn,vm,sn,sm,kserca,dact,dinact,fer,pleak,dip3,vcytver,ip3,sa,r,taua,gkatp,alphaIRn,betaIRn,nIRinf,tauIRn,alphaIRr,betaIRr,rIRinf,tauIRr,ica,ik,ikca,ikatp,iir,minf,ninf,ainf,w,jmem,jserca,jleak,jip3,oinf,jer,V,n,a,nIR,rIR,cell,reaction_0000005,reaction_0000006
4.85,0.10033709230476216,99.99760367490326,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010804907469238424,3.0401684938898214e-05,0.9726330974386774,900.17716505927,0.03325124839564149,0.14291782802142133,0.1887462264769014,5.676365116614446,-3814.412987679856,156.89638981743633,56.61456416740541,3471.5632026878834,0.22792295547771643,0.034706071462740615,0.00015356344084605804,0.40212250912342695,0.004167614391151547,-0.00290256001639308,0.040134836921904865,0.049948633291299255,0.0,0.0,0.00981379636939439,-59.90621602836535,0.00742483462597619,0.4599990577858939,0.013212139689871817,0.22858449926891836,1.0,6.91123635300131e-05,-0.0004906898184697195
4.86,0.10033778342244228,99.99759876807488,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010804621302495517,3.0402203566892446e-05,0.9726319383552051,900.1999340139378,0.03325092462254163,0.14291791024299455,0.18874464741689956,5.676372899686069,-3814.4793063944035,156.8029194114574,56.61741997797224,3471.6192391460813,0.22804052205757763,0.034706751831628614,0.0001535709245788212,0.40212417070965517,0.004167757326679983,-0.002902399805713638,0.04013511336897691,0.049948630492326215,0.0,0.0,0.009813517123349304,-59.905972327788675,0.007420291503777895,0.4599990558567033,0.013222797624281806,0.22851437718823422,1.0,6.911117317635666e-05,-0.0004906758561674653
4.87,0.10033847452823104,99.99759386138612,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010804334920020014,3.040272260830741e-05,0.9726307783195806,900.2227212684173,0.03325060060003092,0.14291799252779752,0.18874306713628683,5.676380688778034,-3814.545677924633,156.70950796246666,56.620276583863685,3471.6753193276045,0.2281580960656787,0.03470743274412111,0.00015357841451445637,0.40212583226954207,0.004167900263646102,-0.002902239354985358,0.040135389811292416,0.04994862769342895,0.0,0.0,0.009813237882136533,-59.90572843710997,0.0074157512248243665,0.4599990539275682,0.01323345515774125,0.2284443758569159,1.0,6.910998527151175e-05,-0.0004906618941068266
4.88,0.10033916562215296,99.997588954837,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010804048321941494,3.0403242062960557e-05,0.9726296173321446,900.2455268150471,0.033250276328243546,0.14291807487579586,0.1887414856357079,5.676388483887171,-3814.612102247086,156.6161554313003,56.62313398486279,3471.7314432104718,0.22827567758423187,0.03470811419998162,0.00015358591065089942,0.4021274938031464,0.004168043202054853,-0.0029020786643187066,0.04013566624886119,0.04994862489460742,0.0,0.0,0.009812958645746231,-59.90548435642481,0.007411213787342982,0.45999905199848856,0.013244112290047728,0.22837449505994156,1.0,6.910879981427525e-05,-0.0004906479322873116
4.89,0.1003398567042325,99.99758404842748,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010803761508389397,3.040376193066956e-05,0.9726284553932372,900.2683506461765,0.03324995180731385,0.14291815728695528,0.1887399029158081,5.676396285010308,-3814.678579338319,156.52286177882314,56.62599218075262,3471.7876107727197,0.22839326669511623,0.03470879619897386,0.00015359341298609047,0.4021291553105268,0.004168186141911168,-0.0029019177338240644,0.040135942681693,0.04994862209586162,0.0,0.0,0.00981267941416862,-59.90524008582867,0.007406679189562223,0.45999905006946434,0.013254769020998954,0.2283047345826595,1.0,6.910761680344556e-05,-0.000490633970708431
4.9,0.1003405477744941,99.99757914215758,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001080347447949313,3.0404282211252203e-05,0.9726272925031978,900.2911927541581,0.0332496270373759,0.14291823976124146,0.18873831897723162,5.67640409214428,-3814.745109174917,156.42962696592843,56.6288511713165,3471.8438219923996,0.2285108634798778,0.03470947874086177,0.00015360092151797027,0.40213081679174195,0.004168329083219983,-0.002901756563611694,0.040136219109797644,0.04994861929719154,0.0,0.0,0.009812400187393898,-59.904995625416994,0.00740214742971167,0.4599990481404956,0.013265425350392775,0.22823509421078753,1.0,6.910643623782204e-05,-0.0004906200093696949
4.91,0.10034123883296221,99.99757423602729,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010803187235382,3.0404802904526423e-05,0.9726261286623659,900.3140531313524,0.03324930201856372,0.14291832229862012,0.18873673382062234,5.676411905285922,-3814.8116917334746,156.3364509535381,56.63171095633797,3471.9000768475794,0.22862846801973105,0.03471016182540946,0.00015360843624448307,0.40213247824685033,0.004168472025986236,-0.0029015951537918055,0.040136495533184886,0.049948616498597165,0.0,0.0,0.009812120965412278,-59.904750975285125,0.007397618506022012,0.4599990462115822,0.013276081278027175,0.2281655737304119,1.0,6.910525811620473e-05,-0.0004906060482706139
4.92,0.1003419298796613,99.99756933003663,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010802899776185236,3.0405324010310336e-05,0.9726249638710806,900.3369317701269,0.033248976751011246,0.14291840489905697,0.18873514744662365,5.676419724432073,-3814.8783269906185,156.24333370260254,56.63457153560081,3471.9563753163457,0.22874608039555883,0.03471084545238132,0.00015361595716357506,0.40213413967591083,0.004168614970214861,-0.0029014335044744745,0.04013677195186452,0.049948613700078484,0.0,0.0,0.009811841748213965,-59.904506135528344,0.007393092416725033,0.45999904428272437,0.013286736803700277,0.22809617292798653,1.0,6.91040824373949e-05,-0.0004905920874106982
4.93,0.10034262091461575,99.99756442418554,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001080261210203196,3.0405845528422195e-05,0.9726237981296806,900.3598286628572,0.033248651234852274,0.14291848756251782,0.1887335598558783,5.676427549579573,-3814.945014922982,156.15027517410067,56.63743290888891,3472.0127173767983,0.22886370068791329,0.03471152962154183,0.000153623484273195,0.4021358010789818,0.004168757915910786,-0.0029012716157697342,0.040137048365846306,0.049948610901635465,0.0,0.0,0.009811562535789159,-59.90426110624186,0.007388569160053621,0.4599990423539219,0.013297391927210335,0.22802689159033218,1.0,6.910290920019425e-05,-0.0004905781267894579
4.94,0.10034331193785,99.99755951847408,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010802324213051255,3.040636745868042e-05,0.9726226314385037,900.382743801923,0.03324832547022063,0.1429185702889684,0.1887319710490293,5.676435380725263,-3815.0117555072256,156.05727532903984,56.6402950759864,3472.0691030070543,0.22898132897701667,0.034712214332655755,0.00015363101757129326,0.4021374624561218,0.004168900863078942,-0.0029011094877874864,0.04013732477514,0.049948608103268115,0.0,0.0,0.009811283328128112,-59.90401588752082,0.00738404873424176,0.4599990404251749,0.013308046648355745,0.22795772950463558,1.0,6.910173840340625e-05,-0.0004905641664064057
4.95,0.10034400294938842,99.99755461290222,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010802036109372089,3.040688980090355e-05,0.9726214637978886,900.4056771797128,0.03324799945724994,0.14291865307837454,0.18873038102671855,5.67644321786599,-3815.0785487200283,155.96433412845582,56.64315803667755,3472.125532185247,0.22909896534276156,0.034712899585488025,0.0001536385570558236,0.40213912380738936,0.004169043811724253,-0.00290094712063756,0.04013760117975537,0.04994860530497642,0.0,0.0,0.009811004125221047,-59.90377047946029,0.007379531137524537,0.4599990384964834,0.01331870096693503,0.22788868645844856,1.0,6.910057004583488e-05,-0.0004905502062610524
4.96,0.10034469394925542,99.99754970746996,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010801747791123356,3.0407412554910338e-05,0.9726202952081723,900.4286287886214,0.033247673196073725,0.1429187359307021,0.1887287897895874,5.6764510609986,-3815.1453945380867,155.87145153341294,56.64602179074696,3472.182004889528,0.22921660986471196,0.03471358537980379,0.0001536461027247416,0.40214078513284296,0.004169186761851649,-0.0029007845144296933,0.04013787757970217,0.04994860250676035,0.0,0.0,0.00981072492705818,-59.90352488215527,0.0073750163681381336,0.4599990365678473,0.013329354882746856,0.22781976223968714,1.0,6.909940412628487e-05,-0.0004905362463529091
4.97,0.10034538493747538,99.99754480217729,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001080145925843387,3.040793572051963e-05,0.972619125669692,900.45159862105,0.03324734668682548,0.14291881884591687,0.18872719733827725,5.676458910119943,-3815.212292938121,155.77862750500375,56.64888633797932,3472.2385210980624,0.22933426262210363,0.0347142717153684,0.00015365365457600518,0.4021424464325412,0.004169329713466051,-0.0029006216692735315,0.040138153974990154,0.04994859970861991,0.0,0.0,0.009810445733629755,-59.903279095700675,0.00737050442431983,0.4599990346392666,0.013340008395590021,0.22775095663663078,1.0,6.909824064356224e-05,-0.0004905222866814878
4.98,0.10034607591407266,99.99753989702423,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010801170511432357,3.0408459297550463e-05,0.9726179551827847,900.4745866694077,0.03324701992963855,0.1429189018239848,0.18872560367342855,5.676466765226868,-3815.2792438968663,155.68586200434933,56.65175167815954,3472.2950807890343,0.2294519236938447,0.03471495859194739,0.00015366121260757464,0.40214410770654224,0.004169472666572382,-0.0029004585852786327,0.040138430365629064,0.049948596910555074,0.0,0.0,0.00981016654492601,-59.903033120191374,0.007365995304308004,0.45999903271074144,0.013350661505263461,0.22768226943792144,1.0,6.909707959647377e-05,-0.0004905083272463004
4.99,0.10034676687907158,99.99753499201074,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010800881550247468,3.040898328582202e-05,0.972616783747787,900.4975929261093,0.03324669292464628,0.14291898486487173,0.18872400879568202,5.6764746263162325,-3815.34624739108,155.59315499259893,56.65461781107267,3472.3516839406398,0.2295695931585165,0.03471564600930652,0.00015366877681741235,0.4021457689549046,0.004169615621175556,-0.002900295262554458,0.04013870675162864,0.04994859411256584,0.0,0.0,0.0098098873609372,-59.90278695572215,0.007361489006342128,0.4599990307822716,0.013361314211566241,0.22761370043256282,1.0,6.909592098382742e-05,-0.00049049436804686
5.0,0.10034745783249652,99.99753008713687,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010800592375007788,3.040950768515359e-05,0.9726156113650348,900.5206173835753,0.03324636567198177,0.14291906796854364,0.18872241270567688,5.676482493384889,-3815.413303397536,155.50050643093016,56.65748473650405,3472.408330531094,0.2296872710943738,0.0347163339672117,0.00015367634720348357,0.4021474301776867,0.004169758577280497,-0.002900131701210392,0.04013898313299861,0.04994859131465219,0.0,0.0,0.009809608181653579,-59.902540602387724,0.00735698552866277,0.4599990288538573,0.01337196651429757,0.22754524940991933,1.0,6.909476480443186e-05,-0.0004904804090826789
5.01,0.10034814877437179,99.99752518240257,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010800302985841778,3.0410032495364718e-05,0.9726144380348641,900.5436600342359,0.03324603817177815,0.1429191511349665,0.1887208154040527,5.6764903664296975,-3815.4804118930347,155.40791628054913,56.6603524542392,3472.465020538631,0.2298049575793462,0.03471702246542914,0.00015368392376375597,0.4021490913749469,0.004169901534892118,-0.0028999679013557017,0.04013925950974872,0.0499485885168141,0.0,0.0,0.009809329007065382,-59.90229406028273,0.007352484869511591,0.4599990269254984,0.013382618413256784,0.22747691615971544,1.0,6.90936110570968e-05,-0.0004904664503532691
5.02,0.1003488397047217,99.99752027780785,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001080001338287787,3.041055771627497e-05,0.9726132637576105,900.5667208705246,0.03324571042416846,0.1429192343641062,0.18871921689144852,5.676498245447518,-3815.5475728543847,155.31538450268985,56.663220964063775,3472.521753941494,0.22992265269103745,0.034717711503725115,0.00015369150649619838,0.40215075254674343,0.004170044494015333,-0.002899803863099612,0.040139535881888684,0.049948585719051565,0.0,0.0,0.009809049837162881,-59.902047329501755,0.007347987027131346,0.4599990249971949,0.013393269908243358,0.22740870047203468,1.0,6.909245974063268e-05,-0.0004904524918581441
5.03,0.10034953062357058,99.99751537335273,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010799723566244362,3.0411083347704193e-05,0.9726120885336086,900.589799884885,0.03324538242928554,0.1429193176559288,0.18871761716850252,5.676506130435214,-3815.6147862584266,155.22291105861493,56.66609026576368,3472.5785307179494,0.23004035650672755,0.03471840108186623,0.00015369909539878374,0.40215241369313465,0.004170187454655055,-0.0028996395865511955,0.04013981224942823,0.04994858292136458,0.0,0.0,0.009808770671936348,-59.901800410139295,0.007343491999765885,0.4599990230689469,0.013403920999056903,0.2273406021373188,1.0,6.909131085385152e-05,-0.0004904385335968174
5.04,0.10035022153094268,99.99751046903718,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.00107994335360695,3.04116093894723e-05,0.9726109123631934,900.6128970697654,0.033245054187262264,0.14291940101040032,0.18871601623585285,5.6765140213896474,-3815.682052082011,155.13049590961495,56.668960359124966,3472.635350846275,0.23015806910337208,0.03471909119961922,0.00015370669046948533,0.4021540748141787,0.004170330416816191,-0.00289947507181949,0.04014008861237708,0.04994858012375312,0.0,0.0,0.009808491511376041,-59.90155330228979,0.007338999785660149,0.4599990211407543,0.013414571685497161,0.22727262094636705,1.0,6.909016439556551e-05,-0.0004904245755688021
5.05,0.10035091242686232,99.99750556486121,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010799143292481446,3.041213584139938e-05,0.9726097352466989,900.6360124176213,0.03324472569823133,0.14291948442748678,0.188714414094137,5.676521918307688,-3815.7493703020136,155.03813901700883,56.67183124393395,3472.6922143047673,0.2302757905576035,0.03471978185675102,0.00015371429170628044,0.4021557359099339,0.004170473380503652,-0.0028993103190134047,0.040140364970744934,0.04994857732621718,0.0,0.0,0.009808212355472246,-59.901306006047605,0.007334510383060167,0.45999901921261716,0.01342522196736401,0.22720475669033507,1.0,6.908902036458841e-05,-0.0004904106177736123
5.06,0.10035160331135373,99.99750066082483,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010798852835608274,3.04126627033057e-05,0.9726085571844598,900.6591459209149,0.03324439696232531,0.14291956790715424,0.1887128107439918,5.676529821186207,-3815.8167408953263,154.94584034214364,56.67470291997705,3472.7491210717394,0.23039352094573176,0.034720473053028805,0.0001537218991071482,0.40215739698045844,0.00417061634572234,-0.00289914532824178,0.040140641324541496,0.049948574528756735,0.0,0.0,0.00980793320421524,-59.901058521507025,0.007330023790213063,0.4599990172845354,0.013435871844457464,0.22713700916073432,1.0,6.90878787597346e-05,-0.000490396660210762
5.07,0.10035229418444122,99.997495756928,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001079856216557799,3.0413189975011625e-05,0.9726073781768093,900.6822975721146,0.03324406797967682,0.14291965144936883,0.1887112061860541,5.676537730022072,-3815.8841638388603,154.85359984639445,56.677575387041024,3472.806071125517,0.23051126034374422,0.0347211647882199,0.00015372951267006926,0.4021590580258104,0.004170759312477167,-0.002898980099613372,0.04014091767377649,0.04994857173137178,0.0,0.0,0.009807654057595289,-59.90081084876228,0.007325540005367049,0.4599990153565091,0.01344652131657767,0.22706937814943096,1.0,6.908673957981916e-05,-0.0004903827028797644
5.08,0.100352985046149,99.99749085317077,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010798271282518501,3.0413717656337716e-05,0.9726061982240808,900.7054673636964,0.03324373875041827,0.14291973505409664,0.18870960042096005,5.676545644812159,-3815.951639109549,154.7614174911646,56.68044864491265,3472.8630644444447,0.2306290088273071,0.03472185706209186,0.00015373713239302743,0.40216071904604817,0.00417090228077303,-0.0028988146332368306,0.0401411940184596,0.04994856893406232,0.0,0.0,0.00980737491560272,-59.900562987907534,0.007321059026771427,0.4599990134285383,0.01345717038352491,0.2270018634486452,1.0,6.908560282365889e-05,-0.000490368745780136
5.09,0.1003536758965013,99.9974859495531,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010797980186557626,3.0414245747104687e-05,0.9726050173266073,900.7286552881441,0.033243409274682036,0.14291981872130377,0.1887079934493454,5.676553565553345,-3816.0191666843416,154.66929323788548,56.68332269337903,3472.9201010068846,0.23074676647176562,0.03472254987441244,0.00015374475827400886,0.4021623800412296,0.00417104525061483,-0.002898648929220725,0.04014147035860052,0.0499485661368283,0.0,0.0,0.009807095778227776,-59.90031493903685,0.007316580852676584,0.45999901150062283,0.0134678190450996,0.22693446485095037,1.0,6.908446849007051e-05,-0.0004903547889113888
5.1,0.10035436673552234,99.997481046075,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010797688877823136,3.041477424713337e-05,0.9726038354847212,900.7518613379447,0.03324307955260031,0.14291990245095648,0.1887063852718451,5.676561492242506,-3816.08674654021,154.5772270480165,56.68619753222735,3472.9771807912116,0.23086453335214446,0.03472324322494958,0.0001537523903110018,0.40216404101141295,0.004171188222007463,-0.0028984829876735237,0.04014174669420894,0.04994856333966974,0.0,0.0,0.009806816645460799,-59.90006670224426,0.007312105481334,0.45999900957276285,0.013478467301102292,0.22686718214927198,1.0,6.908333657787275e-05,-0.00049034083227304
5.11,0.10035505756323636,99.99747614273645,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.00107973973564427,3.0415303156244783e-05,0.9726026526987551,900.7750855055943,0.03324274958430533,0.14291998624302088,0.18870477588909437,5.676569424876523,-3816.154378654144,154.48521888304526,56.68907316124519,3473.034303775819,0.23098230954314844,0.03472393711347144,0.00015376002850199654,0.40216570195665624,0.004171331194955835,-0.002898316808703623,0.04014202302529454,0.049948560542586604,0.0,0.0,0.00980653751729206,-59.899818277623694,0.007307632910996236,0.45999900764495827,0.013489115151333667,0.22680001513688697,1.0,6.908220708588438e-05,-0.0004903268758646031
5.12,0.10035574837966753,99.99747123953748,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010797105622543902,3.041583247426005e-05,0.9726014689690405,900.7983277835956,0.033242419369929145,0.1429200700974632,0.18870316530172737,5.67657736345228,-3816.2220630031493,154.39326870448713,56.69194958022003,3473.091469939112,0.2311000951191632,0.034724631539746316,0.00015376767284498578,0.40216736287701743,0.004171474169464832,-0.0028981503924193353,0.040142299351867014,0.0499485577455789,0.0,0.0,0.009806258393711888,-59.89956966526904,0.007303163139916943,0.4599990057172091,0.013499762595594546,0.22673296360742287,1.0,6.908108001292552e-05,-0.0004903129196855944
5.13,0.10035643918484002,99.99746633647807,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010796813676254241,3.041636220100052e-05,0.9726002842959094,900.8215881644587,0.03324208890960374,0.14292015401424965,0.18870155351037807,5.67658530796666,-3816.2897995642593,154.3013764738857,56.69482678893976,3473.1486792595197,0.2312178901542558,0.034725326503542826,0.00015377532333796533,0.4021690237725546,0.004171617145539345,-0.002897983738928838,0.04014257567393601,0.04994855494864662,0.0,0.0,0.009805979274710608,-59.89932086527409,0.007298696166350857,0.4599990037895154,0.013510409633685879,0.22666602735485683,1.0,6.90799553578177e-05,-0.0004902989637355304
5.14,0.10035712997877806,99.9974614335582,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010796521517701149,3.0416892336287637e-05,0.9725990986796924,900.8448666406986,0.03324175820346098,0.14292023799334655,0.18869994051567973,5.676593258416553,-3816.35758831452,154.2095421528125,56.6977047871925,3473.2059317154813,0.2313356947221751,0.034726022004629674,0.00015378297997893227,0.4021706846433257,0.004171760123184275,-0.002897816848340274,0.04014285199151123,0.04994855215178971,0.0,0.0,0.009805700160278485,-59.89907187773258,0.007294231988553797,0.4599990018618771,0.013521056265408754,0.22659920617351487,1.0,6.907883311938212e-05,-0.0004902850080139243
5.15,0.10035782076150578,99.99745653077791,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010796229147011973,3.0417422879942977e-05,0.9725979121207209,900.868163204838,0.033241427251632705,0.1429203220347201,0.18869832631826564,5.676601214798845,-3816.425429230996,154.11776570286673,56.70058357476635,3473.263227285451,0.23145350889635213,0.034726718042775793,0.00015379064276588628,0.40217234548938874,0.004171903102404506,-0.0028976497207616747,0.040143128304602316,0.049948549355008205,0.0,0.0,0.00980542105040589,-59.89882270273819,0.007289770604782666,0.4599989999342943,0.013531702490564389,0.22653249985807095,1.0,6.907771329644215e-05,-0.0004902710525202945
5.16,0.10035851153304733,99.99745162813716,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010795936564313973,3.0417953831788344e-05,0.9725967246193251,900.8914778494059,0.03324109605425056,0.14292040613833665,0.1886967109187681,5.676609177110432,-3816.493322290777,154.0260470856759,56.70346315144978,3473.3205659479054,0.23157133274990122,0.03472741461775035,0.00015379831169682972,0.4021740063108016,0.004172046083204923,-0.002897482356300971,0.040143404613218935,0.049948546558302054,0.0,0.0,0.00980514194508312,-59.89857334038449,0.007285312013295451,0.4599989980067668,0.013542348308954138,0.22646590820354617,1.0,6.907659588782148e-05,-0.000490257097254156
