Time,V,C,N,CER,A,nIR,rIR
43100.0,-61.774937,0.11183713,0.00010565262,100.95111,0.46168795,0.98048252,0.20118769
43102.0,-61.774788,0.11183701,0.00010565569,100.95055,0.46168774,0.98048204,0.20118669
43104.0,-61.774643,0.1118369,0.00010565877,100.94997,0.46168754,0.98048156,0.20118569
43106.0,-61.774498,0.11183678,0.00010566183,100.94941,0.46168733,0.98048109,0.20118469
43108.0,-61.774349,0.11183665,0.00010566491,100.94884,0.46168712,0.98048055,0.20118369
43110.0,-61.774204,0.11183653,0.00010566797,100.94827,0.46168691,0.98048007,0.20118269
43112.0,-61.774059,0.11183641,0.00010567103,100.9477,0.4616867,0.9804796,0.20118169
43114.0,-61.773914,0.11183629,0.00010567409,100.94714,0.46168649,0.98047912,0.2011807
43116.0,-61.773766,0.11183617,0.00010567716,100.94656,0.46168628,0.98047858,0.20117971
43118.0,-61.773621,0.11183605,0.00010568021,100.946,0.46168607,0.98047811,0.20117871
43120.0,-61.773476,0.11183593,0.00010568327,100.94543,0.46168587,0.98047763,0.20117772
43122.0,-61.773331,0.11183582,0.00010568632,100.94486,0.46168566,0.98047709,0.20117673
43124.0,-61.773186,0.1118357,0.00010568937,100.9443,0.46168542,0.98047662,0.20117573
43126.0,-61.773041,0.11183558,0.00010569242,100.94373,0.46168521,0.98047608,0.20117474
43128.0,-61.772896,0.11183546,0.00010569546,100.94316,0.461685,0.9804756,0.20117375
43130.0,-61.772751,0.11183535,0.00010569851,100.94259,0.46168479,0.98047507,0.20117277
43132.0,-61.772606,0.11183523,0.00010570155,100.94202,0.46168458,0.98047459,0.20117177
43134.0,-61.772461,0.11183511,0.0001057046,100.94145,0.46168438,0.98047405,0.20117079
43136.0,-61.772316,0.11183499,0.00010570763,100.94089,0.46168417,0.98047358,0.20116979
43138.0,-61.772171,0.11183487,0.00010571067,100.94032,0.46168396,0.98047304,0.20116881
43140.0,-61.772026,0.11183475,0.00010571371,100.93975,0.46168375,0.98047256,0.20116782
43142.0,-61.771885,0.11183463,0.00010571674,100.93918,0.46168354,0.98047203,0.20116684
43144.0,-61.77174,0.11183452,0.00010571977,100.93861,0.46168333,0.98047149,0.20116585
43146.0,-61.771595,0.1118344,0.00010572279,100.93805,0.46168312,0.98047101,0.20116487
43148.0,-61.77145,0.11183428,0.00010572582,100.93748,0.46168292,0.98047048,0.20116389
43150.0,-61.771305,0.11183416,0.00010572885,100.93691,0.46168268,0.98046994,0.2011629
43152.0,-61.771164,0.11183404,0.00010573187,100.93634,0.46168247,0.98046941,0.20116192
43154.0,-61.771019,0.11183393,0.00010573489,100.93578,0.46168226,0.98046893,0.20116094
43156.0,-61.770874,0.11183381,0.0001057379,100.9352,0.46168205,0.98046839,0.20115995
43158.0,-61.770733,0.11183369,0.00010574092,100.93464,0.46168184,0.98046786,0.20115897
43160.0,-61.770588,0.11183357,0.00010574393,100.93407,0.46168163,0.98046732,0.20115799
43162.0,-61.770447,0.11183346,0.00010574694,100.9335,0.46168143,0.98046678,0.20115702
43164.0,-61.770302,0.11183334,0.00010574995,100.93294,0.46168122,0.98046625,0.20115604
43166.0,-61.770157,0.11183322,0.00010575296,100.93237,0.46168101,0.98046577,0.20115505
43168.0,-61.770016,0.11183311,0.00010575596,100.9318,0.4616808,0.98046523,0.20115408
43170.0,-61.769871,0.11183299,0.00010575897,100.93124,0.46168059,0.9804647,0.2011531
43172.0,-61.76973,0.11183287,0.00010576197,100.93066,0.46168038,0.98046416,0.20115213
43174.0,-61.769588,0.11183276,0.00010576497,100.9301,0.46168017,0.98046362,0.20115116
43176.0,-61.769444,0.11183264,0.00010576797,100.92953,0.46167994,0.98046309,0.20115018
43178.0,-61.769302,0.11183253,0.00010577096,100.92896,0.46167973,0.98046255,0.20114921
43180.0,-61.769157,0.11183241,0.00010577395,100.9284,0.46167952,0.98046196,0.20114824
43182.0,-61.769016,0.1118323,0.00010577695,100.92783,0.46167931,0.98046142,0.20114726
43184.0,-61.768875,0.11183218,0.00010577993,100.92726,0.4616791,0.98046088,0.20114629
43186.0,-61.768734,0.11183206,0.00010578292,100.9267,0.46167889,0.98046035,0.20114532
43188.0,-61.768589,0.11183195,0.0001057859,100.92612,0.46167868,0.98045981,0.20114435
43190.0,-61.768448,0.11183183,0.00010578889,100.92556,0.46167848,0.98045927,0.20114338
43192.0,-61.768307,0.11183172,0.00010579186,100.92499,0.46167827,0.98045868,0.20114242
43194.0,-61.768166,0.1118316,0.00010579485,100.92442,0.46167806,0.98045814,0.20114145
43196.0,-61.768024,0.11183149,0.00010579782,100.92386,0.46167785,0.9804576,0.20114048
43198.0,-61.767883,0.11183137,0.0001058008,100.92329,0.46167764,0.98045707,0.20113951
43200.0,-61.767738,0.11183126,0.00010580377,100.92272,0.46167743,0.98045647,0.20113854
43202.0,-61.767597,0.11183114,0.00010580674,100.92216,0.46167719,0.98045594,0.20113759
43204.0,-61.767456,0.11183102,0.0001058097,100.92159,0.46167699,0.9804554,0.20113662
43206.0,-61.767315,0.11183091,0.00010581267,100.92102,0.46167678,0.9804548,0.20113565
43208.0,-61.767174,0.1118308,0.00010581563,100.92046,0.46167657,0.98045427,0.2011347
43210.0,-61.767033,0.11183068,0.0001058186,100.91988,0.46167636,0.98045367,0.20113373
43212.0,-61.766895,0.11183057,0.00010582156,100.91932,0.46167615,0.98045313,0.20113277
43214.0,-61.766754,0.11183045,0.00010582451,100.91875,0.46167594,0.98045254,0.20113181
43216.0,-61.766613,0.11183034,0.00010582747,100.91818,0.46167573,0.980452,0.20113085
43218.0,-61.766472,0.11183023,0.00010583042,100.91762,0.46167552,0.98045141,0.20112988
43220.0,-61.766331,0.11183012,0.00010583337,100.91705,0.46167532,0.98045087,0.20112893
43222.0,-61.76619,0.11183,0.00010583632,100.91648,0.46167511,0.98045027,0.20112798
43224.0,-61.766048,0.11182988,0.00010583927,100.91592,0.4616749,0.98044974,0.20112701
43226.0,-61.765911,0.11182977,0.00010584221,100.91535,0.46167469,0.98044914,0.20112605
43228.0,-61.76577,0.11182966,0.00010584516,100.91478,0.46167448,0.98044854,0.2011251
43230.0,-61.765629,0.11182954,0.0001058481,100.91422,0.46167424,0.98044801,0.20112415
43232.0,-61.765491,0.11182943,0.00010585104,100.91365,0.46167403,0.98044741,0.20112319
43234.0,-61.76535,0.11182932,0.00010585397,100.91309,0.46167383,0.98044682,0.20112224
43236.0,-61.765209,0.11182921,0.00010585691,100.91251,0.46167362,0.98044622,0.20112129
43238.0,-61.765072,0.11182909,0.00010585984,100.91195,0.46167341,0.98044568,0.20112033
43240.0,-61.764931,0.11182898,0.00010586277,100.91138,0.4616732,0.98044509,0.20111938
43242.0,-61.764793,0.11182886,0.0001058657,100.91081,0.46167299,0.98044449,0.20111842
43244.0,-61.764652,0.11182875,0.00010586862,100.91025,0.46167278,0.98044389,0.20111749
43246.0,-61.764515,0.11182864,0.00010587155,100.90968,0.46167257,0.9804433,0.20111653
43248.0,-61.764374,0.11182853,0.00010587447,100.90912,0.46167237,0.9804427,0.20111558
43250.0,-61.764236,0.11182842,0.00010587739,100.90855,0.46167216,0.98044217,0.20111464
43252.0,-61.764095,0.1118283,0.00010588031,100.90798,0.46167195,0.98044157,0.20111369
43254.0,-61.763958,0.11182819,0.00010588323,100.90742,0.46167174,0.98044097,0.20111275
43256.0,-61.763821,0.11182808,0.00010588614,100.90685,0.4616715,0.98044038,0.20111179
43258.0,-61.76368,0.11182797,0.00010588906,100.90628,0.46167129,0.98043978,0.20111085
43260.0,-61.763542,0.11182786,0.00010589196,100.90572,0.46167108,0.98043919,0.2011099
43262.0,-61.763405,0.11182775,0.00010589487,100.90515,0.46167088,0.98043859,0.20110896
43264.0,-61.763268,0.11182763,0.00010589777,100.90458,0.46167067,0.98043793,0.20110802
43266.0,-61.763126,0.11182752,0.00010590068,100.90401,0.46167046,0.98043734,0.20110707
43268.0,-61.762989,0.11182741,0.00010590358,100.90345,0.46167025,0.98043674,0.20110613
43270.0,-61.762852,0.1118273,0.00010590648,100.90289,0.46167004,0.98043615,0.20110519
43272.0,-61.762714,0.11182719,0.00010590938,100.90231,0.46166983,0.98043555,0.20110425
43274.0,-61.762577,0.11182708,0.00010591227,100.90175,0.46166962,0.98043495,0.20110331
43276.0,-61.76244,0.11182696,0.00010591517,100.90118,0.46166942,0.9804343,0.20110238
43278.0,-61.762302,0.11182685,0.00010591806,100.90062,0.46166921,0.9804337,0.20110144
43280.0,-61.762165,0.11182674,0.00010592095,100.90005,0.46166897,0.98043311,0.2011005
43282.0,-61.762028,0.11182663,0.00010592383,100.89948,0.46166876,0.98043251,0.20109956
43284.0,-61.76189,0.11182652,0.00010592672,100.89892,0.46166855,0.98043185,0.20109862
43286.0,-61.761753,0.11182641,0.0001059296,100.89835,0.46166834,0.98043126,0.20109768
43288.0,-61.761616,0.1118263,0.00010593248,100.89779,0.46166813,0.98043066,0.20109676
43290.0,-61.761478,0.11182619,0.00010593536,100.89722,0.46166793,0.98043001,0.20109582
43292.0,-61.761341,0.11182608,0.00010593823,100.89665,0.46166772,0.98042941,0.20109488
43294.0,-61.761204,0.11182597,0.00010594111,100.89609,0.46166751,0.98042876,0.20109396
43296.0,-61.761066,0.11182586,0.00010594398,100.89552,0.4616673,0.98042816,0.20109302
43298.0,-61.760929,0.11182575,0.00010594686,100.89496,0.46166709,0.9804275,0.20109209
43300.0,-61.760796,0.11182564,0.00010594972,100.89439,0.46166688,0.98042691,0.20109116
43302.0,-61.760658,0.11182553,0.00010595259,100.89382,0.46166667,0.98042625,0.20109023
43304.0,-61.760521,0.11182542,0.00010595545,100.89326,0.46166646,0.98042566,0.20108931
43306.0,-61.760384,0.11182531,0.00010595832,100.89269,0.46166623,0.980425,0.20108837
43308.0,-61.76025,0.1118252,0.00010596117,100.89213,0.46166602,0.9804244,0.20108745
43310.0,-61.760113,0.11182509,0.00010596403,100.89156,0.46166581,0.98042375,0.20108652
43312.0,-61.759975,0.11182498,0.00010596689,100.89099,0.4616656,0.98042309,0.2010856
43314.0,-61.759842,0.11182487,0.00010596974,100.89043,0.46166539,0.9804225,0.20108466
43316.0,-61.759705,0.11182477,0.00010597259,100.88986,0.46166518,0.98042184,0.20108373
43318.0,-61.759571,0.11182465,0.00010597544,100.8893,0.46166497,0.98042119,0.20108281
43320.0,-61.759434,0.11182455,0.00010597829,100.88873,0.46166477,0.98042053,0.20108189
43322.0,-61.7593,0.11182444,0.00010598113,100.88816,0.46166456,0.98041993,0.20108096
43324.0,-61.759163,0.11182433,0.00010598398,100.8876,0.46166435,0.98041928,0.20108005
43326.0,-61.759029,0.11182422,0.00010598682,100.88703,0.46166414,0.98041862,0.20107913
43328.0,-61.758892,0.11182411,0.00010598966,100.88647,0.46166393,0.98041797,0.20107821
43330.0,-61.758759,0.11182401,0.0001059925,100.8859,0.46166372,0.98041731,0.20107728
43332.0,-61.758625,0.11182389,0.00010599533,100.88534,0.46166348,0.98041666,0.20107636
43334.0,-61.758457,0.11182375,0.00010599883,100.88477,0.46166328,0.98041636,0.20107523
43336.0,-61.758289,0.11182361,0.00010600239,100.8842,0.46166307,0.98041606,0.20107406
43338.0,-61.758118,0.11182346,0.00010600595,100.88364,0.46166286,0.98041576,0.20107292
43340.0,-61.75795,0.11182332,0.00010600952,100.88307,0.46166265,0.98041546,0.20107175
43342.0,-61.757782,0.11182317,0.00010601307,100.88251,0.46166244,0.98041517,0.20107059
43344.0,-61.757614,0.11182303,0.00010601663,100.88194,0.46166223,0.98041487,0.20106944
43346.0,-61.757442,0.11182288,0.0001060202,100.88137,0.46166202,0.98041463,0.20106828
43348.0,-61.757275,0.11182274,0.00010602376,100.88081,0.46166182,0.98041433,0.20106712
43350.0,-61.757107,0.11182259,0.00010602731,100.88024,0.46166161,0.98041403,0.20106597
43352.0,-61.756935,0.11182245,0.00010603087,100.87968,0.4616614,0.98041373,0.20106481
43354.0,-61.756767,0.1118223,0.00010603443,100.87911,0.46166119,0.98041344,0.20106365
43356.0,-61.756599,0.11182216,0.00010603799,100.87855,0.46166098,0.98041314,0.2010625
43358.0,-61.756432,0.11182201,0.00010604155,100.87798,0.46166074,0.98041284,0.20106134
43360.0,-61.75626,0.11182187,0.0001060451,100.87741,0.46166053,0.98041254,0.20106019
43362.0,-61.756092,0.11182173,0.00010604866,100.87685,0.46166033,0.98041224,0.20105903
43364.0,-61.755924,0.11182158,0.00010605222,100.87628,0.46166012,0.98041195,0.20105787
43366.0,-61.755756,0.11182144,0.00010605578,100.87572,0.46165991,0.98041165,0.20105672
43368.0,-61.755585,0.11182129,0.00010605933,100.87515,0.4616597,0.98041135,0.20105556
43370.0,-61.755417,0.11182114,0.00010606289,100.87459,0.46165949,0.98041105,0.20105441
43372.0,-61.755249,0.111821,0.00010606644,100.87402,0.46165928,0.98041075,0.20105325
43374.0,-61.755081,0.11182085,0.00010606999,100.87345,0.46165907,0.98041046,0.2010521
43376.0,-61.75491,0.11182071,0.00010607355,100.87289,0.46165887,0.98041016,0.20105094
43378.0,-61.754742,0.11182056,0.0001060771,100.87232,0.46165866,0.98040986,0.20104979
43380.0,-61.754574,0.11182041,0.00010608066,100.87176,0.46165845,0.9804095,0.20104863
43382.0,-61.754406,0.11182027,0.00010608421,100.87119,0.46165824,0.9804092,0.20104748
43384.0,-61.754238,0.11182013,0.00010608777,100.87063,0.461658,0.98040891,0.20104632
43386.0,-61.754066,0.11181998,0.00010609132,100.87006,0.46165779,0.98040861,0.20104517
43388.0,-61.753899,0.11181984,0.00010609487,100.8695,0.46165758,0.98040831,0.20104401
43390.0,-61.753731,0.11181969,0.00010609842,100.86893,0.46165738,0.98040801,0.20104286
43392.0,-61.753563,0.11181955,0.00010610198,100.86836,0.46165717,0.98040771,0.2010417
43394.0,-61.753395,0.1118194,0.00010610553,100.8678,0.46165696,0.98040742,0.20104055
43396.0,-61.753223,0.11181926,0.00010610908,100.86723,0.46165675,0.98040706,0.20103939
43398.0,-61.753056,0.11181911,0.00010611263,100.86667,0.46165654,0.98040676,0.20103824
43400.0,-61.752888,0.11181897,0.00010611618,100.8661,0.46165633,0.98040646,0.20103708
43402.0,-61.75272,0.11181883,0.00010611973,100.86554,0.46165612,0.98040617,0.20103593
43404.0,-61.752552,0.11181868,0.00010612328,100.86497,0.46165591,0.98040587,0.20103478
43406.0,-61.752384,0.11181854,0.00010612683,100.86441,0.46165571,0.98040557,0.20103362
43408.0,-61.752213,0.11181839,0.00010613038,100.86385,0.4616555,0.98040521,0.20103247
43410.0,-61.752045,0.11181825,0.00010613393,100.86328,0.46165526,0.98040491,0.20103131
43412.0,-61.751877,0.1118181,0.00010613748,100.86272,0.46165505,0.98040462,0.20103016
43414.0,-61.751709,0.11181796,0.00010614102,100.86215,0.46165484,0.98040432,0.20102902
43416.0,-61.751541,0.11181781,0.00010614457,100.86159,0.46165463,0.98040396,0.20102786
43418.0,-61.751373,0.11181767,0.00010614812,100.86102,0.46165442,0.98040366,0.20102671
43420.0,-61.751205,0.11181752,0.00010615167,100.86045,0.46165422,0.98040336,0.20102556
43422.0,-61.751038,0.11181737,0.00010615521,100.85989,0.46165401,0.98040307,0.2010244
43424.0,-61.750866,0.11181723,0.00010615876,100.85932,0.4616538,0.98040271,0.20102325
43426.0,-61.750698,0.11181709,0.0001061623,100.85876,0.46165359,0.98040241,0.2010221
43428.0,-61.75053,0.11181694,0.00010616585,100.85819,0.46165338,0.98040211,0.20102096
43430.0,-61.750362,0.1118168,0.00010616939,100.85763,0.46165317,0.98040175,0.20101979
43432.0,-61.750195,0.11181665,0.00010617294,100.85706,0.46165296,0.98040146,0.20101865
43434.0,-61.750027,0.11181651,0.00010617649,100.8565,0.46165273,0.98040116,0.2010175
43436.0,-61.749859,0.11181637,0.00010618003,100.85593,0.46165252,0.9804008,0.20101634
43438.0,-61.749691,0.11181622,0.00010618357,100.85537,0.46165231,0.9804005,0.20101519
43440.0,-61.749523,0.11181608,0.00010618712,100.8548,0.4616521,0.9804002,0.20101404
43442.0,-61.749355,0.11181594,0.00010619066,100.85424,0.46165189,0.98039985,0.20101289
43444.0,-61.749187,0.11181579,0.0001061942,100.85368,0.46165168,0.98039955,0.20101175
43446.0,-61.74902,0.11181565,0.00010619774,100.85311,0.46165147,0.98039919,0.20101058
43448.0,-61.748852,0.1118155,0.00010620128,100.85255,0.46165127,0.98039889,0.20100944
43450.0,-61.748684,0.11181536,0.00010620482,100.85198,0.46165106,0.9803986,0.20100829
43452.0,-61.748512,0.11181521,0.00010620837,100.85142,0.46165085,0.98039824,0.20100714
43454.0,-61.748344,0.11181507,0.0001062119,100.85085,0.46165064,0.98039794,0.201006
43456.0,-61.748177,0.11181492,0.00010621545,100.85029,0.46165043,0.98039758,0.20100483
43458.0,-61.748009,0.11181478,0.00010621899,100.84972,0.46165022,0.98039728,0.20100369
43460.0,-61.747841,0.11181463,0.00010622253,100.84916,0.46164998,0.98039693,0.20100254
43462.0,-61.747673,0.11181449,0.00010622607,100.84859,0.46164978,0.98039663,0.20100139
43464.0,-61.747505,0.11181434,0.00010622961,100.84803,0.46164957,0.98039627,0.20100024
43466.0,-61.747337,0.1118142,0.00010623314,100.84747,0.46164936,0.98039597,0.2009991
43468.0,-61.747169,0.11181406,0.00010623669,100.8469,0.46164915,0.98039562,0.20099795
43470.0,-61.747002,0.11181391,0.00010624022,100.84634,0.46164894,0.98039532,0.20099679
43472.0,-61.746834,0.11181377,0.00010624376,100.84577,0.46164873,0.98039496,0.20099564
43474.0,-61.746666,0.11181363,0.00010624729,100.84521,0.46164852,0.98039466,0.20099449
43476.0,-61.746498,0.11181348,0.00010625083,100.84464,0.46164832,0.9803943,0.20099334
43478.0,-61.74633,0.11181334,0.00010625437,100.84408,0.46164811,0.98039401,0.2009922
43480.0,-61.746162,0.1118132,0.0001062579,100.84351,0.4616479,0.98039365,0.20099105
43482.0,-61.745995,0.11181305,0.00010626144,100.84295,0.46164769,0.98039335,0.2009899
43484.0,-61.745831,0.1118129,0.00010626498,100.84238,0.46164745,0.98039299,0.20098875
43486.0,-61.745663,0.11181276,0.00010626851,100.84182,0.46164724,0.98039263,0.20098761
43488.0,-61.745495,0.11181261,0.00010627205,100.84126,0.46164703,0.98039234,0.20098646
43490.0,-61.745327,0.11181247,0.00010627558,100.84069,0.46164683,0.98039198,0.20098531
43492.0,-61.745159,0.11181233,0.00010627912,100.84013,0.46164662,0.98039168,0.20098417
43494.0,-61.744991,0.11181218,0.00010628265,100.83956,0.46164641,0.98039132,0.20098302
43496.0,-61.744823,0.11181204,0.00010628618,100.839,0.4616462,0.98039097,0.20098187
43498.0,-61.744656,0.1118119,0.00010628971,100.83844,0.46164599,0.98039067,0.20098072
43500.0,-61.744488,0.11181175,0.00010629325,100.83788,0.46164578,0.98039031,0.20097958
43502.0,-61.74432,0.11181161,0.00010629678,100.83731,0.46164557,0.98038995,0.20097843
43504.0,-61.744152,0.11181147,0.00010630031,100.83675,0.46164536,0.98038965,0.20097728
43506.0,-61.743984,0.11181132,0.00010630384,100.83618,0.46164516,0.9803893,0.20097613
43508.0,-61.743816,0.11181118,0.00010630738,100.83562,0.46164495,0.98038894,0.20097499
43510.0,-61.743649,0.11181103,0.00010631091,100.83505,0.46164471,0.98038864,0.20097384
43512.0,-61.743484,0.11181089,0.00010631444,100.83449,0.4616445,0.98038828,0.20097269
43514.0,-61.743317,0.11181074,0.00010631797,100.83392,0.46164429,0.98038793,0.20097156
43516.0,-61.743149,0.1118106,0.00010632149,100.83336,0.46164408,0.98038757,0.20097041
43518.0,-61.742981,0.11181046,0.00010632503,100.83279,0.46164387,0.98038727,0.20096926
43520.0,-61.742813,0.11181031,0.00010632856,100.83223,0.46164367,0.98038691,0.20096812
43522.0,-61.742645,0.11181017,0.00010633209,100.83167,0.46164346,0.98038656,0.20096697
43524.0,-61.742477,0.11181003,0.00010633562,100.83111,0.46164325,0.9803862,0.20096582
43526.0,-61.74231,0.11180988,0.00010633914,100.83054,0.46164304,0.9803859,0.20096467
43528.0,-61.742146,0.11180974,0.00010634267,100.82998,0.46164283,0.98038554,0.20096353
43530.0,-61.741978,0.1118096,0.0001063462,100.82941,0.46164262,0.98038518,0.20096239
43532.0,-61.74181,0.11180945,0.00010634973,100.82885,0.46164241,0.98038483,0.20096125
43534.0,-61.741642,0.11180931,0.00010635325,100.82829,0.46164218,0.98038447,0.2009601
43536.0,-61.741474,0.11180916,0.00010635678,100.82772,0.46164197,0.98038417,0.20095895
43538.0,-61.741306,0.11180902,0.0001063603,100.82716,0.46164176,0.98038381,0.2009578
43540.0,-61.741142,0.11180887,0.00010636383,100.8266,0.46164155,0.98038346,0.20095667
43542.0,-61.740974,0.11180873,0.00010636736,100.82603,0.46164134,0.9803831,0.20095553
43544.0,-61.740807,0.11180859,0.00010637088,100.82547,0.46164113,0.98038274,0.20095438
43546.0,-61.740639,0.11180845,0.00010637441,100.82491,0.46164092,0.98038238,0.20095323
43548.0,-61.740471,0.1118083,0.00010637793,100.82434,0.46164072,0.98038203,0.2009521
43550.0,-61.740307,0.11180816,0.00010638145,100.82378,0.46164051,0.98038167,0.20095095
43552.0,-61.740139,0.11180802,0.00010638498,100.82321,0.4616403,0.98038137,0.2009498
43554.0,-61.739971,0.11180787,0.0001063885,100.82265,0.46164009,0.98038101,0.20094866
43556.0,-61.739803,0.11180773,0.00010639202,100.82209,0.46163988,0.98038065,0.20094752
43558.0,-61.739635,0.11180758,0.00010639554,100.82153,0.46163967,0.9803803,0.20094638
43560.0,-61.739471,0.11180744,0.00010639906,100.82096,0.46163943,0.98037994,0.20094523
43562.0,-61.739304,0.11180729,0.00010640259,100.8204,0.46163923,0.98037958,0.2009441
43564.0,-61.739136,0.11180715,0.00010640611,100.81983,0.46163902,0.98037922,0.20094295
43566.0,-61.738968,0.11180701,0.00010640963,100.81927,0.46163881,0.98037887,0.2009418
43568.0,-61.738804,0.11180687,0.00010641315,100.81871,0.4616386,0.98037851,0.20094067
43570.0,-61.738636,0.11180672,0.00010641667,100.81815,0.46163839,0.98037815,0.20093952
43572.0,-61.738468,0.11180658,0.00010642019,100.81758,0.46163818,0.98037779,0.20093837
43574.0,-61.7383,0.11180644,0.00010642371,100.81702,0.46163797,0.98037744,0.20093724
43576.0,-61.738136,0.1118063,0.00010642723,100.81645,0.46163777,0.98037708,0.20093609
43578.0,-61.737968,0.11180615,0.00010643075,100.8159,0.46163756,0.98037672,0.20093495
43580.0,-61.737801,0.11180601,0.00010643427,100.81533,0.46163735,0.98037636,0.20093381
43582.0,-61.737633,0.11180586,0.00010643779,100.81477,0.46163714,0.98037601,0.20093267
43584.0,-61.737469,0.11180572,0.0001064413,100.8142,0.4616369,0.98037565,0.20093153
43586.0,-61.737301,0.11180558,0.00010644482,100.81364,0.46163669,0.98037529,0.20093039
43588.0,-61.737133,0.11180543,0.00010644834,100.81307,0.46163648,0.98037493,0.20092924
43590.0,-61.736969,0.11180529,0.00010645186,100.81252,0.46163628,0.98037452,0.20092811
43592.0,-61.736801,0.11180515,0.00010645537,100.81195,0.46163607,0.98037416,0.20092696
43594.0,-61.736633,0.11180501,0.00010645889,100.81139,0.46163586,0.9803738,0.20092583
43596.0,-61.736469,0.11180486,0.0001064624,100.81082,0.46163565,0.98037344,0.20092468
43598.0,-61.736301,0.11180472,0.00010646592,100.81026,0.46163544,0.98037308,0.20092355
43600.0,-61.736134,0.11180457,0.00010646944,100.8097,0.46163523,0.98037273,0.2009224
43602.0,-61.735966,0.11180443,0.00010647295,100.80914,0.46163502,0.98037237,0.20092127
43604.0,-61.735802,0.11180429,0.00010647647,100.80857,0.46163481,0.98037201,0.20092012
43606.0,-61.735634,0.11180414,0.00010647998,100.80801,0.46163461,0.98037159,0.20091899
43608.0,-61.73547,0.111804,0.00010648349,100.80745,0.46163437,0.98037124,0.20091784
43610.0,-61.735302,0.11180386,0.000106487,100.80688,0.46163416,0.98037088,0.20091671
43612.0,-61.735134,0.11180372,0.00010649052,100.80632,0.46163395,0.98037052,0.20091556
43614.0,-61.73497,0.11180357,0.00010649403,100.80576,0.46163374,0.98037016,0.20091443
43616.0,-61.734802,0.11180343,0.00010649754,100.80519,0.46163353,0.98036975,0.20091328
43618.0,-61.734634,0.11180329,0.00010650105,100.80463,0.46163332,0.98036939,0.20091215
43620.0,-61.73447,0.11180314,0.00010650457,100.80407,0.46163312,0.98036903,0.20091102
43622.0,-61.734303,0.111803,0.00010650808,100.8035,0.46163291,0.98036867,0.20090987
43624.0,-61.734135,0.11180286,0.00010651159,100.80294,0.4616327,0.98036826,0.20090874
43626.0,-61.733971,0.11180271,0.0001065151,100.80238,0.46163249,0.9803679,0.20090759
43628.0,-61.733803,0.11180257,0.00010651861,100.80182,0.46163228,0.98036754,0.20090646
43630.0,-61.733639,0.11180243,0.00010652211,100.80125,0.46163207,0.98036718,0.20090532
43632.0,-61.733471,0.11180229,0.00010652563,100.80069,0.46163183,0.98036677,0.20090418
43634.0,-61.733303,0.11180215,0.00010652914,100.80013,0.46163163,0.98036641,0.20090304
43636.0,-61.733139,0.111802,0.00010653264,100.79957,0.46163142,0.98036605,0.20090191
43638.0,-61.732971,0.11180186,0.00010653615,100.799,0.46163121,0.98036563,0.20090076
43640.0,-61.732807,0.11180171,0.00010653966,100.79845,0.461631,0.98036528,0.20089963
43642.0,-61.732639,0.11180157,0.00010654317,100.79788,0.46163079,0.98036492,0.2008985
43644.0,-61.732475,0.11180143,0.00010654668,100.79732,0.46163058,0.9803645,0.20089735
43646.0,-61.732307,0.11180129,0.00010655019,100.79675,0.46163037,0.98036414,0.20089622
43648.0,-61.73214,0.11180114,0.00010655369,100.7962,0.46163017,0.98036379,0.20089509
43650.0,-61.731976,0.111801,0.00010655719,100.79563,0.46162996,0.98036337,0.20089394
43652.0,-61.731808,0.11180086,0.0001065607,100.79507,0.46162975,0.98036301,0.20089281
43654.0,-61.731644,0.11180072,0.00010656421,100.79451,0.46162954,0.98036259,0.20089167
43656.0,-61.731476,0.11180057,0.00010656771,100.79395,0.46162933,0.98036224,0.20089054
43658.0,-61.731312,0.11180043,0.00010657122,100.79338,0.46162909,0.98036188,0.20088939
43660.0,-61.731144,0.11180028,0.00010657472,100.79282,0.46162888,0.98036146,0.20088826
43662.0,-61.73098,0.11180014,0.00010657823,100.79226,0.46162868,0.9803611,0.20088713
43664.0,-61.730812,0.1118,0.00010658173,100.79169,0.46162847,0.98036069,0.200886
43666.0,-61.730648,0.11179986,0.00010658523,100.79113,0.46162826,0.98036033,0.20088485
43668.0,-61.73048,0.11179972,0.00010658873,100.79057,0.46162805,0.98035991,0.20088372
43670.0,-61.730316,0.11179958,0.00010659224,100.79001,0.46162784,0.98035955,0.20088258
43672.0,-61.730148,0.11179943,0.00010659574,100.78944,0.46162763,0.98035914,0.20088145
43674.0,-61.729984,0.11179928,0.00010659924,100.78889,0.46162742,0.98035878,0.20088032
43676.0,-61.729816,0.11179914,0.00010660275,100.78832,0.46162722,0.98035836,0.20087917
43678.0,-61.729652,0.111799,0.00010660625,100.78776,0.46162701,0.980358,0.20087804
43680.0,-61.729485,0.11179886,0.00010660975,100.7872,0.4616268,0.98035759,0.20087691
43682.0,-61.729321,0.11179872,0.00010661325,100.78664,0.46162656,0.98035723,0.20087577
43684.0,-61.729153,0.11179858,0.00010661675,100.78607,0.46162635,0.98035681,0.20087464
43686.0,-61.728989,0.11179844,0.00010662025,100.78551,0.46162614,0.98035645,0.20087351
43688.0,-61.728821,0.11179829,0.00010662375,100.78495,0.46162593,0.98035604,0.20087238
43690.0,-61.728657,0.11179814,0.00010662725,100.78439,0.46162573,0.98035568,0.20087124
43692.0,-61.728489,0.111798,0.00010663074,100.78383,0.46162552,0.98035526,0.2008701
