data_set_T,data_set_FF,data_set_KAPD,data_set_KAPUD,data_set_SIGHAT,data_set_SOBJ,data_set_THETA,data_set_THOBJ,data_set_XCEN,data_set_XLEN,data_set_XU,data_set_XX,data_set_XXAUX,data_set_YCEN,data_set_YY,data_set_YYAUX
0.34400001,0.0,0.0,0.65960664,0.34400001,18.0,0.24049686,0.54042,15.0,15.0,6.1310844,6.1310844,5.1599998,4.5,0.75180393,0.53251201
0.345,0.0,0.0,0.6592862,0.345,18.0,0.24115631,0.54042,15.0,15.0,6.1485653,6.1485653,5.1750002,4.5,0.75609708,0.53561252
0.34599999,0.0,0.0,0.65896523,0.34599999,18.0,0.24181543,0.54042,15.0,15.0,6.1660428,6.1660428,5.1900001,4.5,0.76040167,0.53872198
0.347,0.0,0.0,0.6586436,0.347,18.0,0.24247424,0.54042,15.0,15.0,6.1835175,6.1835175,5.2049999,4.5,0.76471782,0.54184049
0.34799999,0.0,0.0,0.65832144,0.34799999,18.0,0.24313273,0.54042,15.0,15.0,6.2009897,6.2009897,5.2199998,4.5,0.76904547,0.54496801
0.34900001,0.0,0.0,0.65799862,0.34900001,18.0,0.24379088,0.54042,15.0,15.0,6.2184587,6.2184587,5.2350001,4.5,0.77338463,0.54810452
0.34999999,0.0,0.0,0.65767527,0.34999999,18.0,0.24444872,0.54042,15.0,15.0,6.2359252,6.2359252,5.25,4.5,0.77773523,0.55124998
0.35100001,0.0,0.0,0.65735132,0.35100001,18.0,0.24510624,0.54042,15.0,15.0,6.2533884,6.2533884,5.2649999,4.5,0.7820974,0.5544045
0.352,0.0,0.0,0.65702677,0.352,18.0,0.24576342,0.54042,15.0,15.0,6.2708492,6.2708492,5.2800002,4.5,0.78647101,0.55756801
0.35299999,0.0,0.0,0.65670162,0.35299999,18.0,0.24642028,0.54042,15.0,15.0,6.2883067,6.2883067,5.2950001,4.5,0.79085606,0.56074047
0.354,0.0,0.0,0.65637589,0.354,18.0,0.24707682,0.54042,15.0,15.0,6.3057618,6.3057618,5.3099999,4.5,0.79525262,0.56392199
0.35499999,0.0,0.0,0.65604961,0.35499999,18.0,0.24773304,0.54042,15.0,15.0,6.3232136,6.3232136,5.3249998,4.5,0.79966062,0.56711251
0.35600001,0.0,0.0,0.65572274,0.35600001,18.0,0.24838892,0.54042,15.0,15.0,6.3406625,6.3406625,5.3400002,4.5,0.80408007,0.57031202
0.35699999,0.0,0.0,0.65539527,0.35699999,18.0,0.24904448,0.54042,15.0,15.0,6.358109,6.358109,5.355,4.5,0.80851096,0.57352048
0.35800001,0.0,0.0,0.65506727,0.35800001,18.0,0.24969971,0.54042,15.0,15.0,6.3755522,6.3755522,5.3699999,4.5,0.81295323,0.576738
0.359,0.0,0.0,0.65473866,0.359,18.0,0.25035462,0.54042,15.0,15.0,6.3929925,6.3929925,5.3850002,4.5,0.81740701,0.57996452
0.36000001,0.0,0.0,0.65440953,0.36000001,18.0,0.2510092,0.54042,15.0,15.0,6.4104295,6.4104295,5.4000001,4.5,0.82187217,0.58319998
0.361,0.0,0.0,0.65407985,0.361,18.0,0.25166345,0.54042,15.0,15.0,6.4278641,6.4278641,5.415,4.5,0.82634872,0.5864445
0.36199999,0.0,0.0,0.65374953,0.36199999,18.0,0.25231734,0.54042,15.0,15.0,6.4452958,6.4452958,5.4299998,4.5,0.83083671,0.58969802
0.36300001,0.0,0.0,0.65341872,0.36300001,18.0,0.25297093,0.54042,15.0,15.0,6.4627242,6.4627242,5.4450002,4.5,0.83533609,0.59296048
0.36399999,0.0,0.0,0.65308732,0.36399999,18.0,0.25362417,0.54042,15.0,15.0,6.4801497,6.4801497,5.46,4.5,0.83984685,0.596232
0.36500001,0.0,0.0,0.65275538,0.36500001,18.0,0.25427711,0.54042,15.0,15.0,6.4975724,6.4975724,5.4749999,4.5,0.84436899,0.59951252
0.366,0.0,0.0,0.65242285,0.366,18.0,0.25492969,0.54042,15.0,15.0,6.5149922,6.5149922,5.4899998,4.5,0.84890252,0.60280198
0.36700001,0.0,0.0,0.65208983,0.36700001,18.0,0.25558195,0.54042,15.0,15.0,6.5324092,6.5324092,5.5050001,4.5,0.85344738,0.6061005
0.368,0.0,0.0,0.65175623,0.368,18.0,0.25623387,0.54042,15.0,15.0,6.5498228,6.5498228,5.52,4.5,0.85800362,0.60940802
0.36899999,0.0,0.0,0.65142208,0.36899999,18.0,0.25688547,0.54042,15.0,15.0,6.5672336,6.5672336,5.5349998,4.5,0.86257118,0.61272448
0.37,0.0,0.0,0.6510874,0.37,18.0,0.25753671,0.54042,15.0,15.0,6.5846415,6.5846415,5.5500002,4.5,0.86715007,0.61605
0.37099999,0.0,0.0,0.65075213,0.37099999,18.0,0.25818765,0.54042,15.0,15.0,6.6020465,6.6020465,5.5650001,4.5,0.87174034,0.61938453
0.37200001,0.0,0.0,0.65041637,0.37200001,18.0,0.25883824,0.54042,15.0,15.0,6.6194482,6.6194482,5.5799999,4.5,0.87634194,0.62272799
0.373,0.0,0.0,0.65008008,0.373,18.0,0.25948846,0.54042,15.0,15.0,6.636847,6.636847,5.5949998,4.5,0.8809548,0.62608051
0.37400001,0.0,0.0,0.64974326,0.37400001,18.0,0.26013839,0.54042,15.0,15.0,6.654243,6.654243,5.6100001,4.5,0.88557905,0.62944198
0.375,0.0,0.0,0.6494059,0.375,18.0,0.26078796,0.54042,15.0,15.0,6.6716361,6.6716361,5.625,4.5,0.89021456,0.6328125
0.37599999,0.0,0.0,0.649068,0.37599999,18.0,0.26143721,0.54042,15.0,15.0,6.6890259,6.6890259,5.6399999,4.5,0.89486134,0.63619202
0.377,0.0,0.0,0.64872956,0.377,18.0,0.26208609,0.54042,15.0,15.0,6.7064128,6.7064128,5.6550002,4.5,0.89951944,0.63958049
0.37799999,0.0,0.0,0.64839059,0.37799999,18.0,0.26273465,0.54042,15.0,15.0,6.7237964,6.7237964,5.6700001,4.5,0.90418881,0.64297801
0.37900001,0.0,0.0,0.64805114,0.37900001,18.0,0.26338288,0.54042,15.0,15.0,6.7411771,6.7411771,5.6849999,4.5,0.90886945,0.64638448
0.38,0.0,0.0,0.64771116,0.38,18.0,0.26403075,0.54042,15.0,15.0,6.7585549,6.7585549,5.6999998,4.5,0.91356134,0.6498
0.38100001,0.0,0.0,0.64737064,0.38100001,18.0,0.2646783,0.54042,15.0,15.0,6.7759299,6.7759299,5.7150002,4.5,0.91826445,0.65322453
0.382,0.0,0.0,0.64702964,0.382,18.0,0.26532549,0.54042,15.0,15.0,6.7933016,6.7933016,5.73,4.5,0.92297888,0.65665799
0.38299999,0.0,0.0,0.6466881,0.38299999,18.0,0.26597235,0.54042,15.0,15.0,6.8106699,6.8106699,5.7449999,4.5,0.92770451,0.66010052
0.384,0.0,0.0,0.64634603,0.384,18.0,0.26661888,0.54042,15.0,15.0,6.8280354,6.8280354,5.7600002,4.5,0.93244135,0.66355199
0.38499999,0.0,0.0,0.64600348,0.38499999,18.0,0.26726505,0.54042,15.0,15.0,6.8453979,6.8453979,5.7750001,4.5,0.93718946,0.66701251
0.38600001,0.0,0.0,0.6456604,0.38600001,18.0,0.26791087,0.54042,15.0,15.0,6.8627572,6.8627572,5.79,4.5,0.94194877,0.67048198
0.38699999,0.0,0.0,0.64531684,0.38699999,18.0,0.26855636,0.54042,15.0,15.0,6.8801136,6.8801136,5.8049998,4.5,0.94671929,0.67396051
0.38800001,0.0,0.0,0.6449728,0.38800001,18.0,0.26920152,0.54042,15.0,15.0,6.8974671,6.8974671,5.8200002,4.5,0.95150101,0.67744797
0.389,0.0,0.0,0.64462823,0.389,18.0,0.26984632,0.54042,15.0,15.0,6.9148173,6.9148173,5.835,4.5,0.95629394,0.6809445
0.38999999,0.0,0.0,0.64428318,0.38999999,18.0,0.27049077,0.54042,15.0,15.0,6.9321642,6.9321642,5.8499999,4.5,0.96109802,0.68444997
0.391,0.0,0.0,0.64393759,0.391,18.0,0.27113488,0.54042,15.0,15.0,6.9495082,6.9495082,5.8649998,4.5,0.9659133,0.6879645
0.39199999,0.0,0.0,0.64359158,0.39199999,18.0,0.27177864,0.54042,15.0,15.0,6.9668489,6.9668489,5.8800001,4.5,0.97073972,0.69148803
0.39300001,0.0,0.0,0.64324504,0.39300001,18.0,0.27242208,0.54042,15.0,15.0,6.9841866,6.9841866,5.895,4.5,0.97557729,0.6950205
0.39399999,0.0,0.0,0.64289802,0.39399999,18.0,0.27306515,0.54042,15.0,15.0,7.0015216,7.0015216,5.9099998,4.5,0.98042607,0.69856203
0.39500001,0.0,0.0,0.64255053,0.39500001,18.0,0.27370787,0.54042,15.0,15.0,7.0188532,7.0188532,5.9250002,4.5,0.98528594,0.7021125
0.396,0.0,0.0,0.64220256,0.396,18.0,0.27435023,0.54042,15.0,15.0,7.0361814,7.0361814,5.9400001,4.5,0.99015695,0.70567203
0.39700001,0.0,0.0,0.64185405,0.39700001,18.0,0.27499226,0.54042,15.0,15.0,7.0535064,7.0535064,5.9549999,4.5,0.99503911,0.7092405
0.398,0.0,0.0,0.64150512,0.398,18.0,0.27563393,0.54042,15.0,15.0,7.0708289,7.0708289,5.9699998,4.5,0.99993235,0.71281803
0.39899999,0.0,0.0,0.64115572,0.39899999,18.0,0.27627528,0.54042,15.0,15.0,7.0881476,7.0881476,5.9850001,4.5,1.0048368,0.7164045
0.40000001,0.0,0.0,0.64080578,0.40000001,18.0,0.27691627,0.54042,15.0,15.0,7.1054635,7.1054635,6.0,4.5,1.0097523,0.72000003
0.40099999,0.0,0.0,0.64045542,0.40099999,18.0,0.2775569,0.54042,15.0,15.0,7.122776,7.122776,6.0149999,4.5,1.0146788,0.7236045
0.40200001,0.0,0.0,0.64010459,0.40200001,18.0,0.27819717,0.54042,15.0,15.0,7.1400857,7.1400857,6.0300002,4.5,1.0196165,0.72721797
0.403,0.0,0.0,0.63975334,0.403,18.0,0.27883708,0.54042,15.0,15.0,7.157392,7.157392,6.0450001,4.5,1.0245652,0.7308405
0.40400001,0.0,0.0,0.63940156,0.40400001,18.0,0.27947667,0.54042,15.0,15.0,7.1746955,7.1746955,6.0599999,4.5,1.029525,0.73447198
0.405,0.0,0.0,0.63904935,0.405,18.0,0.2801159,0.54042,15.0,15.0,7.1919951,7.1919951,6.0749998,4.5,1.0344959,0.73811251
0.40599999,0.0,0.0,0.63869667,0.40599999,18.0,0.28075477,0.54042,15.0,15.0,7.2092919,7.2092919,6.0900002,4.5,1.0394778,0.74176198
0.40700001,0.0,0.0,0.63834351,0.40700001,18.0,0.28139329,0.54042,15.0,15.0,7.2265859,7.2265859,6.105,4.5,1.0444708,0.74542052
0.40799999,0.0,0.0,0.63798994,0.40799999,18.0,0.28203145,0.54042,15.0,15.0,7.243876,7.243876,6.1199999,4.5,1.0494748,0.74908799
0.40900001,0.0,0.0,0.63763589,0.40900001,18.0,0.28266928,0.54042,15.0,15.0,7.2611632,7.2611632,6.1350002,4.5,1.0544899,0.75276452
0.41,0.0,0.0,0.63728142,0.41,18.0,0.28330672,0.54042,15.0,15.0,7.2784476,7.2784476,6.1500001,4.5,1.059516,0.75645
0.41100001,0.0,0.0,0.63692647,0.41100001,18.0,0.28394383,0.54042,15.0,15.0,7.2957282,7.2957282,6.165,4.5,1.064553,0.76014447
0.412,0.0,0.0,0.63657105,0.412,18.0,0.28458059,0.54042,15.0,15.0,7.3130059,7.3130059,6.1799998,4.5,1.0696012,0.76384801
0.41299999,0.0,0.0,0.63621521,0.41299999,18.0,0.28521699,0.54042,15.0,15.0,7.3302803,7.3302803,6.1950002,4.5,1.0746602,0.76756048
0.414,0.0,0.0,0.63585895,0.414,18.0,0.285853,0.54042,15.0,15.0,7.3475518,7.3475518,6.21,4.5,1.0797303,0.77128202
0.41499999,0.0,0.0,0.63550228,0.41499999,18.0,0.28648868,0.54042,15.0,15.0,7.3648195,7.3648195,6.2249999,4.5,1.0848113,0.77501249
0.41600001,0.0,0.0,0.63514513,0.41600001,18.0,0.28712401,0.54042,15.0,15.0,7.3820844,7.3820844,6.2399998,4.5,1.0899034,0.77875203
0.417,0.0,0.0,0.63478756,0.417,18.0,0.28775898,0.54042,15.0,15.0,7.3993459,7.3993459,6.2550001,4.5,1.0950063,0.78250051
0.41800001,0.0,0.0,0.63442951,0.41800001,18.0,0.28839359,0.54042,15.0,15.0,7.416604,7.416604,6.27,4.5,1.1001203,0.78625798
0.419,0.0,0.0,0.63407111,0.419,18.0,0.28902784,0.54042,15.0,15.0,7.4338593,7.4338593,6.2849998,4.5,1.1052452,0.79002452
0.41999999,0.0,0.0,0.63371223,0.41999999,18.0,0.28966174,0.54042,15.0,15.0,7.4511108,7.4511108,6.3000002,4.5,1.110381,0.7938
0.421,0.0,0.0,0.63335294,0.421,18.0,0.29029527,0.54042,15.0,15.0,7.4683595,7.4683595,6.3150001,4.5,1.1155279,0.79758447
0.42199999,0.0,0.0,0.63299322,0.42199999,18.0,0.29092845,0.54042,15.0,15.0,7.4856048,7.4856048,6.3299999,4.5,1.1206856,0.80137801
0.42300001,0.0,0.0,0.63263309,0.42300001,18.0,0.29156125,0.54042,15.0,15.0,7.5028467,7.5028467,6.3449998,4.5,1.1258541,0.80518049
0.42399999,0.0,0.0,0.63227254,0.42399999,18.0,0.29219371,0.54042,15.0,15.0,7.5200853,7.5200853,6.3600001,4.5,1.1310337,0.80899203
0.42500001,0.0,0.0,0.63191158,0.42500001,18.0,0.29282579,0.54042,15.0,15.0,7.5373206,7.5373206,6.375,4.5,1.136224,0.81281251
0.426,0.0,0.0,0.63155019,0.426,18.0,0.29345754,0.54042,15.0,15.0,7.554553,7.554553,6.3899999,4.5,1.1414254,0.81664199
0.42699999,0.0,0.0,0.63118845,0.42699999,18.0,0.2940889,0.54042,15.0,15.0,7.5717816,7.5717816,6.4050002,4.5,1.1466376,0.82048053
0.428,0.0,0.0,0.63082623,0.428,18.0,0.2947199,0.54042,15.0,15.0,7.5890074,7.5890074,6.4200001,4.5,1.1518606,0.82432801
0.42899999,0.0,0.0,0.63046366,0.42899999,18.0,0.29535055,0.54042,15.0,15.0,7.6062293,7.6062293,6.4349999,4.5,1.1570945,0.82818449
0.43000001,0.0,0.0,0.63010061,0.43000001,18.0,0.29598084,0.54042,15.0,15.0,7.6234484,7.6234484,6.4499998,4.5,1.1623393,0.83205003
0.43099999,0.0,0.0,0.6297372,0.43099999,18.0,0.29661074,0.54042,15.0,15.0,7.6406641,7.6406641,6.4650002,4.5,1.1675949,0.83592451
0.43200001,0.0,0.0,0.62937343,0.43200001,18.0,0.29724032,0.54042,15.0,15.0,7.6578765,7.6578765,6.48,4.5,1.1728615,0.83980799
0.433,0.0,0.0,0.62900925,0.433,18.0,0.2978695,0.54042,15.0,15.0,7.6750855,7.6750855,6.4949999,4.5,1.1781387,0.84370053
0.43399999,0.0,0.0,0.62864465,0.43399999,18.0,0.29849833,0.54042,15.0,15.0,7.6922913,7.6922913,6.5100002,4.5,1.1834269,0.84760201
0.435,0.0,0.0,0.62827963,0.435,18.0,0.29912677,0.54042,15.0,15.0,7.7094936,7.7094936,6.5250001,4.5,1.1887258,0.85151249
0.43599999,0.0,0.0,0.62791425,0.43599999,18.0,0.29975489,0.54042,15.0,15.0,7.7266927,7.7266927,6.54,4.5,1.1940355,0.85543197
0.43700001,0.0,0.0,0.62754846,0.43700001,18.0,0.30038261,0.54042,15.0,15.0,7.7438884,7.7438884,6.5549998,4.5,1.1993561,0.85936052
0.43799999,0.0,0.0,0.6271823,0.43799999,18.0,0.30100998,0.54042,15.0,15.0,7.7610807,7.7610807,6.5700002,4.5,1.2046875,0.863298
0.43900001,0.0,0.0,0.6268158,0.43900001,18.0,0.30163699,0.54042,15.0,15.0,7.7782693,7.7782693,6.585,4.5,1.2100295,0.86724448
0.44,0.0,0.0,0.62644887,0.44,18.0,0.30226362,0.54042,15.0,15.0,7.795455,7.795455,6.5999999,4.5,1.2153825,0.87120003
0.44100001,0.0,0.0,0.62608159,0.44100001,18.0,0.30288988,0.54042,15.0,15.0,7.8126373,7.8126373,6.6149998,4.5,1.220746,0.87516451
0.442,0.0,0.0,0.62571388,0.442,18.0,0.30351576,0.54042,15.0,15.0,7.8298163,7.8298163,6.6300001,4.5,1.2261205,0.87913799
0.44299999,0.0,0.0,0.62534583,0.44299999,18.0,0.30414131,0.54042,15.0,15.0,7.846992,7.846992,6.645,4.5,1.2315056,0.88312048
0.44400001,0.0,0.0,0.62497741,0.44400001,18.0,0.30476648,0.54042,15.0,15.0,7.8641644,7.8641644,6.6599998,4.5,1.2369015,0.88711202
0.44499999,0.0,0.0,0.62460864,0.44499999,18.0,0.30539125,0.54042,15.0,15.0,7.8813329,7.8813329,6.6750002,4.5,1.2423081,0.89111251
0.44600001,0.0,0.0,0.6242395,0.44600001,18.0,0.30601567,0.54042,15.0,15.0,7.8984985,7.8984985,6.6900001,4.5,1.2477255,0.89512199
0.447,0.0,0.0,0.62386996,0.447,18.0,0.30663973,0.54042,15.0,15.0,7.9156604,7.9156604,6.7049999,4.5,1.2531536,0.89914048
0.44800001,0.0,0.0,0.62350005,0.44800001,18.0,0.30726343,0.54042,15.0,15.0,7.9328194,7.9328194,6.7199998,4.5,1.2585924,0.90316802
0.449,0.0,0.0,0.62312984,0.449,18.0,0.30788675,0.54042,15.0,15.0,7.9499745,7.9499745,6.7350001,4.5,1.2640419,0.90720451
0.44999999,0.0,0.0,0.62275922,0.44999999,18.0,0.30850968,0.54042,15.0,15.0,7.9671264,7.9671264,6.75,4.5,1.269502,0.91125
0.45100001,0.0,0.0,0.62238824,0.45100001,18.0,0.30913225,0.54042,15.0,15.0,7.9842749,7.9842749,6.7649999,4.5,1.2749729,0.91530448
0.45199999,0.0,0.0,0.62201691,0.45199999,18.0,0.30975446,0.54042,15.0,15.0,8.00142,8.00142,6.7800002,4.5,1.2804544,0.91936803
0.45300001,0.0,0.0,0.62164527,0.45300001,18.0,0.31037629,0.54042,15.0,15.0,8.0185614,8.0185614,6.7950001,4.5,1.2859466,0.92344052
0.454,0.0,0.0,0.62127322,0.454,18.0,0.31099775,0.54042,15.0,15.0,8.0356998,8.0356998,6.8099999,4.5,1.2914494,0.927522
0.45500001,0.0,0.0,0.62090087,0.45500001,18.0,0.31161883,0.54042,15.0,15.0,8.0528345,8.0528345,6.8249998,4.5,1.2969629,0.93161249
0.456,0.0,0.0,0.62052816,0.456,18.0,0.31223956,0.54042,15.0,15.0,8.0699663,8.0699663,6.8400002,4.5,1.302487,0.93571198
0.45699999,0.0,0.0,0.6201551,0.45699999,18.0,0.31285989,0.54042,15.0,15.0,8.0870934,8.0870934,6.855,4.5,1.3080217,0.93982053
0.458,0.0,0.0,0.61978173,0.458,18.0,0.31347987,0.54042,15.0,15.0,8.1042185,8.1042185,6.8699999,4.5,1.313567,0.94393802
0.45899999,0.0,0.0,0.61940795,0.45899999,18.0,0.31409946,0.54042,15.0,15.0,8.1213398,8.1213398,6.8850002,4.5,1.319123,0.94806451
0.46000001,0.0,0.0,0.61903387,0.46000001,18.0,0.31471866,0.54042,15.0,15.0,8.1384573,8.1384573,6.9000001,4.5,1.3246896,0.9522
0.461,0.0,0.0,0.6186595,0.461,18.0,0.31533754,0.54042,15.0,15.0,8.155571,8.155571,6.915,4.5,1.3302668,0.95634449
0.46200001,0.0,0.0,0.61828476,0.46200001,18.0,0.315956,0.54042,15.0,15.0,8.1726818,8.1726818,6.9299998,4.5,1.3358546,0.96049798
0.463,0.0,0.0,0.61790967,0.463,18.0,0.3165741,0.54042,15.0,15.0,8.1897888,8.1897888,6.9450002,4.5,1.341453,0.96466053
0.46399999,0.0,0.0,0.61753428,0.46399999,18.0,0.31719181,0.54042,15.0,15.0,8.206893,8.206893,6.96,4.5,1.3470619,0.96883202
0.465,0.0,0.0,0.61715853,0.465,18.0,0.31780916,0.54042,15.0,15.0,8.2239933,8.2239933,6.9749999,4.5,1.3526813,0.97301251
0.46599999,0.0,0.0,0.61678249,0.46599999,18.0,0.31842613,0.54042,15.0,15.0,8.2410898,8.2410898,6.9899998,4.5,1.3583113,0.977202
0.46700001,0.0,0.0,0.61640614,0.46700001,18.0,0.31904274,0.54042,15.0,15.0,8.2581835,8.2581835,7.0050001,4.5,1.3639519,0.98140049
0.46799999,0.0,0.0,0.61602944,0.46799999,18.0,0.31965894,0.54042,15.0,15.0,8.2752733,8.2752733,7.02,4.5,1.369603,0.98560798
0.46900001,0.0,0.0,0.61565244,0.46900001,18.0,0.3202748,0.54042,15.0,15.0,8.2923603,8.2923603,7.0349998,4.5,1.3752646,0.98982447
0.47,0.0,0.0,0.61527514,0.47,18.0,0.32089025,0.54042,15.0,15.0,8.3094425,8.3094425,7.0500002,4.5,1.3809369,0.99405003
0.47099999,0.0,0.0,0.61489749,0.47099999,18.0,0.32150534,0.54042,15.0,15.0,8.3265219,8.3265219,7.0650001,4.5,1.3866194,0.99828452
0.472,0.0,0.0,0.61451954,0.472,18.0,0.32212004,0.54042,15.0,15.0,8.3435984,8.3435984,7.0799999,4.5,1.3923126,1.002528
0.47299999,0.0,0.0,0.61414129,0.47299999,18.0,0.32273439,0.54042,15.0,15.0,8.360671,8.360671,7.0949998,4.5,1.3980163,1.0067805
0.47400001,0.0,0.0,0.61376274,0.47400001,18.0,0.32334831,0.54042,15.0,15.0,8.3777399,8.3777399,7.1100001,4.5,1.4037304,1.011042
0.47499999,0.0,0.0,0.61338383,0.47499999,18.0,0.32396191,0.54042,15.0,15.0,8.394805,8.394805,7.125,4.5,1.4094551,1.0153126
0.47600001,0.0,0.0,0.61300468,0.47600001,18.0,0.3245751,0.54042,15.0,15.0,8.4118671,8.4118671,7.1399999,4.5,1.4151901,1.019592
0.477,0.0,0.0,0.61262524,0.477,18.0,0.32518792,0.54042,15.0,15.0,8.4289255,8.4289255,7.1550002,4.5,1.4209356,1.0238805
0.47799999,0.0,0.0,0.61224544,0.47799999,18.0,0.32580036,0.54042,15.0,15.0,8.4459801,8.4459801,7.1700001,4.5,1.4266917,1.028178
0.479,0.0,0.0,0.6118654,0.479,18.0,0.32641241,0.54042,15.0,15.0,8.4630318,8.4630318,7.1849999,4.5,1.432458,1.0324845
0.47999999,0.0,0.0,0.61148506,0.47999999,18.0,0.32702407,0.54042,15.0,15.0,8.4800797,8.4800797,7.1999998,4.5,1.4382349,1.0368
0.48100001,0.0,0.0,0.61110443,0.48100001,18.0,0.32763538,0.54042,15.0,15.0,8.4971237,8.4971237,7.2150002,4.5,1.4440222,1.0411245
0.48199999,0.0,0.0,0.6107235,0.48199999,18.0,0.3282463,0.54042,15.0,15.0,8.514164,8.514164,7.23,4.5,1.4498199,1.045458
0.48300001,0.0,0.0,0.61034226,0.48300001,18.0,0.32885683,0.54042,15.0,15.0,8.5312014,8.5312014,7.2449999,4.5,1.455628,1.0498005
0.484,0.0,0.0,0.60996073,0.484,18.0,0.32946697,0.54042,15.0,15.0,8.5482349,8.5482349,7.2600002,4.5,1.4614465,1.054152
0.48500001,0.0,0.0,0.60957897,0.48500001,18.0,0.33007675,0.54042,15.0,15.0,8.5652657,8.5652657,7.2750001,4.5,1.4672754,1.0585124
0.486,0.0,0.0,0.6091969,0.486,18.0,0.33068612,0.54042,15.0,15.0,8.5822916,8.5822916,7.29,4.5,1.4731146,1.0628819
0.48699999,0.0,0.0,0.60881454,0.48699999,18.0,0.33129513,0.54042,15.0,15.0,8.5993147,8.5993147,7.3049998,4.5,1.4789643,1.0672605
0.48800001,0.0,0.0,0.60843194,0.48800001,18.0,0.33190376,0.54042,15.0,15.0,8.616334,8.616334,7.3200002,4.5,1.4848243,1.071648
0.48899999,0.0,0.0,0.60804904,0.48899999,18.0,0.33251199,0.54042,15.0,15.0,8.6333504,8.6333504,7.335,4.5,1.4906946,1.0760446
0.49000001,0.0,0.0,0.60766584,0.49000001,18.0,0.33311984,0.54042,15.0,15.0,8.650362,8.650362,7.3499999,4.5,1.4965754,1.0804501
0.491,0.0,0.0,0.6072824,0.491,18.0,0.33372733,0.54042,15.0,15.0,8.6673708,8.6673708,7.3649998,4.5,1.5024664,1.0848645
0.49200001,0.0,0.0,0.60689873,0.49200001,18.0,0.33433443,0.54042,15.0,15.0,8.6843758,8.6843758,7.3800001,4.5,1.5083678,1.089288
0.493,0.0,0.0,0.60651475,0.493,18.0,0.33494112,0.54042,15.0,15.0,8.7013779,8.7013779,7.395,4.5,1.5142795,1.0937206
0.49399999,0.0,0.0,0.60613048,0.49399999,18.0,0.33554745,0.54042,15.0,15.0,8.7183752,8.7183752,7.4099998,4.5,1.5202014,1.0981621
0.495,0.0,0.0,0.60574597,0.495,18.0,0.33615339,0.54042,15.0,15.0,8.7353697,8.7353697,7.4250002,4.5,1.5261338,1.1026125
0.49599999,0.0,0.0,0.60536122,0.49599999,18.0,0.33675894,0.54042,15.0,15.0,8.7523603,8.7523603,7.4400001,4.5,1.5320764,1.107072
0.49700001,0.0,0.0,0.60497624,0.49700001,18.0,0.33736411,0.54042,15.0,15.0,8.7693481,8.7693481,7.4549999,4.5,1.5380292,1.1115406
0.498,0.0,0.0,0.60459095,0.498,18.0,0.33796889,0.54042,15.0,15.0,8.7863312,8.7863312,7.4699998,4.5,1.5439924,1.1160181
0.49900001,0.0,0.0,0.60420543,0.49900001,18.0,0.33857328,0.54042,15.0,15.0,8.8033113,8.8033113,7.4850001,4.5,1.5499659,1.1205045
0.5,0.0,0.0,0.60381967,0.5,18.0,0.33917731,0.54042,15.0,15.0,8.8202877,8.8202877,7.5,4.5,1.5559494,1.125
0.50099999,0.0,0.0,0.60343361,0.50099999,18.0,0.33978093,0.54042,15.0,15.0,8.8372602,8.8372602,7.5149999,4.5,1.5619434,1.1295044
0.50199997,0.0,0.0,0.60304731,0.50199997,18.0,0.34038419,0.54042,15.0,15.0,8.8542299,8.8542299,7.5300002,4.5,1.5679476,1.1340179
0.50300002,0.0,0.0,0.60266083,0.50300002,18.0,0.34098703,0.54042,15.0,15.0,8.8711948,8.8711948,7.5450001,4.5,1.573962,1.1385405
0.50400001,0.0,0.0,0.60227406,0.50400001,18.0,0.34158948,0.54042,15.0,15.0,8.8881569,8.8881569,7.5599999,4.5,1.5799866,1.143072
0.505,0.0,0.0,0.60188705,0.505,18.0,0.34219158,0.54042,15.0,15.0,8.9051151,8.9051151,7.5749998,4.5,1.5860214,1.1476125
0.50599998,0.0,0.0,0.6014998,0.50599998,18.0,0.34279326,0.54042,15.0,15.0,8.9220695,8.9220695,7.5900002,4.5,1.5920665,1.152162
0.50700003,0.0,0.0,0.60111231,0.50700003,18.0,0.34339458,0.54042,15.0,15.0,8.9390202,8.9390202,7.605,4.5,1.5981218,1.1567205
0.50800002,0.0,0.0,0.60072458,0.50800002,18.0,0.34399548,0.54042,15.0,15.0,8.9559679,8.9559679,7.6199999,4.5,1.6041871,1.161288
0.509,0.0,0.0,0.60033667,0.509,18.0,0.34459603,0.54042,15.0,15.0,8.9729118,8.9729118,7.6350002,4.5,1.6102628,1.1658645
0.50999999,0.0,0.0,0.59994847,0.50999999,18.0,0.34519616,0.54042,15.0,15.0,8.989851,8.989851,7.6500001,4.5,1.6163485,1.17045
0.51099998,0.0,0.0,0.59956008,0.51099998,18.0,0.34579593,0.54042,15.0,15.0,9.0067873,9.0067873,7.665,4.5,1.6224445,1.1750445
0.51200002,0.0,0.0,0.59917146,0.51200002,18.0,0.34639528,0.54042,15.0,15.0,9.0237207,9.0237207,7.6799998,4.5,1.6285506,1.179648
0.51300001,0.0,0.0,0.5987826,0.51300001,18.0,0.34699425,0.54042,15.0,15.0,9.0406494,9.0406494,7.6950002,4.5,1.6346668,1.1842605
0.514,0.0,0.0,0.5983935,0.514,18.0,0.34759286,0.54042,15.0,15.0,9.0575752,9.0575752,7.71,4.5,1.6407932,1.188882
