Time,CycAT,CycA,CycET,CycE,p27T,CycEp27,CycAp27,Skp2,Cdh1p,Emi1,p27,Cdh1,Emi1Cdh1,Emi1Cdh1p,EmiC,Emi1T,Cdh1dp,Cdh1T,kscyce,kdcyce,kdcycee,kdcycea,kasse,kdise,kscyca,kdcyca,kdcycac1,kassa,kdisa,ks27,kd27,kd27e,kd27a,ksemi1,kdemi1,kacdh1,kicdh1e,kicdh1a,kasec,kdiec,ksskp2,kdskp2,kdskp2c1,Inhibitor,compartment,CycE_Synthesis,CycE_degradation,CycA_synthesis,CycA_degradation,p27_Synthesis,p27_degradation,CycE_p27_Binding,CycA_p27_Binding,CycA_degradation_from_CycA_p27_complexes,p27_degradation_from_CycA_p27_complexes,CycE_degradation_from_CycE_p27_complexes,p27_degradation_from_CycE_p27_complexes,Skp2_synthesis,Skp2_degradation,Cdh1_phosphorylation,Cdh1_dephosphorylation,Cdh1_Emi1_binding,Emi1_degradation_from_Cdh1_Emi1_complexes,Emi1_synthesis,Cdh1p_Emi1_binding,Cdh1_Emi1_phosphorylation,Cdh1p_Emi1_dephosphorylation,Emi1_degradation_from_Cdh1p_Emi1_complexes,Emi1_degradation
10.0,0.006301506411048307,0.005558506578656232,0.029827038163139374,0.02381162629296718,0.07815783028314907,0.006015411870172194,0.0007429998323920751,0.017539934955613047,0.016321363169308788,0.001812514592843536,0.0713994185805848,0.9556406584255689,0.027567159762821536,0.0004708186423024442,0.02803797840512398,0.029850492997967517,0.9832078181883904,1.0000000000000016,0.003,0.001,0.0001,0.03,1.0,0.02,0.0025,0.002,0.4,1.0,0.02,0.008,0.004,2.0,2.0,0.003,0.001,0.02,0.07,0.2,2.0,0.02,0.004,0.002,0.2,0.0,1.0,0.003,2.7839038089577623e-05,0.0025,0.0021358909678332715,0.008,0.00035916052673107463,0.0015798280353725785,0.00038201414124456907,0.00028550233927968413,3.7375123841078788e-06,7.032836737727643e-06,3.025932897978661e-05,0.004,0.003387454867855967,0.002655262053353612,0.0003264272633861758,0.002912882082565467,2.7567159762821535e-05,0.003,4.9749044992893526e-05,7.659577121546015e-05,9.416372846048885e-06,4.708186423024442e-07,1.8125145928435362e-06
11.0,0.006372628680240657,0.005539037302867747,0.032790440024368046,0.025132724560991176,0.0857421659012529,0.007657715463376869,0.0008335913773729107,0.01810574603112233,0.01861074214523944,0.001848158953519416,0.07725085906050312,0.9504182588830014,0.03037618386875311,0.0005948151030079076,0.030970998971761015,0.03281915792528043,0.9807944427517544,1.0000000000000018,0.003,0.001,0.0001,0.03,1.0,0.02,0.0025,0.002,0.4,1.0,0.02,0.008,0.004,2.0,2.0,0.003,0.001,0.02,0.07,0.2,2.0,0.02,0.004,0.002,0.2,0.0,1.0,0.003,2.9372222911357957e-05,0.0025,0.0021168389503175592,0.008,0.00039480366805793324,0.001788370253600037,0.0004112235624672474,0.0003185713689558037,4.2602106623893194e-06,8.949452536919367e-06,3.913605868793368e-05,0.004,0.003477817815797664,0.0027249424601329415,0.0003722148429047888,0.002905524352110844,3.037618386875311e-05,0.003,5.689491739457268e-05,8.709150148067626e-05,1.1896302060158152e-05,5.948151030079076e-07,1.8481589535194159e-06
12.0,0.0064322371633609805,0.005512434985609802,0.03575039981762778,0.02625846541207331,0.09328140727494252,0.00949193440555447,0.0009198021777511786,0.018589891446643362,0.02090907307548198,0.001883980225020029,0.08286967069163688,0.9451900514782702,0.03316716636549624,0.0007337090807535291,0.03390087544624977,0.0357848556712698,0.9783572178437664,1.0000000000000018,0.003,0.001,0.0001,0.03,1.0,0.02,0.0025,0.002,0.4,1.0,0.02,0.008,0.004,2.0,2.0,0.003,0.001,0.02,0.07,0.2,2.0,0.02,0.004,0.002,0.2,0.0,1.0,0.003,3.066985861483115e-05,0.0025,0.002095144353098878,0.008,0.0004293672530687778,0.001986191693455163,0.0004384176284115188,0.000349594751450887,4.765711401186484e-06,1.1086568907631418e-05,4.917994445986429e-05,0.004,0.0035513758735789456,0.0027794065607842857,0.0004181814615096396,0.0028980954044315237,3.3167166365496245e-05,0.003,6.411037878034296e-05,9.753069200708095e-05,1.4674181615070583e-05,7.337090807535292e-07,1.883980225020029e-06
13.0,0.006484183515968412,0.005482392427540325,0.03870693141105063,0.02720214197453467,0.10077557693763874,0.01150478943651596,0.001001791088428087,0.01900752516547931,0.023202018287141222,0.0019199798429594419,0.08826899641269469,0.9399703723538232,0.03594046320058993,0.0008871461584477495,0.03682760935903768,0.03874758920199712,0.9759108355544132,1.000000000000002,0.003,0.001,0.0001,0.03,1.0,0.02,0.0025,0.002,0.4,1.0,0.02,0.008,0.004,2.0,2.0,0.003,0.001,0.02,0.07,0.2,2.0,0.02,0.004,0.002,0.2,0.0,1.0,0.003,3.175012214255692e-05,0.0025,0.002072279365457025,0.008,0.0004627505862186249,0.002171009983637493,0.00046388945575097975,0.00037866515914105253,5.251894008982076e-06,1.3428298042695915e-05,6.031390717504451e-05,0.004,0.00361131715179501,0.0028205018167447166,0.00046404036574282446,0.0028906390717850445,3.5940463200589936e-05,0.003,7.135189168562002e-05,0.00010784397544155022,1.774292316895499e-05,8.871461584477495e-07,1.919979842959442e-06
14.0,0.00653103116055803,0.005451164495145248,0.04166004660990404,0.027978799263843508,0.10822485960497218,0.013681247346060537,0.0010798666654127822,0.019370927478212497,0.025477292494953462,0.001956159069075818,0.09346374559349886,0.9347715050940024,0.03869652491975292,0.001054677491293677,0.0397512024110466,0.04170736148012242,0.9734680300137554,1.0000000000000024,0.003,0.001,0.0001,0.03,1.0,0.02,0.0025,0.002,0.4,1.0,0.02,0.008,0.004,2.0,2.0,0.003,0.001,0.02,0.07,0.2,2.0,0.02,0.004,0.002,0.2,0.0,1.0,0.003,3.2632591699583944e-05,0.0025,0.0020491396248470553,0.008,0.000494903506353664,0.002341378429486232,0.0004878889182543135,0.0004059311685823248,5.7180438865741175e-06,1.5956887726842337e-05,7.244410375233333e-05,0.004,0.0036602200617315184,0.0028498835488294,0.0005095458498990692,0.0028831930160115116,3.8696524919752925e-05,0.003,7.858172371312744e-05,0.00011797598575127806,2.109354982587354e-05,1.054677491293677e-06,1.956159069075818e-06
15.0,0.00657448873427657,0.005420083632811807,0.044609755593550224,0.028604439469070517,0.11562956787069514,0.016005316124479706,0.0011544051014647629,0.019690057642770584,0.02772445021820221,0.0019925189552109247,0.09846984664475067,0.9296038932716968,0.041435875728092895,0.0012357807820111383,0.04267165651010403,0.044664175465314954,0.9710397689997897,1.000000000000003,0.003,0.001,0.0001,0.03,1.0,0.02,0.0025,0.002,0.4,1.0,0.02,0.008,0.004,2.0,2.0,0.003,0.001,0.02,0.07,0.2,2.0,0.02,0.004,0.002,0.2,0.0,1.0,0.003,3.3337414490566445e-05,0.0025,0.002026252506033647,0.008,0.0005258181141759608,0.002496568445388833,0.0005106267020954065,0.00043156460089667026,6.1643958443157506e-06,1.865360299303445e-05,8.546662179464924e-05,0.004,0.003700170963978274,0.0028690620500551895,0.0005544890043640442,0.0028757892418016006,4.14358757280929e-05,0.003,8.576736952491636e-05,0.00012788468230686336,2.4715615640222767e-05,1.2357807820111383e-06,1.9925189552109246e-06
16.0,0.006615691820298119,0.005389893636892793,0.0475560673357774,0.029095356624581303,0.12299011068452395,0.018460710711196093,0.001225798183405327,0.019972997175202813,0.02993471410820586,0.002029061130423726,0.10330360178992253,0.9244763129078581,0.04415909354546532,0.0014298794384750909,0.045588972983940414,0.04761803411436414,0.9686354064533235,1.0000000000000044,0.003,0.001,0.0001,0.03,1.0,0.02,0.0025,0.002,0.4,1.0,0.02,0.008,0.004,2.0,2.0,0.003,0.001,0.02,0.07,0.2,2.0,0.02,0.004,0.002,0.2,0.0,1.0,0.003,3.388463692831118e-05,0.0025,0.0020039113858338555,0.008,0.0005555200371285007,0.0026364409204576097,0.0005322794622875037,0.0004557401503522935,6.591788094108879e-06,2.1499460823208476e-05,9.927335080297839e-05,0.004,0.0037328585516005182,0.0028794235603322857,0.0005986942821641171,0.0028684560341282472,4.415909354546532e-05,0.003,9.288114092511266e-05,0.00013754028370698064,2.859758876950182e-05,1.4298794384750908e-06,2.029061130423726e-06
17.0,0.006655382960612268,0.005360956181781046,0.050498989917770964,0.029467617649178084,0.13030696545352935,0.021031372268592884,0.001294426778831222,0.02022630046058186,0.032100822154322715,0.0020657868871662532,0.10798116640610525,0.9193960243516426,0.04686679396995869,0.0016363595240813128,0.04850315349404,0.05056894038120625,0.9662628183216013,1.0000000000000053,0.003,0.001,0.0001,0.03,1.0,0.02,0.0025,0.002,0.4,1.0,0.02,0.008,0.004,2.0,2.0,0.003,0.001,0.02,0.07,0.2,2.0,0.02,0.004,0.002,0.2,0.0,1.0,0.003,3.429368990813155e-05,0.0025,0.0019822586324647045,0.008,0.0005840600218198925,0.002761320279595525,0.0005529937659841133,0.00047862518726635384,7.0014332855518334e-06,2.4475794667497274e-05,0.0001137567240188853,0.004,0.0037596486470813156,0.0028822370960143754,0.0006420164430864543,0.0028612166230376434,4.686679396995869e-05,0.003,9.989972446568539e-05,0.00014692385933117008,3.272719048162626e-05,1.6363595240813129e-06,2.0657868871662533e-06
18.0,0.0066940527296495324,0.0053334068122972015,0.05343853073102217,0.029736658757913065,0.13758065353396504,0.02370187197310911,0.0013606459173523314,0.020455292019331807,0.03421687599341486,0.0021026974146641634,0.11251813564350359,0.9143689242045038,0.04955961474423721,0.001854585057850218,0.051414199802087425,0.05351689721675159,0.963928538948741,1.000000000000006,0.003,0.001,0.0001,0.03,1.0,0.02,0.0025,0.002,0.4,1.0,0.02,0.008,0.004,2.0,2.0,0.003,0.001,0.02,0.07,0.2,2.0,0.02,0.004,0.002,0.2,0.0,1.0,0.003,3.4583016597153845e-05,0.0025,0.0019613473933466604,0.008,0.0006115064597348621,0.0028718759642452586,0.000572892072800996,0.0005003742293037853,7.39475252690838e-06,2.7564705184355207e-05,0.0001288134373758772,0.004,0.0037816472556397433,0.0028786596573146914,0.0006843375198682972,0.002854090051063381,4.955961474423721e-05,0.003,0.00010680377222147103,0.00015602593200595924,3.709170115700436e-05,1.8545850578502181e-06,2.1026974146641636e-06
19.0,0.00673202265818703,0.00530724850322134,0.05637469671293638,0.029917000190893096,0.14481172041135293,0.02645769652204328,0.0014247741549656902,0.020664300192786554,0.03627820042971114,0.0021397942097874205,0.11692924973434395,0.9093996862111432,0.052238202676984244,0.0020839106821686705,0.054322113359152914,0.05646190756894034,0.9616378888881274,1.0000000000000073,0.003,0.001,0.0001,0.03,1.0,0.02,0.0025,0.002,0.4,1.0,0.02,0.008,0.004,2.0,2.0,0.003,0.001,0.02,0.07,0.2,2.0,0.02,0.004,0.002,0.2,0.0,1.0,0.003,3.4769811515454985e-05,0.0025,0.0019411785463960612,0.008,0.0006379389639859459,0.002969018456182489,0.0005920771025360774,0.0005211252160889496,7.773238521565576e-06,3.074937712119229e-05,0.00014434707780194885,0.004,0.003799750222604165,0.002869737765713192,0.0007255640085942228,0.0028470923123345175,5.223820267698424e-05,0.003,0.00011357755279863341,0.00016484494695582705,4.167821364337341e-05,2.0839106821686706e-06,2.1397942097874204e-06
20.0,0.006769498926831202,0.00528240696514544,0.059307494508576974,0.03002205919989029,0.1520007194604076,0.02928543530868669,0.001487091961685762,0.02085684502207724,0.038281208500420355,0.0021770785778705572,0.12122819219003517,0.9044918956946677,0.05490320368456203,0.00232369212035806,0.05722689580492009,0.059403974382790645,0.9593950993792297,1.0000000000000082,0.003,0.001,0.0001,0.03,1.0,0.02,0.0025,0.002,0.4,1.0,0.02,0.008,0.004,2.0,2.0,0.003,0.001,0.02,0.07,0.2,2.0,0.02,0.004,0.002,0.2,0.0,1.0,0.003,3.486985364251573e-05,0.0025,0.0019217225298243372,0.008,0.0006634430493465787,0.0030538112564511793,0.0006106348075629166,0.0005409992349223544,8.138377780747646e-06,3.401428383949756e-05,0.000160269803183901,0.004,0.0038146831484898625,0.0028564085046326646,0.0007656241700084071,0.0028402357862575426,5.490320368456203e-05,0.003,0.00012020855551536167,0.00017338571930013478,4.64738424071612e-05,2.32369212035806e-06,2.177078577870557e-06
21.0,0.006806611970592336,0.005258767452582088,0.062236930551944014,0.03006404968259915,0.15914819923281331,0.03217288086934486,0.0015478445180102485,0.02103579004169955,0.040223269791631044,0.0022145518574606944,0.12542747384545821,0.8996481814654618,0.05755525395097962,0.002573294791935711,0.06012854874291533,0.062343100600376025,0.9572034354164414,1.0000000000000082,0.003,0.001,0.0001,0.03,1.0,0.02,0.0025,0.002,0.4,1.0,0.02,0.008,0.004,2.0,2.0,0.003,0.001,0.02,0.07,0.2,2.0,0.02,0.004,0.002,0.2,0.0,1.0,0.003,3.489742976984083e-05,0.0025,0.001902933765091258,0.008,0.0006881059998251914,0.0031274001878658637,0.0006286370267578818,0.0005601018913637022,8.491609270164302e-06,3.734529654137905e-05,0.00017650321479913117,0.004,0.0038270336314242532,0.0028395028488036804,0.0008044653958326209,0.0028335300236313563,5.7555253950979623e-05,0.003,0.00012668713782168413,0.00018165802023988202,5.146589583871422e-05,2.5732947919357108e-06,2.2145518574606946e-06
22.0,0.0068434441137970444,0.005236200472231341,0.06516301114479048,0.030053935811882947,0.16625469354850708,0.03510907533290753,0.0016072436415657037,0.021203469129437644,0.04210258531293414,0.0022522155048934115,0.12953837457403386,0.8948703410311466,0.06019497295824941,0.0028321006976774403,0.06302707365592684,0.06527928916082026,0.955065313989396,1.0000000000000075,0.003,0.001,0.0001,0.03,1.0,0.02,0.0025,0.002,0.4,1.0,0.02,0.008,0.004,2.0,2.0,0.003,0.001,0.02,0.07,0.2,2.0,0.02,0.004,0.002,0.2,0.0,1.0,0.003,3.486531270437918e-05,0.0025,0.001884760601861707,0.008,0.0007120137162915355,0.0031909564879655126,0.0006461440252853223,0.0005785243535423487,8.834289622517231e-06,4.072973662768779e-05,0.0001929786697227393,0.004,0.003837278068439526,0.002819750405710174,0.0008420517062586828,0.0028269822547142185,6.019497295824941e-05,0.003,0.000133006176922227,0.00018967529890995572,5.6642013953548804e-05,2.8321006976774403e-06,2.2522155048934115e-06
23.0,0.006880047673893723,0.00521457709243939,0.06808574251878269,0.030001431607763175,0.17332071404287164,0.038084310911019506,0.0016654705814543333,0.021361790760558105,0.043918070372018066,0.0022900709364049045,0.13357093255039781,0.8901594575640872,0.0628229584131321,0.00309951365076977,0.06592247206390187,0.06821254300030677,0.9529824159772193,1.0000000000000073,0.003,0.001,0.0001,0.03,1.0,0.02,0.0025,0.002,0.4,1.0,0.02,0.008,0.004,2.0,2.0,0.003,0.001,0.02,0.07,0.2,2.0,0.02,0.004,0.002,0.2,0.0,1.0,0.003,3.478478353768157e-05,0.0025,0.001867151200597664,0.008,0.0007352484135319558,0.0032456329794755177,0.0006632065134639847,0.0005963446969134424,9.167672781923656e-06,4.4156376553670334e-05,0.00020963714666901494,0.004,0.003845803596724303,0.0027977850892342703,0.0008783614074403613,0.0028205974368042995,6.28229584131321e-05,0.003,0.0001391607200684924,0.00019745354028010356,6.19902730153954e-05,3.09951365076977e-06,2.2900709364049045e-06
24.0,0.00691645387486177,0.005193774522156168,0.07100513087352636,0.029915052281563922,0.18034674574477405,0.04109007859196243,0.0017226793527056019,0.02151231512006191,0.04566924781636979,0.0023281195335985456,0.13753398780010603,0.8855160066651477,0.06543978287508039,0.0033749626434090084,0.06881474551848939,0.07114286505208793,0.9509557895402281,1.0000000000000069,0.003,0.001,0.0001,0.03,1.0,0.02,0.0025,0.002,0.4,1.0,0.02,0.008,0.004,2.0,2.0,0.003,0.001,0.02,0.07,0.2,2.0,0.02,0.004,0.002,0.2,0.0,1.0,0.003,3.466570440793349e-05,0.0025,0.0018500557387958788,0.008,0.0007578871313446096,0.0032925348636928978,0.0006798669347126159,0.0006136294151743578,9.492900872955208e-06,4.761537787602552e-05,0.00022642869801789428,0.004,0.003852924506088024,0.0027741521293642556,0.0009133849563273958,0.0028143785673610134,6.543978287508039e-05,0.003,0.00014514768298390629,0.0002050103122265603,6.749925286818017e-05,3.3749626434090085e-06,2.3281195335985455e-06
