Time,x,y0,y1,L,v,R0,a0,a1,k,u,lambda,d,beta,gamma,phi,eta,COMpartment
6.93,45.61953047516324,1.9233493902613823,0.047997199584045636,2.8908756418971717,0.03979399800841799,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
6.94,45.6629804925466,1.9259429275497548,0.048093573398740874,2.8941811884467223,0.039876101747128585,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
6.95,45.70635419707279,1.9285424081084879,0.048190014049595435,2.897507520627468,0.03995834780499748,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
6.96,45.74965160159844,1.9311478567463853,0.04828652199795177,2.9008546497380565,0.04004073543051899,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
6.97,45.792872719168656,1.9337592982215186,0.04838309770669118,2.9042225868880163,0.04012326388372614,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
6.98,45.836017563014344,1.936376757241423,0.048479741640224484,2.907611343000296,0.04020593243604847,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
6.99,45.879086146549504,1.9390002584632922,0.048576454264482656,2.911020928813798,0.04028874037016983,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.0,45.922078483368615,1.9416298264941723,0.04867323604690755,2.9144513548859234,0.04037168697988628,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.01,45.96499458724389,1.9442654858911579,0.04877008745644255,2.917902631595104,0.04045477156996387,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.0200000000000005,46.00783447212267,1.9469072611615863,0.04886700896352322,2.9213747691433447,0.04053799345599647,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.03,46.050598152124685,1.9495551767632313,0.048964001040067984,2.9248677775587586,0.0406213519642636,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.04,46.09328564153944,1.9522092571045,0.049061064159468815,2.9283816666981073,0.040704846431588254,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.05,46.13589695519575,1.9548695266147005,0.04915819879852047,2.931916445803023,0.04078847626540936,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.0600000000000005,46.17843210907792,1.9575360098607277,0.04925540544063385,2.9354721227606135,0.040872241043737344,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.07,46.22089111675307,1.9602087308752307,0.049352684557235224,2.9390487083862085,0.04095613993754797,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.08,46.26327399322689,1.962887713883127,0.04945003662785031,2.942646211799899,0.041040172334756764,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.09,46.30558075366561,1.9655729830617326,0.04954746213345363,2.9462646419580643,0.04112433763379294,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.1000000000000005,46.34781141339355,1.9682645625409794,0.049644961556459824,2.94990400765577,0.0412086352434766,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.11,46.38996598789046,1.9709624764036326,0.0497425353807149,2.95356431752916,0.041293064582895854,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.12,46.432044492789046,1.973666748685509,0.04984018409148758,2.957245580057854,0.04137762508128402,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.13,46.47404694387237,1.9763774033756927,0.04993790817546056,2.9609478035673398,0.04146231617789679,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.140000000000001,46.51597335707132,1.9790944644167532,0.05003570812072182,2.9646709962313706,0.041547137321889374,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.15,46.55782374846202,1.9818179557049627,0.05013358441675589,2.9684151660743563,0.04163208797219367,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.16,46.59959813426334,1.9845479010905136,0.05023153755443518,2.972180320973762,0.04171716759739545,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.17,46.641296530834275,1.9872843243777352,0.05032956802601123,2.9759664686625014,0.04180237567561152,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.18,46.68291895467142,1.9900272493253113,0.050427676325106065,2.97977361673133,0.041887711694366864,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.19,46.72446542240643,1.9927766996464986,0.050525862946703415,2.9836017726312423,0.04197317515047184,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.2,46.76593595080343,1.9955326990093412,0.05062412838714004,2.9874509436758654,0.0420587655498993,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.21,46.80733055675648,1.9982952710368909,0.050722473144097044,2.9913211370438533,0.04214448240766182,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.22,46.84864925842069,2.0010644395839434,0.05082089772378241,2.995212358356355,0.042230325458374435,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.23,46.8898920726536,2.0038402281137864,0.05091940262470817,2.999124614892191,0.042316294181099355,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.24,46.93105901634148,2.0066226600225523,0.051017988346111265,3.0030579139199434,0.04240238804618946,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.25,46.97215010692799,2.009411758769007,0.05111665539131449,3.0070122620326845,0.042488606613884455,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.26,47.013165361977556,2.012207547768882,0.05121540426496415,3.0109876656959838,0.042574949453515795,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.2700000000000005,47.05410479917288,2.015010050395118,0.05131423547302199,3.0149841312501735,0.04266141614340249,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.28,47.0949684363125,2.017819289978108,0.05141314952275714,3.0190016649126186,0.04274800627074696,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.29,47.13575629130834,2.0206352898059357,0.051512146922738075,3.023040272779987,0.042834719431530825,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.3,47.176468382183266,2.0234580731246212,0.051611228182824494,3.0270999608305154,0.04292155523041077,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.3100000000000005,47.217104727068616,2.0262876631383606,0.051710393814159275,3.0311807349262803,0.0430085132806143,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.32,47.25766534420174,2.0291240830097665,0.051809644329160395,3.0352826008154628,0.04309559320383564,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.33,47.298150251923566,2.0319673558601132,0.051908980241512866,3.0394055641346234,0.043182794630131485,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.34,47.33855946867614,2.0348175047695767,0.05200840206616067,3.043549630410965,0.04327011719781688,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.3500000000000005,47.37889301300016,2.037674552777475,0.05210791031929868,3.0477148050646043,0.043357560553361,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.36,47.419150903532525,2.0405385228825126,0.052207505518364575,3.0519010934108386,0.043445124351283,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.37,47.459333159003904,2.0434094380430206,0.052307188182030805,3.056108500662418,0.04353280825404781,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.38,47.499439798852244,2.046287321186775,0.05240695883211155,3.0603370313023914,0.04362061197727623,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.390000000000001,47.539470844497245,2.049172195231088,0.052506817997524546,3.0645866877816275,0.04370853538357541,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.4,47.579426312735585,2.052064082980415,0.05260676619375683,3.068857477267306,0.04379657799674608,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.41,47.61930622276212,2.0549630072357816,0.05270680394469271,3.0731494044684653,0.043884739518360166,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.42,47.659110593860674,2.057868990759165,0.052806931775434156,3.077462473995279,0.04397301965796579,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.43,47.698839445401795,2.0607820562737404,0.052907150212293454,3.0817966903611076,0.04406141813299873,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.44,47.73849279684054,2.0637022264641263,0.053007459782785746,3.08615205798455,0.04414993466869395,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.45,47.7780706677142,2.0666295239766272,0.05310786101562165,3.090528581191492,0.044238568997997045,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.46,47.817573077640105,2.0695639714194822,0.05320835444069985,3.094926264217164,0.04432732086147574,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.47,47.85700004631333,2.0725055913631083,0.053308940589099685,3.0993451112081836,0.04441619000723138,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.48,47.8963515935045,2.075454406340345,0.05340961999307375,3.1037851262246132,0.044505176190810396,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.49,47.93562773905749,2.0784104388466997,0.05351039318604043,3.1082463132420073,0.04459427917511578,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.5,47.974828502887256,2.0813737113405932,0.053611260702576595,3.1127286761534654,0.04468349873031857,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.51,48.013953904977555,2.0843442462436057,0.0537122230784101,3.1172322187716834,0.04477283463376939,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.5200000000000005,48.05300396537871,2.0873220659407203,0.053813280850412426,3.121756944831004,0.04486228666990982,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.53,48.09197870420533,2.0903071927805676,0.05391443455659123,3.1263028579894665,0.04495185463018399,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.54,48.130878141634156,2.093299649075673,0.05401568473608298,3.1308699618308604,0.04504153831294996,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.55,48.16970230075624,2.0962994570011126,0.054117031936294385,3.1354582570994007,0.04513133765746774,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.5600000000000005,48.20845120123455,2.0993066388203974,0.0542184766970165,3.1400677478484553,0.04522125244601064,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.57,48.24712486238441,2.10232121677601,0.05432001955813765,3.144698438453997,0.04531128244857111,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.58,48.285723304750945,2.105343213033429,0.054421661063592267,3.1493503320851666,0.04540142749697146,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.59,48.3242465489394,2.1083726497229254,0.05452340175842965,3.154023431838166,0.04549168742993871,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.6000000000000005,48.36269461561313,2.1114095489397955,0.05462524218880718,3.1587177407380587,0.0455820620930282,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.61,48.40106752549163,2.1144539327445986,0.05472718290198355,3.1634332617405683,0.0456725513385472,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.62,48.43936529934852,2.117505823163393,0.05482922444631204,3.1681699977338833,0.04576315502547855,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.63,48.47758795800965,2.1205652421879706,0.05493136737123374,3.1729279515404545,0.04585387301940425,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.640000000000001,48.515735522351,2.123632211776095,0.055033612227270774,3.177707125918796,0.04594470519242915,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.65,48.55380801329677,2.126706753851734,0.055135959566019535,3.182507523565286,0.04603565142310445,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.66,48.591805451817386,2.1297888903052997,0.055238409940143965,3.1873291471159675,0.04612671159635145,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.67,48.62972785892752,2.1328786429938806,0.05534096390336874,3.1921719991483495,0.04621788560338508,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.68,48.66757525568407,2.13597603374148,0.055443622010472565,3.1970360821832067,0.046309173341637554,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.69,48.705347663184256,2.1390810843392516,0.05554638481728136,3.20192139868638,0.04640057471468201,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.7,48.743045102563535,2.1421938165457326,0.055649252880661505,3.2068279510705766,0.04649208963215607,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.71,48.7806675959713,2.145314252080286,0.05575222676185729,3.2117557407193367,0.04658371806405454,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.72,48.818215168923516,2.148442412606957,0.055855307034538795,3.2167047656336427,0.04667546017160483,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.73,48.855687838666434,2.1515783198156195,0.05595849424499683,3.221675032070755,0.0467673156601553,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.74,48.89308562657984,2.1547219953359433,0.05606178895457171,3.226666542137849,0.04685928446900994,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.75,48.93040855407471,2.1578734607661425,0.056165191725620026,3.231679297895159,0.04695136654331169,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.76,48.967656642591145,2.161032737673214,0.05626870312150759,3.2367133013578697,0.04704356183396092,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.7700000000000005,49.004829913596275,2.164199847593174,0.05637232370660234,3.2417685544980115,0.047135870297533945,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.78,49.04192838858218,2.1673748120312917,0.05647605404626725,3.2468450592463496,0.047228291896201445,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.79,49.07895208906384,2.1705576524623313,0.05657989470685328,3.25194281749428,0.047320826597646984,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.8,49.11590103657704,2.1737483903307835,0.05668384625569228,3.257061831095723,0.0474134743749855,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.8100000000000005,49.152775252676314,2.1769470470511045,0.05678790926108993,3.262202101869015,0.047506235206681756,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.82,49.189574758932835,2.1801536440079516,0.05689208429231861,3.267363631598799,0.047599109076468804,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.83,49.226299576932384,2.183368202556421,0.05699637191961039,3.272546422037923,0.04769209597326652,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.84,49.26294972827322,2.1865907440222823,0.057100772714149935,3.2777504749093294,0.047785195891100044,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.8500000000000005,49.299525234564086,2.1898212897022176,0.057205287248067394,3.2829757919079485,0.047878408829018254,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.86,49.33602611742203,2.193059860864055,0.05730991609443135,3.2882223747025914,0.04797173479101227,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.87,49.37245239847043,2.196306478747008,0.05741465982724172,3.2934902249378446,0.048065173785933904,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.88,49.40880409933684,2.199561164561911,0.05751951902142273,3.298779344235961,0.04815872582741418,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.890000000000001,49.445081241650975,2.2028239394914553,0.05762449425281578,3.3040897341987554,0.04825239093378177,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.9,49.48128384704258,2.2060948246904255,0.05772958609817237,3.3094213964094936,0.048346169127981495,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.91,49.51741193713942,2.209373841285937,0.05783479513514707,3.314774332434789,0.0484400604374928,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.92,49.55346553356514,2.2126610103776727,0.05794012194229038,3.320148543826494,0.04853406489424823,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.930000000000001,49.58944465793723,2.2159563530381186,0.058045567099041726,3.325544032123595,0.04862818253455194,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.94,49.625349331864925,2.2192598903128,0.058151131185722287,3.3309607988541012,0.048722413398998105,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.95,49.661179576947156,2.22257164322052,0.058256814783528,3.3363988455369418,0.04881675753238946,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.96,49.696935414770465,2.2258916327535934,0.05836261847452246,3.3418581736838577,0.04891121498365576,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.97,49.73261687329806,2.229219879840929,0.05846854286432136,3.3473387783989614,0.049005786168725626,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.98,49.768223984348225,2.2325564053629128,0.05857458857313999,3.3528406509045707,0.049100471727360984,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
7.99,49.80375675655596,2.235901230308827,0.058680756139794565,3.3583638056267087,0.04919527098768359,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.0,49.8392152117384,2.239254375565656,0.058787046150816924,3.3639082437658425,0.04929018403140551,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.01,49.87459937170186,2.2426158619950107,0.05889345919361356,3.36947396651275,0.04938521094463661,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.02,49.909909258239914,2.2459857104333625,0.05899999585645914,3.3750609750502503,0.04948035181781208,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.03,49.945144893131484,2.2493639416922817,0.05910665672848996,3.380669270554941,0.049575606745620004,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.040000000000001,49.98030629813893,2.2527505765586717,0.05921344239969751,3.3862988541989276,0.049670975826928934,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.05,50.0153934950061,2.256145635795003,0.059320353460921814,3.391949727151558,0.04976645916471536,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.06,50.050406505456465,2.259549140139552,0.059427390503845094,3.3976218905811564,0.049862056865991336,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.07,50.08534535119118,2.2629611103066365,0.05953455412098516,3.403315345656755,0.04995776904173203,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.08,50.120210053887156,2.2663815669868472,0.059641844905688926,3.4090300935498274,0.0500535958068032,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.09,50.155000635195165,2.269810530847288,0.05974926345212587,3.414766135436022,0.05014953727988884,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.1,50.18971711673792,2.273248022531809,0.05985681035528157,3.420523472496895,0.05024559358341864,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.11,50.22435952010814,2.2766940626612424,0.05996448621095116,3.4263021059216423,0.0503417648434956,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.120000000000001,50.258927866866664,2.2801486718336403,0.06007229161573285,3.432102036908835,0.05043805118982355,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.13,50.293422178540524,2.283611870624506,0.06018022716702132,3.4379232666681476,0.05053445275563468,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.14,50.32784247662101,2.287083679587033,0.06028829346300139,3.4437657964220976,0.050630969677617134,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.15,50.36218878256179,2.290564119252341,0.06039649110264132,3.4496296274077736,0.05072760209584255,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.16,50.39646111777697,2.29405321012971,0.060504820685686425,3.4555147608785703,0.050824350153693576,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.17,50.430659503639184,2.297550972706815,0.06061328281265251,3.461421198105921,0.050921213997791454,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.18,50.46478396147767,2.3010574274499627,0.060721878084819374,3.467348940381031,0.05101819377792354,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.19,50.498834512576394,2.3045725948043296,0.06083060710422428,3.47329798901661,0.051115289646970895,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.2,50.53281117817206,2.3080964951941922,0.06093947047365548,3.4792683453486055,0.05121250176083579,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.21,50.56671397945229,2.311629149023169,0.061048468796645695,3.485260010737937,0.05130983027836929,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.22,50.6005429375536,2.315170576674449,0.061157602677465533,3.491272986572225,0.05140727536129874,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.23,50.63429808870468,2.3187207983253404,0.06126687277465934,3.4973072591929006,0.051504837993764874,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.24,50.6679794621136,2.3222798342186053,0.06137627972287041,3.503362821904915,0.05160251878567268,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.25,50.701587061448144,2.3258477048897332,0.06148582406736933,3.5094396934099636,0.05170031697049648,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.26,50.735120908096405,2.329424430636746,0.061595506416992234,3.515537874747152,0.051798232746443226,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.27,50.76858102340586,2.3330100317381723,0.061705327381351545,3.521657366971002,0.05189626631531875,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.28,50.801967428681856,2.3366045284532784,0.06181528757083068,3.527798171152827,0.05199441788247472,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.290000000000001,50.83528014518606,2.3402079410222996,0.061925387596578854,3.5339602883821115,0.05209268765675556,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.3,50.868519194134855,2.3438202896666698,0.062035628070505756,3.5401437197678853,0.052191075850445315,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
8.31,50.90168459669785,2.347441594589257,0.062146009605276414,3.546348466440102,0.05228958267921469,15.909090909090905,0.1,0.2,1.0,1.0,10.0,0.1,0.1,0.5,0.1,0.01,1.0
