T,B,CA,CA2CAM,CA3CAM,CA4CAM,CACAM,CAM,CAMP,D,F,H,L,M,MSYN,MSYN2,N,OC,S,V
21200.0,1.8674183e-07,0.00013062253,0.00015394483,7.9447864e-06,4.0999254e-07,0.0012297638,0.009823937,0.0022668799,7.0322574e-09,0.99996752,0.99999797,0.91005915,0.0059959162,0.0,0.0,0.011049579,0.052030385,0.13409773,-61.336689
21280.0,1.8821305e-07,0.00013049312,0.00015366137,7.9220381e-06,4.083179e-07,0.0012287155,0.009825293,0.0022641825,7.0749984e-09,0.99996734,0.99999797,0.90991312,0.0060096825,0.0,0.0,0.011066986,0.051981445,0.13433321,-61.313675
21360.0,1.8969014e-07,0.00013036811,0.00015338771,7.9001311e-06,4.0672077e-07,0.0012277026,0.0098266024,0.0022615097,7.1177713e-09,0.9999671,0.99999797,0.90976685,0.0060234065,0.0,0.0,0.011084332,0.051934164,0.1345681,-61.290775
21440.0,1.9117259e-07,0.00013024744,0.00015312358,7.8791008e-06,4.0522278e-07,0.0012267244,0.0098278681,0.0022588605,7.1605615e-09,0.99996692,0.99999791,0.90962029,0.0060370797,0.0,0.0,0.011101612,0.051888518,0.13480236,-61.267998
21520.0,1.9266031e-07,0.00013013104,0.00015286889,7.8588455e-06,4.0378538e-07,0.0012257803,0.0098290881,0.0022562353,7.2033601e-09,0.99996674,0.99999791,0.90947354,0.0060507059,0.0,0.0,0.011118822,0.051844474,0.13503593,-61.245346
21600.0,1.9415292e-07,0.0001300188,0.00015262347,7.8393532e-06,4.0240963e-07,0.00122487,0.0098302644,0.0022536344,7.2461539e-09,0.99996656,0.99999791,0.90932655,0.0060642813,0.0,0.0,0.011135956,0.051802006,0.13526875,-61.222828
21680.0,1.9565002e-07,0.00012991067,0.00015238713,7.8206149e-06,4.0109677e-07,0.0012239927,0.0098313987,0.0022510572,7.2889299e-09,0.99996638,0.99999791,0.90917945,0.0060778023,0.0,0.0,0.011153011,0.051761087,0.13550076,-61.200447
21760.0,1.9715122e-07,0.00012980656,0.00015215972,7.8026205e-06,3.9984832e-07,0.0012231477,0.0098324902,0.0022485042,7.3316744e-09,0.9999662,0.99999785,0.90903217,0.0060912641,0.0,0.0,0.011169981,0.051721685,0.13573189,-61.178207
21840.0,1.9865611e-07,0.00012970642,0.00015194101,7.785361e-06,3.9866589e-07,0.0012223347,0.0098335408,0.0022459747,7.3743736e-09,0.99996597,0.99999785,0.90888482,0.006104663,0.0,0.0,0.011186864,0.051683772,0.13596213,-61.156116
21920.0,2.0016428e-07,0.00012961017,0.00015173087,7.7688292e-06,3.9755147e-07,0.0012215528,0.0098345503,0.0022434692,7.4170137e-09,0.99996579,0.99999785,0.90873742,0.0061179954,0.0,0.0,0.011203655,0.051647328,0.13619138,-61.134174
22000.0,2.0167531e-07,0.00012951772,0.00015152911,7.7530167e-06,3.9650715e-07,0.0012208017,0.0098355198,0.0022409873,7.4595805e-09,0.99996561,0.99999779,0.90858996,0.006131256,0.0,0.0,0.01122035,0.051612321,0.13641961,-61.112389
22080.0,2.0318873e-07,0.00012942901,0.00015133557,7.7379182e-06,3.955353e-07,0.0012200807,0.0098364502,0.0022385288,7.5020603e-09,0.99996543,0.99999779,0.90844256,0.0061444407,0.0,0.0,0.011236943,0.051578727,0.13664676,-61.090763
22160.0,2.0470414e-07,0.00012934399,0.00015115006,7.7235281e-06,3.9463848e-07,0.0012193891,0.0098373424,0.0022360939,7.5444371e-09,0.99996525,0.99999779,0.90829521,0.0061575458,0.0,0.0,0.011253432,0.051546514,0.13687277,-61.069305
22240.0,2.0622153e-07,0.00012926255,0.00015097257,7.7096602e-06,3.9373074e-07,0.0012187271,0.0098381974,0.0022336831,7.5867712e-09,0.99996507,0.99999779,0.90814793,0.0061705834,0.0,0.0,0.011269827,0.051515669,0.1370977,-61.048004
22320.0,2.0774031e-07,0.00012918466,0.00015080289,7.6963679e-06,3.9284353e-07,0.0012180937,0.0098390142,0.0022312959,7.6290245e-09,0.99996489,0.99999774,0.90800071,0.0061835442,0.0,0.0,0.01128612,0.051486153,0.13732144,-61.026867
22400.0,2.0925991e-07,0.00012911021,0.00015064083,7.6836814e-06,3.9199608e-07,0.0012174883,0.0098397955,0.0022289325,7.6711668e-09,0.99996471,0.99999774,0.90785366,0.0061964197,0.0,0.0,0.011302302,0.051457949,0.13754395,-61.005905
22480.0,2.1077987e-07,0.00012903917,0.00015048623,7.6715869e-06,3.9118586e-07,0.0012169104,0.0098405406,0.002226592,7.7131874e-09,0.99996454,0.99999774,0.9077068,0.0062092068,0.0,0.0,0.01131837,0.051431026,0.13776514,-60.985123
22560.0,2.1229974e-07,0.00012897143,0.00015033898,7.6600691e-06,3.9041021e-07,0.0012163593,0.0098412512,0.0022242751,7.7550766e-09,0.99996436,0.99999774,0.90756017,0.0062219021,0.0,0.0,0.011334321,0.051405359,0.13798499,-60.96452
22640.0,2.1381906e-07,0.00012890696,0.0001501989,7.649116e-06,3.8966635e-07,0.0012158348,0.0098419273,0.0022219815,7.7968227e-09,0.99996418,0.99999768,0.90741378,0.0062345024,0.0,0.0,0.011350154,0.051380925,0.13820346,-60.944099
22720.0,2.1533735e-07,0.00012884568,0.00015006587,7.6387114e-06,3.8895141e-07,0.0012153359,0.0098425709,0.002219711,7.838417e-09,0.99996394,0.99999768,0.90726769,0.0062470036,0.0,0.0,0.011365863,0.051357694,0.13842046,-60.923866
22800.0,2.1685413e-07,0.00012878752,0.00014993975,7.628842e-06,3.8826238e-07,0.0012148625,0.0098431809,0.0022174632,7.879847e-09,0.99996376,0.99999768,0.9071219,0.0062594027,0.0,0.0,0.011381445,0.05133564,0.13863598,-60.903828
22880.0,2.1836892e-07,0.00012873241,0.00014982041,7.6194947e-06,3.8759623e-07,0.0012144137,0.0098437592,0.0022152388,7.9211029e-09,0.99996358,0.99999768,0.9069764,0.0062716957,0.0,0.0,0.011396899,0.051314745,0.13884996,-60.883984
22960.0,2.1988122e-07,0.0001286803,0.0001497077,7.6106558e-06,3.8694969e-07,0.0012139891,0.0098443059,0.0022130369,7.962174e-09,0.9999634,0.99999762,0.90683138,0.0062838802,0.0,0.0,0.01141222,0.051294979,0.13906235,-60.864338
23040.0,2.2139056e-07,0.0001286311,0.00014960149,7.602313e-06,3.8632305e-07,0.0012135883,0.0098448219,0.0022108576,8.0030489e-09,0.99996322,0.99999762,0.90668672,0.0062959534,0.0,0.0,0.011427405,0.051276319,0.13927311,-60.844891
23120.0,2.2289747e-07,0.00012858478,0.00014950117,7.5944668e-06,3.8577653e-07,0.0012132109,0.009845308,0.0022087016,8.0436946e-09,0.99996305,0.99999762,0.90654248,0.0063079386,0.0,0.0,0.011442454,0.051258747,0.13948227,-60.825645
23200.0,2.2440072e-07,0.00012854126,0.00014940696,7.5870948e-06,3.8526295e-07,0.0012128564,0.0098457644,0.0022065681,8.0841165e-09,0.99996287,0.99999762,0.90639871,0.0063198139,0.0,0.0,0.01145736,0.051242232,0.13968976,-60.806606
23280.0,2.2589984e-07,0.00012850047,0.00014931869,7.580185e-06,3.8478206e-07,0.001212524,0.0098461928,0.0022044573,8.124303e-09,0.99996275,0.99999756,0.90625548,0.0063315774,0.0,0.0,0.011472124,0.051226754,0.13989551,-60.787777
23360.0,2.2739437e-07,0.00012846236,0.00014923622,7.5737248e-06,3.8433362e-07,0.0012122134,0.0098465923,0.0022023686,8.1642417e-09,0.99996257,0.99999756,0.90611279,0.0063432278,0.0,0.0,0.011486741,0.051212285,0.1400995,-60.769157
23440.0,2.2888379e-07,0.00012842685,0.00014915943,7.5677035e-06,3.8391761e-07,0.001211924,0.0098469649,0.0022003024,8.203922e-09,0.99996239,0.99999756,0.90597063,0.0063547622,0.0,0.0,0.011501208,0.051198807,0.14030164,-60.750755
23520.0,2.3036765e-07,0.00012839389,0.00014908817,7.5621083e-06,3.8353397e-07,0.0012116554,0.0098473104,0.0021982584,8.2433314e-09,0.99996221,0.99999756,0.90582907,0.0063661793,0.0,0.0,0.011515522,0.05118629,0.14050195,-60.732567
23600.0,2.3184542e-07,0.00012836342,0.00014902229,7.5569287e-06,3.8318282e-07,0.001211407,0.0098476307,0.0021962363,8.2824583e-09,0.99996203,0.9999975,0.90568817,0.0063774772,0.0,0.0,0.011529683,0.051174715,0.14070034,-60.714603
23680.0,2.3331664e-07,0.00012833536,0.00014896168,7.5521539e-06,3.828643e-07,0.0012111784,0.009847925,0.0021942363,8.3212912e-09,0.99996185,0.9999975,0.90554798,0.0063886545,0.0,0.0,0.011543686,0.051164061,0.14089681,-60.696857
23760.0,2.347808e-07,0.00012830968,0.00014890618,7.5477719e-06,3.8257866e-07,0.0012109689,0.0098481942,0.0021922581,8.3598177e-09,0.99996167,0.9999975,0.90540838,0.0063997093,0.0,0.0,0.011557528,0.051154301,0.1410913,-60.67934
23840.0,2.3623738e-07,0.00012828629,0.00014885567,7.5437729e-06,3.8232622e-07,0.0012107784,0.0098484401,0.0021903017,8.3980272e-09,0.99996156,0.9999975,0.90526962,0.0064106402,0.0,0.0,0.011571208,0.051145412,0.14128378,-60.662048
23920.0,2.3768631e-07,0.00012826518,0.00014881001,7.5401599e-06,3.8209896e-07,0.0012106061,0.0098486617,0.0021883666,8.4359018e-09,0.99996138,0.99999744,0.90513152,0.0064214529,0.0,0.0,0.011584724,0.051137373,0.14147423,-60.644985
24000.0,2.391277e-07,0.00012824625,0.0001487691,7.5369467e-06,3.8188398e-07,0.0012104518,0.0098488601,0.0021864537,8.4734229e-09,0.9999612,0.99999744,0.90499419,0.0064321561,0.0,0.0,0.011598073,0.051130172,0.14166269,-60.628147
24080.0,2.4056044e-07,0.00012822945,0.0001487328,7.5341013e-06,3.8169409e-07,0.0012103148,0.0098490361,0.0021845619,8.5105842e-09,0.99996102,0.99999744,0.9048577,0.0064427392,0.0,0.0,0.011611253,0.051123779,0.14184906,-60.611542
24160.0,2.4198408e-07,0.00012821474,0.00014870096,7.5316161e-06,3.8152859e-07,0.0012101948,0.0098491907,0.0021826918,8.5473744e-09,0.9999609,0.99999744,0.90472198,0.0064532021,0.0,0.0,0.011624261,0.051118173,0.14203331,-60.595169
24240.0,2.4339818e-07,0.00012820204,0.00014867348,7.5294843e-06,3.8138683e-07,0.0012100913,0.0098493248,0.0021808427,8.5837808e-09,0.99996072,0.99999738,0.90458715,0.0064635444,0.0,0.0,0.011637095,0.051113334,0.14221542,-60.579033
24320.0,2.4480224e-07,0.00012819131,0.00014865023,7.5276985e-06,3.8126814e-07,0.0012100037,0.0098494375,0.0021790147,8.6197884e-09,0.99996054,0.99999738,0.90445322,0.0064737671,0.0,0.0,0.011649753,0.051109239,0.14239535,-60.563133
24400.0,2.4619581e-07,0.0001281825,0.00014863108,7.5262524e-06,3.8117182e-07,0.0012099317,0.0098495297,0.0021772075,8.6553857e-09,0.99996042,0.99999738,0.90432018,0.0064838701,0.0,0.0,0.011662233,0.051105868,0.14257306,-60.54747
24480.0,2.4757844e-07,0.00012817552,0.00014861592,7.5251392e-06,3.8109727e-07,0.0012098749,0.0098496033,0.0021754215,8.6905594e-09,0.99996024,0.99999738,0.9041881,0.0064938534,0.0,0.0,0.011674533,0.051103197,0.14274855,-60.532047
24560.0,2.4894968e-07,0.00012817037,0.00014860464,7.5243529e-06,3.8104383e-07,0.0012098326,0.0098496573,0.0021736559,8.7252969e-09,0.99996012,0.99999732,0.90405697,0.0065037184,0.0,0.0,0.011686649,0.051101211,0.14292178,-60.516865
24640.0,2.5030903e-07,0.00012816695,0.0001485971,7.5238881e-06,3.8101086e-07,0.0012098046,0.0098496936,0.0021719108,8.7595833e-09,0.99995995,0.99999732,0.90392685,0.0065134652,0.0,0.0,0.011698581,0.051099885,0.14309272,-60.501923
24720.0,2.5165605e-07,0.00012816524,0.0001485932,7.5237399e-06,3.8099773e-07,0.0012097904,0.0098497113,0.0021701865,8.7934069e-09,0.99995983,0.99999732,0.90379775,0.0065230951,0.0,0.0,0.011710327,0.051099204,0.14326134,-60.487228
24800.0,2.5299141e-07,0.00012816516,0.00014859288,7.5238263e-06,3.8100242e-07,0.0012097897,0.0098497123,0.0021684822,8.826845e-09,0.99995965,0.99999732,0.9036696,0.0065325759,0.0,0.0,0.011721896,0.051099148,0.14342768,-60.472771
24880.0,2.543147e-07,0.00012816671,0.00014859605,7.5241414e-06,3.8102431e-07,0.0012098021,0.0098496964,0.0021667981,8.8598853e-09,0.99995953,0.99999732,0.90354252,0.0065419083,0.0,0.0,0.011733288,0.051099703,0.14359172,-60.458553
24960.0,2.5562491e-07,0.00012816979,0.00014860256,7.5247135e-06,3.8106336e-07,0.0012098273,0.0098496648,0.0021651343,8.8924761e-09,0.99995935,0.99999726,0.90341657,0.0065511074,0.0,0.0,0.011744494,0.051100843,0.14375339,-60.444584
25040.0,2.5692171e-07,0.00012817439,0.00014861229,7.5255325e-06,3.8111892e-07,0.0012098646,0.0098496163,0.00216349,8.9246095e-09,0.99995923,0.99999726,0.90329164,0.0065601724,0.0,0.0,0.011755514,0.051102553,0.1439127,-60.430855
25120.0,2.5820466e-07,0.00012818041,0.00014862517,7.5265893e-06,3.8119026e-07,0.0012099138,0.009849553,0.0021618658,8.9562802e-09,0.99995911,0.99999726,0.90316784,0.0065691019,0.0,0.0,0.011766348,0.05110481,0.14406963,-60.41737
25200.0,2.5947344e-07,0.00012818785,0.00014864108,7.527874e-06,3.8127672e-07,0.0012099743,0.0098494757,0.0021602609,8.987481e-09,0.99995893,0.99999726,0.90304524,0.0065778955,0.0,0.0,0.011776994,0.051107597,0.14422414,-60.404133
25280.0,2.6072766e-07,0.00012819664,0.00014865992,7.5293774e-06,3.8137759e-07,0.001210046,0.0098493835,0.0021586756,9.0182048e-09,0.99995881,0.99999726,0.90292376,0.0065865521,0.0,0.0,0.011787452,0.051110897,0.14437623,-60.39114
25360.0,2.6196693e-07,0.00012820672,0.00014868159,7.53109e-06,3.8149221e-07,0.0012101282,0.0098492773,0.0021571096,9.0484464e-09,0.99995869,0.9999972,0.90280342,0.0065950705,0.0,0.0,0.011797721,0.051114693,0.14452589,-60.378387
25440.0,2.6319088e-07,0.00012821807,0.00014870601,7.5330026e-06,3.8161988e-07,0.0012102207,0.009849159,0.0021555629,9.0781995e-09,0.99995857,0.9999972,0.90268433,0.0066034505,0.0,0.0,0.011807801,0.051118962,0.14467309,-60.365883
25520.0,2.6439918e-07,0.00012823063,0.00014873309,7.5351063e-06,3.8175997e-07,0.0012103231,0.0098490268,0.002154035,9.1074588e-09,0.99995846,0.9999972,0.90256649,0.0066116909,0.0,0.0,0.011817692,0.051123694,0.14481784,-60.353626
25600.0,2.6559141e-07,0.00012824436,0.0001487627,7.5373923e-06,3.8191178e-07,0.0012104349,0.0098488834,0.0021525258,9.136218e-09,0.99995834,0.9999972,0.90244985,0.0066197915,0.0,0.0,0.011827393,0.051128868,0.14496012,-60.34161
25680.0,2.6676722e-07,0.00012825921,0.0001487948,7.539852e-06,3.8207466e-07,0.001210556,0.0098487269,0.0021510355,9.164471e-09,0.99995822,0.9999972,0.90233445,0.0066277515,0.0,0.0,0.011836903,0.051134463,0.14509989,-60.329838
25760.0,2.6792625e-07,0.00012827513,0.00014882928,7.5424769e-06,3.8224798e-07,0.0012106858,0.0098485602,0.0021495637,9.1922132e-09,0.9999581,0.99999714,0.90222037,0.00663557,0.0,0.0,0.011846224,0.051140469,0.14523719,-60.31831
25840.0,2.6906812e-07,0.00012829209,0.00014886603,7.5452581e-06,3.8243104e-07,0.001210824,0.0098483823,0.0021481104,9.2194385e-09,0.99995798,0.99999714,0.9021076,0.0066432469,0.0,0.0,0.011855354,0.051146865,0.14537199,-60.307022
25920.0,2.7019252e-07,0.00012831004,0.000148905,7.5481876e-06,3.8262323e-07,0.0012109702,0.0098481942,0.002146675,9.2461425e-09,0.99995786,0.99999714,0.90199608,0.0066507817,0.0,0.0,0.011864293,0.051153634,0.14550425,-60.295979
26000.0,2.7129903e-07,0.00012832893,0.0001489461,7.551258e-06,3.8282391e-07,0.0012111241,0.0098479958,0.0021452578,9.2723189e-09,0.99995774,0.99999714,0.90188599,0.0066581741,0.0,0.0,0.011873042,0.051160764,0.14563401,-60.285179
26080.0,2.7238929e-07,0.00012834875,0.00014898914,7.5544954e-06,3.8303872e-07,0.0012112856,0.0098477881,0.0021438587,9.2980077e-09,0.99995762,0.99999714,0.90177709,0.0066654044,0.0,0.0,0.011881606,0.051168241,0.1457613,-60.274616
26160.0,2.7346368e-07,0.00012836946,0.00014903401,7.5579073e-06,3.8326974e-07,0.0012114543,0.0098475702,0.0021424773,9.323224e-09,0.9999575,0.99999714,0.90166956,0.0066724638,0.0,0.0,0.011889986,0.051176056,0.14588614,-60.26429
26240.0,2.7452035e-07,0.000128391,0.00014908069,7.561458e-06,3.8351118e-07,0.0012116298,0.0098473448,0.0021411136,9.3479242e-09,0.99995738,0.99999708,0.90156335,0.0066793687,0.0,0.0,0.01189818,0.051184189,0.14600848,-60.254204
26320.0,2.7555905e-07,0.00012841332,0.0001491291,7.5651433e-06,3.8376294e-07,0.0012118118,0.0098471101,0.0021397676,9.3721084e-09,0.99995732,0.99999708,0.9014585,0.0066861175,0.0,0.0,0.011906186,0.051192623,0.14612833,-60.24435
26400.0,2.7657956e-07,0.00012843641,0.00014917919,7.5689586e-06,3.8402487e-07,0.0012119998,0.009846868,0.0021384386,9.3957739e-09,0.9999572,0.99999708,0.90135503,0.0066927085,0.0,0.0,0.011914007,0.05120134,0.14624566,-60.234734
26480.0,2.7758171e-07,0.00012846022,0.00014923084,7.5729004e-06,3.8429695e-07,0.0012121937,0.0098466184,0.0021371269,9.4189208e-09,0.99995708,0.99999708,0.90125299,0.0066991402,0.0,0.0,0.011921643,0.051210333,0.1463605,-60.225349
26560.0,2.7856532e-07,0.00012848471,0.00014928399,7.5769653e-06,3.8457915e-07,0.0012123932,0.0098463614,0.0021358321,9.4415471e-09,0.99995703,0.99999708,0.90115231,0.0067054117,0.0,0.0,0.011929096,0.051219579,0.14647286,-60.216198
26640.0,2.7953021e-07,0.00012850984,0.00014933856,7.5811508e-06,3.848715e-07,0.0012125977,0.0098460978,0.0021345541,9.463653e-09,0.99995691,0.99999708,0.90105301,0.0067115217,0.0,0.0,0.011936366,0.051229071,0.14658272,-60.207275
26720.0,2.8047623e-07,0.00012853558,0.00014939446,7.5854541e-06,3.8517399e-07,0.0012128073,0.0098458277,0.0021332926,9.4852375e-09,0.99995685,0.99999702,0.9009552,0.0067174677,0.0,0.0,0.011943453,0.051238794,0.1466901,-60.198586
26800.0,2.8140323e-07,0.00012856191,0.00014945163,7.5898729e-06,3.854868e-07,0.0012130213,0.009845552,0.0021320479,9.5063006e-09,0.99995673,0.99999702,0.90085876,0.0067232498,0.0,0.0,0.01195036,0.051248733,0.146795,-60.190117
26880.0,2.8231105e-07,0.00012858877,0.00014950999,7.5944067e-06,3.8580998e-07,0.0012132399,0.0098452698,0.0021308193,9.5268415e-09,0.99995667,0.99999702,0.90076381,0.0067288657,0.0,0.0,0.011957088,0.051258877,0.14689745,-60.181873
26960.0,2.8319957e-07,0.00012861613,0.00014956945,7.5990533e-06,3.8614377e-07,0.0012134623,0.009844983,0.0021296067,9.546862e-09,0.99995655,0.99999702,0.90067023,0.0067343139,0.0,0.0,0.011963637,0.051269215,0.14699744,-60.173855
27040.0,2.8406868e-07,0.00012864397,0.00014962994,7.6038132e-06,3.8648838e-07,0.0012136886,0.0098446915,0.0021284102,9.566361e-09,0.99995649,0.99999702,0.90057814,0.006739594,0.0,0.0,0.011970009,0.051279727,0.14709498,-60.166054
27120.0,2.8491823e-07,0.00012867224,0.0001496914,7.6086858e-06,3.8684402e-07,0.0012139184,0.0098443944,0.0021272292,9.5853396e-09,0.99995637,0.99999702,0.90048748,0.0067447037,0.0,0.0,0.011976206,0.051290404,0.14719009,-60.15847
27200.0,2.8574817e-07,0.00012870092,0.00014975375,7.6136716e-06,3.8721109e-07,0.0012141514,0.0098440936,0.0021260642,9.6037995e-09,0.99995631,0.99999702,0.90039831,0.0067496425,0.0,0.0,0.01198223,0.051301241,0.14728278,-60.151104
27280.0,2.8655839e-07,0.00012873,0.00014981691,7.6187721e-06,3.8758986e-07,0.0012143872,0.009843789,0.0021249142,9.6217398e-09,0.99995625,0.99999702,0.90031064,0.0067544086,0.0,0.0,0.011988081,0.051312216,0.14737307,-60.143948
27360.0,2.8734999e-07,0.00012875941,0.00014988089,7.6239071e-06,3.8796625e-07,0.0012146261,0.0098434808,0.0021237801,9.6392005e-09,0.99995619,0.99999696,0.90022439,0.0067590089,0.0,0.0,0.011993764,0.051323324,0.147461,-60.137001
27440.0,2.881244e-07,0.00012878916,0.0001499456,7.6289771e-06,3.8832243e-07,0.0012148679,0.0098431688,0.0021226616,9.6562305e-09,0.99995607,0.99999696,0.90013951,0.0067634527,0.0,0.0,0.011999285,0.051334564,0.14754668,-60.130264
27520.0,2.8887985e-07,0.0001288192,0.00015001096,7.6341021e-06,3.8867989e-07,0.0012151122,0.009842854,0.0021215584,9.6727755e-09,0.99995601,0.99999696,0.90005612,0.006767727,0.0,0.0,0.012004642,0.051345915,0.14763002,-60.123734
27600.0,2.8961639e-07,0.00012884951,0.0001500769,7.6392771e-06,3.8903775e-07,0.0012153585,0.0098425364,0.0021204702,9.6888417e-09,0.99995595,0.99999696,0.89997417,0.0067718308,0.0,0.0,0.012009836,0.051357362,0.14771108,-60.117401
27680.0,2.9033413e-07,0.00012888006,0.00015014336,7.6444976e-06,3.8939504e-07,0.0012156068,0.009842216,0.0021193966,9.7044355e-09,0.99995589,0.99999696,0.8998937,0.0067757647,0.0,0.0,0.01201487,0.051368907,0.14778988,-60.111267
27760.0,2.9103316e-07,0.00012891082,0.00015021027,7.6497581e-06,3.8975071e-07,0.0012158568,0.0098418938,0.0021183379,9.719562e-09,0.99995583,0.99999696,0.89981467,0.0067795282,0.0,0.0,0.012019746,0.05138053,0.14786643,-60.105331
27840.0,2.9171363e-07,0.00012894176,0.00015027757,7.6550541e-06,3.9010368e-07,0.0012161083,0.0098415688,0.0021172939,9.7342294e-09,0.99995577,0.99999696,0.89973706,0.0067831213,0.0,0.0,0.012024467,0.051392224,0.14794075,-60.099586
27920.0,2.9237572e-07,0.00012897285,0.00015034522,7.6603801e-06,3.9045284e-07,0.0012163612,0.0098412428,0.0021162641,9.7484438e-09,0.99995571,0.99999696,0.89966094,0.0067865439,0.0,0.0,0.012029035,0.051403977,0.14801291,-60.094032
28000.0,2.9301953e-07,0.0001290041,0.00015041315,7.6657325e-06,3.9079697e-07,0.0012166152,0.009840915,0.0021152487,9.7622124e-09,0.99995565,0.99999696,0.8995862,0.0067897961,0.0,0.0,0.012033452,0.051415786,0.1480829,-60.088661
28080.0,2.9364531e-07,0.00012903546,0.00015048128,7.6711067e-06,3.9113488e-07,0.0012168702,0.0098405862,0.0021142473,9.7755439e-09,0.99995559,0.99999696,0.89951295,0.0067928778,0.0,0.0,0.012037723,0.051427636,0.14815076,-60.083473
28160.0,2.9425323e-07,0.0001290669,0.0001505496,7.6764964e-06,3.9146522e-07,0.0012171259,0.0098402565,0.0021132601,9.7884456e-09,0.99995553,0.9999969,0.89944112,0.00679579,0.0,0.0,0.012041849,0.051439527,0.14821653,-60.078465
28240.0,2.9484355e-07,0.00012909841,0.00015061803,7.6818978e-06,3.9178664e-07,0.0012173823,0.0098399259,0.0021122866,9.8009281e-09,0.99995548,0.9999969,0.89937073,0.0067985328,0.0,0.0,0.012045834,0.051451441,0.14828026,-60.073631
28320.0,2.954165e-07,0.00012912997,0.00015068651,7.6873066e-06,3.9209775e-07,0.0012176391,0.0098395953,0.0021113269,9.8129993e-09,0.99995542,0.9999969,0.89930177,0.006801107,0.0,0.0,0.012049681,0.051463377,0.14834197,-60.068966
28400.0,2.9597237e-07,0.00012916155,0.000150755,7.6927172e-06,3.92397e-07,0.0012178962,0.0098392637,0.0021103807,9.8246691e-09,0.99995536,0.9999969,0.89923418,0.0068035126,0.0,0.0,0.012053391,0.05147532,0.14840171,-60.064468
28480.0,2.9651144e-07,0.00012919314,0.00015082344,7.698125e-06,3.9268284e-07,0.0012181535,0.0098389322,0.002109448,9.8359472e-09,0.9999553,0.9999969,0.89916801,0.0068057505,0.0,0.0,0.012056969,0.051487271,0.14845949,-60.060135
28560.0,2.9703406e-07,0.00012922472,0.00015089179,7.7035265e-06,3.9295364e-07,0.0012184107,0.0098386006,0.0021085287,9.8468451e-09,0.99995524,0.9999969,0.89910322,0.0068078218,0.0,0.0,0.012060418,0.051499221,0.14851539,-60.055958
28640.0,2.9754014e-07,0.00012925627,0.00015096006,7.7089189e-06,3.9322151e-07,0.0012186678,0.00983827,0.0021076226,9.8573674e-09,0.99995524,0.9999969,0.8990398,0.0068097939,0.0,0.0,0.012063739,0.051511157,0.14856941,-60.051941
28720.0,2.9802857e-07,0.00012928777,0.00015102832,7.7143068e-06,3.9353259e-07,0.0012189243,0.0098379394,0.0021067285,9.8675077e-09,0.99995518,0.9999969,0.89897782,0.0068118963,0.0,0.0,0.012066929,0.051523078,0.14862148,-60.048088
28800.0,2.9850079e-07,0.00012931922,0.00015109644,7.7196792e-06,3.9385191e-07,0.0012191804,0.0098376097,0.0021058472,9.8772892e-09,0.99995512,0.9999969,0.89891714,0.0068139723,0.0,0.0,0.012069996,0.051534973,0.14867175,-60.044388
28880.0,2.9895702e-07,0.00012935059,0.00015116439,7.7250324e-06,3.9418299e-07,0.0012194358,0.009837281,0.0021049783,9.8867234e-09,0.99995506,0.9999969,0.89885783,0.0068160496,0.0,0.0,0.012072941,0.051546842,0.14872022,-60.040836
28960.0,2.993975e-07,0.00012938188,0.00015123215,7.730363e-06,3.9452982e-07,0.0012196905,0.0098369522,0.0021041217,9.8958202e-09,0.99995506,0.9999969,0.8987999,0.0068181581,0.0,0.0,0.01207577,0.051558673,0.14876693,-60.037434
29040.0,2.9982249e-07,0.00012941305,0.00015129968,7.7356672e-06,3.9489686e-07,0.0012199442,0.0098366253,0.002103277,9.90459e-09,0.999955,0.9999969,0.89874327,0.0068203304,0.0,0.0,0.012078484,0.051570468,0.14881195,-60.034168
29120.0,3.0023227e-07,0.00012944412,0.00015136698,7.7409422e-06,3.9528911e-07,0.0012201971,0.0098362993,0.0021024442,9.9130437e-09,0.99995494,0.9999969,0.89868796,0.0068226028,0.0,0.0,0.012081086,0.051582213,0.1488553,-60.031048
29200.0,3.0062714e-07,0.00012947505,0.00015143403,7.7461855e-06,3.9571205e-07,0.0012204486,0.0098359752,0.002101623,9.9211928e-09,0.99995494,0.9999969,0.89863396,0.0068250149,0.0,0.0,0.012083578,0.051593911,0.14889702,-60.028061
29280.0,3.0100733e-07,0.00012950585,0.0001515008,7.7513923e-06,3.9617171e-07,0.0012206991,0.009835653,0.0021008132,9.9290478e-09,0.99995488,0.9999969,0.89858121,0.0068276078,0.0,0.0,0.012085964,0.051605549,0.14893714,-60.025208
29360.0,3.0137312e-07,0.00012953649,0.00015156729,7.7565601e-06,3.9667475e-07,0.0012209481,0.0098353317,0.0021000146,9.9366204e-09,0.99995488,0.99999684,0.89852971,0.0068304278,0.0,0.0,0.012088247,0.051617131,0.1489757,-60.022488
29440.0,3.0172487e-07,0.00012956698,0.0001516335,7.7616869e-06,3.9722832e-07,0.0012211956,0.0098350123,0.0020992269,9.9439221e-09,0.99995482,0.99999684,0.89847952,0.006833524,0.0,0.0,0.012090428,0.051628646,0.14901274,-60.019894
29520.0,3.0206266e-07,0.00012959725,0.00015169926,7.766801e-06,3.9771678e-07,0.0012214417,0.0098346947,0.0020984509,9.9508179e-09,0.99995482,0.99999684,0.89843053,0.0068361247,0.0,0.0,0.012092505,0.05164009,0.14904824,-60.017418
