Time,EGF,NGF,freeEGFReceptor,boundEGFReceptor,freeNGFReceptor,boundNGFReceptor,SosInactive,SosActive,P90RskInactive,P90RskActive,RasInactive,RasActive,RasGapActive,Raf1Inactive,Raf1Active,BRafInactive,BRafActive,MekInactive,MekActive,ErkInactive,ErkActive,PI3KInactive,PI3KActive,AktInactive,AktActive,C3GInactive,C3GActive,Rap1Inactive,Rap1Active,RapGapActive,PP2AActive,Raf1PPtase,krbEGF,kruEGF,krbNGF,kruNGF,kEGF,KmEGF,kNGF,KmNGF,kdSos,KmdSos,kSos,KmSos,kRasGap,KmRasGap,kRasToRaf1,KmRasToRaf1,kpRaf1,KmpRaf1,kpBRaf,KmpBRaf,kdMek,KmdMek,kpMekCytoplasmic,KmpMekCytoplasmic,kdErk,KmdErk,kpP90Rsk,KmpP90Rsk,kPI3K,KmPI3K,kPI3KRas,KmPI3KRas,kAkt,KmAkt,kdRaf1ByAkt,KmRaf1ByAkt,kC3GNGF,KmC3GNGF,kC3G,KmC3G,kRapGap,KmRapGap,kRap1ToBRaf,KmRap1ToBRaf,kdRaf1,KmdRaf1,kdBRaf,KmdBRaf,cell,EGFBindingReaction,EGFUnbindingReaction,NGFBindingReaction,NGFUnbindingReaction,SosActivationByEGFReaction,SosActivationByNGFReaction,SosDeactivationReaction,RasActivationReaction,RasDeactivationReaction,Raf1ByRasActivationReaction,MekbyRaf1ActivationReaction,MekbyBRafActivationReaction,ErkActivationReaction,MekDeactivationReaction,ErkDeactivationReaction,Raf1byPPtaseDeactivationReaction,P90RskActivationReaction,PI3KbyEGFRActivationReaction,PI3KbyRasActivationReaction,AktActivationReaction,Raf1ByAktDeactivationReaction,C3GActivationReaction,Rap1ActivationReaction,Rap1DeactivationReaction,BRafByRap1ActivationReaction,BRafbyPPtaseDeactivationReaction
0.73,9922004.465015886,455551.746880203,4.465015881560163,79995.5349841186,9551.74688020336,448.25311979663775,16.825878317901317,119983.17412168188,119991.5442302264,8.455769773725628,97237.85741000251,22762.14258999755,120000.0,117391.89080485991,2608.1091951402595,119946.7577176949,53.242282305217344,581170.9710064392,18829.02899356182,583938.0621971862,16061.937802814158,7698.097221548415,112301.90277845164,119523.44407504174,476.555924958421,98319.83833694173,21680.161663058312,118015.4784891494,1984.5215108503185,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358223,601.3908916609156,3.2445053889312416,153.64627135724072,1379.2832893322823,1608.2779170149047,2833158.0487027303,2833171.4056996293,13134.83275755207,52633.7912762535,5236.792289747858,68084.2482561635,11904.841393321132,4878.842639350544,10773.713112052581,46.61581746733392,34125.97595943124,48.29611445194174,982.7084741394589,154.09814616010206,58228.0750604849,27800.531035959128,21790.310951010757,459.2688926291669,259.1480717091687
0.74,9922004.465015886,455545.7675547734,4.465015881560162,79995.5349841186,9545.767554773813,454.2324452261849,17.589853789064385,119982.41014621072,119991.06883197013,8.931168029996526,97237.9928751646,22762.00712483547,120000.0,117369.97835152117,2630.0216484789917,119944.73569267232,55.26430732780126,580709.7024013079,19290.297598693163,583298.8798762731,16701.12012372723,7363.541987310598,112636.45801268946,119513.60259097155,486.3974090286001,97733.87656267834,22266.123437321705,117954.92697812783,2045.0730218718927,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358219,968.0099697358223,601.0065366617632,3.2877844041161013,160.62252787594656,1460.6192216958161,1698.6885915919977,2833141.0744269,2833154.8082888057,13133.9029877886,53038.45012769691,5434.751650052954,69703.80565090588,12186.026932327502,5072.072454931649,10799.745045420841,48.470720727994696,32699.67698627073,46.25222851868422,985.5674149722564,158.57339565099434,58963.8530806116,28550.6653949051,22450.61242328825,473.27491368649993,268.98989668562837
0.75,9922004.465015886,455539.7925041059,4.465015881560163,79995.5349841186,9539.792504106214,460.207495893783,18.374897029695575,119981.6251029701,119990.57467763165,9.425322368464554,97238.1321234952,22761.867876504864,120000.0,117348.3770428655,2651.622957134675,119942.6720034292,57.327996570923574,580245.2426734883,19754.757326512645,582645.414923606,17354.58507639433,7042.993438766972,112957.00656123308,119503.73313728558,496.2668627145701,97140.56996684626,22859.430033153778,117893.47803509198,2106.5219649077426,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358223,600.6224663191334,3.3310324781037495,167.7911633069672,1545.3085761541095,1792.6653186115875,2833123.6324172583,2833137.747354833,13132.982934395452,53435.94443330864,5636.732283911788,71331.42586071893,12468.671033923336,5269.547349472746,10825.10662260715,50.367056017862986,31328.42840390073,44.289321630818314,988.3032011006775,163.09096355720158,59697.02883218056,29310.13144581291,23120.425959201562,487.48804251664023,279.03451061590243
0.76,9922004.465015886,455533.8217250455,4.465015881560163,79995.5349841186,9533.821725045822,466.17827495417515,19.181214883443964,119980.81878511634,119990.06135232573,9.938647674373334,97238.27519764903,22761.72480235104,120000.0,117327.08064779291,2672.9193522072665,119940.56661020493,59.43338979519453,579777.6368961262,20222.363103874686,581977.6306182649,18022.369381735414,6735.908470223805,113264.09152977625,119493.83692141075,506.1630785894056,96539.94487393537,23460.055126064675,117831.13348916415,2168.8665108355826,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358223,600.2386804090693,3.3742496337285646,175.15406629689613,1633.4297499386266,1890.2868991073433,2833105.7181237373,2833120.217671321,13132.072339302866,53826.410124510316,5842.735220011859,72966.8349876767,12752.73754921567,5471.273638171603,10849.823005180035,52.30492854175112,30010.472451575137,42.40463186725998,990.9206164696201,167.649927335488,60427.54342103406,30078.89259492649,23799.719703770657,501.907832815998,289.2821067962707
0.77,9922004.465015886,455527.85521444003,4.465015881560164,79995.5349841186,9527.85521444036,472.14478555963757,20.009006784345647,119979.99099321544,119989.52844021378,10.471559786332518,97238.42213272743,22761.57786727263,120000.0,117306.08313155978,2693.916868440403,119938.41947914743,61.58052085268398,579306.9285763778,20693.071423623125,581295.4929209773,18704.507079022966,6441.76253992287,113558.23746007719,119483.9151039225,516.0848960776617,95932.02819009451,24067.971809905528,117767.89521428022,2232.1047857195017,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358223,968.0099697358223,599.8551787078087,3.417435893807068,182.71305782531743,1725.0609561653155,1991.6323096950607,2833087.3271117695,2833102.214937313,13131.170956090506,54209.97899084095,6052.760876109393,74609.76375248442,13038.19144799418,5677.256709616395,10873.918075291609,54.28443566249308,28744.082111148437,40.595461463100406,993.4242811951983,172.24937976011998,61155.33601422205,30856.911468324135,24488.46118621712,516.5338275553293,299.73284975938213
0.78,9922004.465015886,455521.8929691397,4.465015881560165,79995.5349841186,9521.892969140015,478.10703085998176,20.858450306304185,119979.1415496935,119988.97552448738,11.024475512725502,97238.5729631569,22761.42703684315,120000.0,117285.3787108426,2714.621289157571,119936.23058277671,63.769417223403934,578833.1595032568,21166.84049674413,580598.9705651065,19401.029434893808,6160.047632803391,113839.95236719666,119473.96879974431,526.0312002558551,95316.84745151579,24683.152548484246,117703.76513628419,2296.234863715526,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358224,968.0099697358223,599.4719609917837,3.4605912811379427,190.4697592497322,1820.2789240828272,2096.7807057589157,2833068.4554576105,2833083.7349345298,13130.27854817684,54586.77755905146,6266.8090134666045,76259.94806203159,13324.998904956043,5887.500999344226,10897.414445261425,56.305666635564826,27527.55581779148,38.859167942078855,995.818669428319,176.88842503637517,61880.343757629205,31644.149850426926,25186.617245468944,531.3655573446822,310.3868730182181
0.79,9922004.465015886,455515.9349859971,4.465015881560165,79995.5349841186,9515.93498599744,484.06501400255655,21.729715367573583,119978.27028463222,119988.40218749293,11.597812507179295,97238.72772334056,22761.272276659492,120000.0,117264.96181183816,2735.0381881620096,119933.999899494,66.00010050611365,578356.3699103649,21643.630089636084,579888.0349293522,20111.965070648002,5890.272740150353,114109.72725984971,119463.9990799589,536.0009200412613,94694.43082912015,25305.56917087989,117638.74523189667,2361.254768103057,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358224,968.0099697358223,599.089027037621,3.5037158185020445,198.42572201402854,1919.160017458805,2205.811397437521,2833049.0994180473,2833064.7734475466,13129.394886831124,54956.927952179394,6484.878785760759,77917.12842247423,13613.127194657605,6102.010029419514,10920.3335743869,58.36870297728551,26359.222767439813,37.193170474455265,998.1081052018977,181.56618054034064,62602.501686211566,32440.56867838843,25894.15404431383,546.402540675469,321.24428145503947
0.8,9922004.465015886,455509.9812618674,4.465015881560164,79995.5349841186,9509.981261867746,490.01873813225035,22.62299439727013,119977.37700560252,119987.80801080266,12.191989197447386,97238.88644788846,22761.113552111598,120000.0,117244.82706073465,2755.1729392655275,119931.7274134685,68.2725865316217,577876.5985283771,22123.401471623794,579162.659991119,20837.34000888114,5631.963487112078,114368.03651288798,119454.00697312415,545.9930268760138,94064.80715415794,25935.192845842103,117572.83753086058,2427.162469139147,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358223,968.0099697358223,598.7063766221404,3.5468095286624224,206.58270311405374,2021.7828509082271,2318.8038354334526,2833029.2547198883,2833045.3262355695,13128.519750685624,55320.54808685448,6706.968750637744,79581.04975629017,13902.544653775336,6320.786423699634,10942.69584211406,60.47361859889633,25237.44440032443,35.59495081487304,1000.2967657310887,186.2817768118071,63321.742631265486,33246.128009759595,26611.03704901926,561.6442834287733,332.3051518729108
0.81,9922004.465015886,455504.03179360816,4.465015881560164,79995.5349841186,9504.031793608503,495.96820639149325,23.538505941264127,119976.46149405853,119987.19257527783,12.807424722279706,97239.04917013673,22760.950829863334,120000.0,117224.96928096133,2775.0307190388394,119929.41311457474,70.58688542537664,577393.8826175736,22606.117382427306,578422.8222926963,21577.177707303934,5384.661601617824,114615.33839838223,119443.99346661336,556.0065333867955,93428.00594517209,26571.99405482794,117506.04411851146,2493.955881488251,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358223,968.0099697358223,598.324009522356,3.5898724343643313,214.9426980243933,2128.228711999116,2435.837598663203,2833008.9164631707,2833025.389213878,13127.652926497782,55677.751732858684,6933.076876223499,81251.46129174306,14193.220655547126,6543.831919305391,10964.520608834253,62.62047990346264,24160.615014388488,34.0620530584859,1002.3886861009752,191.03435708749902,64037.99712310528,34060.78698844639,27337.23100444649,577.0902782858064,343.5695333003997
0.8200000000000001,9922004.465015886,455498.0865780794,4.465015881560164,79995.5349841186,9498.086578079738,501.9134219202589,24.476428634183065,119975.52357136561,119986.55546116571,13.44453883440449,97239.21592191505,22760.784078085013,120000.0,117205.38347230683,2794.6165276933484,119927.05699808197,72.94300191815067,576908.2580649757,23091.741935025257,577668.5008575489,22331.49914245132,5147.9248845675265,114852.07511543254,119433.95950840926,566.0404915909107,92784.05741984177,27215.942580158262,117438.36713633503,2561.6328636646954,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358223,968.0099697358223,597.9419255154754,3.632904558335245,223.50733776341008,2238.575707549882,2556.9923767396367,2832988.0806784476,2833004.958482311,13126.794208485459,56028.64894226297,7163.200572157227,82928.1162151567,14485.125545472209,6771.14739319689,10985.826292198662,64.80934602759109,23127.164387035187,32.592086307674144,1004.3877595733547,195.8230778779761,64751.19328748181,34884.5038300279,28072.699931155457,592.7400046032038,355.03744850381975
0.8300000000000001,9922004.465015886,455492.1456121436,4.465015881560164,79995.5349841186,9492.14561214393,507.85438785606704,25.436867020831816,119974.56313297896,119985.89624814245,14.103751857663127,97239.38673252778,22760.613267472276,120000.0,117186.06481383242,2813.93518616775,119924.65906475618,75.34093524392789,576419.7593866499,23580.240613351,576899.6771847701,23100.322815230084,4921.326523961617,115078.67347603846,119423.90600788279,576.0939921173747,92132.99253758873,27867.00746241132,117369.80878606086,2630.191213938865,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358223,968.0099697358223,597.5601243788997,3.675905923284877,232.2775767921659,2352.8954276129143,2682.347962476815,2832966.745125843,2832984.030450105,13125.943399040934,56373.34599261582,7397.336679827867,84610.77167072434,14778.2306343469,7002.73286524397,11006.630412983299,67.0402688562976,22135.55737913944,31.182723095707164,1006.2977436244844,200.64710832594972,65461.25673921541,35717.23576775706,28817.407084171395,608.5929274719273,366.70889349027686
0.84,9922004.465015886,455486.2088926657,4.465015881560164,79995.5349841186,9486.20889266601,513.7911073339851,26.419971097942618,119973.58002890185,119985.214515423,14.785484577115115,97239.56163115722,22760.438368842842,120000.0,117167.00863912373,2832.9913608764355,119922.21932044583,77.7806795542772,575928.4198455492,24071.580154451876,576116.3351468631,23883.664853137045,4704.455128262199,115295.54487173786,119413.83383793943,586.1661620607392,91474.84300046701,28525.156999533036,117300.37132911931,2699.628670880409,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358223,968.0099697358223,597.1786058902225,3.7188765519051907,241.25478460984914,2471.2636113613225,2811.9842286806725,2832944.9064912037,2832962.6015414405,13125.10030639345,56711.94589481665,7635.481513631055,86299.1883361331,15072.508122047306,7238.587530488339,11026.94966725631,69.31329331847304,21184.296518114945,29.831702095263275,1008.1222597024578,205.50563097781807,66168.11046669097,36558.93905194891,29571.314962258104,624.6484978470512,378.5838395246006
0.85,9922004.465015886,455480.276416513,4.465015881560164,79995.5349841186,9480.276416513365,519.723583486631,27.42606404991874,119972.57393594987,119984.50984178191,15.490158218188622,97239.74065914893,22760.259340851135,120000.0,117148.21045089125,2851.7895491089166,119919.7377763497,80.26222365040954,575434.2714098312,24565.728590169805,575318.4610177333,24681.53898226692,4496.913869032628,115503.08613096744,119403.74383542493,596.2561645752372,90809.64131157825,29190.35868842179,117230.05709260405,2769.9429073956717,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358223,968.0099697358223,596.7973698272309,3.761816466870419,250.44191217046952,2593.772285045222,2945.981121024766,2832922.5574664767,2832940.666690218,13124.26473810547,57044.548098430416,7877.630834786059,87993.13058249063,15367.93111723708,7478.70975223977,11046.799952684103,71.62845730443192,20271.92053255717,28.53682511284047,1009.864800761278,210.39784044850285,66871.67471532052,37409.56887583584,30334.385246640155,640.9061511753877,390.66223182524664
0.86,9922004.465015886,455474.34818055545,4.465015881560164,79995.5349841186,9474.348180555822,525.6518194441745,28.455396719946314,119971.54460327985,119983.78180567737,16.21819432273028,97239.92385324198,22760.076146758078,120000.0,117129.66588670878,2870.3341132913915,119917.21444850045,82.78555149966066,574937.3449023735,25062.655097627525,574506.0433481977,25493.956651802506,4298.320632174278,115701.67936782578,119393.63680342819,606.3631965719745,90137.42076629859,29862.57923370145,117158.86846747586,2841.13153252387,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358223,968.0099697358223,596.4164159679053,3.804725690837074,259.84124983666476,2720.507431270414,3084.418638978577,2832899.692415512,2832918.2213947196,13123.436509420644,57371.24919231566,8123.779902694623,89692.36593372968,15664.473542696176,7723.097101146146,11066.196443898845,73.98579202605056,19397.007160457506,27.295960242557975,1011.5287299886359,215.3229448505466,67571.86685878983,38269.07938736916,31106.5788241005,657.3653078149717,402.9439920782281
0.87,9922004.465015886,455468.4241816653,4.465015881560164,79995.5349841186,9468.424181665658,531.5758183343397,29.507989395902793,119970.49201060389,119983.02998526317,16.97001473692726,97240.11123997955,22759.8887600205,120000.0,117111.37073921246,2888.629260787701,119914.64935810467,85.35064189544498,574437.6699412399,25562.33005876113,573679.07300758,26320.926992420176,4108.307139506955,115891.6928604931,119383.51351151083,616.4864884893425,89458.21552053206,30541.78447946798,117086.80791556848,2913.1920844312313,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358223,968.0099697358223,596.0357440904176,3.8476042464439675,269.45298265147784,2851.53353925493,3227.376837401415,2832876.311066036,2832895.2624024386,13122.61544728307,57692.14249661454,8373.923441615842,91396.66529097754,15962.110165926177,7971.746344325216,11085.153607185157,76.38532189486727,18558.171297011668,26.10703843465747,1013.1172885216838,220.2801640954832,68268.60127048733,39137.42360257322,31887.855714668214,674.0253714220856,415.4290167820748
0.88,9922004.465015886,455462.5044167172,4.465015881560164,79995.5349841186,9462.50441671759,537.4955832824072,30.583939774774688,119969.41606022502,119982.25395850076,17.74604149933887,97240.30285140406,22759.697148596,120000.0,117093.32092780128,2906.679072198883,119912.04253110928,87.95746889082625,573935.2750652983,26064.72493470266,572837.5430771547,27162.45692284552,3926.518924967491,116073.48107503257,119373.3746978672,626.6253021329679,88772.06058578145,31227.93941421859,117013.87796841266,2986.1220315870487,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358223,968.0099697358223,595.6553539731325,3.8904521563122243,279.2780025124701,2986.92212305919,3374.935798634993,2832852.411361095,2832871.7857870767,13121.801380194154,58007.31864137987,8628.055683810571,93105.80247891921,16260.816519282243,8224.6534791337,11103.685263653299,78.82706483019871,17754.066765927295,24.968055228475713,1014.6335957037918,225.2687309949298,68961.78918114345,40014.553412505666,32678.175088224267,690.8857292279324,428.1171793582094
0.89,9922004.465015886,455456.5888825884,4.465015881560164,79995.5349841186,9456.588882588781,543.4111174112157,31.683409880978434,119968.31659011882,119981.45330319516,18.54669680493184,97240.4987126736,22759.50128732647,120000.0,117075.51250504373,2924.4874949564332,119909.39399837302,90.60600162709483,573430.1877242351,26569.81227576585,571981.4488554229,28018.551144577268,3752.6147576946987,116247.38524230536,119363.22106983437,636.7789301657971,88078.99188719822,31921.008112801832,116940.08123274462,3059.9187672551025,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358223,968.0099697358223,595.2752453946076,3.933269443045295,289.3177887153968,3126.750814792556,3527.1756254240327,2832827.989670564,2832847.7884658044,13120.994145611641,58316.86543899431,8886.170352904845,94819.55428845763,16560.568901238,8481.813733347804,11121.804613578657,81.31103224268675,16983.38552906085,23.87706893230577,1016.0806541648814,230.2878904412009,69651.33853475482,40900.41950973372,33477.49520874125,707.9457507717673,441.0083293166498
0.9,9922004.465015886,455450.6775761584,4.465015881560164,79995.5349841186,9450.677576158832,549.3224238411652,32.8065765997745,119967.19342340002,119980.62759706897,19.372402931121034,97240.69884253247,22759.301157467595,120000.0,117057.94164718449,2942.058352815676,119906.70379552626,93.2962044738432,572922.4343331796,27077.56566682145,571110.7878080363,28889.21219196382,3586.2662901494405,116413.73370985061,119353.0533053309,646.9466946692614,87379.0462861678,32620.953713832256,116865.42039243052,3134.5796075692024,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358223,968.0099697358223,594.8954181335914,3.976056129228976,299.5739562503018,3271.0988048186546,3684.1764276466856,2832803.0419629076,2832823.2681416064,13120.193589316175,58620.8680802251,9148.260678014722,96537.70028233188,16861.344339259387,8743.221582048707,11139.524275168638,83.83722917852258,16244.857765643334,22.83220006485177,1017.4613529402418,235.33689941486566,70337.15383319085,41794.97136020347,34285.773417549666,725.2047874620214,454.1022929378637
