data_set_T,data_set_HKF,data_set_HKF2,data_set_HNA,data_set_IKF,data_set_IKS,data_set_INA,data_set_INAP,data_set_MKF,data_set_MKS,data_set_MNA,data_set_MNAP,data_set_V
189.74001,0.28442988,6.1707931,0.56876254,0.0036148867,2.8635173,-37.0191,-60.211246,0.050898243,0.19624031,0.19604479,0.87128186,-41.383137
190.27,0.28679711,6.1700525,0.56585962,0.0032347671,2.8629103,-38.77697,-60.433002,0.049376518,0.1959115,0.19963396,0.87704581,-41.131481
190.8,0.28871959,6.169219,0.56155533,0.0029603778,2.8829978,-40.860973,-60.668201,0.048167549,0.19588906,0.2038954,0.88344049,-40.840816
191.33,0.29015511,6.1682954,0.55577821,0.0027751252,2.925209,-43.362484,-60.91016,0.047267139,0.19617985,0.20896709,0.89047307,-40.502533
191.86,0.29104957,6.1672859,0.54839402,0.0026703258,2.9923811,-46.419003,-61.149902,0.046681084,0.19680181,0.21505584,0.89816552,-40.103889
192.39,0.29133132,6.1661978,0.53918111,0.0026455331,3.0894594,-50.246685,-61.374142,0.046429519,0.19778852,0.22247984,0.90655607,-39.625408
192.92,0.2909016,6.165041,0.52778751,0.002711192,3.2248764,-55.205864,-61.561363,0.046555243,0.19919793,0.23175038,0.91570067,-39.035873
193.45,0.28961769,6.1638274,0.51365298,0.0028963119,3.4134445,-61.946304,-61.673367,0.047140867,0.20112889,0.24374276,0.92567235,-38.281853
193.98,0.28726122,6.1625738,0.49585822,0.0032699849,3.6831381,-71.773369,-61.634991,0.048348423,0.20375636,0.26009598,0.93655312,-37.263077
194.50999,0.28347152,6.1612983,0.47281188,0.0040116184,4.0937266,-87.749519,-61.277729,0.050526764,0.20741744,0.28430077,0.94839758,-35.76482
195.03999,0.2775884,6.1600242,0.44154811,0.0057221572,4.8019462,-118.96646,-60.145515,0.054586928,0.21286722,0.32536188,0.96109593,-33.225174
195.57001,0.26822364,6.1587763,0.39583018,0.011931338,6.3973279,-203.78497,-56.585014,0.064019993,0.22232273,0.41385823,0.97387457,-27.628723
196.10001,0.25219214,6.1575842,0.26111478,0.094494179,12.18576,-390.84409,-45.053818,0.10138585,0.24487218,0.63956386,0.98428601,-12.216367
196.63,0.22978333,6.1564827,0.088467352,1.0513619,24.308245,-270.9892,-40.8563,0.18329939,0.28522921,0.8407256,0.99074739,-6.5473228
197.16,0.21132219,6.1554775,0.039200552,2.6187284,30.606897,-152.57214,-49.433075,0.24145178,0.31412575,0.85564005,0.99453002,-17.131197
197.69,0.19958661,6.154541,0.042077702,2.636833,29.071341,-113.54921,-56.977516,0.25320908,0.3228485,0.72273397,0.99636132,-26.481995
198.22,0.19312477,6.153646,0.062568374,1.9745754,25.051626,-86.728783,-61.525024,0.2431504,0.32009655,0.56396949,0.99522269,-32.275448
198.75,0.19078442,6.1527772,0.099495701,1.3813177,21.018795,-70.673859,-63.830845,0.22677206,0.31205514,0.44488746,0.98909193,-35.668495
199.28,0.19127798,6.1519394,0.14592232,0.95674855,17.585108,-59.152908,-64.704178,0.20928629,0.30198514,0.36595801,0.97787148,-37.710491
199.81,0.19364372,6.1511588,0.19550997,0.66335356,14.754861,-50.639412,-64.769623,0.19231072,0.29137209,0.31350723,0.96317315,-39.057602
200.34,0.19726616,6.1504669,0.24448158,0.4617537,12.450554,-44.432087,-64.388115,0.17638561,0.28090185,0.27754569,0.9468227,-40.005505
200.87,0.20173745,6.1498876,0.29077145,0.32314634,10.585958,-39.932888,-63.778881,0.16168888,0.27091393,0.25211915,0.93030536,-40.696167
201.39999,0.20677441,6.1494298,0.33333018,0.22756633,9.0804262,-36.676128,-63.081367,0.14825235,0.26157761,0.23369668,0.91466039,-41.208725
201.92999,0.21217442,6.1490889,0.37171525,0.16138469,7.8643265,-34.324409,-62.382332,0.13604179,0.25296921,0.22010921,0.90052038,-41.592064
202.46001,0.21778883,6.1488504,0.40584388,0.11533847,6.8801422,-32.639771,-61.732426,0.1249922,0.24511138,0.20997091,0.8882038,-41.878185
202.99001,0.22350617,6.148694,0.43584022,0.083131261,6.0815077,-31.455597,-61.158272,0.11502527,0.23799545,0.20236528,0.87781417,-42.088871
203.52,0.22924104,6.1485972,0.46194047,0.060474202,5.4315414,-30.655201,-60.671246,0.10605849,0.23159461,0.19666868,0.86932158,-42.239361
204.05,0.23492667,6.1485381,0.48443437,0.044437114,4.9011068,-30.156666,-60.27351,0.098010033,0.22587214,0.19244683,0.86262167,-42.340591
204.58,0.24050976,6.1484957,0.50362933,0.033011205,4.4672632,-29.902456,-59.961983,0.09080147,0.22078647,0.18939155,0.85757464,-42.400532
205.11,0.24594699,6.1484504,0.51982874,0.024814118,4.1119666,-29.852375,-59.730858,0.084359132,0.21629444,0.18728121,0.8540293,-42.425068
205.64,0.25120237,6.148385,0.53331965,0.018890738,3.8210261,-29.978821,-59.573116,0.078614771,0.21235333,0.18595497,0.85183752,-42.418541
206.17,0.25624537,6.1482854,0.54436517,0.0145783,3.5832753,-30.263636,-59.481419,0.073505834,0.20892227,0.18529603,0.85086149,-42.384113
206.7,0.26104942,6.1481376,0.55320138,0.01141481,3.3899314,-30.696062,-59.448612,0.068975449,0.20596293,0.1852203,0.85097748,-42.324009
207.23,0.26559067,6.1479306,0.56003553,0.0090767005,3.2340977,-31.271481,-59.467964,0.064972334,0.20344022,0.18566909,0.85207748,-42.239666
207.75999,0.26984712,6.1476545,0.56504548,0.0073362431,3.1103866,-31.990786,-59.533257,0.061450619,0.20132254,0.18660429,0.85406905,-42.131794
208.28999,0.27379751,6.1473007,0.56838012,0.0060323952,3.0146353,-32.860268,-59.638783,0.058369678,0.19958209,0.18800537,0.8568747,-42.000439
208.82001,0.27742064,6.1468639,0.57015902,0.0050507695,2.9436989,-33.892025,-59.779293,0.055694003,0.19819504,0.18986826,0.86043149,-41.844933
209.35001,0.28069434,6.1463385,0.57047242,0.0043098475,2.895308,-35.104992,-59.949867,0.053393137,0.19714192,0.19220535,0.86469007,-41.663811
209.88,0.28359443,6.145721,0.5693801,0.0037514842,2.867986,-36.526756,-60.145756,0.051441777,0.19640784,0.19504738,0.86961401,-41.454674
210.41,0.28609353,6.1450095,0.56690884,0.0033343951,2.861026,-38.196606,-60.362133,0.049820025,0.19598323,0.19844711,0.87517989,-41.213894
210.94,0.28815934,6.1442051,0.56304812,0.0030297539,2.8745396,-40.170502,-60.593758,0.048514001,0.1958646,0.2024861,0.8813771,-40.936199
211.47,0.28975242,6.1433091,0.55774271,0.0028183644,2.9096031,-42.529438,-60.834419,0.047516931,0.19605607,0.20728622,0.88820851,-40.61393
212.0,0.29082292,6.1423259,0.55088007,0.0026891355,2.9685581,-45.39394,-61.076004,0.046831142,0.19657169,0.21302938,0.89569128,-40.235851
212.53,0.29130542,6.1412616,0.54226941,0.0026389062,3.0555851,-48.950649,-61.306889,0.04647164,0.19743949,0.21999264,0.90385836,-39.784973
213.06,0.29111105,6.1401248,0.53160566,0.0026742022,3.1778138,-53.504475,-61.508736,0.04647287,0.19870852,0.22861433,0.91276014,-39.234528
213.59,0.29011327,6.1389275,0.51840532,0.0028168247,3.347595,-59.590534,-61.64994,0.046902239,0.20046227,0.2396284,0.92246461,-38.539711
214.12,0.28812227,6.1376843,0.50188458,0.003119255,3.5876243,-68.244034,-61.670406,0.047890201,0.20284615,0.25436661,0.93305278,-37.619133
214.64999,0.28483263,6.1364136,0.48071226,0.003711903,3.9442468,-81.76342,-61.441364,0.049707189,0.20613143,0.27553889,0.94459534,-36.306461
215.17999,0.2797049,6.1351366,0.45246801,0.0049895234,4.5301013,-106.41579,-60.63707,0.053008731,0.21089233,0.30967298,0.95706171,-34.196918
215.71001,0.27165663,6.1338778,0.41234723,0.0087952306,5.7148237,-165.67314,-58.193684,0.059956033,0.21865077,0.37698349,0.96998233,-29.993227
216.24001,0.25818413,6.1326647,0.33290005,0.039507702,9.4768953,-353.58292,-49.581593,0.083245106,0.23527905,0.5520041,0.98147666,-18.146677
216.77,0.23678948,6.1315317,0.12446558,0.58304793,20.480091,-321.28433,-40.133366,0.15733424,0.27250418,0.79839724,0.98908234,-5.7204585
217.3,0.21630462,6.1304989,0.04585366,2.2515438,29.81349,-176.47234,-46.363403,0.22872414,0.30752283,0.87057191,0.99356574,-13.329563
217.83,0.20262715,6.1295443,0.03919208,2.7606664,29.991642,-124.81335,-55.004681,0.2530711,0.32175118,0.77269262,0.99601805,-24.030727
218.36,0.19463463,6.1286387,0.054207552,2.1841745,26.379128,-93.493347,-60.376675,0.24741067,0.32174945,0.61057478,0.99603575,-30.771217
218.89,0.19114837,6.1277623,0.086566232,1.5438534,22.221807,-75.053833,-63.302441,0.23214433,0.31489334,0.47717431,0.99160171,-34.798222
219.42,0.19087975,6.1269126,0.13083202,1.0704716,18.590794,-62.392483,-64.540756,0.2147402,0.30523887,0.38717315,0.98184162,-37.16798
219.95,0.19273964,6.126111,0.17994222,0.74163795,15.579139,-53.021381,-64.810379,0.197519,0.2946974,0.32775572,0.96802694,-38.688766
220.48,0.19602071,6.1253881,0.22939017,0.51552194,13.119713,-46.163265,-64.540184,0.18123594,0.28413486,0.28743631,0.95201415,-39.741627
221.00999,0.20026183,6.1247716,0.27666745,0.36014009,11.126764,-41.187107,-63.984165,0.16614729,0.27397215,0.2591843,0.93541723,-40.502171
221.53999,0.20514688,6.1242757,0.32046142,0.25310731,9.5170441,-37.583958,-63.302891,0.15231845,0.26442069,0.23885533,0.919415,-41.064087
222.07001,0.2104515,6.1238999,0.36017227,0.17909585,8.2172108,-34.979092,-62.597519,0.13973074,0.25558046,0.22393462,0.90475833,-41.483757
222.60001,0.21601234,6.1236315,0.39562473,0.12768103,7.1660032,-33.10677,-61.928513,0.12832633,0.24748787,0.21283448,0.89185292,-41.797539
223.13,0.22170772,6.1234517,0.42689061,0.091779105,6.3137364,-31.780735,-61.328918,0.11802982,0.24014233,0.20451552,0.88085973,-42.029915
223.66,0.22744504,6.1233387,0.45417875,0.066568591,5.6207547,-30.8706,-60.814114,0.10875934,0.23352163,0.1982763,0.8717832,-42.197876
224.19,0.2331523,6.12327,0.47776681,0.048758689,5.0556788,-30.284893,-60.38863,0.10043249,0.22759148,0.19363157,0.86453712,-42.31353
224.72,0.2387725,6.1232243,0.49795952,0.036095835,4.5937834,-29.959358,-60.050705,0.092969574,0.22231142,0.19023894,0.85898966,-42.385658
225.25,0.24425946,6.1231813,0.51506329,0.027031068,4.2156177,-29.848976,-59.795177,0.086295351,0.21763851,0.18785301,0.85499138,-42.420731
225.78,0.24957517,6.1231241,0.52937108,0.020495506,3.9058847,-29.922617,-59.615292,0.080339834,0.21352972,0.18629608,0.85239202,-42.423523
226.31,0.25468755,6.1230369,0.54115409,0.015748447,3.6525497,-30.159437,-59.503742,0.075038671,0.2099435,0.18543899,0.85105008,-42.397533
226.84,0.25956893,6.1229053,0.55065703,0.012274295,3.4461443,-30.546534,-59.453278,0.070333235,0.20684068,0.18518841,0.85083717,-42.345261
227.37,0.26419473,6.1227179,0.55809629,0.0097124716,3.2792277,-31.077465,-59.45702,0.066170506,0.20418508,0.18547833,0.8516404,-42.268379
227.89999,0.26854244,6.1224642,0.56365883,0.0078095845,3.1459756,-31.751442,-59.508587,0.06250295,0.20194401,0.18626459,0.85336238,-42.167816
228.42999,0.27259073,6.1221356,0.56750268,0.0063866987,3.0418677,-32.573048,-59.602123,0.059288312,0.20008844,0.1875214,0.85592109,-42.043831
228.96001,0.2763184,6.1217251,0.56975651,0.0053168815,2.9634593,-33.552498,-59.732239,0.056489497,0.19859327,0.18923958,0.85924917,-41.895977
229.49001,0.27970371,6.1212277,0.5705198,0.0045097498,2.9082186,-34.706436,-59.893929,0.054074477,0.19743764,0.19142629,0.86329299,-41.723061
230.02,0.28272325,6.1206388,0.56986201,0.0039008262,2.8744276,-36.059498,-60.082413,0.05201631,0.19660521,0.19410624,0.86801225,-41.522987
230.55,0.28535077,6.119957,0.56782055,0.0034442244,2.8611367,-37.646896,-60.292915,0.050293375,0.19608462,0.19732477,0.87337947,-41.292557
231.08,0.28755572,6.1191816,0.56439722,0.0031076712,2.8681924,-39.518696,-60.520378,0.048889816,0.19587038,0.20115349,0.87937993,-41.027065
231.61,0.28930119,6.1183138,0.55955178,0.0028692354,2.8963463,-41.746902,-60.758961,0.047796484,0.19596405,0.20570007,0.8860122,-40.7197
232.14,0.29054096,6.1173573,0.5531913,0.0027154137,2.9475002,-44.437599,-61.001282,0.047012579,0.19637625,0.21112487,0.89328891,-40.360516
232.67,0.29121521,6.1163173,0.54515237,0.002640506,3.0251749,-47.752827,-61.237053,0.04654862,0.19713005,0.2176701,0.90123791,-39.934639
233.2,0.29124349,6.115202,0.53517073,0.0026476518,3.1354105,-51.952484,-61.450516,0.046431966,0.19826694,0.22571374,0.909904,-39.418957
233.73,0.29051307,6.1140223,0.5228281,0.0027528619,3.2885685,-57.481609,-61.615269,0.046717614,0.19985759,0.23587622,0.91934979,-38.775604
234.25999,0.28885773,6.1127915,0.50745279,0.0029961772,3.5032575,-65.172478,-61.682674,0.047511335,0.2020237,0.2492521,0.92965347,-37.937725
234.78999,0.28601646,6.1115274,0.48792341,0.0034742525,3.8160329,-76.785408,-61.552704,0.049026012,0.20498632,0.26798069,0.94089377,-36.77425
235.32001,0.28154284,6.11025,0.46224785,0.0044571846,4.3102255,-96.778893,-60.986767,0.051747389,0.20919175,0.29691446,0.95309007,-34.985577
235.85001,0.27457929,6.1089826,0.42659426,0.0070051178,5.2300692,-140.06689,-59.274532,0.05709625,0.2157267,0.34981337,0.96597719,-31.702812
236.38,0.26321784,6.1077518,0.37043613,0.020267349,7.6918297,-276.25073,-53.497643,0.071903884,0.22828767,0.47782019,0.97824591,-23.359142
236.91,0.24394737,6.1065903,0.17546147,0.27485338,16.491035,-366.34818,-41.192238,0.1306688,0.259406,0.73697466,0.987122,-7.1620398
237.44,0.2219988,6.1055269,0.059925891,1.7256186,27.962873,-214.15298,-43.432743,0.21076706,0.29865721,0.86767852,0.99241692,-9.7057667
237.97,0.20620239,6.1045513,0.037803229,2.7808449,30.566799,-136.38171,-52.716324,0.25015154,0.31931451,0.81682944,0.99545586,-21.196209
238.5,0.1965846,6.1036334,0.04765144,2.3929701,27.669985,-101.62709,-58.988834,0.25082171,0.32275441,0.66053522,0.99640149,-29.002346
239.03,0.1918229,6.1027489,0.07482338,1.7226149,23.479156,-79.927086,-62.61219,0.23732941,0.31746906,0.51376194,0.99356908,-33.771812
239.56,0.19068724,6.1018901,0.11622436,1.1973888,19.655249,-65.938721,-64.285759,0.22020955,0.30840617,0.41128653,0.98540533,-36.547356
240.09,0.19197477,6.1010699,0.16442722,0.82922304,16.455507,-55.642147,-64.799652,0.20281053,0.29801643,0.34379736,0.97265798,-38.27652
240.62,0.19487101,6.1003194,0.21411206,0.57568353,13.832835,-48.072773,-64.664696,0.18619338,0.28740123,0.29845953,0.95714033,-39.45039
241.14999,0.19885203,6.0996675,0.26225007,0.40150046,11.703656,-42.571175,-64.1772,0.17071936,0.27708408,0.266994,0.94057876,-40.289505
241.67999,0.20356384,6.0991335,0.30722016,0.28162917,9.9828176,-38.58617,-63.521854,0.15649693,0.26732734,0.24452282,0.9242925,-40.906048
242.21001,0.20875749,6.0987206,0.34823805,0.1988461,8.5934696,-35.703079,-62.815956,0.14352709,0.25825912,0.22811988,0.90915918,-41.365452
242.74001,0.21425308,6.0984206,0.38501918,0.14142297,7.4705572,-33.625538,-62.131042,0.13176121,0.24993214,0.21596029,0.89568132,-41.70919
243.27,0.21991757,6.0982151,0.41757265,0.10139101,6.5609236,-32.145382,-61.507515,0.12112783,0.24235526,0.20686211,0.88408589,-41.964848
243.8,0.22565033,6.0980835,0.44607338,0.07333,5.8219743,-31.116924,-60.965405,0.11154626,0.23551178,0.20003468,0.8744179,-42.151409
244.33,0.23137367,6.0980034,0.47078308,0.053543922,5.219933,-30.438034,-60.512047,0.10293384,0.22937045,0.19493501,0.86661386,-42.282307
244.86,0.23702638,6.0979528,0.49200135,0.039504379,4.7281599,-30.036978,-60.147266,0.095209792,0.2238922,0.19118206,0.86055249,-42.367222
245.39,0.24255928,6.0979109,0.51003599,0.029475527,4.3256903,-29.863419,-59.866726,0.088297367,0.2190346,0.18850394,0.85608751,-42.413269
245.92,0.24793206,6.0978599,0.52518541,0.022261014,3.9960377,-29.882351,-59.664028,0.082124867,0.21475445,0.18670431,0.85306764,-42.425697
246.45,0.25311098,6.0977836,0.53772813,0.017032882,3.726233,-30.070026,-59.531956,0.076626189,0.21100961,0.18564048,0.85134804,-42.408371
246.98,0.25806713,6.0976672,0.54791749,0.013215604,3.506072,-30.411264,-59.463203,0.07174091,0.20776007,0.18520902,0.85079598,-42.364079
247.50999,0.26277506,6.0974979,0.55597878,0.010407277,3.3275311,-30.897722,-59.450752,0.067414284,0.20496869,0.18533613,0.8512935,-42.294731
248.03999,0.26721179,6.0972657,0.56210816,0.0083258841,3.184319,-31.526905,-59.48806,0.063597083,0.20260166,0.18597126,0.85273856,-42.201492
248.57001,0.27135569,6.0969615,0.56647265,0.006772575,3.0715375,-32.30172,-59.569103,0.060245421,0.20062874,0.18708318,0.85504431,-42.084816
249.10001,0.27518556,6.0965772,0.56921005,0.0056064767,2.9854264,-33.230568,-59.688362,0.057320613,0.19902366,0.18865763,0.85813892,-41.944489
249.63,0.27868,6.0961075,0.57042909,0.0047273817,2.9231832,-34.327972,-59.840721,0.054789048,0.19776416,0.19069663,0.86196458,-41.779552
250.16,0.28181615,6.0955472,0.57020861,0.0040638233,2.8828433,-35.615852,-60.021355,0.052622192,0.19683243,0.19321918,0.86647689,-41.588223
250.69,0.28456888,6.0948944,0.5685963,0.0035648658,2.8632183,-37.125774,-60.22551,0.050796729,0.19621553,0.19626376,0.87164432,-41.367664
251.22,0.2869091,6.0941482,0.56560564,0.0031944979,2.8639002,-38.902584,-60.448254,0.049294934,0.19590603,0.19989295,0.87744826,-41.113697
251.75,0.28880215,6.0933089,0.56121033,0.0029278877,2.8853393,-41.01046,-60.684059,0.048105437,0.19590311,0.20420188,0.88388312,-40.820255
252.28,0.29020509,6.0923796,0.5553354,0.0027490724,2.9290428,-43.543133,-60.926132,0.047224592,0.19621427,0.20933208,0.89095688,-40.478512
252.81,0.29106295,6.0913649,0.54784179,0.0026499208,2.9979575,-46.641983,-61.165287,0.04665897,0.19685827,0.21549605,0.89869255,-40.075382
253.34,0.29130265,6.0902719,0.53850102,0.0026305723,3.097203,-50.530029,-61.387859,0.046429858,0.19786997,0.22302143,0.90712953,-39.590816
253.87,0.29082316,6.0891109,0.52695048,0.0027022823,3.2355134,-55.580669,-61.571579,0.046581965,0.19930933,0.23243652,0.91632485,-38.992565
254.39999,0.28947809,6.0878944,0.5126124,0.0028955587,3.4282849,-62.471279,-61.676659,0.047201484,0.20127878,0.2446502,0.92635256,-38.225143
254.92999,0.28704244,6.0866389,0.49453586,0.0032830988,3.7047758,-72.57415,-61.624237,0.048458084,0.2039603,0.26137629,0.93729442,-37.183674
255.46001,0.28314236,6.0853629,0.47106794,0.0040557692,4.12815,-89.148804,-61.235737,0.050720375,0.20770714,0.28630239,0.94920051,-35.641205
255.99001,0.2770882,6.0840898,0.43911162,0.0058685369,4.8669724,-122.05988,-60.020374,0.054968022,0.21332109,0.32908824,0.96193951,-32.993958
256.51999,0.26741546,6.0828447,0.39201227,0.012793138,6.5755424,-213.92003,-56.158314,0.065091342,0.22321251,0.42314923,0.97465938,-27.022995
257.04999,0.25081715,6.0816574,0.24471052,0.11363663,12.860106,-390.68942,-44.208397,0.10599086,0.24719147,0.65771824,0.98481667,-11.112469
257.57999,0.22836348,6.0805626,0.082510822,1.1556747,25.033079,-260.66528,-41.189507,0.18840726,0.28772855,0.84721166,0.99106032,-6.9513102
258.10999,0.21035841,6.0795631,0.038574263,2.6488061,30.665663,-149.18735,-50.041191,0.24343851,0.31522465,0.85041481,0.99470836,-17.884251
258.64001,0.19900392,6.07863,0.04286458,2.5814276,28.849785,-111.33339,-57.350925,0.25297409,0.32293636,0.71203846,0.99640054,-26.947632
259.17001,0.19284676,6.0777373,0.064511798,1.9164798,24.779238,-85.465012,-61.733437,0.24219872,0.31969225,0.55485517,0.99499315,-32.555103
259.70001,0.19072682,6.07687,0.10228605,1.33869,20.779184,-69.81945,-63.921562,0.22565375,0.31144723,0.43872723,0.98851013,-35.830685
260.23001,0.19136557,6.076035,0.14907326,0.92715102,17.386099,-58.520714,-64.727516,0.20817073,0.30131015,0.36191243,0.97701138,-37.81316
260.76001,0.19382788,6.0752592,0.19870767,0.64298719,14.592275,-50.177547,-64.755486,0.19125259,0.29069117,0.3107788,0.96215689,-39.128025
261.29001,0.1975155,6.074574,0.24755128,0.44774407,12.318838,-44.098099,-64.353981,0.17540362,0.2802445,0.27564484,0.94575864,-40.056026
261.82001,0.20203055,6.0740023,0.29362115,0.31348383,10.479648,-39.692097,-63.735737,0.16078819,0.27029499,0.25075856,0.92927366,-40.733273
262.35001,0.20709617,6.0735521,0.33591703,0.22087435,8.9946728,-36.502922,-63.036152,0.14743218,0.26100421,0.23270294,0.91371268,-41.236282
262.88,0.21251386,6.0732183,0.37402567,0.15672657,7.7950654,-34.20063,-62.339211,0.13529858,0.25244403,0.21937339,0.89968503,-41.612549
263.41,0.21813783,6.0729856,0.40788141,0.11207746,6.8240714,-32.552711,-61.693695,0.12432117,0.24463463,0.20942204,0.88749254,-41.893257
263.94,0.22385855,6.0728335,0.43761781,0.080833875,6.0359907,-31.396383,-61.125015,0.11442114,0.23756579,0.20195566,0.87722796,-42.09967
264.47,0.22959201,6.0727396,0.46347594,0.058844492,5.3944902,-30.617622,-60.643806,0.10551592,0.23120989,0.19636545,0.86885524,-42.246708
265.0,0.23527244,6.0726819,0.48574749,0.043272369,4.8708782,-30.13637,-60.251793,0.097523853,0.22552976,0.19222683,0.86226666,-42.34507
265.53,0.24084727,6.0726395,0.50474,0.032172028,4.442565,-29.8964,-59.945667,0.090366781,0.22048366,0.18923828,0.85732126,-42.402576
266.06,0.24627374,6.0725932,0.52075624,0.024204262,4.091783,-29.858456,-59.719505,0.083971359,0.21602841,0.18718272,0.85386777,-42.424992
266.59,0.25151625,6.072526,0.53408164,0.018443435,3.8045583,-29.99563,-59.56625,0.078269728,0.2121214,0.18590263,0.85175848,-42.41658
267.12,0.25654453,6.0724235,0.54497772,0.01424701,3.5698957,-30.2903,-59.478565,0.073199689,0.20872186,0.18528356,0.85085648,-42.380432
267.64999,0.26133227,6.0722718,0.55367875,0.011166924,3.3791471,-30.732136,-59.449318,0.068704739,0.20579171,0.18524329,0.85103911,-42.318722
268.17999,0.26585573,6.0720606,0.56039,0.0088892374,3.2255232,-31.316893,-59.471809,0.06473396,0.20329605,0.18572462,0.85219938,-42.23283
268.70999,0.27009293,6.0717793,0.56528741,0.0071929218,3.1037228,-32.045818,-59.539856,0.061241813,0.20120353,0.18669055,0.85424572,-42.123432
269.23999,0.27402276,6.0714207,0.56851798,0.0059216083,3.009654,-32.925564,-59.647785,0.058188021,0.19948657,0.18812175,0.8571018,-41.99052
269.76999,0.27762386,6.0709777,0.57019937,0.0049641966,2.9402323,-33.968643,-59.790371,0.055537391,0.19812168,0.19001515,0.86070544,-41.833382
270.29999,0.28087398,6.070446,0.57041997,0.0042414926,2.8932416,-35.1945,-59.962711,0.053259812,0.19708961,0.19238432,0.86500818,-41.650501
270.82999,0.28374884,6.0698223,0.56923735,0.0036970128,2.8672552,-36.631393,-60.160053,0.051330313,0.19637588,0.19526127,0.86997449,-41.439396
271.35999,0.2862207,6.0691051,0.56667602,0.0032906742,2.8616176,-38.31953,-60.377563,0.049729373,0.19597121,0.19870044,0.87558174,-41.196354
271.89001,0.28825691,6.0682945,0.5627228,0.0029945411,2.8764982,-40.31625,-60.609947,0.048443533,0.19587259,0.20278567,0.88182026,-40.915962
272.42001,0.28981742,6.0673923,0.5573191,0.0027901067,2.9130459,-42.704636,-60.850903,0.047466554,0.19608472,0.20764209,0.88869369,-40.590374
272.95001,0.2908515,6.0664034,0.55034798,0.0026668606,2.9737024,-45.608627,-61.092144,0.046801466,0.19662243,0.21345665,0.89622027,-40.20805
273.48001,0.29129252,6.0653338,0.54161227,0.0026222183,3.0628028,-49.220734,-61.32172,0.046464317,0.19751488,0.22051463,0.90443414,-39.751499
274.01001,0.29104957,6.0641932,0.5307976,0.0026634377,3.1877358,-53.856792,-61.520664,0.046491206,0.19881292,0.22926886,0.9133867,-39.193069
274.54001,0.28999287,6.0629926,0.51740491,0.0028135597,3.361336,-60.074177,-61.656094,0.046952553,0.20060305,0.24048097,0.92314714,-38.486275
275.07001,0.28792691,6.0617471,0.50062364,0.0031278213,3.6073179,-68.959549,-61.66502,0.047984917,0.20303652,0.25554195,0.93379688,-37.546082
275.60001,0.28453553,6.0604749,0.47907144,0.0037446071,3.9745514,-82.95285,-61.411228,0.049873505,0.20639718,0.27730873,0.94540393,-36.197075
276.13,0.27925602,6.0591984,0.45022207,0.0050911619,4.5836301,-108.82254,-60.54538,0.053319894,0.21129277,0.31275958,0.95792353,-34.00602
276.66,0.27094814,6.0579419,0.40901697,0.0092514884,5.8411913,-172.57327,-57.901833,0.060706161,0.21936722,0.38393506,0.9708305,-29.551933
277.19,0.2569623,6.0567331,0.32014313,0.046654355,9.9778986,-367.13815,-48.604408,0.08652842,0.23710698,0.57019156,0.98211575,-16.861864
277.72,0.23524475,6.0556068,0.11562487,0.665645,21.333694,-310.59671,-40.151905,0.16304,0.27530393,0.80905175,0.98946291,-5.724369
278.25,0.21516159,6.0545802,0.04384543,2.3277428,30.066036,-170.11729,-47.027908,0.23190711,0.30913025,0.86886179,0.99378765,-14.152359
278.78,0.20191658,6.0536294,0.039683394,2.719141,29.821493,-122.34035,-55.450874,0.25331044,0.32209304,0.76234263,0.99611187,-24.584143
279.31,0.19425976,6.0527267,0.055841934,2.1214752,26.098257,-91.939735,-60.641098,0.24656665,0.32144934,0.6002897,0.99590272,-31.113234
279.84,0.19102921,6.0518517,0.089230716,1.4953811,21.961838,-74.079422,-63.427292,0.23101574,0.31431106,0.46993738,0.99111253,-34.995071
280.37,0.19093128,6.0510049,0.13400865,1.0365424,18.372814,-61.676277,-64.582291,0.21357988,0.30455518,0.38242668,0.98103094,-37.288807
280.89999,0.19290394,6.0502071,0.18324926,0.71826047,15.400352,-52.495377,-64.805496,0.19640625,0.29399279,0.3245863,0.96701592,-38.769947
281.42999,0.19626091,6.0494909,0.23261015,0.49944669,12.974571,-45.782051,-64.509956,0.18019779,0.28344721,0.2852495,0.95092177,-39.799236
281.95999,0.20055319,6.048882,0.27968353,0.34906453,11.009526,-40.912067,-63.941635,0.1651922,0.27332041,0.25763088,0.93433571,-40.544247
282.48999,0.20547208,6.0483942,0.32321632,0.24544768,9.4224796,-37.385895,-63.256348,0.15144704,0.26381421,0.23772694,0.91840631,-41.095268
283.01999,0.21079808,6.0480256,0.36264423,0.17377314,8.140873,-34.837124,-62.552036,0.13894002,0.25502318,0.22310202,0.90385848,-41.506954
283.54999,0.2163711,6.0477633,0.39781287,0.1239618,7.1042504,-33.006252,-61.886974,0.12761167,0.24698068,0.21221434,0.89107865,-41.81469
284.07999,0.22207175,6.0475888,0.42880589,0.089164346,6.263648,-31.711437,-61.292774,0.11738586,0.23968424,0.20405233,0.88021499,-42.042339
284.60999,0.227809,6.0474792,0.45583832,0.064717978,5.5800147,-30.825367,-60.783916,0.10818058,0.23311062,0.19793208,0.8712641,-42.206509
285.14001,0.23351203,6.0474124,0.47919068,0.047439348,5.0224605,-30.258713,-60.364399,0.099913508,0.22722501,0.19337977,0.86413574,-42.319035
285.67001,0.2391246,6.0473671,0.49916834,0.035147835,4.5666499,-29.948719,-60.032162,0.092505224,0.22198664,0.19006068,0.85869628,-42.388527
