Time,Ctelo,Utelo,Cdc13,Rad17Utelo,Rad17,Rad24,RPA,Mec1,ssDNA,RPAssDNA,RPAssDNA1,RPAssDNA2,Mec1RPAssDNA,ExoXI,ExoXA,Exo1I,Exo1A,Rad9I,Rad9A,Rad53I,Rad53A,Chk1I,Chk1A,Dun1I,Dun1A,ATP,ADP,Rad9Kin,recovery,G1,S,G2,M,G1cyclin,Scyclin,G2cyclin,Mcyclin,G1CdkI,G1CdkA,SCdkI,SCdkA,G2CdkI,G2CdkA,MCdkI,MCdkA,G1Soff,G1Son,SG2off,SG2on,G2Moff,G2Mon,MG1off,MG1on,sink,budscar,kalive,cellMembrane,nucleus,Capping,Uncapping,Rad17binding,ExoXactivation,ExoXactivity,Exo1activation,Exo1Rad24dependentActivation,Exo1Rad17independentActivity,Exo1Rad17dependentActivity,RPAbinding1,RPAbinding2,RPAbinding,Mec1binding,Rad9activation,ExoXinhibition,ExoXinhibition2,Rad53activation,Chk1Activation,Exo1inhibition,Dun1activation,Chk1cellArrest,Dun1cellArrest,SDNArepair1,G2DNArepair1,SDNArepair2,G2DNArepair2,Recovery,G1cyclinSynthesis,ScyclinSynthesis,G2cyclinSynthesis,McyclinSynthesis,G1toSGenesOn,StoG2GenesOn,G2toMGenesOn,MtoG1GenesOn,G1cyclinDegradation,ScyclinDegradation,G2cyclinDegradation,McyclinDegradation,G1toSProgession,StoG2Progession,G2toMProgession,MtoG1Progession
2.38,63.95070449177126,0.04929246280889254,300.0492955082285,3.0454198919539666e-06,69.99999695458015,70.0,3999.999950015236,3999.9999999999895,1.6372820635818277e-05,2.6144686325278192e-12,4.995354738982241e-05,3.120566641155469e-08,1.0429618221996199e-11,69.999998955612,1.0443879859479534e-06,616.3769470549631,53.623052945036925,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996954584,1000.0000030454195,0.0,0.0,1.0,0.0,0.0,0.0,0.3802567365065748,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.00739508436983688,0.024621021229331935,2.4153305723091733e-06,2.1317938925617768e-06,9.54179984197091e-16,0.030818847352748157,21.57319314692371,7.929637028977525e-05,4.899141363183486e-09,6.549128172488153e-05,8.178804715364105e-08,5.109247789775639e-11,4.1831498120445004e-11,0.0,0.0,1.0443879859479534e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045630808380788977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.39,63.950532361888754,0.04946456849591563,300.049467638111,3.0696153744290555e-06,69.99999693038467,70.0,3999.999949357574,3999.999999999989,1.6510329430727522e-05,2.7086081461617954e-12,5.061038298857387e-05,3.203186873676563e-08,1.0856756163103827e-11,69.99999894470787,1.0552921125987621e-06,616.1609447910654,53.83905520893468,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999693039,1000.0000030696149,0.0,0.0,1.0,0.0,0.0,0.0,0.38185216385330367,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007420908722074181,0.02462095495932717,2.4237637497658267e-06,2.1487307297069297e-06,9.718022680040633e-16,0.03080804723955327,21.56563306768729,7.989376902413197e-05,4.957955748422419e-09,6.604131688678695e-05,8.355940957566427e-08,5.288567051258224e-11,4.33377303385886e-11,0.0,0.0,1.0552921125987621e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045822259662396436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4,63.95036049071793,0.049636415386987626,300.04963950928186,3.0938951252509777e-06,69.99999690610491,70.0,3999.9999486944025,3999.999999999989,1.66482940292022e-05,2.8056543717375237e-12,5.1272710122654316e-05,3.287591334593944e-08,1.1299170484807166e-11,69.99999893374341,1.0662565628800908e-06,615.9450182227619,54.05498177723815,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999690611,1000.0000030938946,0.0,0.0,1.0,0.0,0.0,0.0,0.3834475720550013,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007446694271699305,0.0246208887889264,2.4321842462126595e-06,2.1657265546868237e-06,9.896657946484725e-16,0.030797250911138094,21.558075637796662,8.049286587693118e-05,5.017213338483827e-09,6.659317526265814e-05,8.536031537960011e-08,5.4732787186177244e-11,4.4890469947800256e-11,0.0,0.0,1.0662565628800908e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004601370864660015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.41,63.950188877870055,0.04980800387097344,300.0498111221297,3.1182590177027538e-06,69.99999688174103,70.0,3999.999948025703,3999.9999999999886,1.6786712891857324e-05,2.9056814668291005e-12,5.194054669610217e-05,3.3738096840329434e-08,1.1757320753457285e-11,69.99999892271866,1.0772813236951995e-06,615.7291673235238,54.27083267647618,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996881745,1000.0000031182585,0.0,0.0,1.0,0.0,0.0,0.0,0.3850429611118981,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007472441076927943,0.02462082271797997,2.4405920807040403e-06,2.1827812787995052e-06,1.0077726606645945e-15,0.030786458366176193,21.55052085632333,8.109365532092633e-05,5.076915401749774e-09,6.71468506949517e-05,8.719110448335755e-08,5.6635174517628893e-11,4.649090346926548e-11,0.0,0.0,1.0772813236951995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004620515533342777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.42,63.95001752295696,0.049979334336155576,300.0499824770428,3.1427069252575467e-06,69.99999685729311,70.0,3999.999947351458,3999.9999999999877,1.692558448202184e-05,3.008765021342461e-12,5.261391054836907e-05,3.4618719226236194e-08,1.2231677065991748e-11,69.9999989116336,1.0883663812629376e-06,615.5133920668313,54.48660793316875,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996857297,1000.0000031427064,0.0,0.0,1.0,0.0,0.0,0.0,0.3866383310242245,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007498149195888873,0.02462075674633843,2.448987272265796e-06,2.1998948134761164e-06,1.0261249690837589e-15,0.030775669603341566,21.542968722339097,8.169613184204603e-05,5.137063202560867e-09,6.770233703698001e-05,8.905211879159608e-08,5.859420569230545e-11,4.8140240341479225e-11,0.0,0.0,1.0883663812629376e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004639659972290694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.43,63.94984642559108,0.0501504071702351,300.0501535744087,3.167238721578372e-06,69.99999683276131,70.0,3999.999946671649,3999.9999999999873,1.7064907265737033e-05,3.1149820734557537e-12,5.329281945442266e-05,3.551808393550712e-08,1.2722720186622862e-11,69.99999890048827,1.0995117211303034e-06,615.2976924261731,54.702307573826964,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996832767,1000.0000031672382,0.0,0.0,1.0,0.0,0.0,0.0,0.38823368179221107,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007523818686624084,0.024620690873852567,2.457369839895267e-06,2.217067070280699e-06,1.0447248293979533e-15,0.030764884621308653,21.535419234916056,8.230028993936572e-05,5.197658001225439e-09,6.825962815290477e-05,9.094370219193892e-08,6.061128086160932e-11,4.9839713175291904e-11,0.0,0.0,1.0995117211303034e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046588041815065327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.44,63.94967558538543,0.05032122276033252,300.05032441461435,3.1918542805177854e-06,69.99999680814577,70.0,3999.9999459862584,3999.999999999987,1.720467971175478e-05,3.2244111255596457e-12,5.3977291124848704e-05,3.643649784603527e-08,1.3230941683525562e-11,69.99999888928265,1.1107173281849973e-06,615.0820683750469,54.91793162495309,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999680815,1000.0000031918538,0.0,0.0,1.0,0.0,0.0,0.0,0.3898290134160884,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007549449607088924,0.024620625100373387,2.465739802561345e-06,2.2342979609099706e-06,1.0635743575237682e-15,0.030754103418752347,21.52787239312664,8.290612412507924e-05,5.258701054028687e-09,6.881871791773e-05,9.286620055111659e-08,6.268782752590796e-11,5.1590578008954156e-11,0.0,0.0,1.1107173281849973e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000467794816099306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.45,63.949505001953575,0.05049178149298878,300.0504949980462,3.2165534761175902e-06,69.99999678344656,70.0,3999.999945295268,3999.9999999999864,1.7344900291535927e-05,3.3371321601977003e-12,5.4667343205953834e-05,3.737427130225895e-08,1.3756844065525681e-11,69.9999988780168,1.121983186667983e-06,614.8665198869594,55.13348011304059,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996783452,1000.0000032165531,0.0,0.0,1.0,0.0,0.0,0.0,0.3914243258960873,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007575042015152236,0.024620559425752125,2.4740971792045227e-06,2.2515873971931236e-06,1.0826756757667174e-15,0.03074332599434797,21.52032819604358,8.351362892447063e-05,5.320193613241822e-09,6.937960021729558e-05,9.481996171104432e-08,6.482530092064941e-11,5.339411456316302e-11,0.0,0.0,1.121983186667983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004697091910753047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.46,63.94933467490969,0.05066208375416612,300.0506653250901,3.241336182608529e-06,69.99999675866385,70.0,3999.9999445986596,3999.999999999986,1.7485567479248565e-05,3.4532266560066798e-12,5.5362993279867755e-05,3.8331718135660524e-08,1.430094091878782e-11,69.9999988666907,1.1333092801860394e-06,614.6510469354259,55.348953064574076,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996758668,1000.0000032413358,0.0,0.0,1.0,0.0,0.0,0.0,0.39301961923243856,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007600595968596492,0.02462049384984023,2.4824419887369356e-06,2.268935291091606e-06,1.102030912785911e-15,0.0307325523467713,21.512786642739908,8.412279887588585e-05,5.3821369271311564e-09,6.994226894827038e-05,9.680533548483125e-08,6.702518440566281e-11,5.525162649610668e-11,0.0,0.0,1.1333092801860394e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047162354307892624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.47,63.94916460386852,0.050832129929249056,300.0508353961313,3.2662022744099882e-06,69.99999673379777,70.0,3999.999943896416,3999.9999999999854,1.762667975176641e-05,3.572777603656925e-12,5.606425886464592e-05,3.9309155685266024e-08,1.4863757043503624e-11,69.9999988553044,1.1446955917243225e-06,614.4356494939706,55.564350506029406,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996733803,1000.0000032662018,0.0,0.0,1.0,0.0,0.0,0.0,0.39461489342537337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007626111525117934,0.02462042837248938,2.4907742500424134e-06,2.286341554698918e-06,1.1216422035591207e-15,0.03072178247469853,21.505247732288968,8.473362853070467e-05,5.444532239967211e-09,7.050671801814573e-05,9.882267365272449e-08,6.928898985765121e-11,5.716444165851059e-11,0.0,0.0,1.1446955917243225e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000473537872110448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.48,63.94899478844537,0.051001920403045256,300.0510052115544,3.29115162612969e-06,69.99999670884841,70.0,3999.999943188519,3999.9999999999845,1.7768235588667074e-05,3.695869521792655e-12,5.677115741437177e-05,4.0306904818143976e-08,1.5445828590579652e-11,69.99999884385788,1.1561421036589169e-06,614.2203275361264,55.77967246387363,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996708853,1000.0000032911512,0.0,0.0,1.0,0.0,0.0,0.0,0.39621014847512276,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007651588742326708,0.024620362993551467,2.4990939819765185e-06,2.303806100240393e-06,1.1415116893482133e-15,0.030711016376806323,21.497711463764425,8.534611245331255e-05,5.507380792033776e-09,7.107294134522852e-05,1.0087232995798612e-07,7.161825806587622e-11,5.913391234868225e-11,0.0,0.0,1.1561421036589169e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047545217817014727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.49,63.94882522825614,0.051171455559786534,300.05117477174366,3.3161841125633977e-06,69.99999668381592,70.0,3999.999942474951,3999.999999999984,1.791023347223043e-05,3.822588472972349e-12,5.7483706319259386e-05,4.132528994990496e-08,1.6047703198325652e-11,69.99999883235118,1.1676487977693983e-06,614.005081035435,55.99491896456506,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999668382,1000.0000033161837,0.0,0.0,1.0,0.0,0.0,0.0,0.3978053843819181,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007677027677747012,0.024620297712878613,2.507401203366597e-06,2.321328840072994e-06,1.1616415176649889e-15,0.03070025405177175,21.49017783624022,8.596024522107268e-05,5.570683819636967e-09,7.164093285863466e-05,1.0295466010270634e-07,7.401455913104155e-11,6.116141556755736e-11,0.0,0.0,1.1676487977693983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004773664612583017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,63.948655922917304,0.05134073578312972,300.0513440770825,3.3412996086946076e-06,69.99999665870043,70.0,3999.999941755694,3999.9999999999836,1.8052671887436905e-05,3.953022079609047e-12,5.820192290575574e-05,4.236463906520046e-08,1.6669940129142426e-11,69.99999882078433,1.1792156552513846e-06,613.7899099654468,56.21009003455324,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996658706,1000.0000033412991,0.0,0.0,1.0,0.0,0.0,0.0,0.39940060114599063,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007702428388817219,0.02462023253032316,2.515695933011822e-06,2.3389096866850967e-06,1.1820338422374017e-15,0.03068949549827234,21.482646848790637,8.657602142429793e-05,5.634442555114242e-09,7.221068649828228e-05,1.0507002174355068e-07,7.647949286737555e-11,6.324835327374449e-11,0.0,0.0,1.1792156552513846e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004792807213751887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5100000000000002,63.94848687204629,0.051509761455766384,300.0515131279535,3.366497989808184e-06,69.99999663350205,70.0,3999.9999410307314,3999.999999999983,1.8195549277310313e-05,4.087297357501501e-12,5.892582440863677e-05,4.342528039054151e-08,1.7313783632028465e-11,69.99999880915735,1.1908426260712773e-06,613.5748142997974,56.42518570020271,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996633505,1000.0000033664975,0.0,0.0,1.0,0.0,0.0,0.0,0.40099579876755204,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007727790932831321,0.02462016744573782,2.523978189664066e-06,2.356548552776035e-06,1.202690792054056e-15,0.03067874071498987,21.47511850049291,8.719343566544287e-05,5.698658227028578e-09,7.278219603626302e-05,1.0721877417334852e-07,7.901468292271153e-11,6.539675772002374e-11,0.0,0.0,1.1908426260712773e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004811949585210624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.52,63.94831807526084,0.05167853296006767,300.05168192473894,3.391779131302529e-06,69.99999660822091,70.0,3999.9999403000447,3999.9999999999823,1.8338864116415866e-05,4.225518486789438e-12,5.96554280172064e-05,4.450754792483521e-08,1.7980054998870968e-11,69.9999987974703,1.2025296794393421e-06,613.3597940120815,56.640205987918556,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996608225,1000.0000033917787,0.0,0.0,1.0,0.0,0.0,0.0,0.4025909772468269,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007753115367035682,0.024620102458975425,2.5322479920595046e-06,2.374245351124619e-06,1.2236145214482839e-15,0.030667989700604074,21.467592790422852,8.781248256035014e-05,5.763332059874961e-09,7.33554553708341e-05,1.094012788214176e-07,8.162178735484198e-11,6.76082957886307e-11,0.0,0.0,1.2025296794393423e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048310917269619227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5300000000000002,63.94814953217883,0.051847050678302475,300.051850467821,3.41714290862606e-06,69.99999658285714,70.0,3999.999939563617,3999.999999999982,1.8482614935642903e-05,4.367745838667554e-12,6.039075089094326e-05,4.561178331788823e-08,1.866877905255353e-11,69.99999878572315,1.214276820837733e-06,613.1448490758113,56.855150924188806,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996582861,1000.0000034171425,0.0,0.0,1.0,0.0,0.0,0.0,0.4041861365840641,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0077784017486617766,0.02462003756988885,2.540505358929301e-06,2.3919999945446667e-06,1.2448072282303968e-15,0.030657242453790565,21.460069717653397,8.843315673866859e-05,5.8284652739836845e-09,7.393045862554922e-05,1.116178994391638e-07,8.430250275925088e-11,6.988393341868054e-11,0.0,0.0,1.214276820837733e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004850233639008769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.54,63.94798124241903,0.0520153149918154,300.05201875758075,3.442589197516509e-06,69.99999655741085,70.0,3999.99993882143,3999.999999999981,1.8626800228285265e-05,4.514075527931254e-12,6.113181010070038e-05,4.6738328850182735e-08,1.9380600188126507e-11,69.99999877391595,1.2260840275546164e-06,612.9299794645761,57.07002053542396,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996557415,1000.0000034425888,0.0,0.0,1.0,0.0,0.0,0.0,0.4057812767794944,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007803650134802833,0.024619972778331327,2.548750308959327e-06,2.4098123960525193e-06,1.2662710885521166e-15,0.030646498973228808,21.452549281260165,8.905545284218352e-05,5.894059085918875e-09,7.450719977358007e-05,1.1386900143392173e-07,8.705855144962556e-11,7.222520844689971e-11,0.0,0.0,1.2260840275546166e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004869375321353932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5500000000000003,63.947813205600795,0.05218332628137949,300.052186794399,3.4681178738982126e-06,69.99999653188218,70.0,3999.9999380734675,3999.9999999999804,1.877141849018355e-05,4.664605432119779e-12,6.187862265398498e-05,4.788753046283346e-08,2.0116177301146683e-11,69.99999876204869,1.2379512762571235e-06,612.7151851519744,57.28481484802562,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996531886,1000.0000034681174,0.0,0.0,1.0,0.0,0.0,0.0,0.4073763978333488,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007828860582466774,0.024619908084156306,2.5569828608074506e-06,2.427682468795138e-06,1.28800828446073e-15,0.030635759257598722,21.445031480319106,8.9679365525488e-05,5.960114708321622e-09,7.508567279828535e-05,1.1615495214341044e-07,8.989168747792601e-11,7.46336869139161e-11,0.0,0.0,1.2379512762571235e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004888516774000185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.56,63.947645421344035,0.05235108492719706,300.05235457865575,3.4937288138818108e-06,69.99999650627123,70.0,3999.9999373197115,3999.9999999999795,1.8916468219719686e-05,4.819435210592411e-12,6.263120549505827e-05,4.9059737777808865e-08,2.08761839801905e-11,69.99999875012143,1.2498785430013625e-06,612.5004661116136,57.49953388838645,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996506274,1000.0000034937284,0.0,0.0,1.0,0.0,0.0,0.0,0.40897149974585834,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007854033148576326,0.024619843487217453,2.5652030331035742e-06,2.4456101260499e-06,1.3100210038609428e-15,0.03062502330558068,21.437516313906475,9.030488945595494e-05,6.0266333499188814e-09,7.566587169318905e-05,1.1847612083100026e-07,9.280369705417028e-11,7.711096336947819e-11,0.0,0.0,1.2498785430013625e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004907657996950299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.57,63.94747788926925,0.05251859130890065,300.05252211073054,3.519421893763962e-06,69.99999648057815,70.0,3999.9999365601448,3999.9999999999786,1.906194791781158e-05,4.978666323604787e-12,6.338957550503586e-05,5.025530411815314e-08,2.166130869936781e-11,69.99999873813417,1.2618658032424355e-06,612.2858223171098,57.71417768289026,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996480583,1000.0000035194214,0.0,0.0,1.0,0.0,0.0,0.0,0.41056658251725414,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007879167889969165,0.02461977898736866,2.5734108444496806e-06,2.4635952812243915e-06,1.3323114404770424e-15,0.030614291115855494,21.430003781098844,9.093201931370965e-05,6.093616215532423e-09,7.62477904619591e-05,1.2083287868091784e-07,9.579639896940169e-11,7.965866117767617e-11,0.0,0.0,1.2618658032424355e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004926798990207049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.58,63.947310608997505,0.052685845805553896,300.05268939100233,3.545196990027049e-06,69.99999645480305,70.0,3999.999935794751,3999.999999999978,1.920785608790775e-05,5.14240205138514e-12,6.41537495019878e-05,5.147458652820765e-08,2.2472255010835285e-11,69.99999872608694,1.2739130318444522e-06,612.0712537420881,57.928746257911946,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996454808,1000.0000035451965,0.0,0.0,1.0,0.0,0.0,0.0,0.4121616461477676,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.007904264863398054,0.024619714584464037,2.5816063134198746e-06,2.481637847856207e-06,1.354881793815355e-15,0.030603562687104405,21.422493880973082,9.156074979160218e-05,6.161064506087703e-09,7.683142311838582e-05,1.2322559879338653e-07,9.887164502183677e-11,8.22784328221618e-11,0.0,0.0,1.2739130318444522e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004945939753773211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
