Time,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L,kon_FADD,koff_FADD,kDISC,kD216,kD216trans_p55,kD216trans_p43,kD374,kD374trans_p55,kD374trans_p43,kdiss_p18,kBid,kD374probe,KDR,KDL,CD95act,cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19
0.1,12.0,89.97861900286178,126.99995052227091,223.99999999999685,1908.9999999999209,3316.0,0.021331519409488797,4.946611162704514e-05,1.0553872139719767e-08,1.0632368079591688e-09,3.464909530424018e-13,4.726763629494656e-16,3.167257669993704e-12,7.9583296606111e-11,7.9583296606111e-11,3.722927906735685e-14,3.722927906735685e-14,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,2.182477492149729,1.0,0.21379853952763075,2.791335933455077e-05,0.0009887297472799216,3.164722793655421e-07,5.463773678164935e-13,2.7870028473982864e-18,6.80233325508066e-12,1.1743969950141055e-17,5.990452683207755e-23,3.1886481003079424e-08,1.3302174221915737e-12,2.1749278540067345e-16,6.803159424160422e-12,2.838093419932735e-16,4.6403304665152495e-20,2.2422694801969497e-14,1.24205559186217e-10,3.1208979144611602e-09,1.7660725766266879e-12
0.11,12.0,89.97648133591643,126.99994014192335,223.9999999999954,1908.9999999998845,3316.0,0.023458806007422586,5.984261652493012e-05,1.4044699823384324e-08,1.4149030622834157e-09,5.052663737766666e-13,7.517906080707786e-16,4.6192683400991685e-12,1.1606779135657075e-10,1.1606779135657075e-10,5.921307800000403e-14,5.921307800000403e-14,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,2.182477492149729,1.0,0.21379346020905513,3.069702017351034e-05,0.0010873307706854257,3.8285866084708026e-07,7.996640432202801e-13,4.48680191878558e-18,9.052209330261969e-12,1.8907046002558346e-17,1.0608476272263457e-22,3.857530726052615e-08,1.9468724453993785e-12,3.501421061584962e-16,9.053391086989077e-12,4.569191769658234e-16,8.217623262637561e-20,3.2697632054784414e-14,1.65291785906658e-10,4.153266514747816e-09,2.5753546486086206e-12
0.12,12.0,89.97434374759295,126.99992877581315,223.9999999999935,1908.9999999998367,3316.0,0.025585028220887505,7.120411850923169e-05,1.8230982360740616e-08,1.8366252420498404e-09,7.131060793461787e-13,1.1487063391038287e-15,6.520302892799445e-12,1.6383485435852318e-10,1.6383485435852318e-10,9.047524314117311e-14,9.047524314117311e-14,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,2.182477492149729,1.0,0.21378838107729323,3.347928821219256e-05,0.0011858824338660974,4.555468166717678e-07,1.1321550716299136e-12,6.929873380564425e-18,1.1750286359156948e-11,2.9202588642406344e-17,1.7874781180394417e-22,4.589907509415568e-08,2.7563594131345318e-12,5.407950929866943e-16,1.175192174182131e-11,7.057336133471253e-16,1.3846426312738138e-19,4.6147698340197826e-14,2.1456489320306527e-10,5.391345863272095e-09,3.634718539981454e-12
0.13,12.0,89.97220623787553,126.99991642443489,223.99999999999108,1908.9999999997756,3316.0,0.02771018656029932,8.355005349451817e-05,2.3175858093753004e-08,2.334762778289149e-09,9.78996744769377e-13,1.696368637437879e-15,8.95272282456879e-12,2.2495397287374974e-10,2.2495397287374974e-10,1.336106189237109e-13,1.336106189237109e-13,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,2.182477492149729,1.0,0.21378330213230742,3.626016411850198e-05,0.0012843847582034284,5.345331379567463e-07,1.5588288046467714e-12,1.0336871787423152e-17,1.4937250451256665e-11,4.3560659970768794e-17,2.8885850437912976e-22,5.385742088736649e-08,3.7951448143650676e-12,8.066712380559736e-16,1.493945116220698e-11,1.0527310753755328e-15,2.2376165375793467e-19,6.335445421398643e-14,2.7276858670063933e-10,6.853822960437722e-09,4.98996954570531e-12
0.14,12.0,89.97006880674839,126.99990308828048,223.999999999988,1908.9999999996987,3316.0,0.02983428153334198,9.687986043756592e-05,2.894210867749504e-08,2.915639068452471e-09,1.313507861495791e-12,2.4383590013505297e-15,1.201344574908631e-11,3.0186038394306634e-10,3.0186038394306634e-10,1.9205180297409049e-13,1.9205180297409049e-13,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,2.182477492149729,1.0,0.21377822337406033,3.903964855676843e-05,0.0013828377649560816,6.198140352824726e-07,2.095951542120377e-12,1.496810778178666e-17,1.865355718188068e-11,6.307851987181202e-17,4.504713325584259e-22,6.244998298460279e-08,5.102830793559195e-12,1.1680847246630185e-15,1.865644919681618e-11,1.5244312153529054e-15,3.489562731926696e-19,8.500189006292325e-14,3.406425488546928e-10,8.559283716950051e-09,6.694980613497874e-12
0.15,12.0,89.96793145419578,126.9998887678432,223.99999999998423,1908.9999999996035,3315.9999999999995,0.031957313649084496,0.00011119297676764638,3.559268386738697e-08,3.5855944044310965e-09,1.727525354558462e-12,3.4199650232318104e-15,1.580229498218263e-11,3.970623358303301e-10,3.970623358303301e-10,2.6936576954263504e-13,2.6936576954263504e-13,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,2.182477492149729,1.0,0.21377314480251447,4.1817742193134136e-05,0.0014812414754507431,7.113859094567943e-07,2.761075068841683e-12,2.1127015682314953e-17,2.293977021291144e-11,8.903525748519718e-17,6.812742262592092e-22,7.167639874565985e-08,6.7221491534868315e-12,1.648715031719423e-15,2.2943494053927944e-11,2.1517485787744164e-15,5.2775089414166085e-19,1.1179447384644484e-13,4.189284720112538e-10,1.052636454579292e-08,8.805237560530583e-12
0.16,12.0,89.96579418020193,126.99987346361569,223.9999999999796,1908.9999999994873,3315.9999999999995,0.03407928341592777,0.00012648884065637097,4.319044104630282e-08,4.35096007632429e-09,2.2328663033466712e-12,4.699364288149055e-15,2.042772504733983e-11,5.132849520997875e-10,5.132849520997875e-10,3.7013474384666136e-13,3.7013474384666136e-13,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,2.182477492149729,1.0,0.21376806641763238,4.459444569286711e-05,0.001579595910986934,8.092451660368715e-07,3.5730343989747923e-12,2.916331888209265e-17,2.7836395614932098e-11,1.2290515068840306e-16,1.0031591363368889e-21,8.153630600885461e-08,8.698955863783843e-12,2.2758539558420275e-15,2.784110439731006e-11,2.9703153135843254e-15,7.771052023223617e-19,1.444969319225409e-13,5.083671060249944e-10,1.277367817808498e-08,1.1380972319735543e-11
0.17,12.0,89.96365698475107,126.99985717608998,223.99999999997402,1908.9999999993472,3315.9999999999995,0.036200191341684285,0.00014276689094297918,5.1798153469763815e-08,5.218058651556745e-09,2.842283955541182e-12,6.337503572485886e-15,2.6006763653372752e-11,6.534687736963613e-10,6.534687736963613e-10,4.991590601615777e-13,4.991590601615777e-13,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,2.182477492149729,1.0,0.2137629882193766,4.736975972046534e-05,0.0016779010928406975,9.133882148511885e-07,4.5519454646523114e-12,3.94762685289602e-17,3.3383883652952786e-11,1.663713362135911e-16,1.4428379238922408e-21,9.202934304286555e-08,1.1082225433576309e-11,3.0806583522523093e-15,3.338974466117499e-11,4.0208118983565704e-15,1.1177130290075992e-18,1.8393457351781247e-13,6.096982914401758e-10,1.5319814496813217e-08,1.4487188495951945e-11
0.18,12.0,89.96151986782742,126.99983990575974,223.99999999996737,1908.99999999918,3315.9999999999995,0.03832003793583297,0.0001600265646198243,6.147879998376531e-08,6.193234501794135e-09,3.5686974001543706e-12,8.4160567041579e-15,3.2658163516698104e-11,8.205976856202773e-10,8.205976856202773e-10,6.628715718524129e-13,6.628715718524129e-13,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,2.182477492149729,1.0,0.2137579102077096,5.0143684942607485e-05,0.0017761570423691397,1.0238114539122958e-06,5.719202642836793e-12,5.2518128672430505e-17,3.9622824090270766e-11,2.2134052064741444e-16,2.0325193335023777e-21,1.0315514692584497e-07,1.3924044890345359e-11,4.0984221094932875e-15,3.96300118059543e-11,5.349321675511774e-15,1.5745265401227355e-18,2.309434400570079e-13,7.236644344734991e-10,1.8183427852302616e-08,1.818973499120571e-11
0.19,12.0,89.95938282941526,126.99982165311643,223.99999999995953,1908.9999999989825,3315.999999999999,0.04043882370554595,0.0001782673012510851,7.229505604733209e-08,7.282800449229661e-09,4.426534468216394e-12,1.1011042029899048e-14,4.051439149967588e-11,1.018000166541755e-09,1.018000166541755e-09,8.672596911670269e-13,8.672596911670269e-13,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,2.182477492149729,1.0,0.21375283238259407,5.291622202295363e-05,0.0018743637808262112,1.1405112976866643e-06,7.097476691890773e-12,6.879703736689588e-17,4.659360484425005e-11,2.899550622988103e-16,2.810583270880415e-21,1.1491335639377635e-07,1.7279608756273815e-11,5.368799424876252e-15,4.6602307225002316e-11,7.0076243637708735e-15,2.1772790220323726e-18,2.8645720917009986e-13,8.51004433176646e-10,2.138308444564417e-08,2.2562150801245002e-11
0.2,12.0,89.95724586949885,126.99980241865156,223.99999999995032,1908.9999999987515,3315.999999999999,0.04255654915809473,0.0001974885402978492,8.430960183549875e-08,8.493070039264405e-09,5.4309197417687575e-12,1.4208337942974442e-14,4.971437481638967e-11,1.2491670235996653e-09,1.2491670235996653e-09,1.1190874345008507e-12,1.1190874345008507e-12,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,2.182477492149729,1.0,0.21374775474399257,5.568737162529388e-05,0.0019725213294742596,1.2634841599812128e-06,8.710712302827944e-12,8.888044936405918e-17,5.433661845916465e-11,3.7460750668480977e-16,3.822337642638747e-21,1.273036101161893e-07,2.1207213086490574e-11,6.936073466124522e-15,5.434703535167292e-11,9.053546543338704e-15,2.961071013785274e-18,3.5145464778922965e-13,9.92457351424499e-10,2.493735464454817e-08,2.7681526278189855e-11
0.21,12.0,89.95510898806248,126.99978220285627,223.99999999993963,1908.9999999984827,3315.9999999999986,0.044673214800333684,0.00021768972169231552,9.758505610137198e-08,9.830350612795957e-09,6.5978488573085114e-12,1.8100352292204176e-14,6.040505814510965e-11,1.5177905177761938e-09,1.5177905177761938e-09,1.4256330959709632e-12,1.4256330959709632e-12,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,2.182477492149729,1.0,0.2137426772918678,5.845713441287253e-05,0.0020706297095600783,1.3927264576169171e-06,1.0584125828931173e-11,1.1339830634550728e-16,6.289221778436817e-11,4.779539751325609e-16,5.120798086412051e-21,1.4032554706629786e-07,2.5768249941569173e-11,8.849403770730573e-15,6.290456102596864e-11,1.155128545635404e-14,3.9669744474707545e-18,4.2697089196105967e-13,1.1487616302502483e-09,2.886479316665772e-08,3.362939155930671e-11
0.22,12.0,89.95297218509036,126.999761006224,223.9999999999273,1908.999999998173,3315.999999999998,0.04678882114154954,0.00023887028268411957,1.1218434019060902e-07,1.1300982702995111e-08,7.943179877507097e-12,2.2826025242669453e-14,7.273260106556803e-11,1.8275431829784354e-09,1.8275431829784354e-09,1.7978399817905122e-12,1.7978399817905122e-12,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,2.182477492149729,1.0,0.21373760002618225,6.122551105211669e-05,0.0021686889424470204,1.528234590252357e-06,1.2744202671923786e-11,1.4304674171188922e-16,7.230096802539129e-11,6.029298091857182e-16,6.767559093751351e-21,1.5397880448810155e-07,3.1027201023866566e-11,1.116311536116754e-14,7.231544414287605e-11,1.457178362963969e-14,5.242706280547676e-18,5.140321748276388e-13,1.3206595708242495e-09,3.3184051722810914e-08,4.0486575564821477e-11
0.23,12.0,89.95083546056681,126.99973882924525,223.99999999991317,1908.9999999978181,3315.9999999999977,0.04890336868789667,0.000261029663999076,1.2816996716548012e-07,1.29112630981997e-08,9.484603019386944e-12,2.849270856132258e-14,8.685956839175947e-11,2.1825097654309837e-09,2.1825097654309837e-09,2.244163409812293e-12,2.244163409812293e-12,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,2.182477492149729,1.0,0.21373252294689862,6.39925022053547e-05,0.002266699049356986,1.670004979785871e-06,1.52186955187693e-11,1.7859045002404835e-16,8.260315451884953e-11,7.527595861860311e-16,8.833587155422056e-21,1.6826302186638913e-07,3.7051633384812844e-11,1.3936883651895017e-14,8.261998141274816e-11,1.8192976850231393e-14,6.8432449120373694e-18,6.1378329492928e-13,1.5088885797423645e-09,3.791365903847034e-08,4.8343245748988176e-11
0.24,12.0,89.9486988144761,126.99971567241056,223.99999999989708,1908.9999999974139,3315.9999999999973,0.051016857945690455,0.0002841673061943024,1.4560446251654967e-07,1.4667490374950075e-08,1.1240474926789082e-11,3.522239913727496e-14,1.0295475656297576e-10,2.5869315926461038e-09,2.5869315926461038e-09,2.7742121876393284e-12,2.7742121876393284e-12,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,2.182477492149729,1.0,0.2137274460539796,6.67581085351255e-05,0.0023646600515231085,1.818034047036513e-06,1.8036621750576328e-11,2.2086635221454754e-16,9.383907404184783e-11,9.309726001424783e-16,1.1400168227101148e-20,1.8317783857720499e-07,4.3912193116597543e-11,1.723602047600035e-14,9.385847755737355e-11,2.2500164998901323e-14,8.831563106053734e-18,7.274121777192214e-13,1.7141863502527644e-09,4.307215104177608e-08,5.7292966359305586e-11
0.25,12.0,89.94656224680257,126.99969153621049,223.99999999987884,1908.9999999969555,3315.9999999999964,0.05312928942117209,0.0003082826499184466,1.645503341257782e-07,1.6575961647137714e-08,1.3229901898010604e-11,4.314843811898175e-14,1.211939199931588e-10,3.0452248243151993e-09,3.0452248243151993e-09,3.3984886276699423e-12,3.3984886276699423e-12,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,2.182477492149729,1.0,0.21372236934738792,6.952233070387102e-05,0.0024625719701788524,1.9723182134089272e-06,2.12282611588697e-11,2.707867768390995e-16,1.0604901401381561e-10,1.1414163038300526e-15,1.4559856769832355e-20,1.987228940555951e-07,5.168259979217378e-11,2.113172234444791e-14,1.0607122594781206e-10,2.758633697530766e-14,1.1279363186192758e-17,8.561552615279574e-13,1.9372904923399276e-09,4.867806156871147e-08,6.743312264975236e-11
