Time,P1,Target,Kd,Ksp,P2,dsp1ksp,dsp1p2kd,h,k0,ka,ks,ku,s,univ,___r1,___r2,___r3,___r4
2.53,11.34445082529934,11.34445082529934,1e-05,0.001,40.0,11.344439350686967,11.344435391792576,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.670022829694682,1.1344450825299341,1.670022829694682,1.1344450825299341
2.54,11.349806852821775,11.349806852821775,1e-05,0.001,40.0,11.349795372729714,11.349791411225775,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6706084985495726,1.1349806852821775,1.6706084985495726,1.1349806852821775
2.55,11.355163382097581,11.355163382097581,1e-05,0.001,40.0,11.35515189652529,11.355147932410583,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6711944163346308,1.1355163382097582,1.6711944163346308,1.1355163382097582
2.56,11.360520415005492,11.360520415005492,1e-05,0.001,40.0,11.360508923952352,11.360504957225656,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6717805832106871,1.1360520415005493,1.6717805832106871,1.1360520415005493
2.57,11.365877953518467,11.365877953518467,1e-05,0.001,40.0,11.365866456983902,11.365862487643989,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6723669993491113,1.1365877953518468,1.6723669993491113,1.1365877953518468
2.58,11.371235999623082,11.371235999623082,1e-05,0.001,40.0,11.37122449760657,11.371220525652216,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6729536649229906,1.1371235999623082,1.6729536649229906,1.1371235999623082
2.59,11.376594555305662,11.376594555305662,1e-05,0.001,40.0,11.376583047806635,11.376579073236616,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6735405801055974,1.1376594555305661,1.6735405801055974,1.1376594555305661
2.6,11.381953622552304,11.381953622552304,1e-05,0.001,40.0,11.381942109570081,11.381938132383164,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6741277450703975,1.1381953622552305,1.6741277450703975,1.1381953622552305
2.61,11.387313203348864,11.387313203348864,1e-05,0.001,40.0,11.387301684882958,11.387297705077915,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6747151599910908,1.1387313203348863,1.6747151599910908,1.1387313203348863
2.62,11.392673299680965,11.392673299680965,1e-05,0.001,40.0,11.392661775730724,11.392657793306316,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6753028250415338,1.1392673299680964,1.6753028250415338,1.1392673299680964
2.63,11.398033913534,11.398033913534,1e-05,0.001,40.0,11.398022384098848,11.398018399053843,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6758907403958125,1.1398033913534,1.6758907403958125,1.1398033913534
2.64,11.403395046893136,11.403395046893136,1e-05,0.001,40.0,11.403383511972498,11.40337952430566,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6764789062282008,1.1403395046893137,1.6764789062282008,1.1403395046893137
2.65,11.408756701743316,11.408756701743316,1e-05,0.001,40.0,11.408745161336556,11.408741171046646,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6770673227131658,1.1408756701743317,1.6770673227131658,1.1408756701743317
2.66,11.414118880069259,11.414118880069259,1e-05,0.001,40.0,11.414107334175846,11.414103341261619,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.677655990025391,1.141411888006926,1.677655990025391,1.141411888006926
2.67,11.419481583855463,11.419481583855463,1e-05,0.001,40.0,11.419470032474782,11.419466036935003,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.678244908339741,1.1419481583855464,1.678244908339741,1.1419481583855464
2.68,11.424844815086209,11.424844815086209,1e-05,0.001,40.0,11.424833258217667,11.424829260051089,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6788340778312865,1.1424844815086208,1.6788340778312865,1.1424844815086208
2.69,11.430208575745569,11.430208575745569,1e-05,0.001,40.0,11.430197013388504,11.430193012593882,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6794234986752907,1.1430208575745568,1.6794234986752907,1.1430208575745568
2.7,11.435572867817399,11.435572867817399,1e-05,0.001,40.0,11.435561299971305,11.435557296547392,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6800131710472381,1.1435572867817398,1.6800131710472381,1.1435572867817398
2.71,11.440937693285344,11.440937693285344,1e-05,0.001,40.0,11.440926119949552,11.4409221138951,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6806030951227788,1.1440937693285345,1.6806030951227788,1.1440937693285345
2.72,11.446303054132848,11.446303054132848,1e-05,0.001,40.0,11.446291475306731,11.446287466620488,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6811932710777835,1.144630305413285,1.6811932710777835,1.144630305413285
2.73,11.451668952343152,11.451668952343152,1e-05,0.001,40.0,11.45165736802615,11.451653356706862,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.681783699088323,1.1451668952343153,1.681783699088323,1.1451668952343153
2.74,11.457035389899286,11.457035389899286,1e-05,0.001,40.0,11.45702380009077,11.457019786137177,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6823743793306538,1.1457035389899286,1.6823743793306538,1.1457035389899286
2.75,11.462402368784092,11.462402368784092,1e-05,0.001,40.0,11.462390773483436,11.462386756894292,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6829653119812398,1.1462402368784093,1.6829653119812398,1.1462402368784093
2.76,11.467769890980216,11.467769890980216,1e-05,0.001,40.0,11.467758290186815,11.467754270960855,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.683556497216742,1.1467769890980217,1.683556497216742,1.1467769890980217
2.77,11.473137958470105,11.473137958470105,1e-05,0.001,40.0,11.473126352183346,11.473122330319317,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6841479352140205,1.1473137958470105,1.6841479352140205,1.1473137958470105
2.78,11.478506573236016,11.478506573236016,1e-05,0.001,40.0,11.47849496145529,11.47849093695192,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6847396261501317,1.1478506573236016,1.6847396261501317,1.1478506573236016
2.79,11.483875737260027,11.483875737260027,1e-05,0.001,40.0,11.483864119984734,11.483860092840766,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6853315702023361,1.1483875737260028,1.6853315702023361,1.1483875737260028
2.8,11.48924545252402,11.48924545252402,1e-05,0.001,40.0,11.489233829753474,11.489229799967633,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6859237675480767,1.1489245452524022,1.6859237675480767,1.1489245452524022
2.81,11.494615721009705,11.494615721009705,1e-05,0.001,40.0,11.494604092743307,11.494600060314331,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6865162183650186,1.1494615721009704,1.6865162183650186,1.1494615721009704
2.82,11.499986544698602,11.499986544698602,1e-05,0.001,40.0,11.499974910935736,11.499970875862356,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.687108922831012,1.1499986544698604,1.687108922831012,1.1499986544698604
2.83,11.505357925572063,11.505357925572063,1e-05,0.001,40.0,11.505346286312037,11.505342248592985,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6877018811240991,1.1505357925572064,1.6877018811240991,1.1505357925572064
2.84,11.51072986561126,11.51072986561126,1e-05,0.001,40.0,11.510718220853539,11.51071418048754,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6882950934225465,1.151072986561126,1.6882950934225465,1.151072986561126
2.85,11.516102366797194,11.516102366797194,1e-05,0.001,40.0,11.516090716541047,11.516086673526825,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6888885599047794,1.1516102366797194,1.6888885599047794,1.1516102366797194
2.86,11.5214754311107,11.5214754311107,1e-05,0.001,40.0,11.521463775355544,11.52145972969182,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6894822807494614,1.15214754311107,1.6894822807494614,1.15214754311107
2.87,11.526849060532443,11.526849060532443,1e-05,0.001,40.0,11.526837399277662,11.526833350963155,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6900762561354314,1.1526849060532445,1.6900762561354314,1.1526849060532445
2.88,11.532223257042928,11.532223257042928,1e-05,0.001,40.0,11.532211590287858,11.532207539321295,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6906704862417299,1.1532223257042928,1.6906704862417299,1.1532223257042928
2.89,11.537598022622495,11.537598022622495,1e-05,0.001,40.0,11.537586350366473,11.537582296746566,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6912649712475953,1.1537598022622495,1.6912649712475953,1.1537598022622495
2.9,11.542973359251326,11.542973359251326,1e-05,0.001,40.0,11.542961681493733,11.542957625219197,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6918597113324734,1.1542973359251325,1.6918597113324734,1.1542973359251325
2.91,11.548349268909453,11.548349268909453,1e-05,0.001,40.0,11.548337585649628,11.548333526719183,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6924547066759985,1.1548349268909452,1.6924547066759985,1.1548349268909452
2.92,11.553725753576746,11.553725753576746,1e-05,0.001,40.0,11.553714064814093,11.553710003226447,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6930499574580116,1.1553725753576747,1.6930499574580116,1.1553725753576747
2.93,11.559102815232935,11.559102815232935,1e-05,0.001,40.0,11.559091120966768,11.559087056720628,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6936454638585376,1.1559102815232936,1.6936454638585376,1.1559102815232936
2.94,11.564480455857591,11.564480455857591,1e-05,0.001,40.0,11.56446875608724,11.56446468918132,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6942412260578124,1.156448045585759,1.6942412260578124,1.156448045585759
2.95,11.569858677430148,11.569858677430148,1e-05,0.001,40.0,11.569846972154918,11.56984290258792,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.694837244236263,1.1569858677430147,1.694837244236263,1.1569858677430147
2.96,11.575237481929893,11.575237481929893,1e-05,0.001,40.0,11.575225771149213,11.575221698919844,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.695433518574532,1.1575237481929894,1.695433518574532,1.1575237481929894
2.97,11.580616871335977,11.580616871335977,1e-05,0.001,40.0,11.580605155049126,11.580601080156084,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.69603004925343,1.1580616871335978,1.69603004925343,1.1580616871335978
2.98,11.585996847627413,11.585996847627413,1e-05,0.001,40.0,11.585985125833773,11.585981048275766,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6966268364539956,1.1585996847627413,1.6966268364539956,1.1585996847627413
2.99,11.591377412783077,11.591377412783077,1e-05,0.001,40.0,11.591365685481986,11.591361605257708,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6972238803574455,1.1591377412783077,1.6972238803574455,1.1591377412783077
3.0,11.596758568781715,11.596758568781715,1e-05,0.001,40.0,11.596746835972473,11.596742753080623,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6978211811451984,1.1596758568781715,1.6978211811451984,1.1596758568781715
3.01,11.602140317601942,11.602140317601942,1e-05,0.001,40.0,11.60212857928389,11.602124493723164,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6984187389988785,1.160214031760194,1.6984187389988785,1.160214031760194
3.02,11.607522661222253,11.607522661222253,1e-05,0.001,40.0,11.607510917394713,11.607506829163801,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.699016554100302,1.1607522661222254,1.699016554100302,1.1607522661222254
3.03,11.61290560162101,11.61290560162101,1e-05,0.001,40.0,11.612893852283305,11.612889761380897,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6996146266314849,1.161290560162101,1.6996146266314849,1.161290560162101
3.04,11.61828914077646,11.61828914077646,1e-05,0.001,40.0,11.61827738592797,11.61827329235276,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7002129567746476,1.161828914077646,1.7002129567746476,1.161828914077646
3.05,11.62367328066673,11.62367328066673,1e-05,0.001,40.0,11.623661520306719,11.62365742405739,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7008115447121908,1.1623673280666729,1.7008115447121908,1.1623673280666729
3.06,11.62905802326983,11.62905802326983,1e-05,0.001,40.0,11.629046257397743,11.629042158472979,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.701410390626744,1.162905802326983,1.701410390626744,1.162905802326983
3.07,11.634443370563657,11.634443370563657,1e-05,0.001,40.0,11.6344315991787,11.634427497577192,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7020094947010898,1.1634443370563659,1.7020094947010898,1.1634443370563659
3.08,11.639829324526001,11.639829324526001,1e-05,0.001,40.0,11.639817547627493,11.639813443347917,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7026088571182463,1.1639829324526,1.7026088571182463,1.1639829324526
3.09,11.64521588713454,11.64521588713454,1e-05,0.001,40.0,11.645204104721838,11.645199997762878,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7032084780614252,1.1645215887134541,1.7032084780614252,1.1645215887134541
3.1,11.650603060366848,11.650603060366848,1e-05,0.001,40.0,11.650591272439225,11.650587162799557,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7038083577140164,1.1650603060366849,1.7038083577140164,1.1650603060366849
3.11,11.655990846200396,11.655990846200396,1e-05,0.001,40.0,11.655979052757262,11.65597494043556,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7044084962596382,1.1655990846200397,1.7044084962596382,1.1655990846200397
3.12,11.661379246612558,11.661379246612558,1e-05,0.001,40.0,11.661367447653086,11.661363332648024,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7050088938820627,1.1661379246612558,1.7050088938820627,1.1661379246612558
3.13,11.666768263580606,11.666768263580606,1e-05,0.001,40.0,11.666756459104189,11.666752341414439,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7056095507653102,1.1666768263580607,1.7056095507653102,1.1666768263580607
3.14,11.672157899081721,11.672157899081721,1e-05,0.001,40.0,11.672146089087649,11.672141968711884,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7062104670935654,1.167215789908172,1.7062104670935654,1.167215789908172
3.15,11.677548155092992,11.677548155092992,1e-05,0.001,40.0,11.677536339580547,11.677532216517431,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.706811643051219,1.1677548155092994,1.706811643051219,1.1677548155092994
3.16,11.682939033591419,11.682939033591419,1e-05,0.001,40.0,11.682927212559967,11.682923086808175,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.707413078822873,1.168293903359142,1.707413078822873,1.168293903359142
3.17,11.688330536553911,11.688330536553911,1e-05,0.001,40.0,11.688318710002699,11.688314581560888,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.708014774593301,1.1688330536553913,1.708014774593301,1.1688330536553913
3.18,11.6937226659573,11.6937226659573,1e-05,0.001,40.0,11.69371083388565,11.693706702752486,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7086167305475,1.16937226659573,1.7086167305475,1.16937226659573
3.19,11.699115423778329,11.699115423778329,1e-05,0.001,40.0,11.69910358618549,11.699099452359633,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7092189468706454,1.169911542377833,1.7092189468706454,1.169911542377833
3.2,11.70450881199367,11.70450881199367,1e-05,0.001,40.0,11.704496968879015,11.70449283235912,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7098214237481348,1.170450881199367,1.7098214237481348,1.170450881199367
3.21,11.709902832579914,11.709902832579914,1e-05,0.001,40.0,11.709890983942664,11.70988684472739,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7104241613655309,1.1709902832579915,1.7104241613655309,1.1709902832579915
3.22,11.715297487513581,11.715297487513581,1e-05,0.001,40.0,11.71528563335311,11.715281491441113,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7110271599086309,1.171529748751358,1.7110271599086309,1.171529748751358
3.23,11.72069277877112,11.72069277877112,1e-05,0.001,40.0,11.72068091908662,11.720676774476553,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7116304195633907,1.172069277877112,1.7116304195633907,1.172069277877112
3.24,11.726088708328913,11.726088708328913,1e-05,0.001,40.0,11.726076843119692,11.726072695810203,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7122339405159983,1.1726088708328912,1.7122339405159983,1.1726088708328912
3.25,11.731485278163273,11.731485278163273,1e-05,0.001,40.0,11.731473407428654,11.731469257418398,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7128377229528282,1.1731485278163274,1.7128377229528282,1.1731485278163274
3.26,11.736882490250455,11.736882490250455,1e-05,0.001,40.0,11.736870613989712,11.736866461277328,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7134417670604445,1.1736882490250455,1.7134417670604445,1.1736882490250455
3.27,11.742280346566652,11.742280346566652,1e-05,0.001,40.0,11.742268464779016,11.742264309363152,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.714046073025613,1.1742280346566651,1.714046073025613,1.1742280346566651
3.28,11.747678849087997,11.747678849087997,1e-05,0.001,40.0,11.747666961772776,11.747662803652076,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.714650641035308,1.1747678849087997,1.714650641035308,1.1747678849087997
3.29,11.753077999790573,11.753077999790573,1e-05,0.001,40.0,11.753066106947081,11.75306194612019,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7152554712766954,1.1753077999790573,1.7152554712766954,1.1753077999790573
3.3,11.75847780065041,11.75847780065041,1e-05,0.001,40.0,11.758465902277909,11.75846173874346,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7158605639371312,1.1758477800650409,1.7158605639371312,1.1758477800650409
3.31,11.763878253643485,11.763878253643485,1e-05,0.001,40.0,11.763866349741235,11.763862183497867,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.716465919204177,1.1763878253643485,1.716465919204177,1.1763878253643485
3.32,11.769279360745735,11.769279360745735,1e-05,0.001,40.0,11.769267451312976,11.76926328235933,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7170715372655891,1.1769279360745735,1.7170715372655891,1.1769279360745735
3.33,11.774681123933044,11.774681123933044,1e-05,0.001,40.0,11.774669208969048,11.774665037303754,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7176774183093269,1.1774681123933044,1.7176774183093269,1.1774681123933044
3.34,11.780083545181267,11.780083545181267,1e-05,0.001,40.0,11.78007162468537,11.780067450307055,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7182835625235529,1.1780083545181268,1.7182835625235529,1.1780083545181268
3.35,11.785486626466204,11.785486626466204,1e-05,0.001,40.0,11.785474700437568,11.785470523344864,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7188899700966003,1.1785486626466204,1.7188899700966003,1.1785486626466204
3.36,11.790890369763632,11.790890369763632,1e-05,0.001,40.0,11.790878438201617,11.790874258393151,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7194966412170425,1.1790890369763634,1.7194966412170425,1.1790890369763634
3.37,11.796294777049294,11.796294777049294,1e-05,0.001,40.0,11.796282839953085,11.796278657427484,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7201035760736074,1.1796294777049294,1.7201035760736074,1.1796294777049294
3.38,11.801699850298892,11.801699850298892,1e-05,0.001,40.0,11.801687907667773,11.801683722423657,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.720710774855254,1.1801699850298892,1.720710774855254,1.1801699850298892
3.39,11.807105591488114,11.807105591488114,1e-05,0.001,40.0,11.807093643321364,11.80708945535736,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7213182377511271,1.1807105591488114,1.7213182377511271,1.1807105591488114
3.4,11.812512002592609,11.812512002592609,1e-05,0.001,40.0,11.81250004888943,11.812495858204157,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7219259649505594,1.181251200259261,1.7219259649505594,1.181251200259261
3.41,11.817919085588015,11.817919085588015,1e-05,0.001,40.0,11.81790712634771,11.817902932939779,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.722533956643104,1.1817919085588016,1.722533956643104,1.1817919085588016
3.42,11.823326842449942,11.823326842449942,1e-05,0.001,40.0,11.823314877671713,11.823310681539743,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7231422130184886,1.1823326842449944,1.7231422130184886,1.1823326842449944
3.43,11.828735275153985,11.828735275153985,1e-05,0.001,40.0,11.828723304837128,11.828719105979737,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7237507342666607,1.1828735275153985,1.7237507342666607,1.1828735275153985
3.44,11.834144385675724,11.834144385675724,1e-05,0.001,40.0,11.83413240981946,11.834128208235251,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7243595205777467,1.1834144385675724,1.7243595205777467,1.1834144385675724
3.45,11.839554175990731,11.839554175990731,1e-05,0.001,40.0,11.83954219459428,11.839537990281869,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7249685721420809,1.1839554175990732,1.7249685721420809,1.1839554175990732
3.46,11.84496464807456,11.84496464807456,1e-05,0.001,40.0,11.844952661137155,11.84494845409515,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7255778891501945,1.184496464807456,1.7255778891501945,1.184496464807456
3.47,11.850375803902768,11.850375803902768,1e-05,0.001,40.0,11.850363811423712,11.850359601650718,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7261874717928265,1.1850375803902768,1.7261874717928265,1.1850375803902768
3.48,11.8557876454509,11.8557876454509,1e-05,0.001,40.0,11.8557756474294,11.855771434924014,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7267973202608917,1.18557876454509,1.7267973202608917,1.18557876454509
3.49,11.861200174694504,11.861200174694504,1e-05,0.001,40.0,11.861188171129848,11.861183955890679,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7274074347455275,1.1861200174694504,1.7274074347455275,1.1861200174694504
3.5,11.866613393609127,11.866613393609127,1e-05,0.001,40.0,11.866601384500449,11.866597166526093,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7280178154380381,1.1866613393609127,1.7280178154380381,1.1866613393609127
3.51,11.872027304170322,11.872027304170322,1e-05,0.001,40.0,11.872015289516886,11.872011068805945,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.728628462529962,1.1872027304170323,1.728628462529962,1.1872027304170323
3.52,11.877441908353644,11.877441908353644,1e-05,0.001,40.0,11.877429888154671,11.877425664705735,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7292393762130123,1.1877441908353645,1.7292393762130123,1.1877441908353645
3.53,11.882857208134666,11.882857208134666,1e-05,0.001,40.0,11.88284518238943,11.882840956201093,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7298505566791158,1.1882857208134667,1.7298505566791158,1.1882857208134667
3.54,11.888273205488963,11.888273205488963,1e-05,0.001,40.0,11.88826117419661,11.888256945267468,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7304620041203742,1.1888273205488964,1.7304620041203742,1.1888273205488964
3.55,11.893689902375508,11.893689902375508,1e-05,0.001,40.0,11.893677865535311,11.89367363386395,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7310737187272385,1.1893689902375508,1.7310737187272385,1.1893689902375508
3.56,11.899107300691261,11.899107300691261,1e-05,0.001,40.0,11.899095258302463,11.899091023887468,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.73168570068333,1.189910730069126,1.73168570068333,1.189910730069126
3.57,11.904525402398448,11.904525402398448,1e-05,0.001,40.0,11.904513354460244,11.90450911730021,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7322979501798317,1.190452540239845,1.7322979501798317,1.190452540239845
3.58,11.909944209468826,11.909944209468826,1e-05,0.001,40.0,11.909932155980437,11.909927916073938,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7329104674092024,1.1909944209468826,1.7329104674092024,1.1909944209468826
3.59,11.915363723874119,11.915363723874119,1e-05,0.001,40.0,11.915351664834773,11.915347422180396,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.733523252564093,1.191536372387412,1.733523252564093,1.191536372387412
3.6,11.920783947586013,11.920783947586013,1e-05,0.001,40.0,11.920771882994915,11.920767637591235,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.734136305837339,1.1920783947586013,1.734136305837339,1.1920783947586013
3.61,11.92620488257616,11.92620488257616,1e-05,0.001,40.0,11.926192812432477,11.926188564278075,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7347496274219678,1.1926204882576161,1.7347496274219678,1.1926204882576161
3.62,11.931626530816187,11.931626530816187,1e-05,0.001,40.0,11.931614455119183,11.931610204212632,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7353632175112106,1.1931626530816188,1.7353632175112106,1.1931626530816188
3.63,11.937048894277684,11.937048894277684,1e-05,0.001,40.0,11.937036813026527,11.937032559366404,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7359770762984672,1.1937048894277684,1.7359770762984672,1.1937048894277684
3.64,11.942471974932221,11.942471974932221,1e-05,0.001,40.0,11.94245988812612,11.94245563171099,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.736591203977343,1.1942471974932223,1.736591203977343,1.1942471974932223
3.65,11.947895774751343,11.947895774751343,1e-05,0.001,40.0,11.947883682389511,11.947879423217952,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7372056007416328,1.1947895774751343,1.7372056007416328,1.1947895774751343
3.66,11.95332029570657,11.95332029570657,1e-05,0.001,40.0,11.953308197788196,11.953303935858765,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7378202667853133,1.195332029570657,1.7378202667853133,1.195332029570657
3.67,11.958745539769406,11.958745539769406,1e-05,0.001,40.0,11.958733436293725,11.958729171604993,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7384352023025655,1.1958745539769406,1.7384352023025655,1.1958745539769406
3.68,11.964171508911338,11.964171508911338,1e-05,0.001,40.0,11.964159399877536,11.964155132428065,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.739050407487745,1.1964171508911339,1.739050407487745,1.1964171508911339
3.69,11.969598205103836,11.969598205103836,1e-05,0.001,40.0,11.969586090511118,11.96958182029947,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7396658825354094,1.1969598205103835,1.7396658825354094,1.1969598205103835
3.7,11.975025630318356,11.975025630318356,1e-05,0.001,40.0,11.975013510165853,11.975009237190589,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.740281627640292,1.1975025630318357,1.740281627640292,1.1975025630318357
3.71,11.980453786526345,11.980453786526345,1e-05,0.001,40.0,11.98044166081329,11.980437385072962,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7408976429973393,1.1980453786526346,1.7408976429973393,1.1980453786526346
3.72,11.985882675699244,11.985882675699244,1e-05,0.001,40.0,11.985870544424804,11.985866265917968,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7415139288016679,1.1985882675699244,1.7415139288016679,1.1985882675699244
3.73,11.991312299808484,11.991312299808484,1e-05,0.001,40.0,11.991300162971893,11.991295881697104,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7421304852486008,1.1991312299808485,1.7421304852486008,1.1991312299808485
3.74,11.996742660825499,11.996742660825499,1e-05,0.001,40.0,11.996730518425874,11.996726234381685,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7427473125336284,1.19967426608255,1.7427473125336284,1.19967426608255
3.75,12.00217376072171,12.00217376072171,1e-05,0.001,40.0,12.002161612758297,12.002157325943251,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7433644108524593,1.200217376072171,1.7433644108524593,1.200217376072171
