Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,parameter_1,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_25,reaction_26,reaction_27,reaction_28,reaction_24
0.1,1199.9999999999266,2.3063221575706648e-10,7.354665288681716e-11,8.414870100936728e-15,3.565499829667726e-28,3.0113049519400193e-29,1199.8888996585047,0.11235845972286634,0.11106814711555812,3.0207827864670263e-05,1.5322302114235018e-09,2.755388307202834e-11,199.99999867682942,1.3231429699771582e-06,0.0,295.6628622961491,4.104475328068021,5.895524671931982,0.009235767412053569,99.9907635710429,1.487959609001738e-30,1.7250458364002123e-16,0.0,1.3775970433569009e-11,6.615312487824107e-07,0.0,0.0,0.0,1.0,5.46162652528244e-09,7.354665288681716e-13,6.174713439101489e-26,5.348249744501589e-27,2.695294842725884e-28,1.3689228402815989e-31,1.665723550689035e-14,1.4835394193041826e-17,0.0,2.5852852249683327,0.0011106814711555812,1.0707913012290716e-07,2.298345317135253e-08,2.0481360450091105e-09,2.5349572426266073e-12,5.9092512359662275e-05,1.1379029541803559e-07,0.0,30.757278656751488,4.104475328068021,0.21546039621505997,0.0007942759974366068,1.0239731406598077e-09,1.2673892798883487e-12,2.954350649132765e-05,5.6891687395287314e-08,0.0,0.0
0.11,1199.9999999998518,4.163071003819997e-10,1.4835035616857435e-10,1.888747478308604e-14,1.5967725857196458e-27,1.4971918488945371e-28,1199.8616337682683,0.1251749736961323,0.1383215933302141,4.1606243550412694e-05,2.5709225681813476e-09,5.5572716975031333e-11,199.9999979806003,2.019344038720867e-06,0.0,295.36444158878777,4.360562579470911,5.639437420529091,0.011499262143916293,99.98849972823304,8.226836339860644e-30,4.3037840720225603e-16,0.0,2.7783916772816053e-11,1.0095952349814436e-06,0.0,0.0,0.0,1.0,9.843020052998184e-09,1.4835035616857436e-12,2.5001890294979035e-25,2.3951588785794687e-26,1.3392458140597933e-27,7.5686894326717924e-31,3.734457077755622e-14,3.7012543019394014e-17,0.0,2.8655313755886125,0.001383215933302141,1.6408701157638773e-07,3.856383852272021e-08,3.691191148631897e-09,5.112689961702883e-12,8.119314222190818e-05,1.7366358732999456e-07,0.0,28.953223112318863,4.360562579470911,0.23882189432402975,0.0009889365443768012,1.8453825909305017e-09,2.556120343099077e-12,4.059186348435093e-05,8.682519020840414e-08,0.0,0.0
0.12,1199.9999999997212,7.053602921670926e-10,2.784461672709277e-10,3.9108955532831664e-14,6.138904045548999e-27,6.32851499421558e-28,1199.8316377928961,0.1374972809731541,0.1683022628052516,5.550027480392806e-05,4.082474036703673e-09,1.0429571475128291e-10,199.9999970406031,2.959292562476288e-06,0.0,295.0833462458123,4.596865901703109,5.403134098296894,0.013988304623523969,99.98601021581548,3.8432948678107957e-29,9.821016318490618e-16,0.0,5.214227626501132e-11,1.4795088343475758e-06,0.0,0.0,0.0,1.0,1.665020084473536e-08,2.784461672709277e-12,8.766100335860661e-25,9.208356068323499e-26,5.657230461837269e-27,3.535831278385932e-30,7.723580827642504e-14,8.446074033901931e-17,0.0,3.1311694936365386,0.001683022628052516,2.401139060849911e-07,6.12371105505551e-08,6.243946820817703e-09,9.595205757118028e-12,0.00010804125540290642,2.5449916037296076e-07,0.0,27.290631897102838,4.596865901703109,0.2609677861770488,0.0012029941976230611,3.1215349857652168e-09,4.797089416381041e-12,5.4013001600913595e-05,1.272377597538915e-07,0.0,0.0
0.13,1199.9999999995077,1.1337227395128972e-09,4.921472890367849e-10,7.570207192994155e-14,2.0779043188505844e-26,2.3374032311653753e-27,1199.799060880654,0.14929720841989158,0.20086074232380707,7.208125492691801e-05,6.192040055452218e-09,1.8431962228569628e-10,199.99999580787812,4.191937472052669e-06,0.0,294.8182195884854,4.814932159249238,5.185067840750765,0.0166902953294019,99.98330760884292,1.5591504770094633e-28,2.0799318584236618e-15,0.0,9.214802905535244e-11,2.095735504676765e-06,0.0,0.0,0.0,1.0,2.671719845926159e-08,4.921472890367849e-12,2.725626088818398e-24,3.1168564782758767e-25,2.0880713591846864e-26,1.434418438848706e-29,1.4932420882793632e-13,1.788741398244349e-16,0.0,3.3816722667619765,0.002008607423238071,3.381769244242731e-07,9.288060083178327e-08,1.0019184819458702e-08,1.6957405250284058e-11,0.00013997056936004932,3.6050662259652954e-07,0.0,25.75811722586382,4.814932159249238,0.28185427896234916,0.0014353653983285631,5.0087526942982615e-09,8.477618673092423e-12,6.997348733721792e-05,1.8023325340220178e-07,0.0,0.0
0.14,1199.9999999991733,1.7428793007243119e-09,8.267350584332026e-10,1.3840002419417145e-13,6.314145657481624e-26,7.703872136318773e-27,1199.7640551447332,0.16056461859595153,0.23584466893600387,9.152067977380902e-05,9.034975550389178e-09,3.0959445917707857e-10,199.99999423038346,5.7693068561256525e-06,0.0,294.56781393949694,5.016184363860602,4.9838156361394,0.01959240007529759,99.98040471549473,5.606166288649522e-28,4.134747552040646e-15,0.0,1.5477397331164592e-10,2.8842751728617847e-06,0.0,0.0,0.0,1.0,4.100236815892147e-08,8.267350584332026e-12,7.655723739833677e-24,9.471218486222435e-25,6.877423059782654e-26,5.157672985557561e-29,2.726652928511516e-13,3.5558828947549554e-16,0.0,3.6169484894529216,0.002358446689360039,4.6120448177837444e-07,1.3552463325583766e-07,1.5376318794833192e-08,2.8482690244291228e-11,0.0001772720474111001,4.961603896268061e-07,0.0,24.345249176440724,5.016184363860602,0.3014739109289481,0.0016849464064755927,7.686646030238736e-09,1.4239205544671425e-11,8.861847086336441e-05,2.480476648661135e-07,0.0,0.0
0.15,1199.99999999867,2.5793727097427107e-09,1.3296384507354813e-09,2.4093442426283737e-13,1.7492434517867016e-25,2.3029925553217716e-26,1199.7267719793588,0.17130223281157214,0.2731024139511403,0.00011397074273283687,1.2754386132885793e-08,4.97863011685513e-10,199.9999922534174,7.746084661092688e-06,0.0,294.3309814841731,5.201931999359547,4.798068000640455,0.022681856950044998,99.97731427034883,1.8175239010201203e-27,7.784886723917578e-15,0.0,2.4888816494695074e-10,3.872452208450014e-06,0.0,0.0,0.0,1.0,6.057530658302098e-08,1.3296384507354814e-11,1.9711785375817643e-23,2.6238651776800524e-24,2.0545179804979438e-25,1.6721219889385108e-28,4.74083943137573e-13,6.695002582569116e-16,0.0,3.8372150821265403,0.002731024139511403,6.119957804376171e-07,1.913157919932869e-07,2.2716490476839312e-08,4.580339707506719e-11,0.00022019539197574333,6.661632808539711e-07,0.0,23.04246927776663,5.201931999359547,0.3198448863502552,0.0019506396977038696,1.1355655856056919e-08,2.2897711175119467e-11,0.00011007243542980906,3.330308899267012e-07,0.0,0.0
0.16,1199.99999999794,3.6941707937840385e-09,2.05946576726067e-09,4.0201564996120935e-13,4.475719079038717e-25,6.333683805481866e-26,1199.6873594740973,0.18152174269859117,0.31248566842688874,0.00013956514830818824,1.7498709463350458e-08,7.710445875912462e-10,199.99998982002288,1.0179205985944232e-05,0.0,294.1066659511777,5.373380428674222,4.62661957132578,0.025946191523646998,99.97404871937816,5.397342601961139e-27,1.3982931419937191e-14,0.0,3.854454353584654e-10,5.088712726058808e-06,0.0,0.0,0.0,1.0,8.660063328340406e-08,2.05946576726067e-11,4.707609121948195e-23,6.713578618558075e-24,5.646341708768665e-25,4.965555193804248e-28,7.900483275773803e-13,1.2025321021145983e-15,0.0,4.042901135277298,0.0031248566842688873,7.931927766451188e-07,2.624806419502569e-07,3.247649086416926e-08,7.093610205839465e-11,0.00026895107642273204,8.754117147912039e-07,0.0,21.841012706267627,5.373380428674222,0.3370030794398606,0.0022313724710336415,1.6234009055837654e-08,3.546098005297882e-11,0.00013444021663884168,4.3762929444105743e-07,0.0,0.0
0.17,1199.9999999969123,5.141944456758978e-09,3.086864711455855e-09,6.46390620582006e-13,1.0676008008556927e-24,1.6173105432694076e-25,1199.6459606922685,0.19124094934057626,0.3538511643232894,0.0001684201190528593,2.3419415292846768e-08,1.1555541543138003e-09,199.99998687136977,1.312747456184134e-05,0.0,293.8938950445982,5.53163945843271,4.468360541567293,0.029373359885559544,99.97062007710375,1.4807714043451388e-26,2.410181715426264e-14,0.0,5.776465520169854e-10,6.562433015619939e-06,0.0,0.0,0.0,1.0,1.2031980225044208e-07,3.086864711455855e-11,1.0529094858802886e-22,1.601401201283539e-23,1.4407716793501911e-24,1.3623096919975276e-27,1.268679339147515e-12,2.072756275266587e-15,0.0,4.234577483584252,0.003538511643232894,1.0072629352902473e-06,3.512912293927015e-07,4.512194291871607e-08,1.0631098219686962e-10,0.00032371274143262263,1.1289628123183551e-06,0.0,20.73283822206333,5.53163945843271,0.3529961659086683,0.0025261089501581206,2.2554305356472978e-08,5.314348278556266e-11,0.00016180820433611988,5.643692393433147e-07,0.0,0.0
0.18,1199.9999999955035,6.980316851880959e-09,4.495197576208959e-09,1.0059521165709752e-12,2.3939712931529855e-24,3.8667426237762664e-25,1199.6027124846376,0.20048155984020302,0.3970618602651631,0.00020063548286533905,3.066892011309816e-08,1.6825519605341293e-09,199.99998334711188,1.6651205461722418e-05,0.0,293.6917735045281,5.677731197700103,4.3222688022999,0.032951846997311796,99.96703982842098,3.7884994383940937e-26,4.006094651143204e-14,0.0,8.410625818929603e-10,8.323740625512455e-06,0.0,0.0,0.0,1.0,1.6303240686830633e-07,4.495197576208959e-11,2.223056930743893e-22,3.590956939729478e-23,3.442183077248753e-24,3.485419483322566e-27,1.971843119110438e-12,3.445241399983155e-15,0.0,4.412902599484012,0.003970618602651631,1.256489945939238e-06,4.6003380169647236e-07,6.11402944754849e-08,1.547947803691399e-10,0.0003846197268573533,1.4320036697081279e-06,0.0,19.7105646045149,5.677731197700103,0.367879114550879,0.0028338588417688142,3.0560009991721226e-08,7.737775753415235e-11,0.00019224561244042578,7.158416937940711e-07,0.0,0.0
0.19,1199.9999999936172,9.269097823676215e-09,6.381025946507958e-09,1.5208897749788355e-12,5.083197493401205e-24,8.721196276343392e-25,1199.5577448393467,0.20926764507146242,0.4419875909434408,0.00023629583599213785,3.9398734002035905e-08,2.388121571356689e-09,199.99997918571734,2.0811894399790088e-05,0.0,293.49947681446554,5.812597189839868,4.187402810160135,0.03667072028070338,99.96331887517677,9.117354526364028e-26,6.447411350991084e-14,0.0,1.1937234256944454e-09,1.0403348781385919e-05,0.0,0.0,0.0,1.0,2.1607732182053795e-07,6.381025946507958e-11,4.460296378124462e-22,7.624796240101807e-23,7.757902286580911e-24,8.387966164254905e-27,2.9773051198854635e-12,5.544773761852332e-15,0.0,4.5785848968518446,0.004419875909434408,1.5429716064225144e-06,5.909810100305386e-07,8.103375015989625e-08,2.197071845648154e-10,0.0004517797284012024,1.7898229183819474e-06,0.0,18.76741349002858,5.812597189839868,0.3817110464100148,0.0031536819441404904,4.0501916738806417e-08,1.0982255516388897e-10,0.00022580581124019957,8.94687995199189e-07,0.0,0.0
0.2,1199.9999999911429,1.2069555219228917e-08,8.854412286746285e-09,2.240856439667961e-12,1.028209563202482e-23,1.8677898212817154e-24,1199.511180547512,0.2176245062071844,0.48850540080568644,0.0002754717137441891,4.9757862272315154e-08,3.313379162633613e-09,199.99997432477315,2.5671913312084258e-05,0.0,293.3162454408773,5.937104945478844,4.062895054521158,0.04051965687290586,99.95946750906691,2.0776425282941207e-25,1.0081874252695626e-13,0.0,1.6561719580583192e-09,1.2832403984696143e-05,0.0,0.0,0.0,1.0,2.808149129726097e-07,8.854412286746286e-11,8.551944015499646e-22,1.542314344803723e-22,1.6602341980689292e-23,1.911431126030591e-26,4.380893561463991e-12,8.670411857318238e-15,0.0,4.732355166327295,0.004885054008056865,1.868622799411717e-06,7.463679340847273e-07,1.0531260386544106e-07,3.048308829622924e-10,0.0005252714434483065,2.207784544839246e-06,0.0,17.89715751477025,5.937104945478844,0.3945529382749697,0.003484690491069904,5.263481211728477e-08,1.5236782014136537e-10,0.00026252765421209636,1.1035867426838682e-06,0.0,0.0
0.21,1199.9999999879572,1.544373489207425e-08,1.2039047730456236e-08,3.2261351382113958e-12,1.991378444608284e-23,3.81933313066763e-24,1199.4631350653665,0.22557781571825555,0.5364996811942148,0.0003182207287116703,6.189149210373202e-08,4.504517614502823e-09,199.9999687012622,3.129423305804719e-05,0.0,293.141379558946,6.052053927746309,3.947946072253693,0.044488954503505686,99.95549540089777,4.507885246651499e-25,1.5362640493974956e-13,0.0,2.251485552594161e-09,1.564234721008745e-05,0.0,0.0,0.0,1.0,3.58610589675606e-07,1.2039047730456236e-10,1.5744406411712646e-21,2.987067666912426e-22,3.392320427202973e-23,4.1472544269193793e-26,6.298642861743464e-12,1.321187082481846e-14,0.0,4.874945799658112,0.0053649968119421475,2.235181688665873e-06,9.283723815559802e-07,1.3448907466254198e-07,4.1441562053425976e-10,0.0006051471247662219,2.691304042992058e-06,0.0,17.094073233149096,6.052053927746309,0.4064658919279075,0.0038260500873014886,6.721439218638938e-08,2.071366708386628e-10,0.00030243675864200957,1.3452418600675207e-06,0.0,0.0
0.22,1199.9999999839226,1.9453843237965763e-08,1.6072226038950554e-08,4.54878849467723e-12,3.708997101448849e-23,7.492193847369647e-24,1199.413716575381,0.2331530322293812,0.5858621084926567,0.0003645886835074185,7.593992746886612e-08,6.012792948211919e-09,199.99996225181567,3.774217125301436e-05,0.0,292.97423423490903,6.158181022641558,3.8418189773584444,0.04856952578722658,99.95141160641977,9.359380955361265e-25,2.286946018355321e-13,0.0,3.0052687713224645e-09,1.8864787705598347e-05,0.0,0.0,0.0,1.0,4.508200116659725e-07,1.6072226038950555e-10,2.7946354145251307e-21,5.5634956521732735e-22,6.649379380403855e-23,8.610630478932364e-26,8.868880670433861e-12,1.966773575785576e-14,0.0,5.007076789848577,0.005858621084926567,2.6442186989718635e-06,1.1390989120329918e-06,1.6907176314785323e-07,5.531769512354965e-10,0.0006914350581362144,3.2458267277592346e-06,0.0,16.352898436573074,6.158181022641558,0.41750996804564816,0.004176979217701485,8.449449040488823e-08,2.7648472696166675e-10,0.00034554674801732865,1.6223717426814578e-06,0.0,0.0
0.23,1199.9999999788886,2.4161707937882602e-08,2.1104680865841658e-08,6.293778867847956e-12,6.667868083666122e-23,1.41543975050485e-23,1199.3630261630026,0.24037499151674419,0.636491466663813,0.00041461063694500427,9.203775356177202e-08,7.894459571011489e-09,199.99995491294138,4.5079163735252455e-05,0.0,292.8142150041169,6.2561655627690955,3.7438344372309067,0.052752882895520894,99.9472245817702,1.8669317476560576e-24,3.3331830101724017e-13,0.0,3.9456204594180626e-09,2.253138864389897e-05,0.0,0.0,0.0,1.0,5.58776309633139e-07,2.110468086584166e-10,4.799511617741251e-21,1.0001802125499183e-21,1.2552261707967368e-22,1.717577207843573e-25,1.2254236596998906e-11,2.8665373887482654e-14,0.0,5.129446078124755,0.006364914666638129,3.0971471532672616e-06,1.3805663034265804e-06,2.0956086284781654e-07,7.26290280533057e-10,0.0007841419232190153,3.876808081231711e-06,0.0,15.668793274093858,6.2561655627690955,0.4277433823237819,0.004536747929014796,1.0472468377018309e-07,3.6299708226646175e-10,0.00039186043580343236,1.937699423375311e-06,0.0,0.0
0.24,1199.9999999726906,2.9628309961339972e-08,2.7300305855798422e-08,8.560047799598311e-12,1.1607717493612864e-22,2.5838206226552613e-23,1199.3111580701993,0.24726762872702196,0.6882933930086905,0.0004683119127741571,1.1031322459495673e-07,1.0210661688710992e-08,199.99994662122958,5.336855921370197e-05,0.0,292.6607738192598,6.346633932840885,3.6533660671591175,0.05703111585018735,99.94294220528232,3.590568161345557e-24,4.765406960675306e-13,0.0,5.103078932245617e-09,2.6673764395837544e-05,0.0,0.0,0.0,1.0,6.837791332001783e-07,2.7300305855798423e-10,7.999754808756189e-21,1.7411576240419295e-21,2.289532258131024e-22,3.3033227084379125e-25,1.6643550333880828e-11,4.098249986180763e-14,0.0,5.242723130228845,0.006882933930086905,3.59523481304606e-06,1.654698368924351e-06,2.5644405679482473e-07,9.393808753614113e-10,0.0008832550163554716,4.589696092378369e-06,0.0,15.037304872355381,6.346633932840885,0.4372219706918519,0.004904675963116112,1.28148242222542e-07,4.694832617665968e-10,0.00044137093992849047,2.2939437380420287e-06,0.0,0.0
